Reported_Date,From_Date,From Time,To Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1,Firearm Used Flag  ,Neighborhood Census,Council Districts,County Boundary,Zip Codes
12/09/2014 12:00:00 AM,12/09/2014 12:00:00 AM,23:31,,401,13A,Aggravated Assault (,331,E 31 ST/MERSINGTON AV,KANSAS CITY,64127,PJ2509,EPD,U,1,SUS,B,M,,"31 ST MERSINGTON AV
KANSAS CITY 64127
(39.089617958, -94.539247867)",N,17,3,7,95
05/11/2014 12:00:00 AM,05/11/2014 12:00:00 AM,23:33,,401,13A,Aggravated Assault (,331,3300  E 27 ST,KANSAS CITY,64127,PJ2253,EPD,U,1,VIC,B,M,28,"3300 E 27 ST
KANSAS CITY 64127
(39.076857933, -94.544459247)",N,233,3,7,95
04/23/2014 12:00:00 AM,04/23/2014 12:00:00 AM,16:40,,401,13A,Aggravated Assault (,331,3900  E 31 ST,KANSAS CITY,64128,PJ2510,EPD,N,1,VIC,B,M,41,"3900 E 31 ST
KANSAS CITY 64128
(39.069378472, -94.53737041)",N,115,3,7,36
02/13/2014 12:00:00 AM,02/13/2014 12:00:00 AM,3:55,,401,13A,Aggravated Assault (,331,3700  E 28 ST,KANSAS CITY,64030,PJ2350,EPD,U,1,SUS,U,M,,"3700 E 28 ST
KANSAS CITY 64030
(39.074906636, -94.539820733)",Y,115,3,7,36
05/25/2014 12:00:00 AM,05/25/2014 12:00:00 AM,4:35,,401,13A,Aggravated Assault (,331,3600  E 29 ST,KANSAS CITY,64127,PJ2429,EPD,U,1,VIC,B,F,29,"3600 E 29 ST
KANSAS CITY 64127
(39.072848295, -94.541083138)",N,115,3,7,36
09/25/2014 12:00:00 AM,09/25/2014 12:00:00 AM,15:30,,401,13A,Aggravated Assault (,331,E 29 ST/INDIANA AV,KANSAS CITY,64128,PJ2392,EPD,U,1,VIC,B,F,19,"29 ST INDIANA AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
05/19/2014 12:00:00 AM,05/19/2014 12:00:00 AM,13:11,,401,13A,Aggravated Assault (,331,2700  E LINWOOD BL,KANSAS CITY,64128,PJ2577,EPD,N,1,SUS,B,M,30,"2700 E LINWOOD
BL KANSAS CITY 64128
(39.068017627, -94.551579197)",N,77,3,7,36
06/08/2014 12:00:00 AM,06/08/2014 12:00:00 AM,22:48,,401,13A,Aggravated Assault (,331,E 31 ST S/S NORTON AV,INDEPENDENCE,64128,PJX007,OSPD,N,1,VIC,B,F,44,"31 ST S S NORTON AV
INDEPENDENCE 64128
(39.0673976, -94.53796609)",N,133,3,7,36
06/14/2014 12:00:00 AM,06/14/2014 12:00:00 AM,0:32,0:36,401,13A,Aggravated Assault (,331,2700  E LINWOOD BL,KANSAS CITY,64127,PJ2577,EPD,U,1,VIC,B,M,40,"2700 E LINWOOD
BL KANSAS CITY 64127
(39.068023903, -94.551648729)",Y,77,3,7,36
08/11/2014 12:00:00 AM,08/11/2014 12:00:00 AM,20:50,,401,13A,Aggravated Assault (,331,E LINWOOD BL/PROSPECT AV,KANSAS CITY,64130,PJ2572,EPD,U,2,VIC,B,F,34,"E LINWOOD BL/PROSPECT KANSAS CITY, AV 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,2:22,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,N,1,VIC,B,F,42,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",Y,77,3,7,36
10/11/2014 12:00:00 AM,10/11/2014 12:00:00 AM,18:47,,401,13A,Aggravated Assault (,331,AGNES AV/E LINWOOD BL,KANSAS CITY,64128,PJ2579,EPD,U,2,SUS,B,M,,"AGNES AV/E LINWOOD KANSAS CITY, BL 64128
(39.0673976, -94.53796609)",N,133,3,7,36
01/12/2014 12:00:00 AM,01/12/2014 12:00:00 AM,0:57,,401,13A,Aggravated Assault (,331,2800  MERSINGTON AV,KANSAS CITY,64128,PJ2383,EPD,N,4,VIC,B,F,22,"2800 MERSINGTON AV
KANSAS CITY 64128
(39.074702014, -94.537635434)",Y,115,3,7,36
06/30/2014 12:00:00 AM,06/30/2014 12:00:00 AM,15:47,,401,13A,Aggravated Assault (,331,4000  E 31 ST,KANSAS CITY,64128,PJ2598,EPD,N,1,VIC,W,M,50,"4000 E 31 ST
KANSAS CITY 64128
(39.06935773, -94.536419777)",N,115,3,7,36
08/11/2014 12:00:00 AM,08/11/2014 12:00:00 AM,20:50,,401,13A,Aggravated Assault (,331,E LINWOOD BL/PROSPECT AV,KANSAS CITY,64130,PJ2572,EPD,U,1,SUS,B,M,,"E LINWOOD BL/PROSPECT KANSAS CITY, AV 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
05/18/2014 12:00:00 AM,05/18/2014 12:00:00 AM,2:32,2:38,401,13A,Aggravated Assault (,331,2700  INDIANA AV,KANSAS CITY,64127,PJ2297,EPD,U,1,VIC,B,F,34,"2700 INDIANA AV
KANSAS CITY 64127
(39.076702408, -94.543306384)",Y,77,3,7,36
08/09/2014 12:00:00 AM,08/08/2014 12:00:00 AM,23:20,,401,13A,Aggravated Assault (,331,INDIANA AV/E LINWOOD BL,KANSAS CITY,64130,PJ2610,EPD,N,1,SUS,B,M,,"INDIANA AV/E LINWOOD KANSAS CITY, BL 64130
(39.033319722, -94.544188138)",Y,175,2,7,157
05/18/2014 12:00:00 AM,05/18/2014 12:00:00 AM,2:32,2:38,401,13A,Aggravated Assault (,331,2700  INDIANA AV,KANSAS CITY,64127,PJ2297,EPD,U,5,VIC,B,M,,"2700 INDIANA AV
KANSAS CITY 64127
(39.076702408, -94.543306384)",Y,77,3,7,36
05/18/2014 12:00:00 AM,05/18/2014 12:00:00 AM,2:32,2:38,401,13A,Aggravated Assault (,331,2700  INDIANA AV,KANSAS CITY,64127,PJ2297,EPD,U,4,VIC,B,M,,"2700 INDIANA AV
KANSAS CITY 64127
(39.076702408, -94.543306384)",Y,77,3,7,36
03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1:00,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,N,4,VIC,B,M,18,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
08/25/2014 12:00:00 AM,08/25/2014 12:00:00 AM,15:46,,401,13A,Aggravated Assault (,331,E 31 ST/MERSINGTON AV,KANSAS CITY,64130,PJ2509,EPD,N,1,SUS,U,U,,"31 ST MERSINGTON AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",N,175,2,7,157
06/25/2014 12:00:00 AM,06/22/2014 12:00:00 AM,15:30,,401,13A,Aggravated Assault (,331,3200  LOCKRIDGE ST,KANSAS CITY,64127,PJ2253,EPD,U,1,VIC,B,M,40,"3200 LOCKRIDGE ST
KANSAS CITY 64127
(39.075785242, -94.545891249)",Y,77,3,7,36
06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,2:22,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,U,4,SUS,B,M,,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",Y,77,3,7,36
05/11/2014 12:00:00 AM,05/11/2014 12:00:00 AM,23:33,,401,13A,Aggravated Assault (,331,3300  E 27 ST,KANSAS CITY,64127,PJ2253,EPD,U,1,SUS,U,U,,"3300 E 27 ST
KANSAS CITY 64127
(39.076857933, -94.544459247)",N,233,3,7,95
03/14/2014 12:00:00 AM,03/14/2014 12:00:00 AM,0:03,,401,13A,Aggravated Assault (,331,2600  E 30 ST,KANSAS CITY,64128,PJ2426,EPD,N,1,VIC,B,M,37,"2600 E 30 ST
KANSAS CITY 64128
(39.071708385, -94.552549418)",N,77,3,7,36
10/19/2014 12:00:00 AM,10/19/2014 12:00:00 AM,22:42,,401,13A,Aggravated Assault (,331,3200  WALROND AV,KANSAS CITY,64127,PJ2606,EPD,U,2,VIC,B,M,48,"3200 WALROND AV
KANSAS CITY 64127
(39.068652155, -94.546036556)",Y,77,3,7,36
05/27/2014 12:00:00 AM,05/27/2014 12:00:00 AM,13:30,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,U,1,VIC,W,M,36,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",N,77,3,7,36
08/14/2014 12:00:00 AM,08/14/2014 12:00:00 AM,16:00,,401,13A,Aggravated Assault (,331,3000  E 31 ST,KANSAS CITY,64128,PJ2493,EPD,U,1,VIC,B,M,35,"3000 E 31 ST
KANSAS CITY 64128
(39.069725468, -94.548101912)",N,77,3,7,36
08/15/2014 12:00:00 AM,08/15/2014 12:00:00 AM,19:23,,401,13A,Aggravated Assault (,331,4000  E 31 ST,KANSAS CITY,64130,PJ2598,EPD,U,1,VIC,W,M,45,"4000 E 31 ST
KANSAS CITY 64130
(39.069365714, -94.536609818)",N,115,3,7,36
06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,2:22,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,U,1,SUS,B,M,,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",Y,77,3,7,36
06/08/2014 12:00:00 AM,06/08/2014 12:00:00 AM,22:48,,401,13A,Aggravated Assault (,331,E 31 ST S/S NORTON AV,INDEPENDENCE,64128,PJX007,OSPD,N,2,SUS,B,M,,"31 ST S S NORTON AV
INDEPENDENCE 64128
(39.0673976, -94.53796609)",N,133,3,7,36
06/11/2014 12:00:00 AM,06/11/2014 12:00:00 AM,2:22,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,N,2,VIC,B,F,52,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",Y,77,3,7,36
03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1:00,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,U,1,SUS,U,U,,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
06/08/2014 12:00:00 AM,06/08/2014 12:00:00 AM,22:48,,401,13A,Aggravated Assault (,331,E 31 ST S/S NORTON AV,INDEPENDENCE,64128,PJX007,OSPD,N,1,SUS,B,M,,"31 ST S S NORTON AV
INDEPENDENCE 64128
(39.0673976, -94.53796609)",N,133,3,7,36
10/12/2014 12:00:00 AM,10/12/2014 12:00:00 AM,13:29,,401,13A,Aggravated Assault (,331,3000  COLLEGE AV,KANSAS CITY,64128,PJ2499,EPD,U,3,SUS,B,M,21,"3000 COLLEGE AV
KANSAS CITY 64128
(39.071313302, -94.544666958)",Y,77,3,7,36
03/15/2014 12:00:00 AM,03/15/2014 12:00:00 AM,1:00,,401,13A,Aggravated Assault (,331,E 31 ST/COLLEGE AV,KANSAS CITY,64128,PJ2524,EPD,N,5,VIC,B,M,18,"31 ST COLLEGE AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
09/15/2014 12:00:00 AM,09/15/2014 12:00:00 AM,15:09,,401,13A,Aggravated Assault (,331,E 30 ST/INDIANA AV,KANSAS CITY,64128,PJ2441,EPD,N,1,VIC,B,M,33,"30 ST INDIANA AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
05/27/2014 12:00:00 AM,05/27/2014 12:00:00 AM,13:30,,401,13A,Aggravated Assault (,331,2900  E 29 ST,KANSAS CITY,64128,PJ2432,EPD,U,1,SUS,B,M,,"2900 E 29 ST
KANSAS CITY 64128
(39.072644577, -94.549110447)",N,77,3,7,36
08/25/2014 12:00:00 AM,08/25/2014 12:00:00 AM,15:46,,401,13A,Aggravated Assault (,331,E 31 ST/MERSINGTON AV,KANSAS CITY,64130,PJ2509,EPD,U,2,VIC,B,M,30,"31 ST MERSINGTON AV
KANSAS CITY 64130
(39.033319722, -94.544188138)",N,175,2,7,157
05/18/2014 12:00:00 AM,05/18/2014 12:00:00 AM,2:32,2:38,401,13A,Aggravated Assault (,331,2700  INDIANA AV,KANSAS CITY,64127,PJ2297,EPD,U,3,VIC,B,M,,"2700 INDIANA AV
KANSAS CITY 64127
(39.076702408, -94.543306384)",Y,77,3,7,36
10/11/2014 12:00:00 AM,10/11/2014 12:00:00 AM,18:47,,401,13A,Aggravated Assault (,331,AGNES AV/E LINWOOD BL,KANSAS CITY,64128,PJ2579,EPD,U,1,SUS,B,M,,"AGNES AV/E LINWOOD KANSAS CITY, BL 64128
(39.0673976, -94.53796609)",N,133,3,7,36
01/12/2014 12:00:00 AM,01/12/2014 12:00:00 AM,0:57,,401,13A,Aggravated Assault (,331,2800  MERSINGTON AV,KANSAS CITY,64128,PJ2383,EPD,N,1,SUS,B,M,,"2800 MERSINGTON AV
KANSAS CITY 64128
(39.074702014, -94.537635434)",Y,115,3,7,36
04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,23:27,,401,13A,Aggravated Assault (,331,CHESTNUT AV/E LINWOOD BL,KANSAS CITY,64127,PJ2577,EPD,U,1,SUS,U,U,,"CHESTNUT AV/E LINWOOD KANSAS CITY, BL 64127
(39.089617958, -94.539247867)",N,17,3,7,95
05/18/2014 12:00:00 AM,05/18/2014 12:00:00 AM,2:32,2:38,401,13A,Aggravated Assault (,331,2700  INDIANA AV,KANSAS CITY,64127,PJ2297,EPD,U,2,VIC,B,M,52,"2700 INDIANA AV
KANSAS CITY 64127
(39.076702408, -94.543306384)",Y,77,3,7,36
04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,14:00,,401,13A,Aggravated Assault (,331,3000  CHESTNUT AV,KANSAS CITY,64128,PJ2487,EPD,Y,1,SUS,B,M,50,"3000 CHESTNUT AV
KANSAS CITY 64128
(39.071491756, -94.550506422)",N,77,3,7,36
06/24/2014 12:00:00 AM,06/24/2014 12:00:00 AM,0:01,,401,13A,Aggravated Assault (,331,3000  E LINWOOD BL,KANSAS CITY,64126,PJ2606,EPD,U,1,ARR,B,F,25,"3000 E LINWOOD
BL KANSAS CITY 64126
(39.067912974, -94.548190064)",N,77,3,7,36
06/09/2014 12:00:00 AM,06/08/2014 12:00:00 AM,19:30,,401,13A,Aggravated Assault (,331,E 31 ST/MERSINGTON AV,KANSAS CITY,64128,PJ2509,EPD,U,1,SUS,U,U,,"31 ST MERSINGTON AV
KANSAS CITY 64128
(39.0673976, -94.53796609)",Y,133,3,7,36
06/15/2014 12:00:00 AM,06/15/2014 12:00:00 AM,22:18,,401,13A,Aggravated Assault (,331,2600  E 30 ST,KANSAS CITY,64127,PJ2484,EPD,N,1,SUS,B,M,21,"2600 E 30 ST
KANSAS CITY 64127
(39.071715793, -94.55260039)",Y,77,3,7,36
04/22/2014 12:00:00 AM,04/22/2014 12:00:00 AM,23:27,,401,13A,Aggravated Assault (,331,CHESTNUT AV/E LINWOOD BL,KANSAS CITY,64127,PJ2577,EPD,U,1,VIC,W,M,28,"CHESTNUT AV/E LINWOOD KANSAS CITY, BL 64127
(39.089617958, -94.539247867)",N,17,3,7,95
06/15/2014 12:00:00 AM,06/15/2014 12:00:00 AM,22:18,,401,13A,Aggravated Assault (,331,2600  E 30 ST,KANSAS CITY,64127,PJ2484,EPD,N,1,VIC,B,M,39,"2600 E 30 ST
KANSAS CITY 64127
(39.071715793, -94.55260039)",Y,77,3,7,36
