CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2021026444,EMAIL,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,04/30/2021,07:17 AM,4,2021,OPEN,N,,,,,8210 Oak St,"8210 Oak St64114
(38.978336, -94.586197)",64114,Waldo Homes,Jackson,6,Metro,119095,38.978336,-94.586197,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026444,0,129,1,7,162
2021026443,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/30/2021,07:17 AM,4,2021,RESOL,N,04/30/2021,4,2021,0,302 E 79th Ter,"302 E 79th Ter64114
(38.984111, -94.586356)",64114,Waldo Homes,Jackson,6,Metro,118619,38.984111,-94.586356,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026443,,129,1,7,162
2021026442,EMAIL,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,04/30/2021,07:16 AM,4,2021,OPEN,N,,,,,222 W 77th Ter,"222 W 77th Ter64114
(38.987994, -94.593088)",64114,Tower Homes,Jackson,6,Metro,211077,38.987994,-94.593088,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026442,0,146,1,7,162
2021026434,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,04/29/2021,04:19 PM,4,2021,RESOL,N,05/03/2021,5,2021,4,2410 E 109th Ter,"2410 E 109th Ter64131
(38.927684, -94.561618)",64131,St Catherines Gardens,Jackson,6,South,156132,38.927684,-94.561618,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026434,,245,1,7,163
2021026422,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/29/2021,03:33 PM,4,2021,RESOL,N,05/04/2021,5,2021,5,8404 E 110th St,"8404 E 110th St64134
(38.924358, -94.493672)",64134,Ruskin Hills,Jackson,6,South,71446,38.924358,-94.493672,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026422,,200,1,7,143
2021026420,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/29/2021,02:58 PM,4,2021,RESOL,N,05/03/2021,5,2021,4,14140 Wyandotte St,"14140 Wyandotte St64145
(38.872416, -94.604953)",64145,Martin City,Jackson,6,South,159910,38.872416,-94.604953,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026420,,159,1,7,129
2021026392,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/29/2021,11:58 AM,4,2021,OPEN,N,,,,,13013 St Andrews Dr,"13013 St Andrews Dr64145
(38.891575, -94.60158)",64145,Blue Hills Estates,Jackson,6,South,159432,38.891575,-94.60158,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026392,0,121,1,7,129
2021026391,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/29/2021,11:57 AM,4,2021,OPEN,N,,,,,611 St Andrews Dr,"611 St Andrews Dr64145
(38.892471, -94.603141)",64145,Blue Hills Estates,Jackson,6,South,159457,38.892471,-94.603141,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026391,0,121,1,7,129
2021026386,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/29/2021,11:30 AM,4,2021,RESOL,N,06/22/2021,6,2021,54,11725 Forest Ct,"11725 Forest Ct64131
(38.913198, -94.577535)",64131,Mission Lake,Jackson,6,South,220088,38.913198,-94.577535,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026386,,95,1,7,163
2021026241,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/27/2021,05:51 PM,4,2021,RESOL,N,06/22/2021,6,2021,56,619 E 108th Ter,"619 E 108th Ter64131
(38.930438, -94.583671)",64131,Red Bridge North,Jackson,6,South,154663,38.930438,-94.583671,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026241,,188,1,7,163
2021026140,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/27/2021,07:27 AM,4,2021,OPEN,N,,,,,7640 Pennsylvania Ave,"7640 Pennsylvania Ave64114
(38.989267, -94.596707)",64114,Ward Parkway,Jackson,6,Metro,119808,38.989267,-94.596707,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026140,0,147,1,7,162
2021026139,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/27/2021,07:26 AM,4,2021,RESOL,Y,05/10/2021,5,2021,13,7628 Pennsylvania Ave,"7628 Pennsylvania Ave64114
(38.989671, -94.59669)",64114,Ward Parkway,Jackson,6,Metro,119805,38.989671,-94.59669,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026139,,147,1,7,162
2021026138,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/27/2021,07:25 AM,4,2021,OPEN,N,,,,,7631 Walnut St,"7631 Walnut St64114
(38.98923, -94.588187)",64114,Tower Homes,Jackson,6,Metro,118089,38.98923,-94.588187,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026138,0,146,1,7,162
2021026134,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/27/2021,07:19 AM,4,2021,OPEN,N,,,,,16 E 79th St,"16 E 79th St64114
(38.985118, -94.589045)",64114,Tower Homes,Jackson,6,Metro,118498,38.985118,-94.589045,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026134,0,146,1,7,162
2021026133,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,04/27/2021,07:18 AM,4,2021,OPEN,N,,,,,7810 Main St,"7810 Main St64114
(38.986164, -94.590194)",64114,Tower Homes,Jackson,6,Metro,118287,38.986164,-94.590194,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026133,0,146,1,7,162
2021026132,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,04/27/2021,07:18 AM,4,2021,OPEN,N,,,,,7608 Pennsylvania Ave,"7608 Pennsylvania Ave64114
(38.990435, -94.59665)",64114,Ward Parkway,Jackson,6,Metro,119674,38.990435,-94.59665,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026132,0,147,1,7,162
2021026130,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trees,Private Property,Tree Debris,04/27/2021,07:16 AM,4,2021,OPEN,N,,,,,7343 Campbell St,"7343 Campbell St64131
(38.993616, -94.577567)",64131,Tower Homes,Jackson,6,Metro,113612,38.993616,-94.577567,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026130,0,146,1,7,163
2021026129,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/27/2021,07:15 AM,4,2021,OPEN,N,,,,,7635 Jefferson St,"7635 Jefferson St64114
(38.98949, -94.597123)",64114,Ward Parkway,Jackson,6,Metro,119817,38.98949,-94.597123,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026129,0,147,1,7,162
2021026125,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,04/26/2021,04:32 PM,4,2021,RESOL,N,04/30/2021,4,2021,4,11805 Belmont Ave,"11805 Belmont Ave64134
(38.909881, -94.518297)",64134,Crossgates,Jackson,6,South,74813,38.909881,-94.518297,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026125,,151,1,7,143
2021026093,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/26/2021,01:11 PM,4,2021,OPEN,N,,,,,8744 Wornall Rd,"8744 Wornall Rd64114
(38.969418, -94.595619)",64114,Western Hills,Jackson,6,Metro,148912,38.969418,-94.595619,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026093,0,237,1,7,162
2021026073,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/26/2021,12:02 PM,4,2021,RESOL,Y,07/19/2021,7,2021,84,11708 Bristol Ave,"11708 Bristol Ave64134
(38.910762, -94.509967)",64134,Crossgates,Jackson,6,South,74516,38.910762,-94.509967,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026073,,151,1,7,143
2021026002,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/23/2021,04:21 PM,4,2021,RESOL,N,05/04/2021,5,2021,11,7203 E 112th St,"7203 E 112th St64134
(38.920516, -94.506353)",64134,Ruskin Heights,Jackson,6,South,60337,38.920516,-94.506353,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026002,,190,1,7,143
2021026001,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/23/2021,04:19 PM,4,2021,RESOL,N,05/04/2021,5,2021,11,7114 E 112th St,"7114 E 112th St64134
(38.920703, -94.507108)",64134,Ruskin Heights,Jackson,6,South,60315,38.920703,-94.507108,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021026001,,190,1,7,143
2021025993,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,04/23/2021,03:07 PM,4,2021,RESOL,N,05/04/2021,5,2021,11,8708 E 110th St,"8708 E 110th St64134
(38.92417, -94.488705)",64134,Ruskin Hills,Jackson,6,South,71577,38.92417,-94.488705,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025993,,200,1,7,143
2021025926,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Mowing / Weeds,Private / Commercial,Lot - Structure,04/22/2021,03:12 PM,4,2021,RESOL,N,04/30/2021,4,2021,8,10408 Sycamore Ave,"10408 Sycamore Ave64134
(38.935591, -94.496658)",64134,Hickman Mills South,Jackson,6,South,70430,38.935591,-94.496658,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025926,,23,1,7,143
2021025922,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/22/2021,02:12 PM,4,2021,OPEN,N,,,,,7621 Jefferson St,"7621 Jefferson St64114
(38.989958, -94.5971)",64114,Ward Parkway,Jackson,6,Metro,119663,38.989958,-94.5971,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025922,0,147,1,7,162
2021025920,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/22/2021,02:05 PM,4,2021,OPEN,N,,,,,703 W 76th Ter,"703 W 76th Ter64114
(38.989584, -94.597781)",64114,Ward Parkway,Jackson,6,Metro,119771,38.989584,-94.597781,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025920,0,147,1,7,162
2021025919,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/22/2021,02:04 PM,4,2021,OPEN,N,,,,,710 W 76th Ter,"710 W 76th Ter64114
(38.990167, -94.598311)",64114,Ward Parkway,Jackson,6,Metro,119764,38.990167,-94.598311,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025919,0,147,1,7,162
2021025918,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/22/2021,02:04 PM,4,2021,OPEN,N,,,,,705 W 76th Ter,"705 W 76th Ter64114
(38.989589, -94.597921)",64114,Ward Parkway,Jackson,6,Metro,119772,38.989589,-94.597921,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025918,0,147,1,7,162
2021025875,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/22/2021,09:41 AM,4,2021,OPEN,N,,,,,8341 Locust St,"8341 Locust St64131
(38.975828, -94.584211)",64131,Rolling Meadows,Jackson,6,Metro,121631,38.975828,-94.584211,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025875,0,70,1,7,163
2021025814,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/21/2021,01:27 PM,4,2021,RESOL,Y,05/28/2021,5,2021,37,6308 Troost Ave,"6308 Troost Ave64131
(39.012707, -94.57528)",64131,Holmes Park,Jackson,6,Metro,107763,39.012707,-94.57528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025814,,114,1,7,163
2021025597,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,04/16/2021,02:28 PM,4,2021,RESOL,N,05/07/2021,5,2021,21,1116 W 77th St,"1116 W 77th St64114
(38.989378, -94.603045)",64114,Ward Parkway,Jackson,6,Metro,119997,38.989378,-94.603045,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025597,,147,1,7,162
2021025555,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/16/2021,08:18 AM,4,2021,OPEN,N,,,,,11213 Walrond Ave,"11213 Walrond Ave64137
(38.922528, -94.553544)",64137,Calico Farms,Jackson,6,South,61961,38.922528,-94.553544,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025555,0,4,1,7,149
2021025553,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/16/2021,08:15 AM,4,2021,RESOL,N,04/20/2021,4,2021,4,11116 Walrond Ave,"11116 Walrond Ave64137
(38.923546, -94.553977)",64137,Calico Farms,Jackson,6,South,61945,38.923546,-94.553977,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025553,,4,1,7,149
2021025547,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/15/2021,04:18 PM,4,2021,RESOL,Y,06/14/2021,6,2021,60,7726 E 103rd Ter,"7726 E 103rd Ter64134
(38.937245, -94.499176)",64134,Hickman Mills South,Jackson,6,South,70363,38.937245,-94.499176,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025547,,23,1,7,143
2021025534,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Open Storage,04/15/2021,02:10 PM,4,2021,RESOL,Y,06/30/2021,6,2021,76,804 W 90th St,"804 W 90th St64114
(38.965658, -94.60057)",64114,Western Hills,Jackson,6,Metro,149145,38.965658,-94.60057,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025534,,237,1,7,162
2021025473,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/14/2021,04:34 PM,4,2021,RESOL,Y,04/28/2021,4,2021,14,6400 Ward Pkwy,"6400 Ward Pkwy64113
(39.012233, -94.603018)",64113,Romanelli West,Jackson,6,Metro,108873,39.012233,-94.603018,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025473,,76,1,7,164
2021025434,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/14/2021,12:13 PM,4,2021,OPEN,N,,,,,11410 Delmar Ave,"11410 Delmar Ave64134
(38.915925, -94.499658)",64134,Ruskin Heights,Jackson,6,South,72600,38.915925,-94.499658,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025434,0,190,1,7,143
2021025423,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/14/2021,10:47 AM,4,2021,OPEN,N,,,,,302 E 79th Ter,"302 E 79th Ter64114
(38.984111, -94.586356)",64114,Waldo Homes,Jackson,6,Metro,118619,38.984111,-94.586356,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025423,0,129,1,7,162
2021025244,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/12/2021,11:44 AM,4,2021,RESOL,Y,05/19/2021,5,2021,37,11221 Palmer Ave,"11221 Palmer Ave64134
(38.917859, -94.499438)",64134,Ruskin Heights,Jackson,6,South,72687,38.917859,-94.499438,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025244,,190,1,7,143
2021025144,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/09/2021,08:11 AM,4,2021,OPEN,N,,,,,10700 Spruce Ave,"10700 Spruce Ave64137
(38.931898, -94.540307)",64137,Royal Oaks,Jackson,6,South,60849,38.931898,-94.540307,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025144,0,198,1,7,149
2021025111,WEB,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/08/2021,12:23 PM,4,2021,RESOL,N,04/27/2021,4,2021,19,1002 W 86th Ter,"1002 W 86th Ter64114
(38.972132, -94.602433)",64114,Western Hills,Jackson,6,Metro,148646,38.972132,-94.602433,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025111,,237,1,7,162
2021025077,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Main Structure,04/08/2021,08:32 AM,4,2021,RESOL,Y,04/26/2021,4,2021,18,4609 Grandview Rd,"4609 Grandview Rd64137
(38.928362, -94.535589)",64137,Royal Oaks,Jackson,6,South,60742,38.928362,-94.535589,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025077,,198,1,7,149
2021025066,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/07/2021,05:37 PM,4,2021,RESOL,N,04/27/2021,4,2021,20,11140 Washington St,"11140 Washington St64114
(38.925558, -94.598441)",64114,Foxcroft And Glen Arbor,Jackson,6,South,155817,38.925558,-94.598441,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025066,,28,1,7,162
2021025038,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,04/07/2021,02:39 PM,4,2021,RESOL,Y,06/07/2021,6,2021,61,10921 Ewing Ave,"10921 Ewing Ave64134
(38.924678, -94.511351)",64134,Stratford Estates,Jackson,6,South,59439,38.924678,-94.511351,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021025038,,166,1,7,143
2021024964,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash / Recycling,Nuisance,Trash on Private Property,04/06/2021,04:26 PM,4,2021,OPEN,N,,,,,12231 Holmes Rd,"12231 Holmes Rd64145
(38.905654, -94.584404)",64145,Mission Lake,Jackson,6,South,157683,38.905654,-94.584404,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024964,0,95,1,7,2
2021024960,PHONE,NHS,NHS-Neighborhood Preservation-,Property Violations,Property / Buildings / Construction,Property Maintenance,Other Property Issue,04/06/2021,03:32 PM,4,2021,RESOL,Y,06/15/2021,6,2021,70,11104 Walrond Ave,"11104 Walrond Ave64137
(38.924239, -94.554004)",64137,Calico Farms,Jackson,6,South,61942,38.924239,-94.554004,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2021024960,,4,1,7,149
