"fiscal_year","county","region","race_ethnicity","children_exiting_fbss_family_preservation_services_during_fiscal_year","children_exiting_fpr_duplicated_by_stage"
"2021","Caldwell","7-Austin","Other","12","12"
"2021","Calhoun","8-San Antonio","African American","1","1"
"2021","Calhoun","8-San Antonio","Anglo","22","23"
"2021","Calhoun","8-San Antonio","Hispanic","31","31"
"2021","Calhoun","8-San Antonio","Other","3","3"
"2021","Callahan","2-Abilene","African American","1","2"
"2021","Callahan","2-Abilene","Anglo","22","23"
"2021","Callahan","2-Abilene","Hispanic","2","2"
"2021","Callahan","2-Abilene","Other","1","1"
"2021","Cameron","11-Edinburg","African American","1","1"
"2021","Cameron","11-Edinburg","Anglo","28","29"
"2021","Cameron","11-Edinburg","Asian","3","3"
"2021","Cameron","11-Edinburg","Hispanic","660","663"
"2021","Cameron","11-Edinburg","Other","12","12"
"2021","Camp","4-Tyler","African American","6","6"
"2021","Camp","4-Tyler","Anglo","21","22"
"2021","Camp","4-Tyler","Other","5","5"
"2021","Carson","1-Lubbock","Anglo","11","11"
"2021","Carson","1-Lubbock","Hispanic","5","5"
"2021","Cass","4-Tyler","African American","13","13"
"2021","Cass","4-Tyler","Anglo","60","60"
"2021","Cass","4-Tyler","Hispanic","5","5"
"2021","Cass","4-Tyler","Other","5","5"
"2021","Castro","1-Lubbock","Anglo","2","2"
"2021","Castro","1-Lubbock","Hispanic","19","19"
"2021","Chambers","6-Houston","Anglo","20","20"
"2021","Chambers","6-Houston","Hispanic","6","6"
"2021","Chambers","6-Houston","Other","4","4"
"2021","Cherokee","4-Tyler","African American","30","30"
"2021","Cherokee","4-Tyler","Anglo","68","68"
"2021","Cherokee","4-Tyler","Hispanic","30","30"
"2021","Cherokee","4-Tyler","Other","8","8"
"2021","Childress","1-Lubbock","Anglo","12","12"
"2021","Childress","1-Lubbock","Hispanic","7","7"
"2021","Childress","1-Lubbock","Other","1","1"
"2021","Clay","2-Abilene","Anglo","35","35"
"2021","Clay","2-Abilene","Hispanic","2","2"
"2021","Clay","2-Abilene","Other","5","5"
"2021","Cochran","1-Lubbock","Anglo","1","1"
"2021","Coke","9-Midland","African American","2","4"
"2021","Coke","9-Midland","Anglo","7","7"
"2021","Coke","9-Midland","Hispanic","3","3"
"2021","Coke","9-Midland","Other","2","3"
"2021","Coleman","2-Abilene","African American","2","2"
"2021","Coleman","2-Abilene","Anglo","14","14"
"2021","Coleman","2-Abilene","Hispanic","9","9"
"2021","Coleman","2-Abilene","Other","1","1"
"2021","Collin","3-Arlington","African American","182","184"
"2021","Collin","3-Arlington","Anglo","223","224"
"2021","Collin","3-Arlington","Asian","10","10"
"2021","Collin","3-Arlington","Hispanic","178","178"
"2021","Collin","3-Arlington","Other","38","38"
"2021","Collingsworth","1-Lubbock","Anglo","1","1"
"2021","Collingsworth","1-Lubbock","Hispanic","5","5"
"2021","Colorado","6-Houston","African American","12","12"
"2021","Colorado","6-Houston","Anglo","1","1"
"2021","Colorado","6-Houston","Hispanic","1","1"
"2021","Colorado","6-Houston","Other","1","1"
"2021","Comal","8-San Antonio","African American","10","10"
"2021","Comal","8-San Antonio","Anglo","124","124"
"2021","Comal","8-San Antonio","Asian","3","3"
"2021","Comal","8-San Antonio","Hispanic","113","113"
"2021","Comal","8-San Antonio","Other","5","5"
"2021","Comanche","2-Abilene","Anglo","15","15"
"2021","Comanche","2-Abilene","Hispanic","5","5"
"2021","Concho","9-Midland","African American","2","2"
"2021","Concho","9-Midland","Anglo","5","5"
"2021","Concho","9-Midland","Hispanic","4","4"
"2021","Cooke","3-Arlington","African American","7","7"
"2021","Cooke","3-Arlington","Anglo","54","54"
"2021","Cooke","3-Arlington","Asian","1","1"
"2021","Cooke","3-Arlington","Hispanic","40","40"
"2021","Cooke","3-Arlington","Native American","2","2"
"2021","Cooke","3-Arlington","Other","11","11"
"2021","Coryell","7-Austin","African American","29","29"
"2021","Coryell","7-Austin","Anglo","70","70"
"2021","Coryell","7-Austin","Hispanic","42","43"
"2021","Coryell","7-Austin","Other","8","9"
"2021","Crane","9-Midland","Hispanic","2","2"
"2021","Crockett","9-Midland","Hispanic","13","13"
"2021","Crockett","9-Midland","Other","1","1"
"2021","Crosby","1-Lubbock","African American","1","1"
"2021","Crosby","1-Lubbock","Hispanic","16","16"
"2021","Crosby","1-Lubbock","Other","1","1"
"2021","Culberson","10-El Paso","Anglo","1","1"
"2021","Culberson","10-El Paso","Hispanic","12","12"
"2021","Dallam","1-Lubbock","Anglo","5","5"
"2021","Dallam","1-Lubbock","Hispanic","19","19"
"2021","Dallam","1-Lubbock","Other","1","1"
"2021","Dallas","3-Arlington","African American","1973","1981"
"2021","Dallas","3-Arlington","Anglo","448","452"
"2021","Dallas","3-Arlington","Asian","41","41"
"2021","Dallas","3-Arlington","Hispanic","1781","1787"
"2021","Dallas","3-Arlington","Native American","2","2"
"2021","Dallas","3-Arlington","Other","182","182"
"2021","Dawson","9-Midland","African American","2","2"
"2021","Dawson","9-Midland","Anglo","5","5"
"2021","Dawson","9-Midland","Hispanic","13","13"
"2021","Deaf Smith","1-Lubbock","Anglo","3","3"
"2021","Deaf Smith","1-Lubbock","Hispanic","47","47"
"2021","Delta","4-Tyler","African American","1","1"
"2021","Delta","4-Tyler","Anglo","6","6"
"2021","Denton","3-Arlington","African American","192","192"
"2021","Denton","3-Arlington","Anglo","245","245"
"2021","Denton","3-Arlington","Asian","9","9"
"2021","Denton","3-Arlington","Hispanic","211","213"
"2021","Denton","3-Arlington","Other","45","45"
"2021","DeWitt","8-San Antonio","African American","8","8"
"2021","DeWitt","8-San Antonio","Anglo","10","10"
"2021","DeWitt","8-San Antonio","Hispanic","35","35"
"2021","DeWitt","8-San Antonio","Other","3","3"
"2021","Dickens","1-Lubbock","Anglo","2","2"
"2021","Dimmit","8-San Antonio","Anglo","3","3"
"2021","Dimmit","8-San Antonio","Hispanic","48","48"
"2021","Dimmit","8-San Antonio","Other","1","1"
"2021","Donley","1-Lubbock","African American","4","4"
"2021","Donley","1-Lubbock","Anglo","8","8"
"2021","Donley","1-Lubbock","Hispanic","4","4"
"2021","Duval","11-Edinburg","Hispanic","82","82"
"2021","Duval","11-Edinburg","Other","3","3"
"2021","Eastland","2-Abilene","African American","13","13"
"2021","Eastland","2-Abilene","Anglo","35","35"
"2021","Eastland","2-Abilene","Hispanic","9","9"
"2021","Eastland","2-Abilene","Other","2","2"
"2021","Ector","9-Midland","African American","24","24"
"2021","Ector","9-Midland","Anglo","102","103"
"2021","Ector","9-Midland","Asian","3","3"
"2021","Ector","9-Midland","Hispanic","251","251"
"2021","Ector","9-Midland","Other","9","9"
"2021","Edwards","8-San Antonio","Hispanic","3","3"
"2021","Ellis","3-Arlington","African American","47","47"
"2021","Ellis","3-Arlington","Anglo","137","138"
"2021","Ellis","3-Arlington","Hispanic","74","74"
"2021","Ellis","3-Arlington","Other","19","19"
"2021","El Paso","10-El Paso","African American","86","88"
"2021","El Paso","10-El Paso","Anglo","126","126"
"2021","El Paso","10-El Paso","Asian","3","3"
"2021","El Paso","10-El Paso","Hispanic","1402","1415"
"2021","El Paso","10-El Paso","Native American","7","7"
"2021","El Paso","10-El Paso","Other","39","39"
"2021","Erath","3-Arlington","African American","1","1"
"2021","Erath","3-Arlington","Anglo","61","61"
"2021","Erath","3-Arlington","Hispanic","43","43"
"2021","Falls","7-Austin","African American","12","12"
"2021","Falls","7-Austin","Anglo","5","5"
"2021","Falls","7-Austin","Hispanic","4","4"
"2021","Falls","7-Austin","Other","2","2"
"2021","Fannin","3-Arlington","African American","12","12"
"2021","Fannin","3-Arlington","Anglo","60","60"
"2021","Fannin","3-Arlington","Hispanic","8","8"
"2021","Fayette","7-Austin","African American","9","9"
"2021","Fayette","7-Austin","Anglo","16","16"
"2021","Fayette","7-Austin","Hispanic","8","8"
"2021","Fayette","7-Austin","Other","1","1"
"2021","Fisher","2-Abilene","Anglo","8","8"
"2021","Fisher","2-Abilene","Hispanic","5","5"
"2021","Floyd","1-Lubbock","Hispanic","14","14"
"2021","Foard","2-Abilene","Anglo","2","2"
"2021","Fort Bend","6-Houston","African American","170","170"
"2021","Fort Bend","6-Houston","Anglo","86","86"
"2021","Fort Bend","6-Houston","Asian","17","17"
"2021","Fort Bend","6-Houston","Hispanic","240","240"
"2021","Fort Bend","6-Houston","Native American","1","1"
"2021","Fort Bend","6-Houston","Other","21","21"
"2021","Franklin","4-Tyler","African American","7","9"
"2021","Franklin","4-Tyler","Anglo","13","13"
"2021","Franklin","4-Tyler","Hispanic","5","5"
"2021","Franklin","4-Tyler","Other","2","2"
"2021","Freestone","7-Austin","African American","3","3"
"2021","Freestone","7-Austin","Anglo","4","4"
"2021","Freestone","7-Austin","Hispanic","2","2"
"2021","Freestone","7-Austin","Other","1","1"
"2021","Frio","8-San Antonio","Anglo","11","11"
"2021","Frio","8-San Antonio","Hispanic","81","81"
"2021","Frio","8-San Antonio","Other","11","11"
"2021","Gaines","9-Midland","Anglo","5","5"
"2021","Gaines","9-Midland","Hispanic","22","22"
"2021","Galveston","6-Houston","African American","248","248"
"2021","Galveston","6-Houston","Anglo","324","325"
"2021","Galveston","6-Houston","Hispanic","289","290"
"2021","Galveston","6-Houston","Native American","5","5"
"2021","Galveston","6-Houston","Other","51","51"
"2021","Garza","1-Lubbock","Anglo","9","9"
"2021","Garza","1-Lubbock","Hispanic","4","4"
"2021","Gillespie","8-San Antonio","Anglo","16","16"
"2021","Gillespie","8-San Antonio","Hispanic","34","40"
"2021","Gillespie","8-San Antonio","Other","2","2"
"2021","Goliad","8-San Antonio","African American","12","12"
"2021","Goliad","8-San Antonio","Anglo","9","9"
"2021","Goliad","8-San Antonio","Hispanic","6","6"
"2021","Goliad","8-San Antonio","Other","1","1"
"2021","Gonzales","8-San Antonio","Anglo","5","5"
"2021","Gonzales","8-San Antonio","Hispanic","27","27"
"2021","Gray","1-Lubbock","African American","4","4"
"2021","Gray","1-Lubbock","Anglo","37","37"
"2021","Gray","1-Lubbock","Asian","1","1"
"2021","Gray","1-Lubbock","Hispanic","34","34"
"2021","Gray","1-Lubbock","Other","6","6"
"2021","Grayson","3-Arlington","African American","30","30"
"2021","Grayson","3-Arlington","Anglo","135","135"
"2021","Grayson","3-Arlington","Hispanic","31","31"
"2021","Grayson","3-Arlington","Native American","1","1"
"2021","Grayson","3-Arlington","Other","17","17"
"2021","Gregg","4-Tyler","African American","129","132"
"2021","Gregg","4-Tyler","Anglo","117","117"
"2021","Gregg","4-Tyler","Asian","1","1"
"2021","Gregg","4-Tyler","Hispanic","36","36"
"2021","Gregg","4-Tyler","Other","14","14"
"2021","Grimes","7-Austin","African American","15","15"
"2021","Grimes","7-Austin","Anglo","2","2"
"2021","Grimes","7-Austin","Other","2","2"
"2021","Guadalupe","8-San Antonio","African American","20","21"
"2021","Guadalupe","8-San Antonio","Anglo","83","83"
"2021","Guadalupe","8-San Antonio","Hispanic","136","138"
"2021","Guadalupe","8-San Antonio","Other","13","13"
"2021","Hale","1-Lubbock","African American","6","6"
"2021","Hale","1-Lubbock","Anglo","22","22"
"2021","Hale","1-Lubbock","Hispanic","98","98"
"2021","Hale","1-Lubbock","Other","5","5"
"2021","Hall","1-Lubbock","African American","5","5"
"2021","Hall","1-Lubbock","Anglo","2","2"
"2021","Hall","1-Lubbock","Hispanic","12","12"
"2021","Hall","1-Lubbock","Other","1","1"
"2021","Hamilton","7-Austin","Anglo","19","19"
"2021","Hansford","1-Lubbock","Anglo","1","1"
"2021","Hardeman","2-Abilene","Anglo","5","5"
"2021","Hardin","5-Beaumont","African American","2","2"
"2021","Hardin","5-Beaumont","Anglo","33","33"
"2021","Hardin","5-Beaumont","Hispanic","6","6"
"2021","Hardin","5-Beaumont","Other","2","2"
"2021","Harris","6-Houston","African American","2413","2426"
"2021","Harris","6-Houston","Anglo","814","823"
"2021","Harris","6-Houston","Asian","42","42"
"2021","Harris","6-Houston","Hispanic","2756","2766"
"2021","Harris","6-Houston","Other","256","256"
"2021","Harrison","4-Tyler","African American","55","55"
"2021","Harrison","4-Tyler","Anglo","57","57"
"2021","Harrison","4-Tyler","Hispanic","13","13"
"2021","Harrison","4-Tyler","Other","11","11"
"2021","Hartley","1-Lubbock","Anglo","3","3"
"2021","Hartley","1-Lubbock","Hispanic","1","1"
"2021","Haskell","2-Abilene","Anglo","3","4"
"2021","Hays","7-Austin","African American","13","14"
"2021","Hays","7-Austin","Anglo","65","65"
"2021","Hays","7-Austin","Asian","1","1"
"2021","Hays","7-Austin","Hispanic","176","178"
"2021","Hays","7-Austin","Other","10","10"
"2021","Hemphill","1-Lubbock","Anglo","2","2"
"2021","Henderson","4-Tyler","African American","16","16"
"2021","Henderson","4-Tyler","Anglo","132","132"
"2021","Henderson","4-Tyler","Hispanic","37","37"
"2021","Henderson","4-Tyler","Other","6","6"
"2021","Hidalgo","11-Edinburg","African American","1","1"
"2021","Hidalgo","11-Edinburg","Anglo","24","24"
"2021","Hidalgo","11-Edinburg","Hispanic","1538","1542"
"2021","Hidalgo","11-Edinburg","Other","13","13"
"2021","Hill","7-Austin","African American","9","9"
"2021","Hill","7-Austin","Anglo","32","32"
"2021","Hill","7-Austin","Hispanic","9","9"
"2021","Hill","7-Austin","Other","2","2"
"2021","Hockley","1-Lubbock","African American","2","2"
"2021","Hockley","1-Lubbock","Anglo","12","12"
"2021","Hockley","1-Lubbock","Hispanic","68","68"
"2021","Hockley","1-Lubbock","Other","3","3"
"2021","Hood","3-Arlington","African American","9","9"
"2021","Hood","3-Arlington","Anglo","85","85"
"2021","Hood","3-Arlington","Hispanic","25","25"
"2021","Hood","3-Arlington","Native American","3","3"
"2021","Hood","3-Arlington","Other","11","11"
"2021","Hopkins","4-Tyler","African American","8","8"
"2021","Hopkins","4-Tyler","Anglo","42","42"
"2021","Hopkins","4-Tyler","Hispanic","10","10"
"2021","Hopkins","4-Tyler","Other","2","2"
"2021","Houston","5-Beaumont","African American","14","14"
"2021","Houston","5-Beaumont","Anglo","23","23"
"2021","Houston","5-Beaumont","Hispanic","12","12"
"2021","Houston","5-Beaumont","Other","2","2"
"2021","Howard","9-Midland","Anglo","43","43"
"2021","Howard","9-Midland","Hispanic","23","23"
"2021","Howard","9-Midland","Other","2","2"
"2021","Hudspeth","10-El Paso","African American","1","1"
"2021","Hudspeth","10-El Paso","Anglo","6","6"
"2021","Hudspeth","10-El Paso","Hispanic","5","5"
"2021","Hunt","3-Arlington","African American","25","25"
"2021","Hunt","3-Arlington","Anglo","86","88"
"2021","Hunt","3-Arlington","Hispanic","38","38"
"2021","Hunt","3-Arlington","Other","15","15"
"2021","Hutchinson","1-Lubbock","African American","1","1"
"2021","Hutchinson","1-Lubbock","Anglo","63","63"
"2021","Hutchinson","1-Lubbock","Hispanic","22","22"
"2021","Irion","9-Midland","Hispanic","3","3"
"2021","Jack","2-Abilene","Anglo","12","12"
"2021","Jack","2-Abilene","Hispanic","5","5"
"2021","Jackson","8-San Antonio","African American","7","7"
"2021","Jackson","8-San Antonio","Anglo","11","11"
"2021","Jackson","8-San Antonio","Hispanic","24","24"
"2021","Jackson","8-San Antonio","Other","5","5"
"2021","Jasper","5-Beaumont","African American","5","5"
"2021","Jasper","5-Beaumont","Anglo","40","40"
"2021","Jasper","5-Beaumont","Hispanic","13","13"
"2021","Jasper","5-Beaumont","Other","3","3"
"2021","Jeff Davis","10-El Paso","Hispanic","2","2"
"2021","Jefferson","5-Beaumont","African American","197","198"
"2021","Jefferson","5-Beaumont","Anglo","81","81"
"2021","Jefferson","5-Beaumont","Asian","1","1"
"2021","Jefferson","5-Beaumont","Hispanic","33","33"
"2021","Jefferson","5-Beaumont","Other","9","9"
"2021","Jim Hogg","11-Edinburg","Anglo","1","1"
"2021","Jim Hogg","11-Edinburg","Hispanic","40","40"
"2021","Jim Wells","11-Edinburg","Anglo","18","18"
"2021","Jim Wells","11-Edinburg","Hispanic","178","178"
"2021","Jim Wells","11-Edinburg","Other","4","4"
"2021","Johnson","3-Arlington","African American","23","23"
"2021","Johnson","3-Arlington","Anglo","299","302"
"2021","Johnson","3-Arlington","Asian","3","3"
"2021","Johnson","3-Arlington","Hispanic","77","79"
"2021","Johnson","3-Arlington","Native American","1","1"
"2021","Johnson","3-Arlington","Other","30","32"
"2021","Jones","2-Abilene","Anglo","24","24"
"2021","Jones","2-Abilene","Hispanic","17","17"
"2021","Jones","2-Abilene","Other","3","3"
"2021","Karnes","8-San Antonio","Hispanic","24","24"
"2021","Karnes","8-San Antonio","Other","1","1"
"2021","Kaufman","3-Arlington","African American","146","150"
"2021","Kaufman","3-Arlington","Anglo","175","175"
"2021","Kaufman","3-Arlington","Asian","3","3"
"2021","Kaufman","3-Arlington","Hispanic","81","81"
"2021","Kaufman","3-Arlington","Other","36","36"
"2021","Kendall","8-San Antonio","Anglo","19","19"
"2021","Kendall","8-San Antonio","Hispanic","11","11"
"2021","Kendall","8-San Antonio","Other","1","1"
"2021","Kerr","8-San Antonio","African American","3","3"
"2021","Kerr","8-San Antonio","Anglo","74","74"
"2021","Kerr","8-San Antonio","Hispanic","47","47"
"2021","Kerr","8-San Antonio","Other","2","2"
"2021","Kimble","9-Midland","Hispanic","7","7"
"2021","Kinney","8-San Antonio","Anglo","5","5"
"2021","Kinney","8-San Antonio","Hispanic","7","7"
"2021","Kleberg","11-Edinburg","African American","1","1"
"2021","Kleberg","11-Edinburg","Anglo","11","11"
"2021","Kleberg","11-Edinburg","Hispanic","134","134"
"2021","Kleberg","11-Edinburg","Other","4","4"
"2021","Knox","2-Abilene","Anglo","3","3"
"2021","Knox","2-Abilene","Hispanic","6","6"
"2021","Lamar","4-Tyler","African American","78","78"
"2021","Lamar","4-Tyler","Anglo","111","111"
"2021","Lamar","4-Tyler","Hispanic","10","10"
"2021","Lamar","4-Tyler","Native American","1","1"
"2021","Lamar","4-Tyler","Other","13","13"
"2021","Lamb","1-Lubbock","African American","2","2"
"2021","Lamb","1-Lubbock","Anglo","10","10"
"2021","Lamb","1-Lubbock","Hispanic","25","25"
"2021","Lamb","1-Lubbock","Other","1","1"
"2021","Lampasas","7-Austin","African American","2","2"
"2021","Lampasas","7-Austin","Anglo","25","25"
"2021","Lampasas","7-Austin","Hispanic","14","14"
"2021","Lampasas","7-Austin","Other","2","2"
"2021","La Salle","8-San Antonio","Anglo","3","3"
"2021","La Salle","8-San Antonio","Hispanic","45","45"
"2021","Lavaca","8-San Antonio","African American","2","2"
"2021","Lavaca","8-San Antonio","Anglo","24","24"
"2021","Lavaca","8-San Antonio","Hispanic","16","16"
"2021","Lavaca","8-San Antonio","Other","5","5"
"2021","Lee","7-Austin","African American","9","9"
"2021","Lee","7-Austin","Anglo","4","4"
"2021","Lee","7-Austin","Hispanic","2","2"
"2021","Lee","7-Austin","Other","1","1"
"2021","Leon","7-Austin","Asian","4","4"
"2021","Liberty","6-Houston","African American","8","8"
"2021","Liberty","6-Houston","Anglo","57","57"
"2021","Liberty","6-Houston","Hispanic","31","31"
"2021","Liberty","6-Houston","Other","7","7"
"2021","Limestone","7-Austin","African American","11","11"
"2021","Limestone","7-Austin","Anglo","16","16"
"2021","Limestone","7-Austin","Hispanic","2","2"
"2021","Limestone","7-Austin","Other","4","4"
"2021","Lipscomb","1-Lubbock","Anglo","4","4"
"2021","Lipscomb","1-Lubbock","Hispanic","4","4"
"2021","Live Oak","11-Edinburg","Anglo","4","4"
"2021","Live Oak","11-Edinburg","Hispanic","20","20"
"2021","Live Oak","11-Edinburg","Other","1","1"
"2021","Llano","7-Austin","African American","1","1"
"2021","Llano","7-Austin","Anglo","46","48"
"2021","Llano","7-Austin","Hispanic","6","6"
"2021","Llano","7-Austin","Other","13","13"
"2021","Lubbock","1-Lubbock","African American","145","147"
"2021","Lubbock","1-Lubbock","Anglo","204","204"
"2021","Lubbock","1-Lubbock","Asian","2","2"
"2021","Lubbock","1-Lubbock","Hispanic","472","476"
"2021","Lubbock","1-Lubbock","Other","30","30"
"2021","Lynn","1-Lubbock","Hispanic","21","21"
"2021","Madison","7-Austin","African American","4","4"
"2021","Madison","7-Austin","Anglo","10","10"
"2021","Madison","7-Austin","Other","1","1"
"2021","Marion","4-Tyler","African American","3","3"
"2021","Marion","4-Tyler","Anglo","22","22"
"2021","Marion","4-Tyler","Other","3","3"
"2021","Martin","9-Midland","Hispanic","5","5"
"2021","Matagorda","6-Houston","African American","14","14"
"2021","Matagorda","6-Houston","Anglo","18","18"
"2021","Matagorda","6-Houston","Hispanic","72","72"
"2021","Matagorda","6-Houston","Other","7","7"
"2021","Maverick","8-San Antonio","Anglo","5","5"
"2021","Maverick","8-San Antonio","Hispanic","114","120"
"2021","McCulloch","9-Midland","Anglo","11","11"
"2021","McCulloch","9-Midland","Hispanic","10","10"
"2021","McLennan","7-Austin","African American","220","225"
"2021","McLennan","7-Austin","Anglo","127","127"
"2021","McLennan","7-Austin","Hispanic","223","223"
"2021","McLennan","7-Austin","Other","37","38"
"2021","McMullen","11-Edinburg","Anglo","1","1"
"2021","Medina","8-San Antonio","Anglo","38","38"
"2021","Medina","8-San Antonio","Hispanic","136","136"
"2021","Medina","8-San Antonio","Other","9","9"
"2021","Menard","9-Midland","Anglo","2","2"
"2021","Midland","9-Midland","African American","44","44"
"2021","Midland","9-Midland","Anglo","48","48"
"2021","Midland","9-Midland","Hispanic","184","184"
"2021","Midland","9-Midland","Other","7","7"
"2021","Milam","7-Austin","African American","3","3"
"2021","Milam","7-Austin","Anglo","19","19"
"2021","Milam","7-Austin","Hispanic","5","5"
"2021","Milam","7-Austin","Other","2","2"
"2021","Mitchell","2-Abilene","African American","12","12"
"2021","Mitchell","2-Abilene","Anglo","2","2"
"2021","Mitchell","2-Abilene","Hispanic","14","14"
"2021","Montague","2-Abilene","African American","1","1"
"2021","Montague","2-Abilene","Anglo","81","87"
"2021","Montague","2-Abilene","Hispanic","16","16"
"2021","Montague","2-Abilene","Other","3","3"
"2021","Montgomery","6-Houston","African American","39","39"
"2021","Montgomery","6-Houston","Anglo","240","240"
"2021","Montgomery","6-Houston","Asian","2","2"
"2021","Montgomery","6-Houston","Hispanic","128","129"
"2021","Montgomery","6-Houston","Other","23","23"
"2021","Moore","1-Lubbock","African American","2","2"
"2021","Moore","1-Lubbock","Anglo","10","10"
"2021","Moore","1-Lubbock","Hispanic","50","50"
"2021","Moore","1-Lubbock","Other","4","4"
"2021","Morris","4-Tyler","African American","17","17"
"2021","Morris","4-Tyler","Anglo","24","24"
"2021","Morris","4-Tyler","Hispanic","5","5"
"2021","Morris","4-Tyler","Other","4","4"
"2021","Nacogdoches","5-Beaumont","African American","42","42"
"2021","Nacogdoches","5-Beaumont","Anglo","43","43"
"2021","Nacogdoches","5-Beaumont","Hispanic","20","20"
"2021","Nacogdoches","5-Beaumont","Other","5","5"
"2021","Navarro","3-Arlington","African American","30","30"
"2021","Navarro","3-Arlington","Anglo","64","64"
"2021","Navarro","3-Arlington","Asian","1","1"
"2021","Navarro","3-Arlington","Hispanic","47","47"
"2021","Navarro","3-Arlington","Native American","1","1"
"2021","Navarro","3-Arlington","Other","14","14"
"2021","Newton","5-Beaumont","African American","7","7"
"2021","Newton","5-Beaumont","Anglo","17","17"
"2021","Newton","5-Beaumont","Other","1","1"
"2021","Nolan","2-Abilene","African American","9","9"
