"fiscal_year","region","removal_stage","gender","race_ethnicity","age","removals"
"2021","1-Lubbock","Family Preservation","Female","Other","10","0"
"2021","1-Lubbock","Family Preservation","Female","Other","11","0"
"2021","1-Lubbock","Family Preservation","Female","Other","12","0"
"2021","1-Lubbock","Family Preservation","Female","Other","13","0"
"2021","1-Lubbock","Family Preservation","Female","Other","14","0"
"2021","1-Lubbock","Family Preservation","Female","Other","15","0"
"2021","1-Lubbock","Family Preservation","Female","Other","16","0"
"2021","1-Lubbock","Family Preservation","Female","Other","17","0"
"2021","1-Lubbock","Family Preservation","Male","African American","0","1"
"2021","1-Lubbock","Family Preservation","Male","African American","1","0"
"2021","1-Lubbock","Family Preservation","Male","African American","2","0"
"2021","1-Lubbock","Family Preservation","Male","African American","3","2"
"2021","1-Lubbock","Family Preservation","Male","African American","4","0"
"2021","1-Lubbock","Family Preservation","Male","African American","5","1"
"2021","1-Lubbock","Family Preservation","Male","African American","6","0"
"2021","1-Lubbock","Family Preservation","Male","African American","7","0"
"2021","1-Lubbock","Family Preservation","Male","African American","10","1"
"2021","1-Lubbock","Family Preservation","Male","African American","11","0"
"2021","1-Lubbock","Family Preservation","Male","African American","12","0"
"2021","1-Lubbock","Family Preservation","Male","African American","13","0"
"2021","1-Lubbock","Family Preservation","Male","African American","14","0"
"2021","1-Lubbock","Family Preservation","Male","African American","15","0"
"2021","1-Lubbock","Family Preservation","Male","African American","16","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","0","4"
"2021","1-Lubbock","Family Preservation","Male","Anglo","1","4"
"2021","1-Lubbock","Family Preservation","Male","Anglo","2","3"
"2021","1-Lubbock","Family Preservation","Male","Anglo","3","3"
"2021","1-Lubbock","Family Preservation","Male","Anglo","4","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","5","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","6","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","7","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","8","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","9","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","10","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","11","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","12","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","13","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","14","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","15","1"
"2021","1-Lubbock","Family Preservation","Male","Anglo","16","0"
"2021","1-Lubbock","Family Preservation","Male","Anglo","17","0"
"2021","1-Lubbock","Family Preservation","Male","Asian","2","0"
"2021","1-Lubbock","Family Preservation","Male","Asian","5","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","0","5"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","1","4"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","2","1"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","3","8"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","4","2"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","5","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","6","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","7","3"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","8","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","9","1"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","10","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","11","1"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","12","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","13","1"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","14","2"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","15","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","16","0"
"2021","1-Lubbock","Family Preservation","Male","Hispanic","17","0"
"2021","1-Lubbock","Family Preservation","Male","Other","0","0"
"2021","1-Lubbock","Family Preservation","Male","Other","2","0"
"2021","1-Lubbock","Family Preservation","Male","Other","3","0"
"2021","1-Lubbock","Family Preservation","Male","Other","4","0"
"2021","1-Lubbock","Family Preservation","Male","Other","6","0"
"2021","1-Lubbock","Family Preservation","Male","Other","7","0"
"2021","1-Lubbock","Family Preservation","Male","Other","8","0"
"2021","1-Lubbock","Family Preservation","Male","Other","10","0"
"2021","1-Lubbock","Family Preservation","Male","Other","11","0"
"2021","1-Lubbock","Family Preservation","Male","Other","13","0"
"2021","1-Lubbock","Family Preservation","Male","Other","14","0"
"2021","1-Lubbock","Family Preservation","Male","Other","16","0"
"2021","1-Lubbock","Family Preservation","Unknown","Hispanic","11","0"
"2021","1-Lubbock","Investigation","Female","African American","0","7"
"2021","1-Lubbock","Investigation","Female","African American","1","4"
"2021","1-Lubbock","Investigation","Female","African American","4","4"
"2021","1-Lubbock","Investigation","Female","African American","5","0"
"2021","1-Lubbock","Investigation","Female","African American","6","5"
"2021","1-Lubbock","Investigation","Female","African American","7","2"
"2021","1-Lubbock","Investigation","Female","African American","9","1"
"2021","1-Lubbock","Investigation","Female","African American","10","2"
"2021","1-Lubbock","Investigation","Female","African American","14","3"
"2021","1-Lubbock","Investigation","Female","African American","15","2"
"2021","1-Lubbock","Investigation","Female","African American","16","1"
"2021","1-Lubbock","Investigation","Female","African American","17","1"
"2021","1-Lubbock","Investigation","Female","Anglo","0","37"
"2021","1-Lubbock","Investigation","Female","Anglo","1","10"
"2021","1-Lubbock","Investigation","Female","Anglo","2","5"
"2021","1-Lubbock","Investigation","Female","Anglo","3","13"
"2021","1-Lubbock","Investigation","Female","Anglo","4","7"
"2021","1-Lubbock","Investigation","Female","Anglo","5","7"
"2021","1-Lubbock","Investigation","Female","Anglo","6","4"
"2021","1-Lubbock","Investigation","Female","Anglo","7","2"
"2021","1-Lubbock","Investigation","Female","Anglo","8","9"
"2021","1-Lubbock","Investigation","Female","Anglo","9","4"
"2021","1-Lubbock","Investigation","Female","Anglo","10","3"
"2021","1-Lubbock","Investigation","Female","Anglo","11","6"
"2021","1-Lubbock","Investigation","Female","Anglo","12","6"
"2021","1-Lubbock","Investigation","Female","Anglo","13","6"
"2021","1-Lubbock","Investigation","Female","Anglo","14","5"
"2021","1-Lubbock","Investigation","Female","Anglo","15","3"
"2021","1-Lubbock","Investigation","Female","Anglo","16","5"
"2021","1-Lubbock","Investigation","Female","Anglo","17","1"
"2021","1-Lubbock","Investigation","Female","Asian","0","1"
"2021","1-Lubbock","Investigation","Female","Asian","4","1"
"2021","1-Lubbock","Investigation","Female","Asian","7","1"
"2021","1-Lubbock","Investigation","Female","Hispanic","0","46"
"2021","1-Lubbock","Investigation","Female","Hispanic","1","22"
"2021","1-Lubbock","Investigation","Female","Hispanic","2","15"
"2021","1-Lubbock","Investigation","Female","Hispanic","3","13"
"2021","1-Lubbock","Investigation","Female","Hispanic","4","11"
"2021","1-Lubbock","Investigation","Female","Hispanic","5","12"
"2021","1-Lubbock","Investigation","Female","Hispanic","6","11"
"2021","1-Lubbock","Investigation","Female","Hispanic","7","9"
"2021","1-Lubbock","Investigation","Female","Hispanic","8","11"
"2021","1-Lubbock","Investigation","Female","Hispanic","9","3"
"2021","1-Lubbock","Investigation","Female","Hispanic","10","8"
"2021","1-Lubbock","Investigation","Female","Hispanic","11","9"
"2021","1-Lubbock","Investigation","Female","Hispanic","12","7"
"2021","1-Lubbock","Investigation","Female","Hispanic","13","9"
"2021","1-Lubbock","Investigation","Female","Hispanic","14","11"
"2021","1-Lubbock","Investigation","Female","Hispanic","15","10"
"2021","1-Lubbock","Investigation","Female","Hispanic","16","9"
"2021","1-Lubbock","Investigation","Female","Hispanic","17","2"
"2021","1-Lubbock","Investigation","Female","Other","0","5"
"2021","1-Lubbock","Investigation","Female","Other","1","4"
"2021","1-Lubbock","Investigation","Female","Other","2","1"
"2021","1-Lubbock","Investigation","Female","Other","4","4"
"2021","1-Lubbock","Investigation","Female","Other","5","1"
"2021","1-Lubbock","Investigation","Female","Other","9","2"
"2021","1-Lubbock","Investigation","Female","Other","10","2"
"2021","1-Lubbock","Investigation","Female","Other","11","2"
"2021","1-Lubbock","Investigation","Female","Other","12","2"
"2021","1-Lubbock","Investigation","Female","Other","13","4"
"2021","1-Lubbock","Investigation","Female","Other","14","3"
"2021","1-Lubbock","Investigation","Female","Other","15","2"
"2021","1-Lubbock","Investigation","Female","Other","16","1"
"2021","1-Lubbock","Investigation","Female","Other","17","1"
"2021","1-Lubbock","Investigation","Male","African American","0","10"
"2021","1-Lubbock","Investigation","Male","African American","1","1"
"2021","1-Lubbock","Investigation","Male","African American","2","3"
"2021","1-Lubbock","Investigation","Male","African American","3","2"
"2021","1-Lubbock","Investigation","Male","African American","4","2"
"2021","1-Lubbock","Investigation","Male","African American","5","2"
"2021","1-Lubbock","Investigation","Male","African American","6","2"
"2021","1-Lubbock","Investigation","Male","African American","7","3"
"2021","1-Lubbock","Investigation","Male","African American","10","2"
"2021","1-Lubbock","Investigation","Male","African American","11","2"
"2021","1-Lubbock","Investigation","Male","African American","12","1"
"2021","1-Lubbock","Investigation","Male","African American","13","4"
"2021","1-Lubbock","Investigation","Male","African American","14","3"
"2021","1-Lubbock","Investigation","Male","African American","15","1"
"2021","1-Lubbock","Investigation","Male","African American","16","1"
"2021","1-Lubbock","Investigation","Male","Anglo","0","36"
"2021","1-Lubbock","Investigation","Male","Anglo","1","8"
"2021","1-Lubbock","Investigation","Male","Anglo","2","12"
"2021","1-Lubbock","Investigation","Male","Anglo","3","7"
"2021","1-Lubbock","Investigation","Male","Anglo","4","4"
"2021","1-Lubbock","Investigation","Male","Anglo","5","9"
"2021","1-Lubbock","Investigation","Male","Anglo","6","8"
"2021","1-Lubbock","Investigation","Male","Anglo","7","9"
"2021","1-Lubbock","Investigation","Male","Anglo","8","6"
"2021","1-Lubbock","Investigation","Male","Anglo","9","9"
"2021","1-Lubbock","Investigation","Male","Anglo","10","8"
"2021","1-Lubbock","Investigation","Male","Anglo","11","4"
"2021","1-Lubbock","Investigation","Male","Anglo","12","4"
"2021","1-Lubbock","Investigation","Male","Anglo","13","6"
"2021","1-Lubbock","Investigation","Male","Anglo","14","5"
"2021","1-Lubbock","Investigation","Male","Anglo","15","5"
"2021","1-Lubbock","Investigation","Male","Anglo","16","4"
"2021","1-Lubbock","Investigation","Male","Anglo","17","2"
"2021","1-Lubbock","Investigation","Male","Asian","2","1"
"2021","1-Lubbock","Investigation","Male","Asian","5","1"
"2021","1-Lubbock","Investigation","Male","Hispanic","0","56"
"2021","1-Lubbock","Investigation","Male","Hispanic","1","11"
"2021","1-Lubbock","Investigation","Male","Hispanic","2","17"
"2021","1-Lubbock","Investigation","Male","Hispanic","3","14"
"2021","1-Lubbock","Investigation","Male","Hispanic","4","8"
"2021","1-Lubbock","Investigation","Male","Hispanic","5","10"
"2021","1-Lubbock","Investigation","Male","Hispanic","6","13"
"2021","1-Lubbock","Investigation","Male","Hispanic","7","9"
"2021","1-Lubbock","Investigation","Male","Hispanic","8","8"
"2021","1-Lubbock","Investigation","Male","Hispanic","9","3"
"2021","1-Lubbock","Investigation","Male","Hispanic","10","5"
"2021","1-Lubbock","Investigation","Male","Hispanic","11","12"
"2021","1-Lubbock","Investigation","Male","Hispanic","12","4"
"2021","1-Lubbock","Investigation","Male","Hispanic","13","7"
"2021","1-Lubbock","Investigation","Male","Hispanic","14","10"
"2021","1-Lubbock","Investigation","Male","Hispanic","15","11"
"2021","1-Lubbock","Investigation","Male","Hispanic","16","4"
"2021","1-Lubbock","Investigation","Male","Hispanic","17","1"
"2021","1-Lubbock","Investigation","Male","Other","0","3"
"2021","1-Lubbock","Investigation","Male","Other","2","1"
"2021","1-Lubbock","Investigation","Male","Other","3","2"
"2021","1-Lubbock","Investigation","Male","Other","4","2"
"2021","1-Lubbock","Investigation","Male","Other","6","1"
"2021","1-Lubbock","Investigation","Male","Other","7","2"
"2021","1-Lubbock","Investigation","Male","Other","8","1"
"2021","1-Lubbock","Investigation","Male","Other","10","2"
"2021","1-Lubbock","Investigation","Male","Other","11","2"
"2021","1-Lubbock","Investigation","Male","Other","13","1"
"2021","1-Lubbock","Investigation","Male","Other","14","1"
"2021","1-Lubbock","Investigation","Male","Other","16","1"
"2021","1-Lubbock","Investigation","Unknown","Hispanic","11","1"
"2021","2-Abilene","Family Preservation","Female","African American","0","2"
"2021","2-Abilene","Family Preservation","Female","African American","1","1"
"2021","2-Abilene","Family Preservation","Female","African American","2","0"
"2021","2-Abilene","Family Preservation","Female","African American","3","1"
"2021","2-Abilene","Family Preservation","Female","African American","4","1"
"2021","2-Abilene","Family Preservation","Female","African American","5","2"
"2021","2-Abilene","Family Preservation","Female","African American","6","2"
"2021","2-Abilene","Family Preservation","Female","African American","7","0"
"2021","2-Abilene","Family Preservation","Female","African American","8","0"
"2021","2-Abilene","Family Preservation","Female","African American","9","0"
"2021","2-Abilene","Family Preservation","Female","African American","11","0"
"2021","2-Abilene","Family Preservation","Female","African American","12","0"
"2021","2-Abilene","Family Preservation","Female","African American","13","0"
"2021","2-Abilene","Family Preservation","Female","African American","14","0"
"2021","2-Abilene","Family Preservation","Female","African American","16","0"
"2021","2-Abilene","Family Preservation","Female","Anglo","0","10"
"2021","2-Abilene","Family Preservation","Female","Anglo","1","6"
"2021","2-Abilene","Family Preservation","Female","Anglo","2","3"
"2021","2-Abilene","Family Preservation","Female","Anglo","3","3"
"2021","2-Abilene","Family Preservation","Female","Anglo","4","4"
"2021","2-Abilene","Family Preservation","Female","Anglo","5","1"
"2021","2-Abilene","Family Preservation","Female","Anglo","6","4"
"2021","2-Abilene","Family Preservation","Female","Anglo","7","2"
"2021","2-Abilene","Family Preservation","Female","Anglo","8","0"
"2021","2-Abilene","Family Preservation","Female","Anglo","9","4"
"2021","2-Abilene","Family Preservation","Female","Anglo","10","5"
"2021","2-Abilene","Family Preservation","Female","Anglo","11","4"
"2021","2-Abilene","Family Preservation","Female","Anglo","12","2"
"2021","2-Abilene","Family Preservation","Female","Anglo","13","6"
"2021","2-Abilene","Family Preservation","Female","Anglo","14","3"
"2021","2-Abilene","Family Preservation","Female","Anglo","15","3"
"2021","2-Abilene","Family Preservation","Female","Anglo","16","0"
"2021","2-Abilene","Family Preservation","Female","Anglo","17","0"
"2021","2-Abilene","Family Preservation","Female","Asian","0","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","0","5"
"2021","2-Abilene","Family Preservation","Female","Hispanic","1","1"
"2021","2-Abilene","Family Preservation","Female","Hispanic","2","4"
"2021","2-Abilene","Family Preservation","Female","Hispanic","3","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","4","2"
"2021","2-Abilene","Family Preservation","Female","Hispanic","5","1"
"2021","2-Abilene","Family Preservation","Female","Hispanic","6","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","7","1"
"2021","2-Abilene","Family Preservation","Female","Hispanic","8","2"
"2021","2-Abilene","Family Preservation","Female","Hispanic","9","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","10","1"
"2021","2-Abilene","Family Preservation","Female","Hispanic","11","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","12","2"
"2021","2-Abilene","Family Preservation","Female","Hispanic","13","1"
"2021","2-Abilene","Family Preservation","Female","Hispanic","14","2"
"2021","2-Abilene","Family Preservation","Female","Hispanic","15","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","16","0"
"2021","2-Abilene","Family Preservation","Female","Hispanic","17","0"
"2021","2-Abilene","Family Preservation","Female","Native American","15","0"
"2021","2-Abilene","Family Preservation","Female","Other","0","2"
"2021","2-Abilene","Family Preservation","Female","Other","1","1"
"2021","2-Abilene","Family Preservation","Female","Other","2","0"
"2021","2-Abilene","Family Preservation","Female","Other","3","0"
"2021","2-Abilene","Family Preservation","Female","Other","4","0"
"2021","2-Abilene","Family Preservation","Female","Other","5","0"
"2021","2-Abilene","Family Preservation","Female","Other","6","0"
"2021","2-Abilene","Family Preservation","Female","Other","7","0"
"2021","2-Abilene","Family Preservation","Female","Other","8","1"
"2021","2-Abilene","Family Preservation","Female","Other","10","1"
"2021","2-Abilene","Family Preservation","Female","Other","11","0"
"2021","2-Abilene","Family Preservation","Female","Other","13","0"
"2021","2-Abilene","Family Preservation","Female","Other","14","1"
"2021","2-Abilene","Family Preservation","Female","Other","15","0"
"2021","2-Abilene","Family Preservation","Male","African American","0","3"
"2021","2-Abilene","Family Preservation","Male","African American","1","1"
"2021","2-Abilene","Family Preservation","Male","African American","2","0"
"2021","2-Abilene","Family Preservation","Male","African American","3","0"
"2021","2-Abilene","Family Preservation","Male","African American","4","0"
"2021","2-Abilene","Family Preservation","Male","African American","5","1"
"2021","2-Abilene","Family Preservation","Male","African American","6","0"
"2021","2-Abilene","Family Preservation","Male","African American","7","0"
"2021","2-Abilene","Family Preservation","Male","African American","8","0"
"2021","2-Abilene","Family Preservation","Male","African American","9","1"
"2021","2-Abilene","Family Preservation","Male","African American","10","0"
"2021","2-Abilene","Family Preservation","Male","African American","11","0"
"2021","2-Abilene","Family Preservation","Male","African American","12","0"
"2021","2-Abilene","Family Preservation","Male","African American","13","0"
"2021","2-Abilene","Family Preservation","Male","African American","14","0"
"2021","2-Abilene","Family Preservation","Male","African American","15","0"
"2021","2-Abilene","Family Preservation","Male","African American","17","0"
"2021","2-Abilene","Family Preservation","Male","Anglo","0","6"
"2021","2-Abilene","Family Preservation","Male","Anglo","1","3"
"2021","2-Abilene","Family Preservation","Male","Anglo","2","6"
"2021","2-Abilene","Family Preservation","Male","Anglo","3","5"
"2021","2-Abilene","Family Preservation","Male","Anglo","4","4"
"2021","2-Abilene","Family Preservation","Male","Anglo","5","1"
"2021","2-Abilene","Family Preservation","Male","Anglo","6","1"
"2021","2-Abilene","Family Preservation","Male","Anglo","7","2"
"2021","2-Abilene","Family Preservation","Male","Anglo","8","3"
"2021","2-Abilene","Family Preservation","Male","Anglo","9","2"
"2021","2-Abilene","Family Preservation","Male","Anglo","10","3"
"2021","2-Abilene","Family Preservation","Male","Anglo","11","1"
"2021","2-Abilene","Family Preservation","Male","Anglo","12","2"
"2021","2-Abilene","Family Preservation","Male","Anglo","13","0"
"2021","2-Abilene","Family Preservation","Male","Anglo","14","0"
"2021","2-Abilene","Family Preservation","Male","Anglo","15","2"
"2021","2-Abilene","Family Preservation","Male","Anglo","16","1"
"2021","2-Abilene","Family Preservation","Male","Anglo","17","0"
"2021","2-Abilene","Family Preservation","Male","Asian","0","0"
"2021","2-Abilene","Family Preservation","Male","Hispanic","0","2"
"2021","2-Abilene","Family Preservation","Male","Hispanic","1","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","2","3"
"2021","2-Abilene","Family Preservation","Male","Hispanic","3","3"
"2021","2-Abilene","Family Preservation","Male","Hispanic","4","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","5","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","6","2"
"2021","2-Abilene","Family Preservation","Male","Hispanic","7","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","8","2"
"2021","2-Abilene","Family Preservation","Male","Hispanic","9","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","10","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","11","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","12","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","13","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","14","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","15","2"
"2021","2-Abilene","Family Preservation","Male","Hispanic","16","1"
"2021","2-Abilene","Family Preservation","Male","Hispanic","17","0"
"2021","2-Abilene","Family Preservation","Male","Other","0","2"
"2021","2-Abilene","Family Preservation","Male","Other","1","1"
"2021","2-Abilene","Family Preservation","Male","Other","2","1"
"2021","2-Abilene","Family Preservation","Male","Other","3","1"
"2021","2-Abilene","Family Preservation","Male","Other","4","1"
"2021","2-Abilene","Family Preservation","Male","Other","5","0"
"2021","2-Abilene","Family Preservation","Male","Other","6","0"
"2021","2-Abilene","Family Preservation","Male","Other","7","0"
"2021","2-Abilene","Family Preservation","Male","Other","8","0"
"2021","2-Abilene","Family Preservation","Male","Other","9","0"
"2021","2-Abilene","Family Preservation","Male","Other","11","0"
"2021","2-Abilene","Family Preservation","Male","Other","16","0"
"2021","2-Abilene","Investigation","Female","African American","0","4"
"2021","2-Abilene","Investigation","Female","African American","1","3"
"2021","2-Abilene","Investigation","Female","African American","2","5"
"2021","2-Abilene","Investigation","Female","African American","3","3"
"2021","2-Abilene","Investigation","Female","African American","4","7"
"2021","2-Abilene","Investigation","Female","African American","5","2"
"2021","2-Abilene","Investigation","Female","African American","6","2"
"2021","2-Abilene","Investigation","Female","African American","7","3"
"2021","2-Abilene","Investigation","Female","African American","8","3"
"2021","2-Abilene","Investigation","Female","African American","9","3"
"2021","2-Abilene","Investigation","Female","African American","11","4"
"2021","2-Abilene","Investigation","Female","African American","12","1"
"2021","2-Abilene","Investigation","Female","African American","13","2"
"2021","2-Abilene","Investigation","Female","African American","14","5"
"2021","2-Abilene","Investigation","Female","African American","16","2"
"2021","2-Abilene","Investigation","Female","Anglo","0","46"
"2021","2-Abilene","Investigation","Female","Anglo","1","20"
"2021","2-Abilene","Investigation","Female","Anglo","2","10"
"2021","2-Abilene","Investigation","Female","Anglo","3","17"
"2021","2-Abilene","Investigation","Female","Anglo","4","8"
"2021","2-Abilene","Investigation","Female","Anglo","5","6"
"2021","2-Abilene","Investigation","Female","Anglo","6","4"
"2021","2-Abilene","Investigation","Female","Anglo","7","3"
"2021","2-Abilene","Investigation","Female","Anglo","8","10"
"2021","2-Abilene","Investigation","Female","Anglo","9","4"
"2021","2-Abilene","Investigation","Female","Anglo","10","5"
"2021","2-Abilene","Investigation","Female","Anglo","11","5"
"2021","2-Abilene","Investigation","Female","Anglo","12","6"
"2021","2-Abilene","Investigation","Female","Anglo","13","7"
"2021","2-Abilene","Investigation","Female","Anglo","14","8"
"2021","2-Abilene","Investigation","Female","Anglo","15","5"
"2021","2-Abilene","Investigation","Female","Anglo","16","7"
"2021","2-Abilene","Investigation","Female","Anglo","17","6"
"2021","2-Abilene","Investigation","Female","Asian","0","1"
"2021","2-Abilene","Investigation","Female","Hispanic","0","23"
"2021","2-Abilene","Investigation","Female","Hispanic","1","9"
"2021","2-Abilene","Investigation","Female","Hispanic","2","10"
"2021","2-Abilene","Investigation","Female","Hispanic","3","7"
"2021","2-Abilene","Investigation","Female","Hispanic","4","4"
"2021","2-Abilene","Investigation","Female","Hispanic","5","8"
"2021","2-Abilene","Investigation","Female","Hispanic","6","5"
"2021","2-Abilene","Investigation","Female","Hispanic","7","5"
"2021","2-Abilene","Investigation","Female","Hispanic","8","6"
"2021","2-Abilene","Investigation","Female","Hispanic","9","2"
"2021","2-Abilene","Investigation","Female","Hispanic","10","3"
"2021","2-Abilene","Investigation","Female","Hispanic","11","3"
"2021","2-Abilene","Investigation","Female","Hispanic","12","4"
"2021","2-Abilene","Investigation","Female","Hispanic","13","3"
"2021","2-Abilene","Investigation","Female","Hispanic","14","5"
"2021","2-Abilene","Investigation","Female","Hispanic","15","8"
"2021","2-Abilene","Investigation","Female","Hispanic","16","2"
"2021","2-Abilene","Investigation","Female","Hispanic","17","2"
"2021","2-Abilene","Investigation","Female","Native American","15","1"
"2021","2-Abilene","Investigation","Female","Other","0","9"
"2021","2-Abilene","Investigation","Female","Other","1","1"
"2021","2-Abilene","Investigation","Female","Other","2","2"
"2021","2-Abilene","Investigation","Female","Other","3","7"
"2021","2-Abilene","Investigation","Female","Other","4","3"
"2021","2-Abilene","Investigation","Female","Other","5","2"
"2021","2-Abilene","Investigation","Female","Other","6","3"
"2021","2-Abilene","Investigation","Female","Other","7","1"
"2021","2-Abilene","Investigation","Female","Other","8","3"
"2021","2-Abilene","Investigation","Female","Other","10","3"
"2021","2-Abilene","Investigation","Female","Other","11","1"
"2021","2-Abilene","Investigation","Female","Other","13","2"
"2021","2-Abilene","Investigation","Female","Other","14","0"
"2021","2-Abilene","Investigation","Female","Other","15","1"
