"fiscal_year","region_code","region","confirmed_victims","gender","race_ethnicity","age","victims"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","10","103"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","11","134"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","12","106"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","13","118"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","14","98"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","15","102"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","16","105"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","17","60"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","18","5"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","2","125"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","3","109"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","4","160"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","5","155"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","6","125"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","7","108"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","8","90"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","9","102"
"2021","1","1-Lubbock","Not Confirmed","Female","Hispanic","Over 18","4"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","11","2"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","14","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","17","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","2","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","3","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","5","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","8","2"
"2021","1","1-Lubbock","Not Confirmed","Female","Native American","9","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","0","34"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","1","18"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","10","8"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","11","6"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","12","9"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","13","14"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","14","11"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","15","7"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","16","6"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","17","12"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","18","1"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","2","19"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","3","24"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","4","17"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","5","19"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","6","21"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","7","15"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","8","10"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","9","12"
"2021","1","1-Lubbock","Not Confirmed","Female","Other","Unknown","1"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","0","44"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","1","33"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","10","21"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","11","29"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","12","18"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","13","19"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","14","15"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","15","7"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","16","8"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","17","6"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","2","34"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","3","32"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","4","26"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","5","35"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","6","24"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","7","30"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","8","23"
"2021","1","1-Lubbock","Not Confirmed","Male","African American","9","18"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","0","111"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","1","70"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","10","65"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","11","69"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","12","66"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","13","64"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","14","52"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","15","52"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","16","39"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","17","21"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","18","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","2","86"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","3","85"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","4","107"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","5","125"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","6","86"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","7","90"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","8","72"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","9","82"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","Over 18","2"
"2021","1","1-Lubbock","Not Confirmed","Male","Anglo","Unknown","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","10","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","11","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","12","4"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","13","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","2","2"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","3","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","5","2"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","6","5"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","7","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","8","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Asian","9","4"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","0","207"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","1","126"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","10","101"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","11","106"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","12","95"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","13","94"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","14","84"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","15","60"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","16","71"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","17","43"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","18","6"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","2","137"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","3","119"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","4","143"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","5","164"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","6","141"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","7","118"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","8","110"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","9","109"
"2021","1","1-Lubbock","Not Confirmed","Male","Hispanic","Over 18","2"
"2021","1","1-Lubbock","Not Confirmed","Male","Native American","0","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Native American","13","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Native American","4","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Native American","5","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Native American","7","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","0","27"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","1","16"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","10","10"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","11","10"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","12","6"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","13","6"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","14","8"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","15","3"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","16","9"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","17","8"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","18","1"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","2","16"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","3","13"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","4","18"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","5","21"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","6","7"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","7","10"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","8","11"
"2021","1","1-Lubbock","Not Confirmed","Male","Other","9","13"
"2021","1","1-Lubbock","Not Confirmed","Unknown","African American","0","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","African American","1","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","African American","2","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","African American","6","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","African American","8","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","0","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","1","3"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","10","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","11","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","13","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","17","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","3","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","4","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","5","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","6","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","7","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Anglo","9","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","0","5"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","1","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","11","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","14","3"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","2","3"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","3","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","4","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","7","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","9","3"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Hispanic","Unknown","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","0","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","1","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","17","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","2","2"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","9","1"
"2021","1","1-Lubbock","Not Confirmed","Unknown","Other","Unknown","3"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","0","27"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","1","8"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","10","2"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","11","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","12","6"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","13","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","14","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","15","4"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","16","8"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","17","4"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","2","11"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","3","12"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","4","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","5","6"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","6","18"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","7","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","8","4"
"2021","1","1-Lubbock","Confirmed Victim","Female","African American","9","6"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","0","74"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","1","31"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","10","13"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","11","28"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","12","23"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","13","26"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","14","30"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","15","19"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","16","23"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","17","11"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","2","24"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","3","30"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","4","21"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","5","24"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","6","16"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","7","19"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","8","20"
"2021","1","1-Lubbock","Confirmed Victim","Female","Anglo","9","17"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","0","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","12","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","14","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","15","2"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","2","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","3","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","4","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Asian","9","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","0","127"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","1","74"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","10","39"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","11","38"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","12","52"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","13","60"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","14","39"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","15","44"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","16","41"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","17","13"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","2","47"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","3","55"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","4","64"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","5","49"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","6","40"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","7","38"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","8","45"
"2021","1","1-Lubbock","Confirmed Victim","Female","Hispanic","9","29"
"2021","1","1-Lubbock","Confirmed Victim","Female","Native American","0","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","0","15"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","1","5"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","10","4"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","11","1"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","12","3"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","13","6"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","14","2"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","15","3"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","2","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","3","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","4","7"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","5","3"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","7","5"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","8","3"
"2021","1","1-Lubbock","Confirmed Victim","Female","Other","9","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","0","26"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","1","13"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","10","7"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","11","4"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","14","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","15","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","16","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","2","5"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","3","10"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","4","5"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","5","10"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","6","10"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","7","7"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","8","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","African American","9","7"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","0","80"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","1","37"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","10","18"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","11","15"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","12","21"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","13","15"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","14","12"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","15","11"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","16","5"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","17","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","2","39"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","3","29"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","4","27"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","5","25"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","6","24"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","7","28"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","8","19"
"2021","1","1-Lubbock","Confirmed Victim","Male","Anglo","9","20"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","1","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","16","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","2","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","3","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","5","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","7","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","8","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Asian","9","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","0","120"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","1","61"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","10","32"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","11","33"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","12","17"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","13","21"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","14","19"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","15","15"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","16","8"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","17","8"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","2","67"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","3","55"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","4","40"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","5","52"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","6","41"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","7","43"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","8","28"
"2021","1","1-Lubbock","Confirmed Victim","Male","Hispanic","9","24"
"2021","1","1-Lubbock","Confirmed Victim","Male","Native American","0","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","0","14"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","1","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","10","3"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","11","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","12","4"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","14","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","15","1"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","16","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","17","2"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","2","4"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","3","4"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","4","4"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","6","5"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","7","3"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","8","7"
"2021","1","1-Lubbock","Confirmed Victim","Male","Other","9","2"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","African American","1","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Anglo","0","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Hispanic","0","3"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Hispanic","11","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Hispanic","12","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Hispanic","3","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Hispanic","4","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Other","0","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Other","1","1"
"2021","1","1-Lubbock","Confirmed Victim","Unknown","Other","9","1"
"2021","2","2-Abilene","Not Confirmed","Female","African American","0","30"
"2021","2","2-Abilene","Not Confirmed","Female","African American","1","10"
"2021","2","2-Abilene","Not Confirmed","Female","African American","10","16"
"2021","2","2-Abilene","Not Confirmed","Female","African American","11","16"
