"fiscal_year","customer_name","vendor_name","purchase_amount","contract_number","rfo_description","rfo_number","customer_type","customer_contact","customer_address","customer_city","customer_state","customer_zip","vendor_contact","vendor_hub_type","vendor_address","vendor_city","vendor_state","vendor_zip","reseller_name","reseller_hub_type","reseller_address","reseller_city","reseller_state","reseller_zip","reseller_phone","report_received_month","purchase_month","brand_name","order_quantity","unit_price","invoice_number","po_number","order_date","shipped_date","dir_contract_mgr","contract_type","contract_subtype","contract_start_date","contract_end_date","contract_termination_date","staffing_contractor_name","staffing_technology","staffing_title","staffing_level","staffing_technology_type","staffing_start_date","staffing_acquistion_type","sales_fact_number"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","15544601","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786279"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","16263901","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786280"
"2010","City of Austin","Time Warner Entertainment","65","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","65","16651701","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786281"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18609601","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786282"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14705301","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786283"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18609901","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786284"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18609701","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786285"
"2010","City of Austin","Time Warner Entertainment","390.12","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","390.12","18609801","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786286"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18610101","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786287"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18610201","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786288"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18610001","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786289"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18539601","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786290"
"2010","City of Austin","Time Warner Entertainment","99.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","99.95","18564501","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786291"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","14707301","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786292"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","14705802","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786293"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14705902","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786294"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14733802","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786295"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14706901","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786296"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14707802","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786297"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14734502","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786298"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14706202","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786299"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14705501","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786300"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14734302","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786301"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14758301","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786302"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14758401","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786303"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14705601","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786304"
"2010","City of Austin","Time Warner Entertainment","111.42","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","111.42","14734702","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786305"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","14707002","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786306"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14707102","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786307"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14705401","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786308"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","14706302","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786309"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14706001","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786310"
"2010","City of Austin","Time Warner Entertainment","89.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","89.95","14707702","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786311"
"2010","City of Austin","Time Warner Entertainment","79.95","DIR-SDD-225","DSL and Cable Modem Service","DIR-SDD-TMP-062","Local Government",,"7201 Levander Loop","Austin","TX","78744","Michael Lamacchia","Non HUB","12012 N. Mopac Expressway","Austin","TX","78759","GTS Technology Solutions, Inc.","Woman Owned","9211 Waterford Centre Blvd, Suite 125","Austin","TX","78758","(512) 681-6247","201001","201001","N/A","1","79.95","14705101","na",,,"Lisa Maldonado","Telecommunications","Cable Modem","2006-05-21T00:00:00.000","2011-08-31T00:00:00.000","2011-08-31T00:00:00.000",,,,,,,"N/A","6786312"
