"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","taxpayer_county_code","taxpayer_organizational_type","record_type_code","responsibility_beginning_date","secretary_of_state_sos_or_coa_file_number","sos_charter_date","sos_status_date","sos_status_code","right_to_transact_business_code","current_exempt_reason_code","exempt_begin_date","_621111"
"32040286968","DEEP FIELD INVESTMENTS LLC","3004 S HAYDEN ST","AMARILLO","TX","79109","191","CL","U","2009-09-11T00:00:00.000","0801169392","2009-09-11T00:00:00.000","2009-09-11T00:00:00.000","A","A",,,
"32083192131","DAVID DANNER CONSTRUCTION, LLC","928 S FANNIN ST","AMARILLO","TX","79102","188","CL","U","2022-02-14T00:00:00.000","0804431349","2022-02-14T00:00:00.000","2022-02-14T00:00:00.000","A","A",,,
"17526665470","TEPERA CORPORATION","PO BOX 53127","AMARILLO","TX","79159","188","CT","U","1996-02-15T00:00:00.000","0138905400","1996-02-15T00:00:00.000","1996-02-15T00:00:00.000","A","A",,,"523999"
"30003820005","E. ROSS REALTY & INVESTMENTS INC","PO BOX 7485","AMARILLO","TX","79114","191","CT","U","1978-09-11T00:00:00.000","0044682900","1978-09-11T00:00:00.000","1978-09-11T00:00:00.000","A","A",,,
"17527288702","AMARILLO BEHAVIORAL CONSULTANTS, P.C.","3935 S FM 1258","AMARILLO","TX","79118","191","CP","U","1997-10-27T00:00:00.000","0092350102","1997-10-27T00:00:00.000","2010-02-05T00:00:00.000","R","A",,,"621000"
"32062382133","OSOPOLAR, LLC","1418 SW 60TH AVE","AMARILLO","TX","79118","191","CL","U","2016-12-22T00:00:00.000","0802609493","2016-12-22T00:00:00.000","2016-12-22T00:00:00.000","A","A",,,
"32018337017","B & H SUN INVESTMENTS, LLC","2727 VIRGINIA CIR","AMARILLO","TX","79109","188","CL","U","2005-10-07T00:00:00.000","0800554692","2005-10-07T00:00:00.000","2005-10-07T00:00:00.000","A","A",,,
"32065526249","O'CONNELL FAMILY, LP","PO BOX 7006","AMARILLO","TX","79114","191","PL","U","2017-11-28T00:00:00.000","0802869521","2017-11-28T00:00:00.000","2017-11-28T00:00:00.000","A","A",,,
"32052731190","CADILLAC RANCH, LLC","2601 HOPE RD","AMARILLO","TX","79124","188","CL","U","2013-12-20T00:00:00.000","0801902218","2013-12-20T00:00:00.000","2013-12-20T00:00:00.000","A","A",,,
"32049697140","TECOVAS CREEK, LLC","5304 RANDOLPH RD","AMARILLO","TX","79106","191","CL","U","2012-12-11T00:00:00.000","0801697766","2012-12-11T00:00:00.000","2012-12-11T00:00:00.000","A","A",,,"541370"
"17519451789","TIMBERCREEK CANYON PROPERTY OWNERS ASSOCIATION, IN","101 N TIMBERCREEK DR BLDG B","AMARILLO","TX","79118","191","CN","U","1983-07-28T00:00:00.000","0066556301","1983-07-28T00:00:00.000","2000-08-11T00:00:00.000","R","A",,,"531390"
"32069060625","RAM CONSTRUCTION & REMODELING LLC","6717 DANIEL DR","AMARILLO","TX","79109","191","CL","U","2018-11-30T00:00:00.000","0803175468","2018-11-30T00:00:00.000","2018-11-30T00:00:00.000","A","A",,,
"32035598724","PATHAPATI FAMILY LIMITED PARTNERSHIP","6833 PLUM CREEK DR","AMARILLO","TX","79124","188","PL","U","2008-01-01T00:00:00.000","0800345230","2004-05-21T00:00:00.000","2004-05-21T00:00:00.000","A","A","103","2009-01-01T00:00:00.000",
"32036336975","FIELDS LAND & CATTLE, LTD.","2501 PARAMOUNT BLVD","AMARILLO","TX","79109","188","PL","U","2008-01-01T00:00:00.000","0009632910","1997-02-24T00:00:00.000","1997-02-24T00:00:00.000","A","A",,,
"32063536729","YOURNUHOME, LLC","1606 S BONHAM ST","AMARILLO","TX","79102","188","CL","U","2017-04-21T00:00:00.000","0802703816","2017-04-21T00:00:00.000","2017-04-21T00:00:00.000","A","A",,,
"32035580276","NEXT TIME AROUND INVESTMENTS, LTD.","PO BOX 1290","AMARILLO","TX","79105","188","PL","U","2008-01-01T00:00:00.000","0800358703","2004-06-29T00:00:00.000","2004-06-29T00:00:00.000","A","A",,,
"32064742649","MOSES REAL ESTATE INVESTMENTS L.L.C.","3015 SW 26TH AVE","AMARILLO","TX","79109","188","CL","U","2017-09-01T00:00:00.000","0802806191","2017-09-01T00:00:00.000","2017-09-01T00:00:00.000","A","A",,,
"32014071719","TBG ENTERPRISES, INC.","2201 CIVIC CIR STE 505","AMARILLO","TX","79109","188","CT","U","2003-12-29T00:00:00.000","0800284116","2003-12-29T00:00:00.000","2003-12-29T00:00:00.000","A","A",,,
"32014906088","BSDCGP, LLC","7910 BELL ST","AMARILLO","TX","79110","191","CL","U","2004-04-23T00:00:00.000","0800334545","2004-04-23T00:00:00.000","2004-04-23T00:00:00.000","A","A",,,
"32078658906","VITA NOVA DESIGNS, LLC","1801 STEEPLECHASE DR APT 601","AMARILLO","TX","79106","188","CL","U","2021-04-12T00:00:00.000","0804015578","2021-04-12T00:00:00.000","2021-04-12T00:00:00.000","A","A",,,
"32036609207","TITRAD COMPANY, LLC","4001 S WESTERN ST","AMARILLO","TX","79109","191","CL","U","2008-03-26T00:00:00.000","0800956361","2008-03-26T00:00:00.000","2013-04-19T00:00:00.000","R","A",,,
"32071087517","WADE PRO PLUMBING, LLC","5700 CRUSE LN","AMARILLO","TX","79118","191","CL","U","2019-06-18T00:00:00.000","0803346397","2019-06-18T00:00:00.000","2019-06-18T00:00:00.000","A","A",,,
"32085160748","PRAIRIE WINDS LAWN CARE LLC","124 BAYSHORE DR","AMARILLO","TX","79118","191","CL","U","2022-06-22T00:00:00.000","0804619239","2022-06-22T00:00:00.000","2022-06-22T00:00:00.000","A","A",,,
"17522454945","GROOM & ROCK ISLAND CORP.","900 SPUR 228","AMARILLO","TX","79111","188","CT","U","1988-09-06T00:00:00.000","0108820500","1988-09-06T00:00:00.000","2013-10-01T00:00:00.000","R","A",,,
"32047727337","K&DM, INC.","704 SW 9TH AVE","AMARILLO","TX","79101","188","CT","U","2012-04-20T00:00:00.000","0801585358","2012-04-20T00:00:00.000","2012-04-20T00:00:00.000","A","A",,,
"32051845827","KHMG LIVING CONCEPTS LLC","PO BOX 665","CANYON","TX","79015","191","CL","U","2013-08-28T00:00:00.000","0801840463","2013-08-28T00:00:00.000","2013-08-28T00:00:00.000","A","A",,,
"32056076832","HAWKPAR, LLC","7722 BENT TREE DR","AMARILLO","TX","79121","191","CL","U","2015-01-07T00:00:00.000","0802130968","2015-01-07T00:00:00.000","2015-01-07T00:00:00.000","A","A",,,"531120"
"32051646969","COFER PROPERTY MANAGEMENT, LLC","19300 CHAPARRAL RD","CANYON","TX","79015","191","CL","U","2013-08-05T00:00:00.000","0801827466","2013-08-05T00:00:00.000","2021-03-26T00:00:00.000","R","A",,,
"32019117996","QUICK HAUL, LLC","2501 PARAMOUNT BLVD STE 200","AMARILLO","TX","79109","188","CL","U","2006-02-13T00:00:00.000","0800612165","2006-02-13T00:00:00.000","2006-02-13T00:00:00.000","A","A",,,"541890"
"32036926791","HUGHES & PEAK, INC.","5401 S WASHINGTON ST","AMARILLO","TX","79110","191","CT","U","2008-05-02T00:00:00.000","0800972447","2008-05-02T00:00:00.000","2008-05-02T00:00:00.000","A","A",,,
"32060003459","HEY BUDDY HEY PAL INVESTMENTS LLC","7704 PINERIDGE DR","AMARILLO","TX","79119","191","CL","U","2016-03-24T00:00:00.000","0802421531","2016-03-24T00:00:00.000","2016-03-24T00:00:00.000","A","A",,,
"32078637900","TULS & TOLLEY LAND INC","600 S TYLER ST STE 26","AMARILLO","TX","79101","188","CT","U","2021-04-08T00:00:00.000","0804011581","2021-04-08T00:00:00.000","2021-04-08T00:00:00.000","A","A",,,
"32035756173","MANSFIELD NURSING AND REHABILITATION, L.P.","500 S TAYLOR ST STE 1100","AMARILLO","TX","79101","188","PL","U","2008-01-01T00:00:00.000","0800219250","2003-06-30T00:00:00.000","2003-06-30T00:00:00.000","A","A",,,
"32048416633","COAL COUNTY GATHERING, LLC","PO BOX 2945","AMARILLO","TX","79105","188","CL","U","2012-07-03T00:00:00.000","0801620899","2012-07-03T00:00:00.000","2012-07-03T00:00:00.000","A","A",,,
"17529209581","5M MANAGEMENT, INC.","4705 OLSEN BLVD","AMARILLO","TX","79106","188","CT","U","2001-02-02T00:00:00.000","0161434300","2001-02-02T00:00:00.000","2001-02-02T00:00:00.000","A","A",,,"525910"
"32065011176","WELCOME BABY! FAMILY SUPPORT, LLC","5304 LEIGH AVE","AMARILLO","TX","79110","191","CL","U","2017-10-02T00:00:00.000","0802827420","2017-10-02T00:00:00.000","2017-10-02T00:00:00.000","A","A",,,
"32049028858","CIRCLES COMPANY 777 INC","2607 WOLFLIN AVE # 974","AMARILLO","TX","79109","188","CT","U","2012-09-17T00:00:00.000","0801655949","2012-09-17T00:00:00.000","2016-09-23T00:00:00.000","R","A",,,
"32057500681","HILLSIDE CHRISTIAN PROPERTIES, LLC","PO BOX 7807","AMARILLO","TX","79114","191","CL","U","2015-06-11T00:00:00.000","0802233046","2015-06-11T00:00:00.000","2015-06-11T00:00:00.000","A","A",,,
"32064488706","CP001, LLC","2803 PARKER ST","AMARILLO","TX","79109","188","CL","U","2017-08-03T00:00:00.000","0802783647","2017-08-03T00:00:00.000","2017-08-03T00:00:00.000","A","A",,,
"32020558386","ACTT, INC.","7200 CAT CREEK LN","AMARILLO","TX","79108","188","CT","U","2006-09-05T00:00:00.000","0800703149","2006-09-05T00:00:00.000","2014-06-16T00:00:00.000","R","A",,,
"32063164431","TAKE AIM SHOOTING COMPLEX, LLC","3505 OLSEN BLVD STE 100","AMARILLO","TX","79109","188","CL","U","2017-03-14T00:00:00.000","0802673787","2017-03-14T00:00:00.000","2017-03-14T00:00:00.000","A","A",,,
"17511526406","CAMP FIRE USA, PANHANDLE PLAINS COUNCIL","701 S TAYLOR ST STE 501","AMARILLO","TX","79101","188","CN","U","1963-04-18T00:00:00.000","0019219901","1963-04-18T00:00:00.000","1963-04-18T00:00:00.000","A","A","66","1963-04-18T00:00:00.000","813000"
"32051179862","AMANDA B OLLINGER DDS PA","3501 S SONCY RD STE 105","AMARILLO","TX","79119","191","AP","U","2013-06-05T00:00:00.000","0801795658","2013-06-05T00:00:00.000","2013-06-05T00:00:00.000","A","A",,,"621210"
"32049803854","RELAX & RENEW, INC.","6508 BAYBERRY LN","AMARILLO","TX","79124","188","CT","U","2012-12-27T00:00:00.000","0801706678","2012-12-27T00:00:00.000","2012-12-27T00:00:00.000","A","A",,,
"32026932312","TAXEQUENCES, LLC","2201 CIVIC CIR STE 418","AMARILLO","TX","79109","188","CL","U","2007-03-01T00:00:00.000","0800777588","2007-03-01T00:00:00.000","2011-10-03T00:00:00.000","R","A",,,
"32045107581","WILCOX CONSULTING, LLC","9507 HILL RD","AMARILLO","TX","79119","191","CL","U","2011-09-20T00:00:00.000","0801482251","2011-09-20T00:00:00.000","2015-05-28T00:00:00.000","R","A",,,
"32083212251","BOMB CITY RENTALS, LLC","201 S ONG ST","AMARILLO","TX","79106","188","CL","U","2022-02-15T00:00:00.000","0804433243","2022-02-15T00:00:00.000","2022-02-15T00:00:00.000","A","A",,,
"32085176082","KING COUNTRY HOLDING, LLC","6304 WILLOW OAK PL","AMARILLO","TX","79124","188","CL","U","2022-06-22T00:00:00.000","0804624162","2022-06-22T00:00:00.000","2022-06-22T00:00:00.000","A","A",,,
"32069224007","K4B LEARNING DEPOT 5 LIMITED LIABILITY COMPANY","PO BOX 7749","AMARILLO","TX","79114","191","CL","U","2018-12-19T00:00:00.000","0803191623","2018-12-19T00:00:00.000","2018-12-19T00:00:00.000","A","A",,,
"18304180385","L L & L INVESTMENTS, LLC","227 S SHORE DR","AMARILLO","TX","79118","191","CL","U","2005-01-18T00:00:00.000","0800441110","2005-01-18T00:00:00.000","2005-01-18T00:00:00.000","A","A",,,"531210"
"32043822892","SELL TRACTOR AND FARM SUPPLY LLC","PO BOX 7549","AMARILLO","TX","79114","188","CL","U","2011-03-14T00:00:00.000","0801398088","2011-03-14T00:00:00.000","2011-03-14T00:00:00.000","A","A",,,
"32043042541","BHAVIN HOSPITALITY, L.L.C.","8251 W AMARILLO BLVD","AMARILLO","TX","79124","188","CL","U","2010-11-16T00:00:00.000","0801344285","2010-11-16T00:00:00.000","2010-11-16T00:00:00.000","A","A",,,
"32057224217","10-14155, LLC","PO BOX 9900","AMARILLO","TX","79105","188","CL","U","2015-05-12T00:00:00.000","0802213036","2015-05-12T00:00:00.000","2015-05-12T00:00:00.000","A","A",,,
"32044035460","HANOCO AIR, LLC","7707 LONDON CT","AMARILLO","TX","79119","191","CL","U","2011-04-13T00:00:00.000","0801411214","2011-04-13T00:00:00.000","2011-04-13T00:00:00.000","A","A",,,
"32076839763","CCSN LIMITED LIABILITY COMPANY","2610 HARMONY ST","AMARILLO","TX","79106","188","CL","U","2020-11-30T00:00:00.000","0803844556","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","A","A",,,
"32036828328","EXECUTIVE BANKERS MORTAGE, L.L.P.","5410 BELL ST STE 217-A","AMARILLO","TX","79109","191","PB","X","2008-01-01T00:00:00.000",,,,,"N",,,
"32034369598","COR-MET PROPERTIES, LLC","2216 LA REATA LN","AMARILLO","TX","79124","188","CL","U","2008-01-01T00:00:00.000","0800914764","2008-01-01T00:00:00.000","2008-01-01T00:00:00.000","A","A",,,"523910"
"32059359250","4JW REMODELING, LLC","204 N TAYLOR ST","AMARILLO","TX","79107","188","CL","U","2016-01-20T00:00:00.000","0802372883","2016-01-20T00:00:00.000","2016-01-20T00:00:00.000","A","A",,,
"32069647025","RISEN LEGACY LLC","4210 ESTATES DR","AMARILLO","TX","79124","188","CL","U","2019-02-13T00:00:00.000","0803228174","2019-02-13T00:00:00.000","2019-02-13T00:00:00.000","A","A",,,
"32035836108","JACK SISEMORE PROPERTIES, L.P.","PO BOX 7280","AMARILLO","TX","79114","191","PL","U","2008-01-01T00:00:00.000","0800144119","2002-11-18T00:00:00.000","2002-11-18T00:00:00.000","A","A",,,
"32041901763","SWANN ANIMAL CLINIC AT 45TH, PC","3102 SW 45TH AVE STE 100","AMARILLO","TX","79109","191","CP","U","2010-05-20T00:00:00.000","0801271895","2010-05-20T00:00:00.000","2010-05-20T00:00:00.000","A","A",,,
"32044805862","PACO HOLDINGS LLC","7713 TARRYTOWN AVE","AMARILLO","TX","79121","191","CL","U","2011-08-06T00:00:00.000","0801462488","2011-08-06T00:00:00.000","2011-08-06T00:00:00.000","A","A",,,
"32062758985","SJ DUKE, INC.","2607 WOLFLIN AVE # 934","AMARILLO","TX","79109","188","CT","U","2017-02-01T00:00:00.000","0802639345","2017-02-01T00:00:00.000","2020-05-19T00:00:00.000","R","A",,,
"32011067603","CHENOWETH CAPITAL, LLC","PO BOX 9298","AMARILLO","TX","79105","188","CL","U","2003-03-25T00:00:00.000","0800187093","2003-03-25T00:00:00.000","2003-03-25T00:00:00.000","A","A",,,
"17525733519","MILLER PAPER COMPANY","6511 S FM 1541","AMARILLO","TX","79118","191","CT","U","1995-01-04T00:00:00.000","0133973100","1995-01-04T00:00:00.000","1995-01-04T00:00:00.000","A","A",,,"424120"
"30115970508","JWF INC.","1500 S POLK ST","AMARILLO","TX","79101","188","CT","U","1992-09-02T00:00:00.000","0124304300","1992-09-02T00:00:00.000","1992-09-02T00:00:00.000","A","A",,,
"32050672172","OLSEN UNLIMITED LLC","3706 OLSEN BLVD","AMARILLO","TX","79109","188","CL","U","2013-04-09T00:00:00.000","0801764256","2013-04-09T00:00:00.000","2013-04-09T00:00:00.000","A","A",,,
"32019506149","AMARILLO COTTON, LLC","PO BOX 31390","AMARILLO","TX","79120","191","CL","U","2006-04-04T00:00:00.000","0800637116","2006-04-04T00:00:00.000","2006-04-04T00:00:00.000","A","A",,,
"32083201502","CHOP AND SWEETS ADVENTURES LIMITED LIABILITY COMPA","4219 PARKER ST","AMARILLO","TX","79110","191","CL","U","2022-02-16T00:00:00.000","0804434713","2022-02-16T00:00:00.000","2022-02-16T00:00:00.000","A","A",,,"423990"
"32051600867","GO REACH AFRICA, US OFFICE, INC.","PO BOX 904","AMARILLO","TX","79105","188","CN","U","2013-07-26T00:00:00.000","0801824708","2013-07-26T00:00:00.000","2020-01-08T00:00:00.000","R","A",,,"813110"
"32038831965","BRADLEY B. VEAZEY, M.D., P.A.","1100 S COULTER ST","AMARILLO","TX","79106","188","AP","U","2009-02-05T00:00:00.000","0801083210","2009-02-05T00:00:00.000","2009-02-05T00:00:00.000","A","A",,,
"32063380516","COULTER ORTHO OFFICE, LLC","5212 S COULTER ST","AMARILLO","TX","79119","191","CL","U","2017-04-05T00:00:00.000","0802692041","2017-04-05T00:00:00.000","2017-04-05T00:00:00.000","A","A",,,
"12632655424","WESLEY'S BEAN POT & BBQ, LLC","3201 SILVER HILL CIR","AMARILLO","TX","79108","188","CL","U","2008-08-18T00:00:00.000","0801018188","2008-08-18T00:00:00.000","2008-08-18T00:00:00.000","A","A",,,
"12019438485","CHANCER LANE CURTIS, LTD.","16990 COUNTRY RD","CANYON","TX","79015","191","PL","U","2008-01-01T00:00:00.000","0800418626","2004-11-29T00:00:00.000","2004-11-29T00:00:00.000","A","A",,,
"32053691294","DOCKINS OVERHEAD DOORS, INC.","400 N VAN BUREN ST","AMARILLO","TX","79107","188","CT","U","2014-03-31T00:00:00.000","0801966457","2014-03-31T00:00:00.000","2014-03-31T00:00:00.000","A","A",,,"238290"
"32059927403","RIVER BREAKS RANCH LLC","612 S VAN BUREN ST","AMARILLO","TX","79101","188","CL","U","2016-03-15T00:00:00.000","0802418665","2016-03-15T00:00:00.000","2016-03-15T00:00:00.000","A","A",,,
"32075814478","TEXAS PLATINUM HOMES, LLC","2207 WHEATSTRAW RD","AMARILLO","TX","79118","191","CL","U","2020-09-08T00:00:00.000","0803755937","2020-09-08T00:00:00.000","2020-09-08T00:00:00.000","A","A",,,
"32071670494","BST LAUNDRY, LLC","3505 OLSEN BLVD STE 233","AMARILLO","TX","79109","188","CL","U","2019-08-15T00:00:00.000","0803395198","2019-08-15T00:00:00.000","2019-08-15T00:00:00.000","A","A",,,
"32066822035","HAUSS TRUCKING LLC","3301 SILVER HILL CIR","AMARILLO","TX","79108","188","CL","U","2018-04-11T00:00:00.000","0802987294","2018-04-11T00:00:00.000","2018-04-11T00:00:00.000","A","A",,,
"32066732879","CORPUS NURSING AND REHABILITATION LP","500 S TAYLOR ST STE 1100","AMARILLO","TX","79101","188","PL","U","2018-04-04T00:00:00.000","0802980433","2018-04-04T00:00:00.000","2018-04-04T00:00:00.000","A","A",,,
"17522897457","HEA MANAGEMENT GROUP, INC.","500 S TAYLOR ST UNIT 249","AMARILLO","TX","79101","188","CT","U","1989-06-15T00:00:00.000","0111756500","1989-06-15T00:00:00.000","1989-06-15T00:00:00.000","A","A",,,"541000"
"32043061160","POTTER COUNTY SHERIFF'S OFFICE AND FIREFIGHTER'S E","13103 NE 29TH AVE","AMARILLO","TX","79111","188","CN","U","2010-11-18T00:00:00.000","0801345499","2010-11-18T00:00:00.000","2010-11-18T00:00:00.000","A","A",,,"624190"
"32042569619","KIDS OF KENYA AND KIENI WEST","3810 SE 36TH AVE","AMARILLO","TX","79103","191","CN","U","2010-09-02T00:00:00.000","0801314409","2010-09-02T00:00:00.000","2010-09-02T00:00:00.000","A","A","19","2010-09-02T00:00:00.000",
"32073776182","NICK GERLICH, LLC","23060 WINDMILL RD","CANYON","TX","79015","191","CL","U","2020-03-11T00:00:00.000","0803577632","2020-03-11T00:00:00.000","2020-03-11T00:00:00.000","A","A",,,
"17422856587","DAYBREAK HEALTHCARE, INC.","500 S TAYLOR ST STE 1100","AMARILLO","TX","79101","188","CT","U","1983-10-14T00:00:00.000","0067567300","1983-10-14T00:00:00.000","1983-10-14T00:00:00.000","A","A",,,"623000"
"32063493665","FIRE & SAFETY ADVISORS, LLC","1900 5TH AVE","CANYON","TX","79015","191","CL","U","2017-04-18T00:00:00.000","0802700627","2017-04-18T00:00:00.000","2017-04-18T00:00:00.000","A","A",,,
"32009717672","DAYBREAK THERAPY, L.L.C.","500 S TAYLOR ST STE 1100","AMARILLO","TX","79101","188","CL","U","2002-12-16T00:00:00.000","0800152772","2002-12-16T00:00:00.000","2002-12-16T00:00:00.000","A","A",,,
"32035672388","KPCB, LP","PO BOX 487","CANYON","TX","79015","191","PL","U","2008-01-01T00:00:00.000","0800284470","2004-01-01T00:00:00.000","2012-04-16T00:00:00.000","R","A",,,"337110"
"32082857973","PANHANDLE STRIPING AND SEALCOATING LLC","PO BOX 1344","AMARILLO","TX","79108","188","CL","U","2022-01-25T00:00:00.000","0804402426","2022-01-25T00:00:00.000","2022-01-25T00:00:00.000","A","A",,,
"32056701843","GILLILAND INVESTMENT MANAGEMENT, INC.","2001 4TH AVE STE 1","CANYON","TX","79015","191","CT","U","2015-03-18T00:00:00.000","0802177079","2015-03-18T00:00:00.000","2015-03-18T00:00:00.000","A","A",,,
"32062274025","EXPRESS AERIAL SOLUTIONS, LLC","19 WILLIAM LN","CANYON","TX","79015","191","CL","U","2016-12-09T00:00:00.000","0802599820","2016-12-09T00:00:00.000","2016-12-09T00:00:00.000","A","A",,,
"32022990637","NABOB OIL & GAS LLC","800 S MONROE ST","AMARILLO","TX","79101","188","CL","U","2006-12-31T00:00:00.000","0800739208","2006-12-31T00:00:00.000","2006-12-31T00:00:00.000","A","A",,,"424720"
"32045101915","AMARILLO SOUTHWEST FOURSQUARE CHURCH","PO BOX 7872","AMARILLO","TX","79114","188","AR","X","2008-01-01T00:00:00.000",,,,,"A","04","2008-01-01T00:00:00.000",
"12611723524","WARD MOTOR CO., INC.","4496 CANYON DR","AMARILLO","TX","79109","191","CT","U","2008-02-21T00:00:00.000","0800941584","2008-02-21T00:00:00.000","2008-02-21T00:00:00.000","A","A",,,"441120"
"17520482658","GRACE COMMUNITY CHURCH OF AMARILLO","4111 PLAINS BLVD","AMARILLO","TX","79106","188","CN","U","1985-04-01T00:00:00.000","0074631001","1985-04-01T00:00:00.000","2003-09-23T00:00:00.000","R","A","19","1985-04-01T00:00:00.000","813110"
"17518246701","AMARILLO OBEDIENCE TRAINING CLUB","PO BOX 32272","AMARILLO","TX","79120","188","CN","U","1981-03-12T00:00:00.000","0055351301","1981-03-12T00:00:00.000","1981-03-12T00:00:00.000","A","A",,,"453000"
"32083140379","B&M RANCHES LTD","11213 COLLIN WADE RD","AMARILLO","TX","79124","188","CT","U","2022-02-12T00:00:00.000","0804429159","2022-02-12T00:00:00.000","2022-02-12T00:00:00.000","A","A",,,
"32050476111","KNUTSON BRAUDT RANCHES, L.L.C.","300 N LAKESIDE DR","AMARILLO","TX","79118","188","CL","U","2013-03-19T00:00:00.000","0801753033","2013-03-19T00:00:00.000","2013-03-19T00:00:00.000","A","A",,,
"32062182657","LENE, LLC","500 S TAYLOR ST STE 1100","AMARILLO","TX","79101","188","CL","U","2016-11-29T00:00:00.000","0802591907","2016-11-29T00:00:00.000","2016-11-29T00:00:00.000","A","A",,,
"32018186554","ABRAM'S HOMES, L.L.C.","15881 FM 2590","AMARILLO","TX","79119","191","CL","U","2005-09-14T00:00:00.000","0800544601","2005-09-14T00:00:00.000","2010-05-13T00:00:00.000","R","A",,,
"32048460573","EMELIA KOLLAER BRADSHAW TRUST","PO BOX 9238","AMARILLO","TX","79105","188","TR","X","2012-07-12T00:00:00.000",,,,,"A",,,"111191"
"17508548108","THE PANHANDLE PRESS ASSOCIATION","PO BOX 907","AMARILLO","TX","79105","188","CN","U","1951-08-29T00:00:00.000","0010772201","1951-08-29T00:00:00.000","1951-08-29T00:00:00.000","A","A","22","1975-09-01T00:00:00.000",
"32054073880","5JUYS, LLC","2305 MADERA PL","AMARILLO","TX","79124","188","CL","U","2014-05-09T00:00:00.000","0801991448","2014-05-09T00:00:00.000","2014-05-09T00:00:00.000","A","A",,,
"32083144744","TEXAS HEAT LAWN CO LLC","7408 FARGO DR","AMARILLO","TX","79118","191","CL","U","2022-02-11T00:00:00.000","0804428634","2022-02-11T00:00:00.000","2022-02-11T00:00:00.000","A","A",,,
