"fiscal_year","county","region","program","abuse_neglect_fatalities","race_ethnicity","age","gender"
"2020","Bastrop","7-Austin","Child Protective Investigations","1","African American","5","Male"
"2020","Bell","7-Austin","Child Protective Investigations","2","African American","0","Female"
"2020","Bell","7-Austin","Child Protective Investigations","1","African American","1","Female"
"2020","Bell","7-Austin","Child Protective Investigations","1","African American","2","Male"
"2020","Bell","7-Austin","Child Protective Investigations","1","Anglo","1","Female"
"2020","Bell","7-Austin","Child Protective Investigations","1","Anglo","1","Male"
"2020","Bell","7-Austin","Child Protective Investigations","1","Anglo","2","Female"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","African American","1","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Anglo","2","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Anglo","3","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Asian","3","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Asian","5","Female"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Hispanic","3","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Hispanic","6","Female"
"2020","Bexar","8-San Antonio","Child Protective Investigations","2","Hispanic","16","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Unknown","0","Male"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Unknown","1","Female"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Unknown","3","Female"
"2020","Bexar","8-San Antonio","Child Protective Investigations","1","Unknown","4","Male"
"2020","Brazoria","6-Houston","Child Protective Investigations","1","Anglo","0","Male"
"2020","Brazoria","6-Houston","Child Protective Investigations","1","Hispanic","3","Male"
"2020","Brooks","11-Edinburg","Child Protective Investigations","1","Hispanic","14","Female"
"2020","Caldwell","7-Austin","Child Protective Investigations","1","Anglo","0","Male"
"2020","Callahan","2-Abilene","Child Protective Investigations","1","Hispanic","3","Male"
"2020","Cameron","11-Edinburg","Child Protective Investigations","1","African American","1","Female"
"2020","Cameron","11-Edinburg","Child Protective Investigations","1","Hispanic","0","Male"
"2020","Cameron","11-Edinburg","Child Protective Investigations","1","Hispanic","2","Male"
"2020","Collin","3-Arlington","Residential Child Care Investigations","1","African American","1","Unknown"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Anglo","0","Male"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Anglo","1","Female"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Anglo","9","Male"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Anglo","12","Male"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Asian","7","Female"
"2020","Collin","3-Arlington","Child Protective Investigations","1","Hispanic","1","Male"
"2020","Comal","8-San Antonio","Child Protective Investigations","1","Hispanic","1","Male"
"2020","Comal","8-San Antonio","Child Protective Investigations","1","Hispanic","16","Female"
"2020","Cooke","3-Arlington","Child Protective Investigations","1","Hispanic","0","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","2","African American","0","Female"
"2020","Dallas","3-Arlington","Day Care Investigations","1","African American","0","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","3","African American","0","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","African American","1","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","3","African American","2","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","2","African American","7","Female"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","African American","9","Female"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","African American","14","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","African American","16","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","Hispanic","0","Female"
"2020","Dallas","3-Arlington","Child Protective Investigations","5","Hispanic","0","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","Hispanic","2","Female"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","Hispanic","3","Male"
"2020","Dallas","3-Arlington","Child Protective Investigations","1","Unknown","3","Male"
"2020","Delta","4-Tyler","Child Protective Investigations","1","Anglo","12","Female"
"2020","Denton","3-Arlington","Child Protective Investigations","1","Anglo","0","Female"
"2020","Denton","3-Arlington","Child Protective Investigations","1","Anglo","2","Female"
"2020","Denton","3-Arlington","Child Protective Investigations","1","Anglo","4","Male"
"2020","Ector","9-Midland","Child Protective Investigations","1","Anglo","8","Female"
"2020","Ector","9-Midland","Child Protective Investigations","1","Asian","7","Male"
"2020","El Paso","10-El Paso","Child Protective Investigations","1","African American","17","Female"
"2020","El Paso","10-El Paso","Child Protective Investigations","1","Anglo","4","Female"
"2020","El Paso","10-El Paso","Child Protective Investigations","2","Hispanic","0","Male"
"2020","El Paso","10-El Paso","Child Protective Investigations","1","Hispanic","2","Female"
"2020","El Paso","10-El Paso","Child Protective Investigations","1","Hispanic","5","Male"
"2020","El Paso","10-El Paso","Child Protective Investigations","1","Hispanic","10","Male"
"2020","Ellis","3-Arlington","Child Protective Investigations","1","Anglo","3","Male"
"2020","Ellis","3-Arlington","Child Protective Investigations","1","Anglo","5","Male"
"2020","Erath","3-Arlington","Child Protective Investigations","1","Anglo","2","Male"
"2020","Fort Bend","6-Houston","Child Protective Investigations","1","Anglo","0","Male"
"2020","Fort Bend","6-Houston","Child Protective Investigations","1","Hispanic","1","Female"
"2020","Galveston","6-Houston","Child Protective Investigations","1","Anglo","0","Female"
"2020","Galveston","6-Houston","Child Protective Investigations","1","Anglo","2","Male"
"2020","Grayson","3-Arlington","Child Protective Investigations","1","Anglo","0","Male"
"2020","Grayson","3-Arlington","Child Protective Investigations","1","Hispanic","1","Male"
"2020","Gregg","4-Tyler","Child Protective Investigations","1","African American","0","Female"
"2020","Gregg","4-Tyler","Child Protective Investigations","1","Anglo","0","Male"
"2020","Gregg","4-Tyler","Child Protective Investigations","1","Anglo","10","Male"
"2020","Gregg","4-Tyler","Child Protective Investigations","1","Hispanic","0","Female"
"2020","Hall","1-Lubbock","Child Protective Investigations","1","Anglo","0","Male"
"2020","Hardeman","2-Abilene","Child Protective Investigations","1","Anglo","11","Male"
"2020","Hardin","5-Beaumont","Child Protective Investigations","1","Anglo","0","Male"
"2020","Harris","6-Houston","Child Protective Investigations","3","African American","0","Female"
"2020","Harris","6-Houston","Child Protective Investigations","3","African American","0","Male"
"2020","Harris","6-Houston","Child Protective Investigations","2","African American","1","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","2","Female"
"2020","Harris","6-Houston","Child Protective Investigations","2","African American","2","Male"
"2020","Harris","6-Houston","Child Protective Investigations","2","African American","3","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","4","Female"
"2020","Harris","6-Houston","Child Protective Investigations","2","African American","4","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","5","Male"
"2020","Harris","6-Houston","Day Care Investigations","1","African American","6","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","12","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","12","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","African American","14","Male"
"2020","Harris","6-Houston","Child Protective Investigations","3","Anglo","0","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Anglo","1","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Anglo","4","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Anglo","15","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Asian","4","Female"
"2020","Harris","6-Houston","Day Care Investigations","1","Hispanic","0","Female"
"2020","Harris","6-Houston","Child Protective Investigations","4","Hispanic","0","Female"
"2020","Harris","6-Houston","Child Protective Investigations","2","Hispanic","0","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Hispanic","1","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","Hispanic","2","Male"
"2020","Harris","6-Houston","Child Protective Investigations","2","Hispanic","4","Male"
"2020","Harris","6-Houston","Child Protective Investigations","2","Hispanic","5","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","Hispanic","5","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Hispanic","6","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Hispanic","14","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Unknown","4","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Unknown","7","Male"
"2020","Harris","6-Houston","Child Protective Investigations","1","Unknown","9","Female"
"2020","Harris","6-Houston","Child Protective Investigations","1","Unknown","11","Female"
"2020","Harrison","4-Tyler","Child Protective Investigations","1","African American","0","Female"
"2020","Harrison","4-Tyler","Child Protective Investigations","1","Anglo","5","Male"
"2020","Hays","7-Austin","Child Protective Investigations","1","Anglo","0","Female"
"2020","Hays","7-Austin","Child Protective Investigations","1","Anglo","2","Female"
"2020","Hidalgo","11-Edinburg","Child Protective Investigations","1","Hispanic","0","Female"
"2020","Hidalgo","11-Edinburg","Child Protective Investigations","2","Hispanic","0","Male"
"2020","Hidalgo","11-Edinburg","Child Protective Investigations","1","Hispanic","1","Male"
"2020","Hidalgo","11-Edinburg","Child Protective Investigations","1","Hispanic","2","Male"
"2020","Hidalgo","11-Edinburg","Child Protective Investigations","1","Hispanic","9","Female"
"2020","Hockley","1-Lubbock","Child Protective Investigations","1","Hispanic","2","Male"
"2020","Hood","3-Arlington","Child Protective Investigations","1","Anglo","1","Male"
"2020","Hood","3-Arlington","Child Protective Investigations","1","Anglo","3","Male"
"2020","Hopkins","4-Tyler","Child Protective Investigations","1","Anglo","9","Female"
"2020","Houston","5-Beaumont","Child Protective Investigations","1","African American","0","Male"
"2020","Howard","9-Midland","Child Protective Investigations","1","Anglo","0","Male"
"2020","Hunt","3-Arlington","Child Protective Investigations","1","Anglo","2","Male"
"2020","Johnson","3-Arlington","Child Protective Investigations","1","Anglo","10","Male"
"2020","Kaufman","3-Arlington","Child Protective Investigations","1","Anglo","0","Female"
"2020","Kaufman","3-Arlington","Child Protective Investigations","1","Anglo","2","Female"
"2020","Kaufman","3-Arlington","Child Protective Investigations","1","Anglo","4","Female"
"2020","Kaufman","3-Arlington","Child Protective Investigations","1","Anglo","16","Female"
"2020","Kaufman","3-Arlington","Child Protective Investigations","1","Anglo","17","Female"
"2020","Kerr","8-San Antonio","Residential Child Care Investigations","1","African American","6","Male"
"2020","Kerr","8-San Antonio","Child Protective Investigations","1","Anglo","0","Male"
"2020","Kerr","8-San Antonio","Child Protective Investigations","1","Hispanic","14","Female"
"2020","Lampasas","7-Austin","Residential Child Care Investigations","1","Anglo","14","Female"
"2020","Lavaca","8-San Antonio","Child Protective Investigations","1","Anglo","1","Male"
"2020","Leon","7-Austin","Child Protective Investigations","1","Anglo","2","Male"
"2020","Lubbock","1-Lubbock","Child Protective Investigations","1","Hispanic","0","Female"
"2020","Lubbock","1-Lubbock","Child Protective Investigations","1","Hispanic","13","Male"
"2020","Madison","7-Austin","Child Protective Investigations","1","Anglo","0","Female"
"2020","Matagorda","6-Houston","Child Protective Investigations","1","African American","1","Female"
"2020","Matagorda","6-Houston","Child Protective Investigations","1","Anglo","6","Male"
"2020","Matagorda","6-Houston","Child Protective Investigations","1","Hispanic","7","Female"
"2020","McLennan","7-Austin","Child Protective Investigations","1","Anglo","0","Male"
"2020","McLennan","7-Austin","Child Protective Investigations","1","Hispanic","2","Male"
"2020","McLennan","7-Austin","Child Protective Investigations","1","Hispanic","3","Male"
"2020","Midland","9-Midland","Child Protective Investigations","1","African American","0","Male"
"2020","Midland","9-Midland","Child Protective Investigations","1","Anglo","0","Female"
"2020","Midland","9-Midland","Day Care Investigations","1","Hispanic","0","Male"
"2020","Montgomery","6-Houston","Child Protective Investigations","1","African American","0","Male"
"2020","Montgomery","6-Houston","Child Protective Investigations","2","Anglo","0","Male"
"2020","Montgomery","6-Houston","Child Protective Investigations","1","Other","0","Male"
"2020","Montgomery","6-Houston","Child Protective Investigations","1","Unknown","0","Female"
"2020","Navarro","3-Arlington","Child Protective Investigations","1","Anglo","1","Male"
"2020","Nueces","11-Edinburg","Child Protective Investigations","1","African American","3","Female"
"2020","Nueces","11-Edinburg","Child Protective Investigations","1","Hispanic","0","Male"
"2020","Nueces","11-Edinburg","Child Protective Investigations","1","Hispanic","1","Female"
"2020","Nueces","11-Edinburg","Child Protective Investigations","1","Hispanic","1","Male"
"2020","Orange","5-Beaumont","Child Protective Investigations","1","African American","5","Female"
"2020","Orange","5-Beaumont","Child Protective Investigations","1","Other","3","Male"
"2020","Palo Pinto","3-Arlington","Child Protective Investigations","1","Anglo","0","Male"
"2020","Panola","4-Tyler","Child Protective Investigations","1","Anglo","0","Male"
"2020","Parker","3-Arlington","Child Protective Investigations","1","Unknown","17","Female"
"2020","Polk","5-Beaumont","Child Protective Investigations","1","Anglo","0","Male"
"2020","Polk","5-Beaumont","Child Protective Investigations","1","Anglo","1","Male"
"2020","Rockwall","3-Arlington","Child Protective Investigations","1","Hispanic","2","Male"
"2020","Sabine","5-Beaumont","Child Protective Investigations","1","Anglo","2","Female"
"2020","San Jacinto","5-Beaumont","Child Protective Investigations","1","Anglo","0","Male"
"2020","Shelby","5-Beaumont","Child Protective Investigations","1","Anglo","1","Female"
"2020","Smith","4-Tyler","Child Protective Investigations","1","African American","3","Female"
"2020","Smith","4-Tyler","Child Protective Investigations","1","Anglo","0","Female"
"2020","Smith","4-Tyler","Child Protective Investigations","1","Anglo","16","Male"
"2020","Starr","11-Edinburg","Child Protective Investigations","1","Hispanic","8","Female"
"2020","Tarrant","3-Arlington","Child Protective Investigations","1","African American","0","Male"
"2020","Tarrant","3-Arlington","Child Protective Investigations","2","African American","3","Female"
"2020","Tarrant","3-Arlington","Child Protective Investigations","1","African American","3","Male"
"2020","Tarrant","3-Arlington","Child Protective Investigations","1","African American","4","Female"
"2020","Tarrant","3-Arlington","Child Protective Investigations","1","African American","4","Male"
