"fiscal_year","region","perpetrator_gender","perpetrator_race_ethnicity","perpetrator_age_group","self_neglect","confirmed_perpetrators","perpetrators"
"2021","1-Lubbock","Female","Hispanic","46-55","Self Neglect","Confirmed","38"
"2021","1-Lubbock","Female","Hispanic","46-55","Not Self Neglect","Confirmed","6"
"2021","1-Lubbock","Female","Hispanic","46-55","Self Neglect","Unconfirmed","14"
"2021","1-Lubbock","Female","Hispanic","46-55","Not Self Neglect","Unconfirmed","38"
"2021","1-Lubbock","Female","Hispanic","56-65","Self Neglect","Confirmed","84"
"2021","1-Lubbock","Female","Hispanic","56-65","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Female","Hispanic","56-65","Self Neglect","Unconfirmed","27"
"2021","1-Lubbock","Female","Hispanic","56-65","Not Self Neglect","Unconfirmed","28"
"2021","1-Lubbock","Female","Hispanic","Over 65","Self Neglect","Confirmed","332"
"2021","1-Lubbock","Female","Hispanic","Over 65","Self Neglect","Unconfirmed","100"
"2021","1-Lubbock","Female","Hispanic","Over 65","Not Self Neglect","Unconfirmed","23"
"2021","1-Lubbock","Female","Hispanic","Under 18","Not Self Neglect","Unconfirmed","10"
"2021","1-Lubbock","Female","Other","18-25","Self Neglect","Confirmed","3"
"2021","1-Lubbock","Female","Other","18-25","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Female","Other","18-25","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Female","Other","18-25","Not Self Neglect","Unconfirmed","8"
"2021","1-Lubbock","Female","Other","26-35","Not Self Neglect","Unconfirmed","14"
"2021","1-Lubbock","Female","Other","36-45","Self Neglect","Confirmed","7"
"2021","1-Lubbock","Female","Other","36-45","Self Neglect","Unconfirmed","4"
"2021","1-Lubbock","Female","Other","36-45","Not Self Neglect","Unconfirmed","18"
"2021","1-Lubbock","Female","Other","46-55","Self Neglect","Confirmed","13"
"2021","1-Lubbock","Female","Other","46-55","Self Neglect","Unconfirmed","9"
"2021","1-Lubbock","Female","Other","46-55","Not Self Neglect","Unconfirmed","33"
"2021","1-Lubbock","Female","Other","56-65","Self Neglect","Confirmed","34"
"2021","1-Lubbock","Female","Other","56-65","Self Neglect","Unconfirmed","10"
"2021","1-Lubbock","Female","Other","56-65","Not Self Neglect","Unconfirmed","13"
"2021","1-Lubbock","Female","Other","Over 65","Self Neglect","Confirmed","76"
"2021","1-Lubbock","Female","Other","Over 65","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Female","Other","Over 65","Self Neglect","Unconfirmed","43"
"2021","1-Lubbock","Female","Other","Over 65","Not Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Female","Other","Under 18","Not Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Female","Other","Unknown","Not Self Neglect","Unconfirmed","2"
"2021","1-Lubbock","Male","African American","18-25","Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","African American","18-25","Not Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Male","African American","26-35","Self Neglect","Confirmed","4"
"2021","1-Lubbock","Male","African American","26-35","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Male","African American","26-35","Not Self Neglect","Unconfirmed","4"
"2021","1-Lubbock","Male","African American","36-45","Self Neglect","Confirmed","15"
"2021","1-Lubbock","Male","African American","36-45","Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Male","African American","36-45","Not Self Neglect","Unconfirmed","10"
"2021","1-Lubbock","Male","African American","46-55","Self Neglect","Confirmed","17"
"2021","1-Lubbock","Male","African American","46-55","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Male","African American","46-55","Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Male","African American","46-55","Not Self Neglect","Unconfirmed","10"
"2021","1-Lubbock","Male","African American","56-65","Self Neglect","Confirmed","41"
"2021","1-Lubbock","Male","African American","56-65","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Male","African American","56-65","Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Male","African American","56-65","Not Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Male","African American","Over 65","Self Neglect","Confirmed","81"
"2021","1-Lubbock","Male","African American","Over 65","Self Neglect","Unconfirmed","18"
"2021","1-Lubbock","Male","African American","Over 65","Not Self Neglect","Unconfirmed","2"
"2021","1-Lubbock","Male","African American","Under 18","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","African American","Under 18","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Male","Anglo","18-25","Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Anglo","18-25","Not Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Anglo","18-25","Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Male","Anglo","18-25","Not Self Neglect","Unconfirmed","5"
"2021","1-Lubbock","Male","Anglo","26-35","Self Neglect","Confirmed","9"
"2021","1-Lubbock","Male","Anglo","26-35","Not Self Neglect","Confirmed","5"
"2021","1-Lubbock","Male","Anglo","26-35","Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Male","Anglo","26-35","Not Self Neglect","Unconfirmed","22"
"2021","1-Lubbock","Male","Anglo","36-45","Self Neglect","Confirmed","24"
"2021","1-Lubbock","Male","Anglo","36-45","Not Self Neglect","Confirmed","11"
"2021","1-Lubbock","Male","Anglo","36-45","Self Neglect","Unconfirmed","9"
"2021","1-Lubbock","Male","Anglo","36-45","Not Self Neglect","Unconfirmed","40"
"2021","1-Lubbock","Male","Anglo","46-55","Self Neglect","Confirmed","53"
"2021","1-Lubbock","Male","Anglo","46-55","Not Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Anglo","46-55","Self Neglect","Unconfirmed","19"
"2021","1-Lubbock","Male","Anglo","46-55","Not Self Neglect","Unconfirmed","55"
"2021","1-Lubbock","Male","Anglo","56-65","Self Neglect","Confirmed","180"
"2021","1-Lubbock","Male","Anglo","56-65","Not Self Neglect","Confirmed","6"
"2021","1-Lubbock","Male","Anglo","56-65","Self Neglect","Unconfirmed","39"
"2021","1-Lubbock","Male","Anglo","56-65","Not Self Neglect","Unconfirmed","50"
"2021","1-Lubbock","Male","Anglo","Over 65","Self Neglect","Confirmed","456"
"2021","1-Lubbock","Male","Anglo","Over 65","Not Self Neglect","Confirmed","6"
"2021","1-Lubbock","Male","Anglo","Over 65","Self Neglect","Unconfirmed","133"
"2021","1-Lubbock","Male","Anglo","Over 65","Not Self Neglect","Unconfirmed","51"
"2021","1-Lubbock","Male","Anglo","Under 18","Not Self Neglect","Confirmed","5"
"2021","1-Lubbock","Male","Anglo","Under 18","Not Self Neglect","Unconfirmed","4"
"2021","1-Lubbock","Male","Anglo","Unknown","Not Self Neglect","Unconfirmed","2"
"2021","1-Lubbock","Male","Hispanic","18-25","Self Neglect","Confirmed","9"
"2021","1-Lubbock","Male","Hispanic","18-25","Not Self Neglect","Confirmed","4"
"2021","1-Lubbock","Male","Hispanic","18-25","Self Neglect","Unconfirmed","4"
"2021","1-Lubbock","Male","Hispanic","18-25","Not Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Male","Hispanic","26-35","Self Neglect","Confirmed","7"
"2021","1-Lubbock","Male","Hispanic","26-35","Not Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Hispanic","26-35","Self Neglect","Unconfirmed","7"
"2021","1-Lubbock","Male","Hispanic","26-35","Not Self Neglect","Unconfirmed","25"
"2021","1-Lubbock","Male","Hispanic","36-45","Self Neglect","Confirmed","13"
"2021","1-Lubbock","Male","Hispanic","36-45","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","Hispanic","36-45","Self Neglect","Unconfirmed","5"
"2021","1-Lubbock","Male","Hispanic","36-45","Not Self Neglect","Unconfirmed","36"
"2021","1-Lubbock","Male","Hispanic","46-55","Self Neglect","Confirmed","47"
"2021","1-Lubbock","Male","Hispanic","46-55","Not Self Neglect","Confirmed","5"
"2021","1-Lubbock","Male","Hispanic","46-55","Self Neglect","Unconfirmed","7"
"2021","1-Lubbock","Male","Hispanic","46-55","Not Self Neglect","Unconfirmed","48"
"2021","1-Lubbock","Male","Hispanic","56-65","Self Neglect","Confirmed","96"
"2021","1-Lubbock","Male","Hispanic","56-65","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Male","Hispanic","56-65","Self Neglect","Unconfirmed","18"
"2021","1-Lubbock","Male","Hispanic","56-65","Not Self Neglect","Unconfirmed","35"
"2021","1-Lubbock","Male","Hispanic","Over 65","Self Neglect","Confirmed","240"
"2021","1-Lubbock","Male","Hispanic","Over 65","Not Self Neglect","Confirmed","2"
"2021","1-Lubbock","Male","Hispanic","Over 65","Self Neglect","Unconfirmed","68"
"2021","1-Lubbock","Male","Hispanic","Over 65","Not Self Neglect","Unconfirmed","23"
"2021","1-Lubbock","Male","Hispanic","Under 18","Not Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Hispanic","Under 18","Not Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Male","Other","18-25","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","Other","18-25","Not Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Male","Other","26-35","Self Neglect","Confirmed","3"
"2021","1-Lubbock","Male","Other","26-35","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Male","Other","26-35","Not Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Male","Other","36-45","Self Neglect","Confirmed","5"
"2021","1-Lubbock","Male","Other","36-45","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","Other","36-45","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Male","Other","36-45","Not Self Neglect","Unconfirmed","26"
"2021","1-Lubbock","Male","Other","46-55","Self Neglect","Confirmed","12"
"2021","1-Lubbock","Male","Other","46-55","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","Other","46-55","Not Self Neglect","Unconfirmed","33"
"2021","1-Lubbock","Male","Other","56-65","Self Neglect","Confirmed","22"
"2021","1-Lubbock","Male","Other","56-65","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Male","Other","56-65","Self Neglect","Unconfirmed","8"
"2021","1-Lubbock","Male","Other","56-65","Not Self Neglect","Unconfirmed","18"
"2021","1-Lubbock","Male","Other","Over 65","Self Neglect","Confirmed","30"
"2021","1-Lubbock","Male","Other","Over 65","Self Neglect","Unconfirmed","27"
"2021","1-Lubbock","Male","Other","Over 65","Not Self Neglect","Unconfirmed","16"
"2021","1-Lubbock","Male","Other","Under 18","Not Self Neglect","Unconfirmed","7"
"2021","1-Lubbock","Male","Other","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","African American","26-35","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","African American","46-55","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","African American","56-65","Self Neglect","Confirmed","3"
"2021","1-Lubbock","Unknown","African American","56-65","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","African American","Over 65","Self Neglect","Confirmed","3"
"2021","1-Lubbock","Unknown","Anglo","36-45","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","Anglo","46-55","Not Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Unknown","Anglo","56-65","Self Neglect","Confirmed","2"
"2021","1-Lubbock","Unknown","Anglo","56-65","Not Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Unknown","Anglo","Over 65","Self Neglect","Confirmed","5"
"2021","1-Lubbock","Unknown","Anglo","Over 65","Self Neglect","Unconfirmed","2"
"2021","1-Lubbock","Unknown","Hispanic","36-45","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","Hispanic","46-55","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","Hispanic","56-65","Self Neglect","Confirmed","1"
"2021","1-Lubbock","Unknown","Hispanic","56-65","Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown","Hispanic","Over 65","Self Neglect","Confirmed","1"
"2021","1-Lubbock","Unknown","Hispanic","Over 65","Self Neglect","Unconfirmed","2"
"2021","1-Lubbock","Unknown","Other","18-25","Not Self Neglect","Unconfirmed","4"
"2021","1-Lubbock","Unknown","Other","26-35","Not Self Neglect","Unconfirmed","3"
"2021","1-Lubbock","Unknown","Other","36-45","Not Self Neglect","Unconfirmed","11"
"2021","1-Lubbock","Unknown","Other","46-55","Not Self Neglect","Unconfirmed","6"
"2021","1-Lubbock","Unknown","Other","56-65","Self Neglect","Confirmed","1"
"2021","1-Lubbock","Unknown","Other","56-65","Not Self Neglect","Unconfirmed","5"
"2021","1-Lubbock","Unknown","Other","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","1-Lubbock","Unknown",,"Unknown","Not Self Neglect","Confirmed","1"
"2021","1-Lubbock","Unknown",,"Unknown","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Female","African American","18-25","Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","African American","18-25","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","African American","26-35","Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Female","African American","26-35","Not Self Neglect","Unconfirmed","7"
"2021","2-Abilene","Female","African American","36-45","Self Neglect","Confirmed","8"
"2021","2-Abilene","Female","African American","36-45","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","African American","36-45","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Female","African American","36-45","Not Self Neglect","Unconfirmed","12"
"2021","2-Abilene","Female","African American","46-55","Self Neglect","Confirmed","26"
"2021","2-Abilene","Female","African American","46-55","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Female","African American","46-55","Self Neglect","Unconfirmed","6"
"2021","2-Abilene","Female","African American","46-55","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Female","African American","56-65","Self Neglect","Confirmed","52"
"2021","2-Abilene","Female","African American","56-65","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Female","African American","56-65","Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Female","African American","56-65","Not Self Neglect","Unconfirmed","7"
"2021","2-Abilene","Female","African American","Over 65","Self Neglect","Confirmed","118"
"2021","2-Abilene","Female","African American","Over 65","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Female","African American","Over 65","Self Neglect","Unconfirmed","42"
"2021","2-Abilene","Female","African American","Over 65","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Female","African American","Under 18","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Female","Anglo","18-25","Self Neglect","Confirmed","9"
"2021","2-Abilene","Female","Anglo","18-25","Not Self Neglect","Confirmed","4"
"2021","2-Abilene","Female","Anglo","18-25","Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Female","Anglo","18-25","Not Self Neglect","Unconfirmed","12"
"2021","2-Abilene","Female","Anglo","26-35","Self Neglect","Confirmed","21"
"2021","2-Abilene","Female","Anglo","26-35","Not Self Neglect","Confirmed","3"
"2021","2-Abilene","Female","Anglo","26-35","Self Neglect","Unconfirmed","12"
"2021","2-Abilene","Female","Anglo","26-35","Not Self Neglect","Unconfirmed","43"
"2021","2-Abilene","Female","Anglo","36-45","Self Neglect","Confirmed","32"
"2021","2-Abilene","Female","Anglo","36-45","Not Self Neglect","Confirmed","12"
"2021","2-Abilene","Female","Anglo","36-45","Self Neglect","Unconfirmed","15"
"2021","2-Abilene","Female","Anglo","36-45","Not Self Neglect","Unconfirmed","68"
"2021","2-Abilene","Female","Anglo","46-55","Self Neglect","Confirmed","109"
"2021","2-Abilene","Female","Anglo","46-55","Not Self Neglect","Confirmed","11"
"2021","2-Abilene","Female","Anglo","46-55","Self Neglect","Unconfirmed","36"
"2021","2-Abilene","Female","Anglo","46-55","Not Self Neglect","Unconfirmed","69"
"2021","2-Abilene","Female","Anglo","56-65","Self Neglect","Confirmed","276"
"2021","2-Abilene","Female","Anglo","56-65","Not Self Neglect","Confirmed","10"
"2021","2-Abilene","Female","Anglo","56-65","Self Neglect","Unconfirmed","64"
"2021","2-Abilene","Female","Anglo","56-65","Not Self Neglect","Unconfirmed","59"
"2021","2-Abilene","Female","Anglo","Over 65","Self Neglect","Confirmed","853"
"2021","2-Abilene","Female","Anglo","Over 65","Not Self Neglect","Confirmed","8"
"2021","2-Abilene","Female","Anglo","Over 65","Self Neglect","Unconfirmed","283"
"2021","2-Abilene","Female","Anglo","Over 65","Not Self Neglect","Unconfirmed","51"
"2021","2-Abilene","Female","Anglo","Under 18","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Anglo","Under 18","Not Self Neglect","Unconfirmed","6"
"2021","2-Abilene","Female","Hispanic","18-25","Self Neglect","Confirmed","7"
"2021","2-Abilene","Female","Hispanic","18-25","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Hispanic","18-25","Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Female","Hispanic","18-25","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Female","Hispanic","26-35","Self Neglect","Confirmed","3"
"2021","2-Abilene","Female","Hispanic","26-35","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Female","Hispanic","26-35","Not Self Neglect","Unconfirmed","6"
"2021","2-Abilene","Female","Hispanic","36-45","Self Neglect","Confirmed","14"
"2021","2-Abilene","Female","Hispanic","36-45","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Hispanic","36-45","Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Female","Hispanic","36-45","Not Self Neglect","Unconfirmed","18"
"2021","2-Abilene","Female","Hispanic","46-55","Self Neglect","Confirmed","21"
"2021","2-Abilene","Female","Hispanic","46-55","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Hispanic","46-55","Self Neglect","Unconfirmed","5"
"2021","2-Abilene","Female","Hispanic","46-55","Not Self Neglect","Unconfirmed","17"
"2021","2-Abilene","Female","Hispanic","56-65","Self Neglect","Confirmed","28"
"2021","2-Abilene","Female","Hispanic","56-65","Not Self Neglect","Confirmed","4"
"2021","2-Abilene","Female","Hispanic","56-65","Self Neglect","Unconfirmed","10"
"2021","2-Abilene","Female","Hispanic","56-65","Not Self Neglect","Unconfirmed","24"
"2021","2-Abilene","Female","Hispanic","Over 65","Self Neglect","Confirmed","121"
"2021","2-Abilene","Female","Hispanic","Over 65","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Hispanic","Over 65","Self Neglect","Unconfirmed","38"
"2021","2-Abilene","Female","Hispanic","Over 65","Not Self Neglect","Unconfirmed","10"
"2021","2-Abilene","Female","Other","18-25","Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Female","Other","18-25","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Female","Other","26-35","Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Other","26-35","Not Self Neglect","Confirmed","4"
"2021","2-Abilene","Female","Other","26-35","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Female","Other","26-35","Not Self Neglect","Unconfirmed","7"
"2021","2-Abilene","Female","Other","36-45","Self Neglect","Confirmed","6"
"2021","2-Abilene","Female","Other","36-45","Not Self Neglect","Confirmed","1"
"2021","2-Abilene","Female","Other","36-45","Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Female","Other","36-45","Not Self Neglect","Unconfirmed","20"
"2021","2-Abilene","Female","Other","46-55","Self Neglect","Confirmed","17"
"2021","2-Abilene","Female","Other","46-55","Not Self Neglect","Confirmed","4"
"2021","2-Abilene","Female","Other","46-55","Self Neglect","Unconfirmed","5"
"2021","2-Abilene","Female","Other","46-55","Not Self Neglect","Unconfirmed","15"
"2021","2-Abilene","Female","Other","56-65","Self Neglect","Confirmed","48"
"2021","2-Abilene","Female","Other","56-65","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Female","Other","56-65","Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Female","Other","56-65","Not Self Neglect","Unconfirmed","17"
"2021","2-Abilene","Female","Other","Over 65","Self Neglect","Confirmed","84"
"2021","2-Abilene","Female","Other","Over 65","Self Neglect","Unconfirmed","30"
"2021","2-Abilene","Female","Other","Over 65","Not Self Neglect","Unconfirmed","5"
"2021","2-Abilene","Female","Other","Under 18","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Female","Other","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","African American","18-25","Self Neglect","Confirmed","4"
"2021","2-Abilene","Male","African American","18-25","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","African American","26-35","Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","African American","26-35","Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","African American","26-35","Not Self Neglect","Unconfirmed","3"
"2021","2-Abilene","Male","African American","36-45","Self Neglect","Confirmed","5"
"2021","2-Abilene","Male","African American","36-45","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","African American","36-45","Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","African American","36-45","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Male","African American","46-55","Self Neglect","Confirmed","6"
"2021","2-Abilene","Male","African American","46-55","Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Male","African American","46-55","Not Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Male","African American","56-65","Self Neglect","Confirmed","61"
"2021","2-Abilene","Male","African American","56-65","Self Neglect","Unconfirmed","11"
"2021","2-Abilene","Male","African American","56-65","Not Self Neglect","Unconfirmed","4"
"2021","2-Abilene","Male","African American","Over 65","Self Neglect","Confirmed","101"
"2021","2-Abilene","Male","African American","Over 65","Not Self Neglect","Confirmed","2"
"2021","2-Abilene","Male","African American","Over 65","Self Neglect","Unconfirmed","23"
"2021","2-Abilene","Male","African American","Over 65","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","African American","Under 18","Not Self Neglect","Unconfirmed","2"
"2021","2-Abilene","Male","African American","Unknown","Not Self Neglect","Unconfirmed","1"
"2021","2-Abilene","Male","Anglo","18-25","Self Neglect","Confirmed","10"
"2021","2-Abilene","Male","Anglo","18-25","Not Self Neglect","Confirmed","3"
"2021","2-Abilene","Male","Anglo","18-25","Self Neglect","Unconfirmed","10"
"2021","2-Abilene","Male","Anglo","18-25","Not Self Neglect","Unconfirmed","9"
"2021","2-Abilene","Male","Anglo","26-35","Self Neglect","Confirmed","25"
"2021","2-Abilene","Male","Anglo","26-35","Not Self Neglect","Confirmed","10"
