"fiscal_year","county","region","gender","race_ethnicity","age","foster_care_indicator","placed_with_relative","sum_children_in_subcare"
"2021","Anderson","4-Tyler","Male","Anglo","6","Other Substitute Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Anglo","7","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Anglo","8","Foster Care","Non-Relative","2"
"2021","Anderson","4-Tyler","Male","Hispanic","0","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","1","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","10","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","11","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","12","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","15","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","15","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","16","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","2","Foster Care","Non-Relative","3"
"2021","Anderson","4-Tyler","Male","Hispanic","2","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","3","Foster Care","Non-Relative","2"
"2021","Anderson","4-Tyler","Male","Hispanic","4","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","5","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","5","Other Substitute Care","Relative","2"
"2021","Anderson","4-Tyler","Male","Hispanic","5","Other Substitute Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","6","Foster Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","6","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","7","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","8","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","8","Other Substitute Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Hispanic","9","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Other","1","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Other","2","Foster Care","Non-Relative","1"
"2021","Anderson","4-Tyler","Male","Other","2","Other Substitute Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Other","4","Foster Care","Relative","1"
"2021","Anderson","4-Tyler","Male","Other","6","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","1","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","10","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","17","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","18","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","2","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","4","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","5","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","8","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Anglo","8","Other Substitute Care","Relative","2"
"2021","Andrews","9-Midland","Female","Hispanic","0","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Hispanic","18","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Hispanic","2","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Female","Hispanic","3","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Female","Hispanic","4","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Hispanic","7","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Female","Other","15","Other Substitute Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Other","17","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Female","Other","6","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","1","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","16","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","17","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","19","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","2","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","3","Other Substitute Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","5","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","6","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","7","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Anglo","9","Other Substitute Care","Relative","2"
"2021","Andrews","9-Midland","Male","Hispanic","0","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","1","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","1","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","1","Other Substitute Care","Relative","4"
"2021","Andrews","9-Midland","Male","Hispanic","10","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","12","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","12","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","13","Foster Care","Non-Relative","3"
"2021","Andrews","9-Midland","Male","Hispanic","2","Foster Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","3","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","5","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","6","Other Substitute Care","Relative","1"
"2021","Andrews","9-Midland","Male","Hispanic","8","Foster Care","Non-Relative","1"
"2021","Andrews","9-Midland","Male","Other","1","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","0","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","0","Foster Care","Non-Relative","3"
"2021","Angelina","5-Beaumont","Female","African American","0","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","1","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","1","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","10","Other Substitute Care","Relative","3"
"2021","Angelina","5-Beaumont","Female","African American","10","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","13","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","15","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","16","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","17","Other Substitute Care","Relative","2"
"2021","Angelina","5-Beaumont","Female","African American","2","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","3","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","4","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","4","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","5","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","6","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","7","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","African American","8","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","9","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","African American","9","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","0","Foster Care","Relative","3"
"2021","Angelina","5-Beaumont","Female","Anglo","0","Foster Care","Non-Relative","4"
"2021","Angelina","5-Beaumont","Female","Anglo","0","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","1","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","1","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","1","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","10","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","11","Foster Care","Relative","3"
"2021","Angelina","5-Beaumont","Female","Anglo","11","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","12","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","13","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","14","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","15","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","16","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","17","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","18","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","18","Other Substitute Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","19","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","2","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","2","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","2","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","3","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","3","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","3","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","4","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","5","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","5","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","5","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","6","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","7","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","7","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Anglo","8","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Anglo","8","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","1","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","11","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","12","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","13","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","14","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","15","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","18","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Hispanic","19","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","2","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","3","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","6","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Hispanic","7","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Other","1","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Female","Other","14","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Other","2","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Female","Other","3","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Female","Other","3","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","0","Other Substitute Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","African American","1","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","African American","1","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","1","Other Substitute Care","Relative","3"
"2021","Angelina","5-Beaumont","Male","African American","1","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","10","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","13","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","16","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","17","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","18","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","2","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","3","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","4","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","6","Foster Care","Non-Relative","3"
"2021","Angelina","5-Beaumont","Male","African American","6","Other Substitute Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","African American","7","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","8","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","8","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","9","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","9","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","African American","9","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","0","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","0","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","0","Other Substitute Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","1","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","1","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","10","Foster Care","Non-Relative","3"
"2021","Angelina","5-Beaumont","Male","Anglo","11","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","11","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","12","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","12","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","12","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","15","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","16","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","16","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","2","Foster Care","Relative","3"
"2021","Angelina","5-Beaumont","Male","Anglo","2","Foster Care","Non-Relative","3"
"2021","Angelina","5-Beaumont","Male","Anglo","2","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","20","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","3","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","3","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","4","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","5","Foster Care","Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","6","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","6","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","7","Other Substitute Care","Relative","3"
"2021","Angelina","5-Beaumont","Male","Anglo","8","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","8","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","8","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Anglo","9","Foster Care","Non-Relative","2"
"2021","Angelina","5-Beaumont","Male","Anglo","9","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","10","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","11","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","3","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","3","Other Substitute Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","5","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","6","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","7","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","8","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Hispanic","8","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","1","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","14","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","2","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","4","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","6","Foster Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","6","Foster Care","Non-Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","6","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","7","Other Substitute Care","Relative","1"
"2021","Angelina","5-Beaumont","Male","Other","8","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","1","Foster Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","1","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","11","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","11","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","12","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","12","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","13","Other Substitute Care","Relative","2"
"2021","Aransas","11-Edinburg","Female","Anglo","14","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","14","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","16","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","16","Other Substitute Care","Relative","2"
"2021","Aransas","11-Edinburg","Female","Anglo","17","Foster Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","3","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","4","Foster Care","Relative","2"
"2021","Aransas","11-Edinburg","Female","Anglo","4","Other Substitute Care","Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","5","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","6","Foster Care","Non-Relative","1"
"2021","Aransas","11-Edinburg","Female","Anglo","9","Other Substitute Care","Relative","1"
