"fiscal_year","region","gender","race_ethinicity","age_group","disposition","completed_investigations"
"2021","3-Arlington","Male","Other","18-64 with Disability","Invalid","17"
"2021","3-Arlington","Male","Other","18-64 with Disability","Other","10"
"2021","3-Arlington","Male","Other","18-64 with Disability","Unable to Determine","19"
"2021","3-Arlington","Male","Other","18-64 with Disability","Valid","65"
"2021","3-Arlington","Male","African American","65 and Older","Invalid","216"
"2021","3-Arlington","Male","African American","65 and Older","Other","14"
"2021","3-Arlington","Male","African American","65 and Older","Unable to Determine","77"
"2021","3-Arlington","Male","African American","65 and Older","Valid","636"
"2021","3-Arlington","Male","Anglo","65 and Older","Invalid","674"
"2021","3-Arlington","Male","Anglo","65 and Older","Other","53"
"2021","3-Arlington","Male","Anglo","65 and Older","Unable to Determine","254"
"2021","3-Arlington","Male","Anglo","65 and Older","Valid","1959"
"2021","3-Arlington","Male","Asian","65 and Older","Invalid","14"
"2021","3-Arlington","Male","Asian","65 and Older","Unable to Determine","13"
"2021","3-Arlington","Male","Asian","65 and Older","Valid","47"
"2021","3-Arlington","Male","Hispanic","65 and Older","Invalid","103"
"2021","3-Arlington","Male","Hispanic","65 and Older","Other","8"
"2021","3-Arlington","Male","Hispanic","65 and Older","Unable to Determine","47"
"2021","3-Arlington","Male","Hispanic","65 and Older","Valid","284"
"2021","3-Arlington","Male","Native American","65 and Older","Invalid","4"
"2021","3-Arlington","Male","Native American","65 and Older","Unable to Determine","2"
"2021","3-Arlington","Male","Native American","65 and Older","Valid","4"
"2021","3-Arlington","Male","Other","65 and Older","Invalid","165"
"2021","3-Arlington","Male","Other","65 and Older","Other","24"
"2021","3-Arlington","Male","Other","65 and Older","Unable to Determine","83"
"2021","3-Arlington","Male","Other","65 and Older","Valid","223"
"2021","3-Arlington","Male","Anglo","Unknown","Valid","1"
"2021","3-Arlington","Unknown","African American","18-64 with Disability","Invalid","1"
"2021","3-Arlington","Unknown","African American","18-64 with Disability","Unable to Determine","2"
"2021","3-Arlington","Unknown","African American","18-64 with Disability","Valid","2"
"2021","3-Arlington","Unknown","Anglo","18-64 with Disability","Invalid","3"
"2021","3-Arlington","Unknown","Anglo","18-64 with Disability","Valid","2"
"2021","3-Arlington","Unknown","Hispanic","18-64 with Disability","Valid","1"
"2021","3-Arlington","Unknown","Other","18-64 with Disability","Other","2"
"2021","3-Arlington","Unknown","Other","18-64 with Disability","Unable to Determine","1"
"2021","3-Arlington","Unknown","African American","65 and Older","Invalid","1"
"2021","3-Arlington","Unknown","African American","65 and Older","Unable to Determine","2"
"2021","3-Arlington","Unknown","African American","65 and Older","Valid","8"
"2021","3-Arlington","Unknown","Anglo","65 and Older","Invalid","11"
"2021","3-Arlington","Unknown","Anglo","65 and Older","Other","1"
"2021","3-Arlington","Unknown","Anglo","65 and Older","Unable to Determine","6"
"2021","3-Arlington","Unknown","Anglo","65 and Older","Valid","22"
"2021","3-Arlington","Unknown","Asian","65 and Older","Invalid","1"
"2021","3-Arlington","Unknown","Hispanic","65 and Older","Invalid","1"
"2021","3-Arlington","Unknown","Hispanic","65 and Older","Valid","3"
"2021","3-Arlington","Unknown","Other","65 and Older","Invalid","7"
"2021","3-Arlington","Unknown","Other","65 and Older","Other","4"
"2021","3-Arlington","Unknown","Other","65 and Older","Unable to Determine","4"
"2021","3-Arlington","Unknown","Other","65 and Older","Valid","3"
"2021","4-Tyler","Female","African American","18-64 with Disability","Invalid","31"
"2021","4-Tyler","Female","African American","18-64 with Disability","Other","5"
"2021","4-Tyler","Female","African American","18-64 with Disability","Unable to Determine","7"
"2021","4-Tyler","Female","African American","18-64 with Disability","Valid","102"
"2021","4-Tyler","Female","Anglo","18-64 with Disability","Invalid","82"
"2021","4-Tyler","Female","Anglo","18-64 with Disability","Other","14"
"2021","4-Tyler","Female","Anglo","18-64 with Disability","Unable to Determine","39"
"2021","4-Tyler","Female","Anglo","18-64 with Disability","Valid","279"
"2021","4-Tyler","Female","Hispanic","18-64 with Disability","Invalid","7"
"2021","4-Tyler","Female","Hispanic","18-64 with Disability","Unable to Determine","3"
"2021","4-Tyler","Female","Hispanic","18-64 with Disability","Valid","8"
"2021","4-Tyler","Female","Other","18-64 with Disability","Invalid","7"
"2021","4-Tyler","Female","Other","18-64 with Disability","Other","5"
"2021","4-Tyler","Female","Other","18-64 with Disability","Unable to Determine","5"
"2021","4-Tyler","Female","Other","18-64 with Disability","Valid","15"
"2021","4-Tyler","Female","African American","65 and Older","Invalid","91"
"2021","4-Tyler","Female","African American","65 and Older","Other","2"
"2021","4-Tyler","Female","African American","65 and Older","Unable to Determine","35"
"2021","4-Tyler","Female","African American","65 and Older","Valid","219"
"2021","4-Tyler","Female","Anglo","65 and Older","Invalid","414"
"2021","4-Tyler","Female","Anglo","65 and Older","Other","29"
"2021","4-Tyler","Female","Anglo","65 and Older","Unable to Determine","127"
"2021","4-Tyler","Female","Anglo","65 and Older","Valid","847"
"2021","4-Tyler","Female","Asian","65 and Older","Invalid","2"
"2021","4-Tyler","Female","Asian","65 and Older","Valid","4"
"2021","4-Tyler","Female","Hispanic","65 and Older","Invalid","12"
"2021","4-Tyler","Female","Hispanic","65 and Older","Other","1"
"2021","4-Tyler","Female","Hispanic","65 and Older","Unable to Determine","10"
"2021","4-Tyler","Female","Hispanic","65 and Older","Valid","21"
"2021","4-Tyler","Female","Native American","65 and Older","Invalid","1"
"2021","4-Tyler","Female","Native American","65 and Older","Valid","3"
"2021","4-Tyler","Female","Other","65 and Older","Invalid","16"
"2021","4-Tyler","Female","Other","65 and Older","Other","4"
"2021","4-Tyler","Female","Other","65 and Older","Unable to Determine","8"
"2021","4-Tyler","Female","Other","65 and Older","Valid","43"
"2021","4-Tyler","Male","African American","18-64 with Disability","Invalid","42"
"2021","4-Tyler","Male","African American","18-64 with Disability","Other","4"
"2021","4-Tyler","Male","African American","18-64 with Disability","Unable to Determine","13"
"2021","4-Tyler","Male","African American","18-64 with Disability","Valid","93"
"2021","4-Tyler","Male","Anglo","18-64 with Disability","Invalid","56"
"2021","4-Tyler","Male","Anglo","18-64 with Disability","Other","13"
"2021","4-Tyler","Male","Anglo","18-64 with Disability","Unable to Determine","31"
"2021","4-Tyler","Male","Anglo","18-64 with Disability","Valid","208"
"2021","4-Tyler","Male","Asian","18-64 with Disability","Invalid","1"
"2021","4-Tyler","Male","Asian","18-64 with Disability","Valid","1"
"2021","4-Tyler","Male","Hispanic","18-64 with Disability","Invalid","7"
"2021","4-Tyler","Male","Hispanic","18-64 with Disability","Unable to Determine","2"
"2021","4-Tyler","Male","Hispanic","18-64 with Disability","Valid","13"
"2021","4-Tyler","Male","Other","18-64 with Disability","Invalid","8"
"2021","4-Tyler","Male","Other","18-64 with Disability","Other","2"
"2021","4-Tyler","Male","Other","18-64 with Disability","Unable to Determine","6"
"2021","4-Tyler","Male","Other","18-64 with Disability","Valid","11"
"2021","4-Tyler","Male","African American","65 and Older","Invalid","48"
"2021","4-Tyler","Male","African American","65 and Older","Other","4"
"2021","4-Tyler","Male","African American","65 and Older","Unable to Determine","16"
"2021","4-Tyler","Male","African American","65 and Older","Valid","202"
"2021","4-Tyler","Male","Anglo","65 and Older","Invalid","248"
"2021","4-Tyler","Male","Anglo","65 and Older","Other","22"
"2021","4-Tyler","Male","Anglo","65 and Older","Unable to Determine","46"
"2021","4-Tyler","Male","Anglo","65 and Older","Valid","591"
"2021","4-Tyler","Male","Asian","65 and Older","Unable to Determine","1"
"2021","4-Tyler","Male","Asian","65 and Older","Valid","1"
"2021","4-Tyler","Male","Hispanic","65 and Older","Invalid","9"
"2021","4-Tyler","Male","Hispanic","65 and Older","Other","2"
"2021","4-Tyler","Male","Hispanic","65 and Older","Unable to Determine","2"
"2021","4-Tyler","Male","Hispanic","65 and Older","Valid","26"
"2021","4-Tyler","Male","Native American","65 and Older","Invalid","1"
"2021","4-Tyler","Male","Native American","65 and Older","Other","1"
"2021","4-Tyler","Male","Other","65 and Older","Invalid","17"
"2021","4-Tyler","Male","Other","65 and Older","Other","5"
"2021","4-Tyler","Male","Other","65 and Older","Unable to Determine","6"
"2021","4-Tyler","Male","Other","65 and Older","Valid","27"
"2021","4-Tyler","Unknown","African American","18-64 with Disability","Valid","1"
"2021","4-Tyler","Unknown","African American","65 and Older","Valid","1"
"2021","4-Tyler","Unknown","Anglo","65 and Older","Invalid","6"
"2021","4-Tyler","Unknown","Anglo","65 and Older","Valid","7"
"2021","4-Tyler","Unknown","Asian","65 and Older","Valid","2"
"2021","5-Beaumont","Female","African American","18-64 with Disability","Invalid","29"
"2021","5-Beaumont","Female","African American","18-64 with Disability","Other","9"
"2021","5-Beaumont","Female","African American","18-64 with Disability","Unable to Determine","7"
"2021","5-Beaumont","Female","African American","18-64 with Disability","Valid","120"
"2021","5-Beaumont","Female","Anglo","18-64 with Disability","Invalid","49"
"2021","5-Beaumont","Female","Anglo","18-64 with Disability","Other","18"
"2021","5-Beaumont","Female","Anglo","18-64 with Disability","Unable to Determine","26"
"2021","5-Beaumont","Female","Anglo","18-64 with Disability","Valid","172"
"2021","5-Beaumont","Female","Hispanic","18-64 with Disability","Invalid","2"
"2021","5-Beaumont","Female","Hispanic","18-64 with Disability","Other","2"
"2021","5-Beaumont","Female","Hispanic","18-64 with Disability","Unable to Determine","5"
"2021","5-Beaumont","Female","Hispanic","18-64 with Disability","Valid","8"
"2021","5-Beaumont","Female","Other","18-64 with Disability","Invalid","6"
"2021","5-Beaumont","Female","Other","18-64 with Disability","Other","1"
"2021","5-Beaumont","Female","Other","18-64 with Disability","Unable to Determine","5"
"2021","5-Beaumont","Female","Other","18-64 with Disability","Valid","17"
"2021","5-Beaumont","Female","African American","65 and Older","Invalid","80"
"2021","5-Beaumont","Female","African American","65 and Older","Other","6"
"2021","5-Beaumont","Female","African American","65 and Older","Unable to Determine","15"
"2021","5-Beaumont","Female","African American","65 and Older","Valid","259"
"2021","5-Beaumont","Female","Anglo","65 and Older","Invalid","217"
"2021","5-Beaumont","Female","Anglo","65 and Older","Other","24"
"2021","5-Beaumont","Female","Anglo","65 and Older","Unable to Determine","74"
"2021","5-Beaumont","Female","Anglo","65 and Older","Valid","489"
"2021","5-Beaumont","Female","Asian","65 and Older","Invalid","2"
"2021","5-Beaumont","Female","Asian","65 and Older","Unable to Determine","1"
"2021","5-Beaumont","Female","Asian","65 and Older","Valid","1"
"2021","5-Beaumont","Female","Hispanic","65 and Older","Invalid","11"
"2021","5-Beaumont","Female","Hispanic","65 and Older","Other","1"
"2021","5-Beaumont","Female","Hispanic","65 and Older","Unable to Determine","7"
"2021","5-Beaumont","Female","Hispanic","65 and Older","Valid","18"
"2021","5-Beaumont","Female","Native American","65 and Older","Unable to Determine","1"
"2021","5-Beaumont","Female","Native American","65 and Older","Valid","2"
"2021","5-Beaumont","Female","Other","65 and Older","Invalid","33"
"2021","5-Beaumont","Female","Other","65 and Older","Other","4"
"2021","5-Beaumont","Female","Other","65 and Older","Unable to Determine","7"
"2021","5-Beaumont","Female","Other","65 and Older","Valid","46"
"2021","5-Beaumont","Female","African American","Unknown","Valid","1"
"2021","5-Beaumont","Male","African American","18-64 with Disability","Invalid","25"
"2021","5-Beaumont","Male","African American","18-64 with Disability","Other","12"
"2021","5-Beaumont","Male","African American","18-64 with Disability","Unable to Determine","8"
"2021","5-Beaumont","Male","African American","18-64 with Disability","Valid","106"
"2021","5-Beaumont","Male","Anglo","18-64 with Disability","Invalid","38"
"2021","5-Beaumont","Male","Anglo","18-64 with Disability","Other","12"
"2021","5-Beaumont","Male","Anglo","18-64 with Disability","Unable to Determine","11"
"2021","5-Beaumont","Male","Anglo","18-64 with Disability","Valid","161"
"2021","5-Beaumont","Male","Asian","18-64 with Disability","Valid","1"
"2021","5-Beaumont","Male","Hispanic","18-64 with Disability","Invalid","4"
