Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
696,Texas Department of Criminal Justice,IW087121,285,50,ELECTRICAL BALLASTS ALL KINDS,26,EA,"LED LAMP, FUSES",HALEY SEILS,936-437-7057,HALEY.SEILS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/de4fb9cc-d874-483f-b237-7106288f1741?filename=202109091411.pdf,
696,Texas Department of Criminal Justice,IW087118,310,06,ENVELOPES CLASP STRING,1,BOX,10 X 13 BROWN CRAFT ENVELOPE,HALEY SEILS,936-437-7057,HALEY.SEILS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/68d2e017-5051-4011-9d60-748fd6507c7f?filename=202109091422.pdf,
696,Texas Department of Criminal Justice,IW087088,310,06,ENVELOPES CLASP STRING,2,BOX,KRAFT ENVELOPE 10 X 15 BROWN,HALEY SEILS,936-437-7057,HALEY.SEILS@TDCJ.TEXAS.GOV,,,,https://data.texas.gov/views/2bk4-b5yq/files/d4ffba85-46b6-4787-88b0-cf5ed6c95923?filename=202109091432.pdf,
730,University of Houston ,ITB730-22002,,,,150,Each,Archival Blue Classic Record Storage Carton with Handholds,Eric Shen ,713-743-3222,etshen@Central.UH.EDU,,,,https://data.texas.gov/views/2bk4-b5yq/files/b87091c2-b6bc-473c-b996-ba93e568e207?filename=ITB+730-22002+Archival+Storage+Carton+with+Handhold.pdf,
720,University of Texas System Administration,PREC09162021,204,54,Commodities,6,Each,Dell Precision 3560,,,,,,,,8400
720,,,,,,,,,,,,,,,,
720,University of Texas System Administration,PREC09162021,204,54,Commodities,6,Each,Dell Precision 3560,Ben Kalenak,512-579-5048,bkalenak@utsystem.edu,"Deadline for bids: 09/16/2021, 4pm",,,https://data.texas.gov/views/2bk4-b5yq/files/f1b9176b-ba03-4ed3-b0ea-9b4a5e2cb209?filename=HMSDC+SPOT_BID_FAIR_-_UTSITB_PREC09162021.pdf,8400
730,University of Houston ,ITB730-22003 iMac,,,,2,Each,24-inch iMac with Retina 4.5K display: Apple M1 chip with 8 core CPU and 8 core GPU- Silver,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/5a96e43c-0c92-4508-a766-9a13f28ba7f4?filename=ITB+730-22003+iMac.pdf,
720,University of Texas System Administration,PREC09162021-2,204,54,Commodities,7,Each,Dell Precision 3560,Ben Kalenak,512-579-5048,bkalenak@utsystem.edu,"Deadline for bids: 09/16/2021, 4pm",,,https://data.texas.gov/views/2bk4-b5yq/files/fb057539-09e3-4629-ae0c-531176c20ec6?filename=HMSDC+SPOT_BID_FAIR_-_UTSITB_PREC09162021-2.pdf,9800
730,University of Houston ,ITB730-22004 Laptop Computer,,,,5,Each,Laptop computer 14' non-touch,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/02b0c9a8-f016-422f-a2f1-72986d526e1b?filename=ITB+730-22004+Laptop+Computer.pdf,
720,University of Texas System Administration,DOCK09162021,204,54,Commodities,13,Each,Dell Docking Stations WD19S,Ben Kalenak,512-579-5048,bkalenak@utsystem.edu,"Deadline for bids: 09/16/2021, 4pm",,,https://data.texas.gov/views/2bk4-b5yq/files/33370083-e097-4951-a3cb-ad025997c46d?filename=HMSDC+SPOT_BID_FAIR_-_UTSITB_DOCK09162021.pdf,2600
730,University of Houston ,ITB730-22005 Commercial Vacuums,,,,2,Each,"Windsor Karcher Sensor XP 12 Upright Vacuums, 12'. Gray color. Model XP12",Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/8a4d7e61-fc44-4451-9a0b-946d1b99c34d?filename=ITB+730-22005+Commercial+Vacuums.pdf,
730,University of Houston ,ITB730-22006 HP Printer,,,,3,Each,"HP Office Jet Pro 8710 All- in- One Wireless Printer, HP Instant Ink Amazon Dash replenishment ready (M9L66A), Black ",Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/8fe2c626-4e3f-4b5d-acb3-c3189428f4e9?filename=ITB+730-22006+HP+Printer.pdf,
730,University of Houston ,ITB730-22007 Wired Headsets,,,,5,Each,"Logitech H390 Wired Headset, Stereo Headphones with Noise- Cancelling Microphone, USB, In- Line Controls, PC/Mac/Laptop- Black",Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/e6d1f915-9219-4fa6-8436-57bb12c22350?filename=ITB+730-22007+Wired+Headsets.pdf,
730,University of Houston ,ITB730-22008 Logitech WebCams,,,,20,Each,Logitech C270 WebCam- black ,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/8883b855-2667-4638-9311-d3008e0b454b?filename=ITB+730-22008+Logitech+WebCams.pdf,
730,University of Houston ,ITB730-22009 Toner,,,,1,Each,HP 201A Toner CF400AQ1 4 toner cartridge,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/ae4cd53d-c01f-4dd1-9fae-2158348e4d10?filename=ITB+730-22009+Toner.pdf,
730,University of Houston ,ITB730-22012 Lightweight Dolly,,,,1,Each,Harper Trucks Lightweight 400 lb Capacity convertible hand truck dolly,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/68659555-d3d3-4934-b24b-26e440bbae77?filename=ITB+730-22012+Lightweight+Dolly.pdf,
730,University of Houston ,ITB730-22013 HP LaserJet Pro Printer,,,,1,Each,HP Color Laser Jet printer Mn55dw,Eric Shen ,713-743-3222,purchasingfpc@uh.edu,,,,https://data.texas.gov/views/2bk4-b5yq/files/05eddb40-ea4d-405d-8f33-74ecfbaf957a?filename=ITB+730-22013+HP+LaserJet+Pro+Printer.pdf,
306,Texas State Library and Archives Commission,306-22-0085,045,20,Commodities,1,EA,Keurig Commercial Coffee Maker,Pam Rodriguez,512-936-2774,purchasing@tsl.texas.gov,Refer to solicitation for submission instructions,,,https://data.texas.gov/views/2bk4-b5yq/files/ca7a2437-5eba-4494-b90a-41ca99dc1aef?filename=22-0085_Keurig+Brewer.pdf,189.99
454,Texas Department of Insurance,PR#27772,425,21,Commodity,1,Each,Statesman Executive Desk Brand: NBF Signature Series Collection: Statesman (NBF Item #13164) Finish: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/bfd7afaf-4476-4611-bb9a-8c0205213c86?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/bdaf9a6c-7ab2-4d09-a4d1-2d642cc5fca9?filename=27772.docx,
454,Texas Department of Insurance,PR#27772 (REVISED),425,21,Commodity,2,Each,Statesman Executive Desk Brand: NBF Signature Series Collection: Statesman (NBF Item #13164) Finish: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/e5ca971a-cb30-4fe1-8262-ae70d0bb256d?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/5147a126-c569-4cd8-94ab-7117c44901c6?filename=27772.docx,
454,Texas Department of Insurance,PR#27774,425,49,Commodity,23,Each,Statesman 72’ H Five Shelf Veneer Bookcase with Doors Brand: NBF Signature Series Collection: Statesman (NBF Item #32883) Finish: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/9850d8ca-eeed-4810-a305-628b6db4c66a?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/fadd7065-9997-4cfb-b754-3547cd919f0c?filename=27774.docx,
454,Texas Department of Insurance,PR#27775,425,49,Commodity,2,Each,Statesman Computer Credenza Brand: NBF Signature Series Collection: Statesman (NBF Item #13165) Finish: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/de155d52-81f9-493a-918b-f5fdca5b0d0d?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/6c334b05-ce8e-4768-8f49-642b2bb2f23c?filename=27775.docx,
454,Texas Department of Insurance,PR#27776,425,06,Commodity,16,Each,Harper Guest Chair (sled base) Brand: NBF Signature Series Collection: Harper (NBF Item #223012) Color: Black,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/df547c4c-ca48-4a49-aadf-5fcc5fc66998?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/8f4594e0-c343-4e7e-bb2d-fe220b7cb9dc?filename=27776.docx,
454,Texas Department of Insurance,PR#27777,425,06,Commodity,10,Each,Leather Armchair Brand: Modway Collection: Empress – item# 220351 Color: Black leather,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/4dd1526e-5433-4976-bf14-9ef8c5f79797?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/235cb660-1db2-40ac-bfbc-1df0b87dc248?filename=27777.docx,
454,Texas Department of Insurance,PR#27778,425,06,Commodity,6,Each,	 Executive Waiting Area  side tables Urban Café Height Stool Brand: NBF Signature Series Collection: Urban (NBF #58186) Color: Concrete,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/ad8bccbf-5cef-40ce-ad86-4b9033d75a2d?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/cba06ce5-453e-49fd-b383-8849fd7d4ab8?filename=27778.docx,
454,Texas Department of Insurance,PR#27779,425,14,Commodity,1,Each,Urban Storage Credenza 72W Brand: NBF Signature Series Collection: Urban (NBF #36742),Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/80f9d0d6-2563-4429-b83b-8ea5b67c3691?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/63e37a7e-3658-413e-bf54-c8b6a9185bf9?filename=27779.docx,
454,Texas Department of Insurance,PR#27780,425,03,Commodity,1,Each,Urban 72H Five Shelf Bookcase Brand: NBF Signature Series Collection: Urban (NBF #33426) Color: Concrete,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/65b8ba47-86f8-4aca-ab33-26d87b507e73?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/e065815e-0db0-4f79-a134-4c5ce115669c?filename=27780.docx,
454,Texas Department of Insurance,PR#27781,425,03,Commodity,4,Each,At Work 72'H Ten Compartment Bookcase Brand: NBF Signature Series Collection: At Work Color: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/a8ce6ecb-2669-4066-89d3-58ee3c479551?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/0219c49c-b5a9-47a5-828e-b91707751290?filename=27781.docx,
454,Texas Department of Insurance,PR#27783,425,03,Commodity,8,Each,Rivet 61’H Four Shelf Bookcase Brand: NBF Signature Series Collection: Rivet – item# 16446 Color: Weathered Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/07b8dcc8-bf79-4783-b50d-749b52e4ac98?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/cd6544e9-de38-407d-a353-529410150788?filename=27783.docx,
454,Texas Department of Insurance,PR#27784,425,03,Commodity,30,Each,Statesman 72'H Five Shelf Veneer Bookcase Brand: NBF Signature Series Collection: Statesman Color: Gray,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/b68efd68-622b-4052-80cc-d8907b4f3f17?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/7f56cb89-1007-4050-9f2d-9b0bb592dd70?filename=27784.docx,
454,Texas Department of Insurance,PR#27794,425,06,Commodity,1,Each,Bonded Leather Loveseat Brand: Modway Collection: Empress (NBF Item #220646) Color: Black leather,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/15051f78-478a-4612-b163-ed0e8a8fdf56?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/aee2dfbe-9e5d-4c36-95a2-442abe00fd22?filename=27794.docx,
454,Texas Department of Insurance,PR#27795,425,21,Commodity,2,Each,Urban Conference Table  72W x 36D Brand: NBF Signature Series Collection: Urban (NBF Item # 58104) Color: Concrete,Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/3cfa4957-86f2-451d-a6ba-4906ceea2f6d?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/6e452b69-bf40-4bdd-9386-a9a7ca1e0f0c?filename=27795.docx,
454,Texas Department of Insurance,PR#27797,425,83,Commodity,1,Each,"Dual Monitor Stand, tabletop, black Same or similar to Dell MDS19 or Ergotron Neo-Flex Dual LCD Monitor Lift Stand",Natlee Fresch,,natlee.fresch@tdi.texas.gov,Hub@tdi.texas.gov - Please check bid database often as solicitations will be added until the bid portal is closed,,https://data.texas.gov/views/2bk4-b5yq/files/55c9d839-c9a0-411a-8483-41b0ff7ec2e8?filename=TDI-OIEC-Terms.pdf,https://data.texas.gov/views/2bk4-b5yq/files/a08d2319-0366-42de-818f-82f1ab2b3cd8?filename=27797.docx,
743,University of Texas at San Antonio,743-2021-RFP-551,Community Relations Consultant for Athletics,,Other Services,,11 months of service,Community Relations Consultant for Athletics  UTSA seeks proposals from qualified & experienced consultant to provide community engagement services for the University's Athletics Department.   https://bids.sciquest.com/apps/Router/PublicEvent?CustomerOrg=UTSA      Vendors must be successfully registered to respond to solicitation events.,Karen Krueger-Guerrero,+1 210-458-4974,karen.kruegerguerrero@utsa.edu,https://bids.sciquest.com/apps/Router/PublicEvent?CustomerOrg=UTSA      Vendors must be successfully registered to respond to solicitation events!,,https://data.texas.gov/views/2bk4-b5yq/files/8ba45ab9-3c07-4e98-9c44-c1b744b20e3f?filename=IMPORTANT%2BSubmittal%2BAssistance.docx,,50000
743,University of Texas at San Antonio,743-2021-RFP-532,BSE Roof Repair PP22104212 and Related Work ,,,,Roof Repair Services,Roof Repair Services  The BSE has been experiencing roof deficiencies in the form of roof tiles sliding down off the high sloped roofs & roof wells leaking. This RFP is to correct these deficiencies.,Karen Krueger-Guerrero,+1 210-458-4974,karen.kruegerguerrero@utsa.edu,https://bids.sciquest.com/apps/Router/PublicEvent?CustomerOrg=UTSA      Vendors must be successfully registered to respond to solicitation events!,,https://data.texas.gov/views/2bk4-b5yq/files/90459721-ebb3-42f6-886a-e013e43566bd?filename=IMPORTANT%2BSubmittal%2BAssistance.docx,,"1,000,000"
743,University of Texas at San Antonio,743-2021-RFP-550,Weight Room Equipment,,,,,The University of Texas at San Antonio is requesting sealed proposal from qualified vendors for weight room equipment for the University Campus Recreation Center.,Lina Trejo,+1 210-458-2512,lina.trejo@utsa.edu,https://bids.sciquest.com/apps/Router/PublicEvent?CustomerOrg=UTSA      Vendors must be successfully registered to respond to solicitation events!,,https://data.texas.gov/views/2bk4-b5yq/files/6c0860ce-4bbf-44e5-8a03-28f3cefdea36?filename=IMPORTANT%2BSubmittal%2BAssistance.docx,,"250,000"
529,Texas Health and Human Services,0000169604,425,40,,1,Lot,Master keys for file cabinet,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit response online,,,https://data.texas.gov/views/2bk4-b5yq/files/8633886a-7954-4bd7-bc3a-83cadf53b838?filename=169604_HHSC.pdf,
529,Texas Health and Human Services,0000169610,207,34,,1,Each,Targus rugged case for Dell Latitude,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/1d36143c-e29c-4725-a0f6-2fd3ab716f60?filename=169610_HHSC.pdf,
529,Texas Health and Human Services,0000170173,031,03,,1,Lot,(Service) Replace 15  ton air conditioning unit  on wheelchair shop ,Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/90697aa4-02b5-4b97-a0a9-f5bbd6effea7?filename=170173_HHSC.pdf,
529,Texas Health and Human Services,0000170206,310,06,,60,Box,"Quality Park Redi-Seal  Catalog Envelopes, 6  1/2in x 9 1/2in, Kraft,  Box Of 250",Taylor Naiser,,Taylor.Naiser@hhs.texas.gov,Submit online or email,,,https://data.texas.gov/views/2bk4-b5yq/files/24477cb8-c47e-4398-9745-9ab9d5a7528c?filename=170206_HHSC.pdf,
