"fiscal_year","region","victim_gender","race_ethnicity","age_group","confirmed_victims","victims"
"2020","3-Arlington","Female","Anglo","65 and Older","Not Confirmed","1849"
"2020","3-Arlington","Female","Anglo","65 and Older","Confirmed Victim","3056"
"2020","3-Arlington","Female","Anglo","Under 18","Confirmed Victim","1"
"2020","3-Arlington","Female","Asian","18-64 with Disability","Not Confirmed","8"
"2020","3-Arlington","Female","Asian","18-64 with Disability","Confirmed Victim","15"
"2020","3-Arlington","Female","Asian","65 and Older","Not Confirmed","65"
"2020","3-Arlington","Female","Asian","65 and Older","Confirmed Victim","59"
"2020","3-Arlington","Female","Hispanic","18-64 with Disability","Not Confirmed","74"
"2020","3-Arlington","Female","Hispanic","18-64 with Disability","Confirmed Victim","109"
"2020","3-Arlington","Female","Hispanic","65 and Older","Not Confirmed","256"
"2020","3-Arlington","Female","Hispanic","65 and Older","Confirmed Victim","365"
"2020","3-Arlington","Female","Native American","18-64 with Disability","Not Confirmed","3"
"2020","3-Arlington","Female","Native American","18-64 with Disability","Confirmed Victim","2"
"2020","3-Arlington","Female","Native American","65 and Older","Not Confirmed","5"
"2020","3-Arlington","Female","Native American","65 and Older","Confirmed Victim","11"
"2020","3-Arlington","Female","Other","18-64 with Disability","Not Confirmed","82"
"2020","3-Arlington","Female","Other","18-64 with Disability","Confirmed Victim","67"
"2020","3-Arlington","Female","Other","65 and Older","Not Confirmed","388"
"2020","3-Arlington","Female","Other","65 and Older","Confirmed Victim","256"
"2020","3-Arlington","Male","African American","18-64 with Disability","Not Confirmed","181"
"2020","3-Arlington","Male","African American","18-64 with Disability","Confirmed Victim","311"
"2020","3-Arlington","Male","African American","65 and Older","Not Confirmed","322"
"2020","3-Arlington","Male","African American","65 and Older","Confirmed Victim","650"
"2020","3-Arlington","Male","Anglo","18-64 with Disability","Not Confirmed","277"
"2020","3-Arlington","Male","Anglo","18-64 with Disability","Confirmed Victim","536"
"2020","3-Arlington","Male","Anglo","65 and Older","Not Confirmed","1051"
"2020","3-Arlington","Male","Anglo","65 and Older","Confirmed Victim","1988"
"2020","3-Arlington","Male","Asian","18-64 with Disability","Not Confirmed","6"
"2020","3-Arlington","Male","Asian","18-64 with Disability","Confirmed Victim","13"
"2020","3-Arlington","Male","Asian","65 and Older","Not Confirmed","24"
"2020","3-Arlington","Male","Asian","65 and Older","Confirmed Victim","37"
"2020","3-Arlington","Male","Hispanic","18-64 with Disability","Not Confirmed","93"
"2020","3-Arlington","Male","Hispanic","18-64 with Disability","Confirmed Victim","107"
"2020","3-Arlington","Male","Hispanic","65 and Older","Not Confirmed","188"
"2020","3-Arlington","Male","Hispanic","65 and Older","Confirmed Victim","275"
"2020","3-Arlington","Male","Native American","18-64 with Disability","Not Confirmed","2"
"2020","3-Arlington","Male","Native American","18-64 with Disability","Confirmed Victim","3"
"2020","3-Arlington","Male","Native American","65 and Older","Not Confirmed","5"
"2020","3-Arlington","Male","Native American","65 and Older","Confirmed Victim","9"
"2020","3-Arlington","Male","Other","18-64 with Disability","Not Confirmed","54"
"2020","3-Arlington","Male","Other","18-64 with Disability","Confirmed Victim","65"
"2020","3-Arlington","Male","Other","65 and Older","Not Confirmed","208"
"2020","3-Arlington","Male","Other","65 and Older","Confirmed Victim","165"
"2020","3-Arlington","Unknown","African American","18-64 with Disability","Not Confirmed","1"
"2020","3-Arlington","Unknown","African American","65 and Older","Not Confirmed","8"
"2020","3-Arlington","Unknown","African American","65 and Older","Confirmed Victim","9"
"2020","3-Arlington","Unknown","Anglo","18-64 with Disability","Confirmed Victim","3"
"2020","3-Arlington","Unknown","Anglo","65 and Older","Not Confirmed","18"
"2020","3-Arlington","Unknown","Anglo","65 and Older","Confirmed Victim","23"
"2020","3-Arlington","Unknown","Asian","65 and Older","Not Confirmed","1"
"2020","3-Arlington","Unknown","Asian","65 and Older","Confirmed Victim","1"
"2020","3-Arlington","Unknown","Hispanic","18-64 with Disability","Not Confirmed","2"
"2020","3-Arlington","Unknown","Hispanic","65 and Older","Not Confirmed","2"
"2020","3-Arlington","Unknown","Hispanic","65 and Older","Confirmed Victim","1"
"2020","3-Arlington","Unknown","Other","18-64 with Disability","Not Confirmed","8"
"2020","3-Arlington","Unknown","Other","18-64 with Disability","Confirmed Victim","1"
"2020","3-Arlington","Unknown","Other","65 and Older","Not Confirmed","16"
"2020","3-Arlington","Unknown","Other","65 and Older","Confirmed Victim","3"
"2020","4-Tyler","Female","African American","18-64 with Disability","Not Confirmed","59"
"2020","4-Tyler","Female","African American","18-64 with Disability","Confirmed Victim","127"
"2020","4-Tyler","Female","African American","65 and Older","Not Confirmed","148"
"2020","4-Tyler","Female","African American","65 and Older","Confirmed Victim","235"
"2020","4-Tyler","Female","Anglo","18-64 with Disability","Not Confirmed","160"
"2020","4-Tyler","Female","Anglo","18-64 with Disability","Confirmed Victim","260"
"2020","4-Tyler","Female","Anglo","65 and Older","Not Confirmed","602"
"2020","4-Tyler","Female","Anglo","65 and Older","Confirmed Victim","847"
"2020","4-Tyler","Female","Asian","18-64 with Disability","Confirmed Victim","1"
"2020","4-Tyler","Female","Asian","65 and Older","Not Confirmed","2"
"2020","4-Tyler","Female","Asian","65 and Older","Confirmed Victim","3"
"2020","4-Tyler","Female","Hispanic","18-64 with Disability","Not Confirmed","8"
"2020","4-Tyler","Female","Hispanic","18-64 with Disability","Confirmed Victim","9"
"2020","4-Tyler","Female","Hispanic","65 and Older","Not Confirmed","22"
"2020","4-Tyler","Female","Hispanic","65 and Older","Confirmed Victim","23"
"2020","4-Tyler","Female","Native American","65 and Older","Not Confirmed","1"
"2020","4-Tyler","Female","Native American","65 and Older","Confirmed Victim","1"
"2020","4-Tyler","Female","Other","18-64 with Disability","Not Confirmed","20"
"2020","4-Tyler","Female","Other","18-64 with Disability","Confirmed Victim","20"
"2020","4-Tyler","Female","Other","65 and Older","Not Confirmed","44"
"2020","4-Tyler","Female","Other","65 and Older","Confirmed Victim","56"
"2020","4-Tyler","Male","African American","18-64 with Disability","Not Confirmed","52"
"2020","4-Tyler","Male","African American","18-64 with Disability","Confirmed Victim","104"
"2020","4-Tyler","Male","African American","65 and Older","Not Confirmed","93"
"2020","4-Tyler","Male","African American","65 and Older","Confirmed Victim","164"
"2020","4-Tyler","Male","Anglo","18-64 with Disability","Not Confirmed","115"
"2020","4-Tyler","Male","Anglo","18-64 with Disability","Confirmed Victim","236"
"2020","4-Tyler","Male","Anglo","65 and Older","Not Confirmed","385"
"2020","4-Tyler","Male","Anglo","65 and Older","Confirmed Victim","599"
"2020","4-Tyler","Male","Asian","18-64 with Disability","Confirmed Victim","1"
"2020","4-Tyler","Male","Hispanic","18-64 with Disability","Not Confirmed","10"
"2020","4-Tyler","Male","Hispanic","18-64 with Disability","Confirmed Victim","9"
"2020","4-Tyler","Male","Hispanic","65 and Older","Not Confirmed","13"
"2020","4-Tyler","Male","Hispanic","65 and Older","Confirmed Victim","25"
"2020","4-Tyler","Male","Native American","65 and Older","Not Confirmed","1"
"2020","4-Tyler","Male","Native American","65 and Older","Confirmed Victim","1"
"2020","4-Tyler","Male","Other","18-64 with Disability","Not Confirmed","10"
"2020","4-Tyler","Male","Other","18-64 with Disability","Confirmed Victim","13"
"2020","4-Tyler","Male","Other","65 and Older","Not Confirmed","34"
"2020","4-Tyler","Male","Other","65 and Older","Confirmed Victim","31"
"2020","4-Tyler","Unknown","African American","18-64 with Disability","Confirmed Victim","1"
"2020","4-Tyler","Unknown","African American","65 and Older","Not Confirmed","1"
"2020","4-Tyler","Unknown","African American","65 and Older","Confirmed Victim","2"
"2020","4-Tyler","Unknown","Anglo","18-64 with Disability","Not Confirmed","2"
"2020","4-Tyler","Unknown","Anglo","18-64 with Disability","Confirmed Victim","2"
"2020","4-Tyler","Unknown","Anglo","65 and Older","Not Confirmed","6"
"2020","4-Tyler","Unknown","Anglo","65 and Older","Confirmed Victim","3"
"2020","5-Beaumont","Female","African American","18-64 with Disability","Not Confirmed","63"
"2020","5-Beaumont","Female","African American","18-64 with Disability","Confirmed Victim","115"
"2020","5-Beaumont","Female","African American","65 and Older","Not Confirmed","147"
"2020","5-Beaumont","Female","African American","65 and Older","Confirmed Victim","255"
"2020","5-Beaumont","Female","Anglo","18-64 with Disability","Not Confirmed","113"
"2020","5-Beaumont","Female","Anglo","18-64 with Disability","Confirmed Victim","202"
"2020","5-Beaumont","Female","Anglo","65 and Older","Not Confirmed","322"
"2020","5-Beaumont","Female","Anglo","65 and Older","Confirmed Victim","518"
"2020","5-Beaumont","Female","Asian","65 and Older","Not Confirmed","2"
"2020","5-Beaumont","Female","Hispanic","18-64 with Disability","Not Confirmed","8"
"2020","5-Beaumont","Female","Hispanic","18-64 with Disability","Confirmed Victim","10"
"2020","5-Beaumont","Female","Hispanic","65 and Older","Not Confirmed","19"
"2020","5-Beaumont","Female","Hispanic","65 and Older","Confirmed Victim","15"
"2020","5-Beaumont","Female","Native American","18-64 with Disability","Confirmed Victim","1"
"2020","5-Beaumont","Female","Native American","65 and Older","Not Confirmed","1"
"2020","5-Beaumont","Female","Native American","65 and Older","Confirmed Victim","1"
"2020","5-Beaumont","Female","Other","18-64 with Disability","Not Confirmed","15"
"2020","5-Beaumont","Female","Other","18-64 with Disability","Confirmed Victim","21"
"2020","5-Beaumont","Female","Other","65 and Older","Not Confirmed","32"
"2020","5-Beaumont","Female","Other","65 and Older","Confirmed Victim","46"
"2020","5-Beaumont","Male","African American","18-64 with Disability","Not Confirmed","50"
"2020","5-Beaumont","Male","African American","18-64 with Disability","Confirmed Victim","120"
"2020","5-Beaumont","Male","African American","65 and Older","Not Confirmed","80"
"2020","5-Beaumont","Male","African American","65 and Older","Confirmed Victim","163"
"2020","5-Beaumont","Male","Anglo","18-64 with Disability","Not Confirmed","70"
"2020","5-Beaumont","Male","Anglo","18-64 with Disability","Confirmed Victim","227"
"2020","5-Beaumont","Male","Anglo","65 and Older","Not Confirmed","190"
"2020","5-Beaumont","Male","Anglo","65 and Older","Confirmed Victim","412"
"2020","5-Beaumont","Male","Asian","65 and Older","Not Confirmed","1"
"2020","5-Beaumont","Male","Hispanic","18-64 with Disability","Not Confirmed","6"
"2020","5-Beaumont","Male","Hispanic","18-64 with Disability","Confirmed Victim","14"
"2020","5-Beaumont","Male","Hispanic","65 and Older","Not Confirmed","13"
"2020","5-Beaumont","Male","Hispanic","65 and Older","Confirmed Victim","22"
"2020","5-Beaumont","Male","Native American","65 and Older","Confirmed Victim","2"
"2020","5-Beaumont","Male","Other","18-64 with Disability","Not Confirmed","17"
"2020","5-Beaumont","Male","Other","18-64 with Disability","Confirmed Victim","14"
"2020","5-Beaumont","Male","Other","65 and Older","Not Confirmed","21"
"2020","5-Beaumont","Male","Other","65 and Older","Confirmed Victim","33"
"2020","5-Beaumont","Unknown","African American","18-64 with Disability","Confirmed Victim","1"
"2020","5-Beaumont","Unknown","African American","65 and Older","Confirmed Victim","5"
"2020","5-Beaumont","Unknown","Anglo","18-64 with Disability","Not Confirmed","1"
"2020","5-Beaumont","Unknown","Anglo","18-64 with Disability","Confirmed Victim","2"
"2020","5-Beaumont","Unknown","Anglo","65 and Older","Not Confirmed","2"
"2020","5-Beaumont","Unknown","Anglo","65 and Older","Confirmed Victim","2"
"2020","5-Beaumont","Unknown","Other","18-64 with Disability","Confirmed Victim","1"
"2020","5-Beaumont","Unknown","Other","65 and Older","Not Confirmed","3"
"2020","5-Beaumont","Unknown","Other","65 and Older","Confirmed Victim","1"
"2020","6-Houston","Female","African American","18-64 with Disability","Not Confirmed","396"
"2020","6-Houston","Female","African American","18-64 with Disability","Confirmed Victim","825"
"2020","6-Houston","Female","African American","65 and Older","Not Confirmed","840"
"2020","6-Houston","Female","African American","65 and Older","Confirmed Victim","1543"
"2020","6-Houston","Female","Anglo","18-64 with Disability","Not Confirmed","391"
"2020","6-Houston","Female","Anglo","18-64 with Disability","Confirmed Victim","677"
"2020","6-Houston","Female","Anglo","65 and Older","Not Confirmed","1330"
"2020","6-Houston","Female","Anglo","65 and Older","Confirmed Victim","2160"
"2020","6-Houston","Female","Asian","18-64 with Disability","Not Confirmed","10"
"2020","6-Houston","Female","Asian","18-64 with Disability","Confirmed Victim","26"
"2020","6-Houston","Female","Asian","65 and Older","Not Confirmed","67"
"2020","6-Houston","Female","Asian","65 and Older","Confirmed Victim","53"
"2020","6-Houston","Female","Hispanic","18-64 with Disability","Not Confirmed","162"
"2020","6-Houston","Female","Hispanic","18-64 with Disability","Confirmed Victim","245"
"2020","6-Houston","Female","Hispanic","65 and Older","Not Confirmed","464"
"2020","6-Houston","Female","Hispanic","65 and Older","Confirmed Victim","589"
"2020","6-Houston","Female","Native American","18-64 with Disability","Not Confirmed","2"
"2020","6-Houston","Female","Native American","18-64 with Disability","Confirmed Victim","4"
"2020","6-Houston","Female","Native American","65 and Older","Not Confirmed","8"
"2020","6-Houston","Female","Native American","65 and Older","Confirmed Victim","3"
"2020","6-Houston","Female","Other","18-64 with Disability","Not Confirmed","132"
"2020","6-Houston","Female","Other","18-64 with Disability","Confirmed Victim","131"
"2020","6-Houston","Female","Other","65 and Older","Not Confirmed","404"
"2020","6-Houston","Female","Other","65 and Older","Confirmed Victim","273"
"2020","6-Houston","Male","African American","18-64 with Disability","Not Confirmed","328"
"2020","6-Houston","Male","African American","18-64 with Disability","Confirmed Victim","681"
"2020","6-Houston","Male","African American","65 and Older","Not Confirmed","493"
"2020","6-Houston","Male","African American","65 and Older","Confirmed Victim","923"
"2020","6-Houston","Male","African American","Under 18","Confirmed Victim","1"
"2020","6-Houston","Male","Anglo","18-64 with Disability","Not Confirmed","332"
"2020","6-Houston","Male","Anglo","18-64 with Disability","Confirmed Victim","633"
"2020","6-Houston","Male","Anglo","65 and Older","Not Confirmed","863"
"2020","6-Houston","Male","Anglo","65 and Older","Confirmed Victim","1392"
"2020","6-Houston","Male","Asian","18-64 with Disability","Not Confirmed","25"
"2020","6-Houston","Male","Asian","18-64 with Disability","Confirmed Victim","24"
"2020","6-Houston","Male","Asian","65 and Older","Not Confirmed","32"
"2020","6-Houston","Male","Asian","65 and Older","Confirmed Victim","58"
"2020","6-Houston","Male","Hispanic","18-64 with Disability","Not Confirmed","171"
"2020","6-Houston","Male","Hispanic","18-64 with Disability","Confirmed Victim","258"
"2020","6-Houston","Male","Hispanic","65 and Older","Not Confirmed","288"
"2020","6-Houston","Male","Hispanic","65 and Older","Confirmed Victim","421"
"2020","6-Houston","Male","Native American","18-64 with Disability","Not Confirmed","3"
"2020","6-Houston","Male","Native American","18-64 with Disability","Confirmed Victim","8"
"2020","6-Houston","Male","Native American","65 and Older","Not Confirmed","3"
"2020","6-Houston","Male","Native American","65 and Older","Confirmed Victim","9"
"2020","6-Houston","Male","Other","18-64 with Disability","Not Confirmed","114"
"2020","6-Houston","Male","Other","18-64 with Disability","Confirmed Victim","96"
"2020","6-Houston","Male","Other","65 and Older","Not Confirmed","257"
"2020","6-Houston","Male","Other","65 and Older","Confirmed Victim","161"
"2020","6-Houston","Unknown","African American","18-64 with Disability","Not Confirmed","1"
"2020","6-Houston","Unknown","African American","18-64 with Disability","Confirmed Victim","4"
"2020","6-Houston","Unknown","African American","65 and Older","Not Confirmed","9"
"2020","6-Houston","Unknown","African American","65 and Older","Confirmed Victim","9"
"2020","6-Houston","Unknown","Anglo","18-64 with Disability","Not Confirmed","5"
"2020","6-Houston","Unknown","Anglo","18-64 with Disability","Confirmed Victim","8"
"2020","6-Houston","Unknown","Anglo","65 and Older","Not Confirmed","10"
"2020","6-Houston","Unknown","Anglo","65 and Older","Confirmed Victim","21"
"2020","6-Houston","Unknown","Asian","65 and Older","Not Confirmed","3"
"2020","6-Houston","Unknown","Asian","65 and Older","Confirmed Victim","1"
"2020","6-Houston","Unknown","Hispanic","18-64 with Disability","Not Confirmed","1"
"2020","6-Houston","Unknown","Hispanic","65 and Older","Not Confirmed","4"
"2020","6-Houston","Unknown","Hispanic","65 and Older","Confirmed Victim","6"
"2020","6-Houston","Unknown","Other","18-64 with Disability","Not Confirmed","4"
"2020","6-Houston","Unknown","Other","18-64 with Disability","Confirmed Victim","2"
"2020","6-Houston","Unknown","Other","65 and Older","Not Confirmed","19"
"2020","6-Houston","Unknown","Other","65 and Older","Confirmed Victim","3"
"2020","7-Austin","Female","African American","18-64 with Disability","Not Confirmed","143"
"2020","7-Austin","Female","African American","18-64 with Disability","Confirmed Victim","142"
"2020","7-Austin","Female","African American","65 and Older","Not Confirmed","321"
"2020","7-Austin","Female","African American","65 and Older","Confirmed Victim","303"
"2020","7-Austin","Female","Anglo","18-64 with Disability","Not Confirmed","239"
"2020","7-Austin","Female","Anglo","18-64 with Disability","Confirmed Victim","298"
"2020","7-Austin","Female","Anglo","65 and Older","Not Confirmed","1363"
"2020","7-Austin","Female","Anglo","65 and Older","Confirmed Victim","1322"
"2020","7-Austin","Female","Asian","18-64 with Disability","Not Confirmed","9"
"2020","7-Austin","Female","Asian","18-64 with Disability","Confirmed Victim","6"
"2020","7-Austin","Female","Asian","65 and Older","Not Confirmed","50"
"2020","7-Austin","Female","Asian","65 and Older","Confirmed Victim","43"
"2020","7-Austin","Female","Hispanic","18-64 with Disability","Not Confirmed","96"
"2020","7-Austin","Female","Hispanic","18-64 with Disability","Confirmed Victim","88"
"2020","7-Austin","Female","Hispanic","65 and Older","Not Confirmed","304"
"2020","7-Austin","Female","Hispanic","65 and Older","Confirmed Victim","211"
"2020","7-Austin","Female","Native American","18-64 with Disability","Not Confirmed","2"
"2020","7-Austin","Female","Native American","18-64 with Disability","Confirmed Victim","1"
"2020","7-Austin","Female","Native American","65 and Older","Confirmed Victim","1"
"2020","7-Austin","Female","Other","18-64 with Disability","Not Confirmed","69"
"2020","7-Austin","Female","Other","18-64 with Disability","Confirmed Victim","38"
"2020","7-Austin","Female","Other","65 and Older","Not Confirmed","273"
"2020","7-Austin","Female","Other","65 and Older","Confirmed Victim","108"
"2020","7-Austin","Male","African American","18-64 with Disability","Not Confirmed","95"
"2020","7-Austin","Male","African American","18-64 with Disability","Confirmed Victim","117"
"2020","7-Austin","Male","African American","65 and Older","Not Confirmed","212"
"2020","7-Austin","Male","African American","65 and Older","Confirmed Victim","212"
"2020","7-Austin","Male","Anglo","18-64 with Disability","Not Confirmed","259"
"2020","7-Austin","Male","Anglo","18-64 with Disability","Confirmed Victim","241"
"2020","7-Austin","Male","Anglo","65 and Older","Not Confirmed","887"
"2020","7-Austin","Male","Anglo","65 and Older","Confirmed Victim","909"
"2020","7-Austin","Male","Asian","18-64 with Disability","Not Confirmed","5"
"2020","7-Austin","Male","Asian","18-64 with Disability","Confirmed Victim","3"
"2020","7-Austin","Male","Asian","65 and Older","Not Confirmed","6"
"2020","7-Austin","Male","Asian","65 and Older","Confirmed Victim","12"
"2020","7-Austin","Male","Hispanic","18-64 with Disability","Not Confirmed","95"
"2020","7-Austin","Male","Hispanic","18-64 with Disability","Confirmed Victim","81"
"2020","7-Austin","Male","Hispanic","65 and Older","Not Confirmed","174"
"2020","7-Austin","Male","Hispanic","65 and Older","Confirmed Victim","173"
"2020","7-Austin","Male","Native American","18-64 with Disability","Not Confirmed","1"
"2020","7-Austin","Male","Native American","18-64 with Disability","Confirmed Victim","2"
"2020","7-Austin","Male","Native American","65 and Older","Not Confirmed","3"
"2020","7-Austin","Male","Other","18-64 with Disability","Not Confirmed","53"
"2020","7-Austin","Male","Other","18-64 with Disability","Confirmed Victim","47"
"2020","7-Austin","Male","Other","65 and Older","Not Confirmed","147"
"2020","7-Austin","Male","Other","65 and Older","Confirmed Victim","84"
