"npn","agency_license_number","org_name","agency_type","license_type","qualification","license_issue_date","expiration_date","address","city","state","pstl_cd","phone","county"
"10066811","2857363","LAPORTE INSURANCE BROKERAGE SERVICE INC","Corporation","Pers Lines Prop and Cas Agency","Personal Lines Prop and Cas","2022-06-23T00:00:00.000","2024-06-23T00:00:00.000","7199 W 98TH TER STE 142 BLDG 3","OVERLAND PARK","KS","66212","9133413353",
"10067640","1957526","MAY INSURANCE AGENCY, LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2014-11-07T00:00:00.000","2022-11-07T00:00:00.000","1327 N WALNUT ST","BLOOMINGTON","IN","47404","8123342400",
"10067640","1957526","MAY INSURANCE AGENCY, LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2014-11-07T00:00:00.000","2022-11-07T00:00:00.000","1327 N WALNUT ST","BLOOMINGTON","IN","47404","8123342400",
"10069012","1479677","COMMUNITY INSURANCE GROUP, LP","Partnership","General Lines Agency","Life, Accident, Health & HMO","2007-12-17T00:00:00.000","2024-04-22T00:00:00.000","3014 LEESA DR","WYLIE","TX","750988115","5125891596",
"10069013","1479697","GEMINI INSURANCE AGENCY, LTD. CO","Corporation","General Lines Agency","Life, Accident, Health & HMO","2007-12-17T00:00:00.000","2023-12-17T00:00:00.000","22906 US HIGHWAY 281 N STE 106 PMB 202","SAN ANTONIO","TX","782587635",,
"10069013","1479697","GEMINI INSURANCE AGENCY, LTD. CO","Corporation","General Lines Agency","Property and Casualty","2007-12-17T00:00:00.000","2023-12-17T00:00:00.000","22906 US HIGHWAY 281 N STE 106 PMB 202","SAN ANTONIO","TX","782587635",,
"10070211","2652458","COOKSEY INSURANCE AGENCY, INC","Corporation","General Lines Agency","Property and Casualty","2021-04-05T00:00:00.000","2023-04-05T00:00:00.000","2208 WELBECK LN","VIRGINIA BEACH","VA","234566979","7578196896",
"10070216","2352879","CAPITOL BENEFITS, LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2018-10-31T00:00:00.000","2024-10-31T00:00:00.000","364 MAIN ST 2ND FL","GAITHERSBURG","MD","20878","3014310000",
"10070216","2352879","CAPITOL BENEFITS, LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2018-10-31T00:00:00.000","2024-10-31T00:00:00.000","364 MAIN ST 2ND FL","GAITHERSBURG","MD","20878","3014310000",
"1007229","13676","SPRAGUE ISRAEL GILES INC","Corporation","General Lines Agency","Property and Casualty","2002-03-21T00:00:00.000","2024-03-21T00:00:00.000","1501 4TH AVENUE #2000","SEATTLE","WA","98101",,
"1007306","1486854","AMERICA'S FIRST FINANCIAL CORPORATION","Corporation","General Lines Agency","Life, Accident, Health & HMO","2008-02-05T00:00:00.000","2024-02-05T00:00:00.000","2046 QUEENSBROOKE BLVD STE 200","SAINT PETERS","MO","633767881",,
"10073811","2466657","E&Y INSURANCE AGENCY LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2019-11-05T00:00:00.000","2023-11-05T00:00:00.000","33 BLOOMFIELD HILLS PKWY STE 245","BLOOMFIELD HILLS","MI","48304","2483621313",
"1007410","1764117","THE HOFFBERGER INSURANCE AGENCY INC.","Corporation","General Lines Agency","Property and Casualty","2012-05-17T00:00:00.000","2024-05-17T00:00:00.000","5700 SMITH AVE","BALTIMORE","MD","21209","4105423300",
"1007412","2562","HHA HOLDINGS, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","1978-12-15T00:00:00.000","2022-12-15T00:00:00.000","P O BOX 6275","FORT WORTH","TX","76115","8172933530",
"1007412","2562","HHA HOLDINGS, INC.","Corporation","General Lines Agency","Property and Casualty","1978-12-15T00:00:00.000","2022-12-15T00:00:00.000","P O BOX 6275","FORT WORTH","TX","76115","8172933530",
"1007412","2563","HHA HOLDINGS, INC.","Corporation","Surplus Lines Agency",,"1981-01-01T00:00:00.000","2022-12-15T00:00:00.000","P O BOX 6275","FORT WORTH","TX","76115","8172933530",
"10076411","2023741","PACIFIC INTERNATIONAL INSURANCE LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2015-08-17T00:00:00.000","2023-08-17T00:00:00.000","2193 N CAMINO PRINCIPAL #105","TUCSON","AZ","85715","5208863066",
"10076411","2023741","PACIFIC INTERNATIONAL INSURANCE LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2015-08-17T00:00:00.000","2023-08-17T00:00:00.000","2193 N CAMINO PRINCIPAL #105","TUCSON","AZ","85715","5208863066",
"1007685","1356811","SETTLEMENT FUNDING ASSOCIATES INC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2005-11-03T00:00:00.000","2023-11-03T00:00:00.000","1 PARKER PLZ STE 1606","FORT LEE","NJ","070242920","2015859231",
"1007686","2072012","DS&P INSURANCE SERVICES, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2016-02-29T00:00:00.000","2024-02-29T00:00:00.000","1900 E GOLF RD STE 650","SCHAUMBURG","IL","60173","8479346100",
"1007686","2072012","DS&P INSURANCE SERVICES, INC.","Corporation","General Lines Agency","Property and Casualty","2016-02-29T00:00:00.000","2024-02-29T00:00:00.000","1900 E GOLF RD STE 650","SCHAUMBURG","IL","60173","8479346100",
"10077155","1506668","PINNACLE INSURANCE & FINANCIAL SERVICES, LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2008-06-04T00:00:00.000","2024-06-04T00:00:00.000","7791 BELFORT PKY","JACKSONVILLE","FL","32256",,
"10077290","1861440","INSURHAUS INC.","Corporation","General Lines Agency","Property and Casualty","2013-10-17T00:00:00.000","2023-10-17T00:00:00.000","17W045 HODGES RD","OAKBROOK TERRACE","IL","601814505","6307869971",
"1007870","18772","NORTH AMERICAN INSURANCE AGENCY OF LA INC","Corporation","General Lines Agency","Property and Casualty","2004-09-03T00:00:00.000","2024-09-03T00:00:00.000","2255 NORTH HWY 190 ","COVINGTON","LA","70433",,
"10079307","1479850","NATIONAL MGA INSURANCE ALLIANCE, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2007-12-18T00:00:00.000","2023-12-18T00:00:00.000","405 W JEFFERSON ST ","BROWNSVILLE","TX","78520",,
"10079308","1479954","ANDREW NORRIS AND ASSOCIATES, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2007-12-18T00:00:00.000","2023-12-18T00:00:00.000","1300 GATTIS SCHOOL RD 500","ROUND ROCK","TX","78664",,
"10079308","1479954","ANDREW NORRIS AND ASSOCIATES, INC.","Corporation","General Lines Agency","Property and Casualty","2007-12-18T00:00:00.000","2023-12-18T00:00:00.000","1300 GATTIS SCHOOL RD 500","ROUND ROCK","TX","78664",,
"10079612","1811027","XML SECURITIES, LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2013-02-04T00:00:00.000","2024-02-10T00:00:00.000","7600 LEESBURG PIKE STE 120E","FALLS CHURCH","VA","220432004","7038272300",
"1008185","11213","CHASE INSURANCE AGENCY, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2000-05-11T00:00:00.000","2024-05-11T00:00:00.000","1111 POLARIS PKWY FL 2J OH1-1298","COLUMBUS","OH","43240","8777872727",
"1008266","1602248","MCPHEE & ASSOCIATES, INC.","Corporation","Reinsurance Broker",,"2009-12-10T00:00:00.000","2023-12-10T00:00:00.000","2441 HONOLULU AVE 180","MONTROSE","CA","91020","8185417900",
"1008266","19094","MCPHEE & ASSOCIATES, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2004-11-02T00:00:00.000","2023-12-10T00:00:00.000","2441 HONOLULU AVE 180","MONTROSE","CA","91020","8185417900",
"1008266","19094","MCPHEE & ASSOCIATES, INC.","Corporation","General Lines Agency","Property and Casualty","2004-11-02T00:00:00.000","2023-12-10T00:00:00.000","2441 HONOLULU AVE 180","MONTROSE","CA","91020","8185417900",
"1008340","2022813","WILKS INSURANCE AGCY INC","Corporation","General Lines Agency","Property and Casualty","2015-08-12T00:00:00.000","2023-08-12T00:00:00.000","319 N SECOND ST - POB 295","HAMILTON","OH","45011","5138689000",
"10083762","1782027","HUNT JORGENSEN, LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2012-08-21T00:00:00.000","2022-08-21T00:00:00.000","700 CARNEGIE ST APT 4012","HENDERSON","NV","890525632","2017070623",
"10084046","1480285","TEXSTAR KUBOTA INC.","Corporation","Specialty Insurance Agency","Credit","2007-12-20T00:00:00.000","2024-07-26T00:00:00.000","P O BOX 937","STEPHENVILLE","TX","76401",,
"10084047","1480298","LARAAS CORPORATION, INCORPORATED","Corporation","General Lines Agency","Life, Accident, Health & HMO","2007-12-20T00:00:00.000","2023-12-20T00:00:00.000","6250 WESTPARK DR STE 100","HOUSTON","TX","770577384",,
"10084047","1480298","LARAAS CORPORATION, INCORPORATED","Corporation","General Lines Agency","Property and Casualty","2007-12-20T00:00:00.000","2023-12-20T00:00:00.000","6250 WESTPARK DR STE 100","HOUSTON","TX","770577384",,
"10084049","2352026","LSB FINANCIAL SERVICES, INC","Corporation","General Lines Agency","Property and Casualty","2018-10-29T00:00:00.000","2022-10-29T00:00:00.000","508 MAIN ST","REINBECK","IA","50669","3198744242",
"10084049","2352027","LSB FINANCIAL SERVICES, INC","Corporation","Pers Lines Prop and Cas Agency","Personal Lines Prop and Cas","2018-10-29T00:00:00.000","2022-10-29T00:00:00.000","508 MAIN ST","REINBECK","IA","50669","3198744242",
"10084049","2830824","LSB FINANCIAL SERVICES, INC","Corporation","Life Agency","Life Agent/Agency","2022-04-25T00:00:00.000","2022-10-29T00:00:00.000","508 MAIN ST","REINBECK","IA","50669","3198744242",
"10085166","2194140","SOK LLC","Limited Liability Company","Life Agency","Life Agent/Agency","2017-06-08T00:00:00.000","2023-06-08T00:00:00.000","1204 WASHINGTON AVENUE STE 7","GOLDEN","CO","80401","3032782278",
"10085166","2194146","SOK LLC","Limited Liability Company","Pers Lines Prop and Cas Agency","Personal Lines Prop and Cas","2017-06-08T00:00:00.000","2023-06-08T00:00:00.000","1204 WASHINGTON AVENUE STE 7","GOLDEN","CO","80401","3032782278",
"10085184","2283042","SEA INSURE LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2018-03-23T00:00:00.000","2024-03-23T00:00:00.000","PO BOX 727","WESTBROOK","CT","064980727","8775681672",
"1008524","13891","WORLDWIDE FACILITIES, LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2002-04-24T00:00:00.000","2024-04-24T00:00:00.000","725 SOUTH  FIGUEROA ST 19TH FLOOR","LOS ANGELES","CA","90017","2132364500",
"1008524","14971","WORLDWIDE FACILITIES, LLC","Limited Liability Company","Surplus Lines Agency",,"2002-09-30T00:00:00.000","2024-04-24T00:00:00.000","725 SOUTH  FIGUEROA ST 19TH FLOOR","LOS ANGELES","CA","90017","2132364500",
"1008524","2373898","WORLDWIDE FACILITIES, LLC","Limited Liability Company","Managing General Agency","MGA - P&C","2019-01-23T00:00:00.000","2024-04-24T00:00:00.000","725 SOUTH  FIGUEROA ST 19TH FLOOR","LOS ANGELES","CA","90017","2132364500",
"1008934","1791727","STEPHEN A. KOHN & ASSOCIATES, LTD.","Corporation","Life Agency","Life Agent/Agency","2012-10-09T00:00:00.000","2022-10-09T00:00:00.000","3232 S VANCE ST NO 210","LAKEWOOD","CO","802245030","3039965671",
"10089724","1480414","BETTER WAY INSURANCE AGENCY CORP","Corporation","General Lines Agency","Property and Casualty","2007-12-21T00:00:00.000","2023-12-21T00:00:00.000","4100 GULFWAY DR","PORT ARTHUR","TX","776422836","8327666675",
"10089725","1480448","ABBASI INSURANCE GROUP, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2007-12-21T00:00:00.000","2023-12-21T00:00:00.000","10701 CORPORATE DR STE 120","STAFFORD","TX","774774018","2817017811",
"10089725","1480448","ABBASI INSURANCE GROUP, INC.","Corporation","General Lines Agency","Property and Casualty","2007-12-21T00:00:00.000","2023-12-21T00:00:00.000","10701 CORPORATE DR STE 120","STAFFORD","TX","774774018","2817017811",
"10089726","1480522","SOUR LAKE FORD INC.","Limited Liability Company","Specialty Insurance Agency","Credit","2007-12-21T00:00:00.000","2023-12-21T00:00:00.000","PO BOX 969","SOUR LAKE","TX","776590969","4092873583",
"10089736","1688453","AGENT PIPELINE, LLC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2011-05-26T00:00:00.000","2023-05-26T00:00:00.000","114 SMILEY DR STE 1","SAINT ALBANS","WV","251771504","3047556400",
"1009223","1766621","OGISHIMA INSURANCE AGENCY, INC.","Corporation","General Lines Agency","Property and Casualty","2012-05-31T00:00:00.000","2024-05-31T00:00:00.000","2535 BEACON AVE S","SEATTLE","WA","98144","2063281806",
"10092236","1496680","MASON, AMOX AND CUNNINGHAM, LLC","Limited Liability Company","General Lines Agency","Property and Casualty","2008-04-03T00:00:00.000","2023-04-14T00:00:00.000","405 POLK ST STE A","MANSFIELD","LA","710522400","3188723939",
"10092240","1856513","GOOD HEALTH ASSOCIATES SBG DIVISION LLC","Limited Liability Company","General Lines Agency","Life, Accident, Health & HMO","2013-09-30T00:00:00.000","2024-01-07T00:00:00.000","17807 HUNTING BOW CIR STE 102","LUTZ","FL","33558","8134958790",
"1009252","1534455","BLACK HILLS INSURANCE AGENCY, INC.","Corporation","General Lines Agency","Property and Casualty","2008-10-31T00:00:00.000","2022-10-31T00:00:00.000","820 ST JOSEPH ST  - P O BOX 3330 ","RAPID CITY","SD","57709",,
"1009282","1877031","AMROCK, LLC","Corporation","Title Agency","Underwriter","2009-03-18T00:00:00.000","2023-04-01T00:00:00.000","9800 HILLWOOD PKWY STE 150 - HILLWOOD COMMONS I","FORT WORTH","TX","761771529","3138771020","Atascosa,
Bastrop,
Bell,
Bexar,
Brazoria,
Caldwell,
Chambers,
Collin,
Comal,
Dallas,
Denton,
El Paso,
Ellis,
Fort Bend,
Galveston,
Grayson,
Guadalupe,
Harris,
Hays,
Hunt,
Jefferson,
Johnson,
Kaufman,
Kendall,
Liberty,
Medina,
Montgomery,
Nueces,
Parker,
Rockwall,
San Patricio,
Tarrant,
Travis,
Williamson,
Wise"
"1009284","2542535","CONSOLIDATED UNDERWRITING ALLIANCE LTD","Corporation","General Lines Agency","Property and Casualty","2020-07-17T00:00:00.000","2024-07-17T00:00:00.000","37715 PEMBROKE AVE","LIVONIA","MI","481521053","7344022436",
"1009358","1739532","COAST TRANSPORT INSURANCE SERVICE CORP","Corporation","General Lines Agency","Property and Casualty","2012-03-09T00:00:00.000","2024-03-09T00:00:00.000","PO BOX 21157","SANTA BARBARA","CA","93121","8059620800",
"10095784","2100619","BELYNDA A TAYAR INSURANCE INC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2016-06-22T00:00:00.000","2024-06-22T00:00:00.000","301 W MAIN ST STE 103","ARDMORE","OK","734016324","5802265655",
"10095784","2100619","BELYNDA A TAYAR INSURANCE INC","Corporation","General Lines Agency","Property and Casualty","2016-06-22T00:00:00.000","2024-06-22T00:00:00.000","301 W MAIN ST STE 103","ARDMORE","OK","734016324","5802265655",
"1009647","2408237","TCS INSURANCE AGENCY","Corporation","General Lines Agency","Life, Accident, Health & HMO","2019-05-20T00:00:00.000","2023-05-20T00:00:00.000","101 LARKSPUR LANDING CIR STE 116","LARKSPUR","CA","949391749","4154614427",
"1009668","2532728","WATKINS FLOYD & ASSOCIATES INC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2020-06-19T00:00:00.000","2024-06-19T00:00:00.000","PO BOX 820365","VANCOUVER","WA","986820007","3602534505",
"10097188","1496544","UNDERWRITING SERVICES OF AMERICA","Corporation","General Lines Agency","Life, Accident, Health & HMO","2008-04-02T00:00:00.000","2023-06-17T00:00:00.000","PO BOX 2151","RANCHO SANTA FE","CA","92067","6197048057",
"10097426","2162230","YODER INSURANCE AGENCY LTD","Limited Liability Company","General Lines Agency","Property and Casualty","2017-02-02T00:00:00.000","2023-02-02T00:00:00.000","1450 W HORIZON RIDGE PKWY STE B304 BOX 56","HENDERSON","NV","890124480","7024347640",
"10097642","1980652","VALMARK SECURITIES, INC.","Corporation","General Lines Agency","Life, Accident, Health & HMO","2015-02-17T00:00:00.000","2023-02-17T00:00:00.000","130 SPRINGSIDE DR STE 300","AKRON","OH","443332489","3305761234",
"10097937","1621784","JACK MILLS INSURANCE AGENCY INC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2010-04-28T00:00:00.000","2024-08-23T00:00:00.000","514 N WASHINGTON","DURANT","OK","74701","5809240014",
"10098209","1935764","STERLING SMITH INSURANCE SERVICE INC","Corporation","General Lines Agency","Property and Casualty","2014-08-20T00:00:00.000","2023-05-20T00:00:00.000","1168 N COVENANT HILL WAY","EAGLE","ID","836167095","2086298316",
"10098590","1719738","ACCENT AUTO INSURANCE AND FINANCIAL SERVICES INC","Corporation","General Lines Agency","Property and Casualty","2011-11-08T00:00:00.000","2023-11-08T00:00:00.000","4800 W 34TH ST STE C 50A","HOUSTON","TX","77092",,
"10102213","2582036","MHC INSURANCE LLC","Corporation","General Lines Agency","Life, Accident, Health & HMO","2020-10-09T00:00:00.000","2022-10-09T00:00:00.000","1315 SW ARROWHEAD RD","TOPEKA","KS","66604","8667793553",
