"id","eminent_domain_name","tax_payer_id","entity_category_type_code","entity_type","other_entity_type","entity_phone_number","website_url","contact_first_name","contact_last_name","contact_title","contact_phone_number","contact_email_address","eminent_domain_begin_year","eminent_domain_begin_month","parent_company_name","report_year","entry_date","condemnation_petition","third_party_name","third_party_email_id","third_party_phone_number","third_party_url","third_party_relationship","third_party_other_relationship","mailing_address_line1","mailing_address_line2","mailing_city_name","mailing_state","mailing_address_zip","mailing_address_zip_plus_4","mailing_county_name","physical_address_line1","physical_address_line2","physical_city_name","physical_state","physical_address_zip","physical_address_zip_plus_4","physical_county_name","third_party_address_line1","third_party_address_line2","third_party_city_name","third_party_state","third_party_zip","third_party_zip_plus_4","third_party_county_name","eminent_domain_public_id","last_updated"
"20191112104121570","Cedar Hill Economic Development Corporation","30117401775","Governmental","Economic Development Corporation",,"9722915132","www.cedarhilledc.com","Louis","Castillo","Economic Development Specalist","9722915132","louis.castillo@cedarhilltx.com","1994","9","Cedar Hill Economic Development Corporation","2020","2019-11-12","NO",,,,,,,"285 UPTOWN BLVD STE 100","4 Floor","CEDAR HILL","TX","75104","3526","Dallas","285 UPTOWN BLVD STE 100","4 Floor","CEDAR HILL","TX","75104","3526","Dallas",,,,,,,,"201001987","2022-09-08T03:00:08.000"
"20190204120125287","City of Union Valley","32064915625","Governmental","City",,"9726356655",,"Angela","Smith","City Secretary","9726356655","CityofUnionValley@gmail.com","2012","12",,"2019","2019-02-04","NO",,,,,,,"7967 FM 1565",,"ROYSE CITY","TX","75189","4873","Hunt","7967 FM 1565",,"ROYSE CITY","TX","75189","4873","Hunt",,,,,,,,"201021819","2022-09-08T03:00:08.000"
"20201122124330437","Cameron Telephone Company, LLC","17201451204","Private or Other Non-Governmental","Telephone or Other Communications Company",,"3375832111",,"Bruce","Petry","President","3375832111","bruce.petry@camtel.com","1969","10","Cameron Communications LLC","2021","2020-11-22","NO",,,,,,,"PO BOX 167",,"SULPHUR","LA","70664","0167",,"153 W DAVE DUGAS RD",,"SULPHUR","LA","70665","7553",,,,,,,,,"201002229","2022-09-08T03:00:08.000"
"20180112092151900","City of Weston Lakes","18003152818","Governmental","City",,"2815330907","http://cityofwestonlakes-tx.gov/","Jenni","McJunkin","City Secretary","2815330907","westonlakes@sbcglobal.net","2008","5",,"2018","2018-01-12","NO","David Olson","dolson@olsonllp.com","7135333800","www.olsonllp.com","Legal",,"PO BOX 1082",,"FULSHEAR","TX","77441","1082","Fort Bend","PO BOX 1082",,"FULSHEAR","TX","77441","1082","Fort Bend","2727 ALLEN PKWY","SUITE 600","HOUSTON","TX","77019","2115","Harris","201004204","2022-09-08T03:00:08.000"
"20220113113921913","Fort Bend County Municipal Utility District No. 239C","32079565605","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"7138606400",,"Christina","Miller","Attorney","7138606492","eminentdomain@abhr.com","2021","2",,"2022","2022-01-13","NO","Christina Miller","eminentdomain@abhr.com","7138606492","www.abhr.com","Legal",,"3200 SOUTHWEST FWY","Suite 2600","HOUSTON","TX","77027","7528","Harris","3200 SOUTHWEST FWY","Suite 2600","HOUSTON","TX","77027","7528","Harris","3200 SOUTHWEST FWY STE 2600",,"HOUSTON","TX","77027","7537","Harris","201022319","2022-09-08T03:00:08.000"
"20161103153742813","City of Bruceville-Eddy","17418936328","Governmental","City",,"2548595964","bruceville-eddy.org","Koni","Billings","City Administrator","2548595700","city-admin@bruceville-eddy.org","2011","Unknown",,"2017","2016-11-03","NO",,,,,,,"143 WILCOX DR",,"EDDY","TX","76524","2587","McLennan","143 WILCOX DR",,"EDDY","TX","76524","2587","McLennan",,,,,,,,"201002286","2022-09-08T03:00:08.000"
"20160113094414293","North Bosque Water Supply Corporation","30002342621","Private or Other Non-Governmental","Other Non-Governmental Entity","Water Supply Corporation","2548484668","www.nbwsc.org","David","Posten","Manager","2547223458","service@nbwsc.org","1975","1",,"2016","2016-01-13","NO","David C. Posten","pibold13@hotmail.com","2547223458",,"Legal",,"PO BOX 330",,"CRAWFORD","TX","76638","0330","McMullen","PO BOX 330",,"CRAWFORD","TX","76638","0330","McMullen","PO BOX 168",,"CLIFTON","TX","76634","0168","McLennan","201002564","2022-09-08T03:00:08.000"
"20160627104810340","Doss Consolidated Common School","32064423174","Governmental","Other Governmental Entity","Common School District","8306692411","N/A","Mark","Stroeher","Judge","8307797502","mstroeher@gillespiecounty.org","2012","11",,"2016","2016-06-27","NO","Terry W. Smith","terryws1@hotmail.com","8306692411",,"other","Administrative Consultant","PO BOX 50",,"DOSS","TX","78618","0050","Gillespie","11431 RANCH ROAD 648",,"DOSS","TX","78618","0116","Gillespie","PO BOX 50",,"DOSS","TX","78618","0050","Gillespie","201006352","2022-09-08T03:00:08.000"
"20191122104451057","Concan Water Supply Corporation","30114006122","Private or Other Non-Governmental","Other Non-Governmental Entity","Water Supply Corporation","8302325270","concanwatersupply.com","Marshall","Darby","Bookkeeper","8302325270","concanwater@hctc.net","1990","4",,"2020","2019-11-22","NO","Texas Rural Water Association","eminentdomain@trwa.org","5124728591","www.trwa.org","nonprof",,"PO BOX 185",,"CONCAN","TX","78838","0185","Uvalde","169 Catclaw Mountain Road",,"Concan","TX","78838",,"Uvalde","1616 RIO GRANDE ST",,"AUSTIN","TX","78701","1122","Travis","201002134","2022-09-08T03:00:08.000"
"20180215133539313","Village of Point Venture","17429855178","Governmental","City",,"5122675511","vopv.org","Jean","Cecala","Village Secretary","5122675511","villagesecretary@vopv.org","2000","8",,"2018","2018-02-15","NO",,,,,,,"18606 VENTURE DR",,"LAGO VISTA","TX","78645","8558","Travis","18606 VENTURE DR",,"LAGO VISTA","TX","78645","8558","Travis",,,,,,,,"201006796","2022-09-08T03:00:08.000"
"20211101090145163","Karnack Independent School District","17560018875","Private or Other Non-Governmental","Other Non-Governmental Entity","School District","9036793117","www.karnackisd.org","Amy","Dickson","Superintendent","9036793117","adickson@karnackisd.org","1938","4",,"2022","2021-11-01","NO",,,,,,,"655 FASON ST",,"KARNACK","TX","75661","3286","Harrison","655 FASON ST",,"KARNACK","TX","75661","3286","Harrison",,,,,,,,"201021493","2022-09-08T03:00:08.000"
"20201103093246587","Town of Round Mountain","30114371989","Governmental","City",,"8308253233",,"Will","Moursund","Town Attorney","8308253233","wsm@tstar.net","1989","11",,"2021","2020-11-03","NO",,,,,,,"PO BOX 40",,"ROUND MOUNTAIN","TX","78663","0040","Blanco","10603 US HIGHWAY 281 N",,"ROUND MOUNTAIN","TX","78663","5069","Blanco",,,,,,,,"201021727","2022-09-08T03:00:08.000"
"20190201152936567","Ellis County","17560009353","Governmental","County",,"9728255011","co.ellis.tx.us","County","Judge","County Judge","9728255011","countyjudge@co.ellis.tx.us","1876","2",,"2019","2019-02-01","NO",,,,,,,"101 W MAIN ST",,"WAXAHACHIE","TX","75165","0405","Ellis","101 W MAIN ST",,"WAXAHACHIE","TX","75165","0405","Ellis",,,,,,,,"201002638","2022-09-08T03:00:08.000"
"20220127144809890","Colorado Valley Telephone Cooperative, Inc.","17413626361","Private or Other Non-Governmental","Other Non-Governmental Entity","Telephone Cooperative","9792425911","www.cvctx.com","Karen","Gunkel","Director of Regulatory Affairs & Marketing","9792425911","kareng@coloradovalley.com","1953","Unknown",,"2022","2022-01-27","NO",,,,,,,"PO BOX 130",,"LA GRANGE","TX","78945","0130","Fayette","4915 S US HIGHWAY 77",,"LA GRANGE","TX","78945","5932","Fayette",,,,,,,,"201002512","2022-09-08T03:00:08.000"
"20160810100718350","Calhoun County Municipal Utility District #1","32064197448","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"5124352300",,"John","Bartram","Attorney for the District","5124352300","jbartram@abaustin.com","2007","6",,"2016","2016-08-10","NO","Sam Lundeen","slundeen@abaustin.com","5124352300",,"other","Legal Assistant to the District","100 CONGRESS AVE STE 1300",,"AUSTIN","TX","78701","2744","Travis","100 CONGRESS AVE STE 1300",,"AUSTIN","TX","78701","2744","Travis","100 CONGRESS AVE STE 1300",,"AUSTIN","TX","78701","2744","Travis","201004633","2022-09-08T03:00:08.000"
"20160127212833857","Anson Independent School District","17560001129","Governmental","Independent School District",,"3258233671","www.ansontigers.com","Jay","Baccus","Superintendent","3258233671","jbaccus@anson.esc14.net","1929","3",,"2016","2016-01-27","NO",,,,,,,"1431 COMMERCIAL AVE",,"ANSON","TX","79501","5204","Jones","1431 COMMERCIAL AVE",,"ANSON","TX","79501","5204","Jones",,,,,,,,"201004491","2022-09-08T03:00:08.000"
"20201102153131837","City of Riverside","30003168686","Governmental","City",,"9365942520",,"Joan","Harvey","City Secretary","9365942520","riversidetx@windstream.net","1968","5",,"2021","2020-11-02","NO","Leonard Schneider","lschneider@lilesparker.com","8325274572","www.lilesparker.com","Legal",,"PO BOX 623",,"RIVERSIDE","TX","77367","0623","Walker","2352 FM 980 RD",,"HUNTSVILLE","TX","77320","1700","Walker","2261 NORTHPARK DR","Ste 445","KINGWOOD","TX","77339","1744","Harris","201005118","2022-09-08T03:00:08.000"
"20161101131953437","Medina Independent School District","17416502759","Governmental","Independent School District",,"8305892855","medinaisd.org","Teresa","Blair","Business Manager","8305892855","teresa.blair@medinaisd.org","1930","9",,"2017","2016-11-01","NO",,,,,,,"PO BOX 1470",,"MEDINA","TX","78055","1470","Bandera","One Bobcat Lane",,"Medina","TX","78055",,"Bandera",,,,,,,,"201001786","2022-09-08T03:00:08.000"
"20220114115150613","Faulkey Gully Municipal Utility District","17462614870","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"7136537366","www.faulkeygullymud.com","David","Green","Paralegal","7136537319","dgreen@coatsrose.com","1973","3",,"2022","2022-01-14","NO","Coats Rose, P.C.","dgreen@coatsrose.com","7136510111","www.coatsrose.com","Legal",,"9 GREENWAY PLZ","Suite 1000","HOUSTON","TX","77046","0905","Harris","15503A HERMITAGE OAKS DR",,"TOMBALL","TX","77377","8600","Harris","9 GREENWAY PLZ","Suite 1000","HOUSTON","TX","77046","0905","Harris","201003289","2022-09-08T03:00:08.000"
"20201208145842310","Montgomery County Municipal Utility District #153","32060135863","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"7136234531",,"Howard","Cohen","Attorney","7136234531","hcohen@sphllp.com","2015","5",,"2021","2020-12-08","NO","Howard Cohen","hcohen@sphllp.com","7136234531","www.sphllp.com","Legal",,"1300 POST OAK BLVD","Suite 1400","HOUSTON","TX","77056","3043","Harris","1300 POST OAK BLVD","Suite 1400","HOUSTON","TX","77056","3043","Harris","1300 POST OAK BLVD","Suite 1400","HOUSTON","TX","77056","3043","Harris","201004794","2022-09-08T03:00:08.000"
"20210114103524810","Collin County Community College District","17520371562","Governmental","Community College District",,"9727583831","www.collin.edu","Melissa","Irby","Chief Financial Officer","9727583831","mirby@collin.edu","1985","Unknown",,"2021","2021-01-14","NO",,,,,,,"3452 SPUR 399",,"MCKINNEY","TX","75069","8742","Collin","3452 SPUR 399",,"MCKINNEY","TX","75069","8742","Collin",,,,,,,,"201004520","2022-09-08T03:00:08.000"
"20190204144938880","Town of Buckholts","17424059032","Governmental","City",,"2545933111","n/a","Linda","Hauk","City Secretary","2545933111","citysec@farm-market.net","1975","4",,"2019","2019-02-04","NO",,,,,,,"PO BOX 117",,"BUCKHOLTS","TX","76518","0117","Milam","113 W MAIN ST",,"BUCKHOLTS","TX","76518","2901","Milam",,,,,,,,"201003328","2022-09-08T03:00:08.000"
"20190118151331853","Somerset Municipal Utility District #2","32061221712","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"9727881600",,"Joshua","Bethke","Attorney","9727881600","jbethke@coatsrose.com","2007","9",,"2019","2019-01-18","NO",,,,,,,"14755 PRESTON RD STE 600",,"DALLAS","TX","75254","6825","Dallas","14755 PRESTON RD STE 600",,"DALLAS","TX","75254","6825","Dallas",,,,,,,,"201005466","2022-09-08T03:00:08.000"
"20171108140706010","City of Southmayd","17517047605","Governmental","City",,"9038689420","www.southmaydtx.com","Lisa","Stricklin","City Secretary","9038689420","citysecretary@southmaydtx.com","1966","9",,"2018","2017-11-08","NO",,,,,,,"PO BOX 88",,"SOUTHMAYD","TX","76268","0088","Grayson","4525 ELEMENTARY DR",,"WHITESBORO","TX","76273","7993","Grayson",,,,,,,,"201001882","2022-09-08T03:00:08.000"
"20220307143741270","King-Cottle Water Supply Corporation","12374336266","Private or Other Non-Governmental","Other Non-Governmental Entity","Water Supply Corporation","8064923506",,"Richard","Burns","President","8064923506","j.goodwin@kingcottlewater.net","1971","6",,"2022","2022-03-07","NO",,,,,,,"PO BOX 891",,"PADUCAH","TX","79248","0891","Cottle","PO BOX 891",,"PADUCAH","TX","79248","0891","Cottle",,,,,,,,"201005995","2022-09-08T03:00:08.000"
"20201103131932780","Eagles Peak Ranch Water Supply Corporation","17427699164","Private or Other Non-Governmental","Other Non-Governmental Entity","Water Supply Corporation","8309353075",,"Joe","GARVELLI","Office Manager","8309353075","JGARVELLI@GVTC.COM","1995","11",,"2021","2020-11-03","NO",,,,,,,"6487 FM 32",,"FISCHER","TX","78623","1823","Comal","1551 SOARING EAGLE DR",,"FISCHER","TX","78623","1881","Comal",,,,,,,,"201002887","2022-09-08T03:00:08.000"
"20201123134816867","Brazoria County Municipal Utility District #48","32060150003","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"7138606400",,"Timothy","Austin","Attorney","7138606412","taustin@abhr.com","2013","6",,"2021","2020-11-23","NO","Timothy Austin","taustin@abhr.com","7138606412",,"Legal",,"3200 SOUTHWEST FWY","Suite 2600","HOUSTON","TX","77027","7528","Harris","3200 SOUTHWEST FWY","Suite 2600","HOUSTON","TX","77027","7528","Harris","3200 SOUTHWEST FWY","Suite 2600","HOUSTON","TX","77027","7528","Harris","201003643","2022-09-08T03:00:08.000"
"20180202083042453","Kilgore Economic Development Corporation","30114219279","Governmental","Economic Development Corporation",,"9039833522","www.kilgore-edc.com","Amanda","Nobles","Executive Director","9039833522","anobles@kilgore-edc.com","1990","Unknown",,"2018","2018-02-02","NO",,,,,,,"1001 SYNERGY BLVD STE 100",,"KILGORE","TX","75662","7772","Gregg","1001 SYNERGY BLVD STE 100",,"KILGORE","TX","75662","7772","Gregg",,,,,,,,"201001878","2022-09-08T03:00:08.000"
"20171102142300523","Paloma Lake Municipal Utility District #2","32065120746","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"5124352300",,"Sue","Littlefield","Attorney","5124352300","slittlefield@abaustin.com","2006","8",,"2018","2017-11-02","NO",,,,,,,"100 CONGRESS AVE STE 1300",,"AUSTIN","TX","78701","2744","Travis","100 CONGRESS AVE STE 1300",,"AUSTIN","TX","78701","2744","Travis",,,,,,,,"201004338","2022-09-08T03:00:08.000"
"20161103125705603","Lamar County Electric Cooperative Association","17503840468","Private or Other Non-Governmental","Other Non-Governmental Entity","Electric Cooperative","9037844303","www.lamarelectric.coop","Jerry","Williams","General Manager","9037834914","jerry@lamarelectric.coop","1938","6",,"2017","2016-11-03","NO",,,,,,,"PO BOX 580",,"PARIS","TX","75461","0580","Lamar","1485 N MAIN ST",,"PARIS","TX","75460","2651","Lamar",,,,,,,,"201001942","2022-09-08T03:00:08.000"
"20161103084920580","Nueces Water Supply Corporation","17422684120","Private or Other Non-Governmental","Pipelines and Related Facilities",,"5124766604","nueceswsc.com","Bill","Flickinger","Attorney","5124766604","bflickinger@wfaustin.com","1983","4",,"2017","2016-11-03","NO","Bill Flickinger","bflickinger@wfaustin.com","5124766604",,"Legal",,"12912 HILL COUNTRY BLVD","Suite F-232","AUSTIN","TX","78738","6328","Travis","12912 HILL COUNTRY BLVD","Suite F-232","AUSTIN","TX","78738","6328","Travis","12912 HILL COUNTRY BLVD","Suite F-232","AUSTIN","TX","78738","6328","Travis","201004372","2022-09-08T03:00:08.000"
"20180502101417050","City of Hemphill","17560028403","Governmental","City",,"4097872251","https://www.hemphill.govoffice2.com/","Laure","Morgan","Asst City Mgr/City Secretary","4097872251","lmorgan@cityofhemphill.com","1939","12",,"2018","2018-05-02","NO",,,,,,,"PO BOX 788",,"HEMPHILL","TX","75948","0788","Sabine","211 STARR ST",,"HEMPHILL","TX","75948","6870","Sabine",,,,,,,,"201006809","2022-09-08T03:00:08.000"
"20191114142914443","439 Water Supply Corporation","32027603706","Private or Other Non-Governmental","Other Non-Governmental Entity","Water Supply Corporation","2549332133","439watersupply.com","Erron","Lowry","Director of Operations","2549332133","erron@439watersupply.com","1967","2",,"2020","2019-11-14","NO","Texas Rural Water Association","eminentdomain@trwa.org","5124728591","trwa.org","nonprof",,"6202 SPARTA RD",,"BELTON","TX","76513","4880","Bell","6202 SPARTA RD",,"BELTON","TX","76513","4880","Bell","1616 RIO GRANDE ST",,"AUSTIN","TX","78701","1122","Travis","201002819","2022-09-08T03:00:08.000"
"20220218175008650","Fort Bend County Municipal Utility District #25","17600547099","Governmental","Municipal Utility or Water District (Municipal Utility District, Irrigation District, etc)",,"2812770129","www.waterdistrict25.com","Leonela","Ruvalcaba","Executive General Manager","2812075300","lruvalcaba@waterdistrict25.com","1978","8",,"2022","2022-02-18","NO","Terrie Sechrist","tsechrist@s-dlawfirm.com","7133954204",,"Legal",,"10347 CLODINE RD",,"RICHMOND","TX","77407","0560","Fort Bend","10347 CLODINE RD",,"RICHMOND","TX","77407","0560","Fort Bend","6300 WEST LOOP S","Suite 415","BELLAIRE","TX","77401","2900","Harris","201006563","2022-09-08T03:00:08.000"
"20191107143429453","Sabine Pass Independent School District","17460029113","Governmental","Independent School District",,"4099712321","WWW.SABINEPASS.NET","KRISTI","HEID","SUPERINTENDENT","4099712321","KHEID@SABINEPASS.NET","2011","11",,"2020","2019-11-07","NO",,,,,,,"PO BOX 1148","5641 S. GULFWAY DR","SABINE PASS","TX","77655","1148","Jefferson","5641 S. GULFWAY DR",,"SABINE PASS","TX","77655","1148","Jefferson",,,,,,,,"201021684","2022-09-08T03:00:08.000"
"20160224131120153","Cooper Housing Authority","32064411286","Governmental","Other Governmental Entity","Political Subdivision of City of Cooper","9033954212",,"Malone","Oats","Executive Director","9033954212","cooperhousingauthority@gmail.com","1952","Unknown",,"2016","2016-02-24","NO",,,,,,,"PO BOX 350","650 NW 1st St","COOPER","TX","75432","0350","Delta","650 NW 1ST ST",,"COOPER","TX","75432","1130","Delta",,,,,,,,"201006047","2022-09-08T03:00:08.000"
"20170119104931587","Enterprise Beaumont Marine West, LP","15221051855","Private or Other Non-Governmental","Pipelines and Related Facilities",,"7133816500","www.enterpriseproducts.com","James","Cisarik","SVP of Government Affairs and Public Relations","7133816500","Jcisarik@eprod.com","1998","Unknown","Enterprise Terminaling Services, L.P.","2017","2017-01-19","NO",,,,,,,"PO BOX 4324",,"HOUSTON","TX","77210","4324","Harris","1100 LOUISIANA ST",,"HOUSTON","TX","77002","5227","Harris",,,,,,,,"201003701","2022-09-08T03:00:08.000"
"20181108123337197","Pineland Housing Authority","32065122676","Governmental","City",,"4095842654","pinelandhousingauthority.com","Phil","Yocom","Executive Director","4095842654","phaed1@windstream.net","1963","4",,"2019","2018-11-08","NO",,,,,,,"317 DOGWOOD ST",,"PINELAND","TX","75968","2154","Sabine","317 DOGWOOD ST",,"PINELAND","TX","75968","2154","Sabine",,,,,,,,"201006605","2022-09-08T03:00:08.000"
