"fiscal_year","agency_number","agency_name","county","major_spending_category","amount"
"2020","102","HOUSE OF REPRESENTATIVES","MARION","SALARIES AND WAGES","1000.00"
"2020","102","HOUSE OF REPRESENTATIVES","MATAGORDA","SALARIES AND WAGES","2730.29"
"2020","102","HOUSE OF REPRESENTATIVES","MATAGORDA","SALARIES AND WAGES","954.55"
"2020","102","HOUSE OF REPRESENTATIVES","MAVERICK","SALARIES AND WAGES","51600.17"
"2020","102","HOUSE OF REPRESENTATIVES","MAVERICK","SALARIES AND WAGES","480"
"2020","102","HOUSE OF REPRESENTATIVES","MCLENNAN","SALARIES AND WAGES","71640.23"
"2020","102","HOUSE OF REPRESENTATIVES","MCLENNAN","SALARIES AND WAGES","1200.00"
"2020","102","HOUSE OF REPRESENTATIVES","MIDLAND","SALARIES AND WAGES","52200.17"
"2020","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","SALARIES AND WAGES","137660.37"
"2020","102","HOUSE OF REPRESENTATIVES","MONTGOMERY","SALARIES AND WAGES","1000.00"
"2020","102","HOUSE OF REPRESENTATIVES","NACOGDOCHES","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","NAVARRO","SALARIES AND WAGES","29461.98"
"2020","102","HOUSE OF REPRESENTATIVES","NAVARRO","SALARIES AND WAGES","33500.00"
"2020","102","HOUSE OF REPRESENTATIVES","NAVARRO","SALARIES AND WAGES","480"
"2020","102","HOUSE OF REPRESENTATIVES","NUECES","SALARIES AND WAGES","165377.68"
"2020","102","HOUSE OF REPRESENTATIVES","NUECES","SALARIES AND WAGES","1920.00"
"2020","102","HOUSE OF REPRESENTATIVES","ORANGE","SALARIES AND WAGES","70000.43"
"2020","102","HOUSE OF REPRESENTATIVES","ORANGE","SALARIES AND WAGES","480"
"2020","102","HOUSE OF REPRESENTATIVES","PARKER","SALARIES AND WAGES","77440.25"
"2020","102","HOUSE OF REPRESENTATIVES","PARKER","SALARIES AND WAGES","1820.00"
"2020","102","HOUSE OF REPRESENTATIVES","POTTER","SALARIES AND WAGES","11580.99"
"2020","102","HOUSE OF REPRESENTATIVES","POTTER","SALARIES AND WAGES","80"
"2020","102","HOUSE OF REPRESENTATIVES","RANDALL","SALARIES AND WAGES","14400.05"
"2020","102","HOUSE OF REPRESENTATIVES","RANDALL","SALARIES AND WAGES","27721.44"
"2020","102","HOUSE OF REPRESENTATIVES","ROCKWALL","SALARIES AND WAGES","43200.14"
"2020","102","HOUSE OF REPRESENTATIVES","ROCKWALL","SALARIES AND WAGES","9524.85"
"2020","102","HOUSE OF REPRESENTATIVES","SAN JACINTO","SALARIES AND WAGES","7200.02"
"2020","102","HOUSE OF REPRESENTATIVES","SAN PATRICIO","SALARIES AND WAGES","43250.00"
"2020","102","HOUSE OF REPRESENTATIVES","SHELBY","SALARIES AND WAGES","52540.17"
"2020","102","HOUSE OF REPRESENTATIVES","SHELBY","SALARIES AND WAGES","1440.00"
"2020","102","HOUSE OF REPRESENTATIVES","SMITH","SALARIES AND WAGES","116857.96"
"2020","102","HOUSE OF REPRESENTATIVES","SMITH","SALARIES AND WAGES","21083.20"
"2020","102","HOUSE OF REPRESENTATIVES","SMITH","SALARIES AND WAGES","2300.00"
"2020","102","HOUSE OF REPRESENTATIVES","STARR","SALARIES AND WAGES","29700.10"
"2020","102","HOUSE OF REPRESENTATIVES","TARRANT","SALARIES AND WAGES","799169.63"
"2020","102","HOUSE OF REPRESENTATIVES","TARRANT","SALARIES AND WAGES","81016.67"
"2020","102","HOUSE OF REPRESENTATIVES","TARRANT","SALARIES AND WAGES","9580.00"
