"tp_number","tp_name","tp_address","tp_city","tp_state","tp_zip","tp_zip4","tp_county","org_type","loc_number","loc_name","address_number","address_text","permit_date","juris_city","loc_city","loc_state","loc_zip","loc_zip4","loc_county","naics","loc_juris","city_taid","mass_transit_auth1_taid","mass_transit_auth2_taid","county_taid","special_purp_dist1_taid","special_purp_dist2_taid","special_purp_dist3_taid","special_purp_dist4_taid","unique_taid","first_sale_date","out_of_business_date"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","45","FOTO FANTASY INC","1201"," LAKE WOODLANDS DR","1998-02-19T00:00:00.000","THE WOODLANDS","THE WOODLANDS","TX","77380",,"170","541921","N",,,,,"5170503","5170629",,,,"1997-11-01T00:00:00.000","2020-07-31T00:00:00.000"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","59","FOTO FANTASY INC","8401"," GATEWAY BLVD W","1997-11-05T00:00:00.000","EL PASO","EL PASO","TX","79925",,"71","541921","Y","2071013","3071889",,"4071004",,,,,,"1997-11-30T00:00:00.000","2020-07-31T00:00:00.000"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","84","FOTO FANTASY INC","1515"," HERMANN DR","1998-07-13T00:00:00.000","HOUSTON","HOUSTON","TX","77004","7126","101","541921","Y","2101017","3101990",,,,,,,,"1998-05-01T00:00:00.000","2020-07-31T00:00:00.000"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","150","FOTO FANTASY INC","1496"," SAN JACINTO MALL","1999-08-18T00:00:00.000","BAYTOWN","BAYTOWN","TX","77521","8359","101","454210","Y","2101151",,,,"5036516","5101623","5101632",,,"1999-06-01T00:00:00.000","2020-07-31T00:00:00.000"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","153","FOTO FANTASY INC",,,"1999-10-18T00:00:00.000","DALLAS","DALLAS","TX","75240",,"57","454210","Y","2057011","3057994",,,,,,,,"1999-07-01T00:00:00.000","2020-07-31T00:00:00.000"
"10432570280","FOTO FANTASY, INC.","8A INDUSTRIAL WAY","SALEM","NH","03079","2837","0","CF","195","FOTO FANTASY INC","20131"," HIGHWAY 59 N","2000-10-21T00:00:00.000","HUMBLE","HUMBLE","TX","77338",,"101","454210","Y","2101222","3101990",,,,,,,,"2000-08-01T00:00:00.000","2020-07-31T00:00:00.000"
"10434117064","CWP ASSET CORP.","222 E 5TH ST","TUCSON","AZ","85705","8412","0","CF","9","MISTER CAR WASH #9","9637",,"1998-05-11T00:00:00.000","HUMBLE","HUMBLE","TX","77338",,"101","811192","Y","2101222","3101990",,,,,,,,"1998-04-01T00:00:00.000",
"10434117064","CWP ASSET CORP.","222 E 5TH ST","TUCSON","AZ","85705","8412","0","CF","13","DETAIL/LUBE CENTER #40","212"," FM 1960 RD","1998-05-11T00:00:00.000","HOUSTON","HOUSTON","TX","77073","1808","101","811192","Y","2101017","3101990",,,,,,,,"1998-04-01T00:00:00.000",
"10460584203","JEOL (USA), INC.","11 DEARBORN RD","PEABODY","MA","01960","3862","0","CF","2","JEOL (USA), INC.","1660"," S STEMMONS FWY STE 470","1999-08-12T00:00:00.000","LEWISVILLE","LEWISVILLE","TX","75067","0600","61","423490","Y","2061033","3061774",,,"5061630","5061649",,,,"1999-07-01T00:00:00.000",
"10503898404","IGT GLOBAL SOLUTIONS CORPORATION (IGT SOLUTIONS CO","10 MEMORIAL BLVD","PROVIDENCE","RI","02903","1160","0","CF","8","IGT GLOBAL SOLUTIONS CORPORATION","5833"," 50TH ST STE 1","1993-02-16T00:00:00.000","LUBBOCK","LUBBOCK","TX","79424",,"152","541990","Y","2152015",,,"4152006",,,,,,"1992-10-01T00:00:00.000",
"10504966929","STATION VENTURE OPERATIONS, LP","4805 AMON CARTER BLVD","FORT WORTH","TX","76155","2211","220","PF","1","KXAS-TV","3900"," BARNETT ST","2000-12-08T00:00:00.000","FORT WORTH","FORT WORTH","TX","76103","1400","220","515120","Y","2220031","3220996",,,"5220503",,,,,"1998-03-01T00:00:00.000",
"10602378506","AETNA LIFE INSURANCE CO & AFFIL CO","151 FARMINGTON AVE # RT21","HARTFORD","CT","06156","0001","0","CF","80","AETNA LIFE INSURANCE CO","100"," N STANTON ST","2009-08-10T00:00:00.000","EL PASO","EL PASO","TX","79901",,"71","524113","Y","2071013","3071889",,"4071004",,,,,,"2000-03-01T00:00:00.000","2019-12-31T00:00:00.000"
"10607187670","GIBBS WIRE & STEEL COMPANY, INCORPORATED","PO BOX 520","SOUTHINGTON","CT","06489","0520","0","CF","4","GIBBS WIRE & STEEL COMPANY INC","3050"," N GREAT SOUTHWEST PKWY","1990-05-12T00:00:00.000","GRAND PRAIRIE","GRAND PRAIRIE","TX","75050","6484","220","423510","Y","2220013",,,,"5220745",,,,,"1989-09-25T00:00:00.000","2020-12-31T00:00:00.000"
"10607741476","LATICRETE INTERNATIONAL, INC.","1 LATICRETE PARK N C/O DANIEL HANUSCH","BETHANY","CT","06524","3444","0","CF","1","LATICRETE INTERNATIONAL INC","1710"," 111TH ST","1990-12-06T00:00:00.000","GRAND PRAIRIE","GRAND PRAIRIE","TX","75050","1913","57","325520","Y","2220013",,,,"5220745",,,,,"1990-11-01T00:00:00.000",
"10608129606","THE DRESS BARN, INC.","425 W SUPERIOR ST C/O CORP TAX","DULUTH","MN","55802","2625","0","CF","5","THE DRESS BARN #516","1361"," W CAMPBELL RD","1990-04-25T00:00:00.000","RICHARDSON","RICHARDSON","TX","75080","2815","57","448120","Y","2057048","3057994",,,,,,,,"1990-03-22T00:00:00.000","2019-12-26T00:00:00.000"
"10608129606","THE DRESS BARN, INC.","425 W SUPERIOR ST C/O CORP TAX","DULUTH","MN","55802","2625","0","CF","18","WESTPORT LTD #575","1200"," MCKINNEY ST STE 395","1992-02-22T00:00:00.000","HOUSTON","HOUSTON","TX","77010","2038","101","448120","Y","2101017","3101990",,,,,,,,"1992-03-15T00:00:00.000","2019-12-26T00:00:00.000"
"10608129606","THE DRESS BARN, INC.","425 W SUPERIOR ST C/O CORP TAX","DULUTH","MN","55802","2625","0","CF","57","DRESS BARN #177","19075"," I H 45 S STE 108","2000-08-11T00:00:00.000","SHENANDOAH","CONROE","TX","77385","8705","170","448120","Y","2170095",,,,"5170665",,,,,"2000-09-15T00:00:00.000","2019-12-31T00:00:00.000"
"10608129606","THE DRESS BARN, INC.","425 W SUPERIOR ST C/O CORP TAX","DULUTH","MN","55802","2625","0","CF","64","DRESS BARN/DBW #0799/#2799","11649"," BANDERA RD","2001-06-13T00:00:00.000","SAN ANTONIO","SAN ANTONIO","TX","78250","6818","15","448120","Y","2015012","3015664","3015995",,,,,,,"2001-04-27T00:00:00.000","2019-12-31T00:00:00.000"
"10609917165","CARRIER CORPORATION","13995 PASTEUR BLVD","PALM BCH GDNS","FL","33418","7231","0","CF","1","CARRIER CORPORATION","1700"," E DUNCAN ST","1979-11-15T00:00:00.000","TYLER","TYLER","TX","75702","2430","212","333415","Y","2212013",,,"4212004",,,,,,"1979-07-06T00:00:00.000",
"10611978759","SABIC AMERICAS LLC","2500 CITYWEST BLVD STE 100","HOUSTON","TX","77042","3038","101","CI","1","SABIC AMERICAS INC","2500"," CITYWEST BLVD STE 650","2004-03-06T00:00:00.000","HOUSTON","HOUSTON","TX","77042","3032","101","424690","Y","2101017","3101990",,,,,,,,"1998-04-01T00:00:00.000",
"10612490507","LINDE INC.","10 RIVERVIEW DR","DANBURY","CT","06810","6268","0","CF","5","PRAXAIR, INC.","100"," STRANG RD","2013-02-04T00:00:00.000","LA PORTE","LA PORTE","TX","77571","7524","101","325120","Y","2101099",,,,"5101801",,,,,"1989-01-01T00:00:00.000",
"10612735372","MORIN CORPORATION (CONNECTICUT MORIN CORPORATION)","685 MIDDLE ST","BRISTOL","CT","06010","8441","0","CF","1","MORIN CORPORATION","1704"," POLSTAR DR","1995-07-21T00:00:00.000","PLANO","PLANO","TX","75093","6059","43","323000","Y","2043018","3057994",,,,,,,,"1995-04-03T00:00:00.000",
"10615195095","CARRIER ENTERPRISE, LLC","5010 CAMPUSWOOD DR # 100","EAST SYRACUSE","NY","13057","1229","0","CI","17","CARRIER ENTERPRISE, LLC","3000"," N HIBISCUS ST","2001-01-19T00:00:00.000","PHARR","PHARR","TX","78577","7362","108","333415","Y","2108127",,,,,,,,,"2001-01-01T00:00:00.000",
"10615195095","CARRIER ENTERPRISE, LLC","5010 CAMPUSWOOD DR # 100","EAST SYRACUSE","NY","13057","1229","0","CI","25","CARRIER ENTERPRISE, LLC","11727"," S SAM HOUSTON PKWY E","2001-02-27T00:00:00.000","HOUSTON","HOUSTON","TX","77089","4764","101","333415","Y","2101017","3101990",,,,,,,,"2001-01-01T00:00:00.000",
"10615195095","CARRIER ENTERPRISE, LLC","5010 CAMPUSWOOD DR # 100","EAST SYRACUSE","NY","13057","1229","0","CI","27","CARRIER ENTERPRISE, LLC","3671"," FM 802","2001-05-16T00:00:00.000","BROWNSVILLE","BROWNSVILLE","TX","78526","7414","31","333415","Y","2031076",,,,,,,,,"2001-02-01T00:00:00.000",
"11121618646","MAZAK CORPORATION","PO BOX 970","FLORENCE","KY","41022","0970","0","CF","1","MAZAK CORPORATION","770"," N BELT DR E","1988-11-10T00:00:00.000","HOUSTON","HOUSTON","TX","77060","5904","101","425120","Y","2101017","3101990",,,,,,,,"1988-10-01T00:00:00.000",
"11122504886","BED BATH & BEYOND, INC.","650 LIBERTY AVE","UNION","NJ","07083","8107","0","CF","14","BED BATH & BEYOND #141","255"," E BASSE RD STE 1500","2007-07-09T00:00:00.000","SAN ANTONIO","SAN ANTONIO","TX","78209","8341","15","442299","Y","2015012","3015664","3015995",,,,,,,"1997-08-14T00:00:00.000",
"11122504886","BED BATH & BEYOND, INC.","650 LIBERTY AVE","UNION","NJ","07083","8107","0","CF","21","BED BATH & BEYOND, INC. #318","3001",,"2007-07-09T00:00:00.000","MIDLAND","MIDLAND","TX","79705",,"165","442299","Y","2165010",,,"4165001","5165500",,,,,"2000-05-01T00:00:00.000",
"11122504886","BED BATH & BEYOND, INC.","650 LIBERTY AVE","UNION","NJ","07083","8107","0","CF","24","BED BATH & BEYOND #356","1327"," GEORGE DIETER DR","2007-07-09T00:00:00.000","EL PASO","EL PASO","TX","79936",,"71","442299","Y","2071013","3071889",,"4071004",,,,,,"2001-04-10T00:00:00.000",
"11123232743","HOUSE OF SPICES (INDIA) INC.","3000 MARCUS AVE STE 2W10","NEW HYDE PARK","NY","11042","1026","0","CF","1","HOUSE OF SPICES (INDIA INC)","5600"," HARTSDALE DR","1991-07-16T00:00:00.000","HOUSTON","HOUSTON","TX","77036","2110","101","424490","Y","2101017","3101990",,,,,,,,"1991-04-30T00:00:00.000",
"11124181915","CITIGROUP GLOBAL MARKETS INC.","PO BOX 31226 C/O S&U TAX DEPT","TAMPA","FL","33631","3226","0","CF","6","CITIGROUP GLOBAL MARKETS INC.","12450"," GREENSPOINT DR","1999-05-08T00:00:00.000","HOUSTON","HOUSTON","TX","77060",,"101","523910","Y","2101017","3101990",,,,,,,,"1999-04-01T00:00:00.000",
"11124181915","CITIGROUP GLOBAL MARKETS INC.","PO BOX 31226 C/O S&U TAX DEPT","TAMPA","FL","33631","3226","0","CF","11","CITIGROUP GLOBAL MARKETS INC.","12377"," MERIT DR FL 8","1999-05-08T00:00:00.000","DALLAS","DALLAS","TX","75251","2224","57","523910","Y","2057011","3057994",,,,,,,,"1999-04-01T00:00:00.000",
"11124181915","CITIGROUP GLOBAL MARKETS INC.","PO BOX 31226 C/O S&U TAX DEPT","TAMPA","FL","33631","3226","0","CF","16","CITIGOUP GLOBAL MARKETS INC.","4503"," N MESA ST","1999-05-08T00:00:00.000","EL PASO","EL PASO","TX","79912","6101","71","523910","Y","2071013","3071889",,"4071004",,,,,,"1999-04-01T00:00:00.000",
"11124181915","CITIGROUP GLOBAL MARKETS INC.","PO BOX 31226 C/O S&U TAX DEPT","TAMPA","FL","33631","3226","0","CF","19","CITIGROUP GLOBAL MARKETS INC.","6"," DESTA DR","1999-05-08T00:00:00.000","MIDLAND","MIDLAND","TX","79705",,"165","523910","Y","2165010",,,"4165001","5165500",,,,,"1999-04-01T00:00:00.000",
"11124181915","CITIGROUP GLOBAL MARKETS INC.","PO BOX 31226 C/O S&U TAX DEPT","TAMPA","FL","33631","3226","0","CF","34","CITIGROUP GLOBAL MARKETS INC.","5065"," WESTHEIMER RD","2000-04-07T00:00:00.000","HOUSTON","HOUSTON","TX","77056",,"101","523910","Y","2101017","3101990",,,,,,,,"2000-02-01T00:00:00.000",
"11127812284","WORLD WIDE METRIC, INC.","PO BOX 5267","NORTH BRANCH","NJ","08876","1303","0","CF","2","WORLD WIDE METRIC INC","2103"," E GOVERNORS CIR","1992-08-12T00:00:00.000","HOUSTON","HOUSTON","TX","77092","8711","101","423830","Y","2101017","3101990",,,,,,,,"1992-07-01T00:00:00.000",
"11135836275","IPSOS-INSIGHT, INC.","301 MERRITT 7 STE 15","NORWALK","CT","06851","1062","0","CF","1","IPSOS-NPD INC","820"," GESSNER RD STE 830","2001-06-15T00:00:00.000","HOUSTON","HOUSTON","TX","77024","4261","101","541910","Y","2101017","3101990",,,,,,,,"2001-03-01T00:00:00.000",
"11135997077","ELC BEAUTY LLC","7 CORPORATE CENTER DR ATTN: TAX DEPT","MELVILLE","NY","11747","3115","0","CI","8","ELC BEAUTY LLC","2214"," GREEN OAKS RD","2001-07-16T00:00:00.000","FORT WORTH","FORT WORTH","TX","76116","1730","220","446120","Y","2220031","3220996",,,"5220503",,,,,"2001-07-01T00:00:00.000",
"11305651207","CHANEL, INCORPORATED","9 W 57TH ST","NEW YORK","NY","10019","2790","0","CF","3","CHANEL, INCORPORATED","5015"," WESTHEIMER RD","1998-12-07T00:00:00.000","HOUSTON","HOUSTON","TX","77056",,"101","325620","Y","2101017","3101990",,,,,,,,"1998-12-08T00:00:00.000",
"11307943800","GRAYBAR ELECTRIC COMPANY, INC","11885 LACKLAND RD","SAINT LOUIS","MO","63146","4266","0","CF","67","GRAYBAR ELECTRIC COMPANY, INC","4601"," CAMBRIDGE RD","1997-05-10T00:00:00.000","FORT WORTH","FORT WORTH","TX","76155","2233","220","423610","Y","2220031","3220996",,,"5220503",,,,,"1996-10-01T00:00:00.000",
"11313545508","STUART-DEAN CO. INC.","4350 10TH ST","LONG IS CITY","NY","11101","6910","0","CF","1","STUART-DEAN CO. INC.","350"," S BELT LINE RD","2008-12-01T00:00:00.000","IRVING","IRVING","TX","75060",,"57","332812","Y","2057066","3057994",,,,,,,,"1996-10-20T00:00:00.000",
"11314561108","WEIL GOTSHAL & MANGES LLP","767 5TH AVE STE 1258 ATTN: KEVIN HAGGERTY","NEW YORK","NY","10153","0023","0","PI","2","WEIL GOTSHAL & MANGES","700"," LOUISIANA ST STE 1600","1989-06-03T00:00:00.000","HOUSTON","HOUSTON","TX","77002","2755","101","541110","Y","2101017","3101990",,,,,,,,"1989-05-01T00:00:00.000",
"11315027984","AMERICAN AIRLINES, INC","4333 AMON CARTER BLVD # MD5657","FORT WORTH","TX","76155","2664","220","CF","10","AMERICAN AIRLINES INC","4255"," AMON CARTER BLVD",,"FORT WORTH","FORT WORTH","TX","76155","2603","220","481111","Y","2220031","3220996",,,"5220503",,,,,"1961-09-01T00:00:00.000",
"11317584107","EVERFAST, INC. (FABRICS BY EVERFAST, INC.)","203 GALE LN","KENNETT SQ","PA","19348","1735","0","CF","13","CALICO CORNERS","17395"," TOMBALL PKWY STE 3C","2000-02-02T00:00:00.000","HOUSTON","HOUSTON","TX","77064","1165","101","451130","Y","2101017","3101990",,,,,,,,"2000-02-01T00:00:00.000",
"11317584107","EVERFAST, INC. (FABRICS BY EVERFAST, INC.)","203 GALE LN","KENNETT SQ","PA","19348","1735","0","CF","15","CALICO CORNERS","3110"," E SOUTHLAKE BLVD","2000-10-11T00:00:00.000","SOUTHLAKE","SOUTHLAKE","TX","76092","6620","220","451130","Y","2220273",,,,"5220594",,,,,"2000-11-01T00:00:00.000",
"11318608178","NUCOR CORPORATION","1915 REXFORD RD STE 400","CHARLOTTE","NC","28211","3888","0","CF","20","NUCOR BUILDING SYSTEMS-TEXAS","600"," APACHE TRL","1999-07-21T00:00:00.000","TERRELL","TERRELL","TX","75160","6512","129","332312","Y","2129042",,,,,,,,,"1999-06-01T00:00:00.000",
"11319634967","FEDERAL INSURANCE COMPANY","510 WALNUT ST # WB12A","PHILADELPHIA","PA","19106","3619","0","CS","4","CHUBB/PACIFIC INDEMNITY GROUP",,,"1972-07-24T00:00:00.000","DALLAS","DALLAS","TX","75201",,"57","524128","Y","2057011","3057994",,,,,,,,"1971-08-09T00:00:00.000","2022-03-30T00:00:00.000"
"11319688724","SHARP ELECTRONICS CORPORATION","100 PARAGON DR STE 100","MONTVALE","NJ","07645","1780","0","CF","17","SHARP ELECTRONICS CORPORATION","1025"," W ROYAL LN","1994-11-15T00:00:00.000","IRVING","IRVING","TX","75039","4127","57","811212","Y","2057066","3057994",,,,,,,,"1994-10-01T00:00:00.000","2018-12-31T00:00:00.000"
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","184","KINNEY SHOE CORPORATION #7186","6001"," AIRPORT BLVD","1979-07-25T00:00:00.000","AUSTIN","AUSTIN","TX","78752",,"227","448210","Y","2227016","3227999",,,,,,,,"1979-07-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","225","FOOTLOCKER #7377",,,"1981-02-24T00:00:00.000","BAYTOWN","BAYTOWN","TX","77521",,"101","448210","Y","2101151",,,,"5036516","5101623","5101632",,,"1981-03-04T00:00:00.000","2021-03-31T00:00:00.000"
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","236","FOOT LOCKER 7384","811"," N CENTRAL EXPY # 384","1981-07-09T00:00:00.000","PLANO","PLANO","TX","75075","8811","43","448210","Y","2043018","3057994",,,,,,,,"1981-07-01T00:00:00.000","2019-04-26T00:00:00.000"
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","332","FOOTLOCKER 7470",,,"1985-12-06T00:00:00.000","LUBBOCK","LUBBOCK","TX","79414",,"152","448210","Y","2152015",,,"4152006",,,,,,"1984-11-11T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","442","FOOTLOCKER # 8217","2370"," N EXPRESSWAY","1989-03-04T00:00:00.000","BROWNSVILLE","BROWNSVILLE","TX","78526",,"31","448210","Y","2031076",,,,,,,,,"1989-03-15T00:00:00.000",
"32010636317","ARVIN L MITCHEL","PO BOX 1713","OZONA","TX","76943","1713","53","IS","4","MITCHEL WELDING SERVICES","608",,"1999-01-18T00:00:00.000","OZONA","OZONA","TX","76943",,"53","811310","N",,,,,,,,,,"1999-01-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","460","CHAMPS #14178","7500"," BELLERIVE DR","1989-06-29T00:00:00.000","HOUSTON","HOUSTON","TX","77036",,"101","451110","Y","2101017","3101990",,,,,,,,"1989-07-07T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","480","CHAMPS #14051","555",,"1990-04-03T00:00:00.000","HOUSTON","HOUSTON","TX","77075",,"101","451110","Y","2101017","3101990",,,,,,,,"1990-04-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","492","CHAMPS SPORTS #14278","410",,"1991-02-23T00:00:00.000","LAREDO","LAREDO","TX","78041",,"240","451110","Y","2240019","3240885",,"4240000",,,,,,"1991-03-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","503","ATHLETICS X-PRESS # 10496","1766"," GREEN OAKS RD","1991-10-22T00:00:00.000","FORT WORTH","FORT WORTH","TX","76116","1700","220","448210","Y","2220031","3220996",,,"5220503",,,,,"1991-10-25T00:00:00.000","2021-04-30T00:00:00.000"
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","511","CHAMPS SPORTS #14126","468"," GREENSPOINT MALL","1992-02-25T00:00:00.000","HOUSTON","HOUSTON","TX","77060","1816","101","451110","Y","2101017","3101990",,,,,,,,"1992-01-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","540","WORLD FOOTLOCKER #25018","3662",,"1993-05-21T00:00:00.000","DALLAS","DALLAS","TX","75237",,"57","448210","Y","2057011","3057994",,,,,,,,"1993-05-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","541","CHAMPS STORE #14475","2310"," SW MILITARY DR","1993-06-23T00:00:00.000","SAN ANTONIO","SAN ANTONIO","TX","78224",,"15","451110","Y","2015012","3015664","3015995",,,,,,,"1993-06-15T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","600","LADY FOOT LOCKER #46019","2200"," S 10TH ST # I16","1996-10-15T00:00:00.000","MCALLEN","MCALLEN","TX","78503","5437","108","448210","Y","2108056",,,,,,,,,"1996-10-01T00:00:00.000","2019-01-13T00:00:00.000"
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","601","KIDS FOOT LOCKER #06864",,,"1996-10-15T00:00:00.000","DALLAS","DALLAS","TX","75237",,"57","448210","Y","2057011","3057994",,,,,,,,"1996-11-01T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","603","KID'S FOOT LOCKER # 46727","4601"," S BROADWAY AVE STE D07","1997-03-10T00:00:00.000","TYLER","TYLER","TX","75703","1300","212","448210","Y","2212013",,,"4212004",,,,,,"1997-03-22T00:00:00.000",
"11319884042","FOOT LOCKER RETAIL. INC.","PO BOX 2731","HARRISBURG","PA","17105","2731","0","CF","627","CHAMPS #14621",,,"1998-04-22T00:00:00.000","COLLEGE STATION","COLLEGE STATION","TX","77840",,"21","451110","Y","2021014",,,"4021005",,,,,,"1998-05-28T00:00:00.000",
"11325719455","CAMERON SOLUTIONS, INC.","1430 ENCLAVE PKWY FL 2","HOUSTON","TX","77077","2499","101","CF","13","CAMERON SOLUTIONS, INC.","794"," FM 496 E","1998-07-22T00:00:00.000","ZAPATA","ZAPATA","TX","78076","4120","253","333132","N",,,,,"5253503",,,,,"1998-05-01T00:00:00.000","2021-12-31T00:00:00.000"
"11326381669","UBS FINANCIAL SERVICES INC.","600 WASHINGTON BLVD C/O UBS TAX DEPT","STAMFORD","CT","06901","3726","0","CF","36","UBS FINANCIAL SERVICES INC","200",,"2008-06-30T00:00:00.000","WACO","WACO","TX","76712",,"161","523110","Y","2161023",,,"4161005",,,,,,"1991-01-01T00:00:00.000",
