"fiscal_year","region","client_age_group","client_race_ethnicity","client_gender","clients","service_stage"
"2021","6-Houston","18-64 with Disability","Anglo","Male","398","405"
"2021","6-Houston","18-64 with Disability","Anglo","Unknown","4","4"
"2021","6-Houston","18-64 with Disability","Asian","Female","18","18"
"2021","6-Houston","18-64 with Disability","Asian","Male","11","11"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","131","135"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","186","189"
"2021","6-Houston","18-64 with Disability","Hispanic","Unknown","3","3"
"2021","6-Houston","18-64 with Disability","Native American","Female","1","1"
"2021","6-Houston","18-64 with Disability","Other","Female","82","83"
"2021","6-Houston","18-64 with Disability","Other","Male","82","82"
"2021","6-Houston","18-64 with Disability","Other","Unknown","2","2"
"2021","6-Houston","65 and Older","African American","Female","913","927"
"2021","6-Houston","65 and Older","African American","Male","655","666"
"2021","6-Houston","65 and Older","African American","Unknown","4","5"
"2021","6-Houston","65 and Older","Anglo","Female","1467","1488"
"2021","6-Houston","65 and Older","Anglo","Male","1031","1044"
"2021","6-Houston","65 and Older","Anglo","Unknown","8","8"
"2021","6-Houston","65 and Older","Asian","Female","57","58"
"2021","6-Houston","65 and Older","Asian","Male","37","37"
"2021","6-Houston","65 and Older","Hispanic","Female","385","389"
"2021","6-Houston","65 and Older","Hispanic","Male","342","345"
"2021","6-Houston","65 and Older","Hispanic","Unknown","4","4"
"2021","6-Houston","65 and Older","Native American","Female","6","6"
"2021","6-Houston","65 and Older","Native American","Male","6","6"
"2021","6-Houston","65 and Older","Other","Female","254","254"
"2021","6-Houston","65 and Older","Other","Male","173","173"
"2021","6-Houston","65 and Older","Other","Unknown","10","10"
"2021","6-Houston","Unknown",,"Unknown","2","2"
"2021","7-Austin","18-64 with Disability","African American","Female","85","86"
"2021","7-Austin","18-64 with Disability","African American","Male","80","82"
"2021","7-Austin","18-64 with Disability","African American","Unknown","1","1"
"2021","7-Austin","18-64 with Disability","Anglo","Female","209","209"
"2021","7-Austin","18-64 with Disability","Anglo","Male","176","176"
"2021","7-Austin","18-64 with Disability","Asian","Female","2","2"
"2021","7-Austin","18-64 with Disability","Asian","Male","4","4"
"2021","7-Austin","18-64 with Disability","Hispanic","Female","47","47"
"2021","7-Austin","18-64 with Disability","Hispanic","Male","62","63"
"2021","7-Austin","18-64 with Disability","Hispanic","Unknown","1","1"
"2021","7-Austin","18-64 with Disability","Native American","Female","1","1"
"2021","7-Austin","18-64 with Disability","Other","Female","47","48"
"2021","7-Austin","18-64 with Disability","Other","Male","33","34"
"2021","7-Austin","65 and Older","African American","Female","223","226"
"2021","7-Austin","65 and Older","African American","Male","190","193"
"2021","7-Austin","65 and Older","African American","Unknown","1","1"
"2021","7-Austin","65 and Older","Anglo","Female","921","936"
"2021","7-Austin","65 and Older","Anglo","Male","656","665"
"2021","7-Austin","65 and Older","Anglo","Unknown","7","7"
"2021","7-Austin","65 and Older","Asian","Female","19","19"
"2021","7-Austin","65 and Older","Asian","Male","6","7"
"2021","7-Austin","65 and Older","Hispanic","Female","176","177"
"2021","7-Austin","65 and Older","Hispanic","Male","156","157"
"2021","7-Austin","65 and Older","Hispanic","Unknown","1","1"
"2021","7-Austin","65 and Older","Native American","Female","1","1"
"2021","7-Austin","65 and Older","Native American","Male","2","2"
"2021","7-Austin","65 and Older","Other","Female","116","118"
"2021","7-Austin","65 and Older","Other","Male","98","98"
"2021","7-Austin","65 and Older","Other","Unknown","2","2"
"2021","8-San Antonio","18-64 with Disability","African American","Female","71","71"
"2021","8-San Antonio","18-64 with Disability","African American","Male","83","83"
"2021","8-San Antonio","18-64 with Disability","Anglo","Female","212","218"
"2021","8-San Antonio","18-64 with Disability","Anglo","Male","243","248"
"2021","8-San Antonio","18-64 with Disability","Asian","Female","7","7"
"2021","8-San Antonio","18-64 with Disability","Asian","Male","1","1"
"2021","8-San Antonio","18-64 with Disability","Hispanic","Female","264","269"
"2021","8-San Antonio","18-64 with Disability","Hispanic","Male","325","327"
"2021","8-San Antonio","18-64 with Disability","Hispanic","Unknown","1","1"
"2021","8-San Antonio","18-64 with Disability","Native American","Male","1","1"
"2021","8-San Antonio","18-64 with Disability","Other","Female","65","65"
"2021","8-San Antonio","18-64 with Disability","Other","Male","46","46"
"2021","8-San Antonio","18-64 with Disability","Other","Unknown","2","2"
"2021","8-San Antonio","65 and Older","African American","Female","158","159"
"2021","8-San Antonio","65 and Older","African American","Male","115","117"
"2021","8-San Antonio","65 and Older","African American","Unknown","1","1"
"2021","8-San Antonio","65 and Older","Anglo","Female","984","1001"
"2021","8-San Antonio","65 and Older","Anglo","Male","633","642"
"2021","8-San Antonio","65 and Older","Anglo","Unknown","3","3"
"2021","8-San Antonio","65 and Older","Asian","Female","25","25"
"2021","8-San Antonio","65 and Older","Asian","Male","3","4"
"2021","8-San Antonio","65 and Older","Hispanic","Female","893","909"
"2021","8-San Antonio","65 and Older","Hispanic","Male","615","625"
"2021","8-San Antonio","65 and Older","Hispanic","Unknown","6","6"
"2021","8-San Antonio","65 and Older","Native American","Female","3","3"
"2021","8-San Antonio","65 and Older","Native American","Male","1","1"
"2021","8-San Antonio","65 and Older","Other","Female","177","180"
"2021","8-San Antonio","65 and Older","Other","Male","103","104"
"2021","8-San Antonio","65 and Older","Other","Unknown","3","3"
"2021","8-San Antonio","Unknown",,"Unknown","4","4"
"2021","9-Midland","18-64 with Disability","African American","Female","12","13"
"2021","9-Midland","18-64 with Disability","African American","Male","13","13"
"2021","9-Midland","18-64 with Disability","Anglo","Female","72","74"
"2021","9-Midland","18-64 with Disability","Anglo","Male","49","51"
"2021","9-Midland","18-64 with Disability","Hispanic","Female","48","48"
"2021","9-Midland","18-64 with Disability","Hispanic","Male","59","61"
"2021","9-Midland","18-64 with Disability","Native American","Female","1","1"
"2021","9-Midland","18-64 with Disability","Other","Female","22","23"
"2021","9-Midland","18-64 with Disability","Other","Male","13","14"
"2021","9-Midland","18-64 with Disability","Other","Unknown","1","1"
"2021","9-Midland","65 and Older","African American","Female","44","45"
"2021","9-Midland","65 and Older","African American","Male","35","36"
"2021","9-Midland","65 and Older","Anglo","Female","247","255"
"2021","9-Midland","65 and Older","Anglo","Male","204","208"
"2021","9-Midland","65 and Older","Anglo","Unknown","3","3"
"2021","9-Midland","65 and Older","Asian","Male","1","1"
"2021","9-Midland","65 and Older","Hispanic","Female","160","161"
"2021","9-Midland","65 and Older","Hispanic","Male","139","141"
"2021","9-Midland","65 and Older","Hispanic","Unknown","1","1"
"2021","9-Midland","65 and Older","Other","Female","35","35"
"2021","9-Midland","65 and Older","Other","Male","30","30"
"2021","9-Midland","Unknown",,"Unknown","1","1"
"2021","10-El Paso","18-64 with Disability","African American","Female","7","7"
"2021","10-El Paso","18-64 with Disability","African American","Male","7","7"
"2021","10-El Paso","18-64 with Disability","Anglo","Female","23","23"
"2021","10-El Paso","18-64 with Disability","Anglo","Male","26","26"
"2021","10-El Paso","18-64 with Disability","Hispanic","Female","92","93"
"2021","10-El Paso","18-64 with Disability","Hispanic","Male","82","82"
"2021","10-El Paso","18-64 with Disability","Hispanic","Unknown","3","3"
"2021","10-El Paso","18-64 with Disability","Native American","Female","1","1"
"2021","10-El Paso","18-64 with Disability","Native American","Male","1","1"
"2021","10-El Paso","18-64 with Disability","Other","Female","5","5"
"2021","10-El Paso","18-64 with Disability","Other","Male","5","5"
"2021","10-El Paso","65 and Older","African American","Female","14","14"
"2021","10-El Paso","65 and Older","African American","Male","11","11"
"2021","10-El Paso","65 and Older","Anglo","Female","83","84"
"2021","10-El Paso","65 and Older","Anglo","Male","81","83"
"2021","10-El Paso","65 and Older","Anglo","Unknown","1","1"
"2021","10-El Paso","65 and Older","Asian","Female","6","6"
"2021","10-El Paso","65 and Older","Asian","Male","1","1"
"2021","10-El Paso","65 and Older","Hispanic","Female","461","468"
"2021","10-El Paso","65 and Older","Hispanic","Male","293","295"
"2021","10-El Paso","65 and Older","Hispanic","Unknown","2","2"
"2021","10-El Paso","65 and Older","Native American","Female","1","1"
"2021","10-El Paso","65 and Older","Other","Female","20","20"
"2021","10-El Paso","65 and Older","Other","Male","16","16"
"2021","11-Edinburg","18-64 with Disability","African American","Female","10","10"
"2021","11-Edinburg","18-64 with Disability","African American","Male","9","9"
"2021","11-Edinburg","18-64 with Disability","Anglo","Female","67","68"
"2021","11-Edinburg","18-64 with Disability","Anglo","Male","73","73"
"2021","11-Edinburg","18-64 with Disability","Hispanic","Female","280","283"
"2021","11-Edinburg","18-64 with Disability","Hispanic","Male","375","379"
"2021","11-Edinburg","18-64 with Disability","Hispanic","Unknown","3","3"
"2021","11-Edinburg","18-64 with Disability","Other","Female","15","15"
"2021","11-Edinburg","18-64 with Disability","Other","Male","19","19"
"2021","11-Edinburg","18-64 with Disability","Other","Unknown","3","3"
"2021","11-Edinburg","65 and Older","African American","Female","15","15"
"2021","11-Edinburg","65 and Older","African American","Male","20","20"
"2021","11-Edinburg","65 and Older","African American","Unknown","2","2"
"2021","11-Edinburg","65 and Older","Anglo","Female","337","338"
"2021","11-Edinburg","65 and Older","Anglo","Male","275","279"
"2021","11-Edinburg","65 and Older","Anglo","Unknown","3","3"
"2021","11-Edinburg","65 and Older","Asian","Female","4","4"
"2021","11-Edinburg","65 and Older","Asian","Male","1","1"
"2021","11-Edinburg","65 and Older","Hispanic","Female","878","889"
"2021","11-Edinburg","65 and Older","Hispanic","Male","665","676"
"2021","11-Edinburg","65 and Older","Hispanic","Unknown","5","5"
"2021","11-Edinburg","65 and Older","Native American","Male","1","1"
"2021","11-Edinburg","65 and Older","Other","Female","45","45"
"2021","11-Edinburg","65 and Older","Other","Male","49","49"
"2021","11-Edinburg","65 and Older","Other","Unknown","2","2"
"2021","Out of State","18-64 with Disability","African American","Male","1","1"
"2021","Out of State","18-64 with Disability","Anglo","Female","2","2"
"2021","Out of State","18-64 with Disability","Anglo","Male","3","3"
"2021","Out of State","18-64 with Disability","Hispanic","Female","1","1"
"2021","Out of State","65 and Older","Anglo","Female","6","6"
"2021","Out of State","65 and Older","Anglo","Male","5","5"
"2021","Out of State","65 and Older","Hispanic","Female","3","3"
"2021","Out of State","65 and Older","Hispanic","Male","1","1"
"2020","1-Lubbock","18-64 with Disability","African American","Female","87","93"
"2020","1-Lubbock","18-64 with Disability","African American","Male","66","73"
"2020","1-Lubbock","18-64 with Disability","Anglo","Female","224","226"
"2020","1-Lubbock","18-64 with Disability","Anglo","Male","188","194"
"2020","1-Lubbock","18-64 with Disability","Anglo","Unknown","1","1"
"2020","1-Lubbock","18-64 with Disability","Asian","Female","1","1"
"2020","1-Lubbock","18-64 with Disability","Hispanic","Female","136","143"
"2020","1-Lubbock","18-64 with Disability","Hispanic","Male","139","146"
"2020","1-Lubbock","18-64 with Disability","Hispanic","Unknown","2","2"
"2020","1-Lubbock","18-64 with Disability","Native American","Female","1","1"
"2020","1-Lubbock","18-64 with Disability","Native American","Male","1","2"
"2020","1-Lubbock","18-64 with Disability","Other","Female","27","27"
"2020","1-Lubbock","18-64 with Disability","Other","Male","21","23"
"2020","1-Lubbock","65 and Older","African American","Female","135","145"
"2020","1-Lubbock","65 and Older","African American","Male","93","95"
"2020","1-Lubbock","65 and Older","African American","Unknown","3","3"
"2020","1-Lubbock","65 and Older","Anglo","Female","503","515"
"2020","1-Lubbock","65 and Older","Anglo","Male","341","352"
"2020","1-Lubbock","65 and Older","Anglo","Unknown","4","4"
"2020","1-Lubbock","65 and Older","Asian","Female","6","6"
"2020","1-Lubbock","65 and Older","Asian","Male","3","3"
"2020","1-Lubbock","65 and Older","Hispanic","Female","288","299"
"2020","1-Lubbock","65 and Older","Hispanic","Male","205","217"
"2020","1-Lubbock","65 and Older","Hispanic","Unknown","4","4"
"2020","1-Lubbock","65 and Older","Native American","Female","6","6"
"2020","1-Lubbock","65 and Older","Other","Female","37","37"
"2020","1-Lubbock","65 and Older","Other","Male","42","44"
"2020","2-Abilene","18-64 with Disability","African American","Female","73","73"
"2020","2-Abilene","18-64 with Disability","African American","Male","54","54"
"2020","2-Abilene","18-64 with Disability","Anglo","Female","298","300"
"2020","2-Abilene","18-64 with Disability","Anglo","Male","245","249"
"2020","2-Abilene","18-64 with Disability","Anglo","Unknown","4","4"
"2020","2-Abilene","18-64 with Disability","Hispanic","Female","52","52"
"2020","2-Abilene","18-64 with Disability","Hispanic","Male","58","59"
"2020","2-Abilene","18-64 with Disability","Native American","Female","1","1"
"2020","2-Abilene","18-64 with Disability","Native American","Male","2","2"
"2020","2-Abilene","18-64 with Disability","Other","Female","39","40"
"2020","2-Abilene","18-64 with Disability","Other","Male","20","20"
"2020","2-Abilene","65 and Older","African American","Female","91","98"
"2020","2-Abilene","65 and Older","African American","Male","70","71"
"2020","2-Abilene","65 and Older","African American","Unknown","1","1"
"2020","2-Abilene","65 and Older","Anglo","Female","652","662"
"2020","2-Abilene","65 and Older","Anglo","Male","432","440"
"2020","2-Abilene","65 and Older","Anglo","Unknown","5","5"
"2020","2-Abilene","65 and Older","Asian","Female","1","1"
"2020","2-Abilene","65 and Older","Hispanic","Female","95","96"
"2020","2-Abilene","65 and Older","Hispanic","Male","77","79"
"2020","2-Abilene","65 and Older","Hispanic","Unknown","1","1"
"2020","2-Abilene","65 and Older","Native American","Female","1","1"
"2020","2-Abilene","65 and Older","Native American","Male","2","2"
"2020","2-Abilene","65 and Older","Other","Female","34","34"
"2020","2-Abilene","65 and Older","Other","Male","23","23"
"2020","2-Abilene","Unknown","Anglo","Male","1","1"
"2020","3-Arlington","18-64 with Disability","African American","Female","235","238"
"2020","3-Arlington","18-64 with Disability","African American","Male","208","209"
"2020","3-Arlington","18-64 with Disability","Anglo","Female","374","379"
"2020","3-Arlington","18-64 with Disability","Anglo","Male","322","327"
"2020","3-Arlington","18-64 with Disability","Anglo","Unknown","4","4"
"2020","3-Arlington","18-64 with Disability","Asian","Female","6","6"
"2020","3-Arlington","18-64 with Disability","Asian","Male","5","5"
"2020","3-Arlington","18-64 with Disability","Hispanic","Female","63","64"
"2020","3-Arlington","18-64 with Disability","Hispanic","Male","78","78"
"2020","3-Arlington","18-64 with Disability","Native American","Female","1","1"
"2020","3-Arlington","18-64 with Disability","Other","Female","47","47"
"2020","3-Arlington","18-64 with Disability","Other","Male","50","51"
"2020","3-Arlington","18-64 with Disability","Other","Unknown","3","3"
"2020","3-Arlington","65 and Older","African American","Female","643","653"
"2020","3-Arlington","65 and Older","African American","Male","444","452"
"2020","3-Arlington","65 and Older","African American","Unknown","7","7"
"2020","3-Arlington","65 and Older","Anglo","Female","1885","1913"
"2020","3-Arlington","65 and Older","Anglo","Male","1260","1284"
"2020","3-Arlington","65 and Older","Anglo","Unknown","15","15"
"2020","3-Arlington","65 and Older","Asian","Female","33","33"
"2020","3-Arlington","65 and Older","Asian","Male","15","15"
"2020","3-Arlington","65 and Older","Asian","Unknown","1","1"
"2020","3-Arlington","65 and Older","Hispanic","Female","246","250"
"2020","3-Arlington","65 and Older","Hispanic","Male","192","193"
"2020","3-Arlington","65 and Older","Native American","Female","3","3"
"2020","3-Arlington","65 and Older","Native American","Male","3","3"
"2020","3-Arlington","65 and Older","Other","Female","189","191"
"2020","3-Arlington","65 and Older","Other","Male","119","120"
"2020","3-Arlington","65 and Older","Other","Unknown","6","6"
"2020","4-Tyler","18-64 with Disability","African American","Female","93","95"
"2020","4-Tyler","18-64 with Disability","African American","Male","71","72"
"2020","4-Tyler","18-64 with Disability","African American","Unknown","1","1"
"2020","4-Tyler","18-64 with Disability","Anglo","Female","176","182"
"2020","4-Tyler","18-64 with Disability","Anglo","Male","154","159"
"2020","4-Tyler","18-64 with Disability","Hispanic","Female","10","10"
"2020","4-Tyler","18-64 with Disability","Hispanic","Male","8","8"
"2020","4-Tyler","18-64 with Disability","Other","Female","15","15"
"2020","4-Tyler","18-64 with Disability","Other","Male","16","16"
"2020","4-Tyler","65 and Older","African American","Female","175","180"
"2020","4-Tyler","65 and Older","African American","Male","118","118"
"2020","4-Tyler","65 and Older","African American","Unknown","3","3"
"2020","4-Tyler","65 and Older","Anglo","Female","636","645"
"2020","4-Tyler","65 and Older","Anglo","Male","453","456"
"2020","4-Tyler","65 and Older","Anglo","Unknown","5","5"
"2020","4-Tyler","65 and Older","Asian","Female","1","1"
"2020","4-Tyler","65 and Older","Hispanic","Female","19","19"
"2020","4-Tyler","65 and Older","Hispanic","Male","20","20"
"2020","4-Tyler","65 and Older","Native American","Male","1","1"
"2020","4-Tyler","65 and Older","Other","Female","43","43"
"2020","4-Tyler","65 and Older","Other","Male","29","29"
"2020","4-Tyler","65 and Older","Other","Unknown","1","1"
"2020","5-Beaumont","18-64 with Disability","African American","Female","89","90"
"2020","5-Beaumont","18-64 with Disability","African American","Male","106","108"
"2020","5-Beaumont","18-64 with Disability","African American","Unknown","1","1"
"2020","5-Beaumont","18-64 with Disability","Anglo","Female","140","140"
"2020","5-Beaumont","18-64 with Disability","Anglo","Male","170","172"
"2020","5-Beaumont","18-64 with Disability","Anglo","Unknown","1","1"
"2020","5-Beaumont","18-64 with Disability","Hispanic","Female","8","8"
"2020","5-Beaumont","18-64 with Disability","Hispanic","Male","10","10"
"2020","5-Beaumont","18-64 with Disability","Native American","Female","1","1"
"2020","5-Beaumont","18-64 with Disability","Other","Female","16","16"
"2020","5-Beaumont","18-64 with Disability","Other","Male","16","16"
"2020","5-Beaumont","18-64 with Disability","Other","Unknown","1","1"
"2020","5-Beaumont","65 and Older","African American","Female","201","203"
"2020","5-Beaumont","65 and Older","African American","Male","135","137"
"2020","5-Beaumont","65 and Older","African American","Unknown","2","2"
"2020","5-Beaumont","65 and Older","Anglo","Female","377","379"
"2020","5-Beaumont","65 and Older","Anglo","Male","338","338"
"2020","5-Beaumont","65 and Older","Anglo","Unknown","2","2"
"2020","5-Beaumont","65 and Older","Hispanic","Female","12","12"
"2020","5-Beaumont","65 and Older","Hispanic","Male","18","18"
"2020","5-Beaumont","65 and Older","Other","Female","35","35"
"2020","5-Beaumont","65 and Older","Other","Male","25","25"
"2020","5-Beaumont","65 and Older","Other","Unknown","2","2"
"2020","6-Houston","18-64 with Disability","African American","Female","606","617"
"2020","6-Houston","18-64 with Disability","African American","Male","488","501"
"2020","6-Houston","18-64 with Disability","African American","Unknown","5","5"
"2020","6-Houston","18-64 with Disability","Anglo","Female","492","495"
"2020","6-Houston","18-64 with Disability","Anglo","Male","455","460"
"2020","6-Houston","18-64 with Disability","Anglo","Unknown","5","5"
"2020","6-Houston","18-64 with Disability","Asian","Female","16","16"
"2020","6-Houston","18-64 with Disability","Asian","Male","16","16"
"2020","6-Houston","18-64 with Disability","Hispanic","Female","184","184"
"2020","6-Houston","18-64 with Disability","Hispanic","Male","186","188"
"2020","6-Houston","18-64 with Disability","Native American","Female","1","1"
"2020","6-Houston","18-64 with Disability","Native American","Male","5","5"
"2020","6-Houston","18-64 with Disability","Other","Female","96","97"
"2020","6-Houston","18-64 with Disability","Other","Male","78","78"
"2020","6-Houston","18-64 with Disability","Other","Unknown","3","3"
