"fiscal_year","region","gender","race_ethnicity","same_race_ethnicity_as_adoptive_parent","age_group","consummated_adoptions"
"2021","1-Lubbock","Male","Anglo","No","Six to Twelve Years Old","1"
"2021","1-Lubbock","Male","Hispanic","Yes","Birth to Five Years Old","15"
"2021","1-Lubbock","Male","Hispanic","Yes","Six to Twelve Years Old","16"
"2021","1-Lubbock","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","8"
"2021","1-Lubbock","Male","Hispanic","No","Birth to Five Years Old","23"
"2021","1-Lubbock","Male","Hispanic","No","Six to Twelve Years Old","15"
"2021","1-Lubbock","Male","Hispanic","No","Thirteen to Eighteen Years Old","5"
"2021","1-Lubbock","Male","Native American","Yes","Six to Twelve Years Old","1"
"2021","1-Lubbock","Male","Other","No","Birth to Five Years Old","7"
"2021","1-Lubbock","Male","Other","No","Six to Twelve Years Old","3"
"2021","2-Abilene","Female","African American","Yes","Birth to Five Years Old","1"
"2021","2-Abilene","Female","African American","Yes","Six to Twelve Years Old","1"
"2021","2-Abilene","Female","African American","Yes","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Female","African American","No","Birth to Five Years Old","3"
"2021","2-Abilene","Female","African American","No","Six to Twelve Years Old","2"
"2021","2-Abilene","Female","Anglo","Yes","Birth to Five Years Old","24"
"2021","2-Abilene","Female","Anglo","Yes","Six to Twelve Years Old","8"
"2021","2-Abilene","Female","Anglo","Yes","Thirteen to Eighteen Years Old","3"
"2021","2-Abilene","Female","Anglo","No","Birth to Five Years Old","8"
"2021","2-Abilene","Female","Anglo","No","Six to Twelve Years Old","8"
"2021","2-Abilene","Female","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Female","Hispanic","No","Birth to Five Years Old","10"
"2021","2-Abilene","Female","Hispanic","No","Six to Twelve Years Old","5"
"2021","2-Abilene","Female","Hispanic","No","Thirteen to Eighteen Years Old","7"
"2021","2-Abilene","Female","Other","No","Birth to Five Years Old","7"
"2021","2-Abilene","Female","Other","No","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Male","African American","Yes","Birth to Five Years Old","1"
"2021","2-Abilene","Male","African American","Yes","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Male","African American","No","Birth to Five Years Old","5"
"2021","2-Abilene","Male","Anglo","Yes","Birth to Five Years Old","19"
"2021","2-Abilene","Male","Anglo","Yes","Six to Twelve Years Old","4"
"2021","2-Abilene","Male","Anglo","Yes","Thirteen to Eighteen Years Old","3"
"2021","2-Abilene","Male","Anglo","No","Birth to Five Years Old","5"
"2021","2-Abilene","Male","Anglo","No","Six to Twelve Years Old","4"
"2021","2-Abilene","Male","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Male","Hispanic","Yes","Birth to Five Years Old","6"
"2021","2-Abilene","Male","Hispanic","No","Birth to Five Years Old","18"
"2021","2-Abilene","Male","Hispanic","No","Six to Twelve Years Old","4"
"2021","2-Abilene","Male","Hispanic","No","Thirteen to Eighteen Years Old","1"
"2021","2-Abilene","Male","Other","No","Birth to Five Years Old","2"
"2021","2-Abilene","Male","Other","No","Six to Twelve Years Old","2"
"2021","3-Arlington","Female","African American","Yes","Birth to Five Years Old","28"
"2021","3-Arlington","Female","African American","Yes","Six to Twelve Years Old","14"
"2021","3-Arlington","Female","African American","Yes","Thirteen to Eighteen Years Old","8"
"2021","3-Arlington","Female","African American","No","Birth to Five Years Old","33"
"2021","3-Arlington","Female","African American","No","Six to Twelve Years Old","14"
"2021","3-Arlington","Female","African American","No","Thirteen to Eighteen Years Old","4"
"2021","3-Arlington","Female","Anglo","Yes","Birth to Five Years Old","76"
"2021","3-Arlington","Female","Anglo","Yes","Six to Twelve Years Old","39"
"2021","3-Arlington","Female","Anglo","Yes","Thirteen to Eighteen Years Old","14"
"2021","3-Arlington","Female","Anglo","No","Birth to Five Years Old","23"
"2021","3-Arlington","Female","Anglo","No","Six to Twelve Years Old","9"
"2021","3-Arlington","Female","Anglo","No","Thirteen to Eighteen Years Old","3"
"2021","3-Arlington","Female","Asian","No","Birth to Five Years Old","1"
"2021","3-Arlington","Female","Hispanic","Yes","Birth to Five Years Old","21"
"2021","3-Arlington","Female","Hispanic","Yes","Six to Twelve Years Old","7"
"2021","3-Arlington","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","6"
"2021","3-Arlington","Female","Hispanic","No","Birth to Five Years Old","44"
"2021","3-Arlington","Female","Hispanic","No","Six to Twelve Years Old","25"
"2021","3-Arlington","Female","Hispanic","No","Thirteen to Eighteen Years Old","5"
"2021","3-Arlington","Female","Other","No","Birth to Five Years Old","22"
"2021","3-Arlington","Female","Other","No","Six to Twelve Years Old","12"
"2021","3-Arlington","Female","Other","No","Thirteen to Eighteen Years Old","2"
"2021","3-Arlington","Male","African American","Yes","Birth to Five Years Old","39"
"2021","3-Arlington","Male","African American","Yes","Six to Twelve Years Old","28"
"2021","3-Arlington","Male","African American","Yes","Thirteen to Eighteen Years Old","7"
"2021","3-Arlington","Male","African American","No","Birth to Five Years Old","35"
"2021","3-Arlington","Male","African American","No","Six to Twelve Years Old","14"
"2021","3-Arlington","Male","African American","No","Thirteen to Eighteen Years Old","4"
"2021","3-Arlington","Male","Anglo","Yes","Birth to Five Years Old","71"
"2021","3-Arlington","Male","Anglo","Yes","Six to Twelve Years Old","32"
"2021","3-Arlington","Male","Anglo","Yes","Thirteen to Eighteen Years Old","11"
"2021","3-Arlington","Male","Anglo","No","Birth to Five Years Old","20"
"2021","3-Arlington","Male","Anglo","No","Six to Twelve Years Old","9"
"2021","3-Arlington","Male","Anglo","No","Thirteen to Eighteen Years Old","4"
"2021","3-Arlington","Male","Asian","No","Birth to Five Years Old","4"
"2021","3-Arlington","Male","Hispanic","Yes","Birth to Five Years Old","21"
"2021","3-Arlington","Male","Hispanic","Yes","Six to Twelve Years Old","8"
"2021","3-Arlington","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","4"
"2021","3-Arlington","Male","Hispanic","No","Birth to Five Years Old","67"
"2021","3-Arlington","Male","Hispanic","No","Six to Twelve Years Old","31"
"2021","3-Arlington","Male","Hispanic","No","Thirteen to Eighteen Years Old","13"
"2021","3-Arlington","Male","Other","No","Birth to Five Years Old","29"
"2021","3-Arlington","Male","Other","No","Six to Twelve Years Old","12"
"2021","3-Arlington","Male","Other","No","Thirteen to Eighteen Years Old","4"
"2021","4-Tyler","Female","African American","Yes","Birth to Five Years Old","8"
"2021","4-Tyler","Female","African American","Yes","Six to Twelve Years Old","6"
"2021","4-Tyler","Female","African American","Yes","Thirteen to Eighteen Years Old","3"
"2021","4-Tyler","Female","African American","No","Birth to Five Years Old","4"
"2021","4-Tyler","Female","Anglo","Yes","Birth to Five Years Old","43"
"2021","4-Tyler","Female","Anglo","Yes","Six to Twelve Years Old","22"
"2021","4-Tyler","Female","Anglo","Yes","Thirteen to Eighteen Years Old","7"
"2021","4-Tyler","Female","Anglo","No","Birth to Five Years Old","7"
"2021","4-Tyler","Female","Anglo","No","Six to Twelve Years Old","5"
"2021","4-Tyler","Female","Anglo","No","Thirteen to Eighteen Years Old","2"
"2021","4-Tyler","Female","Hispanic","Yes","Birth to Five Years Old","2"
"2021","4-Tyler","Female","Hispanic","No","Birth to Five Years Old","9"
"2021","4-Tyler","Female","Hispanic","No","Six to Twelve Years Old","3"
"2021","4-Tyler","Female","Hispanic","No","Thirteen to Eighteen Years Old","3"
"2021","4-Tyler","Female","Other","No","Birth to Five Years Old","8"
"2021","4-Tyler","Female","Other","No","Six to Twelve Years Old","1"
"2021","4-Tyler","Male","African American","Yes","Birth to Five Years Old","17"
"2021","4-Tyler","Male","African American","Yes","Six to Twelve Years Old","7"
"2021","4-Tyler","Male","African American","Yes","Thirteen to Eighteen Years Old","3"
"2021","4-Tyler","Male","African American","No","Birth to Five Years Old","7"
"2021","4-Tyler","Male","African American","No","Six to Twelve Years Old","1"
"2021","4-Tyler","Male","Anglo","Yes","Birth to Five Years Old","40"
"2021","4-Tyler","Male","Anglo","Yes","Six to Twelve Years Old","19"
"2021","4-Tyler","Male","Anglo","Yes","Thirteen to Eighteen Years Old","4"
"2021","4-Tyler","Male","Anglo","No","Birth to Five Years Old","7"
"2021","4-Tyler","Male","Anglo","No","Six to Twelve Years Old","8"
"2021","4-Tyler","Male","Hispanic","Yes","Birth to Five Years Old","3"
"2021","4-Tyler","Male","Hispanic","Yes","Six to Twelve Years Old","1"
"2021","4-Tyler","Male","Hispanic","No","Birth to Five Years Old","15"
"2021","4-Tyler","Male","Hispanic","No","Six to Twelve Years Old","4"
"2021","4-Tyler","Male","Hispanic","No","Thirteen to Eighteen Years Old","1"
"2021","4-Tyler","Male","Other","No","Birth to Five Years Old","14"
"2021","4-Tyler","Male","Other","No","Six to Twelve Years Old","6"
"2021","4-Tyler","Male","Other","No","Thirteen to Eighteen Years Old","1"
"2021","5-Beaumont","Female","African American","Yes","Birth to Five Years Old","13"
"2021","5-Beaumont","Female","African American","Yes","Six to Twelve Years Old","4"
"2021","5-Beaumont","Female","African American","No","Birth to Five Years Old","7"
"2021","5-Beaumont","Female","Anglo","Yes","Birth to Five Years Old","33"
"2021","5-Beaumont","Female","Anglo","Yes","Six to Twelve Years Old","16"
"2021","5-Beaumont","Female","Anglo","Yes","Thirteen to Eighteen Years Old","5"
"2021","5-Beaumont","Female","Anglo","No","Birth to Five Years Old","5"
"2021","5-Beaumont","Female","Anglo","No","Six to Twelve Years Old","3"
"2021","5-Beaumont","Female","Anglo","No","Thirteen to Eighteen Years Old","3"
"2021","5-Beaumont","Female","Hispanic","No","Birth to Five Years Old","8"
"2021","5-Beaumont","Female","Hispanic","No","Six to Twelve Years Old","2"
"2021","5-Beaumont","Female","Hispanic","No","Thirteen to Eighteen Years Old","1"
"2021","5-Beaumont","Female","Native American","No","Birth to Five Years Old","1"
"2021","5-Beaumont","Female","Other","No","Birth to Five Years Old","6"
"2021","5-Beaumont","Female","Other","No","Six to Twelve Years Old","4"
"2021","5-Beaumont","Male","African American","Yes","Birth to Five Years Old","13"
"2021","5-Beaumont","Male","African American","Yes","Six to Twelve Years Old","5"
"2021","5-Beaumont","Male","African American","No","Birth to Five Years Old","7"
"2021","5-Beaumont","Male","African American","No","Six to Twelve Years Old","1"
"2021","5-Beaumont","Male","Anglo","Yes","Birth to Five Years Old","31"
"2021","5-Beaumont","Male","Anglo","Yes","Six to Twelve Years Old","12"
"2021","5-Beaumont","Male","Anglo","Yes","Thirteen to Eighteen Years Old","7"
"2021","5-Beaumont","Male","Anglo","No","Birth to Five Years Old","6"
"2021","5-Beaumont","Male","Anglo","No","Six to Twelve Years Old","4"
"2021","5-Beaumont","Male","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","5-Beaumont","Male","Hispanic","No","Birth to Five Years Old","10"
"2021","5-Beaumont","Male","Hispanic","No","Six to Twelve Years Old","4"
"2021","5-Beaumont","Male","Hispanic","No","Thirteen to Eighteen Years Old","2"
"2021","5-Beaumont","Male","Native American","No","Birth to Five Years Old","2"
"2021","5-Beaumont","Male","Other","No","Birth to Five Years Old","7"
"2021","5-Beaumont","Male","Other","No","Six to Twelve Years Old","4"
"2021","6-Houston","Female","African American","Yes","Birth to Five Years Old","37"
"2021","6-Houston","Female","African American","Yes","Six to Twelve Years Old","31"
"2021","6-Houston","Female","African American","Yes","Thirteen to Eighteen Years Old","13"
"2021","6-Houston","Female","African American","No","Birth to Five Years Old","16"
"2021","6-Houston","Female","African American","No","Six to Twelve Years Old","5"
"2021","6-Houston","Female","African American","No","Thirteen to Eighteen Years Old","2"
"2021","6-Houston","Female","Anglo","Yes","Birth to Five Years Old","26"
"2021","6-Houston","Female","Anglo","Yes","Six to Twelve Years Old","15"
"2021","6-Houston","Female","Anglo","Yes","Thirteen to Eighteen Years Old","5"
"2021","6-Houston","Female","Anglo","No","Birth to Five Years Old","10"
"2021","6-Houston","Female","Anglo","No","Six to Twelve Years Old","7"
"2021","6-Houston","Female","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","6-Houston","Female","Hispanic","Yes","Birth to Five Years Old","15"
"2021","6-Houston","Female","Hispanic","Yes","Six to Twelve Years Old","12"
"2021","6-Houston","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","5"
"2021","6-Houston","Female","Hispanic","No","Birth to Five Years Old","24"
"2021","6-Houston","Female","Hispanic","No","Six to Twelve Years Old","16"
"2021","6-Houston","Female","Hispanic","No","Thirteen to Eighteen Years Old","7"
"2021","6-Houston","Female","Other","No","Birth to Five Years Old","15"
"2021","6-Houston","Female","Other","No","Six to Twelve Years Old","9"
"2021","6-Houston","Female","Other","No","Thirteen to Eighteen Years Old","3"
"2021","6-Houston","Male","African American","Yes","Birth to Five Years Old","43"
"2021","6-Houston","Male","African American","Yes","Six to Twelve Years Old","29"
"2021","6-Houston","Male","African American","Yes","Thirteen to Eighteen Years Old","13"
"2021","6-Houston","Male","African American","No","Birth to Five Years Old","25"
"2021","6-Houston","Male","African American","No","Six to Twelve Years Old","5"
"2021","6-Houston","Male","African American","No","Thirteen to Eighteen Years Old","2"
"2021","6-Houston","Male","Anglo","Yes","Birth to Five Years Old","22"
"2021","6-Houston","Male","Anglo","Yes","Six to Twelve Years Old","19"
"2021","6-Houston","Male","Anglo","Yes","Thirteen to Eighteen Years Old","2"
"2021","6-Houston","Male","Anglo","No","Birth to Five Years Old","8"
"2021","6-Houston","Male","Anglo","No","Six to Twelve Years Old","14"
"2021","6-Houston","Male","Anglo","No","Thirteen to Eighteen Years Old","2"
"2021","6-Houston","Male","Asian","Yes","Six to Twelve Years Old","1"
"2021","6-Houston","Male","Asian","Yes","Thirteen to Eighteen Years Old","1"
"2021","6-Houston","Male","Asian","No","Birth to Five Years Old","1"
"2021","6-Houston","Male","Hispanic","Yes","Birth to Five Years Old","16"
"2021","6-Houston","Male","Hispanic","Yes","Six to Twelve Years Old","11"
"2021","6-Houston","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","5"
"2021","6-Houston","Male","Hispanic","No","Birth to Five Years Old","30"
"2021","6-Houston","Male","Hispanic","No","Six to Twelve Years Old","23"
"2021","6-Houston","Male","Hispanic","No","Thirteen to Eighteen Years Old","5"
"2021","6-Houston","Male","Other","No","Birth to Five Years Old","16"
"2021","6-Houston","Male","Other","No","Six to Twelve Years Old","3"
"2021","6-Houston","Male","Other","No","Thirteen to Eighteen Years Old","2"
"2021","7-Austin","Female","African American","Yes","Birth to Five Years Old","23"
"2021","7-Austin","Female","African American","Yes","Six to Twelve Years Old","13"
"2021","7-Austin","Female","African American","Yes","Thirteen to Eighteen Years Old","5"
"2021","7-Austin","Female","African American","No","Birth to Five Years Old","27"
"2021","7-Austin","Female","African American","No","Six to Twelve Years Old","10"
"2021","7-Austin","Female","African American","No","Thirteen to Eighteen Years Old","1"
"2021","7-Austin","Female","Anglo","Yes","Birth to Five Years Old","50"
"2021","7-Austin","Female","Anglo","Yes","Six to Twelve Years Old","35"
"2021","7-Austin","Female","Anglo","Yes","Thirteen to Eighteen Years Old","10"
"2021","7-Austin","Female","Anglo","No","Birth to Five Years Old","20"
"2021","7-Austin","Female","Anglo","No","Six to Twelve Years Old","5"
"2021","7-Austin","Female","Anglo","No","Thirteen to Eighteen Years Old","3"
"2021","7-Austin","Female","Asian","No","Birth to Five Years Old","1"
"2021","7-Austin","Female","Hispanic","Yes","Birth to Five Years Old","31"
"2021","7-Austin","Female","Hispanic","Yes","Six to Twelve Years Old","28"
"2021","7-Austin","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","1"
"2021","7-Austin","Female","Hispanic","No","Birth to Five Years Old","65"
"2021","7-Austin","Female","Hispanic","No","Six to Twelve Years Old","30"
"2021","7-Austin","Female","Hispanic","No","Thirteen to Eighteen Years Old","11"
"2021","7-Austin","Female","Other","No","Birth to Five Years Old","23"
"2021","7-Austin","Female","Other","No","Six to Twelve Years Old","8"
"2021","7-Austin","Female","Other","No","Thirteen to Eighteen Years Old","2"
"2021","7-Austin","Male","African American","Yes","Birth to Five Years Old","26"
"2021","7-Austin","Male","African American","Yes","Six to Twelve Years Old","13"
"2021","7-Austin","Male","African American","Yes","Thirteen to Eighteen Years Old","7"
"2021","7-Austin","Male","African American","No","Birth to Five Years Old","24"
"2021","7-Austin","Male","African American","No","Six to Twelve Years Old","9"
"2021","7-Austin","Male","African American","No","Thirteen to Eighteen Years Old","3"
"2021","7-Austin","Male","Anglo","Yes","Birth to Five Years Old","53"
"2021","7-Austin","Male","Anglo","Yes","Six to Twelve Years Old","40"
"2021","7-Austin","Male","Anglo","Yes","Thirteen to Eighteen Years Old","16"
"2021","7-Austin","Male","Anglo","No","Birth to Five Years Old","21"
"2021","7-Austin","Male","Anglo","No","Six to Twelve Years Old","11"
"2021","7-Austin","Male","Anglo","No","Thirteen to Eighteen Years Old","2"
"2021","7-Austin","Male","Hispanic","Yes","Birth to Five Years Old","28"
"2021","7-Austin","Male","Hispanic","Yes","Six to Twelve Years Old","21"
"2021","7-Austin","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","5"
"2021","7-Austin","Male","Hispanic","No","Birth to Five Years Old","47"
"2021","7-Austin","Male","Hispanic","No","Six to Twelve Years Old","39"
"2021","7-Austin","Male","Hispanic","No","Thirteen to Eighteen Years Old","9"
"2021","7-Austin","Male","Other","No","Birth to Five Years Old","23"
"2021","7-Austin","Male","Other","No","Six to Twelve Years Old","9"
"2021","7-Austin","Male","Other","No","Thirteen to Eighteen Years Old","4"
"2021","8-San Antonio","Female","African American","Yes","Birth to Five Years Old","7"
"2021","8-San Antonio","Female","African American","Yes","Six to Twelve Years Old","8"
"2021","8-San Antonio","Female","African American","Yes","Thirteen to Eighteen Years Old","3"
"2021","8-San Antonio","Female","African American","No","Birth to Five Years Old","10"
"2021","8-San Antonio","Female","African American","No","Six to Twelve Years Old","8"
"2021","8-San Antonio","Female","African American","No","Thirteen to Eighteen Years Old","3"
"2021","8-San Antonio","Female","Anglo","Yes","Birth to Five Years Old","15"
"2021","8-San Antonio","Female","Anglo","Yes","Six to Twelve Years Old","14"
"2021","8-San Antonio","Female","Anglo","Yes","Thirteen to Eighteen Years Old","5"
"2021","8-San Antonio","Female","Anglo","No","Birth to Five Years Old","18"
"2021","8-San Antonio","Female","Anglo","No","Six to Twelve Years Old","7"
"2021","8-San Antonio","Female","Anglo","No","Thirteen to Eighteen Years Old","4"
"2021","8-San Antonio","Female","Hispanic","Yes","Birth to Five Years Old","120"
"2021","8-San Antonio","Female","Hispanic","Yes","Six to Twelve Years Old","58"
"2021","8-San Antonio","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","30"
"2021","8-San Antonio","Female","Hispanic","No","Birth to Five Years Old","89"
"2021","8-San Antonio","Female","Hispanic","No","Six to Twelve Years Old","50"
"2021","8-San Antonio","Female","Hispanic","No","Thirteen to Eighteen Years Old","15"
"2021","8-San Antonio","Female","Other","No","Birth to Five Years Old","5"
"2021","8-San Antonio","Female","Other","No","Six to Twelve Years Old","5"
"2021","8-San Antonio","Female","Other","No","Thirteen to Eighteen Years Old","1"
"2021","8-San Antonio","Male","African American","Yes","Birth to Five Years Old","11"
"2021","8-San Antonio","Male","African American","Yes","Six to Twelve Years Old","4"
"2021","8-San Antonio","Male","African American","No","Birth to Five Years Old","18"
"2021","8-San Antonio","Male","African American","No","Six to Twelve Years Old","3"
"2021","8-San Antonio","Male","Anglo","Yes","Birth to Five Years Old","12"
"2021","8-San Antonio","Male","Anglo","Yes","Six to Twelve Years Old","11"
"2021","8-San Antonio","Male","Anglo","Yes","Thirteen to Eighteen Years Old","3"
"2021","8-San Antonio","Male","Anglo","No","Birth to Five Years Old","8"
"2021","8-San Antonio","Male","Anglo","No","Six to Twelve Years Old","10"
"2021","8-San Antonio","Male","Anglo","No","Thirteen to Eighteen Years Old","3"
"2021","8-San Antonio","Male","Hispanic","Yes","Birth to Five Years Old","111"
"2021","8-San Antonio","Male","Hispanic","Yes","Six to Twelve Years Old","78"
"2021","8-San Antonio","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","22"
"2021","8-San Antonio","Male","Hispanic","No","Birth to Five Years Old","88"
"2021","8-San Antonio","Male","Hispanic","No","Six to Twelve Years Old","34"
"2021","8-San Antonio","Male","Hispanic","No","Thirteen to Eighteen Years Old","10"
"2021","8-San Antonio","Male","Native American","No","Thirteen to Eighteen Years Old","1"
"2021","8-San Antonio","Male","Other","No","Birth to Five Years Old","13"
"2021","8-San Antonio","Male","Other","No","Six to Twelve Years Old","1"
"2021","8-San Antonio","Male","Other","No","Thirteen to Eighteen Years Old","2"
"2021","9-Midland","Female","African American","Yes","Birth to Five Years Old","2"
"2021","9-Midland","Female","African American","No","Birth to Five Years Old","5"
"2021","9-Midland","Female","African American","No","Thirteen to Eighteen Years Old","3"
"2021","9-Midland","Female","Anglo","Yes","Birth to Five Years Old","10"
"2021","9-Midland","Female","Anglo","Yes","Six to Twelve Years Old","12"
"2021","9-Midland","Female","Anglo","Yes","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Female","Anglo","No","Birth to Five Years Old","3"
"2021","9-Midland","Female","Anglo","No","Six to Twelve Years Old","6"
"2021","9-Midland","Female","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Female","Hispanic","Yes","Birth to Five Years Old","21"
"2021","9-Midland","Female","Hispanic","Yes","Six to Twelve Years Old","13"
"2021","9-Midland","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","7"
"2021","9-Midland","Female","Hispanic","No","Birth to Five Years Old","11"
"2021","9-Midland","Female","Hispanic","No","Six to Twelve Years Old","7"
"2021","9-Midland","Female","Hispanic","No","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Female","Other","No","Birth to Five Years Old","1"
"2021","9-Midland","Female","Other","No","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Male","African American","Yes","Birth to Five Years Old","1"
"2021","9-Midland","Male","African American","Yes","Six to Twelve Years Old","1"
"2021","9-Midland","Male","African American","No","Birth to Five Years Old","7"
"2021","9-Midland","Male","African American","No","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Male","Anglo","Yes","Birth to Five Years Old","17"
"2021","9-Midland","Male","Anglo","Yes","Six to Twelve Years Old","12"
"2021","9-Midland","Male","Anglo","Yes","Thirteen to Eighteen Years Old","1"
"2021","9-Midland","Male","Anglo","No","Birth to Five Years Old","5"
"2021","9-Midland","Male","Anglo","No","Six to Twelve Years Old","3"
"2021","9-Midland","Male","Hispanic","Yes","Birth to Five Years Old","14"
"2021","9-Midland","Male","Hispanic","Yes","Six to Twelve Years Old","8"
"2021","9-Midland","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","2"
"2021","9-Midland","Male","Hispanic","No","Birth to Five Years Old","14"
"2021","9-Midland","Male","Hispanic","No","Six to Twelve Years Old","7"
"2021","9-Midland","Male","Hispanic","No","Thirteen to Eighteen Years Old","3"
"2021","9-Midland","Male","Other","No","Birth to Five Years Old","2"
"2021","10-El Paso","Female","African American","No","Six to Twelve Years Old","1"
"2021","10-El Paso","Female","Anglo","Yes","Birth to Five Years Old","1"
"2021","10-El Paso","Female","Anglo","No","Birth to Five Years Old","2"
"2021","10-El Paso","Female","Anglo","No","Six to Twelve Years Old","3"
"2021","10-El Paso","Female","Hispanic","Yes","Birth to Five Years Old","5"
"2021","10-El Paso","Female","Hispanic","Yes","Six to Twelve Years Old","8"
"2021","10-El Paso","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","1"
"2021","10-El Paso","Female","Hispanic","No","Birth to Five Years Old","5"
"2021","10-El Paso","Female","Hispanic","No","Six to Twelve Years Old","4"
"2021","10-El Paso","Female","Other","No","Birth to Five Years Old","1"
"2021","10-El Paso","Male","African American","Yes","Birth to Five Years Old","2"
"2021","10-El Paso","Male","African American","No","Birth to Five Years Old","1"
"2021","10-El Paso","Male","Anglo","Yes","Birth to Five Years Old","1"
"2021","10-El Paso","Male","Anglo","No","Birth to Five Years Old","1"
"2021","10-El Paso","Male","Hispanic","Yes","Birth to Five Years Old","9"
"2021","10-El Paso","Male","Hispanic","Yes","Six to Twelve Years Old","5"
"2021","10-El Paso","Male","Hispanic","Yes","Thirteen to Eighteen Years Old","2"
"2021","10-El Paso","Male","Hispanic","No","Birth to Five Years Old","4"
"2021","10-El Paso","Male","Hispanic","No","Thirteen to Eighteen Years Old","2"
"2021","10-El Paso","Male","Other","No","Birth to Five Years Old","2"
"2021","11-Edinburg","Female","Anglo","Yes","Birth to Five Years Old","6"
"2021","11-Edinburg","Female","Anglo","Yes","Six to Twelve Years Old","4"
"2021","11-Edinburg","Female","Anglo","Yes","Thirteen to Eighteen Years Old","6"
"2021","11-Edinburg","Female","Anglo","No","Birth to Five Years Old","3"
"2021","11-Edinburg","Female","Anglo","No","Six to Twelve Years Old","3"
"2021","11-Edinburg","Female","Anglo","No","Thirteen to Eighteen Years Old","1"
"2021","11-Edinburg","Female","Hispanic","Yes","Birth to Five Years Old","30"
"2021","11-Edinburg","Female","Hispanic","Yes","Six to Twelve Years Old","10"
"2021","11-Edinburg","Female","Hispanic","Yes","Thirteen to Eighteen Years Old","5"
"2021","11-Edinburg","Female","Hispanic","No","Birth to Five Years Old","14"
"2021","11-Edinburg","Female","Hispanic","No","Six to Twelve Years Old","4"
"2021","11-Edinburg","Female","Hispanic","No","Thirteen to Eighteen Years Old","2"
