"org_id","company_name","naic_id","col1","col2","col3","year","type_cd"
"720","GREAT AMERICAN LIFE INSURANCE COMPANY","63312","0","48","0","2020","Accident and Health"
"720","GREAT AMERICAN LIFE INSURANCE COMPANY","63312","0","56","0","2019","Accident and Health"
"728","FORETHOUGHT LIFE INSURANCE COMPANY","91642","0","1548","0","2020","Accident and Health"
"728","FORETHOUGHT LIFE INSURANCE COMPANY","91642","0","1894","0","2019","Accident and Health"
"753","FEDERATED LIFE INSURANCE COMPANY","63258","0","1153","0","2019","Accident and Health"
"753","FEDERATED LIFE INSURANCE COMPANY","63258","0","1207","0","2020","Accident and Health"
"762","MONITOR LIFE INSURANCE COMPANY OF NEW YORK","81442","0","546","0","2020","Accident and Health"
"762","MONITOR LIFE INSURANCE COMPANY OF NEW YORK","81442","0","782","0","2019","Accident and Health"
"767","COLUMBIAN MUTUAL LIFE INSURANCE COMPANY","62103","0","6","0","2019","Accident and Health"
"767","COLUMBIAN MUTUAL LIFE INSURANCE COMPANY","62103","0","6","0","2020","Accident and Health"
"770","ZURICH AMERICAN LIFE INSURANCE COMPANY","90557","0","17","0","2020","Accident and Health"
"770","ZURICH AMERICAN LIFE INSURANCE COMPANY","90557","0","14030","0","2019","Accident and Health"
"775","BANKERS FIDELITY ASSURANCE COMPANY","71919","0","1767","0","2020","Accident and Health"
"775","BANKERS FIDELITY ASSURANCE COMPANY","71919","1","2233","10.54","2019","Accident and Health"
"780","NIPPON LIFE INSURANCE COMPANY OF AMERICA","81264","0","3097","0","2019","Accident and Health"
"780","NIPPON LIFE INSURANCE COMPANY OF AMERICA","81264","0","3586","0","2020","Accident and Health"
"781","NEW ENGLAND LIFE INSURANCE COMPANY","91626","0","219","0","2020","Accident and Health"
"781","NEW ENGLAND LIFE INSURANCE COMPANY","91626","0","242","0","2019","Accident and Health"
"788","SCOTT AND WHITE HEALTH PLAN","95099","5","6940","24.13","2020","Accident and Health"
"788","SCOTT AND WHITE HEALTH PLAN","95099","20","7776","60.56","2019","Accident and Health"
"796","SONS OF NORWAY","57142","0","4","0","2019","Accident and Health"
"796","SONS OF NORWAY","57142","0","4","0","2020","Accident and Health"
"797","BEAZLEY INSURANCE COMPANY, INC.","37540","0","45","0","2019","Accident and Health"
"801","UNITED AMERICAN INSURANCE COMPANY","92916","1","13310","2.52","2020","Accident and Health"
"801","UNITED AMERICAN INSURANCE COMPANY","92916","1","14425","1.63","2019","Accident and Health"
"819","BEST LIFE AND HEALTH INSURANCE COMPANY","90638","0","5402","0","2019","Accident and Health"
"819","BEST LIFE AND HEALTH INSURANCE COMPANY","90638","0","6578","0","2020","Accident and Health"
"824","NORTH CAROLINA MUTUAL LIFE INSURANCE COMPANY","67032","0","3","0","2019","Accident and Health"
"824","NORTH CAROLINA MUTUAL LIFE INSURANCE COMPANY","67032","0","3","0","2020","Accident and Health"
"834","WESTPORT INSURANCE CORPORATION","39845","0","64","0","2020","Accident and Health"
"834","WESTPORT INSURANCE CORPORATION","39845","0","68","0","2019","Accident and Health"
"835","TRUASSURE INSURANCE COMPANY","92525","0","665","0","2020","Accident and Health"
"835","TRUASSURE INSURANCE COMPANY","92525","0","693","0","2019","Accident and Health"
"846","HOUSTON CASUALTY COMPANY","42374","0","7","0","2019","Accident and Health"
"846","HOUSTON CASUALTY COMPANY","42374","0","115","0","2020","Accident and Health"
"856","IA AMERICAN LIFE INSURANCE COMPANY","91693","0","53","0","2020","Accident and Health"
"856","IA AMERICAN LIFE INSURANCE COMPANY","91693","0","65","0","2019","Accident and Health"
"867","UNICARE LIFE & HEALTH INSURANCE COMPANY","80314","0","845","0","2020","Accident and Health"
"867","UNICARE LIFE & HEALTH INSURANCE COMPANY","80314","1","2333","10.09","2019","Accident and Health"
"871","UNITED NATIONAL LIFE INSURANCE COMPANY OF AMERICA","92703","0","2740","0","2020","Accident and Health"
"871","UNITED NATIONAL LIFE INSURANCE COMPANY OF AMERICA","92703","0","3358","0","2019","Accident and Health"
"892","MUTUAL OF AMERICA LIFE INSURANCE COMPANY","88668","0","483","0","2020","Accident and Health"
"892","MUTUAL OF AMERICA LIFE INSURANCE COMPANY","88668","0","500","0","2019","Accident and Health"
"910","ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA","90611","0","7089","0","2019","Accident and Health"
"910","ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA","90611","1","6964","4.81","2020","Accident and Health"
"917","GLOBE LIFE AND ACCIDENT INSURANCE COMPANY","91472","0","19814","0","2019","Accident and Health"
"917","GLOBE LIFE AND ACCIDENT INSURANCE COMPANY","91472","1","13276","2.52","2020","Accident and Health"
"947","MANHATTANLIFE ASSURANCE COMPANY OF AMERICA","61883","2","24518","1.92","2019","Accident and Health"
"947","MANHATTANLIFE ASSURANCE COMPANY OF AMERICA","61883","2","27720","2.42","2020","Accident and Health"
"960","CLOVER INSURANCE COMPANY","86371","0","115","0","2019","Accident and Health"
"960","CLOVER INSURANCE COMPANY","86371","0","160","0","2020","Accident and Health"
"962","FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY","90328","0","3474","0","2020","Accident and Health"
"3177","U S LLOYDS INSURANCE COMPANY","13781","0","12978","0","2020","Automobile"
"962","FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY","90328","0","4072","0","2019","Accident and Health"
"994","FAIR AMERICAN INSURANCE AND REINSURANCE COMPANY","35157","0","17","0","2019","Accident and Health"
"994","FAIR AMERICAN INSURANCE AND REINSURANCE COMPANY","35157","0","17","0","2020","Accident and Health"
"997","STARR INDEMNITY & LIABILITY COMPANY","38318","0","12","0","2020","Accident and Health"
"997","STARR INDEMNITY & LIABILITY COMPANY","38318","0","37","0","2019","Accident and Health"
"999","AMEX ASSURANCE COMPANY","27928","0","194063","0","2020","Accident and Health"
"999","AMEX ASSURANCE COMPANY","27928","0","2060416","0","2019","Accident and Health"
"1013","DEARBORN LIFE INSURANCE COMPANY","71129","0","833696","0","2019","Accident and Health"
"1013","DEARBORN LIFE INSURANCE COMPANY","71129","1","929476","0.04","2020","Accident and Health"
"1018","OMAHA HEALTH INSURANCE COMPANY","88080","0","3509","0","2019","Accident and Health"
"1018","OMAHA HEALTH INSURANCE COMPANY","88080","0","16669","0","2020","Accident and Health"
"1020","FIRST CONTINENTAL LIFE & ACCIDENT INSURANCE COMPANY","64696","0","9649","0","2020","Accident and Health"
"1020","FIRST CONTINENTAL LIFE & ACCIDENT INSURANCE COMPANY","64696","0","10852","0","2019","Accident and Health"
"1026","STANDARD SECURITY LIFE INSURANCE COMPANY OF NEW YORK","69078","0","1877","0","2020","Accident and Health"
"1026","STANDARD SECURITY LIFE INSURANCE COMPANY OF NEW YORK","69078","0","2284","0","2019","Accident and Health"
"1032","LIBERTY INSURANCE UNDERWRITERS INC.","19917","0","174","0","2019","Accident and Health"
"1032","LIBERTY INSURANCE UNDERWRITERS INC.","19917","0","280","0","2020","Accident and Health"
"1039","ASSURED LIFE ASSOCIATION","56499","0","550","0","2020","Accident and Health"
"1039","ASSURED LIFE ASSOCIATION","56499","0","703","0","2019","Accident and Health"
"1040","HUMANA INSURANCE COMPANY","73288","48","752819","2.14","2020","Accident and Health"
"1040","HUMANA INSURANCE COMPANY","73288","128","750903","4.01","2019","Accident and Health"
"1042","OLD UNITED LIFE INSURANCE COMPANY","76007","0","5288","0","2020","Accident and Health"
"1042","OLD UNITED LIFE INSURANCE COMPANY","76007","0","5664","0","2019","Accident and Health"
"1043","ILLINOIS MUTUAL LIFE INSURANCE COMPANY","64580","0","1829","0","2020","Accident and Health"
"1043","ILLINOIS MUTUAL LIFE INSURANCE COMPANY","64580","0","2229","0","2019","Accident and Health"
"1046","GREAT SOUTHERN LIFE INSURANCE COMPANY","90212","0","627","0","2019","Accident and Health"
"1046","GREAT SOUTHERN LIFE INSURANCE COMPANY","90212","0","1040","0","2020","Accident and Health"
"1048","AMERICAN REPUBLIC CORP INSURANCE COMPANY","67679","0","182","0","2020","Accident and Health"
"1048","AMERICAN REPUBLIC CORP INSURANCE COMPANY","67679","0","210","0","2019","Accident and Health"
"1057","GOLDEN RULE INSURANCE COMPANY","62286","4","86335","1.55","2020","Accident and Health"
"1057","GOLDEN RULE INSURANCE COMPANY","62286","6","71695","1.97","2019","Accident and Health"
"1071","INDIVIDUAL ASSURANCE COMPANY, LIFE, HEALTH & ACCIDENT","81779","0","1099","0","2020","Accident and Health"
"1071","INDIVIDUAL ASSURANCE COMPANY, LIFE, HEALTH & ACCIDENT","81779","1","1560","15.09","2019","Accident and Health"
"1072","OHIO NATIONAL LIFE ASSURANCE CORPORATION","89206","0","1027","0","2019","Accident and Health"
"1072","OHIO NATIONAL LIFE ASSURANCE CORPORATION","89206","0","1138","0","2020","Accident and Health"
"1077","COLORADO BANKERS LIFE INSURANCE COMPANY","84786","0","63","0","2020","Accident and Health"
"1077","COLORADO BANKERS LIFE INSURANCE COMPANY","84786","0","75","0","2019","Accident and Health"
"1080","NORTH AMERICAN INSURANCE COMPANY","68349","0","363","0","2020","Accident and Health"
"1080","NORTH AMERICAN INSURANCE COMPANY","68349","0","441","0","2019","Accident and Health"
"1090","DENTEGRA INSURANCE COMPANY","73474","0","11009","0","2020","Accident and Health"
"1090","DENTEGRA INSURANCE COMPANY","73474","0","11031","0","2019","Accident and Health"
"1105","SECURITY MUTUAL LIFE INSURANCE COMPANY OF NEW YORK","68772","0","9","0","2020","Accident and Health"
"1105","SECURITY MUTUAL LIFE INSURANCE COMPANY OF NEW YORK","68772","0","12","0","2019","Accident and Health"
"1119","TALCOTT RESOLUTION LIFE INSURANCE COMPANY","88072","0","3388","0","2019","Accident and Health"
"1119","TALCOTT RESOLUTION LIFE INSURANCE COMPANY","88072","1","2741","12.22","2020","Accident and Health"
"1142","TRANSAMERICA FINANCIAL LIFE INSURANCE COMPANY","70688","0","2748","0","2019","Accident and Health"
"1142","TRANSAMERICA FINANCIAL LIFE INSURANCE COMPANY","70688","0","3718","0","2020","Accident and Health"
"1148","JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A.)","65838","0","61107","0","2020","Accident and Health"
"1148","JOHN HANCOCK LIFE INSURANCE COMPANY (U.S.A.)","65838","2","62462","0.75","2019","Accident and Health"
"1155","ENTERPRISE LIFE INSURANCE COMPANY","89087","0","3","0","2020","Accident and Health"
"1161","WESTERN AND SOUTHERN LIFE INSURANCE COMPANY, THE","70483","0","2652","0","2020","Accident and Health"
"1161","WESTERN AND SOUTHERN LIFE INSURANCE COMPANY, THE","70483","0","2785","0","2019","Accident and Health"
"1182","HUMANADENTAL INSURANCE COMPANY","70580","2","2746","24.39","2020","Accident and Health"
"1182","HUMANADENTAL INSURANCE COMPANY","70580","3","37208","1.9","2019","Accident and Health"
"1186","WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY","57320","0","3179","0","2020","Accident and Health"
"1186","WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY","57320","0","3333","0","2019","Accident and Health"
"1188","UNITED WORLD LIFE INSURANCE COMPANY","72850","0","65612","0","2020","Accident and Health"
"1188","UNITED WORLD LIFE INSURANCE COMPANY","72850","0","78840","0","2019","Accident and Health"
"1196","WASHINGTON NATIONAL INSURANCE COMPANY","70319","1","61379","0.55","2020","Accident and Health"
"1196","WASHINGTON NATIONAL INSURANCE COMPANY","70319","2","60795","0.77","2019","Accident and Health"
"1202","WEST COAST LIFE INSURANCE COMPANY","70335","0","66","0","2019","Accident and Health"
"1203","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","71420","0","83414","0","2019","Accident and Health"
"1203","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","71420","1","81888","0.41","2020","Accident and Health"
"1206","WESTERN AMERICAN LIFE INSURANCE COMPANY","80993","0","25","0","2020","Accident and Health"
"1206","WESTERN AMERICAN LIFE INSURANCE COMPANY","80993","0","26","0","2019","Accident and Health"
"1215","UNION SECURITY INSURANCE COMPANY","70408","0","5051","0","2020","Accident and Health"
"1215","UNION SECURITY INSURANCE COMPANY","70408","1","20057","1.17","2019","Accident and Health"
"1259","UNITED STATES LIFE INSURANCE COMPANY IN THE CITY OF NEW YORK, THE","70106","0","1069","0","2020","Accident and Health"
"1259","UNITED STATES LIFE INSURANCE COMPANY IN THE CITY OF NEW YORK, THE","70106","0","1301","0","2019","Accident and Health"
"1264","UNIVERSAL FIDELITY LIFE INSURANCE COMPANY","70122","0","563","0","2020","Accident and Health"
"1264","UNIVERSAL FIDELITY LIFE INSURANCE COMPANY","70122","0","763","0","2019","Accident and Health"
"1277","USAA LIFE INSURANCE COMPANY","69663","0","28850","0","2019","Accident and Health"
"1277","USAA LIFE INSURANCE COMPANY","69663","0","29601","0","2020","Accident and Health"
"1281","UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","0","614389","0","2019","Accident and Health"
"1281","UNITED OF OMAHA LIFE INSURANCE COMPANY","69868","0","656982","0","2020","Accident and Health"
"1283","UNITED COMMERCIAL TRAVELERS OF AMERICA, THE ORDER OF","56383","0","968","0","2020","Accident and Health"
"1283","UNITED COMMERCIAL TRAVELERS OF AMERICA, THE ORDER OF","56383","0","1035","0","2019","Accident and Health"
"1299","UNITED INSURANCE COMPANY OF AMERICA","69930","0","4487","0","2020","Accident and Health"
"1299","UNITED INSURANCE COMPANY OF AMERICA","69930","0","5431","0","2019","Accident and Health"
"1309","GENWORTH LIFE INSURANCE COMPANY","70025","1","64569","0.36","2019","Accident and Health"
"1309","GENWORTH LIFE INSURANCE COMPANY","70025","3","63010","1.59","2020","Accident and Health"
"1310","NEW ERA LIFE INSURANCE COMPANY OF THE MIDWEST","69698","0","6313","0","2019","Accident and Health"
"1310","NEW ERA LIFE INSURANCE COMPANY OF THE MIDWEST","69698","1","5132","6.53","2020","Accident and Health"
"1323","UNION LABOR LIFE INSURANCE COMPANY, THE","69744","0","161879","0","2019","Accident and Health"
"1323","UNION LABOR LIFE INSURANCE COMPANY, THE","69744","1","131096","0.26","2020","Accident and Health"
"1327","UNUM LIFE INSURANCE COMPANY OF AMERICA","62235","0","1735487","0","2019","Accident and Health"
"1327","UNUM LIFE INSURANCE COMPANY OF AMERICA","62235","1","1620762","0.02","2020","Accident and Health"
"1347","BRIGHTHOUSE LIFE INSURANCE COMPANY","87726","0","1562","0","2020","Accident and Health"
"1347","BRIGHTHOUSE LIFE INSURANCE COMPANY","87726","0","1630","0","2019","Accident and Health"
"1348","UNITEDHEALTHCARE INSURANCE COMPANY","79413","243","1610220","5.05","2020","Accident and Health"
"1348","UNITEDHEALTHCARE INSURANCE COMPANY","79413","519","1816329","6.73","2019","Accident and Health"
"1349","TRAVELERS PROTECTIVE ASSOCIATION OF AMERICA, THE","56006","0","835","0","2020","Accident and Health"
"1349","TRAVELERS PROTECTIVE ASSOCIATION OF AMERICA, THE","56006","0","895","0","2019","Accident and Health"
"1352","NATIONAL HEALTH INSURANCE COMPANY","82538","1","26278","0.9","2019","Accident and Health"
"1352","NATIONAL HEALTH INSURANCE COMPANY","82538","5","53141","3.15","2020","Accident and Health"
"1366","UN LIFE INSURANCE COMPANY","69779","0","52","0","2020","Accident and Health"
"1366","UN LIFE INSURANCE COMPANY","69779","0","81","0","2019","Accident and Health"
"1374","TIME INSURANCE COMPANY","69477","0","11378","0","2019","Accident and Health"
"1382","STERLING INVESTORS LIFE INSURANCE COMPANY","89184","0","27","0","2020","Accident and Health"
"1382","STERLING INVESTORS LIFE INSURANCE COMPANY","89184","0","32","0","2019","Accident and Health"
"1383","MEDAMERICA INSURANCE COMPANY","69515","0","2555","0","2020","Accident and Health"
"1383","MEDAMERICA INSURANCE COMPANY","69515","0","2654","0","2019","Accident and Health"
"1385","LIFESECURE INSURANCE COMPANY","77720","0","3306","0","2019","Accident and Health"
"1385","LIFESECURE INSURANCE COMPANY","77720","0","3429","0","2020","Accident and Health"
"1402","TEXAS LIFE INSURANCE COMPANY","69396","0","6","0","2020","Accident and Health"
"1433","TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA","69345","0","94","0","2020","Accident and Health"
"1433","TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA","69345","0","104","0","2019","Accident and Health"
"1435","SAFEHEALTH LIFE INSURANCE COMPANY","79014","0","2","0","2020","Accident and Health"
"1435","SAFEHEALTH LIFE INSURANCE COMPANY","79014","0","7","0","2019","Accident and Health"
"1482","SURETY LIFE INSURANCE COMPANY","69310","0","1","0","2019","Accident and Health"
"1482","SURETY LIFE INSURANCE COMPANY","69310","0","1","0","2020","Accident and Health"
"1484","AMERICAN FINANCIAL SECURITY LIFE INSURANCE COMPANY","69337","0","30144","0","2019","Accident and Health"
"1484","AMERICAN FINANCIAL SECURITY LIFE INSURANCE COMPANY","69337","12","15235","26.38","2020","Accident and Health"
"1496","STANDARD LIFE AND ACCIDENT INSURANCE COMPANY","86355","0","14192","0","2019","Accident and Health"
"1496","STANDARD LIFE AND ACCIDENT INSURANCE COMPANY","86355","1","10217","3.28","2020","Accident and Health"
"1510","STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY","25178","0","70380","0","2020","Accident and Health"
"1510","STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY","25178","0","71729","0","2019","Accident and Health"
"1511","STATE LIFE INSURANCE COMPANY, THE","69116","0","1023","0","2020","Accident and Health"
"1511","STATE LIFE INSURANCE COMPANY, THE","69116","0","1043","0","2019","Accident and Health"
"1513","NEW ERA LIFE INSURANCE COMPANY","78743","0","7298","0","2019","Accident and Health"
"1513","NEW ERA LIFE INSURANCE COMPANY","78743","1","6016","5.57","2020","Accident and Health"
"1516","STERLING LIFE INSURANCE COMPANY","77399","0","906","0","2020","Accident and Health"
"1516","STERLING LIFE INSURANCE COMPANY","77399","0","1098","0","2019","Accident and Health"
"1521","BERKSHIRE HATHAWAY SPECIALTY INSURANCE COMPANY","22276","0","4890","0","2019","Accident and Health"
"1521","BERKSHIRE HATHAWAY SPECIALTY INSURANCE COMPANY","22276","0","6786","0","2020","Accident and Health"
"1523","SOUTHERN FARM BUREAU LIFE INSURANCE COMPANY","68896","0","8697","0","2020","Accident and Health"
"1523","SOUTHERN FARM BUREAU LIFE INSURANCE COMPANY","68896","0","9062","0","2019","Accident and Health"
"1542","SOUTHWEST SERVICE LIFE INSURANCE COMPANY","82430","0","5132","0","2019","Accident and Health"
"1542","SOUTHWEST SERVICE LIFE INSURANCE COMPANY","82430","2","4487","14.93","2020","Accident and Health"
"1550","NORTHWESTERN LONG TERM CARE INSURANCE COMPANY","69000","0","13373","0","2019","Accident and Health"
"1550","NORTHWESTERN LONG TERM CARE INSURANCE COMPANY","69000","0","13536","0","2020","Accident and Health"
"1553","SENTRY LIFE INSURANCE COMPANY","68810","0","22","0","2019","Accident and Health"
"1553","SENTRY LIFE INSURANCE COMPANY","68810","0","22","0","2020","Accident and Health"
"1566","SPJST","57436","0","72","0","2020","Accident and Health"
"1566","SPJST","57436","0","84","0","2019","Accident and Health"
"1574","HCSC INSURANCE SERVICES COMPANY","78611","0","76166","0","2020","Accident and Health"
"1574","HCSC INSURANCE SERVICES COMPANY","78611","0","83763","0","2019","Accident and Health"
"1588","BERKSHIRE LIFE INSURANCE COMPANY OF AMERICA","71714","0","15153","0","2019","Accident and Health"
"1588","BERKSHIRE LIFE INSURANCE COMPANY OF AMERICA","71714","0","16043","0","2020","Accident and Health"
"1614","SENTRY INSURANCE A MUTUAL COMPANY","24988","0","82","0","2019","Accident and Health"
"1620","SYMETRA LIFE INSURANCE COMPANY","68608","0","150579","0","2020","Accident and Health"
"1620","SYMETRA LIFE INSURANCE COMPANY","68608","0","190300","0","2019","Accident and Health"
"1627","VENERABLE INSURANCE AND ANNUITY COMPANY","80942","0","235","0","2020","Accident and Health"
"1627","VENERABLE INSURANCE AND ANNUITY COMPANY","80942","0","285","0","2019","Accident and Health"
"1647","RELIANCE STANDARD LIFE INSURANCE COMPANY","68381","0","164962","0","2020","Accident and Health"
"1647","RELIANCE STANDARD LIFE INSURANCE COMPANY","68381","1","184214","0.13","2019","Accident and Health"
"1654","OCEANVIEW LIFE AND ANNUITY COMPANY","68446","0","3","0","2020","Accident and Health"
