"fiscal_year","region","gender","race_ethnicity","age_group","disabling_condition","children_in_adoption_placements"
"2021","2-Abilene","Female","Other","Birth to Five Years Old","Medically Involved","1"
"2021","2-Abilene","Male","Anglo","Thirteen to Seventeen Years Old","Medically Involved","1"
"2021","2-Abilene","Male","Hispanic","Birth to Five Years Old","Medically Involved","2"
"2021","2-Abilene","Male","Other","Birth to Five Years Old","Medically Involved","1"
"2021","2-Abilene","Male","Anglo","Birth to Five Years Old","Physical","1"
"2021","2-Abilene","Male","Other","Birth to Five Years Old","Physical","1"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","Drug or Alcohol","12"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","Drug or Alcohol","15"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","Drug or Alcohol","2"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","Drug or Alcohol","21"
"2021","3-Arlington","Female","Other","Birth to Five Years Old","Drug or Alcohol","6"
"2021","3-Arlington","Female","Other","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","Drug or Alcohol","14"
"2021","3-Arlington","Male","African American","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","Drug or Alcohol","22"
"2021","3-Arlington","Male","Anglo","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","Asian","Birth to Five Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","Hispanic","Birth to Five Years Old","Drug or Alcohol","22"
"2021","3-Arlington","Male","Hispanic","Six to Twelve Years Old","Drug or Alcohol","2"
"2021","3-Arlington","Male","Native American","Birth to Five Years Old","Drug or Alcohol","1"
"2021","3-Arlington","Male","Other","Birth to Five Years Old","Drug or Alcohol","2"
"2021","3-Arlington","Male","Unknown","Birth to Five Years Old","Drug or Alcohol","2"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Female","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","4"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","Emotionally Disturbed","3"
"2021","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","4"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Female","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Female","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Female","Native American","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Female","Other","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Female","Other","Six to Twelve Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Male","African American","Six to Twelve Years Old","Emotionally Disturbed","6"
"2021","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","3-Arlington","Male","Anglo","Six to Twelve Years Old","Emotionally Disturbed","7"
"2021","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","3"
"2021","3-Arlington","Male","Asian","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Male","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","3"
"2021","3-Arlington","Male","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Male","Other","Six to Twelve Years Old","Emotionally Disturbed","2"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","Learning Disability","3"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","Learning Disability","3"
"2021","3-Arlington","Female","African American","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","Learning Disability","5"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","Learning Disability","7"
"2021","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","Learning Disability","5"
"2021","3-Arlington","Female","Asian","Birth to Five Years Old","Learning Disability","1"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","Learning Disability","4"
"2021","3-Arlington","Female","Hispanic","Six to Twelve Years Old","Learning Disability","3"
"2021","3-Arlington","Female","Other","Birth to Five Years Old","Learning Disability","2"
"2021","3-Arlington","Female","Other","Six to Twelve Years Old","Learning Disability","1"
"2021","3-Arlington","Female","Unknown","Birth to Five Years Old","Learning Disability","1"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","Learning Disability","3"
"2021","3-Arlington","Male","African American","Six to Twelve Years Old","Learning Disability","7"
"2021","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","Learning Disability","11"
"2021","3-Arlington","Male","Anglo","Six to Twelve Years Old","Learning Disability","6"
"2021","3-Arlington","Male","Anglo","Thirteen to Seventeen Years Old","Learning Disability","2"
"2021","3-Arlington","Male","Asian","Birth to Five Years Old","Learning Disability","1"
"2021","3-Arlington","Male","Hispanic","Birth to Five Years Old","Learning Disability","4"
"2021","3-Arlington","Male","Hispanic","Six to Twelve Years Old","Learning Disability","8"
"2021","3-Arlington","Male","Hispanic","Thirteen to Seventeen Years Old","Learning Disability","2"
"2021","3-Arlington","Male","Native American","Birth to Five Years Old","Learning Disability","1"
"2021","3-Arlington","Male","Other","Birth to Five Years Old","Learning Disability","1"
"2021","3-Arlington","Male","Other","Six to Twelve Years Old","Learning Disability","1"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","Medically Involved","5"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","Medically Involved","2"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","Medically Involved","8"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","Medically Involved","2"
"2021","3-Arlington","Female","Anglo","Thirteen to Seventeen Years Old","Medically Involved","1"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","Medically Involved","5"
"2021","3-Arlington","Female","Hispanic","Six to Twelve Years Old","Medically Involved","2"
"2021","3-Arlington","Female","Unknown","Birth to Five Years Old","Medically Involved","1"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","Medically Involved","4"
"2021","3-Arlington","Male","African American","Thirteen to Seventeen Years Old","Medically Involved","1"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","Medically Involved","10"
"2021","3-Arlington","Male","Native American","Birth to Five Years Old","Medically Involved","1"
"2021","3-Arlington","Male","Other","Birth to Five Years Old","Medically Involved","1"
"2021","3-Arlington","Male","Unknown","Birth to Five Years Old","Medically Involved","1"
"2021","3-Arlington","Female","African American","Birth to Five Years Old","Physical","1"
"2021","3-Arlington","Female","African American","Six to Twelve Years Old","Physical","1"
"2021","3-Arlington","Female","Anglo","Birth to Five Years Old","Physical","2"
"2021","3-Arlington","Female","Anglo","Six to Twelve Years Old","Physical","1"
"2021","3-Arlington","Female","Hispanic","Birth to Five Years Old","Physical","1"
"2021","3-Arlington","Female","Hispanic","Six to Twelve Years Old","Physical","1"
"2021","3-Arlington","Male","African American","Birth to Five Years Old","Physical","1"
"2021","3-Arlington","Male","Anglo","Birth to Five Years Old","Physical","1"
"2021","4-Tyler","Female","African American","Birth to Five Years Old","Drug or Alcohol","2"
"2021","4-Tyler","Female","African American","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","4-Tyler","Female","Anglo","Birth to Five Years Old","Drug or Alcohol","13"
"2021","4-Tyler","Female","Anglo","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","4-Tyler","Female","Hispanic","Birth to Five Years Old","Drug or Alcohol","3"
"2021","4-Tyler","Female","Other","Birth to Five Years Old","Drug or Alcohol","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","Drug or Alcohol","12"
"2021","4-Tyler","Male","African American","Six to Twelve Years Old","Drug or Alcohol","4"
"2021","4-Tyler","Male","Anglo","Birth to Five Years Old","Drug or Alcohol","17"
"2021","4-Tyler","Male","Anglo","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","4-Tyler","Male","Hispanic","Birth to Five Years Old","Drug or Alcohol","4"
"2021","4-Tyler","Male","Hispanic","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","Drug or Alcohol","4"
"2021","4-Tyler","Female","African American","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","4-Tyler","Female","African American","Six to Twelve Years Old","Emotionally Disturbed","3"
"2021","4-Tyler","Female","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","4-Tyler","Female","Anglo","Birth to Five Years Old","Emotionally Disturbed","3"
"2021","4-Tyler","Female","Anglo","Six to Twelve Years Old","Emotionally Disturbed","6"
"2021","4-Tyler","Female","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","5"
"2021","4-Tyler","Female","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","4-Tyler","Female","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","Emotionally Disturbed","3"
"2021","4-Tyler","Male","African American","Six to Twelve Years Old","Emotionally Disturbed","4"
"2021","4-Tyler","Male","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","4-Tyler","Male","Anglo","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","4-Tyler","Male","Anglo","Six to Twelve Years Old","Emotionally Disturbed","7"
"2021","4-Tyler","Male","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","4-Tyler","Male","Other","Six to Twelve Years Old","Emotionally Disturbed","4"
"2021","4-Tyler","Male","Other","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","4-Tyler","Female","African American","Six to Twelve Years Old","Learning Disability","2"
"2021","4-Tyler","Female","African American","Thirteen to Seventeen Years Old","Learning Disability","2"
"2021","4-Tyler","Female","Anglo","Birth to Five Years Old","Learning Disability","8"
"2021","4-Tyler","Female","Anglo","Six to Twelve Years Old","Learning Disability","10"
"2021","4-Tyler","Female","Anglo","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","4-Tyler","Female","Hispanic","Birth to Five Years Old","Learning Disability","1"
"2021","4-Tyler","Female","Hispanic","Thirteen to Seventeen Years Old","Learning Disability","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","Learning Disability","5"
"2021","4-Tyler","Male","African American","Six to Twelve Years Old","Learning Disability","8"
"2021","4-Tyler","Male","Anglo","Birth to Five Years Old","Learning Disability","14"
"2021","4-Tyler","Male","Anglo","Six to Twelve Years Old","Learning Disability","13"
"2021","4-Tyler","Male","Anglo","Thirteen to Seventeen Years Old","Learning Disability","1"
"2021","4-Tyler","Male","Hispanic","Birth to Five Years Old","Learning Disability","2"
"2021","4-Tyler","Male","Hispanic","Thirteen to Seventeen Years Old","Learning Disability","1"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","Learning Disability","5"
"2021","4-Tyler","Male","Other","Six to Twelve Years Old","Learning Disability","6"
"2021","4-Tyler","Male","Other","Thirteen to Seventeen Years Old","Learning Disability","1"
"2021","4-Tyler","Female","Anglo","Birth to Five Years Old","Medically Involved","4"
"2021","4-Tyler","Female","Hispanic","Birth to Five Years Old","Medically Involved","1"
"2021","4-Tyler","Female","Other","Birth to Five Years Old","Medically Involved","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","Medically Involved","1"
"2021","4-Tyler","Male","African American","Six to Twelve Years Old","Medically Involved","1"
"2021","4-Tyler","Male","African American","Thirteen to Seventeen Years Old","Medically Involved","2"
"2021","4-Tyler","Male","Anglo","Birth to Five Years Old","Medically Involved","5"
"2021","4-Tyler","Male","Anglo","Six to Twelve Years Old","Medically Involved","2"
"2021","4-Tyler","Male","Hispanic","Birth to Five Years Old","Medically Involved","3"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","Medically Involved","2"
"2021","4-Tyler","Male","Other","Six to Twelve Years Old","Medically Involved","1"
"2021","4-Tyler","Female","Hispanic","Birth to Five Years Old","Physical","1"
"2021","4-Tyler","Male","African American","Birth to Five Years Old","Physical","1"
"2021","4-Tyler","Male","Other","Birth to Five Years Old","Physical","1"
"2021","5-Beaumont","Female","African American","Birth to Five Years Old","Drug or Alcohol","5"
"2021","5-Beaumont","Female","Anglo","Birth to Five Years Old","Drug or Alcohol","18"
"2021","5-Beaumont","Female","Anglo","Six to Twelve Years Old","Drug or Alcohol","2"
"2021","5-Beaumont","Female","Hispanic","Birth to Five Years Old","Drug or Alcohol","2"
"2021","5-Beaumont","Female","Other","Birth to Five Years Old","Drug or Alcohol","1"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","Drug or Alcohol","7"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","Drug or Alcohol","10"
"2021","5-Beaumont","Male","Anglo","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","5-Beaumont","Male","Hispanic","Thirteen to Seventeen Years Old","Drug or Alcohol","1"
"2021","5-Beaumont","Female","African American","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Female","Anglo","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Female","Anglo","Six to Twelve Years Old","Emotionally Disturbed","5"
"2021","5-Beaumont","Female","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Female","Other","Birth to Five Years Old","Emotionally Disturbed","2"
"2021","5-Beaumont","Female","Other","Six to Twelve Years Old","Emotionally Disturbed","2"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Male","African American","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","Emotionally Disturbed","4"
"2021","5-Beaumont","Male","Anglo","Six to Twelve Years Old","Emotionally Disturbed","4"
"2021","5-Beaumont","Male","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","4"
"2021","5-Beaumont","Male","Hispanic","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Male","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Male","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Male","Other","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","5-Beaumont","Female","African American","Birth to Five Years Old","Learning Disability","1"
"2021","5-Beaumont","Female","African American","Six to Twelve Years Old","Learning Disability","2"
"2021","5-Beaumont","Female","Anglo","Birth to Five Years Old","Learning Disability","5"
"2021","5-Beaumont","Female","Anglo","Six to Twelve Years Old","Learning Disability","5"
"2021","5-Beaumont","Female","Anglo","Thirteen to Seventeen Years Old","Learning Disability","2"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","Learning Disability","2"
"2021","5-Beaumont","Male","African American","Six to Twelve Years Old","Learning Disability","1"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","Learning Disability","9"
"2021","5-Beaumont","Male","Anglo","Six to Twelve Years Old","Learning Disability","5"
"2021","5-Beaumont","Male","Anglo","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","5-Beaumont","Male","Hispanic","Six to Twelve Years Old","Learning Disability","1"
"2021","5-Beaumont","Male","Other","Birth to Five Years Old","Learning Disability","2"
"2021","5-Beaumont","Male","Other","Six to Twelve Years Old","Learning Disability","2"
"2021","5-Beaumont","Female","African American","Birth to Five Years Old","Medically Involved","1"
"2021","5-Beaumont","Female","African American","Six to Twelve Years Old","Medically Involved","2"
"2021","5-Beaumont","Female","Anglo","Birth to Five Years Old","Medically Involved","4"
"2021","5-Beaumont","Female","Anglo","Six to Twelve Years Old","Medically Involved","1"
"2021","5-Beaumont","Female","Hispanic","Birth to Five Years Old","Medically Involved","1"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","Medically Involved","4"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","Medically Involved","3"
"2021","5-Beaumont","Male","African American","Birth to Five Years Old","Physical","2"
"2021","5-Beaumont","Male","Anglo","Birth to Five Years Old","Physical","3"
"2021","6-Houston","Female","African American","Birth to Five Years Old","Drug or Alcohol","2"
"2021","6-Houston","Female","African American","Six to Twelve Years Old","Drug or Alcohol","1"
"2021","6-Houston","Female","Anglo","Birth to Five Years Old","Drug or Alcohol","2"
"2021","6-Houston","Female","Hispanic","Birth to Five Years Old","Drug or Alcohol","4"
"2021","6-Houston","Female","Hispanic","Thirteen to Seventeen Years Old","Drug or Alcohol","1"
"2021","6-Houston","Female","Unknown","Birth to Five Years Old","Drug or Alcohol","1"
"2021","6-Houston","Male","African American","Birth to Five Years Old","Drug or Alcohol","13"
"2021","6-Houston","Male","Anglo","Birth to Five Years Old","Drug or Alcohol","3"
"2021","6-Houston","Male","Anglo","Thirteen to Seventeen Years Old","Drug or Alcohol","1"
"2021","6-Houston","Male","Asian","Birth to Five Years Old","Drug or Alcohol","1"
"2021","6-Houston","Male","Hispanic","Birth to Five Years Old","Drug or Alcohol","2"
"2021","6-Houston","Male","Other","Birth to Five Years Old","Drug or Alcohol","3"
"2021","6-Houston","Male","Unknown","Birth to Five Years Old","Drug or Alcohol","1"
"2021","6-Houston","Male","Unknown","Thirteen to Seventeen Years Old","Drug or Alcohol","1"
"2021","6-Houston","Female","African American","Six to Twelve Years Old","Emotionally Disturbed","16"
"2021","6-Houston","Female","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","5"
"2021","6-Houston","Female","Anglo","Birth to Five Years Old","Emotionally Disturbed","3"
"2021","6-Houston","Female","Anglo","Six to Twelve Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Female","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","6-Houston","Female","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","2"
"2021","6-Houston","Female","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Female","Other","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Female","Other","Six to Twelve Years Old","Emotionally Disturbed","4"
"2021","6-Houston","Female","Other","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","6-Houston","Male","African American","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Male","African American","Six to Twelve Years Old","Emotionally Disturbed","6"
"2021","6-Houston","Male","African American","Thirteen to Seventeen Years Old","Emotionally Disturbed","8"
"2021","6-Houston","Male","Anglo","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Male","Anglo","Six to Twelve Years Old","Emotionally Disturbed","4"
"2021","6-Houston","Male","Anglo","Thirteen to Seventeen Years Old","Emotionally Disturbed","5"
"2021","6-Houston","Male","Hispanic","Six to Twelve Years Old","Emotionally Disturbed","5"
"2021","6-Houston","Male","Hispanic","Thirteen to Seventeen Years Old","Emotionally Disturbed","2"
"2021","6-Houston","Male","Other","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Male","Other","Six to Twelve Years Old","Emotionally Disturbed","3"
"2021","6-Houston","Male","Other","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Male","Unknown","Birth to Five Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Unknown","Asian","Thirteen to Seventeen Years Old","Emotionally Disturbed","1"
"2021","6-Houston","Female","African American","Birth to Five Years Old","Learning Disability","2"
"2021","6-Houston","Female","African American","Six to Twelve Years Old","Learning Disability","17"
"2021","6-Houston","Female","African American","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","6-Houston","Female","Anglo","Birth to Five Years Old","Learning Disability","2"
"2021","6-Houston","Female","Anglo","Six to Twelve Years Old","Learning Disability","4"
"2021","6-Houston","Female","Anglo","Thirteen to Seventeen Years Old","Learning Disability","3"
"2021","6-Houston","Female","Hispanic","Six to Twelve Years Old","Learning Disability","5"
"2021","6-Houston","Female","Hispanic","Thirteen to Seventeen Years Old","Learning Disability","2"
"2021","6-Houston","Female","Other","Six to Twelve Years Old","Learning Disability","5"
"2021","6-Houston","Female","Other","Thirteen to Seventeen Years Old","Learning Disability","1"
"2021","6-Houston","Female","Unknown","Birth to Five Years Old","Learning Disability","1"
"2021","6-Houston","Male","African American","Birth to Five Years Old","Learning Disability","4"
"2021","6-Houston","Male","African American","Six to Twelve Years Old","Learning Disability","12"
"2021","6-Houston","Male","African American","Thirteen to Seventeen Years Old","Learning Disability","9"
"2021","6-Houston","Male","Anglo","Birth to Five Years Old","Learning Disability","4"
"2021","6-Houston","Male","Anglo","Six to Twelve Years Old","Learning Disability","9"
"2021","6-Houston","Male","Anglo","Thirteen to Seventeen Years Old","Learning Disability","5"
