"tp_id","name","city","zip","permit_type"
"10614929627","EQUINOR MARKETING & TRADING (US) INC.","STAMFORD","06901-3726","GASOLINE SUPPLIER"
"10614929627","EQUINOR MARKETING & TRADING (US) INC.","STAMFORD","06901-3726","DIESEL FUEL SUPPLIER"
"10615131587","PASADENA REFINING SYSTEM, INC.","SAN RAMON","94583-0807","DYED DIESEL FUEL BONDED USER"
"10615931580","LAMBERTI USA, INCORPORATED","HUNGERFORD","77448-1000","DYED DIESEL FUEL BONDED USER"
"10615977609","CASTLETON COMMODITIES MERCHANT TRADING L.P.","STAMFORD","06912-0014","GASOLINE SUPPLIER"
"10615977609","CASTLETON COMMODITIES MERCHANT TRADING L.P.","STAMFORD","06912-0014","DIESEL FUEL SUPPLIER"
"10616205786","CASTLETON COMMODITIES PETROLEUM MERCHANTS L.P.","STAMFORD","06912-0014","GASOLINE SUPPLIER"
"10616205786","CASTLETON COMMODITIES PETROLEUM MERCHANTS L.P.","STAMFORD","06912-0014","DIESEL FUEL SUPPLIER"
"10616537402","COVESTRO LLC","PITTSBURGH","15205-9723","DYED DIESEL FUEL BONDED USER"
"10616674213","TRAJEN FLIGHT SUPPORT, LP","SANTA ANA","92707-5203","AVIATION FUEL DEALER"
"11114092767","YIP GROUP INC","BELLEVILLE","48111-1278","AVIATION FUEL DEALER"
"11115315696","WSP USA INC.","HOUSTON","77084-7347","DYED DIESEL FUEL BONDED USER"
"11118005153","MERCURY AIR GROUP, INC.","TORRANCE","90505-7518","DIESEL FUEL DISTRIBUTOR-AVIATION DEALER"
"11133195708","SWISSPORT SA, LLC","HOUSTON","77060-3207","AVIATION FUEL DEALER"
"11135770862","NIC HOLDING CORP.","MELVILLE","11747-4899","GASOLINE SUPPLIER"
"11135770862","NIC HOLDING CORP.","MELVILLE","11747-4899","DIESEL FUEL SUPPLIER"
"11136567671","FLEET FUELING SYSTEMS, LTD","LAREDO","78042-1545","DIESEL FUEL DISTRIBUTOR"
"11136866271","FUEL MASTERS, LLC","ABILENE","79602-8036","GASOLINE SUPPLIER"
"11136866271","FUEL MASTERS, LLC","ABILENE","79602-8036","DIESEL FUEL SUPPLIER"
"11136961296","OXBOW ENERGY SOLUTIONS LLC","WEST PALM BCH","33401-8104","DYED DIESEL FUEL BONDED USER"
"11136967715","BARNETT GATHERING, LLC","THE WOODLANDS","77380-1688","DYED DIESEL FUEL BONDED USER"
"11308719852","INTERNATIONAL BUSINESS MACHINES CORPORATION","SOUTHBURY","06488-2685","DYED DIESEL FUEL BONDED USER"
"11308728051","INTERNATIONAL PAPER COMPANY","MEMPHIS","38197-0001","DYED DIESEL FUEL BONDED USER"
"11308957551","KONINKLIJKE LUCHTVAART MAATSCHAPPIJ N.V. (KONINKLI","NEW YORK","10018-2224","AVIATION FUEL DEALER"
"11308957551","KONINKLIJKE LUCHTVAART MAATSCHAPPIJ N.V. (KONINKLI","NEW YORK","10018-2224","DIESEL FUEL SUPPLIER"
"11309826607","LONE STAR INDUSTRIES, INC.","SWEETWATER","79556-1639","DYED DIESEL FUEL BONDED USER"
"11312998906","SHELL USA, INC.","HOUSTON","77210-4525","GASOLINE SUPPLIER"
"11312998906","SHELL USA, INC.","HOUSTON","77210-4525","DIESEL FUEL SUPPLIER"
"11313948876","AIR CANADA","MONTREAL QUEBEC CANADA","H3B4R-7","AVIATION FUEL DEALER"
"11313948876","AIR CANADA","DORVAL QUEBEC CANADA","H4Y1H-4","DIESEL FUEL SUPPLIER"
"11314217305","UNION CARBIDE CORPORATION","BAY CITY","48708-7495","DIESEL FUEL DISTRIBUTOR"
"11315027984","AMERICAN AIRLINES, INC","FORT WORTH","76155-1801","AVIATION FUEL DEALER"
"11315027984","AMERICAN AIRLINES, INC","FORT WORTH","76155-1801","DIESEL FUEL SUPPLIER"
"11315462405","BRITISH AIRWAYS PLC (BRITISH AIRWAYS PLC CORPORATI","NEW YORK","10036-8002","DIESEL FUEL SUPPLIER"
"11315959137","SOCIETE AIR FRANCE (SOCIETE AIR FRANCE COMPANY)","NEW YORK","10018-5382","AVIATION FUEL DEALER"
"11315959137","SOCIETE AIR FRANCE (SOCIETE AIR FRANCE COMPANY)","NEW YORK","10018-5382","DIESEL FUEL SUPPLIER"
"11316866919","UNITED PARCEL SERVICE CO. (UPSCO UNITED PARCEL SER","LOUISVILLE","40223-4017","DIESEL FUEL SUPPLIER"
"11317133236","INDUSTRIAL SOLVENTS CORPORATION","CYPRESS","77410-0070","DIESEL FUEL DISTRIBUTOR"
"11317898473","DEUTSCHE LUFTHANSA, A.G., INC.","ENGLEWOOD","07631-3149","AVIATION FUEL DEALER"
"11317898473","DEUTSCHE LUFTHANSA, A.G., INC.","ENGLEWOOD","07631-3149","DIESEL FUEL SUPPLIER"
"11319439631","VIASA INTERNATIONAL AIRWAYS","MIAMI","33131-3506","AVIATION FUEL DEALER"
"11319950215","EXXONMOBIL SALES AND SUPPLY LLC","SPRING","77393-3366","GASOLINE SUPPLIER"
"11319950215","EXXONMOBIL SALES AND SUPPLY LLC","SPRING","77393-3366","DIESEL FUEL SUPPLIER"
"11325827365","BRITISH CALEDONIAN AIRWAYS","HOUSTON","77060-3409","AVIATION FUEL DEALER"
"11326566715","COVIA HOLDINGS LLC","INDEPENDENCE","44131","DYED DIESEL FUEL BONDED USER"
"11326973366","KPI OCEANCONNECT, INC.","RED BANK","07701-1271","DIESEL FUEL DISTRIBUTOR"
"11327525306","ALIA-THE ROYAL JORDANIAN AIRLINE","NEW YORK","10017-4647","AVIATION FUEL DEALER"
"11328338790","GULF AIR COMPANY GSC","NEW YORK","10018-2139","AVIATION FUEL DEALER"
"11328842569","IDEMITSU APOLLO CORPORATION","SACRAMENTO","95811-6606","GASOLINE SUPPLIER"
"11328842569","IDEMITSU APOLLO CORPORATION","SACRAMENTO","95811-6606","DIESEL FUEL SUPPLIER"
"11329170689","CHEYENNE PETROLEUM COMPANY (CHEYENNE PETR. CO. L.P","OKLAHOMA CITY","73134-2617","DYED DIESEL FUEL BONDED USER"
"11329421785","GLENCORE LTD.","NEW YORK","10017-5041","GASOLINE SUPPLIER"
"11329421785","GLENCORE LTD.","NEW YORK","10017-5041","DIESEL FUEL SUPPLIER"
"11330922847","J. ARON & COMPANY LLC","NEW YORK","10282-2102","GASOLINE SUPPLIER"
"11330922847","J. ARON & COMPANY LLC","NEW YORK","10282-2102","DIESEL FUEL SUPPLIER"
"11331019536","LQM PETROLEUM SERVICES, LLC","STAMFORD","06901-3265","DIESEL FUEL DISTRIBUTOR"
"11334365167","MERLIN PETROLEUM COMPANY INC","WESTPORT","06880-3613","GASOLINE DISTRIBUTOR"
"11334365167","MERLIN PETROLEUM COMPANY INC","WESTPORT","06880-3613","DIESEL FUEL DISTRIBUTOR"
"11337204397","WESTERN REFINING COMPANY LLC","FINDLAY","45840-3229","GASOLINE SUPPLIER"
"11337204397","WESTERN REFINING COMPANY LLC","FINDLAY","45840-3229","DIESEL FUEL SUPPLIER"
"11339374297","HARTREE PARTNERS, LP","NEW YORK","10036-2604","GASOLINE SUPPLIER"
"11339374297","HARTREE PARTNERS, LP","NEW YORK","10036-2604","DIESEL FUEL SUPPLIER"
"11343218704","LAZARUS ENERGY LLC","HOUSTON","77002-5705","DIESEL FUEL SUPPLIER"
"11349772605","BUNGE NORTH AMERICA INC","CHESTERFIELD","63017-6058","GASOLINE DISTRIBUTOR"
"11349772605","BUNGE NORTH AMERICA INC","CHESTERFIELD","63017-6058","DIESEL FUEL DISTRIBUTOR"
"11354015700","EXXONMOBIL OIL CORPORATION","SPRING","77393-3366","GASOLINE SUPPLIER"
"11354015700","EXXONMOBIL OIL CORPORATION","SPRING","77393-3366","DIESEL FUEL SUPPLIER"
"11354090059","EXXON MOBIL CORPORATION","SPRING","77393-3377","GASOLINE SUPPLIER"
"11354090059","EXXON MOBIL CORPORATION","SPRING","77393-3377","DIESEL FUEL SUPPLIER"
"11354758101","WEEKS MARINE, INC.","CRANFORD","07016-3509","DYED DIESEL FUEL BONDED USER"
"11360677782","ARAMCO SERVICES COMPANY","HOUSTON","77002-4314","AVIATION FUEL DEALER"
"11418402779","SENDERO INDUSTRIES, LLC","HOUSTON","77092-4607","DYED DIESEL FUEL BONDED USER"
"11418625213","CHASCO CONSTRUCTORS, LTD., L.L.P.","ROUND ROCK","78680-1057","DYED DIESEL FUEL BONDED USER"
"11419143224","FORT STOCKTON AVIATION, LLC","FORT STOCKTON","79735-1109","AVIATION FUEL DEALER"
"11419739526","LONGWORTH COOP GIN, INC.","ROBY","79543-0249","DIESEL FUEL DISTRIBUTOR"
"11419819450","LGSTX FUEL MANAGEMENT INC.","LITTLE ROCK","72202-2049","AVIATION FUEL DEALER"
"11603357135","SKINNER ROAD AIRPORT COMMUNITY ASSOCIATION, INC.","CYPRESS","77429-1627","AVIATION FUEL DEALER"
"11604847324","OCCIDENTAL CHEMICAL CORPORATION","HOUSTON","77227-7570","DYED DIESEL FUEL BONDED USER"
"11608404940","REID PETROLEUM CORPORATION","LOCKPORT","14095-0987","DIESEL FUEL DISTRIBUTOR"
"11610908094","BASF CORPORATION","HOUSTON","77079-1262","DYED DIESEL FUEL BONDED USER"
"11611424893","U.S. ENERGY DEVELOPMENT CORPORATION (U.S. ENERGY D","ARLINGTON","76011-5537","DYED DIESEL FUEL BONDED USER"
"11613107637","GEOSTOCK SANDIA, LLC","HOUSTON","77064-4855","DYED DIESEL FUEL BONDED USER"
"11613539573","ASCENT AVIATION GROUP, INC. (ASCENT TECHNOLOGIES G","PARISH","13131-4123","GASOLINE DISTRIBUTOR"
"11613539573","ASCENT AVIATION GROUP, INC. (ASCENT TECHNOLOGIES G","PARISH","13131-4123","DIESEL FUEL DISTRIBUTOR"
"11616194871","DISCOVERY NATURAL RESOURCES LLC","DENVER","80202-4420","DYED DIESEL FUEL BONDED USER"
"11616243736","WIL-CALL SERVICES, LTD.","BUFFALO","75831-8164","DYED DIESEL FUEL BONDED USER"
"11616285570","FREEDOM FLIGHT, INC.","SOUTHLAKE","76092-6407","AVIATION FUEL DEALER"
"11616935943","ATOKA OPERATING, INC.","ADDISON","75001-5333","DYED DIESEL FUEL BONDED USER"
"11617062622","STEAGALL OIL CO. OF TEXAS, LTD.","CHICKASHA","73023-0625","GASOLINE DISTRIBUTOR"
"11617062622","STEAGALL OIL CO. OF TEXAS, LTD.","CHICKASHA","73023-0625","DIESEL FUEL DISTRIBUTOR"
"11617611253","CH MARINA AND DRYSTACK, LP","LAKEWAY","78734-5265","DIESEL FUEL DISTRIBUTOR"
"11617712614","EXCO OPERATING COMPANY, LP","DALLAS","75251-2256","DYED DIESEL FUEL BONDED USER"
"12000522545","REEVES STREET, LLC","DALLAS","75235-2603","AVIATION FUEL DEALER"
"12000970801","JM COX RESOURCES, L.P.","MIDLAND","79702-2217","DYED DIESEL FUEL BONDED USER"
"12001299648","KELLY PROPANE & FUEL, LLC","HOLLIDAY","76366-0309","GASOLINE DISTRIBUTOR"
"12001299648","KELLY PROPANE & FUEL, LLC","HOLLIDAY","76366-0309","DIESEL FUEL DISTRIBUTOR"
"12001401491","DCMM RENTAL ONE, LTD.","COLLEYVILLE","76034-5924","DYED DIESEL FUEL BONDED USER"
"12001491542","GEPNER, INC.","CEDAR CREEK","78612-3915","AVIATION FUEL DEALER"
"12001732788","MAGELLAN ASSET SERVICES, L.P.","TULSA","74121-2186","GASOLINE SUPPLIER"
"12001732788","MAGELLAN ASSET SERVICES, L.P.","TULSA","74121-2186","DIESEL FUEL SUPPLIER"
"12002216625","TMS INTERNATIONAL, LLC","PITTSBURGH","15203-5126","DYED DIESEL FUEL BONDED USER"
"12002390826","CITYSERVICEVALCON, LLC","KALISPELL","59903-0001","GASOLINE DISTRIBUTOR"
"12002390826","CITYSERVICEVALCON, LLC","KALISPELL","59903-0001","DIESEL FUEL DISTRIBUTOR"
"12002737588","TEXPAR ENERGY, L.L.C.","ONALASKA","54650-0189","DIESEL FUEL DISTRIBUTOR"
"12002839673","CASEY AVIATION INC.","JACKSONVILLE","75766-6929","AVIATION FUEL DEALER"
"12004108267","NORTH AMERICAN PROCUREMENT COMPANY","WOODVILLE","75979-2279","DYED DIESEL FUEL BONDED USER"
"12004113671","BLUE FIN SERVICES, L.L.C. (GATE BLUE FIN SERVICES,","BROUSSARD","70518-1650","DYED DIESEL FUEL BONDED USER"
"12004534967","BLUE SUN BIODIESEL, LLC","WHEAT RIDGE","80033-5245","DIESEL FUEL DISTRIBUTOR"
"12004566423","HUBERT GLASS OIL CO.","JACKSONVILLE","75766-0267","GASOLINE DISTRIBUTOR"
"12004566423","HUBERT GLASS OIL CO.","JACKSONVILLE","75766-0267","DIESEL FUEL DISTRIBUTOR"
"12004677980","DENBURY ONSHORE, LLC","ALVIN","77511-8711","DYED DIESEL FUEL BONDED USER"
"12004939745","HUECO QUARRY, INC.","EL PASO","79936-7898","DYED DIESEL FUEL BONDED USER"
"12005058149","COLEMAN RANCHES, LTD.","ACKERLY","79713-0178","AVIATION FUEL DEALER"
"12005319400","BAIN ENTERPRISES, LLC","HORIZON CITY","79928-7683","DYED DIESEL FUEL BONDED USER"
"12005603159","R.E.M. DIRECTIONAL, INC.","BOLIGEE","35443-0096","DYED DIESEL FUEL BONDED USER"
"12005740456","CENTERGAS FUELS, INC.","AMARILLO","79105-5000","GASOLINE DISTRIBUTOR"
"12005740456","CENTERGAS FUELS, INC.","AMARILLO","79105-5000","DIESEL FUEL DISTRIBUTOR"
"12005927046","SAND HILL FOUNDATION, LLC","CENTER","75935-1661","DYED DIESEL FUEL BONDED USER"
"12006552686","SYNERGY PETROLEUM L L C","TAHLEQUAH","74464-1863","DIESEL FUEL DISTRIBUTOR"
"12006671171","PRECISION PIPELINE LLC (PPL  CONSTRUCTION LLC)","EAU CLAIRE","54703-6332","DYED DIESEL FUEL BONDED USER"
"12006957588","BASIN AVIATION, INC.","MIDLAND","79710-0547","AVIATION FUEL DEALER"
"12006960657","WTG FUELS, LLC","MIDLAND","79702-3514","GASOLINE DISTRIBUTOR"
"12006960657","WTG FUELS, LLC","MIDLAND","79702-3514","DIESEL FUEL SUPPLIER"
"12008086212","ALLEGIANT AIR, LLC","LAS VEGAS","89144-6305","AVIATION FUEL DEALER"
"12008121720","DAVIS SOUTHERN OPERATING COMPANY, LLC","HOUSTON","77004-1154","DYED DIESEL FUEL BONDED USER"
"12008173762","EPIROC DRILLING SOLUTIONS LLC","GARLAND","75040-4102","DYED DIESEL FUEL BONDED USER"
"12008506037","NESTE US, INC.","HOUSTON","77056-6677","GASOLINE SUPPLIER"
"12008506037","NESTE US, INC.","HOUSTON","77056-6677","DIESEL FUEL SUPPLIER"
"12008551587","DOLPHINS SEAPORT, INC.","DICKINSON","77539-8089","DIESEL FUEL DISTRIBUTOR"
"12008716727","WE BUILD, INC.","PARIS","75461-0876","DYED DIESEL FUEL BONDED USER"
"12009326021","YARDELLE INVESTMENT MANAGEMENT, LLC","IRVING","75014-3487","AVIATION FUEL DEALER"
"12011583403","HARRISON AVIATION, LTD.","FORT WORTH","76107-3355","AVIATION FUEL DEALER"
"12011959124","ALEDO ENTERPRISES LLC","DALLAS","75220-8109","AVIATION FUEL DEALER"
"12011982308","SKYLAND GRAIN, L.L.C.","BUSHLAND","79012-0129","GASOLINE DISTRIBUTOR"
"12011982308","SKYLAND GRAIN, L.L.C.","BUSHLAND","79012-0129","DIESEL FUEL DISTRIBUTOR"
"12012520651","BAR NONE INVESTMENTS, L.L.C.","GEORGETOWN","78633-1919","DYED DIESEL FUEL BONDED USER"
"12012713207","ENDURING RESOURCES, LLC","CENTENNIAL","80111-6743","DYED DIESEL FUEL BONDED USER"
"12013406272","BRH-GARVER CONSTRUCTION, L.P.","HOUSTON","77061-4500","DYED DIESEL FUEL BONDED USER"
"12013990440","AMERICAN BNP RESOURCES LLC","IRVING","75038-6422","AVIATION FUEL DEALER"
"12014159185","FIRSTAIR ADS CORP.","BIG FLATS","14814-0313","AVIATION FUEL DEALER"
"12014553304","MAGELLAN PIPELINE COMPANY, L.P.","TULSA","74121-2186","GASOLINE SUPPLIER"
"12014553304","MAGELLAN PIPELINE COMPANY, L.P.","TULSA","74121-2186","DIESEL FUEL SUPPLIER"
"12015439388","DOLEN SPECIALTY SAND PRODUCTS, LLC","ROMAYOR","77368-0359","DYED DIESEL FUEL BONDED USER"
"12015766921","OMEGA BRANDING, LP","FORT WORTH","76124-0237","GASOLINE DISTRIBUTOR"
"12015766921","OMEGA BRANDING, LP","FORT WORTH","76124-0237","DIESEL FUEL DISTRIBUTOR"
"12016487303","AMERICAN AVIATION SUPPLY LLC","FORT WORTH","76155-1801","DIESEL FUEL SUPPLIER"
"12016619392","FCS CONSTRUCTION LP","DALLAS","75219-0829","DYED DIESEL FUEL BONDED USER"
"12017124350","OILFIELD FISHING AND RENTAL, LLC","MIDLAND","79708-7748","DYED DIESEL FUEL BONDED USER"
"12017348876","BERNSHAUSEN OIL COMPANY","ROSENBERG","77471-0872","GASOLINE DISTRIBUTOR"
"12017348876","BERNSHAUSEN OIL COMPANY","ROSENBERG","77471-0872","DIESEL FUEL DISTRIBUTOR"
"12017520805","WARING OIL COMPANY LLC","VICKSBURG","39181-0066","GASOLINE EXPORTER"
"12017520805","WARING OIL COMPANY LLC","VICKSBURG","39181-0066","DIESEL FUEL EXPORTER"
"12017989620","SOUTHERN LOGGERS COOPERATIVE","PINEVILLE","71360-6697","DIESEL FUEL DISTRIBUTOR"
"12018023072","CONCRETE MOBILITY, LLC","GLENCOE","55336-3365","DYED DIESEL FUEL BONDED USER"
"12018192703","L E JONES DRILLING LLC","DUNCAN","73534-1185","DYED DIESEL FUEL BONDED USER"
"12018530779","PARK JONES L L C","CANYON LAKE","78133-0004","AVIATION FUEL DEALER"
"12019068910","BARCO INDUSTRIES, LLC","COLUMBUS","78934-5106","DYED DIESEL FUEL BONDED USER"
"12019252316","EAST TEXAS BRIDGE, INC.","LONGVIEW","75608-6218","DYED DIESEL FUEL BONDED USER"
"12019819338","INEOS USA LLC","LEAGUE CITY","77573-3091","DYED DIESEL FUEL BONDED USER"
"12020023235","R. LACY SERVICES, LTD.","LONGVIEW","75606-2146","AVIATION FUEL DEALER"
"12020023235","R. LACY SERVICES, LTD.","LONGVIEW","75606-2146","DYED DIESEL FUEL BONDED USER"
"12020081399","HOLLYFRONTIER REFINING & MARKETING LLC","DALLAS","75201-2174","GASOLINE SUPPLIER"
"12020081399","HOLLYFRONTIER REFINING & MARKETING LLC","DALLAS","75201-2174","DIESEL FUEL SUPPLIER"
"12020592494","RECONDITE SERVICES, INC.","THE WOODLANDS","77381-3151","DYED DIESEL FUEL BONDED USER"
"12022941145","SHOCO PRODUCTION LLC","LONGVIEW","75604-4454","DYED DIESEL FUEL BONDED USER"
"12023177400","BRG LONE STAR LTD.","TULSA","74136-6353","DYED DIESEL FUEL BONDED USER"
"12023192326","JMJ ORGANICS LTD","HUFFMAN","77336-0927","DYED DIESEL FUEL BONDED USER"
"12023306587","TEXAS AERIAL APPLICATORS INC","BROWNWOOD","76801-7801","AVIATION FUEL DEALER"
"12023638385","S & R INVESTMENTS, INC.","AUSTIN","78763-5248","GASOLINE DISTRIBUTOR"
"12023638385","S & R INVESTMENTS, INC.","AUSTIN","78763-5248","DIESEL FUEL DISTRIBUTOR"
"12023761328","BOULDER ENERGY PARTNERS, L.L.C.","BOERNE","78006-3601","DYED DIESEL FUEL BONDED USER"
"12024431509","BLUE STREAK TRANSPORTATION, INC.","MIDLAND","79711-0448","GASOLINE DISTRIBUTOR"
"12024431509","BLUE STREAK TRANSPORTATION, INC.","MIDLAND","79711-0448","DIESEL FUEL DISTRIBUTOR"
"12024763539","PROPETRO SERVICES, INC.","MIDLAND","79702-0873","DYED DIESEL FUEL BONDED USER"
"12025187589","WELL-FOAM, INC.","ODESSA","79768-4910","DYED DIESEL FUEL BONDED USER"
"12025273835","NORTON ENERGY DRILLING, L.L.C.","LUBBOCK","79416-4732","DYED DIESEL FUEL BONDED USER"
"12025579447","TEXAKOMA OPERATING, L.P.","PLANO","75024-6682","DYED DIESEL FUEL BONDED USER"
"12025730834","BK AIRPORT PROPERTIES, L.P.","FRIENDSWOOD","77546-2820","AVIATION FUEL DEALER"
"12026131891","WELLS FARGO COMMODITIES, LLC","SAN FRANCISCO","94105-2102","GASOLINE SUPPLIER"
"12026131891","WELLS FARGO COMMODITIES, LLC","SAN FRANCISCO","94105-2102","DIESEL FUEL SUPPLIER"
"12026404470","KINDER MORGAN PETCOKE, L.P.","HOUSTON","77002-4718","DYED DIESEL FUEL BONDED USER"
"12026729587","PICO AVIATION, LTD.","DEL RIO","78840-3913","AVIATION FUEL DEALER"
"12026927504","SEADRIFT COKE L.P.","PORT LAVACA","77979-0192","DYED DIESEL FUEL BONDED USER"
"12027535017","SIERRA FUELS, LP","GALVESTON","77554-6401","DIESEL FUEL DISTRIBUTOR"
"12028186950","CENTRAL JET SERVICE, L.L.C.","MARSHALL","75672-5513","AVIATION FUEL DEALER"
"12029172090","SEI FUEL SERVICES, INC.","DALLAS","75221-0711","GASOLINE SUPPLIER"
"12029172090","SEI FUEL SERVICES, INC.","DALLAS","75221-0711","DIESEL FUEL SUPPLIER"
"12029332397","MUMME OIL, INC.","DILLEY","78017-0130","GASOLINE DISTRIBUTOR"
"12029332397","MUMME OIL, INC.","DILLEY","78017-0130","DIESEL FUEL DISTRIBUTOR"
"12029682395","3 FLY ENTERPRISES LLC","GEORGETOWN","78633-4656","AVIATION FUEL DEALER"
"12029922965","PIPELINE, ENVIRONMENTAL & COMPRESSION INDUSTRIES,","SCOTT","70583-1664","DYED DIESEL FUEL BONDED USER"
"12030761139","BLACK POOL ENERGY, LP","HOUSTON","77070-2623","DYED DIESEL FUEL BONDED USER"
"12030792043","WEST TEXAS HELICOPTERS, INC.","MASON","76856-1705","AVIATION FUEL DEALER"
