"fiscal_year","region","client_age_group","client_race_ethnicity","client_gender","reason","clients"
"2021","1-Lubbock","65 and Older","Other","Unknown","Physical Abuse","2"
"2021","1-Lubbock","65 and Older","Other","Unknown","Physical Neglect","2"
"2021","1-Lubbock","65 and Older","Other","Unknown","Sexual Abuse","1"
"2021","2-Abilene","18-64 with Disability","African American","Female","Emot/Verbl Abuse","3"
"2021","2-Abilene","18-64 with Disability","African American","Female","Exploitation","1"
"2021","2-Abilene","18-64 with Disability","African American","Female","Medical Neglect","8"
"2021","2-Abilene","18-64 with Disability","African American","Female","Men Health Neg.","1"
"2021","2-Abilene","18-64 with Disability","African American","Female","Physical Abuse","3"
"2021","2-Abilene","18-64 with Disability","African American","Female","Physical Neglect","51"
"2021","2-Abilene","18-64 with Disability","African American","Male","Exploitation","3"
"2021","2-Abilene","18-64 with Disability","African American","Male","Medical Neglect","9"
"2021","2-Abilene","18-64 with Disability","African American","Male","Men Health Neg.","1"
"2021","2-Abilene","18-64 with Disability","African American","Male","Physical Abuse","2"
"2021","2-Abilene","18-64 with Disability","African American","Male","Physical Neglect","59"
"2021","2-Abilene","18-64 with Disability","African American","Unknown","Physical Neglect","2"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Emot/Verbl Abuse","11"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Exploitation","18"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Medical Neglect","75"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Men Health Neg.","13"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Physical Abuse","21"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Physical Neglect","305"
"2021","2-Abilene","18-64 with Disability","Anglo","Female","Sexual Abuse","2"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Emot/Verbl Abuse","9"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Exploitation","21"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Medical Neglect","70"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Men Health Neg.","11"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Physical Abuse","5"
"2021","2-Abilene","18-64 with Disability","Anglo","Male","Physical Neglect","251"
"2021","2-Abilene","18-64 with Disability","Anglo","Unknown","Physical Neglect","1"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Emot/Verbl Abuse","4"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Exploitation","4"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Medical Neglect","14"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Men Health Neg.","1"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Physical Abuse","6"
"2021","2-Abilene","18-64 with Disability","Hispanic","Female","Physical Neglect","53"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Emot/Verbl Abuse","4"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Exploitation","8"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Medical Neglect","20"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Men Health Neg.","1"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Physical Abuse","1"
"2021","2-Abilene","18-64 with Disability","Hispanic","Male","Physical Neglect","54"
"2021","2-Abilene","18-64 with Disability","Native American","Female","Medical Neglect","1"
"2021","2-Abilene","18-64 with Disability","Native American","Male","Medical Neglect","1"
"2021","2-Abilene","18-64 with Disability","Native American","Male","Physical Neglect","1"
"2021","2-Abilene","18-64 with Disability","Other","Female","Emot/Verbl Abuse","1"
"2021","2-Abilene","18-64 with Disability","Other","Female","Exploitation","1"
"2021","2-Abilene","18-64 with Disability","Other","Female","Medical Neglect","7"
"2021","2-Abilene","18-64 with Disability","Other","Female","Men Health Neg.","3"
"2021","2-Abilene","18-64 with Disability","Other","Female","Physical Neglect","49"
"2021","2-Abilene","18-64 with Disability","Other","Female","Sexual Abuse","1"
"2021","2-Abilene","18-64 with Disability","Other","Male","Emot/Verbl Abuse","1"
"2021","2-Abilene","18-64 with Disability","Other","Male","Medical Neglect","7"
"2021","2-Abilene","18-64 with Disability","Other","Male","Men Health Neg.","3"
"2021","2-Abilene","18-64 with Disability","Other","Male","Physical Abuse","1"
"2021","2-Abilene","18-64 with Disability","Other","Male","Physical Neglect","29"
"2021","2-Abilene","18-64 with Disability","Other","Unknown","Physical Neglect","1"
"2021","2-Abilene","65 and Older","African American","Female","Emot/Verbl Abuse","1"
"2021","2-Abilene","65 and Older","African American","Female","Exploitation","5"
"2021","2-Abilene","65 and Older","African American","Female","Medical Neglect","24"
"2021","2-Abilene","65 and Older","African American","Female","Men Health Neg.","3"
"2021","2-Abilene","65 and Older","African American","Female","Physical Abuse","2"
"2021","2-Abilene","65 and Older","African American","Female","Physical Neglect","113"
"2021","2-Abilene","65 and Older","African American","Female","Sexual Abuse","1"
"2021","2-Abilene","65 and Older","African American","Male","Emot/Verbl Abuse","1"
"2021","2-Abilene","65 and Older","African American","Male","Exploitation","3"
"2021","2-Abilene","65 and Older","African American","Male","Medical Neglect","23"
"2021","2-Abilene","65 and Older","African American","Male","Men Health Neg.","1"
"2021","2-Abilene","65 and Older","African American","Male","Physical Abuse","2"
"2021","2-Abilene","65 and Older","African American","Male","Physical Neglect","80"
"2021","2-Abilene","65 and Older","Anglo","Female","Emot/Verbl Abuse","33"
"2021","2-Abilene","65 and Older","Anglo","Female","Exploitation","46"
"2021","2-Abilene","65 and Older","Anglo","Female","Medical Neglect","175"
"2021","2-Abilene","65 and Older","Anglo","Female","Men Health Neg.","20"
"2021","2-Abilene","65 and Older","Anglo","Female","Physical Abuse","33"
"2021","2-Abilene","65 and Older","Anglo","Female","Physical Neglect","672"
"2021","2-Abilene","65 and Older","Anglo","Female","Sexual Abuse","1"
"2021","2-Abilene","65 and Older","Anglo","Male","Emot/Verbl Abuse","11"
"2021","2-Abilene","65 and Older","Anglo","Male","Exploitation","33"
"2021","2-Abilene","65 and Older","Anglo","Male","Medical Neglect","124"
"2021","2-Abilene","65 and Older","Anglo","Male","Men Health Neg.","15"
"2021","2-Abilene","65 and Older","Anglo","Male","Physical Abuse","20"
"2021","2-Abilene","65 and Older","Anglo","Male","Physical Neglect","463"
"2021","2-Abilene","65 and Older","Anglo","Unknown","Physical Neglect","1"
"2021","2-Abilene","65 and Older","Asian","Female","Exploitation","1"
"2021","2-Abilene","65 and Older","Asian","Female","Physical Abuse","1"
"2021","2-Abilene","65 and Older","Asian","Female","Physical Neglect","1"
"2021","2-Abilene","65 and Older","Hispanic","Female","Emot/Verbl Abuse","9"
"2021","2-Abilene","65 and Older","Hispanic","Female","Exploitation","9"
"2021","2-Abilene","65 and Older","Hispanic","Female","Medical Neglect","29"
"2021","2-Abilene","65 and Older","Hispanic","Female","Men Health Neg.","2"
"2021","2-Abilene","65 and Older","Hispanic","Female","Physical Abuse","7"
"2021","2-Abilene","65 and Older","Hispanic","Female","Physical Neglect","96"
"2021","2-Abilene","65 and Older","Hispanic","Male","Exploitation","7"
"2021","2-Abilene","65 and Older","Hispanic","Male","Medical Neglect","21"
"2021","2-Abilene","65 and Older","Hispanic","Male","Men Health Neg.","4"
"2021","2-Abilene","65 and Older","Hispanic","Male","Physical Abuse","5"
"2021","2-Abilene","65 and Older","Hispanic","Male","Physical Neglect","106"
"2021","2-Abilene","65 and Older","Hispanic","Unknown","Exploitation","1"
"2021","2-Abilene","65 and Older","Hispanic","Unknown","Physical Abuse","1"
"2021","2-Abilene","65 and Older","Hispanic","Unknown","Physical Neglect","4"
"2021","2-Abilene","65 and Older","Native American","Female","Physical Neglect","2"
"2021","2-Abilene","65 and Older","Native American","Male","Medical Neglect","1"
"2021","2-Abilene","65 and Older","Native American","Male","Physical Neglect","2"
"2021","2-Abilene","65 and Older","Other","Female","Emot/Verbl Abuse","4"
"2021","2-Abilene","65 and Older","Other","Female","Exploitation","2"
"2021","2-Abilene","65 and Older","Other","Female","Medical Neglect","11"
"2021","2-Abilene","65 and Older","Other","Female","Men Health Neg.","2"
"2021","2-Abilene","65 and Older","Other","Female","Physical Abuse","4"
"2021","2-Abilene","65 and Older","Other","Female","Physical Neglect","66"
"2021","2-Abilene","65 and Older","Other","Male","Exploitation","2"
"2021","2-Abilene","65 and Older","Other","Male","Medical Neglect","4"
"2021","2-Abilene","65 and Older","Other","Male","Physical Neglect","28"
"2021","2-Abilene","65 and Older","Other","Unknown","Exploitation","1"
"2021","2-Abilene","65 and Older","Other","Unknown","Medical Neglect","2"
"2021","2-Abilene","65 and Older","Other","Unknown","Men Health Neg.","1"
"2021","2-Abilene","65 and Older","Other","Unknown","Physical Abuse","1"
"2021","2-Abilene","65 and Older","Other","Unknown","Physical Neglect","4"
"2021","3-Arlington","18-64 with Disability","African American","Female","Emot/Verbl Abuse","24"
"2021","3-Arlington","18-64 with Disability","African American","Female","Exploitation","35"
"2021","3-Arlington","18-64 with Disability","African American","Female","Medical Neglect","91"
"2021","3-Arlington","18-64 with Disability","African American","Female","Men Health Neg.","15"
"2021","3-Arlington","18-64 with Disability","African American","Female","Physical Abuse","32"
"2021","3-Arlington","18-64 with Disability","African American","Female","Physical Neglect","280"
"2021","3-Arlington","18-64 with Disability","African American","Female","Sexual Abuse","10"
"2021","3-Arlington","18-64 with Disability","African American","Male","Emot/Verbl Abuse","19"
"2021","3-Arlington","18-64 with Disability","African American","Male","Exploitation","27"
"2021","3-Arlington","18-64 with Disability","African American","Male","Medical Neglect","84"
"2021","3-Arlington","18-64 with Disability","African American","Male","Men Health Neg.","15"
"2021","3-Arlington","18-64 with Disability","African American","Male","Physical Abuse","36"
"2021","3-Arlington","18-64 with Disability","African American","Male","Physical Neglect","255"
"2021","3-Arlington","18-64 with Disability","African American","Male","Sexual Abuse","3"
"2021","3-Arlington","18-64 with Disability","African American","Unknown","Exploitation","1"
"2021","3-Arlington","18-64 with Disability","African American","Unknown","Medical Neglect","1"
"2021","3-Arlington","18-64 with Disability","African American","Unknown","Physical Neglect","2"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Emot/Verbl Abuse","36"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Exploitation","29"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Medical Neglect","97"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Men Health Neg.","30"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Physical Abuse","43"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Physical Neglect","362"
"2021","3-Arlington","18-64 with Disability","Anglo","Female","Sexual Abuse","7"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Emot/Verbl Abuse","23"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Exploitation","38"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Medical Neglect","136"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Men Health Neg.","30"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Physical Abuse","38"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Physical Neglect","386"
"2021","3-Arlington","18-64 with Disability","Anglo","Male","Sexual Abuse","1"
"2021","3-Arlington","18-64 with Disability","Asian","Female","Medical Neglect","2"
"2021","3-Arlington","18-64 with Disability","Asian","Female","Physical Abuse","1"
"2021","3-Arlington","18-64 with Disability","Asian","Female","Physical Neglect","5"
"2021","3-Arlington","18-64 with Disability","Asian","Male","Physical Neglect","1"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Emot/Verbl Abuse","10"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Exploitation","3"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Medical Neglect","17"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Men Health Neg.","8"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Physical Abuse","22"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Physical Neglect","77"
"2021","3-Arlington","18-64 with Disability","Hispanic","Female","Sexual Abuse","3"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Emot/Verbl Abuse","3"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Exploitation","11"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Medical Neglect","42"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Men Health Neg.","2"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Physical Abuse","6"
"2021","3-Arlington","18-64 with Disability","Hispanic","Male","Physical Neglect","105"
"2021","3-Arlington","18-64 with Disability","Hispanic","Unknown","Physical Neglect","1"
"2021","3-Arlington","18-64 with Disability","Native American","Female","Emot/Verbl Abuse","2"
"2021","3-Arlington","18-64 with Disability","Native American","Female","Medical Neglect","2"
"2021","3-Arlington","18-64 with Disability","Native American","Female","Physical Abuse","1"
"2021","3-Arlington","18-64 with Disability","Native American","Female","Physical Neglect","4"
"2021","3-Arlington","18-64 with Disability","Native American","Male","Medical Neglect","1"
"2021","3-Arlington","18-64 with Disability","Native American","Male","Men Health Neg.","1"
"2021","3-Arlington","18-64 with Disability","Native American","Male","Physical Neglect","1"
"2021","3-Arlington","18-64 with Disability","Other","Female","Emot/Verbl Abuse","6"
"2021","3-Arlington","18-64 with Disability","Other","Female","Exploitation","4"
"2021","3-Arlington","18-64 with Disability","Other","Female","Medical Neglect","17"
"2021","3-Arlington","18-64 with Disability","Other","Female","Men Health Neg.","2"
"2021","3-Arlington","18-64 with Disability","Other","Female","Physical Abuse","9"
"2021","3-Arlington","18-64 with Disability","Other","Female","Physical Neglect","62"
"2021","3-Arlington","18-64 with Disability","Other","Female","Sexual Abuse","1"
"2021","3-Arlington","18-64 with Disability","Other","Male","Emot/Verbl Abuse","4"
"2021","3-Arlington","18-64 with Disability","Other","Male","Exploitation","10"
"2021","3-Arlington","18-64 with Disability","Other","Male","Medical Neglect","25"
"2021","3-Arlington","18-64 with Disability","Other","Male","Men Health Neg.","4"
"2021","3-Arlington","18-64 with Disability","Other","Male","Physical Abuse","6"
"2021","3-Arlington","18-64 with Disability","Other","Male","Physical Neglect","60"
"2021","3-Arlington","18-64 with Disability","Other","Male","Sexual Abuse","1"
"2021","3-Arlington","65 and Older","African American","Female","Emot/Verbl Abuse","91"
"2021","3-Arlington","65 and Older","African American","Female","Exploitation","121"
"2021","3-Arlington","65 and Older","African American","Female","Medical Neglect","181"
"2021","3-Arlington","65 and Older","African American","Female","Men Health Neg.","23"
"2021","3-Arlington","65 and Older","African American","Female","Physical Abuse","102"
"2021","3-Arlington","65 and Older","African American","Female","Physical Neglect","782"
"2021","3-Arlington","65 and Older","African American","Female","Sexual Abuse","9"
"2021","3-Arlington","65 and Older","African American","Male","Emot/Verbl Abuse","43"
"2021","3-Arlington","65 and Older","African American","Male","Exploitation","95"
"2021","3-Arlington","65 and Older","African American","Male","Medical Neglect","147"
"2021","3-Arlington","65 and Older","African American","Male","Men Health Neg.","18"
"2021","3-Arlington","65 and Older","African American","Male","Physical Abuse","47"
"2021","3-Arlington","65 and Older","African American","Male","Physical Neglect","546"
"2021","3-Arlington","65 and Older","African American","Male","Sexual Abuse","1"
"2021","3-Arlington","65 and Older","African American","Unknown","Emot/Verbl Abuse","2"
"2021","3-Arlington","65 and Older","African American","Unknown","Exploitation","2"
"2021","3-Arlington","65 and Older","African American","Unknown","Medical Neglect","2"
"2021","3-Arlington","65 and Older","African American","Unknown","Physical Abuse","3"
"2021","3-Arlington","65 and Older","African American","Unknown","Physical Neglect","14"
"2021","3-Arlington","65 and Older","Anglo","Female","Emot/Verbl Abuse","235"
"2021","3-Arlington","65 and Older","Anglo","Female","Exploitation","316"
"2021","3-Arlington","65 and Older","Anglo","Female","Medical Neglect","667"
"2021","3-Arlington","65 and Older","Anglo","Female","Men Health Neg.","93"
"2021","3-Arlington","65 and Older","Anglo","Female","Physical Abuse","265"
"2021","3-Arlington","65 and Older","Anglo","Female","Physical Neglect","2151"
"2021","3-Arlington","65 and Older","Anglo","Female","Sexual Abuse","4"
"2021","3-Arlington","65 and Older","Anglo","Male","Emot/Verbl Abuse","122"
"2021","3-Arlington","65 and Older","Anglo","Male","Exploitation","181"
"2021","3-Arlington","65 and Older","Anglo","Male","Medical Neglect","454"
"2021","3-Arlington","65 and Older","Anglo","Male","Men Health Neg.","60"
"2021","3-Arlington","65 and Older","Anglo","Male","Physical Abuse","169"
"2021","3-Arlington","65 and Older","Anglo","Male","Physical Neglect","1477"
"2021","3-Arlington","65 and Older","Anglo","Male","Sexual Abuse","1"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Emot/Verbl Abuse","2"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Exploitation","3"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Medical Neglect","4"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Men Health Neg.","2"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Physical Abuse","3"
"2021","3-Arlington","65 and Older","Anglo","Unknown","Physical Neglect","21"
"2021","3-Arlington","65 and Older","Asian","Female","Emot/Verbl Abuse","4"
"2021","3-Arlington","65 and Older","Asian","Female","Exploitation","3"
"2021","3-Arlington","65 and Older","Asian","Female","Medical Neglect","3"
"2021","3-Arlington","65 and Older","Asian","Female","Men Health Neg.","3"
"2021","3-Arlington","65 and Older","Asian","Female","Physical Abuse","7"
"2021","3-Arlington","65 and Older","Asian","Female","Physical Neglect","37"
"2021","3-Arlington","65 and Older","Asian","Male","Emot/Verbl Abuse","1"
"2021","3-Arlington","65 and Older","Asian","Male","Medical Neglect","6"
"2021","3-Arlington","65 and Older","Asian","Male","Men Health Neg.","3"
"2021","3-Arlington","65 and Older","Asian","Male","Physical Abuse","5"
"2021","3-Arlington","65 and Older","Asian","Male","Physical Neglect","33"
"2021","3-Arlington","65 and Older","Hispanic","Female","Emot/Verbl Abuse","47"
"2021","3-Arlington","65 and Older","Hispanic","Female","Exploitation","36"
"2021","3-Arlington","65 and Older","Hispanic","Female","Medical Neglect","89"
