WDID,Structure Name,Structure Type,Water Source,GNIS ID,Stream Mile,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Latitude,Longitude,Location Accuracy,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Associated Case Numbers,Decreed Uses,Net Absolute,Net Conditional,Net APEX Absolute,Net APEX Conditional,Decreed Units,Seasonal Limits,Comments,Modified,More Information,Location,Counties
0600597,LAFAYETTE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475906.0,4420198.0,39.931556,-105.281993,Digitized,06/02/1882,,10/01/1859,3561.00000,0,,"97CW0195, 90CW0108, 80CW0468",1234568AQW,0.0000,0.0000,1.7250,0.0000,C,No,"ALT PT TO L BOULDER D 90CW108, ALT PT TO LOWER BOULDER D, ALT PT TO LOWER BOULDER DITCH",08/06/2020 02:16:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1682937,"(39.931556, -105.281993)",85
0600564,COMMUNITY DITCH,Ditch,SOUTH BOULDER CREEK,00180974,9.76,1,6,BOULDER,SW,NE,SE,25,1.0 S,71.0 W,S,,,,,476018.0,4420292.0,39.932406,-105.280686,Digitized,09/28/1953,06/21/1926,10/09/1911,27930.22561,0,,"CA10232, 92CW0079",01234568AW,0.0000,0.0000,448.0000,0.0000,C,No,"TB-89 TFR FM S BLDR COAL CR D FOR STRG IN MARSHALL RES 03/26/1940, LOUISVILLE CHNG USE 03/31/1995, LOUISVILLE CHNG USE 03/31/1995",09/21/2020 02:26:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696753,"(39.932406, -105.280686)",85
0600934,WRENN SURFACE RIGHT,Ditch,SOUTH BOULDER CREEK,00180974,21.60,1,6,BOULDER,SW,NE,SE,14,1.0 S,72.0 W,S,,,,,464938.4,4423539.9,39.961282,-105.410529,Spotted from quarters,12/31/1977,12/31/1976,01/12/1972,46386.44571,0,,W8751,9Q,0.0330,0.0000,0.0000,0.0000,C,No,AESTHETIC PURPOSES,03/11/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487651,"(39.961282, -105.410529)",85
0600792,MESA TRAIL RANCH DIVERSION 1,Ditch,SOUTH BOULDER CREEK,00180974,8.32,1,6,BOULDER,SW,NW,NW,29,1.0 S,70.0 W,S,229,W,1121,N,477860.0,4421114.1,39.939862,-105.259156,Spotted from section lines,12/31/2012,12/31/2011,09/16/2011,59169.59063,0,,12CW0088,15679CW,0.0000,1.0000,0.0000,0.0000,C,No,,09/03/2015 02:52:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487404,"(39.939862, -105.259156)",85
0600567,DAVIDSON DITCH,Ditch,SOUTH BOULDER CREEK,00180974,8.40,1,6,BOULDER,NW,SW,NW,29,1.0 S,70.0 W,S,,,,,477805.0,4420976.0,39.938618,-105.259795,GPS,06/02/1882,,10/01/1870,7579.00000,0,,"85CW0119, 80CW0468",1234568QW,0.0000,0.0000,2.3828,0.0000,C,No,"ALT PT TO COTTONWOOD D 90CW108, ALT PT TO COTTONWOOD NO 1 D LAFAYETTE TFR LTD 226AF",09/21/2020 02:26:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696773,"(39.938618, -105.259795)",85
0600902,NEW DRY CR CARRIER DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.80,1,6,BOULDER,,SW,SW,3,1.0 S,70.0 W,S,,,,,481170.0,4426236.0,39.986091,-105.220561,GPS,12/31/1997,12/31/1996,06/30/1997,53872.00000,0,,"06CW0150, 97CW0195",1234568AW,0.0000,0.0000,1.4000,6.6000,C,No,"EXCH FM LAFAYETT SEWER, EXCH FM LAFAYETT SEWER; MADE ABSOLUTE",06/10/2022 02:38:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1865402,"(39.986091, -105.220561)",85
0600576,ENTERPRISE DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.35,1,6,BOULDER,SW,NE,SW,3,1.0 S,70.0 W,S,,,,,481697.8,4426704.1,39.990319,-105.214390,GPS,06/02/1882,,04/01/1866,5935.00000,0,,"05CW0295, 85CW0119, 80CW0468",12345689QW,0.0000,0.0000,3.0761,0.0000,C,No,"ALT PT TO COTTONWOOD D 90CW108, ALT PT TO COTTONWOOD NO 1 D, ALTERNATE POINT TO LEYNER COTTONWOOD DITCH",09/21/2020 02:24:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696660,"(39.990319, -105.21439)",85
0600597,LAFAYETTE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475906.0,4420198.0,39.931556,-105.281993,Digitized,03/13/1907,,02/15/1892,15386.00000,0,,85CW0119,12568W,0.0000,0.0000,17.3800,0.0000,C,No,ALT PT TO LAFAYETTE R 1 & 2 LAFAYETTE TFR LTD 180.2AF,08/06/2020 02:16:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1682956,"(39.931556, -105.281993)",85
0602116,NORTH ICEBERG LAKE MIN L,Reservoir,SOUTH BOULDER CREEK,00180974,38.21,1,6,GILPIN,NE,SE,NW,8,2.0 S,74.0 W,S,,,,,440371.0,4415817.0,39.890329,-105.697454,Digitized,12/31/1976,12/31/1975,03/17/1976,46097.00000,0,,W8352,M,385.0000,0.0000,0.0000,0.0000,A,No,,02/13/2013 08:19:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487876,"(39.890329, -105.697454)",89
0600564,COMMUNITY DITCH,Ditch,SOUTH BOULDER CREEK,00180974,9.76,1,6,BOULDER,SW,NE,SE,25,1.0 S,71.0 W,S,,,,,476018.0,4420292.0,39.932406,-105.280686,Digitized,06/02/1882,,02/01/1865,5511.00000,0,,"90CW0108, 82CW0305, 80CW0468",1234568AQW,0.0000,0.0000,1.3576,0.0000,C,No,"ALT PT TO L BOULDER D 90CW108, ALT PT TO LOUISVILLE PL, ALT PT TO LOWER BOULDER D",09/21/2020 02:26:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696719,"(39.932406, -105.280686)",85
0600902,NEW DRY CR CARRIER DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.80,1,6,BOULDER,,SW,SW,3,1.0 S,70.0 W,S,,,,,481170.0,4426236.0,39.986091,-105.220561,GPS,06/02/1882,,06/01/1866,5996.00000,0,,"90CW0108, 80CW0468",1234568AQW,0.0000,0.0000,0.0170,0.0000,C,No,"ALT PT TO L BOULDER D 90CW108, ALT PT TO LOWER BOULDER D",06/10/2022 02:38:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1865386,"(39.986091, -105.220561)",85
0600562,CENTRAL DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.43,1,6,BOULDER,NE,SE,SW,3,1.0 S,70.0 W,S,,,,,481630.8,4426431.0,39.987857,-105.215170,Spotted from quarters,06/02/1882,,05/15/1866,5979.00000,0,,"CA6524, CA1395",1,3.3400,0.0000,0.0000,0.0000,C,No,"159, TB-21 ORIG ADJ 06/02/1882, TB-21 TFR TO LOWER BOULDER D 02/17/1916",11/20/2019 08:55:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1486793,"(39.987857, -105.21517)",85
0600593,SOUTH BOULDER CANON DITCH,Ditch,SOUTH BOULDER CREEK,00180974,4.80,1,6,BOULDER,SE,SE,SE,9,1.0 S,70.0 W,S,,,,,480936.0,4424722.0,39.972445,-105.223258,GPS,03/13/1907,,10/15/1881,11611.00000,0,,CA4842,0,5.0000,0.0000,0.0000,0.0000,C,No,338 STORAGE IN ERIE LK RES,10/18/2019 12:05:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487047,"(39.972445, -105.223258)",85
0600565,LEYNER COTTONWOOD DITCH,Ditch,SOUTH BOULDER CREEK,00180974,1.49,1,6,BOULDER,NE,NW,SW,30,1.0 N,69.0 W,S,,,,,485800.2,4430173.7,40.021662,-105.166418,GPS,12/31/1997,12/31/1996,06/30/1997,53872.00000,0,,97CW0195,1234568AW,0.0000,0.0000,0.0000,8.0000,C,No,EXCH FM LAFAYETT SEWER,09/21/2020 02:23:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696590,"(40.021662, -105.166418)",85
0600588,S BOULDER BEAR CR DITCH,Ditch,SOUTH BOULDER CREEK,00180974,6.74,1,6,BOULDER,NE,SE,NE,20,1.0 S,70.0 W,S,,,,,479356.5,4422610.6,39.953388,-105.241693,GPS,06/02/1882,,10/01/1859,3561.00000,0,,"97CW0195, 90CW0108",1234568AW,0.0000,0.0000,1.7250,0.0000,C,No,"ALT PT TO LOWER BOULDER D, ALT PT TO LOWER BOULDER DITCH",09/21/2020 02:25:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696682,"(39.953388, -105.241693)",85
0600597,LAFAYETTE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475906.0,4420198.0,39.931556,-105.281993,Digitized,06/02/1882,,10/01/1870,7579.00000,0,,"05CW0295, 85CW0119, 80CW0468",12345689QW,0.0000,0.0000,4.1747,0.0000,C,No,"ALT PT TO COTTONWOOD D 90CW108, ALT PT TO COTTONWOOD NO 1 D LAFAYETTE TFR, ALTERNATE POINT TO LEYNER COTTONWOOD DITCH",08/06/2020 02:16:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1682950,"(39.931556, -105.281993)",85
0600576,ENTERPRISE DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.35,1,6,BOULDER,SW,NE,SW,3,1.0 S,70.0 W,S,,,,,481697.8,4426704.1,39.990319,-105.214390,GPS,12/31/1990,12/31/1989,05/15/1990,51269.00000,0,,"90CW0108, 99CW0125",1234568AW,0.0000,0.0000,3.1600,4.8400,C,No,"LAFAYETTE SEWER EXCH, LAFAYETTE SEWER EXCH MADE ABS 03/01/06",09/21/2020 02:24:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696678,"(39.990319, -105.21439)",85
0602127,SOUTH BOULDER CR MIN FL,Minimum Flow,SOUTH BOULDER CREEK,00180974,39.85,1,6,GILPIN,,NE,SE,17,2.0 S,74.0 W,S,,,,,441096.0,4413711.0,39.871406,-105.688785,Digitized,12/31/1995,12/31/1994,07/24/1995,53165.00000,0,,95CW0259,M,3.5000,0.0000,0.0000,0.0000,C,Yes,3.6 MILES,03/19/2013 07:23:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487891,"(39.871406, -105.688785)",89
0600902,NEW DRY CR CARRIER DITCH,Ditch,SOUTH BOULDER CREEK,00180974,3.80,1,6,BOULDER,,SW,SW,3,1.0 S,70.0 W,S,,,,,481170.0,4426236.0,39.986091,-105.220561,GPS,06/02/1882,,05/01/1863,4869.00000,0,,"90CW0108, 80CW0468",1234568AQW,0.0000,0.0000,0.0430,0.0000,C,No,"ALT PT TO L BOULDER D 90CW108, ALT PT TO LOWER BOULDER D",06/10/2022 02:38:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1865381,"(39.986091, -105.220561)",85
0600567,DAVIDSON DITCH,Ditch,SOUTH BOULDER CREEK,00180974,8.40,1,6,BOULDER,NW,SW,NW,29,1.0 S,70.0 W,S,,,,,477805.0,4420976.0,39.938618,-105.259795,GPS,03/13/1907,04/10/1905,01/10/1904,20188.19732,0,,CA4842,0,30.0000,0.0000,0.0000,0.0000,C,No,417 STORAGE IN BURKES RES NO 1,09/21/2020 02:26:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696783,"(39.938618, -105.259795)",85
0600570,DRY CREEK NO 2 DITCH,Ditch,SOUTH BOULDER CREEK,00180974,6.48,1,6,BOULDER,SE,NW,NW,21,1.0 S,70.0 W,S,,,,,479658.0,4422843.0,39.955486,-105.238165,Digitized,06/02/1882,,04/15/1872,8141.00000,0,,"W8348, 85CW0119, 80CW0469",1234568QW,0.0000,0.0000,2.0930,0.0000,C,No,"ALT PT TO DAVIDSON D, W-8347 ALT PT TO DAVIDSON D, ALT PT TO DAVIDSON D LAFAYETTE TFR LTD 79AF",09/21/2020 02:27:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696802,"(39.955486, -105.238165)",85
0600565,LEYNER COTTONWOOD DITCH,Ditch,SOUTH BOULDER CREEK,00180974,1.49,1,6,BOULDER,NE,NW,SW,30,1.0 N,69.0 W,S,,,,,485800.2,4430173.7,40.021662,-105.166418,GPS,03/13/1907,,09/01/1881,11567.00000,0,,85CW0119,12568W,0.0000,0.0000,15.0000,0.0000,C,No,ALT PT TO HENRY WANEKA R LAFAYETTE TFR LTD 1.5AF,09/21/2020 02:23:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696579,"(40.021662, -105.166418)",85
0600650,GOODHUE DITCH,Ditch,SOUTH BOULDER CREEK,00180974,6.92,1,6,BOULDER,SE,SE,NE,20,1.0 S,70.0 W,S,,,,,479319.0,4422352.0,39.951053,-105.242118,GPS,06/02/1882,,04/01/1866,5935.00000,0,,"85CW0119, 80CW0468",1234568QW,0.0000,0.0000,1.7558,0.0000,C,No,"ALT PT TO COTTONWOOD D 90CW108, ALT PT TO COTTONWOOD NO 1 D",09/21/2020 02:28:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696822,"(39.951053, -105.242118)",85
0600598,LOUISVILLE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475910.0,4420200.0,39.931574,-105.281946,Digitized,06/21/1926,03/13/1907,08/26/1903,20890.19595,0,,92CW0079,01234568AW,0.0000,0.0000,15.6798,0.0000,C,No,"ALT PT TO COMMUNITY DITCH, ALT PT TO COMMUNITY DITCH",05/27/2019 09:00:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487115,"(39.931574, -105.281946)",85
0600564,COMMUNITY DITCH,Ditch,SOUTH BOULDER CREEK,00180974,9.76,1,6,BOULDER,SW,NE,SE,25,1.0 S,71.0 W,S,,,,,476018.0,4420292.0,39.932406,-105.280686,Digitized,03/13/1907,04/10/1905,04/01/1891,20188.15066,0,,CA10232,0,0.7800,0.0000,0.0000,0.0000,C,No,TB-89 TFR FM S BLDR COAL CR D STRG IN BOWES RES 03/26/1940,09/21/2020 02:26:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696742,"(39.932406, -105.280686)",85
0600650,GOODHUE DITCH,Ditch,SOUTH BOULDER CREEK,00180974,6.92,1,6,BOULDER,SE,SE,NE,20,1.0 S,70.0 W,S,,,,,479319.0,4422352.0,39.951053,-105.242118,GPS,03/13/1907,04/10/1905,11/15/1891,20188.15294,0,,CA4842,0,3.9000,0.0000,0.0000,0.0000,C,No,432 STORAGE IN J F JONES RES,09/21/2020 02:28:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1696839,"(39.951053, -105.242118)",85
0600598,LOUISVILLE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475910.0,4420200.0,39.931574,-105.281946,Digitized,06/02/1882,,04/01/1866,5935.00000,0,,"87CW0327, 85CW0119, 80CW0468",1234568AW,1.6160,0.0000,1.7558,0.0000,C,No,"ALT PT TO COTTONWOOD D 90CW108, ALT PT TO COTTONWOOD NO 1 D, TFR FM LEYNER COTTONWOOD D 04/12/1991",05/27/2019 09:00:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487096,"(39.931574, -105.281946)",85
0600872,HOCKADAY PIPELINE INLET,Pipeline,SOUTH BOULDER CREEK,00180974,14.94,1,6,BOULDER,SW,NW,NW,34,1.0 S,71.0 W,S,,,,,471737.5,4419639.3,39.926393,-105.330754,Spotted from quarters,12/31/1972,12/31/1971,04/01/1903,44559.19448,0,,W6654,18,0.0970,0.0000,0.0000,0.0000,C,No,,10/24/1986 12:00:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487489,"(39.926393, -105.330754)",85
0600568,DENVER POWER CONDUIT 1,Pipeline,SOUTH BOULDER CREEK,00180974,17.40,1,6,BOULDER,NE,NW,SW,21,1.0 S,71.0 W,S,,,,,469380.1,4421942.1,39.947059,-105.358449,Spotted from quarters,09/28/1953,06/21/1926,05/10/1945,34828.00000,0,,"17CW3151, 09CW0124, 08CW0290, CA12111",34P,344.0000,6.0000,0.0000,0.0000,C,No,"833 86CW142/97CW275, MADE ABSOLUTE, DENVER WATER CHANGE POINT OF DIVERSION, DENVER WATER CHANGE POINT OF DIVERSION, DENVER WATER CHANGE POINT OF DIVERSION, DENVER WATER CHANGE POINT OF DIVERSION, MADE ABSOLUTE",07/20/2018 07:18:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1486899,"(39.947059, -105.358449)",85
0602418,SOUTH BOULDER CREEK,Other,SOUTH BOULDER CREEK,00180974,3.75,1,6,BOULDER,SE,SW,SW,3,1.0 S,70.0 W,S,,,,,481223.3,4426426.4,39.987807,-105.219942,Spotted from quarters,06/02/1882,,04/15/1863,4853.00000,0,,82CW0311,A,0.0693,0.0000,0.0000,0.0000,C,No,TFR FM COTTONWOOD #2 D 04/25/1984 FOR METHVIN LAWN AUG,10/04/2019 11:02:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487913,"(39.987807, -105.219942)",85
0600597,LAFAYETTE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475906.0,4420198.0,39.931556,-105.281993,Digitized,06/02/1882,,05/01/1864,5235.00000,0,,"W8500, W8346, 99CW0230",12AQ,0.0000,0.0000,0.8600,0.0000,C,No,"ALT PT TO DRY CR #2 D W-8348, ALT PT TO LOUSIVILLE PL, ALT PT TO COMMUINITY D",08/06/2020 02:16:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1682943,"(39.931556, -105.281993)",85
0600893,LEGGETT-VALMONT INLET D,Ditch,SOUTH BOULDER CREEK,00180974,1.48,1,6,BOULDER,,SW,SE,27,1.0 N,70.0 W,S,,,,,481710.0,4429541.0,40.015880,-105.214329,GPS,06/02/1882,,06/01/1873,8553.00000,0,,80CW0469,123458Q,0.0000,0.0000,0.8600,0.0000,C,No,ALT PT TO GOODHUE D,10/06/2015 12:58:00 PM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487572,"(40.01588, -105.214329)",85
0600598,LOUISVILLE PL,Pipeline,SOUTH BOULDER CREEK,00180974,9.85,1,6,BOULDER,NE,SW,SE,25,1.0 S,71.0 W,S,,,,,475910.0,4420200.0,39.931574,-105.281946,Digitized,03/13/1907,,02/15/1892,15386.00000,0,,85CW0119,12568W,0.0000,0.0000,17.3800,0.0000,C,No,ALT PT TO LAFAYETTE R 1 & 2 LAFAYETTE TFR LTD 180.2AF,05/27/2019 09:00:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487109,"(39.931574, -105.281946)",85
0600662,HOWER DITCH,Ditch,SOUTH BOULDER CREEK,00180974,5.96,1,6,BOULDER,NW,SW,SE,16,1.0 S,70.0 W,S,,,,,480398.6,4423224.2,39.958937,-105.229505,Spotted from quarters,03/13/1907,04/10/1905,11/01/1872,20188.08341,0,,"84CW0204, CA4842",1,3.0000,0.0000,0.0000,0.0000,C,No,"394, ABAN 02/03/1988; SEE ORDER FOR CORRECTION 6/22/1990",11/30/2017 11:20:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487255,"(39.958937, -105.229505)",85
0600790,TOLL HEADGATE 2,Ditch,SOUTH BOULDER CREEK,00180974,33.81,1,6,GILPIN,,SW,NE,6,2.0 S,73.0 W,S,,,,,448658.0,4417217.0,39.903485,-105.600642,GPS,12/31/2003,12/31/2002,12/31/1964,55882.42003,0,,03CW0451,6W,6.0000,0.0000,0.0000,0.0000,C,No,,07/27/2015 11:02:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1487400,"(39.903485, -105.600642)",89
0600575,EAST BOULDER DITCH,Ditch,SOUTH BOULDER CREEK,00180974,2.94,1,6,BOULDER,,SE,NW,3,1.0 S,70.0 W,S,,,,,481582.0,4427384.0,39.996443,-105.215768,Digitized,06/02/1882,,04/01/1862,4474.00000,0,,"CA9594, CA1371, 85CW0276, 82CW0305",1,20.9010,0.0000,0.0000,0.0000,C,No,"122, 358, TB-79 BAL LIMITED TO 1372AF ANNUALLY MECH USE 05/21/1937 AB, ABAN 05/12/1986, TFR TO LOUISVILLE PL 05/12/1986, ABAN 04/15/1987 PSC TFR, TFR TO HILLCREST RES 04/15/1987",10/04/2019 11:01:00 AM,https://dwr.state.co.us/Tools/WaterRights/NetAmounts/1486930,"(39.996443, -105.215768)",85
