"entityid","fein","name","othername"
"20153008392","464215298","LIGHTHOUSE GUILD INTERNATIONAL, INC.","LIGHTHOUSE GUILD INTERNATIONAL"
"20103001899","260092629","KNIGHTS OF COLUMBUS #1498","ST. MARK KNIGHTS OF COLUMBUS"
"20103001899","260092629","KNIGHTS OF COLUMBUS #1498","ST. MARK KNIGHTS OF COLUMBUS"
"20103001899","260092629","KNIGHTS OF COLUMBUS #1498","ST. MARK KNIGHTS OF COLUMBUS"
"20103001899","260092629","KNIGHTS OF COLUMBUS #1498","ST. MARK KNIGHTS OF COLUMBUS"
"20103001899","260092629","KNIGHTS OF COLUMBUS #1498","ST. MARK KNIGHTS OF COLUMBUS"
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","FAMILY CONNECTIONS"
"20083011050","841608608","COLORADO YOUTH OUTDOORS CHARITABLE TRUST","CYO'S THE GOOSE"
"20093001695","161660750","ASSOCIATION OF PEYRONIE'S DISEASE ADVOCATES","PEYRONIE'S DISEASE"
"20093006814","841041249","FRIENDS OF THE DANCE","VAIL FRIENDS OF DANCE"
"20103032171","273194823","THE COLORADO OUTREACH EXCHANGE","CORE"
"20083011050","841608608","COLORADO YOUTH OUTDOORS CHARITABLE TRUST","COLORADO YOUTH OUTDOORS MINISTRY THROUGH LIFESTYLE"
"20053005396","911397792","BATTEN DISEASE SUPPORT AND RESEARCH ASSOCIATION","BDSRA"
"20023003647","742334932","WHEELER OPERA HOUSE ASSOCIATION","WHEELER ASSOCIATES"
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","CATHOLIC CHARITIES OF COLORADO SPRINGS, INC."
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","LIFE CONNECTIONS"
"20103032171","273194823","THE COLORADO OUTREACH EXCHANGE","COLORADO OUTREACH EXCHANGE"
"20083004506","840674759","DOLORES COUNTY HEALTH ASSOCIATION","COMMUNITY HEALTH CLINIC"
"20083005182","841375370","THE CIVA SCHOOL COMMUNITY COALITION","CIVA CHARTER HIGH SCHOOL"
"20023003310","840723360","PUEBLO ZOOLOGICAL SOCIETY","PUEBLO ZOO"
"20093009406","261991807","FOSTERING HOPE FOUNDATION","FOSTERING HOPE"
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","MARIAN HOUSE POVERTY REDUCTION PROGRAMS"
"20153008392","464215298","LIGHTHOUSE GUILD INTERNATIONAL, INC.","LIGHTHOUSE GUILD"
"20163007398","130887610","JTA-MJL NEW CORP.","MYJEWISHLEARNING"
"20113000647","900613918","PONDEROSA ELEMENTARY PTA","PES PTA"
"20063007160","363320440","FAMILIES OF SMA D/B/A CURE SMA","FSMA"
"20023003295","942938093","ADAPTIVE SPORTS ASSOCIATION, INC.","ADAPTIVE SPORTS ASSOCIATION"
"20123026596","272768961","CONEJOS COUNTY CLEAN WATER, INC.","ANTONITO HOME SCHOOL CONSORTIUM"
"20163007398","130887610","JTA-MJL NEW CORP.","70 FACES MEDIA"
"20123012143","810419905","YELLOWSTONE BOYS AND GIRLS RANCH FOUNDATION INC.","YELLOWSTONE FOUNDATION"
"20023005343","953133568","CANCER FEDERATION, INC.","JADENT, INC."
"20083005568","412078067","NIWOT HIGH SCHOOL BOOSTERS, INC.","NHS BOOSTERS"
"20183002072","810393444","POLITICAL ECONOMY RESEARCH CENTER, INC.","PERC"
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","CATHOLIC CHARITIES OF CENTRAL COLORADO, CASTLE ROCK OFFICE"
"20163029285","202003065","FORT COLLINS PUBLIC ACCESS NETWORK DBA FC PUBLIC MEDIA","FC PUBLIC MEDIA"
"20123026596","272768961","CONEJOS COUNTY CLEAN WATER, INC.","CCW"
"20083011050","841608608","COLORADO YOUTH OUTDOORS CHARITABLE TRUST","CYO'S THE MAVERICK"
"20093008839","261095110","CCSD PTC COUNCIL INC BUFFALO TRAIL PTCO","BUFFALO TRAIL PTCO"
"20083009469","840801565","MARANATHA CHRISTIAN CENTER","SONSHINE OAKS RETREAT & GUEST HOME"
"20033004674","223875755","ST. ELIZABETH'S SCHOOL","ST. ELIZABETH'S SCHOOL"
"20093005610","412172043","UNITED AMERICAN PATRIOTS, INC.","THE WARRIOR FUND"
"20033003438","840586169","CATHOLIC CHARITIES OF CENTRAL COLORADO, INC.","MARIAN HOUSE COMMUNITY OUTREACH"
"20053002229","742523777","COMMUNITY OUTREACH SERVICE CENTER, INC.","AGAPE CHRISTIAN CHURCH"
"20113042409","841575686","SLOW FOOD DENVER, INC.","SLOW FOOD CO-DENVER"
"20123026596","272768961","CONEJOS COUNTY CLEAN WATER, INC.","CCCW"
"20053002229","742523777","COMMUNITY OUTREACH SERVICE CENTER, INC.","CHARITY'S HOUSE MINISTRY, INC."
"20173029171","465345150","COLORADO NEPAL ALLIANCE","SHOES FOR SHERPAS"
"20163007398","130887610","JTA-MJL NEW CORP.","MJL"
"20123026596","272768961","CONEJOS COUNTY CLEAN WATER, INC.","VALLEYBOUND"
"20123035987","320160436","FOOD & WATER ACTION FUND","FOOD & WATER WATCH FUND"
"20033006412","841436731","WALKING MOUNTAINS SCIENCE CENTER","GORE RANGE NATURAL SCIENCE SCHOOL"
"20033004349","251306992","THE AMERICAN IRELAND FUND","THE IRELAND FUNDS AMERICA"
"20023003134","840933888","REACH PIKES PEAK","MICHAEL RAFFERTY"
"20083011050","841608608","COLORADO YOUTH OUTDOORS CHARITABLE TRUST","CYOCT"
"20063007160","363320440","FAMILIES OF SMA D/B/A CURE SMA","FAMILIES OF SPINAL MUSCULAR ATROPHY"
"20143022399","520880375","THE URBAN INSTITUTE","URBAN INSTITUTE"
"20023006523","840646077","COLORADO COUNCIL ON ECONOMIC EDUCATION","COLORADO COUNCIL FOR ECONOMIC EDUCATION"
"20183001893","465684931","RESTORATION EXPLOSION MINISTRIES, INC","RESTORATION EXPLOSION GOSPEL TOURS"
"20183029740","046685725","THE HAROLD GRINSPOON FOUNDATION","PJ LIBRARY"
"20183002202","461784918","MIAMI CHILDREN'S HEALTH SYSTEM FOUNDATION, INC.","NICKLAUS CHILDREN'S HOSPITAL FOUNDATION"
"20183002072","810393444","POLITICAL ECONOMY RESEARCH CENTER, INC.","PROPERTY AND ENVIRONMENT RESEARCH CENTER"
"20073010481","203551813","CCSD PARENT TEACHER COMMUNITY COUNCIL, INC., ASPEN CROSSING ELEM PTO","ASPEN CROSSING ELEMENTARY PTO"
"20123026596","272768961","CONEJOS COUNTY CLEAN WATER, INC.","CONEJOS CLEAN WATER"
"20093001695","161660750","ASSOCIATION OF PEYRONIE'S DISEASE ADVOCATES","MEDICAL ADVOCACY"
"20133029695","593803048","WISH FOR WHEELS, INC.","WISH FOR WHEELS, INC."
"20103004964","262696809","AUL ACTION, NFP","AMERICANS UNITED FOR LIFE ACTION"
"20033002595","841241767","CHILDREN'S ADVOCACY CENTER FOR THE PIKES PEAK REGION DBA SAFE PASSAGE","SAFE PASSAGE CAC"
"20083011050","841608608","COLORADO YOUTH OUTDOORS CHARITABLE TRUST","COLORADO YOUTH OUTDOORS CHARITABLE TRUST"
"20183001893","465684931","RESTORATION EXPLOSION MINISTRIES, INC","HIZ HOP DANCE CREW"
"20023008419","237335592","HEARTBEAT INTERNATIONAL, INC.","OPTION LINE"
"20083005724","841377385","MISSION AURORA COLORADO SWIMMING","MISSION VIEJO SWIM PARENTS ASSOCIATION"
"20163011184","841265867","ACADEMY CHARTER SCHOOL PTO","ACS PTO"
"20163007398","130887610","JTA-MJL NEW CORP.","JTA"
"20023003295","942938093","ADAPTIVE SPORTS ASSOCIATION, INC.","DISABLED SPORTS USA ADAPTIVE SPORTS ASSOCIATION"
"20163001885","311779236","THE COYOTE SCHOOL","ELSEWHERE STUDIOS"
"20113042409","841575686","SLOW FOOD DENVER, INC.","SLOW FOOD DENVER"
"20183001893","465684931","RESTORATION EXPLOSION MINISTRIES, INC","RESTORATION EXPLOSION TOUR"
"20173029059","264419824","THE ROMP ROOM","THE ROMP ROOM"
"20043002399","132992567","NATIONAL DOWN SYNDROME SOCIETY","DOWN SYNDROME SOCIETY, NATIONAL"
"20023006523","840646077","COLORADO COUNCIL ON ECONOMIC EDUCATION","ECONOMIC LITERACY COLORADO"
"20093001695","161660750","ASSOCIATION OF PEYRONIE'S DISEASE ADVOCATES","MEN'S HEALTH"
"20103022296","720973419","MERCY MULTIPLIED AMERICA, INC.","MERCY MULTIPLIED AMERICA, INC."
"20153020034","841043276","KING C. HUDSON AND EVELYN LEIGH HUDSON FOUNDATION, INC.","HUDSON GARDENS"
"20023003103","840855371","PIKES PEAK AREA CRIME STOPPERS, INC.","CRIME STOPPERS"
"20093008312","841494919","JOURNEY HOME, INC.","SANGRE DE CRISTO VOCAL ARTS ENSEMBLE"
"20193024888","831871119","BUILDING HOPE SUMMIT COUNTY","BUILDING HOPE"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","VAIL-SUMMIT ORTHOPAEDIC FOUNDATION"
"20053004904","320033325","OPERATION HOMEFRONT","HOMES ON THE HOMEFRONT"
"20123011998","841516665","GRAND HUTS","GRAND HUTS"
"20193010029","742256322","ASSOCIATION OF FUNDRAISING PROFESSIONALS COLORADO CHAPTER","AFP COLORADO CHAPTER"
"20113016579","320318362","SPANISH PEAKS COMMUNITY FOUNDATION INC","FOX THEATRE WALSENBURG"
"20103007850","208655471","CMDANCE","COMMUNITY-MINDED DANCE"
"20093011212","203588745","FIREHOUSE SUBS PUBLIC SAFETY FOUNDATION, INC.","FIREHOUSE SUBS PUBLIC SAFETY FOUNDATION"
"20183036886","474698048","PURPLE DOOR VENTURES, INC.","PURPLE DOOR COFFEE"
"20163000705","465766826","THE BOULDER MODERN QUILT GUILD","BOULDER MODERN QUILT GUILD"
"20093002026","263023936","ROCKY MOUNTAIN YOUTH SPORTS (RMYS)","POUDRE JUNIORS BASKETBALL"
"20093013851","237541255","DURANGO KNIGHTS OF COLUMBUS COUNCIL #1408","DURANGO KNIGHTS OF COLUMBUS COUNCIL 1408"
"20133004145","205930503","CENTRAL DENVER CHAPTER OF HEARING LOSS ASSOCIATION OF AMERICA","DENVER CHAPTER HLAA"
"20183004676","823752131","NATIONAL FOUNDATION TO END CHILD ABUSE AND NEGLECT (THE)","ENDCAN"
"20053004904","320033325","OPERATION HOMEFRONT","STAR SPANGLED BABIES"
"20123031247","800236203","ZUMA'S RESCUE RANCH","ALL SOULS RESCUE"
"20023006402","840929445","FRIENDS OF GRAND COUNTY LIBRARY INC","FRIENDS OF GRAND COUNTY LIBRARY"
"20083011257","262123010","CHAFFEE HOUSING TRUST","CHAFFEE HOUSING TRUST"
"20033001946","840755730","NORTH FORK VALLEY PUBLIC RADIO, INC.","NORTH FORK VALLEY PUBLIC RADIO"
"20133020219","264546279","ALL-STAR ORCHESTRA SUMMIT","ALL-STAR ORCHESTRA"
"20023003469","232964829","SAT-7 NORTH AMERICA","SAT-7"
"20073002909","870773320","SPCA INTERNATIONAL, INC.","OBP"
"20023006158","841467134","OUT BOULDER","BOULDER PRIDE"
"20083004191","261903852","FIREFIGHTERS SUPPORT FOUNDATION, INC.","FOUNDATION FOR FIRST RESPONDERS AND FIREFIGHTER"
"20133029942","133649537","NATIONAL REVIEW INSTITUTE","NRI"
"20063007434","381613981","RBC MINISTRIES, DBA OUR DAILY BREAD MINISTRIES","OUR DAILY BREAD MINISTRIES"
"20083006238","846048022","PTA COLORADO CONGRESS, MARY G. CARSON ELEMENTARY PTA","CARSON PTA"
"20153039746","474573973","HAULA","KAULA"
"20073004969","203058736","DISABILITY SERVICES, INC. DBA AMBLICAB","AMBLICAB"
"20083004607","742139163","MOUNTAIN MINISTRIES","NONE"
"20153019163","473429413","DOUGLAS COUNTY CANINE RESCUE","DCCR"
"20173007758","841508035","HINSDALE COUNTY ANIMAL RESCUE ENTERPRISES","HCARE"
"20123006043","742629083","PTA COLORADO CONGRESS EDWARDS ELEMENTARY","EDWARDS ELEMENTARY PTA"
"20033007024","840728686","COUNTY SHERIFFS OF COLORADO INC.","COUNTY SHERIFFS OF COLORADO"
"20183004154","251821862","SOLDIERS AND SAILORS MEMORIAL HALL AND MUSEUM TRUST, INC.","SOLDIERS & SAILORS MEMORIAL HALL & MUSEUM"
"20183004270","742731632","ATHLETES SERVICES NETWORK AMERICA","GOLFING WITH THE LEGENDS"
"20163019381","222386955","ANIMAL FARM FOUNDATION, INC.","NATIONAL CANINE RESEARCH COUNCIL, LLC"
"20103005430","020674008","YWAM FOUNDATION, INC.","YOUTH WITH A MISSION FOUNDATION, INC."
"20173002579","453689556","JOINED FOR GOOD INC.","BRACKETS FOR GOOD"
"20123012849","270228912","EARLY EXCELLENCE PROGRAM OF DENVER, INC","EARLY EXCELLENCE, DENVER"
"20153026938","300858520","COLORADO CONCIERGE INC -THE CHARITABLE ARM OF THE CONCIERGE ASSOCIATION OF COLORADO","KEYS TO THE ROCKIES-PRESENTED BY THE CONCIERGE ASSOCIATION OF COLORADO"
"20063003409","311746269","MUSIC FOR LIFE INSTITUTE","AFRICAN CHILDREN'S CHOIR"
"20173020101","411978699","KARPENKO INSTITUTE FOR NURTURING AND DEVELOPING LEADERSHIP EXCELLENCE (KINDLE)","KINDLE"
"20073011912","540564701","MOUNT VERNON LADIES' ASSOCIATION OF THE UNION","MOUNT VERNON LADIES  ASSOCIATION"
"20113011102","270988546","YOUTH IMPROVED, INCORPORATED","GEN YOUTH FOUNDATION"
"20103029450","541784426","INTERNATIONAL WALDENSTROM'S MACROGLOBULINEMIA FOUNDATION, INC.","IWMF"
"20053002724","742362156","OURAY COUNTY PERFORMING ARTS GUILD, INC.","OURAY COUNTY CHORUS"
"20023005208","731502797","GRAMEEN FOUNDATION USA","GFUSA"
"20023005208","731502797","GRAMEEN FOUNDATION USA","GFUSA"
"20163007498","473138552","PTO - PRAIRIE WINDS ELEMENTARY SCHOOL LPSD 38","PRAIRIE WINDS ELEMENTARY SCHOOL PTO"
"20033002483","237157251","DENVER PUBLIC SCHOOLS PUPIL ASSISTANCE FUND, INC.","DENVER PUBLIC SCHOOLS MEDICAID OFFICE"
"20113008834","841532983","RALSTON VALLEY HIGH SCHOOL PTSA","RVHS PTSA"
"20083007226","841165898","SCHOOL DISTRICT 60 EDUCATION FOUNDATION INC","MINNEQUA PLAYGROUND"
"20083007226","841165898","SCHOOL DISTRICT 60 EDUCATION FOUNDATION INC","TEACHER GRANTS"
"20123030771","264788700","SUSAN B. ANTHONY LIST EDUCATION FUND","CHARLOTTE LOZIER INSTITUTE"
"20083007226","841165898","SCHOOL DISTRICT 60 EDUCATION FOUNDATION INC","EDUCATION FOUNDATION SCHOLARSHIP"
"20083002157","841577682","COMMUNITY RADIO FOR NORTHERN COLORADO DBA KUNC & THE COLORADO SOUND","THE COLORADO SOUND"
"20083006581","200989212","DKMS","DKMS"
"20123026108","202488853","CARBON VALLEY ACADEMY CHARTER SCHOOL","CARBON VALLEY ACADEMY BUILDING CORPORATION"
"20083007226","841165898","SCHOOL DISTRICT 60 EDUCATION FOUNDATION INC","RIVAS SCHOLARSHIP"
"20143025902","371755498","FOUNTAIN COMMUNITY THEATER","FOUNTAIN THEATER"
"20183004710","111630822","PRATT INSTITUTE","PRATT"
"20153029682","846005720","THE CHRISTIAN BROTHERS OF J. K. MULLEN HIGH SCHOOL","MULLEN HIGH SCHOOL"
"20033002483","237157251","DENVER PUBLIC SCHOOLS PUPIL ASSISTANCE FUND, INC.","COLORADO COMBINED CAMPAIGNS"
"20053010713","742587748","YOUTH WITH A MISSION DENVER, INC.","YOUTH WITH A MISSION, DENVER"
"20153039746","474573973","HAULA","THE DIDINGA MOUNTAINS"
"20183002442","136266540","ALDEA: ADVANCING LOCAL DEVELOPMENT THROUGH EMPOWERMENT AND ACTION, INC.","BEHRHORST PARTNERS FOR DEVELOPMENT"
"20053004785","237124787","FELLOWSHIP OF ASSOCIATES OF MEDICAL EVANGELISM","FAME"
"20183003485","824140022","EAST HIGH SCHOOL MOUNTAIN BIKE CLUB DBA EAST MTB","EAST MTB"
"20083006238","846048022","PTA COLORADO CONGRESS, MARY G. CARSON ELEMENTARY PTA","CARSON ELEMENTARY PTA"
"20143034139","840752514","WOODLAND PARK SENIOR ORGANIZATION","WOODLAND PARK SENIOR ORGANIZATION"
"20023005208","731502797","GRAMEEN FOUNDATION USA","GRAMEEN FOUNDATION"
"20023005208","731502797","GRAMEEN FOUNDATION USA","GRAMEEN FOUNDATION"
"20123017691","730665495","THE COOKSON HILLS CHRISTIAN SCHOOL, INC.","COOKSON HILLS CHRISTIAN MINISTRIES"
"20083006564","840580443","PUEBLO SYMPHONY ASSOCIATION","PUEBLO SYMPHONY ORCHESTRA"
"20183004655","300220874","FRIENDS OF THE GLOBAL FIGHT AGAINST AIDS, TUBERCULOSIS AND MALARIA","FRIENDS OF THE GLOBAL FIGHT"
"20173021897","815191907","NORTH LONDON MILL PRESERVATION, INC.","NOLO"
"20153039746","474573973","HAULA","LONGARIM"
"20103013417","141816385","PROJECT LEAD THE WAY, INC.","PLTW"
"20093000127","411791489","NATIONAL LESBIAN AND GAY LAW FOUNDATION","NLGLF"
"20023007886","742196824","PARENTS, FAMILIES AND FRIENDS OF LESBIANS AND GAYS OF DENVER","PFLAG DENVER"
"20083009071","840897455","DENNISON ELEMENTARY PTA","DENNISON PTA"
"20083011315","840690857","DAYSPRING CHRISTIAN ACADEMY","DAYSPRING FOUNDATION"
"20073000781","204124164","BOOK TRUST","BOOK TRUST HAWAII"
"20153039746","474573973","HAULA","THE NEW NYAKEREHET"
"20143018651","271184549","WILD BLUE CATS!","WILD BLUE ANIMAL RESCUE AND SANCTUARY"
"20183002442","136266540","ALDEA: ADVANCING LOCAL DEVELOPMENT THROUGH EMPOWERMENT AND ACTION, INC.","ALDEA"
"20023004098","742497109","I HAVE A DREAM FOUNDATION-COLORADO","COLORADO ""I HAVE A DREAM"" FOUNDATION"
"20033002483","237157251","DENVER PUBLIC SCHOOLS PUPIL ASSISTANCE FUND, INC.","COMBINED FEDERAL CAMPAIGNS"
"20153039746","474573973","HAULA","MORO CI AMERIKA"
"20053005396","911397792","BATTEN DISEASE SUPPORT AND RESEARCH ASSOCIATION","BDSRA"
"20083004526","841582880","RACHEL JOY SCOTT MEMORIAL FUND","RJSM"
"20083010444","132608326","MORALITY IN MEDIA INC.","THE NATIONAL CENTER ON SEXUAL EXPLOITATION"
"20073006095","936022772","OREGON STATE UNIVERSITY FOUNDATION","OSU FOUNDATION"
"20023003906","131685039","COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC.","CARE"
"20023009151","841233102","GRAND VALLEY HOUSING INITIATIVES","GRAND VALLEY HOUSING INITIATIVES"
"20023005815","840632406","THE COLORADO SPRINGS CHILD NURSERY CENTERS, INC.","CHILD NURSERY CENTERS, INC."
"20103017793","272178628","BE THE LOVE FOUNDATION, INC.","BE THE LOVE FOUNDATION"
"20143019146","900799055","EARLY CHILDHOOD COUNCIL OF LA PLATA COUNTY","EARLY CHILDHOOD COUNCIL OF LA PLATA COUNTY"
"20043007750","840578357","HAVERN CENTER, INC. DBA HAVERN SCHOOL","HAVERN SCHOOL"
"20093000127","411791489","NATIONAL LESBIAN AND GAY LAW FOUNDATION","NATIONAL LGBT BAR FOUNDATION"
"20083007226","841165898","SCHOOL DISTRICT 60 EDUCATION FOUNDATION INC","HEALTH ACADEMY SCHOLARSHIP"
"20183004154","251821862","SOLDIERS AND SAILORS MEMORIAL HALL AND MUSEUM TRUST, INC.","SOLDIERS & SAILORS MUSEUM"
"20163019381","222386955","ANIMAL FARM FOUNDATION, INC.","THE MAJORITY PROJECT"
"20083012033","562321478","PTA LOUISVILLE ELEMENTARY","LOUISVILLE ELEMENTARY SCHOOL PTA"
"20123043232","320379632","MIRACLE CONNECT USA","MIRACLE CHANNEL"
"20083013961","203432133","CALCUTTA MERCY MINISTRIES","CALCUTTA MERCY"
"20033002734","840659476","CARRIAGE HOUSE INC","CARRIAGE HOUSE EARLY LEARNING CENTER"
"20053002724","742362156","OURAY COUNTY PERFORMING ARTS GUILD, INC.","OURAY COUNTY PERFORMING ARTS GUILD"
"20123027765","840567382","CHRISTMAS UNLIMITED, INC.","OPERATION BACK TO SCHOOL / A CHRISTMAS UNLIMITED PROGRAM"
"20123027765","840567382","CHRISTMAS UNLIMITED, INC.","OPERATION BACK TO SCHOOL / A CHRISTMAS UNLIMITED PROGRAM"
"20183003523","204511300","THE CLARKS COMPANIES FOUNDATION","THE CLARKS COMPANIES FOUNDATION"
"20183003485","824140022","EAST HIGH SCHOOL MOUNTAIN BIKE CLUB DBA EAST MTB","DENVER EAST HIGH SCHOOL MTB CLUB"
"20183004270","742731632","ATHLETES SERVICES NETWORK AMERICA","AUSTIN MIDNIGHT BASKETBALL"
"20113035556","271518112","CROSSROADS SCHOOL, INC","CROSSROADS SCHOOL"
"20073006852","841066206","CRESTED BUTTE NORDIC COUNCIL","ELK MOUNTAINS GRAND TRAVERSE"
"20073005680","134080201","CHURCH WORLD SERVICE, INC.","CWS"
"20153022169","260269131","THE CURE STARTS NOW INC","MONKEY IN MY CHAIR"
"20153039746","474573973","HAULA","DIDINGA"
"20023003467","846031503","UNITED WAY OF LARIMER COUNTY, INC.","UNITED WAY OF LARIMER COUNTY"
"20083002157","841577682","COMMUNITY RADIO FOR NORTHERN COLORADO DBA KUNC & THE COLORADO SOUND","KUNC"
"20113038679","841590478","UNLIMITED LEARNING INC","UNLIMITED LEARNING CENTER"
"20123024337","453620933","COLORADOGS RESCUE AND REHAB","COLORADOGS"
"20123024337","453620933","COLORADOGS RESCUE AND REHAB","COLORADOGS"
