WDID,Structure Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Associated Case Numbers,Decreed Uses,Net Absolute,Net Conditional,Net APEX Absolute,Net APEX Conditional,Decreed Units,Comments,Location,Counties
8003551,UPPER SQUARE TOP LAKE,Reservoir,SQUARE TOP CREEK,1,80,CLEAR CREEK,,NW,NW,25,5.0 S,75.0 W,S,,,,,436057.1,4382782.5,12/31/2017,12/31/2016,01/24/2017,61020,0,,17CW3189,M,113.14,0,0,0,A,SURFACE ELEVATION 12322 FEET,"(39.592388, -105.744698)",1439
8002115,KENNEDY GULCH MIN FLOW,Minimum Flow,KENNEDY GULCH,1,80,JEFFERSON,,SW,SW,24,6.0 S,71.0 W,S,,,,,474600.8,4373318.5,12/31/1986,12/31/1985,09/05/1986,49921,0,,86CW0298,M,1,0,0,0,C,DISTANCE 7 MILES DOWNSTREAM,"(39.509128, -105.295461)",1008
8002113,HANKINS GULCH MIN FLOW,Minimum Flow,HANKINS GULCH,1,80,PARK,,SW,SE,23,10.0 S,72.0 W,S,,,,,464601,4334550,12/31/1986,12/31/1985,09/05/1986,49921,0,,86CW0306,M,2,0,0,0,C,2.3 MILES,"(39.159446, -105.409734)",1062
8002123,GOOSE CR MIN FLOW,Minimum Flow,GOOSE CREEK,1,80,PARK,,SW,SW,1,10.0 S,72.0 W,S,,,,,465558,4339509,12/31/1980,12/31/1979,05/07/1980,47609,0,,80CW0215,M,10,0,0,0,C,10.8 MILES,"(39.20417, -105.39891)",1062
8002110,DEER CR MIN FLOW,Minimum Flow,DEER CREEK,1,80,PARK,,NE,SE,21,6.0 S,73.0 W,S,,,,,452740,4373028,12/31/1984,12/31/1983,01/06/1984,48948,0,,84CW0643,M,2,0,0,0,C,6.1 MILES,"(39.505586, -105.549722)",1062
8002125,WIGWAM CR MIN FLOW,Minimum Flow,WIGWAM CREEK,1,80,PARK,SE,NW,NW,15,9.0 S,72.0 W,S,,,,,462164,4346738,12/31/1980,12/31/1979,05/07/1980,47609,0,,80CW0214,M,3,0,0,0,C,12.2 MILES,"(39.269167, -105.438623)",1062
8002117,KIRBY GULCH MIN FLOW,Minimum Flow,KIRBY GULCH,1,80,PARK,SE,NE,SW,5,6.0 S,75.0 W,S,,,,,431062,4378069,12/31/1984,12/31/1983,01/06/1984,48948,0,,84CW0641,M,2,0,0,0,C,3 MILES,"(39.549538, -105.802375)",1062
8002100,BURNING BEAR CR MIN FLOW,Minimum Flow,BURNING BEAR CREEK,1,80,PARK,,NE,NE,28,6.0 S,75.0 W,S,,,,,433244,4372838,12/31/1978,12/31/1977,07/11/1978,46943,0,,W9374,M,1,0,0,0,C,3 MILES,"(39.502581, -105.776456)",1062
7903005,S FORK HUERFANO MIN FLOW,Minimum Flow,SOUTH FORK HUERFANO RIVER,2,79,HUERFANO,,NE,SE,34,27.0 S,72.0 W,S,,,,,463103.3,4167597.6,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0125,M,1,0,0,0,C,CWCB MIN FLOW HEADWATERS TO CONFLUENCE WITH CASCADE CREEK,"(37.654808, -105.418308)",1006
7903004,CENTRAL HUERFANO MIN FLOW,Minimum Flow,CENTRAL BRANCH,2,79,HUERFANO,,SE,NE,27,27.0 S,72.0 W,S,,,,,462893,4169424.8,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0130,M,0.5,0,0,0,C,CBCW MIN FLOW HEADWATERS TO CONFLUENCE WITH HUERFANO,"(37.671267, -105.420781)",1006
7903002,DEEP CREEK MIN FLOW,Minimum Flow,DEEP CREEK,2,79,HUERFANO,,SW,NE,3,28.0 S,72.0 W,S,,,,,462802.7,4166259.4,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0126,M,1,0,0,0,C,CWCB MIN FLOW HEADWATERS TO CONFLUENCE WITH S FORK HUERFANO,"(37.642727, -105.421641)",1006
7903001,CASCADE CREEK MIN FLOW,Minimum Flow,CASCADE CREEK,2,79,HUERFANO,,SE,SW,35,27.0 S,72.0 W,S,,,,,463775.3,4166950.4,12/31/1977,12/31/1976,09/23/1977,46652,0,,W4641,M,2,0,0,0,C,CWCB MIN FLOW HEADWATERS TO USFS BOUNDARY,"(37.648994, -105.410657)",1006
7903009,SOUTH APACHE MIN FLOW,Minimum Flow,SOUTH APACHE CREEK,2,79,HUERFANO,,SW,SW,29,25.0 S,67.0 W,S,,,,,507114.7,4187853.9,12/31/1976,12/31/1975,01/14/1976,46034,0,,W4436,M,1,0,0,0,C,CWCB MIN FLOW FROM HEADWATERS 4.5 MILES DOWNSTREAM,"(37.838095, -104.919148)",1006
7903507,UPPER LILLY LAKE MIN LEVEL,Reservoir,HUERFANO RIVER,2,79,HUERFANO,,NE,SW,24,28.0 S,73.0 W,S,,,,,456281,4161274,12/31/1977,12/31/1976,01/19/1977,46405,0,,W4638,M,40,0,0,0,A,CWCB MINIMUM LAKE LEVEL,"(37.59751, -105.495267)",1006
7903003,DUTCH CREEK MIN FLOW,Minimum Flow,DUTCH CREEK,2,79,HUERFANO,,SW,NE,3,28.0 S,72.0 W,S,,,,,462890.1,4166357.5,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0127,M,1,0,0,0,C,CWCB MIN FLOW HEADWATERS TO CONFLUENCE WITH S FORK HUERFANO,"(37.643623, -105.42066)",1006
7903006,S FORK HUERFANO MIN FLOW,Minimum Flow,SOUTH FORK HUERFANO RIVER,2,79,HUERFANO,,NE,NW,26,27.0 S,72.0 W,S,,,,,463781.3,4169804,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0129,M,3,0,0,0,C,CWCB MIN FLOW CONFLUENCE WITH CASCADE CRK TO CONFLUENCE HUERFANO,"(37.674718, -105.410731)",1006
7903007,STRAWBERRY CRK MIN FLOW,Minimum Flow,STRAWBERRY CREEK,2,79,HUERFANO,,SW,SW,35,27.0 S,72.0 W,S,,,,,463448.9,4167090.1,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0128,M,1,0,0,0,C,CWCB MIN FLOW HEADWATERS TO CONFLUENCE WITH CASCADE CREEK,"(37.650243, -105.41436)",1006
7903008,HUERFANO RIVER MIN FLOW,Minimum Flow,HUERFANO RIVER,2,79,HUERFANO,,SW,SE,7,27.0 S,71.0 W,S,,,,,467294.4,4173658.8,12/31/2010,12/31/2009,01/26/2010,58465,0,,10CW0090,M,4.1,0,0,0,C,HUERFANO RIVER LILY LAKE TO CENTRAL BRANCH,"(37.709596, -105.371068)",1006
7903506,LOST LAKE MIN LEVEL,Reservoir,HUERFANO RIVER,2,79,HUERFANO,,NE,SW,18,28.0 S,72.0 W,S,,,,,457300.6,4162678.9,12/31/1977,12/31/1976,01/19/1977,46405,0,,W4637,M,27,0,0,0,A,CWCB MINIMUM LAKE LEVEL,"(37.610221, -105.483795)",1006
7903508,LOWER LILLY LAKE MIN LEVEL,Reservoir,HUERFANO RIVER,2,79,HUERFANO,,SW,SE,24,28.0 S,73.0 W,S,,,,,456681.9,4160936.7,12/31/1977,12/31/1976,01/19/1977,46405,0,,W4639,M,160,0,0,0,A,CWCB MINIMUM LAKE LEVEL,"(37.594491, -105.490705)",1006
7903000,HUERFANO RIVER MIN FLOW,Minimum Flow,HUERFANO RIVER,2,79,HUERFANO,,SE,NE,27,27.0 S,72.0 W,S,,,,,462893,4169424.8,12/31/2010,12/31/2009,01/26/2010,58465,0,,10CW0089,M,5.75,0,0,0,C,HUERFANO RIVER 2.6 MILE AB STANLEY CRK,"(37.671267, -105.420781)",1006
7801903,PIEDRA RIVER MIN FLOW,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,SW,SE,SW,8,34.0 N,4.0 W,N,,,,,292218.1,4122333.5,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1815,M,70,0,0,0,C,DWNST TERMINUS AT HWY 160 40 CFS DECR FOR SEPT 1 TO MAR 1,"(37.224388, -107.341991)",1396
7801904,FIRST FK PIEDRA R MIN FL,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,SW,SE,SW,28,36.0 N,4.0 W,N,,,,,294116,4136633,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1816,M,7,0,0,0,C,DOWNSTREAM TERMINUS LOCATION - CONFLUENCE WITH PIEDRA RIVER,"(37.353594, -107.324575)",1396
7801902,PIEDRA RIVER MIN FLOW,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,SW,SE,SW,28,36.0 N,4.0 W,N,,,,,294120,4136618,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1814,M,53,0,0,0,C,DWNST TERMINUS AT FIRST FORK 35 CFS DECR FOR SEPT 1 TO MAR 1,"(37.35346, -107.324526)",1396
7801907,WILLIAMS CREEK MIN FLOW,Minimum Flow,WILLIAMS CREEK,7,78,ARCHULETA,SW,SE,SE,4,36.0 N,3.0 W,N,,,,,304715,4142942,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1819,M,14,0,0,0,C,DWNST TERMINUS AT PIEDRA RIVER,"(37.412711, -107.206654)",1396
7801908,WEMINUCHE CR MIN FLOW,Minimum Flow,WEMINUCHE CREEK,7,78,HINSDALE,SE,SE,SE,13,37.0 N,4.0 W,N,,,,,301668.5,4145497.5,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1820,M,9,0,0,0,C,DWNST TERMINUS AT LITTLE SAND CREEK,"(37.435085, -107.241747)",28
7801910,PIEDRA RIVER MIN FLOW,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,SE,SE,SE,32,33.0 N,5.0 W,N,,,,,285864.5,4103582,12/31/1979,12/31/1978,03/14/1979,47189,0,,79CW0045,M,70,0,0,0,C,DWNST TERMINUS AT NAVAJO RES,"(37.054066, -107.40819)",1396
7801906,EAST FK PIEDRA R MIN FL,Minimum Flow,EAST FORK PIEDRA RIVER,7,78,HINSDALE,NW,SE,SW,15,37.0 N,3.0 W,N,,,,,307076,4145639,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1818,M,10,0,0,0,C,DOWNSTREAM TERMINUS LOCATION - CONFLUENCE WITH MIDDLE FORK PIEDRA RIVER,"(37.437498, -107.180698)",28
7801900,PIEDRA RIVER MIN FLOW,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,SW,SE,SE,4,36.0 N,3.0 W,N,,,,,304713,4142940,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1812,M,30,0,0,0,C,DWNST TERMINUS AT WILLIAMS CR 20 CFS DECR FOR SEPT 1 TO MAR 1,"(37.412692, -107.206676)",1396
7801909,WEMINUCHE CR MIN FLOW,Minimum Flow,WEMINUCHE CREEK,7,78,ARCHULETA,NW,NW,NW,17,36.0 N,3.0 W,N,,,,,302245,4141242,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1821,M,18,0,0,0,C,DWNST TERMINUS AT PIEDRA RIVER,"(37.396875, -107.23409)",1396
7801901,PIEDRA RIVER MIN FLOW,Minimum Flow,PIEDRA RIVER,7,78,ARCHULETA,NE,NW,NW,17,36.0 N,3.0 W,N,,,,,302246,4141238,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1813,M,44,0,0,0,C,DWNST TERMINUS AT WEMINUCHE CR 30 CFS DEC FOR SEPT 1 TO MAR 1,"(37.396839, -107.234078)",1396
7801911,LITTLE SAND CREEK INSTREAM FLOW,Minimum Flow,LITTLE SAND CREEK,7,78,HINSDALE,,SE,SE,13,37.0 N,4.0 W,N,,,,,301670.4,4145491.8,12/31/2017,12/31/2016,03/23/2017,61078,0,,17CW3046,M,6.6,0,0,0,C,,"(37.435031, -107.241723)",28
7801905,MID FK PIEDRA R MIN FLOW,Minimum Flow,MIDDLE FORK PIEDRA RIVER,7,78,HINSDALE,NW,SE,SW,15,37.0 N,3.0 W,N,,,,,307076.5,4145643.5,12/31/1978,12/31/1977,03/16/1978,46826,0,,W1817,M,11,0,0,0,C,DOWNSTREAM TERMINUS LOCATION - CONFLUENCE WITH EAST FORK PIEDRA RIVER,"(37.437543, -107.1807)",28
7702005,NAVAJO RIVER MIN FLOW,Minimum Flow,NAVAJO RIVER,7,77,ARCHULETA,SW,SE,SE,23,32.0 N,1.0 W,N,,,,,329673.7,4096590.1,12/31/1974,12/31/1973,12/04/1974,45628,0,,W1296,M,55,0,0,0,C,IN STREAM USE FOR MONTHS OF MAY JUNE JULY AUGUST AND SEPTEMBER,"(37.000051, -106.914202)",1986
7600507,SHELL CREEK MINMUM FLOW,Minimum Flow,SHELL CREEK,1,76,LARIMER,,NE,SW,18,11.0 N,75.0 W,S,,,,,428365.8,4530204.8,12/31/2014,12/31/2013,01/28/2014,59928,0,,14CW3149,M,1.1,0,0,0,C,6.25 MILES,"(40.919829, -105.850732)",1012
7300571,LITTLE DOLORES RIVER,Minimum Flow,LITTLE DOLORES RIVER,4,73,MESA,SE,SW,NW,28,12.0 S,103.0 W,S,,,,,160967,4322605,12/31/2004,12/31/2003,01/28/2004,56275,0,,04CW0158,M,2.4,0,0,0,C,CWCB MIN STR FLO; BEISER CREEK TO UPPER SAXBURY D; 2.5M;3 SEASONAL AMTS,"(38.98682, -108.913948)",1015
7202004,MIN FLOW MESA CREEK UPP,Minimum Flow,MESA CREEK,5,72,MESA,,SW,SE,27,11.0 S,96.0 W,S,,,,,231577.8,4327784.5,12/31/1985,12/31/1984,11/08/1985,49620,0,,85CW0637,M,2.5,0,0,0,C,SEGMENT 1 3.0MILES LOC IS DNST TERMINUS AT MESA CREEK DITCH,"(39.057916, -108.102082)",1015
7202005,MIN FLOW MESA CREEK LOW,Minimum Flow,MESA CREEK,5,72,MESA,,SW,SE,8,11.0 S,96.0 W,S,,,,,227874.9,4332455.5,12/31/1985,12/31/1984,11/08/1985,49620,0,,85CW0637,M,2.5,0,0,0,C,SEGMENT 2 4.6MILES FRM CONFL BIG BEAVER TO MASON & EDDY DITCH,"(39.098807, -108.146686)",1015
7202003,MIN FLOW COLORADO RIVER USFW,Minimum Flow,COLORADO RIVER,5,72,MESA,,SW,NW,23,1.0 S,1.0 W,U,,,,,191021,4329027,12/31/1992,12/31/1991,03/05/1992,51929,0,,92CW0286,M,581,0,0,0,C,15 MILE REACH; JULY 1 - SEPT 30,"(39.055696, -108.570558)",1015
7202007,MIN FLOW BUZZARD CREEK U,Minimum Flow,BUZZARD CREEK,5,72,MESA,,NW,NE,35,9.0 S,92.0 W,S,,,,,272797.6,4346193.2,12/31/2009,12/31/2008,01/27/2009,58101,0,,09CW0064,M,5.75,0,0,0,C,"DOWN STREAM TO CONFLUENCE WITH OWENS CREEK (APRIL 1-AUGUST31), DOWN STREAM TO CONFLUENCE WITH OWENS CREEK (SEPT.1- MARCH31)","(39.235323, -107.632395)",1015
7202003,MIN FLOW COLORADO RIVER USFW,Minimum Flow,COLORADO RIVER,5,72,MESA,,SW,NW,23,1.0 S,1.0 W,U,,,,,191021,4329027,12/31/1994,12/31/1993,11/04/1994,52903,0,,94CW0330,M,300,0,0,0,C,D/S 2 M OF 15 MILE REACH; JULY 1 - SEPT 30; CALL VALID IN REACH,"(39.055696, -108.570558)",1015
7202002,MIN FLOW LEON CREEK,Minimum Flow,LEON CREEK,5,72,MESA,,SE,SE,9,11.0 S,93.0 W,S,,,,,259162.8,4332075.1,12/31/1985,12/31/1984,09/06/1985,49557,0,,85CW0655,M,3.5,0,0,0,C,DOWN STREAM TO CONFLUENCE WITH PLATEAU CREEK,"(39.104579, -107.785181)",1015
7202016,EAST HAWXHURST CREEK INSTREAM FLOW WATER RIGHT,Minimum Flow,EAST HAWXHURST CREEK,5,72,MESA,,SW,SW,15,8.0 S,94.0 W,S,,,,,251782.9,4360638.3,12/31/2016,12/31/2015,01/26/2016,60656,0,,16CW3154,M,2.16,0,0,0,C,"MIN FLOW FROM 4/15-6/30 SEE DECREE PARAGRAPH 19 FOR CONDITIONS, MIN FLOW FROM 7/01-4/14 SEE DECREE PARAGRAPH 19 FOR CONDITIONS","(39.359566, -107.88093)",1015
7202000,MIN FLOW PLATEAU CREEK U,Minimum Flow,PLATEAU CREEK,5,72,MESA,,SW,SW,5,11.0 S,92.0 W,S,,,,,266566.4,4334196.7,12/31/1985,12/31/1984,09/06/1985,49557,0,,85CW0652,M,3,0,0,0,C,DOWNSTREAM TO VEGA RES,"(39.125693, -107.700389)",1015
7202006,RIGHT FORK  BARREL SPRINGS CREEK,Minimum Flow,BARREL SPRING CREEK,5,72,GARFIELD,NE,SE,NE,12,6.0 S,102.0 W,S,,,,,181491.9,4385199.1,12/31/2009,12/31/2008,01/23/2008,58074.57731,0,,08CW0096,M,1,0,0,0,C,"FROM THE HEAD OF RIGHT FORK BARREL SPRINGS CK TO BARREL SPRING CK, .7CFS 5/1-8/31, .3CFS 9/1-4/30
.03CFS 9/1-4/30 & .07CFS 5/1-8/31","(39.557381, -108.707053)",1449
7202001,MIN FLOW PLATEAU CREEK L,Minimum Flow,PLATEAU CREEK,5,72,MESA,,NW,NW,35,9.0 S,95.0 W,S,,,,,243971.4,4347616.1,12/31/1986,12/31/1985,03/14/1986,49746,0,,86CW0226,M,16,0,0,0,C,CONFLUENCE WITH GROVE CR TO THE COLO RIVER,"(39.240106, -107.966533)",1015
7202015,WEST HAWXHURST INSTREAM FLOW WATER RIGHT,Minimum Flow,WEST HAWXHURST CREEK,5,72,MESA,,NE,SE,17,8.0 S,94.0 W,S,,,,,250123.6,4361117.9,12/31/2016,12/31/2015,01/26/2016,60656,0,,16CW3160,M,2.16,0,0,0,C,"MIN FLOW FROM HEAD WATERS OF WEST HAWXHURST CREEK TO CONFLUENCE WITH EAST HAWXHURST CREEK. SEE DECREE PARAGRAPH 19 FOR CONDITIONS. FROM 4/15-6/30, MIN FLOW FROM HEAD WATERS OF WEST HAWXHURST CREEK TO CONFLUENCE WITH EAST HAWXHURST CREEK. SEE DECREE PARAGRAPH 19 FOR CONDITIONS. FROM 7/01-4/15","(39.363408, -107.900341)",1015
7101918,TAYLOR CREEK,Minimum Flow,TAYLOR CREEK,7,71,MONTEZUMA,SE,SE,NE,10,38.0 N,13.0 W,N,,,,,211430,4162849,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0296,M,1,0,0,0,C,"MIN FLOW,USGS PROTRACTED LOCATION DS TERMINUS AT DOLORES RIVER","(37.567502, -108.267229)",1058
7101903,FALL CREEK,Minimum Flow,WEST DOLORES RIVER,7,71,DOLORES,NW,NW,SW,33,41.0 N,11.0 W,N,,,,,227417,4184962,12/31/1983,12/31/1982,05/05/1983,48702,0,,83CW0090,M,1.5,0,0,0,C,CWCB MIN FLOW LOCATION DWNSTR TERMINUS FROM USFS MAPPING,"(37.771393, -108.094732)",1445
7101907,DOLORES RIVER,Minimum Flow,DOLORES RIVER,7,71,DOLORES,SE,NE,SE,15,39.0 N,11.0 W,N,,,,,230645,4170532,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0284,M,20,0,0,0,C,"UPPER REACH,USFS PROTRACTED LOCATION DS TERMINUS AT FILL GULCH","(37.642473, -108.052795)",1445
7101916,BEAR CREEK,Minimum Flow,BEAR CREEK,7,71,MONTEZUMA,NW,NW,SE,9,38.0 N,12.0 W,N,,,,,218649,4162633,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0294,M,8,0,0,0,C,"MIN FLOW,USGS PROTRACTED LOCATION DS TERMINUS ABOVE BEAR CR DIT.","(37.567791, -108.185529)",1058
7101914,ROARING FORKS CREEK,Minimum Flow,ROARING FORKS CREEK,7,71,MONTEZUMA,SW,SW,NE,31,39.0 N,11.0 W,N,,,,,225177,4165920,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0291,M,2,0,0,0,C,DECREED LOC NW/4 USGS PROTRACTION AT DS TERM-DOLORES RIVER,"(37.599345, -108.112951)",1058
7101919,COLD CREEK,Minimum Flow,WEST DOLORES RIVER,7,71,DOLORES,NE,NE,NW,33,41.0 N,11.0 W,N,,,,,227961,4185854,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0297,M,2,0,0,0,C,"MIN FLOW,USFS PROTRACTED LOCATION DS TERM AT W FORK DOLORES RIV.","(37.779584, -108.088899)",1445
7101905,DOLORES RIVER,Minimum Flow,DOLORES RIVER,7,71,DOLORES,,NW,NW,35,41.0 N,10.0 W,N,,,,,240650,4185424,12/31/1983,12/31/1982,05/05/1983,48702,0,,83CW0092,M,6,0,0,0,C,CWCB MIN FLOW LOCATION DWNSTR TERMINUS FROM USFS MAPPING,"(37.779401, -107.944846)",1445
