WDID,Water Right Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Adjudication Type,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Case Number,Decreed Uses,Max Decreed Rate,Total Volumetric Limit,Associated WDID,Plan Type,Plan WDID,Comments,More Information,Location,Counties
0113145,COLLIS UDA WELL 192948,Well,UPPER DAWSON,1,1,ELBERT,,SW,NW,24,7.0 S,65.0 W,S,1200,W,2500,N,532635.4,4364245.6,Spotted from section lines,O,12/31/2021,,01/19/1996,53344,0,,21CW0004,8,0.0334,,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/309064,"(39.427137, -104.620837)",88
0815605,BRUNETTE WELL 61866,Well,GROUNDWATER: UPPER DAWSON,1,8,DOUGLAS,,SE,SW,33,9.0 S,65.0 W,S,1848,W,200,S,528038,4340949.9,Spotted from section lines,O,12/31/2021,,08/02/1972,44774,0,,21CW3127,89,0.0334,2,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/309236,"(39.217385, -104.675219)",3133
0112394,KERN NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,NW,NE,34,7.0 S,65.0 W,S,,,,,530040,4361609.4,Spotted from quarters,O,12/31/2021,,06/15/2021,62623,0,,21CW0013,X,,0.188,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309244,"(39.403474, -104.651105)",88
0902260,MEDVED PONDS AUG POND B IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SE,SE,17,4.0 S,70.0 W,S,,,,,479332.9,4394302,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0903510,R,0902622,EXCH FM MEADOWVIEW RESERVOIR,https://dwr.state.co.us/Tools/WaterRights/Transactions/308913,"(39.698324, -105.24107)",1008
0818091,GOODELL NT DEN WELL FIELD,Well Field,DENVER,1,8,EL PASO,,SW,NE,18,11.0 S,65.0 W,S,,,,,525351,4327326,Spotted from quarters,O,12/31/2021,,05/06/2021,62583,0,,21CW3065,8195W70A,,98.9,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308993,"(39.094701, -104.706854)",1447
0112360,DEHAAN NT LDA WELL FIELD,Well Field,GROUNDWATER: LOWER DAWSON,1,1,ELBERT,,NE,SE,17,8.0 S,64.0 W,S,,,,,536784.6,4355948.4,Spotted from quarters,O,12/31/2021,,06/23/2020,62266,0,,21CW0002,X,,8.4,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306601,"(39.352204, -104.573081)",88
8002562,MARTIN AUG,Augmentation/Replacement Plan,NORTH FORK SOUTH PLATTE RIVER,1,80,JEFFERSON,,SW,NE,3,7.0 S,71.0 W,S,,,,,472242.3,4369051.7,Spotted from quarters,,12/31/2021,,,,0,,21CW3034,A,,,,P,8002562,MOUNTAIN MUTUAL,https://dwr.state.co.us/Tools/WaterRights/Transactions/309044,"(39.470609, -105.322716)",1008
0112376,COLORADO RANCH & LAND HOLDINGS NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,SW,SE,35,6.0 S,64.0 W,S,3813,W,557,S,541340,4370000.1,Spotted from section lines,O,12/31/2021,,03/31/2021,62547,0,,21CW3039,2834197R5A0,,113,,R,0102965,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308948,"(39.478608, -104.519343)",88
0112389,KOEHLER FAMILY NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,O,12/31/2021,,06/30/2021,62638,0,,21CW3106,83197A0,,7.6,,R,0102969,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309139,"(39.254434, -104.577746)",88
0112362,DEHAAN NT AR WELL FIELD,Well Field,GROUNDWATER: ARAPAHOE,1,1,ELBERT,,NE,SE,17,8.0 S,64.0 W,S,,,,,536784.6,4355948.4,Spotted from quarters,O,12/31/2021,,06/23/2020,62266,0,,21CW0002,X,,14.3,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306603,"(39.352204, -104.573081)",88
0112359,DEHAAN NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,NE,SE,17,8.0 S,64.0 W,S,,,,,536784.6,4355948.4,Spotted from quarters,O,12/31/2021,,06/23/2020,62266,0,,21CW0002,X,,9.2,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/306599,"(39.352204, -104.573081)",88
0112368,HONEGGER NNT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,SW,NW,9,7.0 S,64.0 W,S,,,,,537148.3,4367641.1,Spotted from quarters,O,12/31/2021,,04/30/2021,62577,0,,21CW3058,83197A0,,3.53,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/308932,"(39.457545, -104.56821)",88
0818087,TERRY NNT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,SH,SE,SW,11,7.0 S,68.0 W,S,,,,,502310.4,4366833.6,Spotted from quarters,O,12/31/2021,,04/30/2021,62577,0,,21CW3064,28431956W70,,8.26,,A,0803120,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308978,"(39.451067, -104.973157)",3133
0803119,SCHOTANUS NNT AUG,Augmentation/Replacement Plan,CHERRY CREEK,1,8,EL PASO,,SW,NW,19,11.0 S,65.0 W,S,,,,,524500.9,4325693.8,Spotted from quarters,,12/31/2021,,,,0,,21CW3016,A,,,,P,0803119,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/308925,"(39.080018, -104.716743)",1447
0818086,SCHOTANUS NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,8,EL PASO,,SW,NW,19,11.0 S,65.0 W,S,1025,W,2661,S,524574.9,4325500,Spotted from section lines,O,12/31/2021,,02/08/2021,62496,0,,21CW3016,81973,,2.41,,R,0803119,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308929,"(39.07827, -104.715894)",1447
0205764,CONSOL ROCK WELL 3-12537,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,2,ADAMS,SE,SE,NE,9,2.0 S,67.0 W,S,405,E,2350,N,509769.2,4415919.1,Spotted from section lines,"S,C",12/31/2021,12/31/2020,12/12/2012,62457.59516,0,,21CW3055,1,0.2228,,,A,0203394,IRRIGATION OF 5 ACRES,https://dwr.state.co.us/Tools/WaterRights/Transactions/309019,"(39.893289, -104.885743)",82
0902259,MEDVED PONDS AUG POND A IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SW,SE,17,4.0 S,70.0 W,S,,,,,478930.6,4394296.3,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0902950,R,0902622,EXCH FM HARRIMAN D LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/308906,"(39.698262, -105.245762)",1008
0902260,MEDVED PONDS AUG POND B IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SE,SE,17,4.0 S,70.0 W,S,,,,,479332.9,4394302,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0902963,R,0902622,EXCH FM WRRIOR/HARRIMAN TURKEY CREEK LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/308911,"(39.698324, -105.24107)",1008
0107894,PARACHUTE RANCH W 8395,Well,SOUTH PLATTE RIVER,1,1,MORGAN,,SW,NE,3,4.0 N,55.0 W,S,,,,,625998,4466832,Per Decree,"S,C",12/31/2021,12/31/2020,03/11/2021,62527,0,,21CW3026,18A3,3.66,3178,,A,0102535,COMMERCIAL INCLUDES FEEDLOT,https://dwr.state.co.us/Tools/WaterRights/Transactions/308469,"(40.342531, -103.516505)",1059
0902261,MEDVED PONDS AUG POND C IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,NE,SW,20,4.0 S,70.0 W,S,,,,,478473.3,4393105.1,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0903815,R,0902622,EXCH FM SODA LAKES,https://dwr.state.co.us/Tools/WaterRights/Transactions/308916,"(39.687518, -105.251057)",1008
8005826,MARTIN WELL 1,Well,NORTH FORK SOUTH PLATTE RIVER,1,80,JEFFERSON,,SW,NE,3,7.0 S,71.0 W,S,,,,,472242.3,4369051.7,Spotted from quarters,S,12/31/2021,12/31/2020,06/07/2019,62457.61884,0,,21CW3034,8,0.0334,,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/309043,"(39.470609, -105.322716)",1008
0818085,SCHOTANUS NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,EL PASO,,SW,NW,19,11.0 S,65.0 W,S,1025,W,2661,S,524574.9,4325500,Spotted from section lines,O,12/31/2021,,02/08/2021,62496,0,,21CW3016,81973,,3.34,,R,0803119,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308928,"(39.07827, -104.715894)",1447
0902259,MEDVED PONDS AUG POND A IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SW,SE,17,4.0 S,70.0 W,S,,,,,478930.6,4394296.3,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0902963,R,0902622,EXCH FM WRRIOR/HARRIMAN TURKEY CREEK LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/308907,"(39.698262, -105.245762)",1008
0902260,MEDVED PONDS AUG POND B IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SE,SE,17,4.0 S,70.0 W,S,,,,,479332.9,4394302,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0903815,R,0902622,EXCH FM SODA LAKES,https://dwr.state.co.us/Tools/WaterRights/Transactions/308912,"(39.698324, -105.24107)",1008
0112391,KOEHLER FAMILY NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,O,12/31/2021,,06/30/2021,62638,0,,21CW3106,83197A0,,15,,R,0102969,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309141,"(39.254434, -104.577746)",88
0818084,SCHOTANUS NT DEN WELL FIELD,Well Field,DENVER,1,8,EL PASO,,SW,NW,19,11.0 S,65.0 W,S,1025,W,2661,S,524574.9,4325500,Spotted from section lines,O,12/31/2021,,02/08/2021,62496,0,,21CW3016,81973,,6.95,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308927,"(39.07827, -104.715894)",1447
0102969,KOEHLER FAMILY NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,,12/31/2021,,,,0,,21CW3106,A,,,,P,0102969,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/309137,"(39.254434, -104.577746)",88
0112375,COLORADO RANCH & LAND HOLDINGS NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,SW,SE,35,6.0 S,64.0 W,S,3813,W,557,S,541340,4370000.1,Spotted from section lines,O,12/31/2021,,03/31/2021,62547,0,,21CW3039,2834197R5A0,,202,,R,0102965,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308947,"(39.478608, -104.519343)",88
0112388,KOEHLER FAMILY NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,O,12/31/2021,,06/30/2021,62638,0,,21CW3106,83197A0,,12.8,,A,0102969,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309138,"(39.254434, -104.577746)",88
0112390,KOEHLER FAMILY NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,O,12/31/2021,,06/30/2021,62638,0,,21CW3106,83197A0,,16.7,,R,0102969,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309140,"(39.254434, -104.577746)",88
0803115,ENGLISH NNT AUG,Augmentation/Replacement Plan,CHERRY CREEK,1,8,ELBERT,,NE,NE,34,9.0 S,65.0 W,S,,,,,530494.3,4342273.1,Spotted from quarters,,12/31/2021,,,,0,,21CW3017,A,,,,P,0803115,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/307441,"(39.229224, -104.646706)",88
0102535,LOWER PLATTE BEAVER AUG,Augmentation/Replacement Plan,UNDEFINED,1,1,MORGAN,,NE,SW,21,4.0 N,57.0 W,S,,,,,605120.4,4461503.7,Spotted from quarters,,12/31/2021,,,,0,,21CW3026,A,,,,P,0102535,NEW USES FOR A WELL ALREADY COVERED,https://dwr.state.co.us/Tools/WaterRights/Transactions/308470,"(40.297436, -103.763143)",1059
0102774,ELIZABETH LAND NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,NW,NE,12,8.0 S,65.0 W,S,,,,,533268.3,4358369.8,Spotted from quarters,,12/31/2021,,,,0,,21CW3015,A,,,,P,0102774,ADDITION NNT TO BE AUGMENTED FOR WORKMAN WELL,https://dwr.state.co.us/Tools/WaterRights/Transactions/308471,"(39.374165, -104.613771)",88
0818103,BRUNETTE NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,8,DOUGLAS,,SE,SW,33,9.0 S,65.0 W,S,,,,,528090.7,4341089.7,Spotted from quarters,O,12/31/2021,,07/30/2021,62668,0,,21CW3127,83197A,,9.95,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309241,"(39.218642, -104.674603)",3133
0112369,HONEGGER NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,SW,NW,9,7.0 S,64.0 W,S,,,,,537148.3,4367641.1,Spotted from quarters,O,12/31/2021,,04/30/2021,62577,0,,21CW3058,83197A0,,15,,R,0102836,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308933,"(39.457545, -104.56821)",88
0818102,BRUNETTE NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,DOUGLAS,,SE,SW,33,9.0 S,65.0 W,S,,,,,528090.7,4341089.7,Spotted from quarters,O,12/31/2021,,07/30/2021,62668,0,,21CW3127,83197A,,16.8,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309240,"(39.218642, -104.674603)",3133
0818088,TERRY NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,DOUGLAS,,SE,SW,11,7.0 S,68.0 W,S,3225,E,475,S,502333.1,4366776.9,Spotted from section lines,O,12/31/2021,,04/30/2021,62577,0,,21CW3064,28431956W70,,7.65,,R,0803120,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308979,"(39.450557, -104.972895)",3133
8002267,MARTIN AUG IMPACT REACH,Reach,WEST RESORT CREEK,1,80,JEFFERSON,,SE,NE,3,7.0 S,71.0 W,S,,,,,472644.5,4369062.4,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,03/31/2021,62547,0,,21CW3034,A,0.001,,8002901,R,8002562,EXCH FM MACK 2 LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/309045,"(39.470718, -105.318041)",1008
0102968,HATTAWAY NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,EL PASO,,NE,NW,23,11.0 S,64.0 W,S,,,,,540903.3,4326231.9,Spotted from quarters,,12/31/2021,,,,0,,21CW3081,A,,,,P,0102968,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/308971,"(39.084251, -104.52708)",1447
0112392,KOEHLER FAMILY NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,SW,NE,20,9.0 S,64.0 W,S,,,,,536433.4,4345096.2,Spotted from quarters,O,12/31/2021,,06/30/2021,62638,0,,21CW3106,83197A0,,11.7,,R,0102969,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309142,"(39.254434, -104.577746)",88
0112395,KERN NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,NW,NE,34,7.0 S,65.0 W,S,,,,,530040,4361609.4,Spotted from quarters,O,12/31/2021,,06/15/2021,62623,0,,21CW0013,X,,0.404,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309245,"(39.403474, -104.651105)",88
0803116,FREEDOM ONE AUG,Augmentation/Replacement Plan,CHERRY CREEK,1,8,ELBERT,,,NW,15,8.0 S,65.0 W,S,,,,,529403.8,4356589.4,Spotted from quarters,,12/31/2021,,,,0,,21CW3021,A,,,,P,0803116,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/307460,"(39.358262, -104.658714)",88
0112371,HONEGGER NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,SW,NW,9,7.0 S,64.0 W,S,,,,,537148.3,4367641.1,Spotted from quarters,O,12/31/2021,,04/30/2021,62577,0,,21CW3058,83197A0,,9.25,,R,0102836,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308935,"(39.457545, -104.56821)",88
0818101,BRUNETTE NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,,SE,SW,33,9.0 S,65.0 W,S,,,,,528090.7,4341089.7,Spotted from quarters,O,12/31/2021,,07/30/2021,62668,0,,21CW3127,83197A,,14.6,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309239,"(39.218642, -104.674603)",3133
0818097,ROACH NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,ELBERT,,NE,SW,34,7.0 S,65.0 W,S,2774,E,3326,N,529800,4360800.1,Spotted from section lines,O,12/31/2021,,06/30/2021,62638,0,,21CW3100,83197A,,33.3,,R,0803121,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309147,"(39.396189, -104.653928)",88
0112396,KERN NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,NW,NE,34,7.0 S,65.0 W,S,,,,,530040,4361609.4,Spotted from quarters,O,12/31/2021,,06/15/2021,62623,0,,21CW0013,X,,0.51,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309246,"(39.403474, -104.651105)",88
0112397,KERN NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,NW,NE,34,7.0 S,65.0 W,S,,,,,530040,4361609.4,Spotted from quarters,O,12/31/2021,,06/15/2021,62623,0,,21CW0013,X,,0.384,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309247,"(39.403474, -104.651105)",88
8002267,MARTIN AUG IMPACT REACH,Reach,WEST RESORT CREEK,1,80,JEFFERSON,,SE,NE,3,7.0 S,71.0 W,S,,,,,472644.5,4369062.4,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,03/31/2021,62547,0,,21CW3034,A,0.001,,8003929,R,8002562,EXCH FM MADDOX RESERVOIR,https://dwr.state.co.us/Tools/WaterRights/Transactions/309047,"(39.470718, -105.318041)",1008
0902259,MEDVED PONDS AUG POND A IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SW,SE,17,4.0 S,70.0 W,S,,,,,478930.6,4394296.3,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0903815,R,0902622,EXCH FM SODA LAKES,https://dwr.state.co.us/Tools/WaterRights/Transactions/308908,"(39.698262, -105.245762)",1008
0203394,CENTRAL WAS AUG,Augmentation/Replacement Plan,UNDEFINED,1,2,WELD,,NE,SW,13,5.0 N,66.0 W,S,,,,,523111.2,4471905.7,Spotted from quarters,,12/31/2021,,,,0,,21CW3014,A,,,,P,0203394,2 WELLS ADDED,https://dwr.state.co.us/Tools/WaterRights/Transactions/307421,"(40.397441, -104.727674)",1072
0818096,ROACH NT DEN WELL FIELD,Well Field,DENVER,1,8,ELBERT,,NE,SW,34,7.0 S,65.0 W,S,2774,E,3326,N,529800,4360800.1,Spotted from section lines,O,12/31/2021,,06/30/2021,62638,0,,21CW3100,83197A,,25.8,,R,0803121,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309146,"(39.396189, -104.653928)",88
0902260,MEDVED PONDS AUG POND B IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,SE,SE,17,4.0 S,70.0 W,S,,,,,479332.9,4394302,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0902950,R,0902622,EXCH FM HARRIMAN D LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/308910,"(39.698324, -105.24107)",1008
0818099,BRUNETTE NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,8,DOUGLAS,,SE,SW,33,9.0 S,65.0 W,S,,,,,528090.7,4341089.7,Spotted from quarters,O,12/31/2021,,07/30/2021,62668,0,,21CW3127,83197A,,15.9,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/309237,"(39.218642, -104.674603)",3133
0902261,MEDVED PONDS AUG POND C IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,NE,SW,20,4.0 S,70.0 W,S,,,,,478473.3,4393105.1,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0902950,R,0902622,EXCH FM HARRIMAN D LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/308914,"(39.687518, -105.251057)",1008
0112370,HONEGGER NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,SW,NW,9,7.0 S,64.0 W,S,,,,,537148.3,4367641.1,Spotted from quarters,O,12/31/2021,,04/30/2021,62577,0,,21CW3058,83197A0,,16.5,,R,0102836,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308934,"(39.457545, -104.56821)",88
0902261,MEDVED PONDS AUG POND C IMPACT REACH,Reach,MOUNT VERNON CREEK,1,9,JEFFERSON,,NE,SW,20,4.0 S,70.0 W,S,,,,,478473.3,4393105.1,Spotted from quarters,"S,EX",12/31/2021,12/31/2020,01/29/2021,62486,0,,21CW3012,A,0.1,,0903510,R,0902622,EXCH FM MEADOWVIEW RESERVOIR,https://dwr.state.co.us/Tools/WaterRights/Transactions/308917,"(39.687518, -105.251057)",1008
0102965,COLORADO RANCH & LAND HOLDINGS NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,,EH,35,6.0 S,64.0 W,S,,,,,541356.6,4370633.5,Spotted from quarters,,12/31/2021,,,,0,,21CW3039,A,,,,P,0102965,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/308943,"(39.484316, -104.519111)",88
