"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","routing_approval","data_provided_by","horizontal_coordinate_system","data_quality_certified","file_size_at_recent_update","sub_agency","update_method","technical_contact_and_phone","expected_update_frequency","horizontal_accuracy","secondary_content_provider","total_records_at_initial_publish","technical_documentation","date_of_inital_publish","field_names_comma_delimited","granularity","date_of_initial_dataset_creation","collection_mode","agency_data_series_page","agency","data_dictionary","publishing_department","stewardship_plan","newest_record_in_dataset","bounding_coordinates","total_columns_at_recent_update","high_value_dataset","api_endpoint","long_description","agency_program_page","source","suggested_by_public","date_released","last_updated","data_source","date_updated","oldest_record_in_dataset","geographic_coverage","positional_accuracy","data_quality_certification","citation","unit_of_analysis","data_governance_plan","total_records_at_recent_update","additional_metadata","business_contact_and_phone","data_collection_instrument","time_period","progress","local_government_entity","update_schedule","frequency_of_update","date_of_most_recent_update","content_type","collection_method","frequency","date_created","status","applicable_information_quality_guideline_designation","source_link","purpose","capabilities","primary_content_provider","canscalesymbols","supportedqueryformats","maxscale","haslabels","htmlpopuptype","privacy_and_confidentiality","copyrighttext","geometrytype","hasattachments","canmodifylayer","fgdc_compliance_geospatial_only","allowotherstoquery","supportsstatistics","maxrecordcount","defaultvisibility","id","secondary_content_editor","spatial_reference_wkid","displayfield","supportsadvancedqueries","currentness_reference","minscale","currentversion","usestandardizedqueries"
"https://data.colorado.gov/d/eweu-2zbv","eweu-2zbv","true","false",,"data.colorado.gov","dataset","2013 Odd-Year Election Results","2013 Colorado election results for statewide ballot issues listed by yes and no votes for each county","50","2017-06-30T22:15:00.000Z","2017-06-30T22:15:00.000Z","Elections","election,election results,2013,2013 election,2013 election results,ballot issues,issues","63","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"128",,,"Year, Election Type, County, Issue, Yes Votes, No Votes","tabular data","November 2013","data collected by CDOS from county clerks","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","December 2013",,,,"https://data.colorado.gov/resource/eweu-2zbv.json","2013 Colorado election results for statewide ballot issues listed by yes and no votes for each county","http://sos.state.co.us/",,,,,"Elections Division",,"November 2013","state",,,"Colorado State Department","the yes and no votes received for each ballot issue by county",,,,"303-894-2200","email and mail",,,,"none",,,,"electronic and mail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/n4a2-r2qr","n4a2-r2qr","true","false",,"data.colorado.gov","dataset","2016 General Turnout Precinct Level","2016 Colorado general election turnout results for federal and state contests listed by each precinct in the state","695","2017-06-30T21:53:00.000Z","2017-06-30T21:53:00.000Z","Elections","2016,general election,2016 general election,election results,general election results,2016 general election results,turnout,turnout percentage,precinct,election turnout,general election turnout,2016 general election turnout","126","CDOS Ballot Access","",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"3010",,,"Year, Election Type, County, Precinct, Active Voters, Inactive Voters, Total Voters, Ballots Cast, Total Voters Turnout %","tabular data","November 2016","data retrieved by CDOS from state voter registration system (SCORE) and county clerks","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","December 2016",,,,"https://data.colorado.gov/resource/n4a2-r2qr.json","2016 Colorado general election turnout resutls for federal and state contests listed by each precinct in the state","http://sos.state.co.us/",,,,,"Elections Division",,"November 2016","state",,,"Colorado State Department","the turnout percentage in each precinct throughout the state, includes voter registration data and ballots cast data",,,,"303-894-2200","electronic and paper",,,,"none",,,,"electronic, email, and paper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/6adw-n7e7","6adw-n7e7","true","false",,"data.colorado.gov","dataset","2004 Primary Election Results","Votes received for candidates for state office by county and vote method for 2004 primary election","116","2017-07-01T01:24:00.000Z","2017-07-01T01:24:00.000Z","Elections","2004 results,election results,2004,2004 election results,primary,2004 primary,primary election results","75","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"2647",,,"Year, Election, Office, County, Voting Method, Votes, Party, Candidate","tabular data","June 2004","data provided to CDOS by county clerks","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","July 2004",,,,"https://data.colorado.gov/resource/6adw-n7e7.json","Votes received for candidates for state office by county and vote method for 2004 primary election","http://sos.state.co.us/",,,,,"Elections Division",,"June 2004","state",,,"Colorado State Department","votes received by candidates listed by county and vote method",,,,"303-894-2200","electronic and hard copies",,,,"none",,,,"email and mail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jpfa-x8gh","jpfa-x8gh","true","false",,"data.colorado.gov","dataset","2016 Primary Election Results","2016 primary election results for candidates for state office by county","178","2017-06-30T20:36:00.000Z","2017-06-30T20:36:00.000Z","Elections","2016,primary election results,primary election,primary,election","77","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"1367",,,"Year, Election Type, County, Office, Candidate, Party, Votes","tabular data","June 2016","data collected from Colorado County Clerk offices","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","July 2016",,,,"https://data.colorado.gov/resource/jpfa-x8gh.json","Votes for candidates for state offices by county for the 2016 Colorado primary election","http://sos.state.co.us/",,,,,"Elections Division",,"June 2016","state",,,"Colorado State Department","the votes received by a candidate in a county",,,,"303-894-2200","paper and electronic formats",,,,"none",,,,"email and hard copies via mail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/sywa-sb8q","sywa-sb8q","true","false",,"data.colorado.gov","dataset","2015 Odd-Year Election Turnout Percentage By County","Voter turnout result percentages by county for the 2015 odd-year election","118","2017-06-30T18:26:00.000Z","2017-06-30T18:26:00.000Z","Elections","turnout,2015,2015 results,2015 turnout results,turnout results,election,election results","239","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,"Colorado State Department",,,,,"none","303-904-2200 x6333","none",,,"64",,,"Year, Election Type, County, Active Voters, Inactive Voters, Total Voters, Ballots Cast, Total Voters Turnout %","tabular data","November 2015","data collected from Colorado County Clerk offices","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","December 2015",,,,"https://data.colorado.gov/resource/sywa-sb8q.json","County oter turnout percentage for the 2015 odd-year election for state ballot issues based on total registered voters and ballots cast","http://sos.state.co.us/",,,,,"Elections Division",,"November 2015","State",,,"Colorado State Department","the county voter turnout percentage based on the ballots cast and the number of registered voters",,,,"303-894-2200","paper and electronic formats",,,,"none",,,,"data received via email and hard copies via mail by the Colorado State Department from Colorado County Clerk offices ",,,,,"http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/gyb8-hn9p","gyb8-hn9p","true","false",,"data.colorado.gov","href","APCD/AQI_Expected (MapServer)",,"19","2017-06-30T14:29:00.000Z","2017-06-30T14:29:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/gyb8-hn9p.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/rawf-p3wh","rawf-p3wh","true","false",,"data.colorado.gov","dataset","2015 Odd-Year Election Results","Voting results for statewide ballot issues for the 2015 election","51","2017-06-30T18:10:00.000Z","2017-06-30T18:10:00.000Z","Elections","election,election results,2015,2015 election,2015 election results,ballot issues,issues","113","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,"Colorado State Department",,,,,"none","303-894-2200 x6333","data is static and will not be updated",,,"64",,,"Year, Election Type, County, Issue, Yes Votes, No Votes","tabular data","November 2015","data collected from Colorado County Clerk offices","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"data will not be updated","December 2015",,,,"https://data.colorado.gov/resource/rawf-p3wh.json","2015 Colorado election results for statewide ballot issues listed by yes and no votes for each county","http://sos.state.co.us/",,,,,"Elections Division",,"November 2015","state",,,"Colorado State Department","the yes and no votes received for each ballot issue",,,,"303-894-2200","paper and electronic formats",,,,"no updates planned",,,,"data was submitted via email and hard copies via mail",,,,,"http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/2c5u-mh4m","2c5u-mh4m","true","false",,"data.colorado.gov","href","APCD/SuitModelSO2 (GPServer)",,"26","2017-06-30T15:00:00.000Z","2017-06-30T15:00:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/2c5u-mh4m.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/5yu7-vc3z","5yu7-vc3z","true","false",,"data.colorado.gov","dataset","2010 Primary Election Results","The votes received by candidates for state office listed by county","50","2017-06-30T23:38:00.000Z","2017-06-30T23:38:00.000Z","Elections","2010,2010 results,2010 election,election,election results,2010 election results,primary,primary results,2010 primary election results","75","CDOS Ballot Access","ballot.access@sos.state.co.us",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"1957",,,"Year, Election, Office, County, Votes, Party, Candidate","tabular data","June 2010","data received by CDOS from county clerks","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","July 2010",,,,"https://data.colorado.gov/resource/5yu7-vc3z.json","The votes received by candidates for state office listed by county","http://sos.state.co.us/",,,,,"Elections Division",,"June 2010","state",,,"Colorado State Department","the votes received by a candidate listed by county",,,,"303-894-2200","electronic and hard copies",,,,"none",,,,"email and mail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/6idt-ywzy","6idt-ywzy","true","false",,"data.colorado.gov","href","APCD/SuitModelPM25 (GPServer)",,"21","2017-06-30T14:53:00.000Z","2017-06-30T14:53:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/6idt-ywzy.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/p7i4-gz5e","p7i4-gz5e","true","false",,"data.colorado.gov","href","APCD/SuitModelPM10 (GPServer)",,"25","2017-06-30T14:52:00.000Z","2017-06-30T14:52:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/p7i4-gz5e.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/j9ja-va4q","j9ja-va4q","true","false",,"data.colorado.gov","href","APCD/SuitModelO3 (GPServer)",,"25","2017-06-30T14:50:00.000Z","2017-06-30T14:50:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/j9ja-va4q.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jkaf-9sbt","jkaf-9sbt","true","false",,"data.colorado.gov","href","APCD/SuitModelNO2 (GPServer)",,"17","2017-06-30T14:49:00.000Z","2017-06-30T14:49:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/jkaf-9sbt.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/k435-y52i","k435-y52i","true","false",,"data.colorado.gov","href","APCD/SuitModelCO (GPServer)",,"21","2017-06-30T14:48:00.000Z","2017-06-30T14:48:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/k435-y52i.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/3wci-ruwr","3wci-ruwr","true","false",,"data.colorado.gov","href","APCD/quad_names_wm (MapServer)",,"16","2017-06-30T14:46:00.000Z","2017-06-30T14:46:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/3wci-ruwr.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/rvk3-bgra","rvk3-bgra","true","false",,"data.colorado.gov","href","APCD/One_Hour_Concentrations_Current (MapServer)",,"19","2017-06-30T14:45:00.000Z","2017-06-30T14:45:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/rvk3-bgra.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/pqau-tjaz","pqau-tjaz","true","false",,"data.colorado.gov","href","APCD/NA2015SO2 (MapServer)",,"23","2017-06-30T14:44:00.000Z","2017-06-30T14:44:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/pqau-tjaz.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jmka-yi3i","jmka-yi3i","true","false",,"data.colorado.gov","href","APCD/NA2015PM10 (MapServer)",,"18","2017-06-30T14:41:00.000Z","2017-06-30T14:41:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/jmka-yi3i.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/vc7z-sif4","vc7z-sif4","true","false",,"data.colorado.gov","href","APCD/NA2015O3 (MapServer)",,"17","2017-06-30T14:40:00.000Z","2017-06-30T14:40:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/vc7z-sif4.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jz75-i2we","jz75-i2we","true","false",,"data.colorado.gov","href","APCD/NA2015NO2 (MapServer)",,"15","2017-06-30T14:39:00.000Z","2017-06-30T14:39:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/jz75-i2we.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/r6b4-mi9v","r6b4-mi9v","true","false",,"data.colorado.gov","dataset","2016 General Election Precinct-Level Results","2016 Colorado general election results for each federal and state candidate/judge/issue listed by precinct number","1403","2017-06-30T21:35:00.000Z","2017-06-30T21:36:00.000Z","Elections","2016,election,general election,election results,voting,voting results,precinct,precinct results,precinct-level results,2016 election,2016 general election","228","CDOS Ballot Access","",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"226031",,,"Year, Election Type, County, Precinct, Office/Issue/Judgeship, Candidate, Party, Candidate Votes, Yes Votes, No Votes","tabular data","November 2016","data was submitted via electronic files and paper files to CDOS from county clerks","http://sos.state.co.us/pubs/elections/Results/Archives.html",,,,"none","December 2016",,,,"https://data.colorado.gov/resource/r6b4-mi9v.json","2016 Colorado general election results for each federal and state candidate/judge/issue listed by precinct number","http://sos.state.co.us/",,,,,"Elections Division",,"November 2016","state",,,"Colorado State Department","The votes received by each candidate/judge/issue by precinct",,,,"303-894-2200","paper and electronic files",,,,"none",,,,"paper and electronic files sent to CDOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/hbm6-syqu","hbm6-syqu","true","false",,"data.colorado.gov","dataset","2016 Primary Election Turnout Percentage By County","Voter turnout percentage for Colorado county for the 2016 primary election based on total registered voters and ballots cast for state races","853","2017-06-30T21:22:00.000Z","2017-06-30T21:22:00.000Z","Elections","2016,primary,2016 primary,voter turnout,turnout,election,primary election","116","CDOS Ballot Access","",,"published",,,,,,,,,"none","303-894-2200 x6333","none",,,"none",,,"Year, Election Type, County, Active Voters, inactive Voters, Total Voters, Ballots Cast, Total Voters Turnout %","tabular data","June 2016","collected by CDOS from Colorado county clerks and voter registration system (SCORE)","http://sos.state.co.us/pubs/elections/resultsData.html?menuheaders=5",,,,"none","July 2016",,,,"https://data.colorado.gov/resource/hbm6-syqu.json","The voter turnout % for each county in the 2016 primary election for state races determined by total registered voters and ballots cast","http://sos.state.co.us/",,,,,"Elections Division",,"June 2016","state",,,"Colorado State Department","the voter turnout % by county for the 2016 primary election for state races determined by total registered voters and ballots cast",,,,"303-894-2200","paper and electronic formats",,,,"none",,,,"voter registration data was obtained from the Colorado voter registration system (SCORE) and ballots cast data was obtained from the county clerks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/bt5f-b68i","bt5f-b68i","true","false",,"data.colorado.gov","href","APCD/APCD_Quad_Display (MapServer)",,"16","2017-06-30T14:17:00.000Z","2017-06-30T14:17:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/bt5f-b68i.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/v4fz-tgp7","v4fz-tgp7","true","false",,"data.colorado.gov","href","APCD/APCD_Quad_Display_2016 (MapServer)",,"16","2017-06-29T22:17:00.000Z","2017-06-29T22:17:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/v4fz-tgp7.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/un63-ncjd","un63-ncjd","true","false",,"data.colorado.gov","href","APCD/APCD_Quad_Anno (MapServer)",,"19","2017-06-29T22:15:00.000Z","2017-06-29T22:15:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/un63-ncjd.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/q6bd-3rpq","q6bd-3rpq","true","false",,"data.colorado.gov","href","APCD/APCD_Precip_wm (MapServer)",,"21","2017-06-29T22:14:00.000Z","2017-06-29T22:14:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/q6bd-3rpq.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/vpkq-7xrr","vpkq-7xrr","true","false",,"data.colorado.gov","href","APCD/APCD_Plants_No_Portable_wm (MapServer)",,"19","2017-06-29T22:13:00.000Z","2017-06-29T22:13:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/vpkq-7xrr.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/apnd-u2kw","apnd-u2kw","true","false",,"data.colorado.gov","href","APCD/APCD_Mon_Sites_wm (MapServer)",,"21","2017-06-29T22:12:00.000Z","2017-06-29T22:12:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/apnd-u2kw.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jsar-75u9","jsar-75u9","true","false",,"data.colorado.gov","href","APCD/APCD_Mon_Sites_Info_All_params_wm (MapServer)",,"24","2017-06-29T22:10:00.000Z","2017-06-29T22:10:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/jsar-75u9.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/s6tv-apkk","s6tv-apkk","true","false",,"data.colorado.gov","href","APCD/APCD_MODIS_FRP_wm (MapServer)",,"23","2017-06-29T22:09:00.000Z","2017-06-29T22:09:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/s6tv-apkk.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/7hhw-zqyv","7hhw-zqyv","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Steam_wm (MapServer)",,"21","2017-06-29T22:07:00.000Z","2017-06-29T22:07:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/7hhw-zqyv.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/3u35-bccx","3u35-bccx","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Wind_wm (MapServer)",,"20","2017-06-29T22:08:00.000Z","2017-06-29T22:08:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/3u35-bccx.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/9cpk-5t2k","9cpk-5t2k","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Solar_wm (MapServer)",,"20","2017-06-29T22:05:00.000Z","2017-06-29T22:05:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/9cpk-5t2k.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/nt3t-39b8","nt3t-39b8","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Hydro_wm (MapServer)",,"23","2017-06-29T22:04:00.000Z","2017-06-29T22:04:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/nt3t-39b8.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/icfr-wcrk","icfr-wcrk","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Gas_wm (MapServer)",,"20","2017-06-29T22:03:00.000Z","2017-06-29T22:03:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/icfr-wcrk.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/i9ph-mxuz","i9ph-mxuz","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Coal_wm (MapServer)",,"28","2017-06-29T22:01:00.000Z","2017-06-29T22:01:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/i9ph-mxuz.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/jx79-jaar","jx79-jaar","true","false",,"data.colorado.gov","href","APCD/NA2015PM25 (MapServer)",,"17","2017-06-30T14:42:00.000Z","2017-06-30T14:42:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/jx79-jaar.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/japy-id3h","japy-id3h","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_CHP_wm (MapServer)",,"26","2017-06-29T21:59:00.000Z","2017-06-29T21:59:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/japy-id3h.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/s25t-ks5w","s25t-ks5w","true","false",,"data.colorado.gov","href","APCD/APCD_Energy_Biomass_wm (MapServer)",,"18","2017-06-29T21:58:00.000Z","2017-06-29T21:58:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/s25t-ks5w.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/hmcw-xg55","hmcw-xg55","false","false",,"data.colorado.gov","dataset","Monthly Timeliness - Data",,"6","2013-10-28T21:51:00.000Z","2013-10-28T21:51:00.000Z","CBMS",,"0","Dianna Anderson","dianna.anderson@state.co.us",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/hmcw-xg55.json",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://data.colorado.gov/d/qg8x-nv85","qg8x-nv85","true","false",,"data.colorado.gov","href","APCD/APCD_Designation_Boundaries_wm (MapServer)",,"28","2017-06-29T21:50:00.000Z","2017-06-29T21:50:00.000Z","State","gis","0","OIT - GIS Coordination and Development Program","",,"published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://data.colorado.gov/resource/qg8x-nv85.json",,,,,,,,,,,,,"CDPHE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
