"id","taxyr","businessname1","businessname2","ein","totalassetsboyamt","totalassetseoyamt","totalliabilitiesboyamt","totalliabilitieseoyamt","netassetsorfundbalancesboyamt","netassetsorfundbalanceseoyamt","engagedinexcessbenefittransind","deductiblenoncashcontriind","materialdiversionormisuseind","federatedcampaignsamt","membershipduesamt","fundraisingamt","relatedorganizationsamt","governmentgrantsamt","allothercontributionsamt","noncashcontributionsamt"
"201103159349303150","2010","BRIDGES CHILD PLACEMENT AGENCY",,"841306404","497295","501464","101308","82812","395987","418652","f","f","f",,,,,,"663",
"201103189349302550","2010","TROUT AND SALMON FOUNDATION",,"237059440","886804","950384","0","0","886804","950384","f","f","f",,,,,,"26221","1021"
"201103189349303180","2010","LRSH INC DBA LITTLE RED SCHOOLHOUSE",,"841356466","845725","858329","35351","46505","810374","811824","f","f","f",,,,,"53704","42525",
"201820959349300807","2016","ARVADA CENTER FOR THE ARTS AND","HUMANITIES","840849472","0","3328467","0","2279644","0","1048823","f","f","f",,,"7025",,"5073340","499320","13233"
"201103189349304950","2010","COALITION FOR THE UPPER SOUTH PLATTE",,"841469785","173935","306767","148056","136586","25879","170181","f","f","f",,,,,"1166394","109310",
"201103189349307530","2010","BANNER HEALTH",,"450233470","5738087622","6096990963","3239470202","3238128337","2498617420","2858862626","f","f","f",,,,,"3423952","642660","8956"
"201103199349302110","2010","SOZO INTERNATIONAL INC",,"200166014","1011778","1065820","41431","222138","970347","843682","f","f","f",,,,,,"772992",
"201103199349303925","2010","INDEPENDENT FILMS INC DBA ASPENFILM",,"742483139","802081","783802","58940","51986","743141","731816","f","f","f",,"231410",,,"27500","185937",
"201103199349304945","2010","THE CROOKED WILLOW FOUNDATION",,"271125802","4961542","4969331","0","0","4961542","4969331","f","f","f",,,,,,,
"201103199349305455","2010","JOSHUA NATIONS INTERNATIONAL",,"141429445","103057","80055","9435","6107","93622","73948","f","f","f",,,,,,"398945",
"201103199349306475","2010","Junior Achievement - Rocky Mountain Inc",,"840430495","3057493","3453878","387549","545579","2669944","2908299","f","t","f",,,,,,"2729381","73222"
"201103199349307005","2010","OPPORTUNITY INTERNATIONAL INC","D/B/A OPPORTUNITY INTERNATIONAL-US","540907624","98820868","87879375","28503322","36503692","70317546","51375683","f","t","f",,,,,"1627328","14767618","1428303"
"201103199349307665","2010","MILE HIGH COUNCIL ON ALCOHOLI",,"840512896","1136341","1107725","209199","230606","927142","877119","f","f","f",,,,,"1573966","1506",
"201103199349308590","2010","Falcon Community Builders for Classrooms",,"203276856","1135870","1430270","0","403018","1135870","1027252","f","f","f",,,,,,"432501",
"201103199349308610","2010","The Word for the World USA",,"841426685","115496","90213","92075","154598","23421","-64385","f","f","f",,,,,,"435966",
"201103199349309145","2010","JAZZ AT ASPEN-SNOWMASS",,"841220222","960562","909123","511521","1311443","449041","-402320","f","t","f",,,,,"35000","3154696","732630"
"201103199349309665","2010","GAY LESBIAN BISEXUAL & TRANSGENDER","COMMUNITY CENTER OF COLORADO","840738879","3045413","5098885","938138","1849577","2107275","3249308","f","t","f",,,,,,"1384461","89479"
"201103199349310680","2010","TRAILS 2000 INC",,"841290857","105157","82132","598","301","104559","81831","f","f","f",,,,,,"64930",
"201103199349311075","2010","THE DENVER CENTER FOR CRIME VICTIMS",,"742458153","689034","657437","38364","32656","650670","624781","f","t","f",,,,,"773488","428088","154464"
"201103199349311110","2010","UNITED STATES WEIGHTLIFTING","DBA USA WEIGHTLIFTING INC","311012362","527933","565268","243330","343343","284603","221925","f","t","f","7254",,,,,"107397","31930"
"201103209349301400","2010","NA SPORTS COMMUNITY FOUNDATION INC",,"262900914","179179","173906","0","0","179179","173906","f","f","f",,,,,,,
"201111369349302521","2010","AGIA SOPHIA INC",,"412198636","54143","53025","58084","50590","-3941","2435","f","f","f",,,,,,"4540","3300"
"201422269349304567","2013","CHILDREN'S SPEECH & READING CENTER",,"841227883","171065","226641","11342","13195","159723","213446","f","f","f",,,,,,"185045","10427"
"201110179349300351","2009","CANCER LEAGUE OF COLORADO INC",,"840989426","94703","129226","23950","42731","70753","86495","f","t","f",,"14355",,,,"48243",
"201110209349300506","2009","THE ASPEN COUNTRY DAY SCHOOL INC",,"237033239","12178582","12668964","2219561","2075010","9959021","10593954","f","t","f",,,,,,"547104",
"201110249349300621","2009","Colorado High School Charter Inc",,"460471316","432309","716406","69547","101889","362762","614517","f","f","f",,,,,"230399",,
"201110269349300321","2009","Native American Multi-Cultural Education","School Inc (NAMES)","841341329","15121","9133","4957","1913","10164","7220","f","f","f",,,,,"73238","36971","4550"
"201110289349300916","2009","OURAY ICE PARK INC",,"841367668","132147","95267","0","0","132147","95267","f","f","f",,"31283",,,,,
"201110339349300311","2009","OMNI INSTITUTE",,"841307563","1880060","1799632","1053241","953481","826819","846151","f","f","f",,,,,,,
"201222099349300807","2011","ST JOSEPH CREDIT UNION",,"840509784","15851397","20953377","14534658","19227514","1316739","1725863","f","f","f",,,,,,,
"201110339349300811","2009","COLORADO ALLIANCE OF RESEARCH LIBRARIES",,"840819602","3184575","3421048","701008","986823","2483567","2434225","f","f","f",,,,,,,
"201110399349301606","2009","ASPEN CENTER FOR ENVIRONMENTAL","STUDIES ENDOWMENT FUND INC","010724451","5702327","6186870","82983","20332","5619344","6166538","f","f","f",,,,,,"113439","5062"
"201110429349301516","2009","KESHET OF THE ROCKIES",,"470883605","27802","9959","0","0","27802","9959","f","f","f",,,,,,"18040",
"201110439349300601","2009","Asian Pacific Development Center of Colorado",,"840830318","964378","870664","348050","278764","616328","591900","f","f","f",,,,,"715430","291762",
"201110459349301091","2009","Senior Housing Options Inc",,"840820084","8544865","8628205","2626925","2548815","5917940","6079390","f","f","f",,,,,,"143775",
"201110549349300511","2009","THE CHILDREN'S CENTERINC",,"810613961","108592","99774","89687","78466","18905","21308","f","f","f",,,,,,"1213",
"201110749349300831","2010","Rock Creek Academy",,"263058579","102880","109174","0","0","102880","109174","f","f","f",,,,,"13200","53000",
"201110769349300801","2010","ASPEN JUNIOR HOCKEY INC",,"510143083","605964","657765","62828","47150","543136","610615","f","f","f",,,,,"300","150352",
"201403189349308865","2013","WILDERNESS WORKSHOP",,"741900412","354044","295979","20803","15934","333241","280045","f","f","f",,,,,"15921","518717","3190"
"201110899349300316","2010","TOUCHED BY HIM MINISTRIES",,"311715006","1772","5166","47","0","1725","5166","f","f","f",,,,,,"30005",
"201212269349301756","2011","INSTITUTE FOR EDUCATION THERAPY",,"942944848","2335222","2845908","213977","549038","2121245","2296870","f","f","f",,,,,,,
"201421359349309187","2013","Humane Society of the Pikes Peak Region",,"840410111","16433418","17947153","698781","771131","15734637","17176022","f","t","f",,,"276328",,,"2952877","441555"
"201111019349300116","2010","REHABILITATION LIVING FOUNDATION INC",,"721608975","29315","18124","89212","73776","-59897","-55652","f","f","f",,,,,,,
"201413219349303496","2013","COLORADO ASSOC OF CONSERVATION DISTRICTS",,"840470063","103208","87818","51439","232","51769","87586","f","f","f",,"57350",,,"909643","90730",
"201111019349300721","2009","COMMUNITY RADIO PROJECT INC","KSJD","201404425","227396","615060","0","58173","227396","556887","f","t","f",,"31263",,,"188853","334502","159716"
"201111089349300606","2010","CONNER WATER USERS ASSOCIATION",,"841136441","317532","312371","0","0","317532","312371","f","f","f",,"806",,,,,
"201111229349300016","2010","NATHAN YIP FOUNDATION CO LINDA YIP",,"820549095","89446","98767","11000","1851","78446","96916","f","t","f",,,,,,"319692","105346"
"201111229349300821","2010","THE SNOWMASS VILLAGE COMMUNITY FND INC",,"263758248","3510003","3504418","0","0","3510003","3504418","f","f","f",,,,,,,
"201111229349300906","2010","PITKIN COUNTY AIR RESCUE",,"840753678","471797","504459","0","0","471797","504459","f","f","f",,,,,,,
"201111239349301206","2010","Boulder Community Hospital Foundation",,"840772664","21483823","23948722","1315713","2054984","20168110","21893738","f","t","f",,,,,,"2190200","126857"
"201403569349300220","2013","TRI-COUNTY HEALTH NETWORK",,"274743848","400640","748632","33221","80362","367419","668270","f","f","f",,,,,"898750","534843",
"201111299349301311","2010","CENTENNIAL CHRISTIAN ACADEMY",,"202112999","10273","8336","4186","4346","6087","3990","f","f","f",,,,,,"32768",
"201111309349301631","2009","Colorado Springs Amateur Hockey","Association (CSAHA)","753004503","214882","118062","15975","19944","198907","98118","f","f","f",,,,,,"5840",
"201111309349302411","2010","NATIONAL EMPLOYMENT LAW INSTITUTE",,"953078295","254524","133967","51421","39042","203103","94925","f","f","f",,,,,,,
"201111319349302441","2010","GOLDEN RETRIEVER RESCUE","OF THE ROCKIES","841430940","246845","527885","0","0","246845","527885","f","f","f",,,,,,"384426","5219"
"201111329349302986","2009","STONE CREEK ELEMENTARY","DBA STONE CREEK CHARTER SCHOOL","204596400","0","1700311","0","1144405",,"555906","f","f","f",,,,,"60919","205222",
"201111329349303346","2009","DEVELOPMENTAL PATHWAYS INC",,"840534643","20291189","24329472","6972851","8452711","13318338","15876761","f","f","f",,,,,"64641","191998",
"201111339349300001","2010","ROCKY MOUNTAIN HONORS CAMP",,"711023301","5213","4116","0","0","5213","4116","f","f","f",,,,,,,
"201111339349302266","2009","Colfax Marathon Partnership Inc",,"870737183","23254","66105","304725","308725","-281471","-242620","f","f","f",,,,,,"224502",
"201213209349306751","2011","GERMAN SHEPHERD DOG CLUB OF AMERICA -","WORKING DOG ASSOCIATION","251620274","136528","121087","5870","16636","130658","104451","f","f","f",,"55821",,,,"15215",
"201111369349303876","2010","COLORADO FINANCIAL SERVICE CENTERS ASSOCIATION",,"205183152","31044","4878","0","0","31044","4878","f","f","f",,"121363",,,,"26300",
"201211379349300946","2011","CHRIST CENTER",,"202175242","1099354","1107427","181623","141163","917731","966264","f","f","f",,,,,,"118734","4121"
"201223209349304457","2011","WOODLAND PARK CHAMBER OF COMMERCE",,"840965078","79686","73387","2175","12278","77511","61109","f","f","f",,"77895",,,"43578","15775",
"201111369349305071","2010","COLORADO JUNIOR RODEO ASSOCIATION",,"841269848","51086","35639","34767","33247","16319","2392","f","f","f",,,,,,,
"201111369349305391","2010","OUTPOST EXPEDITIONS",,"743056926","2017","9753","0","6100","2017","3653","f","f","f",,,,,,"63512",
"201111409349300006","2010","BOULDER POTTERS GUILD",,"840593203","660253","650962","249945","235105","410308","415857","f","f","f","0","46476",,,"3500","0","0"
"201111479349300401","2010","UNITED STATES ASSOCIATION OF BLIND ATHLETES INC",,"310977121","334599","504954","101174","236963","233425","267991","f","t","f",,"15695",,,,"259868","48854"
"201111519349300406","2009","Baptist Homes Association of the Rocky MOUNTAINS",,"840528764","780630","794197","800396","813963","-19766","-19766","f","f","f",,,,,,,
"201111549349300616","2010","INTERNATIONAL CRYOGENICS MATERIALS CONFERENCE",,"840780114","445654","512039","0","0","445654","512039","f","f","f",,,,,,,
"201111589349300306","2010","Sustainable Settings",,"841610236","2130795","2157930","4603","674","2126192","2157256","f","f","f",,,,,,"67890",
"201111729349300906","2010","Ligonier Ministries Inc",,"251298611","18925388","19486599","9064663","9569530","9860725","9917069","f","f","f",,,,,,"12172496","2500"
"201111739349300221","2010","COLORADO CHRISTIAN SERVICES",,"840597782","859929","1135952","412376","381606","447553","754346","f","f","f",,,,,,"561249",
"201111809349300611","2010","EAGLE VALLEY CHAMBER OF COMMERCE",,"840757652","17942","28200","55047","23919","-37105","4281","f","f","f",,"30971",,,"30000","200",
"201432269349303438","2013","KESHET INC",,"481278664","724517","460576","75269","147126","649248","313450","f","f","f",,,"8831",,,"1113378",
"201112039349300101","2010","Rocky Mountain Health Care Services",,"840765729","4239383","5287324","3021151","2754289","1218232","2533035","f","f","f","18805",,,,"78691","249759","473"
"201112079349300701","2010","ASPEN SCIENCE CENTER",,"841677611","129928","224940","1012","0","128916","224940","f","f","f",,,,,,"735333",
"201112089349301106","2010","Hope International Schools Inc",,"261951302","12307","16778","1199","1217","11108","15561","f","f","f",,,,,"92105",,
"201112099349301306","2010","EDUCATE",,"841648607","145029","158924","2459","0","142570","158924","f","f","f",,,,,,"310860",
"201112149349300231","2010","ASPEN COMMUNITY FOUNDATION",,"840829226","37430631","41371109","7890750","8878580","29539881","32492529","f","f","f",,,,,,,
"201112229349300706","2010","FOLKWEST",,"841433591","-5","-1383","22080","13539","-22085","-14922","f","f","f","0","0",,,"18500","17200","0"
"201112229349301206","2010","ROARING FORK CONSERVANCY",,"841375379","2143640","2210832","6118","33800","2137522","2177032","f","f","f",,,,,"94111","213149","1743"
"201112229349301221","2010","Mercy Ships",,"262414132","10143613","7618000","2796649","1742742","7346964","5875258","f","t","f","183130",,,,"594783","25012644","5771610"
"201112229349301416","2010","THE CHATFIELD GRID IRON CLUB",,"432038279","19942","7470","0","0","19942","7470","f","f","f",,,,,,"1624",
"201112229349301756","2010","USA VOLLEYBALL FOUNDATION",,"841412045","3330828","3678805","23742","43531","3307086","3635274","f","f","f",,,,,,"22680",
"201112239349301621","2010","FACT - FLORENCE ARCHITECTURAL AND CULTURAL TRADITIONS",,"742676364","846901","841388","2","0","846899","841388","f","f","f",,,,,,"12178",
"201112249349300026","2010","JAMES RESOURCE NETWORK",,"205129941","21320","34084","-3813","275","25133","33809","f","t","f",,,,,,"204088","169495"
"201112279349300506","2010","CATHOLIC MEDIA GROUPS",,"742501953","8205","5995","0","0","8205","5995","f","f","f",,,,,,,
"201112279349302186","2010","Rockley Family Foundation",,"208233098","4751","19294","3950","0","801","19294","f","f","f",,,,,,,
"201112279349302601","2010","GLOBAL SPHERES INC",,"113843192","325908","324353","258953","0","66955","324353","f","f","f",,,,,,"280803",
"201112289349300636","2010","ABATE OF COLORADO",,"840937981","219509","233969","5478","5974","214031","227995","f","f","f",,"26252",,,"30980","5348",
"201112289349300816","2010","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC",,"841338927","33605","56505","0","0","33605","56505","f","f","f",,,,,,"5182",
"201223139349302217","2011","DENVER REGIONAL CAPITAL CORPORATION",,"203395478","603382","1282229","0","0","603382","1282229","f","f","f",,,,,,,
"201112299349301106","2010","FEDERAL EMPLOYEE EDUCATION & ASSISTANCE FUND",,"521465583","4993926","4552165","127087","49588","4866839","4502577","f","f","f","266761",,,,,"517191",
"201112309349300426","2010","FOUR MILE EMERGENCY SERVICES INC",,"742364554","110169","113249","-180","-151","110349","113400","f","f","f",,,,,,"16371",
"201112359349300701","2010","Denver Broncos Charities",,"841305294","68900","82894","998","0","67902","82894","f","f","f",,,,,,,
"201112369349300021","2010","James Kirk Bernard Foundation",,"271791881","0","419229","0","0","0","419229","f","f","f","0","0",,,"0","496411","0"
"201112439349300026","2010","EDUCATE",,"841648607","150228","173239","0","6657","150228","166582","f","f","f",,,,,,"310860",
"201112439349300851","2010","Catalyst High School",,"204851671","26356","24407","17379","22177","8977","2230","f","f","f",,,,,,"119393",
"201112449349301001","2010","Childrens Haven Child Care Center",,"201857599","47812","49777","79052","72695","-31240","-22918","f","f","f",,,,,,"101358",
"201112549349300301","2010","EDUCAUSE",,"841455437","17970983","24845458","5383421","9120843","12587562","15724615","f","f","f",,,,,"2553","8048",
"201112579349300616","2010","JUSTIN PARKER NEUROLOGICAL INSTITUTE",,"263588986","132304","441949","2432","21609","129872","420340","f","f","f",,,,,,"251325",
"201112859349300106","2010","FORT COLLINS GIRLS SOFTBALL CLUB",,"522133439","32780","23749","0","0","32780","23749","f","f","f",,,,,,"18900",
"201433219349305963","2013","THE QALANDAR SCHOOL DBA THE BOULDER","INST FOR NATURE AND THE HUMAN SPIRIT","841288920","410975","331788","1364","5604","409611","326184","f","f","f",,,,,,"34816",
"201421969349301092","2013","DALIT FREEDOM NETWORK",,"412075995","793731","996968","5439","22868","788292","974100","f","f","f",,,,,,"2454495",
"201112919349300961","2010","USA TAEKWONDO INC",,"680587171","397282","365373","566117","648063","-168835","-282690","f","t","f",,,,,,"257171","164707"
"201112919349301201","2010","ASPEN VALLEY MEDICAL FOUNDATION",,"840643721","10205024","11228403","2551684","2669668","7653340","8558735","f","t","f",,,,,,"2724289","104905"
"201112939349300501","2010","Littleton Soccer Club",,"742657972","314653","401061","0","0","314653","401061","f","f","f",,"1468558",,,,,
"201433199349301203","2013","DISABLED AMERICAN VETERANS",,"840615132","741931","732403",,"0","741931","732403","f","f","f",,"12546","6331",,,"859",
"201113059349301271","2009","DENVER OPTIONS INC",,"841182143","21590317","22305525","17738833","17348640","3851484","4956885","f","f","f",,,,,"3051798","362822","11782"
"201113059349301606","2010","Telluride Wine Festival",,"742537191","1987","4338","201222","357768","-199235","-353430","f","f","f",,,,,,"60808",
"201113079349301036","2010","GLOBAL HUMANITARIAN EXPEDITIONS",,"020624253","15764","14577","8418","1770","7346","12807","f","f","f",,,,,,"245817",
