"collateralid","fileid","actiontypecode","actiontype","actionreferenceid","recordstatuscode","recordstatus","farmproductflag","farmproductallyears","farmproductstartyear","farmproductendyear","collateraldescription","countyid","county","additionalcollateraldescription"
"908927","1188476","A","add",,"A","active","false",,,,"UNKNOWN",,,"Checking Account Number 110011809 with Lender with an approximate balance of $58,750.00; whether any of the foregoing is owned now or acquired later; all accessions, additions, replacements, and substitutions relating to any of the foregoing; all records of any kind relating to any of the foregoing."
"209925","216720","A","add",,"A","active","false",,,,"HOSPITAL LIEN",,,"SEE DOCUMENT FOR COMPLETE COLLATERAL DESCRIPTION"
"21703","25393","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"21701","25393","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"21715","25395","A","add",,"A","active","true","true",,,"HAY",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21718","25395","A","add",,"A","active","true","true",,,"SUGAR BEETS",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21716","25395","A","add",,"A","active","true","true",,,"CORN",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21712","25395","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21711","25395","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21714","25395","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"21717","25395","A","add",,"A","active","true","true",,,"DRY BEANS",,,"ALL FEED NOW OWNED OR HEREAFTER ACQUIRED BY DEBTOR.   AMENDED TO ADD: 110, 210, 216"
"22069","25800","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22070","25800","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"22078","25803","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22079","25803","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"22133","25874","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22136","25879","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22373","26217","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22610","26433","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22617","26441","A","add",,"A","active","true","true",,,"HORSES",,,
"22616","26441","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22624","26445","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"22625","26445","A","add",,"A","active","true","true",,,"HORSES",,,
"1218225","1749536","A","add",,"A","active","false",,,,"UNKNOWN",,,"Medical services and treatment rendered at Centura Longmont United Hospital on or about 4/1/2019 through 4/2/2019 for treatment related to accident on or about 4/1/2019"
"22694","26499","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"23112","26990","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"23116","26993","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"23117","26993","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"23833","27864","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"23841","27864","A","add",,"A","active","true","true",,,"SUNFLOWER SEEDS",,,
"23843","27864","A","add",,"A","active","true","true",,,"WHEAT",,,
"23837","27864","A","add",,"A","active","true","true",,,"BARLEY",,,
"23842","27864","A","add",,"A","active","true","true",,,"TRITICALE",,,
"23838","27864","A","add",,"A","active","true","true",,,"CORN",,,
"23839","27864","A","add",,"A","active","true","true",,,"DRY BEANS",,,
"23834","27864","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"23835","27864","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"23840","27864","A","add",,"A","active","true","true",,,"MILLET",,,
"23836","27864","A","add",,"A","active","true","true",,,"HAY",,,
"23902","27929","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"23909","27932","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"24392","28482","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"24804","28980","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"24810","28983","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"978022","1312912","A","add",,"A","active","false",,,,"UNKNOWN",,,"ALL INVENTORY NOW OWNED OR HEREAFTER ACQUIRED BY THE DEBTOR INCLUDING BUT NOT LIMITED TO: ALL LIVESTOCK, FUEL, FERTILIZER, CHEMICALS, SEED, FEED & GRAINS LOCATED ON DEBTOR'S FARM OR STORED OFF SAID PREMISES OR IN A PUBLIC OR PRIVATE WAREHOUSE TO DEBTOR'S ACCOUNT."
"903811","1179373","A","add",,"A","active","false",,,,"UNKNOWN",,,"1995 Prof TU  VIN#4U6BC9527SA06221"
"416361","526506","A","add",,"A","active","false",,,,"General Description",,,"USED 2002 SEADOO GTXLTD ZZN30409C202"
"24857","29025","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"939396","1241492","A","add",,"A","active","false",,,,"UNKNOWN",,,"FOR THE RENTAL OF THE FOLLOWING: AND ALL SUBSTITUTIONS, REPLACEMENTS, ADDITIONS, & ACCESSIONS THERETO.   CATERPILLAR, 329EL, SN: 0ZCD00221."
"1158780","1641204","A","add",,"A","active","false",,,,"UNKNOWN",,,"100- CDs and 100 jewel cases for writing CDs for patients; Uninterruptible Back-Up power supply with surge protection and power conditioning; 1- Black Sox Internet surge protector; Trade-In of Hope film processor and cassettes.   Presentation/Workstation with 55"" wall mounted monitor and driver computer with wireless mouse and keyboard.   Including all attachments, replacements, parts, substitutions, additions, repairs and accessories thereto together with all the property owned or acquired by the Debtor including any goods, chattel paper, equipment, accounts, deposit accounts, instruments, contract rights and general intangibles, wherever located as well as any related proceeds including insurance proceeds."
"96600","87725","A","add",,"A","active","false",,,,"PAYMENTS AND RIGHTS TO PAYMENTS",,,
"1024365","1396191","A","add",,"A","active","false",,,,"UNKNOWN",,,"Any and all amounts awarded, paid, owed or payable by reason of settlement, judgment or any other reason relating to the injury sustained on or about December 19, 2016 to the extent of the sums due to Marrick Medical Finance, LLC."
"768013","937065","A","add",,"A","active","false",,,,"UNKNOWN",,,"John Deere   8760 4WD Tractor 005161 together with (1) all attachments, accessories and components, repairs and improvements, (2) all accounts, general intangibles, contract rights and chattel paper relating thereto, and (3) all proceeds, thereto including, without limitation, insurance, sale, lease and rental proceeds, and proceeds."
"24880","29028","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"24881","29028","A","add",,"A","active","true","true",,,"HOGS",,,
"24889","29029","A","add",,"A","active","true","true",,,"HAY",,,
"24890","29029","A","add",,"A","active","true","true",,,"CORN",,,
"24888","29029","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"24891","29029","A","add",,"A","active","true","true",,,"WHEAT",,,
"24897","29031","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"24900","29031","A","add",,"A","active","true","true",,,"WHEAT",,,
"24899","29031","A","add",,"A","active","true","true",,,"CORN",,,
"24898","29031","A","add",,"A","active","true","true",,,"HAY",,,
"24907","29033","A","add",,"A","active","true","true",,,"HAY",,,
"24909","29033","A","add",,"A","active","true","true",,,"DRY BEANS",,,
"24908","29033","A","add",,"A","active","true","true",,,"CORN",,,
"24906","29033","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"24910","29033","A","add",,"A","active","true","true",,,"WHEAT",,,
"25090","29276","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25103","29279","A","add",,"A","active","true","true",,,"CORN",,,
"25106","29279","A","add",,"A","active","true","true",,,"WHEAT",,,
"25105","29279","A","add",,"A","active","true","true",,,"SORGHUM GRAIN",,,
"25104","29279","A","add",,"A","active","true","true",,,"SILAGE",,,
"25102","29279","A","add",,"A","active","true","true",,,"HAY",,,
"25268","29462","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25291","29471","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25290","29471","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25296","29471","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"25297","29471","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"25327","29476","A","add",,"A","active","true","true",,,"HONEY",,,
"25326","29476","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"25324","29476","A","add",,"A","active","true","true",,,"OTHER LIVESTOCK (SPECIFY)",,,"BEES"
"25325","29476","A","add",,"A","active","true","true",,,"OTHER LIVESTOCK (SPECIFY)",,,"BEE 99"
"25322","29476","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25328","29476","A","add",,"A","active","true","true",,,"HONEY",,,"99"
"25339","29477","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25345","29477","A","add",,"A","active","true","true",,,"HONEY",,,
"25344","29477","A","add",,"A","active","true","true",,,"HONEY",,,"99"
"25342","29477","A","add",,"A","active","true","true",,,"OTHER LIVESTOCK (SPECIFY)",,,"BEES"
"25341","29477","A","add",,"A","active","true","true",,,"OTHER LIVESTOCK (SPECIFY)",,,"BEES 99"
"25343","29477","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"25404","29516","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25413","29519","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"25412","29519","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"938516","1239034","A","add",,"A","active","false",,,,"UNKNOWN",,,"All Debtor's right, title and interest in and to Debtor's assets, tangible and intangible, now owned or hereafter acquired, together with any and all present and future additions thereto, substitutions therefor, and replacement thereof, and all income and proceeds therefrom, as follows:  Membership interests in Bayswater Exploration & Production LLC, a Colorado limited liability company; Accounts; Deposit Accounts; Equipment; Fixtures; General Intangibles; Cash and cash equivalents; Books, records, writings, databases, information and other property relating to, used or useful in connection with, evidencing, embodying, incorporating or referring to, any of the foregoing."
"25422","29524","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,"ALL FIELD CROPS"
"25420","29524","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,"ALL LIVESTOCK & LIVESTOCK PRODUCTS"
"443665","556901","A","add",,"A","active","false",,,,"HOSPITAL LIEN",,,"SEE DOCUMENT FOR COMPLETE COLLATERAL DESCRIPTION"
"846681","1082136","A","add",,"A","active","false",,,,"UNKNOWN",,,"Medical services and treatment rendered at Centura St Mary Corwin in the amount of $271.27 on or about 3/6/2014"
"795751","990189","A","add",,"A","active","false",,,,"UNKNOWN",,,"THE FOLLOWING LISTED EQUIPMENT: Make:Exmark;Model:VT651KA484;VIN/SN:312622063; Make:Exmark;Model:TTS481KA483;VIN/SN:312617374; Make:Exmark;Model:ECKA30;VIN/SN:313618241 ALONG WITH ALL ADDITIONS, MODIFICATIONS, AND EXCHANGES TO THE SUBJECT EQUIPMENT TO INCLUDE SPECIAL TOOLS AND EQUIPMENT NEEDED FOR ITS SERVICE AND REPAIR. AND ALL OTHER EQUIPMENT NOW OWNED AND HEREAFTER ACQUIRED THAT IS FINANCED BY SHEFFIELD FINANCIAL."
"25442","29532","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,"ALL FIELD CROPS"
"25443","29532","A","add",,"A","active","true","true",,,"CORN",,,"CORN"
"25444","29532","A","add",,"A","active","true","true",,,"WHEAT",,,"WHEAT"
"25440","29532","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,"CATTLE & CALVES"
"25439","29532","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,"ALL LIVESTOCK & LIVESTOCK PRODUCTS"
"25445","29533","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"920993","1209252","A","add",,"A","active","false",,,,"UNKNOWN",,,"All energy generation systems and associated components at any time provided by SolarCity Corporation to Debtor (the ""PV System"") and all rights in and under the SolarCity Corporation Performance Guaranty related to the PV System. The Secured Party is not taking a security interest in the real property (except solely to the extent the foregoing is a fixture). The Secured Party's only security interest is in the specific collateral described in this section."
"825083","1043260","A","add",,"A","active","false",,,,"UNKNOWN",,,"Any and all amounts awarded, paid, owed or payable by reason of settlement, judgment or any other reason  relating to the injury sustained  on or about 5/28/2013 to the extent of the sums due to Marrick Medical Finance, LLC."
"25448","29533","A","add",,"A","active","true","true",,,"CORN",,,
"25446","29533","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"25447","29533","A","add",,"A","active","true","true",,,"ALL VEGETABLES",,,
"25459","29534","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,"ALL LIVESTOCK & LIVESTOCK PRODUCTS"
"25464","29534","A","add",,"A","active","true","true",,,"WHEAT",,,"WHEAT"
"25462","29534","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,"ALL FIELD CROPS"
"25460","29534","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,"CATTLE & CALVES"
"25463","29534","A","add",,"A","active","true","true",,,"CORN",,,"CORN"
"455683","583742","A","add",,"A","active","false",,,,"IRS LIEN",,,"SEE DOCUMENT FOR COMPLETE COLLATERAL DESCRIPTION"
"506681","636707","A","add",,"A","active","false",,,,"GENERAL INTANGIBILES",,,
"25957","30078","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"25974","30083","A","add",,"A","active","true","false","1999","1999","HAY",,,
"25979","30083","A","add",,"A","active","true","false","1999","1999","OTHER FIELD CROPS (SPECIFY)",,,"GRASS ALFALFA ONIONS PEPPERS"
"25977","30083","A","add",,"A","active","true","false","1999","1999","OATS",,,
"25976","30083","A","add",,"A","active","true","false","1999","1999","DRY BEANS",,,
"25978","30083","A","add",,"A","active","true","false","1999","1999","WHEAT",,,
"25973","30083","A","add",,"A","active","true","true",,,"CATTLE AND CALVES",,,
"25975","30083","A","add",,"A","active","true","false","1999","1999","CORN",,,
"26108","30243","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"26107","30243","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"26115","30246","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"26116","30246","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"26195","30325","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"26196","30325","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"26204","30328","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
"26205","30328","A","add",,"A","active","true","true",,,"ALL FIELD CROPS",,,
"26334","30488","A","add",,"A","active","true","true",,,"ALL LIVESTOCK",,,
