"entityid","fein","name","authorizedofficer","form990tcorporation","extendedduedate","datecreated","fiscalyearend","extensionrequestreason","_990filingstatus","form8868filed"
"20093009209","208412817","TOGETHER WITH THE CHILDREN, INC.","MELINDA CAIN",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","2019 FORM 990 IS NOT YET FINALIZED",,"false"
"20153038248","462514199","CARRIE'S POINSETTIAS SANCTIMONIAE","BECKY EUBANK",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","CHANGED AGENT",,"false"
"20053005273","841426652","PADRES UNIDOS INC.","KERIANNE SMITH",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","PENDING FINANCIAL DOCUMENTS",,"false"
"20193000720","831484084","FRIENDS OF FRANK, INC.","DARRIN FRANK BUCK",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE PRIMARY USER WAS THE ONLY USER ON THE ACCOUNT UNTIL TODAY. THE PRIMARY USER PASSED AWAY IN DECEMBER 2019. NO ONE HAS HAD ACCESS TO HIS EMAILS TO MONITOR ANY PAST DUE NOTICES. I JUST RECEIVED NOTICE THAT THE FILING WAS PAST DUE.",,"false"
"20203017389","330654550","IN-N-OUT BURGERS FOUNDATION","MIKE MRAVLE",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","DUE TO COVID, WE HAD FILED FOR AN EXTENSION TO FILE 2019 TAX RETURNS.  THEREFORE, WE WOULD APPRECIATE THIS ADDITIONAL 3-MONTH EXTENSION SO THAT WE HAVE THE COMPLETED 2019 FINANCIALS NECESSARY TO FILE OUR RENEWAL.  THANK YOU.",,"false"
"20083005928","840921533","ILIFF COMMUNITY CENTER, INC.","CHRISTINA ARCHULETA",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","DUE TO COVID-19 THE ILIFF COMMUNITY CENTER, INC. ASKED FOR AN EXTENSION IN JULY 2020 TO SUBMIT THE 990.  SINCE WE ASKED FOR THE EXTENSION IN JULY THE PROGRAM WAS UNDERSTANDING THAT WE HAD UNTIL OCTOBER 2020.  WE WOULD LIKE AN EXTENSION IF POSSIBLE.",,"false"
"20033002746","840632111","CLEO PARKER ROBINSON DANCE","MALIK ROBINSON",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE FILED AN EXTENSION FOR OUR 2019 990 WHICH IS NOT PREPARED YET.",,"false"
"20093007236","260630189","STAPLETON 2040","GRISELDA PENA JACKSON",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE ARE UNDER EXTENSION AND HAVE NOT SUBMITTED OUR 990 FORM TO IRS",,"false"
"20063008152","942949686","PESTICIDE ACTION NETWORK NORTH AMERICA REGIONAL CENTER","DONNA FERRIER",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20163041406","474614939","XACTLYONE FOUNDATION","ELISABETH PONSANO",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","THE ORGANIZATION'S TAX RETURN HAS NOT YET BEEN PREPARED.  IT IS ON EXTENSION WITH THE IRS.",,"false"
"20103023300","271610981","BOYS & GIRLS CLUB OF FREMONT COUNTY, INC.","DARCY ELIZABETH COLE",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE DON'T HAVE OUR AUDIT FOR LAST YEAR COMPLETE YET.",,"false"
"20073006851","870745629","THE ALLIANCE FOR CLIMATE PROTECTION DBA THE CLIMATE REALITY PROJECT","BECKY TURLEY",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","THE ORGANIZATION'S 990 IS NOT COMPLETE AT THIS TIME",,"false"
"20183039744","814822491","JACOB'S WELL MISSIONS","KIRK OLDS",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE HAVE NOT FINISHED OUR 2019 TAX RETURN AND AUDIT AND NEED THAT INFORMATION TO CORRECTLY FILE OUR FINANCIAL REPORT.",,"false"
"20063003409","311746269","MUSIC FOR LIFE INSTITUTE","WENDY BRICKER",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETED.",,"false"
"20153025420","473129148","AID FOR PETS","CHERI EBY",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","MY COMPUTER CRASHED 2 WEEKS AGO. I HAVE PURCHASED A NEW ONE HOWEVER I HAVE TO RECONSTRUCT MANY OF MY FILES INCLUDING THE FINANCIAL INFORMATION, BANK TRANSACTIONS ETC. FOR AID FOR PETS.  PLEASE GRANT AN ADDITIONAL 3 MONTH EXTENSION TO US.",,"false"
"20053006421","200366717","INTREPID FALLEN HEROES FUND","AMY MILANOWSKI",,"2021-03-15T00:00:00.000",,"2020-04-30T00:00:00.000","ADDITIONAL TIME NEEDED TO COMPLETE THE FINANCIALS",,"false"
"20173009386","810739440","AMERICAN ONLINE GIVING FOUNDATION, INC.","DONNA FERRIER",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20173029304","475209040","PURPLE HEART HOMES COLORADO FRONT RANGE CHAPTER LLC","DIANA FLEMING",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE ARE APPROVED PER FORM 8868 EXTENTION WITH THE IRS UNTIL NOVEMBER 15, 2020",,"false"
"20093011651","131673104","NATIONAL KIDNEY FOUNDATION, INC","MICHELLE MENZEL",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE IRS FORM 990 AND AUDIT WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20123002095","275273239","FUND FOR THE GLOBAL FUND","MICHELLE MORENO",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","IRS 990 IS BEING PREPARED AND ON EXTENSION WITH THE IRS",,"false"
"20123026581","204787853","PLATTE VALLEY FESTIVAL BAND","SARAH ARNDT",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE GLOBAL PANDEMIC HAS MADE IN-PERSON MEETINGS OF OUR GROUP IMPOSSIBLE. I FILED THE RENEWAL WITH INFORMATION AVAILABLE TO ME, BUT AM MISSING THE LIABILITIES/ASSETS ON MY PAPERWORK. I HAVE SENT A REQUEST TO OUR TAX PREPARER & AM AWAITING RESPONSE.",,"false"
"20153032783","471686704","HOPE 4 KIDS INTERNATIONAL","DANA TOM EGGUM",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","CURRENTLY IN THE MIDDLE OF OUR ANNUAL AUDIT NEEDED FOR FILING OUR FORM 990.",,"false"
"20203008706","450397662","THE THEODORE ROOSEVELT MEDORA FOUNDATION","RANDY HATZENBUHLER",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","ORGANIZATIONS 990 HAS NOT YET BEEN COMPLETED",,"false"
"20143002579","520790605","US LACROSSE FOUNDATION, INC","CARA MORRIS",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","DUE TO COVID, THE STATE OF MD TEMPORARILY CLOSED ALL NON-ESSENTIAL BUSINESSES. AS A RESULT, OUR YEAR END AUDIT WAS DELAYED AND THE FEDERAL TAX RETURNS FURTHER EXTENDED.",,"false"
"20163021178","473409628","BIKER IN DISTRESS, INC.","STEPHANIE FARRIS",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","RESTRUCTURE OF BOARD - EVALUATING IF WE PROCEED OR DISSOLVE",,"false"
"20093006280","840523354","BENET HILL MONASTERY OF COLORADO SPRINGS, INC.","MARIE THERESE SUMMERS",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE DO NOT YET HAVE OUR 990 AND REQUEST AND EXTENSION.",,"false"
"20053002093","770646873","DENVER ASSET BUILDING COALITION","BENJAMIN HODGES",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE STAYED OPEN DURING COVID19 WHILE OTHER PROVIDERS OF FREE TAX PREPARATION SERVICES HAVE CLOSED.  OUR ENTIRE STAFF HAS BEEN WORKING TWICE AS HARD THIS YEAR AND WE ARE STRUGGLING TO DO ALL THAT IS REQUIRED OF US AT THIS TIME.",,"false"
"20193005013","832243085","VISTA RIDGE WOLFPACK BAND BOOSTER ORGANIZATION","TAMARA LOPEZ",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE FORMER TREASURER DID NOT PASS ALONG ANY OF THE INFORMATION REGARDING THIS FILING. I AM REQUESTING THE EXTENSION TO ALLOW TIME TO RESEARCH WHAT HAD BEEN COMPLETED PREVIOUSLY AND KEEP OUR ACCOUNT IN GOOD STANDING.",,"false"
"20023005345","841214101","PERSONAL AFFORDABLE LIVING, INC.","DEANNA CUSTER",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE ACCOUNTANT HAS NOT FINISHED OUR TAXES YET. HE IS CURRENTLY WORKING ON IT.",,"false"
"20033010656","742184199","COLORADO ASSOCIATION OF FAMILY & CHILDREN'S AGENCIES, INC.","BECKY MILLER UPDIKE",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE HAVE NOT RECEIVED OUR FINANCIALS FROM OUR CPA AND WOULD APPRECIATE AN ADDITIONAL EXTENSION. THANK YOU",,"false"
"20073007917","201641549","EUREKA! MCCONNELL SCIENCE MUSEUM","JENN MOORE",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","CPA EXTENDED OUR 990 FOR 2021",,"false"
"20093008261","742535143","ACTIVE4ALL EVERGREEN FOUNDATION","WILLIAM CHESTER",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE HAVE CHANGED BOARD MEMBERS AND DURING COVID HAVE NOT MET TO GO THROUGH THE APPROPRIATE TASKS. WE ARE GATHERING THE INFORMATION TO RENEW AND SHOULD HAVE THAT COMPLETED VERY SOON.",,"false"
"20123032610","421605507","SECOND CHANCES","CLAIRE ROSS",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THANK YOU!",,"false"
"20023006257","541586817","AMERICAN CENTER FOR LAW AND JUSTICE, INC.","KRISTINE JARAMILLO",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","AMERICAN CENTER FOR LAW AND JUSTICE MUST RENEW ITS REGISTRATION BY 11/15/2020.  THE FINANCIAL INFORMATION HAS NOT YET BEEN COMPLETED SO RESPECTFULLY REQUEST AN EXTENSION OF TIME",,"false"
"20193038194","842991869","SEVERANCE HIGH ATHLETIC BOOSTER CLUB","PATRICK VARNEY",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE ORGANIZATION IS STILL WORKING TO FINALIZE THE FINANCIAL INFORMATION FOR 2019 WHICH SHOULD BE COMPLETED IN THE COMING WEEKS.",,"false"
"20203008357","522235210","THE ENDANGERED SPECIES COALITION","ANDREA CARPO",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20033001771","582491657","THDF II, INC.","JOHN E. ELLINGTON",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","ORGANIZATIONS 990 HAS NOT YET BEEN COMPLETED",,"false"
"20083005871","201710899","PATHFINDERS","ALLISON DAILY",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE HAVE FILED, AND WERE GRANTED, AN EXTENSION WITH THE IRS UNTIL 10/15/2020 AND HAVE NOT FILED OUR FORM 990 YET.  OUR CPA IS STILL PROCESSING THE RETURN SO WE DO NOT HAVE THE NECESSARY DATA TO FILE OUR RENEWAL YET.",,"false"
"20123030049","742179221","WELD COUNTY SHERIFFS POSSE INC","GERALD F KILPATRICK",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","NOT ALL OF THE RECORDS WERE NOT AVAILABLE DUE TO THE CORONAVIRUS SHUT DOWN.",,"false"
"20033002370","522082139","COLORADO JOBS WITH JUSTICE","PAMELA RESENDIZ",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","IT WILL ALLOW US TIME TO COMPLETE 2019 TAX RETURN",,"false"
"20103007795","841203129","THE MORRISON THEATRE COMPANY D.B.A. MINERS ALLEY PLAYHOUSE","LISA DECARO",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","WE ARE AWAITING ADDITIONAL THIRD-PARTY INFORMATION NECESSARY TO FILE A COMPLETE AND ACCURATE RETURN.",,"false"
"20123011128","520907625","NATIONAL PUBLIC RADIO, INC.","KARL EMERSON",,"2021-08-15T00:00:00.000",,"2020-09-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20163031806","461496217","CENTER FOR OPEN SCIENCE, INC.","EILEEN LOPEZ",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20163008669","900355853","TICKET TO DREAM FOUNDATION","PAM BRYANT",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20203013473","042105780","THE TRUSTEES OF RESERVATIONS","GUADALUPE MARTINEZ",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20033001421","541615454","WORLD HELP","VI HUYNH",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20143000017","454101736","PETSMART ASSOCIATE ASSISTANCE FOUNDATION","STEPHANIE BELK",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","THE IRS 990 IS BEING PREPARED AD ON EXTENSION WITH THE IRS",,"false"
"20163037045","131656633","THE INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS INCORPORATED","THOMAS R SIEGERT",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","WE NEED ADDITIONAL TIME TO GATHER THE DATA IN ORDER TO FILE AN ACCURATE RETURN. OUR ORGANIZATION HAS ALREADY OBTAINED THE AUTO 6-MONTH EXTENSION FROM THE IRS, FORM 8868 AND WE ARE PLANNING TO FILE OUR 2021 FORM 990 WITH THE IRS ON OR BEFORE 11/15/22.",,"false"
"20083010644","521600481","CENTER FOR INDIVIDUAL RIGHTS","PAM BRYANT",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20163009789","941167409","SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS FOR MONTEREY COUNTY, INC.","LAURIE MACK",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","THE IRS FORM 990 WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20193017393","593652538","THE RAYMOND JAMES CHARITABLE ENDOWMENT FUND","GUADALUPE MARTINEZ",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20063007534","721218825","DESIRE STREET MINISTRIES","LAURIE MACK",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","THE IRS FORM 990 WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20123003295","202510044","THE SIDE-OUT FOUNDATION","DEBORAH MARIE MYRICK",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE",,"false"
"20143034816","236296135","THE INSTITUTE FOR CANCER RESEARCH","KARL EMERSON",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20053006307","131623885","AMERICAN BIBLE SOCIETY","KATHLEEN EASTMAN",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","WE REQUEST AN ADDITIONAL 3 MONTH EXTENSION FOR FILING ITS ANNUAL FINANCIAL REPORT FYE2020 FINANCIAL REPORT WILL NOT BE COMPLETED UNTIL 1/1/2021; AND AN INDEPENDENT AUDITOR'S REPORT WHICH WILL BE COMPLETED NO EARLIER THAN 3/30/21.",,"false"
"20023005902","954382893","EVERGREEN FAMILY FRIENDSHIP SERVICE","JAN SCHMIDT",,"2022-11-15T00:00:00.000",,"2021-12-31T00:00:00.000","OUR 990 FORM HAS NOT BEEN COMPLETED AS OF THIS DATE.  STILL IN PROGRESS",,"false"
"20073006171","020588068","PAJAMA PROGRAM, INC.","LAURIE MACK",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","THE IRS FORM 990 WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20203024089","541568843","GANNETT FOUNDATION, INC.","ERICA PASSARELLI",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20143034815","231352156","THE AMERICAN ONCOLOGIC HOSPITAL","KARL EMERSON",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20113036747","231657958","NEUMANN UNIVERSITY","KARL EMERSON",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20183034909","300233489","ALASKA WILDERNESS LEAGUE ACTION, INC.","AMY REGALADO",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20193011546","541434743","CHILDREN'S MEDICAL MINISTRIES","SANDRA WOODWARD",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20133029634","454458410","THE PIABA FOUNDATION, INC.","GUADALUPE MARTINEZ",,"2021-02-15T00:00:00.000",,"2020-03-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
"20033007399","931140967","PETSMART CHARITIES, INC.","STEPHANIE BELK",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","IRS FORM 990 AND FINANCIAL INFORMATION ARE STILL BEING PREPARED FOR FISCAL YEAR END 02/02/2020.",,"false"
"20033009411","131624046","INSTITUTE OF INTERNATIONAL EDUCATION, INC.","KARL EMERSON",,"2021-08-15T00:00:00.000",,"2020-09-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20163032939","941196215","HUMANE SOCIETY SILICON VALLEY","LAURIE MACK",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","THE IRS FORM 990 WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20113036814","910981488","THE EVERGREEN STATE COLLEGE FOUNDATION","KARL EMERSON",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","ADDITIONAL TIME NEEDED TO FILE IRS 990 RETURN.",,"false"
"20063001997","582248383","CURE INTERNATIONAL","LAURIE MACK",,"2021-05-15T00:00:00.000",,"2020-06-30T00:00:00.000","THE IRS FORM 990 WILL NOT BE COMPLETED BY THE DUE DATE.",,"false"
"20203024838","841331789","MONTROSE BOTANICAL SOCIETY","LORRAINE SHIDE",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","NEW TREASURER AND THE FIRST YEAR WE ARE REQUIRED TO SUBMIT A 990.",,"false"
"20023003942","841337868","ALS ASSOCIATION ROCKY MOUNTAIN CHAPTER","PAMELA RUSH-NEGRI",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","WE ARE IN THE PROCESS OF FINALIZING OUR ANNUAL AUDIT AND NEED A FEW ADDITIONAL DAYS. THANK YOU.",,"false"
"20163029283","416031510","SAINT PAUL & MINNESOTA FOUNDATION","TERRI ACKERMAN",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","MORE TIME IS NEEDED TO COMPLETE IRS FORM 990.",,"false"
"20133009294","460665307","CHRIS RULE FOUNDATION","JACK D RULE",,"2020-12-15T00:00:00.000",,"2020-01-31T00:00:00.000","WE ARE WAITING ON THE TAX RETURN FOR FISCAL YEAR END 1/31/2020 TO BE COMPLETED AND FILED.",,"false"
"20203025485","396098038","UNIVERSITY OF WISCONSIN-STEVENS POINT, FOUNDATION INC.","SUZANNE WALCOTT",,"2020-11-15T00:00:00.000",,"2019-12-31T00:00:00.000","THE FINANCIAL INFORMATION NEEDED FOR THE REGISTRATION IS NOT YET COMPLETE.",,"false"
