"entityid","entitytype","documentid","fein","name","isparentorganization","organizationname","firstname","middlename","lastname","principaladdress","principalcity","principalcounty","principalstate","principalzipcode","principalzipcode4","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website"
"20113027174","CO","20113027174","043826397","METRO JUNIOR WRESTLING LEAGUE","true","LINCOLN WRESTLING",,,,"4681 SIMMS ST.","Wheat Ridge",,"CO","80232",,,,"CO",,,"7206901431",,
"20033003738","CO","20213000110","941153307","SIERRA CLUB","true","INDIAN PEAKS GROUP",,,,"NO PHYSICAL OFFICE LOCATION","No Physical Office Location",,"CO","NONE",,"P.O. BOX 724","BOULDER","CO","80306",,"3038238649",,
"20033005503","CO","20053002820","840385934","YOUNG LIFE","false",,,,,"8156-E S. WADSWORTH BLVD","Littleton","JEFFERSON","CO","80128",,,,"CO",,,"3036973500","3032374475",
"20053005673","CO","20073010848","931010269","WESTERN ENVIRONMENTAL LAW CENTER","false",,,,,"679 E. 2ND AVENUE, SUITE 11B","Durango","LA PLATA","CO","81301",,,,"CO",,,,,
"20023005479","CO","20113018938","840625890","COLORADO WEST REGIONAL MENTAL HEALTH, INC.","false",,,,,"515 28 3/4 ROAD, BUILDING A","Grand Junction","MESA","CO","81501",,,,,,,"9709452241","9709455523",
"20023003991","CO","20133026672","742433259","INTERVENTION, INC.","false",,,,,"920 11TH AVENUE","Greeley",,"CO","80631",,,,"CO",,,"9705842500","9705842499",
"20023005058","CO","20213002815","840622660","NORTH RANGE BEHAVIORAL HEALTH","false",,,,,"928 12TH STREET","Greeley",,"CO","80631",,,,"CO",,,"9703472120","9703469800","http://www.northrange.org"
"20043003149","CO","20123014504","362968329","THE COMPASSIONATE FRIENDS, INC.","true","NW COLORADO CHAPTER OF TCF",,,,"630 GREEN ST","Craig",,"CO","81625",,,,"CO",,,"9708246636",,
"20023003228","CO","20073005390","363837360","THE MOSAIC FOUNDATION","false",,,,,"1785 N. ACADEMY BLVD. # 127","Colorado Springs","EL PASO","CO","80903",,,,"CO",,,"7193800451","7193807055",
"20063008663","CO","20143039215","841161648","ARK-VALLEY HUMANE SOCIETY, INC.","false",,,,,"10128 W. HWY 50","Poncha Springs",,"CO","81242",,"P.O. BOX 215","PONCHA SPRINGS","CO","81242",,"7192392001",,
"20033005503","CO","20053002820","840385934","YOUNG LIFE","false",,,,,"866 SCHOOL ST","Craig","MOFFAT","CO","81625",,"P.O. BOX 1345","CRAIG","CO","81625",,"9708242668",,
"20023006264","CO","20063002642","841512383","LARIMER CENTER FOR MENTAL HEALTH","false",,,,,"525 W. OAK","Fort Collins","LARIMER","CO","80521",,,,"CO",,,"9704987610","9704987613",
"20023006685","CO","20153018803","530210807","NATIONAL TRUST FOR HISTORIC PRESERVATION IN THE UNITED STATES","true","HOTEL DE PARIS",,,,"409 SIXTH STREET","Georgetown",,"CO","80444",,"PO BOX 746","GEORGETOWN","CO","80444",,"3035692311",,
"20093004206","CO","20173009427","237283854","ROAD RUNNERS CLUB OF AMERICA","true","BLUE SKY EVENTS",,,,"4029 PLATTE DR","Fort Collins",,"CO","80526",,,,,,,"7035253890",,
"20033003106","CO","20033003106","840645787","SOUTHSIDE CHILDREN'S CENTER #1","true","SOUTHSIDE CHILDREN'S CENTER #2",,,,"95 LEHIGH AVE.","Pueblo","PUEBLO","CO","81005",,,,,,,"7195650481",,
"20033004791","CO","20193035269","237112507","COLORADO RIGHT TO LIFE","true","ARVADA RIGHT TO LIFE",,,,"2050 S ONEIDA SUITE 116","Denver","DENVER","CO","80224",,,,,,,"3037539394",,
"20043009316","CO","20063005071","743066182","UNIVERSITY OF COLORADO REAL ESTATE FOUNDATION","true","CAMPUS VILLAGE APARTMENTS, LLC",,,,"4740 WALNUT STREET","Boulder",,"CO","80301",,,,,,,"3034921989","3034921919",
"20083004714","CO","20093005042","841141304","ROCKY MOUNTAIN RETREAT","true","HERFORD CANYON PERMACULTURE",,,,"848 E THIRD AVENUE","Durango","LA PLATA","CO","81301",,"2409 DELWOOD AVENUE","DURANGO","CO","81301",,"9702472703","9702472219",
"20033005503","CO","20093002970","840385934","YOUNG LIFE","false",,,,,"PO BOX 1382","Buena Vista",,"CO","81211",,,,,,,"7192390170",,
"20103023958","CO","20163016457","850433956","NEEDFUL PROVISION, INC.","false",,,,,"25337 CR T.5","Dolores",,"CO","81323",,,,"CO",,,"9708827979",,
"20083010750","CO","20203018392","237614556","GRAND COURT OF COLORADO","true","FRIENDSHIP COURT #7",,,,"400 10TH STREET","Golden",,"CO","80402",,,,,,,"3033665868",,
"20083005651","CO","20113014659","841156963","HOPE'S PROMISE","true","HOPE'S PROMISE",,,,"530 MAIN STREET, SUITE A","Grand Junction","MESA","CO","81501",,,,,,,,,
"20023003049","CO","20073007967","840405244","BOY SCOUTS OF AMERICA, ROCKY MOUNTAIN COUNCIL","false",,,,,"18353 STATE HIGHWAY 165","Rye","PUEBLO","CO","81069",,,,"CO",,,"7194853473",,
"20113027174","CO","20113027174","043826397","METRO JUNIOR WRESTLING LEAGUE","true","BRIGHTON YOUTH WRESTLING",,,,"12730 BRIGHTON RD","Brighton",,"CO","80601",,,,"CO",,,"7206853342",,
"20023003299","CO","20023003299","840405513","GOODWILL INDUSTRIES OF DENVER","false",,,,,"1012 11TH STREET","Greeley","WELD","CO","80631",,,,"CO",,,,,
"20033004791","CO","20073007922","237112507","COLORADO RIGHT TO LIFE COMMITTEE","true","NORTHGLENN",,,,"2050 S ONEIDA SUITE 116","Denver","DENVER","CO","80224",,,,,,,"3037539394",,
"20033005503","CO","20133007507","840385934","YOUNG LIFE","false",,,,,"6610 SOUTH BOULDER RD","Boulder","BOULDER","CO","80210",,,,"CO",,,"3034947410","3034994028",
"20023003991","CO","20113027283","742433259","INTERVENTION, INC.","false",,,,,"1651 KENDALL STREET","Lakewood","JEFFERSON","CO","80214",,,,,,,"3032324002","3032324392","http://www.int-iccs.org"
"20033003737","CO","20173002445","840618871","DEVELOPMENTAL OPPORTUNITIES, INC DBA STARPOINT","true","STARPOINT",,,,"203 E STREET","Salida",,"CO","81201",,"P.O. BOX 687","SALIDA","CO","81201",,"7195392577","7195391197",
"20103031128","CO","20113041727","541141926","500TH BOMB SQUADRON ASSOCIATION","false",,,,,"3955 DOUGLAS MOUNTAIN DRIVE","Golden",,"CO","80403",,,,"CO",,,"3032771843",,
"20173021629","CO","20193029499","800835023","TURNING POINT USA, INC.","true","TURNING POINT USA AT UNIVERSITY OF COLORADO  COLORADO SPRINGS",,,,"1420 AUSTIN BLUFFS PKWY","Colorado Springs",,"CO","80918",,,,"CO",,,"7192558227",,
"20023008324","CO","20143039802","841157832","SPELLBINDERS","true","LITTLETON SPELLBINDERS",,,,"3157 E. OTERO CIRCLE","Centennial","DENVER","CO","80122",,,,,,,"3037411727",,
"20023005167","CO","20023005167","942707273","MOTHERS AGAINST DRUNK DRIVING","true","MADD, PIKES PEAK",,,,"3608 GALLEY ROAD, #102","Colorado Springs",,"CO","80909",,"SAME AS ABOVE.",,,,,"7196371617","7196371288",
"20083006525","CO","20173006194","311624112","LITTLETON PUBLIC SCHOOLS PARENT TEACHER ORGANIZATION","true","GODDARD MIDDLE SCHOOL PARENT TEACHER ORGANIZATION",,,,"5776 S CROCKER ST","Littleton",,"CO","80120",,,,"CO",,,"3033473300",,
"20033005503","CO","20073001822","840385934","YOUNG LIFE","false",,,,,"P.O. BOX 2768","Telluride","SAN MIGUEL","CO","81435",,,,"CO",,,"9705963648",,
"20023006264","CO","20023006264","841512383","LARIMER CENTER FOR MENTAL HEALTH","false",,,,,"2154 W. EISENHOWER BLVD.","Loveland","LARIMER","CO","80537",,,,"CO",,,"9706134471","9706134475",
"20053008201","CO","20163014054","751645187","CHRISTIAN MOTORCYCLISTS ASSOCIATION INC","true","HIGH MOUNTAIN MISSIONARIES FC",,,,"PO BOX 2141","Granby",,"CO","80446",,,,"CO",,,"9705315530",,
"20023003824","CO","20223013331","840402696","YMCA OF METROPOLITAN DENVER","true","LITTLETON FAMILY YMCA",,,,"11 WEST DRY CREEK CT","Littleton",,"CO","80120",,,,"CO",,,"3037979622",,
"20033003738","CO","20063007486","941153307","SIERRA CLUB","true","ROCKY MOUNTAIN CHAPTER",,,,"1536 WYNKOOP ST, STE. 4C","Denver",,"CO","80202",,,,,,,"3038618819",,
"20083005635","CO","20093009059","846022548","INTERNATIONAL ORDER OF THE RAINBOW 11 COLORADO GRAND ASSEMBLY","true","INTERNATIONAL ORDER OF RAINBOW GIRLS LITTLETON ASSEMBLY NO. 5",,,,"5718 S RAPP ST","Littleton",,"CO","80123",,,,,,,"3033508516",,
"20033007753","CO","20123040539","841171836","THE COMMUNITY FOUNDATION","true","TCFSO",,,,"1123 SPRUCE STREET","Boulder","BOULDER","CO","80302",,,,,,,"3034420436","3034421221",
"20033002330","CO","20203006666","135643799","DUCKS UNLIMITED, INC.","true","BENNETT-RUSSELL MACLENNAN",,,,"PO BOX 543","Bennett",,"CO","80102",,,,,,,"3036444300","9017583824","http://www.ducks.org"
"20023003824","CO","20173026079","840402696","YMCA OF METROPOLITAN DENVER","true","DOWNTOWN YMCA",,,,"25 EAST 16TH AVE","Denver",,"CO","80202",,,,"CO",,,"3038618300","3038693515",
"20063004330","CO","20073009246","411909838","THE DEEP BLUE SEA FOUNDATION","true","AQUARIUM",,,,"700 WATER STREET","Denver",,"CO","80211",,,,,,,"7133867000","7133867070","http://www.landrysrestaurants.com"
"20023004701","CO","20143009559","520851555","AMNESTY INTERNATIONAL OF THE U.S.A. INC.,","false",,,,,"96 TEJAS LANE","Nederland","BOULDER","CO","80466",,,,"CO",,,"2126334258",,
"20023005346","CO","20093013082","840611954","LONGMONT SYMPHONY SOCIETY, INC.","true","LONGMONT YOUTH SYMPHONY",,,,"7132 ROZENA DRIVE","Longmont","BOULDER","CO","80503",,,,,,,"3036510167","3037727412",
"20123030533","CO","20143033003","840563240","COLORADO FEDERATION OF GARDEN CLUBS, INC.","true","PIKES PEAK DESIGNERS GUILD",,,,"1233 TERRACE ROAD","Colorado Springs",,"CO","80904",,,,"CO",,,"7194714012",,
"20123008103","CO","20143012167","570564993","NATIONAL WILD TURKEY FEDERATION, INC.","true","PUEBLO, CO",,,,"P.O. BOX 530","Edgefield",,"CO","29824",,,,"CO",,,"8036373106",,
"20023003299","CO","20133027525","840405513","GOODWILL INDUSTRIES OF DENVER","false",,,,,"935 E. EISENHOWER","Loveland","LARIMER","CO","80537",,,,"CO",,,"9705931032",,
"20033003328","CO","20083004699","841385379","LIFT- UP OF ROUTT COUNTY","false",,,,,"1000 GRANT AVE.","Oak Creek","ROUTT","CO","80467",,"2125 CURVE COURT","STEAMBOAT SPRINGS",,"80487",,"9707361047",,
"20023003180","CO","20053006919","742513428","YOUNG AMERICANS EDUCATION FOUNDATION","true","YAEF INVESTMENTS, LLC",,,,"3550 E. FIRST AVENUE","Denver","DENVER","CO","80206",,,,,,,"3033212265",,
"20033002330","CO","20173009182","135643799","DUCKS UNLIMITED, INC.","true","CU/BOULDER",,,,"ONE WATERFOWL WAY","Memphis",,"CO","38120",,,,,,,"9017583825",,
"20133024269","CO","20133024269","840412595","NATIONAL MULTIPLE SCLEROSIS SOCIETY, A NEW YORK CORPORATION (COLORADO-WYOMING CHAPTER)","false",,,,,"611 N WEBER","Colorado Springs",,"CO","80903",,,,"CO",,,"7196342984",,
"20033005503","CO","20183006121","840385934","YOUNG LIFE","false",,,,,"PO BOX 250","Fraser",,"CO","80442",,,,"CO",,,"9707266690",,
"20143019334","CO","20173005896","846000555","THE REGENTS OF THE UNIVERSITY OF COLORADO","false",,,,,"2055 REGENT DRIVE","Boulder",,"CO","80309",,,,"CO",,,"3034927599",,
"20023003299","CO","20073004037","840405513","GOODWILL INDUSTRIES OF DENVER","false",,,,,"320 WALNUT STREET","Fort Collins","LARIMER","CO","80521",,,,"CO",,,"9704825856",,
"20113027174","CO","20113027951","043826397","METRO JUNIOR WRESTLING LEAGUE","true","ADAMS CITY WRESTLING CLUB",,,,"10881 E. 96TH PLACE","Commerce City",,"CO","80102",,,,"CO",,,"3032875944",,
"20173002275","CO","20173002275","134087102","HAZON, INC.","false",,,,,"1065 LAFAYETTE STREET #2","Denver",,"CO","80218",,,,"CO",,,"2126442332",,
"20023008324","CO","20173029756","841157832","SPELLBINDERS","true","ORAL STORYTELLERS OF LARIMER COUNTY",,,,"8402 BRUNS DRIVE","Fort Collins",,"CO","80525",,,,"CO",,,"9706696321",,
"20023005479","CO","20103005501","840625890","COLORADO WEST REGIONAL MENTAL HEALTH, INC.","false",,,,,"450 OURAY AVENUE","Grand Junction","MESA","CO","81501",,,,,,,"9709452241","9709455523",
"20033001706","CO","20163001801","841257398","COLORADO CASA (COURT APPOINTED SPECIAL ADVOCATES)","false",,,,,"129 E. BYERS AVE","Hot Sulphur Springs","GRAND","CO","80451",,,,,,,"9705316160",,
"20083005635","CO","20163027622","846022548","INTERNATIONAL ORDER OF THE RAINBOW COLORADO GRAND ASSEMBLY","true","INTERNATIONAL ORDER OF THE RAINBOW GIRLS FORT COLLINS ASSEMBLY NO. 2",,,,"225 W OAK ST","Fort Collins",,"CO","80521",,,,,,,"9706674564",,
"20033006390","CO","20103005431","521779606","FIRST BOOK","true","FIRST BOOK - PUEBLO, CO",,,,"C/O ANNETT RICHEY, 3012 DAVID ROAD","Pueblo","PUEBLO","CO","81006",,,,,,,"7192535606",,
"20023003057","CO","20123008360","840402707","REGIS UNIVERSITY","false",,,,,"7450 CAMPUS DRIVE SUITE 100","Colorado Springs",,"CO","80920",,,,"CO",,,"8008313258","7192647095","http://www.regis.edu"
"20123036844","CO","20123036844","431789081","BASKET OF HOPE","true","BASKET OF HOPE",,,,"PAUL & MEGAN OLSON","Parker",,"CO","80134",,,,"CO",,,"3142681515","3142681517","http://www.basketofhope.org"
"20123030533","CO","20213000004","840563240","COLORADO FEDERATION OF GARDEN CLUBS, INC.","true","HAPPY TRANSPLANTS GARDEN CLUB",,,,"1128 W. 102ND PLACE","Northglenn",,"CO","80260",,,,"CO",,,"3039200731",,
"20023003237","CO","20073001863","841477578","CHARLOTTE & ARTHUR ROMERO WILDLIFE SANCTUARY, INC.","true","PY RESCUE",,,,"13990 WINDY PINE DRIVE","Black Forest","EL PASO","CO","80908",,,,,,,"7194955810",,
"20203024876","CO","20203024876","852729208","SOUND BOARD","false",,,,,"675 TWO RIVERS DR","Telluride",,"CO","81435",,,,"CO",,,"9703810081",,
"20023005058","CO","20123005711","840622660","NORTH RANGE BEHAVIORAL HEALTH","false",,,,,"1140 M ST","Greeley",,"CO","80631",,,,"CO",,,"9703472120",,
"20023008324","CO","20063004280","841157832","SPELLBINDERS","true","JEFFERSON COUNTY SPELLBINDERS CHAPTER",,,,"7 HILLSIDE DRIVE","Lakewood","JEFFERSON","CO","80215",,,,,,,"3032330766","3032330074",
"20033006390","CO","20153028641","521779606","FIRST BOOK","true","FIRST BOOK - PUEBLO, CO",,,,"C/O ANNETT RICHEY, 3012 DAVID ROAD","Pueblo","PUEBLO","CO","81006",,,,,,,"7192535606",,
"20023005479","CO","20183009469","840625890","COLORADO WEST REGIONAL MENTAL HEALTH, INC. DBA MIND SPRINGS HEALTH, INC.","false",,,,,"515 28 3/4 ROAD, BUILDINGS B, C, & D","Grand Junction",,"CO","81501",,,,"CO",,,"9709452241","9709455523",
"20033002330","CO","20143005126","135643799","DUCKS UNLIMITED, INC.","true","DUCKS ON DISPLAY",,,,"ONE WATERFOWL WAY","Memphis",,"CO","38120",,,,,,,"9017583825",,
"20043010694","CO","20073002010","942512284","RURAL COMMUNITY ASSISTANCE CORPORATION","true","RURAL COMMUNITY ASSISTANCE CORPORATION",,,,"611 CONCORD AVENUE","Boulder",,"CO","80304",,,,,,,"3035450964",,
"20023003824","CO","20173026079","840402696","YMCA OF METROPOLITAN DENVER","true","SUSAN M DUNCAN FAMILY YMCA",,,,"6350 ELDRIDGE STREET","Arvada",,"CO","80004",,,,"CO",,,"3034224977","3034222403",
"20033002377","CO","20173027574","840253710","LONGS PEAK COUNCIL, INC., BOY SCOUTS OF AMERICA","false",,,,,"5604 MCWHINNEY BLVD.","Loveland","LARIMER","CO","80538",,,,,,,"9702039530","9702039532",
"20033004791","CO","20173038132","237112507","COLORADO RIGHT TO LIFE","true","LARIMER COUNTY RIGHT TO LIFE",,,,"2050 S ONEIDA SUITE 116","Denver","DENVER","CO","80224",,,,,,,"3037539394",,
"20053010019","CO","20163009786","840472982","ARAPAHOE MENTAL HEALTH CENTER D/B/A ARAPAHOE/DOUGLAS MENTAL HEALTH NET","false",,,,,"2200 W BERRY AVE","Littleton",,"CO","80120",,,,"CO",,,"3037980128",,
"20093004206","CO","20133009846","237283854","ROAD RUNNERS CLUB OF AMERICA","true","CAFFEE COUNTY RUNNING CLUB",,,,"PO # 1441","Salida",,"CO","81201",,,,,,,"7035253890",,
"20053010019","CO","20173008204","840472982","ARAPAHOE MENTAL HEALTH CENTER D/B/A ALLHEALTH NETWORK","false",,,,,"831 S. PERRY ST., SUITE 100","Castle Rock",,"CO","80104",,,,"CO",,,"3036886276",,
"20023003548","CO","20113007137","840510785","ROCKY MOUNTAIN PUBLIC BROADCASTING NETWORK, INC.","false",,,,,"2520 BLICHMANN","Grand Junction","MESA","CO","81505",,,,"CO",,,"9702451818","9702552900",
"20043004424","CO","20113001219","841313257","COMMONWORKS","false",,,,,"1325 SOUTH COLORADO BLVD.  SUITE B-502","Denver","DENVER","CO","80222",,,,"CO",,,"7202140830",,
"20123030533","CO","20153033171","840563240","COLORADO FEDERATION OF GARDEN CLUBS, INC.","true","DIG AND DREAM GARDEN CLUB",,,,"5724 SOUTH GENOA CT.","Aurora",,"CO","80015",,,,"CO",,,"3034841639",,
"20043003149","CO","20093003300","362968329","THE COMPASSIONATE FRIENDS, INC.","true","TCF OF OLATHE/DELTA AREA CHAPTER",,,,"315 5TH STREET","Olathe","MONTROSE","CO","81425",,,,,,,"9702404678",,
"20113040703","CO","20193036409","841319959","LAURENT CLERC EDUCATIONAL FUND OF COLORADO, INC.","true","RMDS PTO",,,,"10300 W. NASSAU AVE","Denver",,"CO","80235",,,,"CO",,,"3039845749",,
"20053005673","CO","20063007083","931010269","WESTERN ENVIRONMENTAL LAW CENTER","false",,,,,"679 E. 2ND AVENUE, SUITE 11B","Durango","LA PLATA","CO","81301",,,,"CO",,,,,
"20093004206","CO","20123010180","237283854","ROAD RUNNERS CLUB OF AMERICA","true","LANDSHARKS RUNNING CLUB",,,,"250 SEDONA DR","Colorado Springs",,"CO","80921",,,,,,,"7035253890",,
"20033004791","CO","20113017522","237112507","COLORADO RIGHT TO LIFE COMMITTEE","true","ARVADA RIGHT TO LIFE",,,,"2050 S ONEIDA SUITE 116","Denver","DENVER","CO","80224",,,,,,,"3037539394",,
"20123008103","CO","20133011030","570564993","NATIONAL WILD TURKEY FEDERATION, INC.","true","ROYAL GORGE, CO",,,,"P.O. BOX 330041","Northglenn",,"CO","80233",,,,"CO",,,"9542924352",,
"20053006905","CO","20063004501","421309917","FARM SAFETY 4 JUST KIDS","true","DARE TO CARE FS4JK CHAPTER",,,,"PO BOX 111","Monte Vista",,"CO","81144",,,,,,,"7198525181",,
"20083006601","CO","20173016392","840734596","COLORADO NATIVE PLANT SOCIETY","true","DENVER CHAPTER",,,,"7196 W. VASSAR AVE.","Lakewood",,"CO","80026",,,,"CO",,,"3039855299",,
"20083005635","CO","20133026783","846022548","INTERNATIONAL ORDER OF THE RAINBOW COLORADO GRAND ASSEMBLY","true","INTERNATIONAL ORDER OF THE RAINBOW GIRLS PIKES PEAK ASSEMBLY NO. 4",,,,"1150 PANORAMA DRIVE","Colorado Springs",,"CO","80904",,,,,,,"7193937555",,
"20033004791","CO","20083006864","237112507","COLORADO RIGHT TO LIFE COMMITTEE","true","LITTLETON ENGLEWOOD RIGHT TO LIFE",,,,"2050 S ONEIDA SUITE 116","Denver","DENVER","CO","80224",,,,,,,"3037539394",,
"20153031021","CO","20173031955","263010540","FEEDING PETS OF THE HOMELESS","true","TEAM SPLASH DOWN",,,,"16046 BROOKLINE COURT","Parker",,"CO","80134",,,,"CO",,,"3039173352",,
"20023007075","CO","20043009620","840772672","FOOD BANK OF THE ROCKIES","false",,,,,"734 SCARLET DR","Grand Junction","MESA","CO","81505",,,,"CO",,,,,
"20053010019","CO","20123017652","840472982","ARAPAHOE MENTAL HEALTH CENTER D/B/A ARAPAHOE/DOUGLAS MENTAL HEALTH NET","false",,,,,"2531 W. CHURCH AVENUE","Littleton","ARAPAHOE","CO","80120",,,,"CO",,,"3037980128",,
"20023003991","CO","20023003991","742433259","INTERVENTION, INC.","false",,,,,"5655 WINDERMERE STREET","Littleton","DOUGLAS","CO","80120",,,,"CO",,,"3037989900","3037980314",
