"entityid","fein","name","statementofpurpose","filingdate"
"20093014008","262427526","NEW TEACHER CENTER","NEW TEACHER CENTER'S MISSION IS TO IMPROVE STUDENT LEARNING BY ACCELERATING THE EFFECTIVENESS OF NEW TEACHERS, EXPERIENCED TEACHERS AND SCHOOL LEADERS.  THE ORGANIZATION ENDEAVORS TO INCREASE THE EFFECTIVENESS OF TEACHERS AND SCHOOL LEADERS AT ALL LEVELS.  THESE PROGRAMS ARE BUILT UPON RESEARCH-BASED PRINCIPLES FOR TEACHER ONBOARDING, MENTORING AND ONGOING COACHING, AND ARE PROVEN TO ACCELERATE TEACH EFFECTIVENESS, REDUCE TEACHER CHURN AND IMPROVE STUDENT ACHIEVEMENT.","2018-03-09T00:00:00.000"
"20113009086","900676122","FRED'S DIFFERENCE","FUNDRAISING FOR CANCER AWARENESS AND CANCER VICTIM ASSISTANCE","2018-03-09T00:00:00.000"
"20033004818","841305432","DENVER CIVIC ARTS FOUNDATION","THE DENVER CIVIC ARTS FOUNDATION IS ORGANIZED AND OPERATED TO PROVIDE PRIVATE SUPPORT TO HELP FINANCE VISUAL AND PERFORMING ARTS PROJECTS OF THE MAYOR'S OFFICE OF ART, CULTURE AND FILM, AND BY OTHERWISE SUPPORTING ART, CULTURE AND FILM IN THE CITY AND COUNTY OF DENVER.  THE FOUNDATION SEEKS INDIVIDUAL GIFTS, CORPORATE SPONSORSHIPS, AND FOUNDATION GRANTS TO ELEVATE THE PRESENCE OF THE ARTS IN THE CITY AND COUNTY OF DENVER TO A GREATER LEVEL THAN CAN BE ACCOMPLISHED BY PUBLIC FUNDING ALONE.","2018-03-09T00:00:00.000"
"20083005917","840715315","RIVENDELL SCHOOL OF NORTHERN COLORADO","RIVENDELL SCHOOL IS AN ACCREDITED AND LICENSED PRESCHOOL & ELEMENTARY SCHOOL WITH BEFORE- AND AFTER SCHOOL CHILD CARE.  OUR STUDENT BODY RUNS ABOUT 145 STUDENTS.  WE HAVE A WEEKLY ELECTRONIC NEWSLETTER WHICH IS SENT TO PARENTS, ALUMNI, AND FRIENDS OF THE SCHOOL.","2018-03-09T00:00:00.000"
"20023003708","756026984","GAMMA PHI BETA FOUNDATION","LEADERSHIP TRAINING, BUILDING STRONG GIRLS, FINANCIAL AID FOR SCHOLARSHIPS AND FELLOWSHIPS OR LOYALTY GRANTS FOR COLLEGIATES EXPERIENCING TEMPORARY FINANCIAL HARDSHIPS.","2018-03-06T00:00:00.000"
"20203000898","473974944","THE FRITSCH FOUNDATION, INC.","ACIR S MISSION IS TO ACCELERATE THE ADVANCEMENT OF CANCER IMMUNOTHERAPY BY PROVIDING, FREE-OF-CHARGE AND READILY ACCESSIBLE ON THE INTERNET, A WEEKLY SYNOPSIS OF THE KEY ADVANCES IN THIS FAST MOVING AND MULTIFACETED FIELD. UP-TO-DATE KNOWLEDGE IS CRITICAL TO FOSTERING THE NECESSARY CREATIVITY AND PRODUCTIVITY OF RESEARCHERS, BUT THIS IS A DAUNTING, TIME-CONSUMING, AND INEFFICIENT TASK FOR INDIVIDUAL RESEARCHERS, AND THUS OFTEN LEFT UNDONE. WE HOPE THAT BY MAKING IT EASIER FOR ALL RESEARCHERS TO STAY UP TO DATE, OUR SUMMARY WILL ENHANCE THE WORK OF MANY, BRINGING US EVER CLOSER TO CURING THIS DEADLY DISEASE.","2020-01-14T00:00:00.000"
"20193038918","474652208","MEADOW VIEW ELEMENTARY PTO","THE MEADOW VIEW ELEMENTARY PTO EXISTS TO ENRICH THE EDUCATIONAL AND SOCIAL EXPERIENCE OF ALL MEADOW VIEW STUDENTS THROUGH THE COOPERATIVE EFFORTS OF THE STAFF, PARENTS AND MEADOW VIEW COMMUNITY BY SEEKING RESOURCES: FUNDS, MATERIALS AND SERVICES WITH EDUCATIONALLY FOCUSED GOALS THAT FURTHER THE INTERESTS OF OUR SCHOOL COMMUNITY.","2020-01-10T00:00:00.000"
"20123025680","626042543","PHI MU FOUNDATION, INC.","THE MISSION OF PHI MU FOUNDATION IS THE LIFETIME DEVELOPMENT OF WOMEN THROUGH THE SUPPORT OF PHI MU S LEADERSHIP, SCHOLARSHIP, PHILANTHROPIC, EDUCATIONAL PROGRAMS, AND HISTORIC PRESERVATION.","2022-04-21T00:00:00.000"
"20113016918","330052976","FLORESTA USA INC DBA PLANT WITH PURPOSE","MISSION STATEMENT: PLANT WITH PURPOSE, A CHRISTIAN NONPROFIT ORGANIZATION, REVERSES DEFORESTATION AND POVERTY AROUND THE WORLD BY TRANSFORMING THE LIVES OF THE RURAL POOR.     NEED DESCRIPTION: FOUR OF EVERY FIVE PEOPLE LIVING IN POVERTY AROUND THE WORLD ARE RURAL. THESE FAMILIES RELY ON THE LAND FOR THEIR PRIMARY SOURCE OF FOOD AND INCOME. THEY ARE THE FIRST TO FEEL THE IMPACT OF ENVIRONMENTAL CHANGES, LIKE ERRATIC RAIN PATTERNS OR LOSS OF SOIL FERTILITY. THE COMBINATION OF ENVIRONMENTAL DEGRADATION WITH HARSH POVERTY IS BRUTAL, BUT HOPE IS STRONGER.     HOPE: FOR OVER 30 YEARS, PLANT WITH PURPOSE HAS SOUGHT TO ADDRESS THE ROOT CAUSES OF RURAL POVERTY. LOCAL PLANT WITH PURPOSE TEAMS ARE WORKING HAND IN HAND WITH FARMING FAMILIES AROUND THE WORLD TO INNOVATE, TEST, AND THEN SCALE UP SUSTAINABLE SOLUTIONS. THROUGH CONSTANT LEARNING, WE HAVE BECOME MORE EFFICIENT AND EFFECTIVE YEAR AFTER YEAR.     INSERT VENN DIAGRAM     IMPACT: THE AVERAGE PLANT WITH PURPOSE FAMILY HAS CUT THEIR LEVEL OF POVERTY IN HALF. ENTIRE WATERSHEDS ARE UNDERGOING RESTORATION, AND FAMILIES ARE GAINING HOPE AS THEY GROW CLOSER TO GOD.     VALUES: (IF THE DESCRIPTION DOESN T FIT, FEEL FREE TO ONLY PUT THE WORDS)    EMPOWERMENT -  BUILD CAPACITY AND ENABLE STRENGTH  COLLABORATION - WORK TOGETHER IN PARTNERSHIP  INNOVATION - LEARN AND IMPROVE AT ALL TIMES   STEWARDSHIP - MAXIMIZE RESOURCES FOR GOOD   SUSTAINABILITY - FOSTER LONG TERM HEALTH   FAITH - HONORING CHRIST ALWAYS     WHERE WE WORK:   AFRICA - TANZANIA, BURUNDI, THE DEMOCRATIC REPUBLIC OF THE CONGO  ASIA - THAILAND   LATIN AMERICA - MEXICO, THE DOMINICAN REPUBLIC, HAITI     WE SERVE APPROXIMATELY 35,000 CONSTITUENTS PER YEAR, OFFER ABOUT 4-5 PUBLICATIONS PER YEAR AND HELP PLANT OVER 4 MILLION TREES PER YEAR.","2018-03-09T00:00:00.000"
"20083002996","260489038","CANCER SCHMANCER FOUNDATION","THE CANCER SCHMANCER FOUNDATION IS DEDICATED TO SAVING WOMEN'S LIVES THROUGH PREVENTION AND EARLY DETECTION OF CANCER.","2018-03-09T00:00:00.000"
"20083006244","364558161","ARVADA HIGH SCHOOL ATHLETIC BOOSTER CLUB","THE CORPORATION IS NOT ORGANIZED FOR MONETARY PROFIT.  IT'S EXCLUSIVE CHARITABLE AND EDUCATIONAL PURPOSE IS TO SUPPORT ALL ATHLETES THAT PARTICIPATE IN HIGH SCHOOL SPORTS AT ARVADA HIGH SCHOOL WHICH ARE SANCTIONED BY CHSAA.  THE MAIN OBJECTIVE OF THE ATHLETIC BOOSTERS ARE TO SPONSER THE MAY ATHLETIC AWARDS CEREMONY, AWARD TWO SCHOLARSHIPS TO GRADUATING SENIOR ATHLETES, OPERATE THE CONCESSION STAND IN ARVADA HIGH SCHOOL DURING FALL AND WINTER SPORTS, PURCHASE AND SELL ARVADA HIGH SCHOOL LOGO APPAREL AND PROMOTE A POSITIVE AND SUPPROTIVE ENVRIONMENT BETWEEN ATHLETES, GUARDIANS, COACHES AND THE ATHLETIC DEPARTMENT","2018-03-09T00:00:00.000"
"20163021258","452562543","CART","TO CREATE A VIBRANT AND STABLE ECONOMY IN THE COMMUNITIES OF WESTCLIFFE & SILVER CLIFF COLORADO. TO FOSTER STEWARDSHIP OF OUR HERITAGE, CULTURE, HISTORY; PROMOTE A DYNAMIC AND PROSPEROUS BUSINESS ENVIRONMENT; AND ESTABLISH AN INVITING GATHERING PLACE, PRESERVING DOWNTOWN AS THE CULTURAL CENTER OF OUR COMMUNITY","2018-03-09T00:00:00.000"
"20043001358","161634095","TELECOMPIONEERS","TELECOMPIONEERS IS A NETWORK OF CURRENT AND FORMER TELECOM INDUSTRY EMPLOYEES AND THEIR FAMILIES WHO VOLUNTEER TO ADDRESS COMMUNITY NEEDS.  WE REPRESENT OUR COMPANIES' AND OUR INDUSTRY'S COMMITTMENT TO RESPONSIBLE CITIZENSHIP.    WE ARE THE RECOGNIZED WORLD CLASS LEADER IN VOLUNTEERISM. WE ARE RESPECTED AND VALUED BY OUR MEMBERS, OUR CORPORATIONS, THE GLOBAL COMMUNITY, AND THE TELECOM INDUSTRY.  WE ARE COMMITTTED TO THE DIVERSITY AND PERSONAL GROWTH OF OUR MEMBERS, THE SUCCESS OF OUR COMPANIES AND TO IMPROVING THE QUALITY OF LIFE IN OUR COMMUNITIES.","2018-03-09T00:00:00.000"
"20023004685","742275546","ROCKY MOUNTAIN ARTS ASSOCIATION","ROCKY MOUNTAIN ARTS ASSOCIATION IS COMMITTED TO BUILDING COMMUNITY THROUGH MUSIC.  ITS MEMBERS ENDEAVOR TO SPREAD A MESSAGE OF EQUALITY AND ACCEPTANCE OF LESBIAN, GAY, BISEXUAL, TRANSGENDER AND QUEER INDIVIDUALS BY PROVIDING ARTISTIC, EDUCATIONAL, CULTURAL AND SOCIAL ENRICHMENT OF OUR AUDIENCES AND OUR SINGERS.","2018-03-09T00:00:00.000"
"20083002234","391336413","BETHESDA LUTHERAN FOUNDATION, INC.","THE CORPORATION'S PURPOSE IS TO HOLD, MANAGE, INVEST AND EXPAND ENDOWMENT FUNDS AND OTHER GIFTS, GRANTS AND BEQUESTS, WHETHER SUBJECT TO DIRECTIONS OR CONDITIONS IMPOSED BY DONORS, EXCLUSIVELY FOR THE MAINTENANCE AND BENEFIT OF BETHESDA LUTHERAN COMMUNITIES, INC., OF WATERTOWN, WISCONSIN AND SUCH OF ITS CHARITABLE, RELIGIOUS OR EDUCATIONAL PROGRAMS OR ACTIVITIES AS THE BOARD OF DIRECTORS OF THIS CORPORATION FROM TIME TO TIME DEEM TO BE SUITABLE AND APPROPRIATE.   OUR MISSION IS TO ENHANCE THE LIVES OF PEOPLE WITH INTELLECTUAL AND DEVELOPMENTAL DISABILITIES THROUGH SERVICES THAT SHARE THE GOOD NEWS OF JESUS CHRIST.  THE ORGANIZATION IS THE SOLE SUPPORTING AND FUNDING ENTITY OF BETHESDA LUTHERAN COMMUNITIES, INC., WHICH SERVES, THROUGH RESIDENTIAL AND OTHER SERVICES, NEARLY 2,000 PERSONS WITH INTELLECTUAL AND DEVELOPMENTAL DISABILITIES IN 14 DIFFERENT STATES.","2018-03-09T00:00:00.000"
"20183007591","814405786","HEADWATERS ALLIANCE","HEADWATERS ALLIANCE EXISTS TO FOSTER A SUSTAINABLE UPPER RIO GRANDE THROUGH ADVOCACY, EDUCATION, STEWARDSHIP, AND RESOURCE CONSERVATION. WE SERVE OUR IMMEDIATE COMMUNITY AND OUR PART TIME RESIDENTS. WE PUBLISH AN E NEWSLETTER QUARTERLY AND WORK WITH VOLUNTEERS TO COMPLETE NATURAL RESOURCE STEWARDSHIP.","2018-03-09T00:00:00.000"
"20163029057","813688661","THE ALTERNATIVE ROADMAP","THE ORGANIZATION IS ORGANIZED EXCLUSIVELY FOR CHARITABLE, RELIGIOUS, EDUCATIONAL, OR SCIENTIFIC PURPOSES UNDER SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE, OR CORRESPONDING SECTION OF ANY FUTURE FEDERAL TAX CODE.","2018-03-09T00:00:00.000"
"20023004356","840808350","OPENSTAGE THEATRE & COMPANY","SINCE 1973 OPENSTAGE THEATRE HAS ACTIVELY PRODUCED AND PROMOTED LIVE PERFORMING ARTS IN NORTHERN COLORADO.  OPENSTAGE PROGRAMS INCLUDE A REGULAR SEASON OF 6 PLAYS PERFORMED IN LINCOLN CENTER, PRODUCTION OF 4 TO 8 EXPERIMENTAL SHORT WORKS AND IN-PROGRESS WORKS EACH YEAR, AN A HIGH SCHOOL STUDY GUIDE PROGRAM THROUGHOUT THE REGULAR SEASON.  IN ADDITION, OPENSTAGE IS AN ACTIVE PARTICIPANT IN REGIONAL THEATRE ORGANIZATIONS AND A MEMBER OF THE THEATRE COMMUNICATIONS GROUP, A NATIONAL ASSOCIATION OF PROFESSIONAL NOT FOR PROFIT THEATRES.  OPENSTAGE RECEIVED THE 1997 COLORADO GOVERNOR'S AWARD FOR EXCELLENCE IN THE ARTS, AND HAS BEEN COMMENDED BY THE COLORADO LEGISLATURE AND THE CITY OF FORT COLLINS.  ECXELLENCE, DISCIPLINE AND ARTISTIC INTEGRITY ARE THE PRINCIPLES THAT HAVE GUIDED OPENSTAGE THEATRE AND GIVEN ITS COMPANY OF OVER 100 ACTORS AND TECHNICIANS THE OPPORTUNITY TO EXPAND THEIR SKILLS WHILE PROVIDING CULTURAL ENRICHMENT TO THEIR COMMUNITIES.","2018-03-09T00:00:00.000"
"20063011763","953392299","INSIGHT FOR LIVING","INSIGHT FOR LIVING IS COMMITTED TO EXCELLENCE IN COMMUNICATING THE TRUTHS OF SCRIPTURE AND THE PERSON OF JESUS CHRIST IN AN ACCURATE, CLEAR AND PRACTICAL MANNER SO THAT PEOPLE WILL COME TO AN UNDERSTANDING OF GOD'S PLAN FOR THEIR LIVES, AS WELL AS THEIR SIGNIFICANT ROLE AS AUTHENTIC CHRISTIANS IN A NEEDY, HOSTILE, AND DESPERATE WORLD.","2018-03-09T00:00:00.000"
"20223008678","880721179","SANITECHPRO INSTITUTE FOR PATHOGEN ERADICATION","DEVELOP AND APPLY LEADING-EDGETECHNOLOGIES TO DESTROY PATHOGENS,COMBAT INFECTIOUS DISEASES, PREVENT   PANDEMICS, AND SAVE LIVES!  CLIENTS SERVED - 30  SANITATION WITH FAR-UV IN OCCUPIED SPACES","2022-04-20T00:00:00.000"
