"entityid","fein","name","title","businessname","middlename","firstname","lastname","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","subcontractor","inbusiness"
"20073005183","846119027","EAGLE VALLEY HUMANE SOCIETY","REGISTERED AGENT",,,"Char","Gonsenica","414 W. BEAVER CREEK BLVD","Avon","CO","81620",,"P.O. BOX 1051","AVON","CO","81620",,,"false","false"
"20073009735","260593784","JOY IN CHILDHOOD FOUNDATION, INC.","DIRECTOR, CLERK, FRANCHISEE MIDWEST",,,"David","Sisson","311 AVON BELDEN ROAD","Avon Lake","OH","44012",,,,,,,"7817373821","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD CHAIR EMERITUS",,,"Cormack","Craig","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"4025400407","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Craig","Ferraro","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9703764462","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","PRESIDENT",,,"Lissa","Tyler","126 RIVERFRONT LANE, SUITE C-100","Avon","CO","81620",,,,,,,"9705696536","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","VICE PRESIDENT",,,"Tom","Moorhead","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9709497097","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Winslow","Blankenship","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"2025505805","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","REGISTERED AGENT",,"A","Sheri","Mintz","1060 W. BEAVER CREEK BLVD","Avon","CO","81620",,"P.O.BOX 2558","AVON","CO","81620",,,"false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Rachel","Nelson","51 EAGLE ROAD","Avon","CO","81620",,,,,,,"9707483176","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","CUSTODIAN OF FINANCIAL RECORDS",,"A.","Mintz","Sheri","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9709497097","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Tyler","Stonum","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9703331038","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD CHAIR EMERITUS",,,"Susan","Frampton","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9704775700","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","PRESIDENT",,,"Tyler","Lissa","126 RIVERFRONT LANE","Avon","CO","81620",,,,,,,"9703907493","false","false"
"20123031234","742568912","VAIL SYMPOSIUM","MEMBER, BOARD OF DIRECTORS",,,"Laurie","Kleisinger","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20123031234","742568912","VAIL SYMPOSIUM",,,,"Sabel","Kris","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20123031234","742568912","VAIL SYMPOSIUM","MEMBER, BOARD OF DIRECTORS",,,"Mary Lamb","Lucas","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20123031234","742568912","VAIL SYMPOSIUM","CHAIRMAN",,,"Mosier","Dale","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20123031234","742568912","VAIL SYMPOSIUM","MEMBER, BOARD OF DIRECTORS",,,"Kathy","Kimmel","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20123031234","742568912","VAIL SYMPOSIUM","MEMBER BOARD OF DIRECTORS",,,"Jeanne","Mosier","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20123031234","742568912","VAIL SYMPOSIUM","CHAIRMAN, BOARD OF DIRECTORS",,,"Dale","Mosier","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","EXECUTIVE DIRECTOR",,,"Bonnie","Royster","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Arthur","Lander","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","PRESIDENT OF THE BOARD",,,"Patrick","Lyons","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","false"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","EXECUTIVE DIRECTOR",,,"Bonnie","Royster","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","false"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Angela","Young","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","VICE PRESIDENT OF THE BOARD",,,"Lynne","Kerr, M.d","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","PRESIDENT OF THE BOARD",,,"Patrick","Lyons","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","MEDICAL DIRECTOR",,,"Antonie","Kline, M.d.","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","TREASURER",,,"Mike","Feehan","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Mike","Christie","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Jennifer","Gerton","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Dennis","Drislane","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Emily","Turner","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","SECRETARY",,,"Katie","Nikzad-terhune","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Julia","O-connor, Ph.d.","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Jim","Kesting","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","VICE PRESIDENT OF THE BOARD",,,"Eric","Johnson","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20173035024","474345244","VAIL CENTRE","EXECUTIVE DIRECTOR",,,"Colleen","Davis","82 E. BEAVER CREEK BLVD SUITE 200","Avon","CO","81620",,,,,,,"3072038320","false","true"
"20173035024","474345244","VAIL CENTRE",,,,"Brinkenhoff","Darcy","111 SWIFT GULCH ROAD","Avon","CO","81620",,,,,,,"9709495383","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","BOARD MEMBER",,,"Andrew","Zaback","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","REGISTERED AGENT",,"H","J.k.","Perry","281 METCALF ROAD UNIT 203","Avon","CO","81620",,"PO BOX 5600","AVON","CO","81620",,,"false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","BOARD MEMBER",,,"Michael","Griffin","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","VICE PRESIDENT",,,"Scott","Robinson","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20143026021","760788329","FRIENDS OF COLORADO AVALANCHE INFORMATION CENTER","PRESIDENT",,,"Feduschak","Markian","PO BOX 9469","Avon","CO","81620",,,,,,,"9703060560","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","BOARD MEMBER",,,"Tegan","Davis","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","PRESIDENT",,,"Marci","Colby","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","CUSTODIAN OF FINANCIAL RECORDS",,,"Char","Quinn","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","PRESIDENT",,,"Colby","Marci","281 METCALF ROAD","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20033002191","840626086","CARE-A-VAN / SAINT, INC.","SECRETARY",,,"Irene","Fortune","4830 AVON AVE.","Loveland","CO","80538",,,,,,,"9706130966","false","true"
"20033002006","840742604","COLORADO COALITION AGAINST DOMESTIC VIOLENCE","BOARD MEMBER",,,"Holly","Kasper-blank","P.O. BOX 2558","Avon","CO","81620",,,,,,,"9707637209","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","TREASURER",,,"Char","Quinn","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","BOARD MEMBER",,,"Blackford","Kim","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","true"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK","CO-TREASURER",,,"Kathy","Calton","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","true"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK","VICE PRESIDENT",,,"Andrew","Darrough","245 CHAPEL PLACE","Avon","CO","81620",,,,,,,"9708458000","false","true"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK",,,,"Anna","Gerard","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK","PRESIDENT",,,"Adam","Trujillo","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Buie","Seawell","37347 U.S. HIGHWAY 6","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Kat","Jobanputra","299 MILWAUKEE ST SUITE 502","Denver","CO","80206",,"PO BOX 2020","AVON","CO","81620",,"3032700333","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Jason","Glass","37347 U.S. HIGHWAY 6","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Lee","Turlington","37347 U.S. HIGHWAY 6","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20163041612",,"THOMPSON TRAINING & KEYNOTE, INC.","PRESIDENT",,,"Robin","Thompson","35 STONE CREEK DR., E.","Avon","CO","81620",,,,,,,"5418101109","false","false"
"20163041612",,"THOMPSON TRAINING & KEYNOTE, INC.","PRESIDENT",,,"Robin","Thompson","0035 STONE CREEK DRIVE","Avon","CO","81620",,,,,,,,"false","false"
"20033006412","841436731","WALKING MOUNTAINS SCIENCE CENTER",,,,"Gabriella","Matus","PO BOX 9469","Avon","CO","81620",,,,,,,"9708279725","false","false"
"20063009695","205352983","EARLY CHILDHOOD PARTNERS",,,"M","Julia","Kozusko","2433 DRAW SPUR A2","Avon","CO","81620",,,,,,,"9703316844","false","false"
"20193001676","820848821","ONE LIGHT ONE VILLAGE",,,"E.","Colleen","Schleider","P.O. BOX 410","Avon","CO","81620",,,,,,,"6128056519","false","false"
"20123030304","841360915","UNITED WAY OF EAGLE RIVER VALLEY",,,,"Trevor","Davis","PO BOX 5270","Avon","CO","81620",,,,,,,"9708453113","false","false"
"20103002268","841316133","VILAR CENTER ARTS FOUNDATION",,,"J.","Robert","Ford","90 BENCHMARK RD, STE 300","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20053002145","841442909","YOUTHPOWER365",,,"J.","Robert","Ford","90 BENCHMARK RD STE 300","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20103002268","841316133","VILAR CENTER ARTS FOUNDATION","CHAIRPERSON",,,"Ann","Smead","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20053002145","841442909","YOUTHPOWER365","CHAIRMAN",,,"Ann","Smead","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION",,,"J.","Robert","Ford","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION","CHAIRPERSON",,,"Ann","Smead","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20143016647","461869113","VAIL VALLEY YOUNG PROFESSIONALS ASSOCIATION",,,,"Sara","Fahrney","PO BOX 5940","Avon","CO","81620",,,,,,,"9709495383","false","false"
"20123031234","742568912","VAIL SYMPOSIUM","CHAIRMAN",,,"Mosier","Dale","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20173035727","453682283","EAGLE COUNTY FRATERNAL ORDER OF POLICE LODGE 59",,,,"Sara","Fahrney","PO BOX 5940","Avon","CO","81620",,,,,,,"9709495383","false","false"
"20143016647","461869113","VAIL VALLEY YOUNG PROFESSIONALS ASSOCIATION","TREASURER",,,"Maria","Klopfenstein","PO BOX 5940","Avon","CO","81620",,,,,,,"6517695892","false","false"
"20123031234","742568912","VAIL SYMPOSIUM",,,,"Sabel","Kris","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20143027062","841515602","VAIL BREAST CANCER AWARENESS GROUP","PRESIDENT",,,"Brenda","Himelfarb","PO BOX 4043","Avon","CO","81620",,,,,,,"9704798595","false","false"
"20083005262","841149543","THE LITERACY PROJECT",,,,"Colleen","Gray","200 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709490233","false","false"
"20083005555","841244189","EAGLE VALLEY FAMILY ASSISTANCE FUND",,,,"Heather","Hughes","0011 W. BEAVER CREEK BLVD.","Avon","CO","81620",,,,,,,"9708453102","false","false"
"20083005555","841244189","EAGLE VALLEY FAMILY ASSISTANCE FUND","PRESIDENT",,,"Fraser","Horn","PO BOX 4711","Avon","CO","81620",,,,,,,"9709262500","false","false"
"20023005544","742337853","CAN DO MULTIPLE SCLEROSIS","CHAIRMAN",,,"Kelly","Simpson-angelini","PO BOX 5860","Avon","CO","81620",,,,,,,"9709261290","false","false"
"20023005544","742337853","CAN DO MULTIPLE SCLEROSIS",,,,"Douglas","Baird","PO BOX 5860","Avon","CO","81620",,,,,,,"9709261290","false","false"
"20073009138","800109707","SWIFT EAGLE CHARITABLE FOUNDATION","PRESIDENT",,,"David","Haakenson","PO BOX 1977","Avon","CO","81620",,,,,,,"9709263846","false","false"
"20153033049","900996653","SUICIDE PREVENTION COALITION OF EAGLE VALLEY","PRESIDENT",,,"Greg","Daly","60 BUCK CREEK RD","Avon","CO","81620",,,,,,,"9707484410","false","false"
"20093014360","840788778","FRIENDS OF THE EAGLE VALLEY LIBRARY DISTRICT","PRESIDENT",,,"Jennifer","Dandy","3868 EAGLEBEND DRIVE","Avon","CO","81620",,,,,,,"9709494533","false","false"
"20093014360","840788778","FRIENDS OF THE EAGLE VALLEY LIBRARY DISTRICT",,,,"Erin","Allen","15 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709495995","false","false"
"20073008181","841343263","RED RIBBON PROJECT","PRESIDENT",,,"White","Monica","PO BOX  6058","Avon","CO","81620",,,,,,,"9708275900","false","false"
"20123019305","541786436","NAHMA EDUCATIONAL FOUNDATION","CHAIR",,,"Alice","Fletcher","1821 AVON STREET, SUITE 200","Charlottesville","VA","22902",,,,,,,"4349792900","false","false"
"20073008181","841343263","RED RIBBON PROJECT",,,,"Monica","White","P. O. BOX 6058","Avon","CO","81620",,,,,,,"9708275900","false","false"
"20143020256","273008262","STARTING HEARTS, INC",,,,"Himelfarb","Alan","PO BOX 2981","Avon","CO","81620",,,,,,,"9707635306","false","false"
"20143026021","760788329","FRIENDS OF COLORADO AVALANCHE INFORMATION CENTER","PRESIDENT",,,"Feduschak","Markian","PO BOX 9469","Avon","CO","81620",,,,,,,"9703060560","false","false"
"20143020256","273008262","STARTING HEARTS, INC","BOARD CHAIR",,,"Jerry","Greenberg, Md","PO BOX 2981","Avon","CO","81620",,,,,,,"9707635306","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","PRESIDENT",,,"Colby","Marci","281 METCALF ROAD","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION",,,,"Zaback","Andrew","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20163024016","813152753","TEAM LEO ANIMAL RESCUE",,,,"Holly","Walthers","41199 HIGHWAY 6, BAY 4","Avon","CO","81620",,,,,,,"9709490922","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","PRESIDENT",,,"Tyler","Lissa","126 RIVERFRONT LANE","Avon","CO","81620",,,,,,,"9703907493","false","false"
"20113035172","841606599","EAGLE VALLEY CHILD CARE ASSOCIATION",,,,"Steve","Thompson","100 BEAVER CREEK BLVD, #228","Avon","CO","81620",,,,,,,"9709496225","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY",,,"A.","Mintz","Sheri","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9709497097","false","false"
"20033002375","841278922","HABITAT FOR HUMANITY VAIL VALLEY","PRESIDENT",,,"Stuart","Green","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,,,,,,"9707486718","false","false"
"20033002375","841278922","HABITAT FOR HUMANITY VAIL VALLEY",,,"A","John","Welaj","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,,,,,,"9707486718","false","false"
"20083005546","510153270","VAIL MOUNTAIN RESCUE GROUP","REGISTERED AGENT",,"A","Gregg","Burkhardt","3033 WILDRIDGE RD","Avon","CO","81620","8114","PO BOX 8114","AVON","CO","81620","8114",,"false","false"
"20083005546","510153270","VAIL MOUNTAIN RESCUE GROUP","REGISTERED AGENT",,"A","Gregg","Burkhardt","3033 WILDRIDGE RD","Avon","CO","81620","8114","PO BOX 8114","AVON","CO","81620","8114",,"false","false"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20153021464","464856918","THE GREYHOUND HEALTH INITIATIVE A NOT-FOR-PROFIT CORPORATION","EXECUTIVE DIRECTOR/SECRETARY OF THE BOARD",,,"Brian","Collins","P.O. BOX 396","Avon","OH","44011","2848",,,,,,"6145268429","false","true"
