"entityid","fein","name","title","businessname","middlename","firstname","lastname","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","subcontractor","inbusiness"
"20163024016","813152753","TEAM LEO ANIMAL RESCUE","REGISTERED AGENT",,,"Holly","Walthers","41199 HIGHWAY 6, BAY 4","Avon","CO","81620",,"PO BOX 399","VAIL","CO","81658",,,"false","false"
"20173037034","461608044","VAIL VALLEY LACROSSE CLUB","ATHLETIC DIRECTOR",,,"Chris","Bivona",,,,,,,,,,,"9735256123","false","true"
"20173037034","461608044","VAIL VALLEY LACROSSE CLUB","REGISTERED AGENT","VAIL VALLEY LACROSSE CLUB",,,,"1967 CIRCLE DRIVE","Vail","CO","81657",,"PO BOX 5910","AVON","CO","81620",,,"false","false"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","TREASURER",,,"Kyle","Diebel","PO BOX 1449","Edwards","CO","81632",,,,,,,"9707484203","false","true"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","BOARD MEMBER",,,"Kara","Heide","P.O. BOX 2307","Edwards","CO","81632",,,,,,,"9705241480","false","true"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","REGISTERED AGENT",,"K.","Rohn","Robbins","435 RAWHIDE","Edwards","CO","81632",,"PO BOX 2307","EDWARDS","CO","81632",,,"false","false"
"20093002052","263651313","HOSPICE OF THE VALLEY","BOARD MEMBER",,,"Jack","Eck","P.O. BOX 1067","Vail","CO","81658",,,,,,,"9703768242","false","true"
"20173037034","461608044","VAIL VALLEY LACROSSE CLUB","TREASURER",,,"Stephanie","Novasad","P.O. BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","true"
"20173037034","461608044","VAIL VALLEY LACROSSE CLUB","SECRETARY",,,"David","Smiley","1967 CIRCLE DRIVE","Vail","CO","81657",,,,,,,"9708458000","false","true"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","SECRETARY",,,"Peter","Brill","P.O. BOX 1498","Avon","CO","81620",,,,,,,"9708458910","false","true"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","BOARD MEMBER",,,"Tracy","Tutag","PO BOX 655","Vail","CO","81658",,,,,,,"9705241480","false","true"
"20043009006","841359124","VAIL VALLEY CHARITABLE FUND, INC.","CHAIRMAN",,"K.","Rohn","Robbins",,,,,,,,,,,"9709264461","false","true"
"20043008321","760020802","THE SUNSHINE KIDS FOUNDATION","REGISTERED AGENT",,,"Michael","Slevin","511 LIONSHEAD MALL","Vail","CO","81657",,,,,,,,"false","false"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","TREASURER",,"J","Paul","Backes","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9703937285","false","true"
"20083005035","841338927","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC","REGISTERED AGENT",,"A","Eric","Eves","17500 HIGHWAY 6","Eagle","CO","81631",,"BOX 424","WOLCOTT","CO","81655",,,"false","false"
"20083005035","841338927","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC","VICE PRESIDENT",,,"Mervyn","Lapin","232 WEST MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704765531","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","BOARD MEMBER",,,"Mick","Kelly","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9703765617","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","TREASURER",,"J","Paul","Backes","PO BOX 2591","Edwards","CO","81632",,,,,,,"9703937285","false","false"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","VICE PRESIDENT",,,"Blake","Putnam","PO BOX 2591","Edwards","CO","81632",,,,,,,"9704450178","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","BOARD MEMBER",,,"Trista","Sutter","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9999999999","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","PRESIDENT",,,"Jeff","Place","P.O. BOX 2591","Edwards","CO","81632",,,,,,,"9703765272","false","false"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","REGISTERED AGENT",,"J","Paul","Backes","138 SPRING CREEK COURT","Edwards","CO","81632",,"PO BOX 2591","EDWARDS","CO","81632",,,"false","false"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","PRESIDENT",,,"Place","Jeff","P.O. BOX 2591","Edwards","CO","81632",,,,,,,"9703311925","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","BOARD MEMBER",,,"Kristi","Hill","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9999999999","false","true"
"20173022175","272179046","CHILDREN'S GLOBAL ALLIANCE, INC.","REGISTERED AGENT","CHILDREN'S GLOBAL ALLIANCE",,,,"20 EAGLE RD","Avon","CO","81620",,"2121 N. FRONTAGE RD. W. #176","VAIL","CO","81657",,,"false","false"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","SECRETARY",,,"Mike","Suhadolink","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9703761853","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","BOARD MEMBER",,,"Bryan","Desmond","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9999999999","false","true"
"20123021612","840779148","VAIL JUNIOR HOCKEY ASSOCIATION DBA VAIL MOUNTAINEER HOCKEY CLUB","BOARD MEMBER",,"Michael","John","Lilies","321 E LIONSHEAD CIRCLE","Vail","CO","81657",,,,,,,"9999999999","false","true"
"20083005035","841338927","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC","PRESIDENT",,,"Eric","Eves","17500 HIGHWAY 6","Eagle","CO","81655",,,,,,,"9703318617","false","true"
"20083005035","841338927","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC","PRESIDENT",,"Atwood","Eric","Eves","BOX 424","Walcott","CO","81655",,,,,,,"9703318617","false","false"
"20083005035","841338927","VAIL INTERNATIONAL HOCKEY TOURNAMENT INC","PRESIDENT",,,"Eric","Eves","17500 HIGHWAY 6","Eagle","CO","81631",,,,,,,"9703318617","false","false"
"20073011134","841346280","SMALL CHAMPIONS, INC.","BOARD MEMBER",,,"Donna","Johnson","1370 SANDSTONE DR #13","Vail","CO","81657",,,,,,,"9703313064","false","true"
"20073011134","841346280","SMALL CHAMPIONS, INC.","BOARD CHAIR",,"H","Constance","Miller","1370 SANDSTONE DRIVE, #13","Vail","CO","81658",,"PO BOX 4691","VAIL","CO","81658",,"9703316038","false","true"
"20073011134","841346280","SMALL CHAMPIONS, INC.","BOARD MEMBER",,,"Brian","Nestor","141 E MEADOW DRIVE, #210","Vail","CO","81657",,,,,,,"9704768700","false","true"
"20073011134","841346280","SMALL CHAMPIONS, INC.","DIRECTOR",,"H","Constance","Miller","PO BOX 4691","Vail","CO","81658",,,,,,,"9703316038","false","false"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","TREASURER",,,"Joel","Barndt",,,,,,,,,,,"4066988586","false","true"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","PRESIDENT",,,"Michael","Connolly",,,,,,,,,,,"9703902467","false","true"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","DIRECTOR",,,"Matthew","Gruesbeck","17 VAIL ROAD","Vail","CO","81657",,,,,,,"5172307645","false","true"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","PRESIDENT",,,"Michael","Connolly",,,,,,,,,,,"9703902467","false","false"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","TREASURER",,,"Joel","Barndt",,,,,,,,,,,"4066988586","false","false"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","REGISTERED AGENT",,,"Michael","Connolly","779 EAGLE CREST ROAD","Edwards","CO","81632",,"PO BOX 2807","VAIL","CO","81658",,,"false","false"
"20153017258","473163695","VAIL VALLEY EAGLES BASKETBALL CLUB","DIRECTOR",,,"Jean Claude","Moritz",,,,,,,,,,,"9703763605","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","REGISTERED AGENT","VAIL HEALTH SERVICES FOUNDATION",,,,"181 W. MEADOW DRIVE","Vail","CO","81657",,"PO BOX 40000","VAIL","CO","81658",,,"false","false"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Susan","Suggs","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","DIRECTOR",,,"Harry","Frampton","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Suzy","Donohue","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","REGISTERED AGENT",,,"Mary Ann","Mcentee","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,,"false","false"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","CHIEF FINANCIAL OFFICER",,,"Harold","Dupper","181 WEST MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","false"
"20103022273","261167922","VAIL HEALTH CLINICS","CHAIRMAN",,,"Ron","Davis","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Jack","Eck","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","PRESIDENT",,,"Daniel","Pennington","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Sam","Bronfman","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","VAIL HEALTH CFO",,,"Harold","Dupper","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797238","false","false"
"20043001425","840563230","VAIL CLINIC, INC.","REGISTERED AGENT","VAIL CLINIC, INC",,,,"181 W. MEADOW DRIVE","Vail","CO","81657",,"PO BOX 40,000","VAIL","CO","81658",,,"false","false"
"20043001425","840563230","VAIL CLINIC, INC.","BOARD MEMBER",,,"Jeff","Schroll","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Michael","Shannon","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","PRESIDENT",,,"Doris","Kirchner","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","false"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","CEO",,,"Doris","Kirchner","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","CHIEF FINANCIAL OFFICER",,,"Harold","Dupper","181 W. MEADOW DR.","Vail","CO","81658",,,,,,,"9704762451","false","false"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","CHAIRMAN AND PRESIDENT",,,"John","Polikandriotis","PO BOX 1303","Frisco","CO","80443",,,,,,,"9704774450","false","true"
"20103022273","261167922","VAIL HEALTH CLINICS","DIRECTOR, PRESIDENT",,,"Doris","Kirchner","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20103022273","261167922","VAIL HEALTH CLINICS","REGISTERED AGENT","VVMC DIVERSIFIED SERVICES",,,,"181 W. MEADOW DR.","Vail","CO","81657",,"P.O. BOX 40,000","VAIL","CO","81658",,,"false","false"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","SECRETARY",,,"Judy","Turtletaub","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","TRUSTEE",,,"Charlie","L'esperance","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","CUSTODIAN OF FINANCIAL RECORDS",,,"Cari","Thomason","2472 PATTERSON ROAD, UNIT 8","Grand Junction","CO","81505",,,,,,,"9704778220","false","false"
"20043001425","840563230","VAIL CLINIC, INC.","DIRECTOR",,,"Ellen","Moritz","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","BOARD MEMBER",,,"Wayne","Wenzel","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","CHAIRMAN OF THE BOARD",,,"Art","Kelton","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053004089","383710853","SHAW OUTREACH TEAM","REGISTERED AGENT","SHAW OUTREACH TEAM",,,,"181 W MEADOW DRIVE","Vail","CO","81657",,"PO BOX 1529B","VAIL","CO","81658",,,"false","false"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","DIRECTOR",,,"Erik","Dorf","108 S. FRONTAGE RD. SUITE 206B","Vail","CO","81657",,,,,,,"9704777434","false","true"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","VICE-PRESIDENT, DIRECTOR",,"Paul","John","Elton","108 S. FRONTAGE RD., SUITE 206B","Vail","CO","81657",,,,,,,"9704777434","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","BOARD MEMBER",,,"Chris","Jarnot","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","ASST TREASURER",,,"Gail","Weinning","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR, CHAIR",,,"Art","Kelton","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","TREASURER",,,"Gail","Sinclair Nash","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Mary","Randall","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","REGISTERED AGENT",,,"Timothy","Schafer","4 GARDEN CENTER, SUITE 200","Broomfield","CO","80020",,"4 GARDEN CENTER, SUITE 200","BROOMFIELD","CO","80020",,,"false","false"
"20103022273","261167922","VAIL HEALTH CLINICS","DIRECTOR / PRESIDENT",,,"Doris","Kirchner","181 W. MEADOW DR.","Vail","CO","81657",,,,,,,"9704762451","false","false"
"20043001425","840563230","VAIL CLINIC, INC.","CFO AND ASST TREASURER",,,"Harold","Dupper","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053004089","383710853","SHAW OUTREACH TEAM","CHIEF FINANCIAL OFFICER",,,"Harold","Dupper","VAIL HEALTH HOSPITAL, 181 W. MEADOW DRIVE","Vail","CO","81658",,,,,,,"9704762451","false","false"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","CFO",,,"Harold","Dupper","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","CHIEF ADMINISTRATIVE OFFICER",,,"Frederick","Smith","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Ron","Davis","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","FIRST VICE PRESIDENT",,,"Mary Ann","Lee","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20103022273","261167922","VAIL HEALTH CLINICS","CHIEF FINANCIAL OFFICER",,,"Harold","Dupper","181 W. MEADOW DR.","Vail","CO","81657",,,,,,,"9704762451","false","false"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","PRESIDENT",,,"Jane","Reisinger","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","false"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Peter","Millett","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","PRESIDENT &CEO&BOARD MEMBER",,,"Doris","Kirchner","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","VICE PRESIDENT MEMBERSHIP",,,"Debby","Jasper","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","CHAIRMAN AND AND PRESIDENT",,,"John","Polikandriotis","108 S. FRONTAGE RD., SUITE 206B","Vail","CO","81657",,,,,,,"9704774450","false","false"
"20043001425","840563230","VAIL CLINIC, INC.","BOARD MEMBER",,,"Dick","Cleveland","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","PRESIDENT",,,"Daniel","Pennington","181 WEST MEADOW DR","Vail","CO","81657",,,,,,,"9704762451","false","false"
"20053008683","113730281","VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER","PRESIDENT",,,"Jane","Reisinger","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704797270","false","true"
"20143003886","461957447","VAIL-SUMMIT RESEARCH AND EDUCATION FOUNDATION","SECRETARY",,,"William","Sterett","108 S. FRONTAGE RD., SUITE 206B","Vail","CO","81657",,,,,,,"9704777434","false","true"
"20043002129","742505662","VAIL HEALTH SERVICES FOUNDATION","DIRECTOR",,,"Doe","Browning","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
"20043001425","840563230","VAIL CLINIC, INC.","BOARD MEMBER & PHYSICIAN",,,"Jerry","Greenberg Md","181 W. MEADOW DRIVE","Vail","CO","81657",,,,,,,"9704762451","false","true"
