"facility_id","record_id","serial_number","service_desc","pe","pe_desc","category","description","county","agency","program_identifier","site_address","city","st","zip","gis_latitude","gis_longitude","activity_date","fc01","fc02","fc03","fc04","fc05","fc06","fc07","fc08","fc09","fc10","fc11","fc12","fc13","fc14","fc15","fc16","fc17","fc18","fc19","fc20","fc21","fc22","fc23","fc24","fc25","fc26","fc27","fc28","fc29","total_foodborne_illness_risk","fc30","fc31","fc32","fc33","fc34","fc35","fc36","fc37","fc38","fc39","fc40","fc41","fc42","fc43","fc44","fc45","fc46","fc47","fc48","fc49","fc50","fc51","fc52","fc53","fc54","fc55","fc56","total_good_retail_practices"
"FA0012007","PR0014427","DA6319657","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Matsumotto Sushi and Grill","1975 W 120th Ave Unit 600","Westminster","CO","80234-3882","39.915462","-105.010419","2022-07-07T00:00:00.000","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4"
"FA0006193","PR0013456","DA1XVO090","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Old Chicago 72","10180 Grant St","Thornton","CO","80229-2051","39.895725","-104.9664","2022-07-26T00:00:00.000","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2"
"FA0010864","PR0012406","DAPQLZHYM","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Zero Degrees","13650 E Colfax Ave Ste C","Aurora","CO","80011-6970","39.739414","-104.8296","2022-07-12T00:00:00.000","1","0","1","0","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","9","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","5"
"FA0001119","PR0003756","DAWP0XR0A","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Buffalo Wild Wings 190","10090 Grant St","Thornton","CO","80229-2018","39.891792","-104.9286","2022-07-08T00:00:00.000","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","6"
"FA0002141","PR0014280","DAGL0GS3A","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Adams","Tri-County Health Department","Joes Food Mart and Gas","7710 Brighton Rd Ste A","Commerce City","CO","80022-1574","39.864532","-104.9966","2022-07-18T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0003930","PR0013593","DAA6ONVZ6","Inspection, Routine","1045","Restaurant (101 - 200 seats)","High Risk (4)","Food - Restaurants","Arapahoe","Tri-County Health Department","Royal Catering","15433 E Hampden Ave Ste C","Aurora","CO","80013-2465","39.654586","-104.8085","2022-07-06T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3"
"FA0004241","PR0013151","DAYTBI3YQ","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Douglas","Tri-County Health Department","Jellystone RV Resort - Welcome Center","650 Sky View Ln","Larkspur","CO","80118-4901","39.26749259","-104.8993","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0006478","PR0002296","DATSK14SQ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Qdoba Mexican Grill 2134","1180 S Buckley Rd Unit A","Aurora","CO","80017-5149","39.695332","-104.7908","2022-07-21T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0001640","PR0014297","DAY9DC0G0","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Seans Sports Bar","10395 E Iliff Ave","Aurora","CO","80247-3622","39.67480576","-104.8651764","2022-07-07T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0012037","PR0014489","DAM1YEO40","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","DBC Centennial","8271 S Quebec St","Centennial","CO","80112-3189","39.56719","-104.905585","2022-07-05T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0001554","PR0003153","DACALZYNN","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Adams","Tri-County Health Department","Circle K 2709889","10363 Federal Blvd","Westminster","CO","80260-7431","39.885628","-104.8101","2022-07-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0009020","PR0012310","DABGQSH0E","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Arapahoe","Tri-County Health Department","Alley The","2420 W Main St Ste 110","Littleton","CO","80120-1938","39.61345","-105.0165","2019-05-29T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001674","PR0004751","DAC4V8DLC","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Colorado Singh Sabha","20555 E 120th Ave","Commerce City","CO","80022-9702","39.827343","-105.0523","2022-07-27T00:00:00.000","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3"
"FA0010749","PR0012227","DA80WQZUW","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Social Bar and Lounge","3625 W Bowles Ave Unit 9","Littleton","CO","80123-2899","39.610379","-105.0362","2019-06-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004476","PR0003260","DAEH8H0X8","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Panda Express 1321","11688 E Colfax Ave","Aurora","CO","80010-5006","39.74004","-104.8518","2022-07-19T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"FA0010809","PR0012321","DABZR7WK0","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Adams County Head Start Kitchen","11860 Pecos St","Denver","CO","80234-2740","39.911133","-105.0035","2019-05-06T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2"
"FA0011334","PR0013211","DATMHEI0F","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Dunkin Donuts","7303 Federal Blvd Unit 500","Westminster","CO","80030-4921","39.82864","-105.025488","2022-07-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010525","PR0011887","DAGZ83CDM","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Douglas","Tri-County Health Department","Rocky Mountain Chocolate Factory","5050 Factory Shops Blvd Ste 820","Castle Rock","CO","80108-1963","39.41371","-104.8726","2022-07-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005263","PR0004134","DAGH70P6Q","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","SmashBurger 1026","832 E 120th Ave","Northglenn","CO","80233-1201","39.82476","-105.002","2022-07-14T00:00:00.000","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0011046","PR0012690","DA2RETRBZ","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Real de Minas III","15795 E Briarwood Cir","Aurora","CO","80016-1562","39.5936","-104.8034","2020-02-28T00:00:00.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001288","PR0014344","DAMBQY7B6","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","88 Hot Dog","2225 S Peoria St","Aurora","CO","80014-1193","39.676187","-104.8488","2022-07-07T00:00:00.000","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0000488","PR0012881","DA6319743","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP Pod 2 Lot C","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0002999","PR0004488","DA6319916","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Ho Mei Chinese Restaurant","8610 Washington St","Thornton","CO","80229-4710","39.986813","-104.8099","2022-07-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0010809","PR0012321","DAVQ221LW","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Adams County Head Start Kitchen","11860 Pecos St","Denver","CO","80234-2740","39.911133","-105.0035","2019-11-22T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004377","PR0002454","DAZWPU9TY","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Burger King","520 E 58th Ave","Denver","CO","80216-1415","39.834442","-105.0294","2022-07-25T00:00:00.000","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007256","PR0006929","DAYEGKQES","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Restaurants","Adams","Tri-County Health Department","Zoes Coffee","11225 Decatur St Ste 200","Westminster","CO","80234-2730","39.88155","-104.9775","2022-07-11T00:00:00.000","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0004488","PR0001906","DA6317979","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Adams","Tri-County Health Department","U Save Mart","6590 Monaco St","Commerce City","CO","80022-2825","39.91423","-104.985","2022-03-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"FA0004069","PR0014186","DA2YTORKC","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Restaurants","Arapahoe","Tri-County Health Department","Q The","16961 E Quincy Ave Unit C2","Aurora","CO","80015-2763","39.638615","-104.7897","2022-07-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"FA0003124","PR0003985","DAM07JZGR","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Very Low Risk (1)","Food - Restaurants","Douglas","Tri-County Health Department","Comfort Suites Denver South","7060 E County Line Rd","Highlands Ranch","CO","80126-3941","39.565292","-104.9077","2022-07-14T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0000488","PR0012824","DA6319732","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP Stand 2 Section 105","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0000488","PR0003217","DA6319745","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP Stand 10 Bridge","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0000488","PR0012879","DA6319740","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP Pod 4 Field 19","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0011119","PR0012837","DAMXXVART","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Restaurants","Arapahoe","Tri-County Health Department","Level Up Nutrition","3916 S Broadway","Englewood","CO","80113-4629","39.645407","-104.9872","2020-02-05T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2"
"FA0000488","PR0012822","DA6319730","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP 1876","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007909","PR0013216","DAWK0VBIH","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Cherry On Top Bakery","16607 Washington St","Thornton","CO","80023-8970","39.9837","-104.7942","2022-07-06T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2"
"FA0010154","PR0013479","DAKSTAAML","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Rock Bottom Restaurant and Brewery 1098","1505 Park Central Dr","Highlands Ranch","CO","80129-6686","39.55331","-105.0067","2022-02-03T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0000488","PR0012809","DAIFABX96","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","DSGP Main Kitchen","6000 Victory Way","Commerce City","CO","80022-4203","39.975899","-104.8099","2022-07-13T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0004472","PR0001183","DAY2WZSIS","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Panda Express","8515 Park Meadows Center Dr Ste 3033","Lone Tree","CO","80124-5019","39.559171","-104.873","2022-07-25T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0011069","PR0012730","DA9VTHY0O","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Chilgogi Korean BBQ","9666 E Arapahoe Rd","Greenwood Village","CO","80112-3703","39.593602","-104.8771","2022-07-26T00:00:00.000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","4"
"FA0000830","PR0012913","DAXGRHFLN","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Dairy Queen","4650 S Yosemite St","Greenwood Village","CO","80111-1227","39.632686","-104.885112","2022-07-07T00:00:00.000","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
