WDID,Structure Name,CIU Code,Structure Type,Water Source,Associated Case Numbers,Associated Permits,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,More Information,Location,Counties
2200951,CHAVEZ TAILWATER D #2,Active structure but diversion records are not maintained (U),DITCH,CONEJOS RIVER,01CW0031,,3,22,CONEJOS,NW,SW,NW,30,33.0 N,10.0 E,N,30,W,1440,N,417493.4,4103613.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2200951,"(37.075165, -105.928208)",1440
2200950,CHAVEZ TAILWATER D #1,Active structure but diversion records are not maintained (U),DITCH,CONEJOS RIVER,01CW0031,,3,22,CONEJOS,SW,SW,NW,30,33.0 N,10.0 E,N,30,W,2640,N,417491.2,4103247.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2200950,"(37.071866, -105.92819)",1440
2200952,DEHERRERA CROSSOVER D #1,Active structure but diversion records are not maintained (U),DITCH,CONEJOS RIVER,"02CW0011, 09CW0005",,3,22,CONEJOS,NW,NW,SW,30,33.0 N,10.0 E,N,30,W,2350,S,417490.6,4103150.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2200952,"(37.070992, -105.928179)",1440
2200953,DEHERRERA CROSSOVER D #2,Active structure but diversion records are not maintained (U),DITCH,CONEJOS RIVER,"02CW0011, 09CW0005",,3,22,CONEJOS,SW,NW,SW,30,33.0 N,10.0 E,N,30,W,1710,S,417489.4,4102955.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2200953,"(37.069234, -105.92818)",1440
2505515,PERMIT 34910-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,34910-F,3,25,ALAMOSA,,SE,NE,6,40.0 N,11.0 E,N,30,E,2208,N,429446.4,4177766,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2505515,"(37.744477, -105.800833)",83
2010048,W1021 WELL NO 05,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1021,52138-,3,20,ALAMOSA,,NW,SW,1,40.0 N,9.0 E,N,30,W,2600,S,416577.1,4177571.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010048,"(37.741646, -105.946864)",83
2013141,W3106 WELL NO 06,"Inactive structure which physically exist, but no diversion records are maintained (I)",WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W3106,,3,20,ALAMOSA,,SW,SW,20,37.0 N,9.0 E,N,30,W,225,S,409684.7,4143100.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2013141,"(37.430327, -106.020826)",83
3505716,21315-FR,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,"21315-F, 21315-F-R",3,35,ALAMOSA,,NE,NE,8,40.0 N,11.0 E,N,35,E,45,N,431077.2,4176814.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/3505716,"(37.736022, -105.782232)",83
2008136,81CW009 WELL NO 09,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,81CW0009,,3,20,RIO GRANDE,,SW,SW,25,40.0 N,8.0 E,N,38,W,3949,N,406797.7,4170761.4,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2008136,"(37.679323, -106.056967)",35
2008134,81CW009 WELL NO 07,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,81CW0009,,3,20,RIO GRANDE,,SW,NW,25,40.0 N,8.0 E,N,38,W,1805,N,406811.2,4171414.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2008134,"(37.685218, -106.056903)",35
2011595,W1903 WELL NO 12,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1903,,3,20,RIO GRANDE,,NW,SW,2,39.0 N,8.0 E,N,40,W,2000,S,405143.8,4167844.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2011595,"(37.652866, -106.075342)",35
2008242,82CW201 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,82CW0201,,3,20,ALAMOSA,,SW,SW,10,39.0 N,9.0 E,N,40,W,90,S,413158.9,4165498.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2008242,"(37.632516, -105.984214)",83
2012147,W2268 WELL NO 05,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W2268,,3,20,RIO GRANDE,,SE,SE,20,40.0 N,7.0 E,N,42,E,462,S,392221.5,4172260,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012147,"(37.691233, -106.222467)",35
2005337,W0969 WELL NO PUMP 09,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W0969,"363-R, 363-R-R",3,20,ALAMOSA,,SW,SW,6,40.0 N,9.0 E,N,45,W,760,S,408510.1,4177012.7,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2005337,"(37.735837, -106.038341)",83
2605989,PERMIT 27791-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,27791-F,3,26,SAGUACHE,,NE,NE,8,42.0 N,10.0 E,N,48,E,490,N,421614.2,4195436.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2605989,"(37.903092, -105.891635)",1067
2002025,ROBBINS TAILWATER D. NO1,Active structure but diversion records are not maintained (U),DITCH,RIO GRANDE,01CW0019,,3,20,ALAMOSA,SW,SW,SW,31,37.0 N,9.0 E,N,50,W,50,S,408014.4,4139856.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2002025,"(37.400935, -106.039306)",83
2005657,W0334 WELL NO 07,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: RIO GRANDE,W0334,13293-R,3,20,ALAMOSA,,SW,NW,19,40.0 N,10.0 E,N,50,W,2600,N,418197.2,4172737.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2005657,"(37.698227, -105.927936)",83
2011594,W1903 WELL NO 11,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1903,,3,20,RIO GRANDE,,SW,NW,2,39.0 N,8.0 E,N,50,W,1520,N,405148,4168303.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2011594,"(37.657011, -106.075357)",35
2011593,W1903 WELL NO 10,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1903,,3,20,RIO GRANDE,,SW,NW,2,39.0 N,8.0 E,N,50,W,1560,N,405148,4168291.4,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2011593,"(37.656894, -106.075355)",35
2014561,PERMIT 22784-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,22784-F,3,20,RIO GRANDE,,SE,NE,11,40.0 N,8.0 E,N,50,E,2600,N,406853.9,4176004.7,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2014561,"(37.726586, -106.057003)",35
2100753,VAUGHN MILLER PUMP,Active Structure with contemporary diversion records (A),PUMP,SAN LUIS DITCH,,,3,21,CONEJOS,SE,SE,SE,32,36.0 N,10.0 E,N,50,E,50,S,420945.8,4129898.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2100753,"(37.312371, -105.892149)",1440
2014554,PERMIT 039810-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,39810-F,3,20,RIO GRANDE,,SE,NE,27,40.0 N,8.0 E,N,50,E,2330,N,405152.7,4171272,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2014554,"(37.683759, -106.075686)",35
2706303,PERMIT 41904-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,41904-F,3,27,SAGUACHE,,NW,NW,3,41.0 N,10.0 E,N,54,W,34,N,423133.5,4188054.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2706303,"(37.836695, -105.873573)",1067
2011199,W1705 WELL NO 03,"Historical structure only - no longer exists or has records, but has historical data (H)",WELL,GROUNDWATER: RIO GRANDE,"21CW0005, W1705",6054-R,3,20,RIO GRANDE,,NW,SW,11,39.0 N,8.0 E,N,55,W,1400,S,405120.2,4166041.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2011199,"(37.636615, -106.07538)",35
2500827,TIDD SPRING NO 1,Conditional structure (C),SPRING,GARNER CREEK,91CW0017,,3,25,SAGUACHE,SE,SE,SE,1,45.0 N,10.0 E,N,57,E,530,S,429156.5,4225375.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2500827,"(38.173519, -105.808806)",1067
2605983,PERMIT 41919-FR,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,"41919-F, 41919-F-R",3,26,SAGUACHE,,SE,NE,14,42.0 N,10.0 E,N,57,E,2674,S,426393.9,4193083,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2605983,"(37.882277, -105.837029)",1067
2012254,W2344 WELL NO 01,"Inactive structure which physically exist, but no diversion records are maintained (I)",WELL,GROUNDWATER: RIO GRANDE,W2344,13706-R,3,20,RIO GRANDE,,NW,NW,10,38.0 N,8.0 E,N,58,W,1004,N,403373.8,4157284.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012254,"(37.557525, -106.09401)",35
2009803,W0872 WELL NO 07,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W0872,52062-,3,20,ALAMOSA,,NE,NE,18,39.0 N,9.0 E,N,59,E,463,N,409908.6,4165376,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2009803,"(37.631104, -106.021027)",83
2505462,W3200 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W3200,,3,25,SAGUACHE,,NW,NW,20,43.0 N,10.0 E,N,60,W,150,N,420337.1,4202051.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2505462,"(37.962586, -105.906891)",1067
2005018,W1136 WELL NO 01,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,"00CW0010, W1136","10816-R, 10816-R-R",3,20,ALAMOSA,,NW,SW,6,40.0 N,10.0 E,N,60,W,2520,S,418269.2,4177565.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2005018,"(37.741744, -105.927661)",83
2008135,81CW009 WELL NO 08,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,81CW0009,,3,20,RIO GRANDE,,NW,SW,25,40.0 N,8.0 E,N,60,W,2619,N,406812.8,4171166.7,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2008135,"(37.682983, -106.056849)",35
2010915,W1534 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: RIO GRANDE,W1534,,3,20,ALAMOSA,,SW,NW,7,37.0 N,11.0 E,N,60,W,2600,N,427423.8,4146925,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010915,"(37.466362, -105.820722)",83
2012146,W2268 WELL NO 04,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W2268,,3,20,RIO GRANDE,,SE,SE,20,40.0 N,7.0 E,N,60,E,210,S,392214.7,4172183.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012146,"(37.690539, -106.222524)",35
2010049,W1021 WELL NO 06,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1021,52139-,3,20,ALAMOSA,,NE,SE,2,40.0 N,9.0 E,N,60,E,2600,N,416549.7,4177566.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010049,"(37.741598, -105.94717)",83
2010829,W1465 WELL NO 12,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1465,58952-,3,20,ALAMOSA,,SW,SW,19,40.0 N,9.0 E,N,60,W,310,S,408442.3,4172045.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010829,"(37.691069, -106.038488)",83
2010219,W1136 WELL NO 02,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,"00CW0010, W1136",5428-F-R,3,20,ALAMOSA,,SW,NW,6,40.0 N,10.0 E,N,60,W,1584,N,418272.7,4177873.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010219,"(37.744512, -105.92765)",83
3505658,PERMIT 20839-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,20839-F,3,35,ALAMOSA,,NW,SW,28,38.0 N,12.0 E,N,63,W,2580,S,440333.9,4151743.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/3505658,"(37.510711, -105.675133)",83
2010684,W1405 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1405,,3,20,ALAMOSA,,NE,NE,12,37.0 N,10.0 E,N,65,E,85,N,427394.9,4147692.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010684,"(37.473273, -105.821126)",83
2013009,W2896 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W2896,60486-,3,20,ALAMOSA,,SW,NW,7,40.0 N,9.0 E,N,68,W,3630,S,408504.3,4176275.7,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2013009,"(37.729195, -106.038316)",83
2706314,PERMIT 41923-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,41923-F,3,27,SAGUACHE,,NE,NE,15,42.0 N,10.0 E,N,70,E,69,N,424816.9,4193908.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2706314,"(37.889583, -105.855046)",1067
2009715,W0818 WELL NO 21,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W0818,52879-,3,20,ALAMOSA,,SW,NW,30,40.0 N,9.0 E,N,70,W,2180,N,408431.9,4171286.6,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2009715,"(37.684228, -106.038506)",83
2705732,W0850 WELL NO 07,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W0850,27815-,3,27,SAGUACHE,,NW,SW,2,43.0 N,8.0 E,N,75,W,2100,S,406095.4,4206439.4,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2705732,"(38.000766, -106.069572)",1067
2010647,W1386 WELL NO 06,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1386,,3,20,ALAMOSA,,SE,NE,12,37.0 N,10.0 E,N,75,E,2590,N,427382.7,4146928.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010647,"(37.466395, -105.821186)",83
2010646,W1386 WELL NO 05,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1386,,3,20,ALAMOSA,,SE,NE,12,37.0 N,10.0 E,N,75,E,2440,N,427383.2,4146974.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010646,"(37.4668, -105.821191)",83
2010570,W1353 WELL NO 04,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1353,,3,20,ALAMOSA,,SE,SE,1,40.0 N,9.0 E,N,75,E,1280,S,418223.6,4177188,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010570,"(37.738334, -105.928129)",83
2010569,W1353 WELL NO 03,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W1353,,3,20,ALAMOSA,,SE,SE,1,40.0 N,9.0 E,N,75,E,1250,S,418223.5,4177178.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010569,"(37.738253, -105.928128)",83
2010644,W1386 WELL NO 03,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1386,,3,20,ALAMOSA,,SE,NE,12,37.0 N,10.0 E,N,75,E,2565,N,427382.8,4146936.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010644,"(37.466458, -105.821187)",83
2105279,W1225 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: ALAMOSA RIVER,W1225,,3,21,CONEJOS,,SE,SE,8,35.0 N,8.0 E,N,75,E,75,S,401489.3,4126922.9,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2105279,"(37.2837, -106.111297)",1440
2706311,PERMIT 41920-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,41920-F,3,27,SAGUACHE,,NE,NE,15,42.0 N,10.0 E,N,80,E,4270,S,424802.1,4193585.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2706311,"(37.886671, -105.855183)",1067
2012885,W2736 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: RIO GRANDE,W2736,"57395-, 57395--A",3,20,ALAMOSA,,SE,NE,12,37.0 N,10.0 E,N,85,E,2190,N,427381.1,4147050.4,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012885,"(37.467485, -105.821221)",83
2012421,W2445-A WELL NO 06,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: RIO GRANDE,W2445-A,,3,20,RIO GRANDE,,NW,NW,10,38.0 N,8.0 E,N,90,W,25,N,403387.3,4157583,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012421,"(37.560212, -106.093902)",35
2011491,W1842 WELL NO 18,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1842,,3,20,RIO GRANDE,,NW,SW,21,38.0 N,8.0 E,N,90,W,1370,S,401730.1,4153199.3,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2011491,"(37.520528, -106.112073)",35
2012145,W2268 WELL NO 03,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W2268,,3,20,RIO GRANDE,,SE,SE,20,40.0 N,7.0 E,N,93,E,69,S,392204,4172140.5,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2012145,"(37.690159, -106.222642)",35
3505653,PERMIT 20832-F,Active Structure with contemporary diversion records (A),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,,20832-F,3,35,ALAMOSA,,SW,SW,29,38.0 N,12.0 E,N,97,W,97,S,438724,4150996.4,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/3505653,"(37.503873, -105.693287)",83
2605362,W1061 WELL NO 02,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1061,,3,26,SAGUACHE,,NW,NW,20,43.0 N,10.0 E,N,100,W,200,N,420348.5,4202036,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2605362,"(37.962452, -105.906753)",1067
2706183,2000CW023 WELL NO LOIS-A,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,00CW0023,50383-F,3,27,SAGUACHE,NW,NW,NW,17,41.0 N,10.0 E,N,100,W,100,N,419922.3,4184778.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2706183,"(37.806895, -105.909698)",1067
2010123,W1065 WELL NO 01,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1065,,3,20,ALAMOSA,,NE,SE,18,39.0 N,9.0 E,N,100,E,2100,S,409882.3,4164559.2,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010123,"(37.623738, -106.021233)",83
2009717,W0818 WELL NO 23,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W0818,52646-,3,20,ALAMOSA,,SW,SW,9,40.0 N,9.0 E,N,100,W,20,S,411776.6,4175192.8,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2009717,"(37.719756, -106.001048)",83
2010827,W1465 WELL NO 10,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W1465,58950-,3,20,ALAMOSA,,NW,NW,20,40.0 N,9.0 E,N,100,W,1320,N,410164.7,4173168.9,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010827,"(37.701359, -106.019086)",83
2010645,W1386 WELL NO 04,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: RIO GRANDE,W1386,,3,20,ALAMOSA,,SE,NE,12,37.0 N,10.0 E,N,100,E,2565,N,427375.1,4146936.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2010645,"(37.466457, -105.821277)",83
2009801,W0872 WELL NO 05,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: UNCONFINED SAN LUIS VALLEY,W0872,,3,20,ALAMOSA,,NE,NE,18,39.0 N,9.0 E,N,100,E,440,N,409896.3,4165383.1,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2009801,"(37.631166, -106.021176)",83
2009713,W0818 WELL NO 19,Active structure but diversion records are not maintained (U),WELL,GROUNDWATER: CONFINED SAN LUIS VALLEY,W0818,52643-,3,20,ALAMOSA,,SW,NW,30,40.0 N,9.0 E,N,100,W,2300,N,408440.4,4171250,Spotted from section lines,https://dwr.state.co.us/Tools/Structures/2009713,"(37.683895, -106.03841)",83
