"year","institutionname","agemin","agemax","gender","ethnicity","studentlevel","degreelevel","residency","programname"
"2013","University of Colorado Denver","21","24","Female","Non-Resident Alien","Graduate","Masters","Out-of-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Male","Black or African American","Graduate","Masters","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","25","40","Female","Non-Resident Alien","Graduate","Masters","Out-of-State","Accounting"
"2013","Western State Colorado University","21","24","Male","Unknown","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Female","Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Colorado Mesa University","25","40","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","21","24","Female","Unknown","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","University of Colorado Denver","40",,"Male","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Male","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Male","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","17","20","Female","Native American or Alaskan Native","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Metropolitan State University of Denver","40",,"Female","Black or African American","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","25","40","Male","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","University of Colorado Denver","25","40","Female","White, non-Hispanic","Graduate","Masters","Out-of-State","Accounting"
"2013","Lamar Community College","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting"
"2013","University of Colorado Denver","25","40","Female","Non-Resident Alien","Graduate","Masters","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Female","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Fort Lewis College","25","40","Female","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Male","Unknown","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Colorado State University - Pueblo","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","21","24","Male","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","University of Colorado Denver","21","24","Male","Unknown","Graduate","Masters","In-State","Accounting"
"2013","University of Colorado Denver","40",,"Female","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Metropolitan State University of Denver","40",,"Female","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Colorado Mesa University","25","40","Male","Unknown","Undergraduate","Bachelor","In-State","Accounting"
"2013","Colorado State University - Pueblo","25","40","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","40",,"Female","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Western State Colorado University","25","40","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","21","24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Female","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","25","40","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","17","20","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","21","24","Female","Unknown","Graduate","Masters","In-State","Accounting"
"2013","University of Colorado Denver","25","40","Male","Unknown","Graduate","Masters","In-State","Accounting"
"2013","CSU-Global Campus","40",,"Female","White, non-Hispanic","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Western State Colorado University","17","20","Male","Black or African American","Undergraduate","Bachelor","In-State","Accounting"
"2013","Colorado Mesa University","21","24","Female","Unknown","Undergraduate","Bachelor","In-State","Accounting"
"2013","Western State Colorado University","25","40","Male","Unknown","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","21","24","Male","Non-Resident Alien","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Colorado State University - Pueblo","21","24","Female","Unknown","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Fort Lewis College","25","40","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Female","Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Fort Lewis College","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Colorado State University - Pueblo","21","24","Female","Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Colorado State University - Pueblo","40",,"Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Female","Unknown","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","21","24","Female","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Colorado Northwestern Community College","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting"
"2013","Colorado State University - Pueblo","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","University of Colorado Denver","21","24","Female","White, non-Hispanic","Graduate","Masters","Out-of-State","Accounting"
"2013","University of Northern Colorado","21","24","Male","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Colorado State University - Pueblo","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Colorado Mesa University","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Aims Community College","21","24","Unknown","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Male","Asian","Undergraduate","Bachelor","In-State","Accounting"
"2013","Fort Lewis College","40",,"Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Northern Colorado","25","40","Male","Non-Resident Alien","Graduate","Masters","Out-of-State","Accounting"
"2013","University of Northern Colorado","25","40","Female","White, non-Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Metropolitan State University of Denver","21","24","Male","Asian","Undergraduate","Bachelor","In-State","Accounting"
"2013","University of Colorado Denver","40",,"Male","Black or African American","Graduate","Masters","In-State","Accounting"
"2013","Aims Community College","25","40","Unknown","Asian","Undergraduate","Associate","In-State","Accounting"
"2013","Western State Colorado University","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","Out-of-State","Accounting"
"2013","Metropolitan State University of Denver","40",,"Male","Black or African American","Graduate","Masters","In-State","Accounting"
"2013","Aims Community College","25","40","Unknown","Hispanic","Undergraduate","Certificate","In-State","Accounting"
"2013","Aims Community College","40",,"Unknown","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting"
"2013","University of Colorado Denver","21","24","Female","Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Colorado Mesa University","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","In-State","Accounting"
"2013","Metropolitan State University of Denver","25","40","Male","Hispanic","Graduate","Masters","In-State","Accounting"
"2013","Red Rocks Community College","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","40",,"Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Colorado Mountain College","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Colorado Mountain College","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","21","24","Female","Hawaiian or Pacific Islander","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Female","Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Arapahoe Community College","25","40","Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","40",,"Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","21","24","Male","Non-Resident Alien","Undergraduate","Certificate","Out-of-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Male","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","21","24","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","21","24","Female","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Male","Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","40",,"Female","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","25","40","Female","Black or African American","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Male","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","17","20","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","40",,"Female","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","40",,"Male","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","Out-of-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","Out-of-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pueblo Community College","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","Hawaiian or Pacific Islander","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","Hawaiian or Pacific Islander","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Male","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Male","Black or African American","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","Asian","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","Asian","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","25","40","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Arapahoe Community College","25","40","Female","Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","21","24","Female","Black or African American","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","25","40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Colorado Mountain College","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Colorado Mountain College","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Female","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Male","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Northeastern Junior College","40",,"Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","21","24","Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","21","24","Female","Asian","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","17","20","Male","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Arapahoe Community College","40",,"Female","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","21","24","Male","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","25","40","Female","White, non-Hispanic","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Arapahoe Community College","40",,"Female","Native American or Alaskan Native","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pueblo Community College","25","40","Female","Unknown","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Front Range Community College","21","24","Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Pikes Peak Community College","40",,"Female","White, non-Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Female","Black or African American","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","40",,"Male","Asian","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Aurora","25","40","Male","Black or African American","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Colorado Mountain College","40",,"Female","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","40",,"Female","Unknown","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Red Rocks Community College","25","40","Male","Hispanic","Undergraduate","Certificate","In-State","Accounting Technology/Technician and Bookkeeping"
"2013","Community College of Denver","40",,"Female","Black or African American","Undergraduate","Associate","In-State","Accounting Technology/Technician and Bookkeeping"
