WDID,Water Right Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Adjudication Type,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Case Number,Decreed Uses,Max Decreed Rate,Total Volumetric Limit,Associated WDID,Plan Type,Plan WDID,Comments,More Information,Location,Counties
4904483,BISHOP WILDLIFE PONDS 1 THRU 21,Reservoir,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,,NW,SE,7,5.0 S,42.0 W,S,,,,,747941.9,4391660.9,Spotted from quarters,S,12/31/1974,12/31/1973,09/01/1973,45290.45169,0,,W7709,1W,,99,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185109,"(39.638825, -102.110734)",1073
4905012,BODEN D ALT PT W 27218F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,NE,SW,21,5.0 S,44.0 W,S,2640,E,2640,S,732039.1,4387699.4,Spotted from section lines,"S,C,AP,AB",12/31/1938,12/28/1893,01/16/1907,20834,0,,88CW0005,1,1,,4900502,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/185141,"(39.607628, -102.297239)",1073
4905012,BODEN D ALT PT W 27218F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,NE,SW,21,5.0 S,44.0 W,S,2640,E,2640,S,732039.1,4387699.4,Spotted from section lines,"S,C,AP",12/31/1938,12/28/1893,01/16/1907,20834,0,,79CW0288,1,2.6,,4900502,,,ALT PT TO BODEN DITCH,https://dwr.state.co.us/Tools/WaterRights/Transactions/185139,"(39.607628, -102.297239)",1073
4905012,BODEN D ALT PT W 27218F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,NW,NE,SW,21,5.0 S,44.0 W,S,2640,E,2640,S,732039.1,4387699.4,Spotted from section lines,"S,CA,AP",12/31/1938,12/28/1893,01/16/1907,20834,0,,88CW0005,1,1.6,,4900502,,,MADE ABSOLUTE,https://dwr.state.co.us/Tools/WaterRights/Transactions/185140,"(39.607628, -102.297239)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,"O,TF",12/28/1893,,11/01/1885,13089,0,,W0045,1,1.5,,4905016,,,TFRD TO DAVIS WELL 04/30/1979,https://dwr.state.co.us/Tools/WaterRights/Transactions/185027,"(39.58712, -102.345402)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,05/15/1926,27893,0,,W0045,1,2.7176,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/307889,"(39.58712, -102.345402)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,S,09/08/1938,12/28/1893,05/15/1926,27893,0,,CA2985,1,9,,,,,82 W0045,https://dwr.state.co.us/Tools/WaterRights/Transactions/185026,"(39.58712, -102.345402)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,"S,TF",09/08/1938,12/28/1893,05/15/1926,27893,0,,W0045,1,0.2824,,4905016,,,TFRD TO DAVIS WELL 04/30/1979,https://dwr.state.co.us/Tools/WaterRights/Transactions/185028,"(39.58712, -102.345402)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,S,09/08/1938,12/28/1893,01/16/1907,20834,0,,CA2985,1,2.6,,,,,60  79CW288  BODEN WL ALT PT TO DITCH,https://dwr.state.co.us/Tools/WaterRights/Transactions/185025,"(39.58712, -102.345402)",1073
4900502,BODEN DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,SE,SE,25,5.0 S,45.0 W,S,,,,,727970.9,4385299.2,Spotted from quarters,"O,TT",12/28/1893,,11/01/1885,13089,0,,CA4388,1,3,,4900516,,,TB 2 ASP 19571 FM IRELAND D,https://dwr.state.co.us/Tools/WaterRights/Transactions/185024,"(39.58712, -102.345402)",1073
4903314,BONNY RES,Reservoir,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,,NW,SW,15,5.0 S,43.0 W,S,,,,,742619.5,4389650.4,Spotted from quarters,O,12/31/1977,,12/03/1948,36131,0,,W9135,1560,,351460,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185099,"(39.622257, -102.173421)",1073
4900535,BURLINGTON MUN WW PL,Pipeline,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,,SW,SW,6,9.0 S,43.0 W,S,,,,,736713.9,4352593.4,Spotted from quarters,"S,C",12/31/1975,12/31/1974,12/26/1975,46015,0,,W8095,2,1.25,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185092,"(39.290389, -102.255287)",1009
4900535,BURLINGTON MUN WW PL,Pipeline,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,,SW,SW,6,9.0 S,43.0 W,S,,,,,736713.9,4352593.4,Spotted from quarters,"S,C,AB",12/31/1975,12/31/1974,12/26/1975,46015,0,,W8095,27,1.25,,,,,ABAN 4/25/1985,https://dwr.state.co.us/Tools/WaterRights/Transactions/185093,"(39.290389, -102.255287)",1009
4905013,COLO GFP W 28656,Well,NORTHERN HIGH PLAINS,1,49,KIT CARSON,SW,SW,SW,3,9.0 S,50.0 W,S,587,W,490,S,673720.1,4350667,Spotted from section lines,O,12/31/1972,,09/01/1966,42612,0,,W6470,8,0.006,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185142,"(39.287969, -102.985706)",1009
4905014,COLO GFP W 28657,Well,NORTHERN HIGH PLAINS,1,49,KIT CARSON,SW,SE,SE,4,9.0 S,50.0 W,S,948,E,89,S,673255.2,4350543.5,Spotted from section lines,O,12/31/1972,,09/22/1966,42633,0,,W6470,8,0.008,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185143,"(39.286946, -102.991127)",1009
4905015,COLO GFP W 33109,Well,NORTHERN HIGH PLAINS,1,49,KIT CARSON,NE,SE,NE,9,9.0 S,50.0 W,S,636,E,1569,N,673361.4,4350038.2,Spotted from section lines,O,12/31/1972,,02/07/1968,43136,0,,W6470,8,0.111,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/185144,"(39.282377, -102.990029)",1009
4900503,CORLISS DITCH 2A,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SW,NE,NW,18,6.0 S,45.0 W,S,,,,,717030.8,4378844.8,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,05/06/1896,16928,0,,84CW0204,1,4,,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185030,"(39.531859, -102.474783)",1009
4900503,CORLISS DITCH 2A,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SW,NE,NW,18,6.0 S,45.0 W,S,,,,,717030.8,4378844.8,Spotted from quarters,S,09/08/1938,12/28/1893,05/06/1896,16928,0,,CA2985,1,4,,,,,38,https://dwr.state.co.us/Tools/WaterRights/Transactions/185029,"(39.531859, -102.474783)",1009
4900504,CORLISS DITCH 2C,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SW,NE,NW,18,6.0 S,45.0 W,S,,,,,717030.8,4378844.8,Spotted from quarters,S,09/08/1938,12/28/1893,05/07/1896,16929,0,,CA2985,1,2,,,,,38,https://dwr.state.co.us/Tools/WaterRights/Transactions/185031,"(39.531859, -102.474783)",1009
4900504,CORLISS DITCH 2C,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SW,NE,NW,18,6.0 S,45.0 W,S,,,,,717030.8,4378844.8,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,05/07/1896,16929,0,,84CW0204,1,2,,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185032,"(39.531859, -102.474783)",1009
4905016,DAVIS WELL,Well,GROUNDWATER: NORTHERN HIGH PLAINS,1,49,YUMA,,NE,SE,20,5.0 S,44.0 W,S,,,,,731055.2,4387459.1,Spotted from quarters,"S,TT",09/08/1938,12/28/1893,05/15/1926,27893,0,,W0045,1,0.2824,,4900502,,,TFR FM BODEN D EXT 04/30/1979,https://dwr.state.co.us/Tools/WaterRights/Transactions/185146,"(39.605734, -102.308771)",1073
4905016,DAVIS WELL,Well,NORTHERN HIGH PLAINS,1,49,YUMA,,NE,SE,20,5.0 S,44.0 W,S,,,,,731055.2,4387459.1,Spotted from quarters,"O,TT",12/28/1893,,11/01/1885,13089,0,,W0045,1,1.5,,4900502,,,TFR FM BODEN D 04/30/1979,https://dwr.state.co.us/Tools/WaterRights/Transactions/185145,"(39.605734, -102.308771)",1073
4905017,EBELER WELL 1,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,NE,SW,22,5.0 S,44.0 W,S,1815,W,1819,S,733408.7,4387514,Spotted from section lines,"O,TT",12/28/1893,,11/10/1885,13098,0,,11CW0255,1,2,,4900528,,,TFR FM SHERRER DITCH,https://dwr.state.co.us/Tools/WaterRights/Transactions/263203,"(39.60559, -102.281364)",1073
4905017,EBELER WELL 1,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,SW,SW,22,5.0 S,44.0 W,S,540,W,540,S,733041.5,4387101.3,Spotted from section lines,"O,AP",12/28/1893,,11/10/1885,13098,0,,W7578,1,2,,4900528,,,APOD TO SHERRER DITCH; WELLS 1&2 COLLECTIVELY CAN PRODUCE A MAXIMUM OF 2 CFS; 11CW0263 REMOVED FROM ABANDONMENT LIST 1/16/15,https://dwr.state.co.us/Tools/WaterRights/Transactions/185147,"(39.601973, -102.285779)",1073
4905017,EBELER WELL 1,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,SW,SW,22,5.0 S,44.0 W,S,540,W,540,S,733041.5,4387101.3,Spotted from section lines,"O,AP,AB",12/28/1893,,11/10/1885,13098,0,,11CW0255,1,2,,4900528,,,ALTERNATE POINT STATUS NULLIFIED,https://dwr.state.co.us/Tools/WaterRights/Transactions/263202,"(39.601973, -102.285779)",1073
4905018,EBELER WELL 2,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,SW,SW,22,5.0 S,44.0 W,S,500,W,500,S,733030,4387088.4,Spotted from section lines,"O,AP",12/28/1893,,11/10/1885,13098,0,,W7578,1,2,,4900528,,,APOD TO SHERRER DITCH; WELLS 1&2 COLLECTIVELY CAN PRODUCE A MAXIMUM OF 2 CFS; 11CW0263 REMOVED FROM ABANDONMENT LIST 1/16/15,https://dwr.state.co.us/Tools/WaterRights/Transactions/185148,"(39.601859, -102.285923)",1073
4905018,EBELER WELL 2-22808-F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,NE,SW,22,5.0 S,44.0 W,S,1636,W,1345,S,733362,4387366.4,Spotted from section lines,"O,AP",12/28/1893,,11/10/1885,13098,0,,11CW0255,1,2,,4905017,,,ALTERNATE POINT TO EBELERWELL 1-22807-F,https://dwr.state.co.us/Tools/WaterRights/Transactions/263206,"(39.604271, -102.281963)",1073
4905018,EBELER WELL 2-22808-F,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,SW,SW,22,5.0 S,44.0 W,S,500,W,500,S,733030,4387088.4,Spotted from section lines,"O,AP,AB",12/28/1893,,11/10/1885,13098,0,,11CW0255,1,2,,4900528,,,ALTERNATE POINT STATUS NULLIFIED,https://dwr.state.co.us/Tools/WaterRights/Transactions/263205,"(39.601859, -102.285923)",1073
4900505,E G DAVIS RES DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NW,SW,18,6.0 S,45.0 W,S,,,,,716637.4,4378031,Spotted from quarters,"O,AB",12/28/1893,,01/16/1893,15722,0,,84CW0204,1,,32.63,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185035,"(39.524633, -102.479622)",1009
4900505,E G DAVIS RES DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NW,SW,18,6.0 S,45.0 W,S,,,,,716637.4,4378031,Spotted from quarters,"O,AB",12/28/1893,,04/28/1891,15093,0,,84CW0204,1,,8.25,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185036,"(39.524633, -102.479622)",1009
4900505,E G DAVIS RES DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NW,SW,18,6.0 S,45.0 W,S,,,,,716637.4,4378031,Spotted from quarters,O,12/28/1893,,01/16/1893,15722,0,,CA18162,1,,32.63,,,,5,https://dwr.state.co.us/Tools/WaterRights/Transactions/185034,"(39.524633, -102.479622)",1009
4900505,E G DAVIS RES DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NW,SW,18,6.0 S,45.0 W,S,,,,,716637.4,4378031,Spotted from quarters,O,12/28/1893,,04/28/1891,15093,0,,CA18162,1,,8.25,,,,5,https://dwr.state.co.us/Tools/WaterRights/Transactions/185033,"(39.524633, -102.479622)",1009
4900506,EMERSON DITCH 1,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,NE,SW,NW,5,5.0 S,42.0 W,S,,,,,748864.7,4393492.5,Spotted from quarters,O,12/28/1893,,04/18/1893,15814,0,,CA18162,1,100,,,,,5 TRIB TO S FK REPUBLICAN RIVER,https://dwr.state.co.us/Tools/WaterRights/Transactions/185037,"(39.65504, -102.099305)",1073
4900507,EMERSON DITCH 2,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,NE,SW,SW,16,5.0 S,43.0 W,S,,,,,741029.9,4389166.4,Spotted from quarters,O,12/28/1893,,04/15/1891,15080,0,,CA18162,1,45,,,,,5,https://dwr.state.co.us/Tools/WaterRights/Transactions/185038,"(39.618351, -102.192096)",1073
4900507,EMERSON DITCH 2,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,NE,SW,SW,16,5.0 S,43.0 W,S,,,,,741029.9,4389166.4,Spotted from quarters,"O,AB",12/28/1893,,04/15/1891,15080,0,,84CW0204,1,45,,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185039,"(39.618351, -102.192096)",1073
4900508,EMERSON DITCH 3,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NW,SE,22,5.0 S,44.0 W,S,,,,,733869.7,4387591.1,Spotted from quarters,O,12/28/1893,,04/10/1891,15075,0,,CA18162,1,45,,,,,5,https://dwr.state.co.us/Tools/WaterRights/Transactions/185040,"(39.606158, -102.275976)",1073
4900508,EMERSON DITCH 3,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NW,SE,22,5.0 S,44.0 W,S,,,,,733869.7,4387591.1,Spotted from quarters,"O,AB",12/28/1893,,04/10/1891,15075,0,,11CW0263,1,45,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/255860,"(39.606158, -102.275976)",1073
4905000,FOSTER WELL 1,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SW,NE,NW,19,5.0 S,43.0 W,S,,,,,738222.1,4388597.7,Spotted from quarters,S,09/08/1938,12/28/1893,05/30/1935,31195,0,,CA2985,1,4.6,,,,,88 84CW624,https://dwr.state.co.us/Tools/WaterRights/Transactions/185116,"(39.614018, -102.224974)",1073
4905001,FOSTER WELL 2,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SE,SE,SW,18,5.0 S,43.0 W,S,,,,,738201.2,4389007.6,Spotted from quarters,S,09/08/1938,12/28/1893,07/07/1935,31233,0,,CA2985,1,4.2,,,,,88,https://dwr.state.co.us/Tools/WaterRights/Transactions/185117,"(39.617713, -102.22507)",1073
4905001,FOSTER WELL 2,Well,NORTHERN HIGH PLAINS,1,49,YUMA,SE,SE,SW,18,5.0 S,43.0 W,S,,,,,738201.2,4389007.6,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,07/07/1935,31233,0,,84CW0204,1,4.2,,,,,ABANDON 02/02/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185118,"(39.617713, -102.22507)",1073
4900509,FULLER DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,SW,7,5.0 S,42.0 W,S,,,,,747741.7,4391455.6,Spotted from quarters,O,12/28/1893,,11/23/1890,14937,0,,CA18162,1,2,,,,,4,https://dwr.state.co.us/Tools/WaterRights/Transactions/185041,"(39.637036, -102.113141)",1073
4900509,FULLER DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,SW,7,5.0 S,42.0 W,S,,,,,747741.7,4391455.6,Spotted from quarters,S,09/08/1938,12/28/1893,01/08/1927,28131,0,,CA2985,1,3.5,,,,,52,https://dwr.state.co.us/Tools/WaterRights/Transactions/185043,"(39.637036, -102.113141)",1073
4900509,FULLER DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,SW,7,5.0 S,42.0 W,S,,,,,747741.7,4391455.6,Spotted from quarters,S,09/08/1938,12/28/1893,07/31/1904,19935,0,,CA2985,1,1.5,,,,,52,https://dwr.state.co.us/Tools/WaterRights/Transactions/185042,"(39.637036, -102.113141)",1073
4900510,GREEN MEADOW DITCH 1,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SE,NW,NW,2,6.0 S,45.0 W,S,1167,W,1311,N,723160,4382275.2,Spotted from section lines,S,09/08/1938,12/28/1893,07/27/1902,19200,0,,CA2985,1,2,,,,,44,https://dwr.state.co.us/Tools/WaterRights/Transactions/185044,"(39.561164, -102.402384)",1009
4900510,GREEN MEADOW DITCH 1,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,SE,NW,NW,2,6.0 S,45.0 W,S,1167,W,1311,N,723160,4382275.2,Spotted from section lines,"S,AB",09/08/1938,12/28/1893,07/27/1902,19200,0,,11CW0263,1,2,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/255861,"(39.561164, -102.402384)",1009
4900511,GREEN MEADOW DITCH 2,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NE,NW,2,6.0 S,45.0 W,S,1459,W,1426,N,723249.3,4382241.6,Spotted from section lines,S,09/08/1938,12/28/1893,07/28/1902,19201,0,,CA2985,1,1,,,,,47,https://dwr.state.co.us/Tools/WaterRights/Transactions/185045,"(39.560844, -102.40136)",1009
4900511,GREEN MEADOW DITCH 2,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,KIT CARSON,NW,NE,NW,2,6.0 S,45.0 W,S,1459,W,1426,N,723249.3,4382241.6,Spotted from section lines,"S,AB",09/08/1938,12/28/1893,07/28/1902,19201,0,,11CW0263,1,1,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/255862,"(39.560844, -102.40136)",1009
4900512,HALE DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,NW,21,5.0 S,43.0 W,S,,,,,741454.1,4388780.1,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,07/15/1904,19919,0,,11CW0263,1,4.54,,,,,ABANDONED,https://dwr.state.co.us/Tools/WaterRights/Transactions/255863,"(39.614755, -102.187301)",1073
4900512,HALE DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,NW,21,5.0 S,43.0 W,S,,,,,741454.1,4388780.1,Spotted from quarters,"S,TT",09/08/1938,12/28/1893,07/15/1904,19919,0,,CA4433,1,4.54,,4900525,,,TB-20 FM NEWTON DITCH,https://dwr.state.co.us/Tools/WaterRights/Transactions/185046,"(39.614755, -102.187301)",1073
4900512,HALE DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,NW,21,5.0 S,43.0 W,S,3758,E,702,N,741314.5,4388765.6,Spotted from section lines,S,09/08/1938,12/28/1893,05/15/1908,21319,0,,CA2985,1,3,,,,,67,https://dwr.state.co.us/Tools/WaterRights/Transactions/185048,"(39.614667, -102.188924)",1073
4900512,HALE DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,NW,21,5.0 S,43.0 W,S,3758,E,702,N,741314.5,4388765.6,Spotted from section lines,S,09/08/1938,12/28/1893,01/17/1908,21200,0,,CA2985,1,23,,,,,62,https://dwr.state.co.us/Tools/WaterRights/Transactions/185047,"(39.614667, -102.188924)",1073
4900512,HALE DITCH,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,SW,NE,NW,21,5.0 S,43.0 W,S,3758,E,702,N,741314.5,4388765.6,Spotted from section lines,S,09/08/1938,12/28/1893,11/20/1932,30274,0,,CA2985,1,8.5,,,,,84,https://dwr.state.co.us/Tools/WaterRights/Transactions/185049,"(39.614667, -102.188924)",1073
4900513,HAYLANDS DITCH,Ditch,LANDSMAN CREEK,1,49,YUMA,NE,SE,SE,25,5.0 S,44.0 W,S,,,,,737586.9,4385725.9,Spotted from quarters,S,09/08/1938,12/28/1893,07/20/1921,26133,0,,CA2985,1,4.3,,,,,80,https://dwr.state.co.us/Tools/WaterRights/Transactions/185050,"(39.588349, -102.233395)",1073
4900513,HAYLANDS DITCH,Ditch,LANDSMAN CREEK,1,49,YUMA,NE,SE,SE,25,5.0 S,44.0 W,S,,,,,737586.9,4385725.9,Spotted from quarters,"S,AB",09/08/1938,12/28/1893,07/20/1921,26133,0,,84CW0204,1,4.3,,,,,ABANDON 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/185051,"(39.588349, -102.233395)",1073
4905020,H B BODEN WELL AD8071,Well,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,NE,NW,NW,14,5.0 S,44.0 W,S,,,,,734526.1,4390037.1,Spotted from quarters,"S,C",12/31/1980,12/31/1979,09/30/1979,47481.47389,0,,80CW0037,1,3,,,,,TRIBUTARY ALLUVIUM,https://dwr.state.co.us/Tools/WaterRights/Transactions/185153,"(39.627993, -102.267473)",1073
4900537,HUTTON DITCH NO 1,Ditch,SOUTH FORK REPUBLICAN RIVER,1,49,YUMA,NE,NW,SW,12,5.0 S,43.0 W,S,921,W,2140,S,745851.7,4391404.8,Spotted from section lines,S,12/31/1977,12/31/1976,07/05/1954,46386.38171,0,,W8667,1,12.9,,,,,11CW0263 REMOVED FROM ABANDONMENT LIST 1/16/15,https://dwr.state.co.us/Tools/WaterRights/Transactions/185094,"(39.637126, -102.135154)",1073
