"year","agedesc","gender","ethnicity","degreelevel","residency","cip2","cip","programname","recordcount"
"2001","25-40","Female","Black or African American, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","25-40","Female","Black or African American, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","22","22.0103",,
"2001","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Female","Hispanic","Associate","In-State","20","20.0203",,
"2001","25-40","Female","Hispanic","Associate","In-State","51","51.1601",,
"2001","25-40","Female","Hispanic","Associate","In-State","52","52.1202",,
"2001","25-40","Female","Hispanic","Certificate","In-State","20","20.0201",,
"2001","25-40","Female","Hispanic","Certificate","In-State","51","51.1613",,
"2001","25-40","Female","Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Female","Hispanic","Certificate","In-State","52","52.1204",,
"2001","25-40","Female","Native American or Alaskan Native","Certificate","In-State","22","22.0103",,
"2001","25-40","Female","Non-Resident Alien","Certificate","In-State","52","52.1204",,
"2001","25-40","Female","White, non-Hispanic","Associate","In-State","51","51.1601",,"23"
"2001","25-40","Female","White, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","12","12.0405",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","20","20.0201",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","22","22.0103",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","48","48.0101",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","48","48.0201",,
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","51","51.1613",,"21"
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","Asian or Pacific Islander","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","Asian or Pacific Islander","Certificate","In-State","52","52.1204",,
"2001","25-40","Male","Black or African American, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","25-40","Male","Black or African American, non-Hispanic","Certificate","In-State","12","12.0405",,
"2001","25-40","Male","Black or African American, non-Hispanic","Certificate","In-State","51","51.1613",,
"2001","25-40","Male","Black or African American, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","Black or African American, non-Hispanic","Certificate","In-State","52","52.1204",,
"2001","25-40","Male","Hispanic","Associate","In-State","48","48.0201",,
"2001","25-40","Male","Hispanic","Associate","In-State","51","51.1601",,
"2001","25-40","Male","Hispanic","Certificate","In-State","22","22.0103",,
"2001","25-40","Male","Hispanic","Certificate","In-State","51","51.1613",,
"2001","25-40","Male","Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","Hispanic","Certificate","In-State","52","52.1204",,
"2001","25-40","Male","Native American or Alaskan Native","Associate","In-State","52","52.1202",,
"2001","25-40","Male","Native American or Alaskan Native","Certificate","In-State","48","48.0201",,
"2001","25-40","Male","Native American or Alaskan Native","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","White, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","25-40","Male","White, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","25-40","Male","White, non-Hispanic","Certificate","In-State","48","48.0101",,
"2001","25-40","Male","White, non-Hispanic","Certificate","In-State","51","51.1613",,
"2001","25-40","Male","White, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","25-40","Male","White, non-Hispanic","Certificate","In-State","52","52.1204",,
"2001","Over 40","Female","Asian or Pacific Islander","Certificate","In-State","19","19.0705",,
"2001","Over 40","Female","Asian or Pacific Islander","Certificate","In-State","52","52.1202",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","20","20.0203",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Certificate","In-State","12","12.0405",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Certificate","In-State","20","20.0201",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Certificate","In-State","22","22.0103",,
"2001","Over 40","Female","Black or African American, non-Hispanic","Certificate","In-State","52","52.1204",,
"2001","Over 40","Female","Hispanic","Associate","In-State","20","20.0203",,
"2001","Over 40","Female","Hispanic","Associate","In-State","22","22.0103",,
"2001","Over 40","Female","Hispanic","Associate","In-State","51","51.1601",,
"2001","Over 40","Female","Hispanic","Certificate","In-State","20","20.0201",,
"2001","Over 40","Female","Hispanic","Certificate","In-State","22","22.0103",,
"2001","Over 40","Female","Hispanic","Certificate","In-State","51","51.1613",,
"2001","Over 40","Female","Hispanic","Certificate","In-State","52","52.1202",,
"2001","Over 40","Female","Native American or Alaskan Native","Certificate","In-State","52","52.1202",,
"2001","Over 40","Female","Non-Resident Alien","Certificate","In-State","20","20.0201",,
"2001","Over 40","Female","White, non-Hispanic","Associate","In-State","20","20.0203",,
"2001","Over 40","Female","White, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","Over 40","Female","White, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","12","12.0405",,
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","22","22.0103",,
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","48","48.0201",,
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","51","51.1613",,
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","Asian or Pacific Islander","Associate","In-State","52","52.1202",,
"2001","Over 40","Male","Asian or Pacific Islander","Certificate","In-State","48","48.0201",,
"2001","Over 40","Male","Asian or Pacific Islander","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","Black or African American, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","Over 40","Male","Black or African American, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","Black or African American, non-Hispanic","Certificate","In-State","52","52.1204",,
"2001","Over 40","Male","Hispanic","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","Hispanic","Certificate","In-State","52","52.1204",,
"2001","Over 40","Male","Native American or Alaskan Native","Associate","In-State","48","48.0101",,
"2001","Over 40","Male","Native American or Alaskan Native","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","White, non-Hispanic","Associate","In-State","51","51.1601",,
"2001","Over 40","Male","White, non-Hispanic","Associate","In-State","52","52.1202",,
"2001","Over 40","Male","White, non-Hispanic","Certificate","In-State","48","48.0101",,
"2001","Over 40","Male","White, non-Hispanic","Certificate","In-State","51","51.1613",,
"2001","Over 40","Male","White, non-Hispanic","Certificate","In-State","52","52.1202",,
"2001","Over 40","Male","White, non-Hispanic","Certificate","In-State","52","52.1204",,
"2001","21-24","Female","Non-Resident Alien","Associate","Out-of-State","20","20.0203",,
"2001","21-24","Female","Non-Resident Alien","Associate","Out-of-State","52","52.1202",,
"2001","21-24","Female","Non-Resident Alien","Certificate","Out-of-State","20","20.0201",,
"2001","21-24","Male","Non-Resident Alien","Associate","Out-of-State","52","52.1202",,
"2001","25-40","Female","Non-Resident Alien","Associate","Out-of-State","52","52.1202",,
"2001","25-40","Female","Non-Resident Alien","Certificate","Out-of-State","20","20.0201",,
"2003","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2013","21-24","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2001","17-20","Female","White, non-Hispanic","Certificate","In-State","50","50.0402","Commercial and Advertising Art",
"2001","17-20","Male","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2012","21-24","Male","White, non-Hispanic","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2011","17-20","Female","Unknown Ethnicity","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2007","25-40","Male","White, non-Hispanic","Certificate","In-State","19","19.0706","Child Development",
"2006","21-24","Female","White, non-Hispanic","Certificate","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2013","25-40","Female","Hispanic","Certificate","Out-of-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2017","17-20","Male","Non-Resident Alien","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2008","Over 40","Female","Hispanic","Certificate","In-State","19","19.0706","Child Development","48"
"2011","25-40","Female","White, non-Hispanic","Certificate","In-State","51","51.0907","Medical Radiologic Technology/Science - Radiation Therapist",
"2016","25-40","Male","Black or African American, non-Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2011","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2014","25-40","Female","White, non-Hispanic","Associate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2016","21-24","Male","White, non-Hispanic","Associate","In-State","48","48.0508","Welding Technology/Welder",
"2013","25-40","Male","Hispanic","Certificate","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2008","25-40","Female","White, non-Hispanic","Certificate","In-State","50","50.0409","Graphic Design",
"2001","Over 40","Female","Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2001","Over 40","Female","Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2014","Over 40","Female","Unknown","Certificate","In-State","51","51.1508","Mental Health Counseling/Counselor",
"2014","21-24","Male","Non-Resident Alien","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2013","Over 40","Male","White, non-Hispanic","Certificate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2017","Over 40","Female","Hispanic","Certificate","In-State","51","51.0808","Veterinary/Animal Health Technology/Technician and Veterinary Assistant",
"2007","21-24","Female","Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2016","25-40","Male","More than one race/ethnicity (non-hispanic)","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2014","21-24","Male","More than one race/ethnicity (non-hispanic)","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2002","25-40","Male","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2007","25-40","Male","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2010","21-24","Male","White, non-Hispanic","Certificate","In-State","52","52.1201","Management Information Systems, General",
"2010","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","51","51.0801","Medical/Clinical Assistant",
"2016","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2009","25-40","Male","White, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2016","25-40","Male","More than one race/ethnicity (non-hispanic)","Certificate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2015","21-24","Female","Hispanic","Associate","In-State","52","52.1201","Management Information Systems, General",
"2006","Over 40","Female","White, non-Hispanic","Associate","In-State","51","51.0808","Veterinary/Animal Health Technology/Technician and Veterinary Assistant",
"2001","25-40","Female","White, non-Hispanic","Certificate","In-State","51","51.1502","Psychiatric/Mental Health Services Technician","15"
"2004","25-40","Male","White, non-Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2004","25-40","Male","Asian or Pacific Islander","Certificate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2016","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","50","50.0409","Graphic Design",
"2010","21-24","Male","Black or African American, non-Hispanic","Certificate","In-State","11","11.0101","Computer and Information Sciences, General",
"2016","25-40","Male","White, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2012","21-24","Female","More than one race/ethnicity (non-hispanic)","Certificate","Out-of-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2013","21-24","Female","Hispanic","Associate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2017","21-24","Female","Asian","Associate","In-State","51","51.1508","Mental Health Counseling/Counselor",
"2014","21-24","Male","White, non-Hispanic","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2013","21-24","Female","White, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide","12"
"2011","25-40","Female","Unknown Ethnicity","Associate","In-State","51","51.3801","Registered Nursing/Registered Nurse",
"2002","25-40","Female","Hispanic","Associate","In-State","31","31.0599","Health and Physical Education/Fitness, Other",
"2007","21-24","Female","Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2012","21-24","Female","Asian","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2016","25-40","Female","White, non-Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other","16"
"2014","25-40","Female","Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other","10"
"2009","17-20","Male","White, non-Hispanic","Associate","In-State","15","15.1301","Drafting and Design Technology/Technician, General",
"2015","21-24","Male","Black or African American, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2003","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2003","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2013","Over 40","Female","Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2013","Over 40","Female","Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2011","21-24","Male","Non-Resident Alien","Associate","Out-of-State","24","24.0102","General Studies",
"2008","25-40","Female","Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2011","17-20","Male","White, non-Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2007","25-40","Male","White, non-Hispanic","Certificate","In-State","50","50.0502","Technical Theatre/Theatre Design and Technology",
"2017","17-20","Male","Unknown Ethnicity","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2014","21-24","Male","Hispanic","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2009","Over 40","Male","White, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2009","25-40","Male","Black or African American, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2012","21-24","Female","Asian","Associate","In-State","24","24.0102","General Studies",
"2013","25-40","Female","Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2004","25-40","Female","White, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2008","21-24","Female","White, non-Hispanic","Associate","In-State","51","51.0808","Veterinary/Animal Health Technology/Technician and Veterinary Assistant",
"2009","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2004","21-24","Female","Non-Resident Alien","Associate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2015","25-40","Female","Hispanic","Associate","In-State","13","13.121","Early Childhood Education and Teaching",
"2017","Over 40","Female","White, non-Hispanic","Bachelor","In-State","51","51.0602","Dental Hygiene/Hygienist",
"2013","21-24","Female","White, non-Hispanic","Associate","In-State","51","51.1508","Mental Health Counseling/Counselor",
"2001","21-24","Female","Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2001","21-24","Female","Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2015","25-40","Male","White, non-Hispanic","Associate","In-State","11","11.0101","Computer and Information Sciences, General",
"2009","25-40","Female","Asian or Pacific Islander","Certificate","Out-of-State","51","51.1508","Mental Health Counseling/Counselor",
"2013","25-40","Female","Unknown","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2011","25-40","Female","White, non-Hispanic","Associate","In-State","51","51.0911","Radiologic Technology/Science - Radiographer",
"2004","25-40","Female","White, non-Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2014","25-40","Female","Unknown","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2008","25-40","Male","White, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2014","Over 40","Female","Black or African American, non-Hispanic","Associate","Out-of-State","13","13.121","Early Childhood Education and Teaching",
"2015","25-40","Male","White, non-Hispanic","Certificate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2015","25-40","Male","White, non-Hispanic","Certificate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2013","25-40","Male","Asian","Certificate","In-State","52","52.1201","Management Information Systems, General",
"2002","Over 40","Male","Black or African American, non-Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2006","21-24","Female","White, non-Hispanic","Certificate","In-State","44","44","Human Services, General",
"2007","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2007","25-40","Female","Black or African American, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2016","21-24","Female","Black or African American, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2007","Over 40","Female","Hispanic","Associate","In-State","51","51.0602","Dental Hygiene/Hygienist",
"2006","21-24","Female","Hispanic","Certificate","In-State","19","19.0706","Child Development",
"2013","25-40","Male","Black or African American","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2017","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2016","21-24","Female","Non-Resident Alien","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2008","Over 40","Female","White, non-Hispanic","Associate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2005","25-40","Male","White, non-Hispanic","Associate","In-State","11","11.0101","Computer and Information Sciences, General",
"2014","25-40","Female","Hispanic","Associate","In-State","15","15.1301","Drafting and Design Technology/Technician, General",
"2013","17-20","Female","Hispanic","Associate","In-State","15","15.1301","Drafting and Design Technology/Technician, General",
"2013","Over 40","Male","White, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2011","21-24","Female","White, non-Hispanic","Certificate","Out-of-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2014","21-24","Female","Black or African American, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2005","25-40","Female","White, non-Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2001","21-24","Male","Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2016","25-40","Female","White, non-Hispanic","Certificate","In-State","13","13.121","Early Childhood Education and Teaching","11"
"2012","Over 40","Female","White, non-Hispanic","Associate","In-State","11","11.0101","Computer and Information Sciences, General",
"2010","Over 40","Female","Hispanic","Associate","In-State","15","15.1301","Drafting and Design Technology/Technician, General",
"2015","Over 40","Female","Black or African American, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2005","21-24","Male","White, non-Hispanic","Associate","Out-of-State","50","50.0409","Graphic Design",
"2012","21-24","Male","White, non-Hispanic","Certificate","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2010","25-40","Male","White, non-Hispanic","Associate","In-State","51","51.3801","Registered Nursing/Registered Nurse",
"2011","17-20","Female","Black or African American, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2011","25-40","Female","White, non-Hispanic","Certificate","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide","17"
"2006","25-40","Female","White, non-Hispanic","Associate","In-State","51","51.0602","Dental Hygiene/Hygienist","10"
"2005","25-40","Female","Non-Resident Alien","Associate","Out-of-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2017","25-40","Male","Hispanic","Associate","Out-of-State","24","24.0102","General Studies",
"2017","25-40","Male","White, non-Hispanic","Certificate","Out-of-State","48","48.0508","Welding Technology/Welder",
"2017","25-40","Male","White, non-Hispanic","Certificate","Out-of-State","48","48.0508","Welding Technology/Welder",
"2008","Over 40","Male","White, non-Hispanic","Associate","In-State","51","51.0911","Radiologic Technology/Science - Radiographer",
"2005","25-40","Female","Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2004","25-40","Female","Black or African American, non-Hispanic","Associate","In-State","52","52.0302","Accounting Technology/Technician and Bookkeeping",
"2011","17-20","Female","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2002","Over 40","Female","Hispanic","Associate","In-State","51","51.0602","Dental Hygiene/Hygienist",
"2011","Over 40","Male","Hispanic","Associate","In-State","48","48.0503","Machine Shop Technology/Assistant",
"2010","17-20","Female","Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2009","21-24","Male","White, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2017","Over 40","Female","White, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2016","21-24","Female","Hispanic","Certificate","Out-of-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2004","25-40","Female","White, non-Hispanic","Certificate","In-State","51","51.3501","Massage Therapy/Therapeutic Massage",
"2016","25-40","Male","Native American or Alaskan Native","Certificate","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2013","25-40","Female","White, non-Hispanic","Associate","In-State","51","51.0808","Veterinary/Animal Health Technology/Technician and Veterinary Assistant",
"2011","21-24","Female","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2016","21-24","Female","Unknown","Associate","Out-of-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2003","25-40","Male","Hispanic","Certificate","In-State","30","30.9999","Multi-/Interdisciplinary Studies, Other",
"2014","Over 40","Female","White, non-Hispanic","Associate","In-State","24","24.0102","General Studies",
"2008","25-40","Male","White, non-Hispanic","Associate","In-State","11","11.0101","Computer and Information Sciences, General",
"2010","Over 40","Female","Native American or Alaskan Native","Associate","In-State","51","51.0602","Dental Hygiene/Hygienist",
"2001","Over 40","Female","White, non-Hispanic","Certificate","In-State","51","51.1502","Psychiatric/Mental Health Services Technician","18"
"2011","17-20","Male","Unknown Ethnicity","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2009","21-24","Female","Black or African American, non-Hispanic","Certificate","In-State","19","19.0706","Child Development",
"2016","21-24","Female","Black or African American, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2015","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2015","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2014","21-24","Female","Non-Resident Alien","Associate","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2010","21-24","Female","White, non-Hispanic","Associate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2004","25-40","Female","Hispanic","Certificate","In-State","51","51.0903","Electroneurodiagnostic/Electroencephalographic Technology/Technologist",
"2010","25-40","Female","Black or African American, non-Hispanic","Associate","In-State","52","52.0302","Accounting Technology/Technician and Bookkeeping",
"2005","25-40","Female","Non-Resident Alien","Associate","Out-of-State","52","52.0302","Accounting Technology/Technician and Bookkeeping",
"2013","Over 40","Female","Black or African American","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2015","17-20","Female","White, non-Hispanic","Certificate","In-State","22","22.0302","Legal Assistant/Paralegal",
"2016","21-24","Male","Unknown","Associate","In-State","4","4.0901",,
"2007","21-24","Male","Hispanic","Associate","In-State","24","24.0102","General Studies",
"2012","21-24","Female","Black or African American, non-Hispanic","Certificate","In-State","11","11.0101","Computer and Information Sciences, General",
"2013","21-24","Male","Hispanic","Associate","In-State","51","51.1508","Mental Health Counseling/Counselor",
"2003","25-40","Male","Black or African American, non-Hispanic","Associate","In-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2007","17-20","Female","Black or African American, non-Hispanic","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2016","25-40","Male","Non-Resident Alien","Certificate","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2010","17-20","Male","Unknown Ethnicity","Associate","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2006","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2006","Over 40","Female","White, non-Hispanic","Certificate","In-State","52","52.0401","Administrative Assistant and Secretarial Science, General",
"2017","25-40","Female","Hispanic","Associate","In-State","52","52.0201","Business Administration and Management, General",
