WDID,Water Right Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Adjudication Type,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Case Number,Decreed Uses,Max Decreed Rate,Total Volumetric Limit,Associated WDID,Plan Type,Plan WDID,Comments,More Information,Location,Counties
2301567,HALL SPRING 1,Spring,SOUTH PLATTE RIVER,1,23,PARK,SW,NW,NW,9,10.0 S,78.0 W,S,,,,,403065.1,4339569.2,Spotted from quarters,S,12/31/1972,12/31/1971,06/05/1970,44559.43985,0,,W6211,8,0.033,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105392,"(39.199986, -106.122609)",1062
2300592,HIGH CREEK PLACER D,Ditch,FOURMILE CREEK,1,23,PARK,NW,SE,SE,13,10.0 S,78.0 W,S,,,,,409040.1,4336698.5,Spotted from quarters,S,05/22/1913,10/18/1889,05/15/1898,17667,0,,CA1678,1,1,,,,,548,https://dwr.state.co.us/Tools/WaterRights/Transactions/104032,"(39.174769, -106.053039)",1062
2300565,JOHN RADFORD DITCH,Ditch,TWELVEMILE CREEK,1,23,PARK,NE,SW,SE,34,10.0 S,78.0 W,S,,,,,405395.2,4331825.1,Spotted from quarters,"O,AB",10/18/1889,,07/01/1887,13696,0,,84CW0204,1,12,,,,,ABAN 02/03/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/103985,"(39.130473, -106.094548)",1062
2301424,EAST LAMB MTN SPRING,Spring,SOUTH PLATTE RIVER,1,23,PARK,SE,SW,NW,9,10.0 S,78.0 W,S,700,W,2260,N,403080.5,4339093.5,Spotted from section lines,S,12/31/2004,12/31/2003,07/13/1997,56247.53885,0,,04CW0049,78,0.022,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105320,"(39.195707, -106.122358)",1062
2300593,PEART UPPER DITCH,Ditch,FOURMILE CREEK,1,23,PARK,SE,SE,SE,13,10.0 S,78.0 W,S,,,,,409040.1,4336698.5,Spotted from quarters,O,10/18/1889,,06/15/1888,14046,0,,CA0341,1,30,,,,,161,https://dwr.state.co.us/Tools/WaterRights/Transactions/104033,"(39.174769, -106.053039)",1062
2300591,JOHN H BUYER SPRING,Spring,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,,SW,NE,13,10.0 S,78.0 W,S,,,,,408464.1,4337307.7,Spotted from quarters,S,03/24/1953,05/18/1918,12/31/1882,24974.12053,0,,CA3286,89,0.5,,,,,823,https://dwr.state.co.us/Tools/WaterRights/Transactions/104031,"(39.180197, -106.059788)",1062
2300631,WARM SPRINGS CR DITCH,Ditch,SOUTH PLATTE RIVER,1,23,PARK,NE,SW,SW,24,10.0 S,78.0 W,S,,,,,407830.2,4335088.5,Spotted from quarters,"S,AB",05/22/1899,10/18/1889,09/01/1880,14536.11202,0,,91CW0121,1,4,,,,,ABAN 01/06/1997,https://dwr.state.co.us/Tools/WaterRights/Transactions/104115,"(39.160136, -106.066824)",1062
2302128,TWELVE MILE CR MIN FLOW,Minimum Flow,TWELVEMILE CREEK,1,23,PARK,,SE,SW,29,10.0 S,78.0 W,S,1280,W,382,S,401630.5,4333406.3,Spotted from section lines,S,12/31/1976,12/31/1975,01/14/1976,46034,0,,W8231,M,8,,,,,8.7 MILES,https://dwr.state.co.us/Tools/WaterRights/Transactions/105626,"(39.144299, -106.138331)",1062
2300593,PEART UPPER DITCH,Ditch,FOURMILE CREEK,1,23,PARK,SE,SE,SE,13,10.0 S,78.0 W,S,,,,,409040.1,4336698.5,Spotted from quarters,"O,AB",10/18/1889,,06/15/1888,14046,0,,80CW0313,1,30,,,,,ABAN 11/12/1982,https://dwr.state.co.us/Tools/WaterRights/Transactions/104034,"(39.174769, -106.053039)",1062
2300630,CRYSTAL SPRING,Spring,SOUTH PLATTE RIVER,1,23,PARK,,NE,SW,24,10.0 S,78.0 W,S,,,,,408034.6,4335289.3,Spotted from quarters,O,05/22/1913,,09/30/1880,11231,0,,CA1636,9,0.25,,,,,327,https://dwr.state.co.us/Tools/WaterRights/Transactions/104112,"(39.161966, -106.064487)",1062
2301123,KLINE PUMPING PLANT,Pump,FOURMILE CREEK,1,23,PARK,NW,NW,SE,8,10.0 S,78.0 W,S,,,,,402261.8,4338758.6,Spotted from quarters,S,12/31/1975,12/31/1974,07/31/1974,45655.45502,0,,W8071,189,0.033,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105241,"(39.192593, -106.131794)",1062
2306900,MULLENVILLE SPRING PIPELINE,Well,SOUTH PLATTE RIVER,1,23,PARK,SW,SE,SW,24,10.0 S,78.0 W,S,1400,W,185,S,408076.4,4334943.6,Spotted from section lines,S,12/31/1984,12/31/1983,01/01/1958,48942.39447,0,,W8977A,9,0.006,,,,,"EXEMPT; EXHIBIT C, 3",https://dwr.state.co.us/Tools/WaterRights/Transactions/108996,"(39.15886, -106.06396)",1062
2302143,SHEEP CREEK MIN FLOW,Minimum Flow,SHEEP CREEK,1,23,PARK,,NW,NE,27,10.0 S,78.0 W,S,1800,E,100,N,405476.1,4334826.6,Spotted from section lines,S,12/31/1976,12/31/1975,01/14/1976,46034,0,,W8236,M,3,,,,,5 MILES,https://dwr.state.co.us/Tools/WaterRights/Transactions/105641,"(39.157527, -106.094032)",1062
2301121,GROESBECK/NUTT PL DIV. 2,Pipeline,FOURMILE CREEK,1,23,PARK,NW,NE,NE,8,10.0 S,78.0 W,S,,,,,402669,4339574.5,Spotted from quarters,S,12/31/1977,12/31/1976,12/31/1962,46386.41272,0,,W8674,8,0.025,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105239,"(39.19999, -106.127197)",1062
2301677,ROUND HILL SPRG STOCK W,Spring,SOUTH PLATTE RIVER,1,23,PARK,NW,NW,SE,25,10.0 S,78.0 W,S,,,,,408610.7,4333886.1,Spotted from quarters,S,12/31/1984,12/31/1983,08/31/1982,48942.48455,0,,84CW0517,79,0.003,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105501,"(39.149385, -106.05763)",1062
2300565,JOHN RADFORD DITCH,Ditch,TWELVEMILE CREEK,1,23,PARK,NE,SW,SE,34,10.0 S,78.0 W,S,,,,,405395.2,4331825.1,Spotted from quarters,O,10/18/1889,,07/01/1887,13696,0,,CA0341,1,12,,,,,157,https://dwr.state.co.us/Tools/WaterRights/Transactions/103984,"(39.130473, -106.094548)",1062
2305726,SCOWN WELL 157923,Well,SOUTH PLATTE RIVER,1,23,PARK,NW,SE,SW,4,10.0 S,78.0 W,S,,,,,403467.3,4339972.4,Spotted from quarters,O,12/31/1996,,06/19/1990,51304,0,,96CW0322,89,0.033,,,,,UPPER FOUR MILE PLACE MINING CLAIM,https://dwr.state.co.us/Tools/WaterRights/Transactions/107570,"(39.203664, -106.11801)",1062
2300631,WARM SPRINGS CR DITCH,Ditch,HIGH CREEK,1,23,PARK,NE,NW,SW,24,10.0 S,78.0 W,S,,,,,407835.7,4335490.8,Spotted from quarters,"S,AB",05/22/1899,10/18/1889,09/01/1880,14536.11202,0,,91CW0121,1,4,,,,,ABAN 01/06/1997,https://dwr.state.co.us/Tools/WaterRights/Transactions/104116,"(39.163761, -106.066815)",1062
2306878,FOURMILE CAMPGROUND SPRING PIPELINE,Well,SOUTH PLATTE RIVER,1,23,PARK,SE,SE,NW,3,10.0 S,78.0 W,S,2220,W,2430,N,405170.7,4340640.8,Spotted from section lines,S,12/31/1986,12/31/1985,06/01/1986,49825,0,,W8977A,3,0.008,,,,,"EXEMPT; EXHIBIT A, 12",https://dwr.state.co.us/Tools/WaterRights/Transactions/108974,"(39.209875, -106.098376)",1062
2301626,TELFAIR SPRING 2,Spring,SOUTH PLATTE RIVER,1,23,PARK,SW,SE,SW,7,10.0 S,78.0 W,S,,,,,400296.2,4338375.8,Spotted from quarters,S,12/31/1975,12/31/1974,07/22/1974,45655.45493,0,,W8049,12789,0.0089,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/105448,"(39.188921, -106.154495)",1062
2305466,WARM SPRINGS W 1-24916-F,Well,UNDEFINED,1,23,PARK,NE,NW,SW,24,10.0 S,78.0 W,S,1150,W,2000,S,408006.7,4335496.9,Spotted from section lines,"O,CA",12/31/1979,,11/13/1978,47068,0,,84CW0149,123580,0.45,,,,,MADE ABS 04/25/1985  11AF,https://dwr.state.co.us/Tools/WaterRights/Transactions/107291,"(39.163835, -106.064834)",1062
2300631,WARM SPRINGS CR DITCH,Ditch,SOUTH PLATTE RIVER,1,23,PARK,NE,SW,SW,24,10.0 S,78.0 W,S,,,,,407830.2,4335088.5,Spotted from quarters,S,05/22/1899,10/18/1889,09/01/1880,14536.11202,0,,CA0341,1,8,,,,,227,https://dwr.state.co.us/Tools/WaterRights/Transactions/104113,"(39.160136, -106.066824)",1062
2300631,WARM SPRINGS CR DITCH,Ditch,HIGH CREEK,1,23,PARK,NE,NW,SW,24,10.0 S,78.0 W,S,,,,,407835.7,4335490.8,Spotted from quarters,S,05/22/1899,10/18/1889,09/01/1880,14536.11202,0,,CA0341,1,8,,,,,227,https://dwr.state.co.us/Tools/WaterRights/Transactions/104114,"(39.163761, -106.066815)",1062
2300633,MOUNTAIN SHEEP WARM SPG,Spring,SOUTH PLATTE RIVER,1,23,PARK,,NW,SW,24,10.0 S,78.0 W,S,,,,,407835.7,4335490.8,Spotted from quarters,O,05/22/1913,,12/31/1880,11323,0,,CA1636,189,1,,,,,333,https://dwr.state.co.us/Tools/WaterRights/Transactions/104118,"(39.163761, -106.066815)",1062
2306898,ALMGREN SPRING PIPELINE,Well,SOUTH PLATTE RIVER,1,23,PARK,SW,NE,SW,26,10.0 S,78.0 W,S,2660,W,1795,S,406826.7,4333802.3,Spotted from section lines,S,12/31/1984,12/31/1983,12/31/1913,48942.23375,0,,W8977A,9,0.002,,,,,"EXEMPT; EXHIBIT C, 1",https://dwr.state.co.us/Tools/WaterRights/Transactions/108994,"(39.148438, -106.078257)",1062
2306867,STILLWELL WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,SE,NE,SW,5,10.0 S,77.0 W,S,2500,W,1500,S,411651.9,4340166.3,Spotted from section lines,"S,C",12/31/2007,12/31/2006,05/01/1996,57343.53447,0,,07CW0147,19Q,0.0334,,,A,2302524,,https://dwr.state.co.us/Tools/WaterRights/Transactions/108958,"(39.206279, -106.023259)",1062
2305716,PETTEE WELL 198611,Well,SOUTH PLATTE RIVER,1,23,PARK,NW,SE,SE,18,10.0 S,77.0 W,S,,,,,410652.8,4336657.5,Spotted from quarters,"O,CA",12/31/1996,,08/26/1996,53564,0,,04CW0280,8,0.027,,,,,MADE  ABS 6/10/05,https://dwr.state.co.us/Tools/WaterRights/Transactions/107558,"(39.174566, -106.034366)",1062
2302051,MCCALLUM AUG IMPACT REACH,Reach,FOXTAIL PINE CREEK,1,23,PARK,,NE,SW,5,10.0 S,77.0 W,S,,,,,411515.2,4340310.2,Spotted from quarters,"S,EX",12/31/2018,12/31/2017,07/31/2018,61573,0,,18CW3113,A,0.001,,2304494,R,2302541,SUBSTITUTION FM LOWER SACRAMENTO CREEK RESERVOIR,https://dwr.state.co.us/Tools/WaterRights/Transactions/296955,"(39.207564, -106.024862)",1062
2307806,FOXTAIL PINES F2 L171 WELL,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,,NW,SW,7,10.0 S,77.0 W,S,,,,,409465.7,4338712.3,Spotted from quarters,"S,C",12/31/2018,12/31/2017,12/17/2018,61712,0,,18CW3205,87,0.0334,,,A,2302543,,https://dwr.state.co.us/Tools/WaterRights/Transactions/297104,"(39.192957, -106.048382)",1062
2307180,FOXTAIL PINES F2 L301 WELL 54098-F,Well,SOUTH PLATTE RIVER,1,23,PARK,,NE,SW,5,10.0 S,77.0 W,S,2040,W,2055,S,411517.5,4340333.7,Spotted from section lines,"S,C",12/31/2018,12/31/2017,06/25/2001,61361.55328,0,,18CW3113,H79,0.0223,,,A,2302541,USES INCLUDES 2 HORSES & HOT TUB,https://dwr.state.co.us/Tools/WaterRights/Transactions/296952,"(39.207779, -106.024844)",1062
2302015,SCHOOLEY IMPACT REACH,Reach,FOURMILE CREEK,1,23,PARK,,SW,NE,17,10.0 S,77.0 W,S,1465,E,2415,N,412025.7,4337386.8,Spotted from section lines,"S,EX",12/31/2006,12/31/2005,12/28/2006,57340,0,,06CW0284,A,0.001,,8003929,R,2302513,EXCH FM MADDOW RES,https://dwr.state.co.us/Tools/WaterRights/Transactions/105586,"(39.181279, -106.018566)",1062
2306697,STAMPER WELL 3,Well,SOUTH PLATTE RIVER,1,23,PARK,NE,NW,NE,4,10.0 S,77.0 W,S,1701,E,52,N,413607.5,4341281.7,Spotted from section lines,"S,CA",12/31/2004,12/31/2003,11/22/2004,56574,0,,18CW0026,38,0.0334,,,,,MADE ABSOLUTE,https://dwr.state.co.us/Tools/WaterRights/Transactions/297076,"(39.21653, -106.000762)",1062
2300659,ANDERSON DITCH NO 3,Ditch,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,NW,NW,SE,2,10.0 S,77.0 W,S,2105,E,2146,S,416694.2,4340349.2,Spotted from section lines,O,10/18/1889,,07/01/1873,8583,0,,CA0341,1,13.4,,,,,"60,B27979 AURORA/GOEMMER/COIL TFR",https://dwr.state.co.us/Tools/WaterRights/Transactions/104167,"(39.208426, -105.964893)",1062
2306863,RATLIFF WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,SE,SW,NW,7,10.0 S,77.0 W,S,725,W,2080,N,409502.2,4339107.2,Spotted from section lines,"S,C",12/31/2007,12/31/2006,10/21/1996,57343.5362,0,,07CW0147,7H,0.0156,,,,,CANCELLED,https://dwr.state.co.us/Tools/WaterRights/Transactions/108952,"(39.196517, -106.048015)",1062
2302912,SPRING BRANCH GAGE,Stream Gage,SOUTH PLATTE RIVER,1,23,PARK,,SW,NW,24,10.0 S,77.0 W,S,,,,,417503.6,4335729.5,Spotted from quarters,"O,TT",10/18/1889,,07/01/1879,10774,0,,W9242-78B,C,0.2,33,2300667,R,2302250,TFR FM SPRING BRANCH; THRONTON/PLATTE-ABSLEY TFR,https://dwr.state.co.us/Tools/WaterRights/Transactions/105994,"(39.166882, -105.954953)",1062
2306694,CRAVER WELL 2,Well,SOUTH PLATTE RIVER,1,23,PARK,,SE,NE,6,10.0 S,77.0 W,S,,,,,410513.5,4340917.6,Spotted from quarters,"S,C",12/31/2004,12/31/2003,07/26/2004,56455,0,,04CW0182,79H,0.033,0.347,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/108784,"(39.212934, -106.036543)",1062
2300670,AHRENS SPRING,Spring,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,NW,NW,NE,24,10.0 S,77.0 W,S,,,,,418314.3,4336159.3,Spotted from quarters,O,05/22/1913,,12/31/1879,10957,0,,CA1636,9,1,,,,,322,https://dwr.state.co.us/Tools/WaterRights/Transactions/104200,"(39.170831, -105.945622)",1062
2300655,DITCH DITCH,Ditch,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,NE,NW,NE,3,10.0 S,77.0 W,S,1901,E,233,N,415134.7,4341203.7,Spotted from section lines,O,10/18/1889,,05/24/1887,13658,0,,CA0341,1,50,,,,,155 AURORA/GOEMMER/COIL TFR W-9448,https://dwr.state.co.us/Tools/WaterRights/Transactions/104161,"(39.215978, -105.983055)",1062
2300664,PARK DITCH,Ditch,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,SW,NE,NW,11,10.0 S,77.0 W,S,1750,W,672,N,416248,4339499.2,Spotted from section lines,O,10/18/1889,,06/10/1882,11849,0,,CA0341,1,60,,,,,131 AURORA/GOEMMER/COIL TFR W-9448,https://dwr.state.co.us/Tools/WaterRights/Transactions/104182,"(39.200725, -105.969953)",1062
2306211,GRIFFIN WELL,Well,SOUTH PLATTE RIVER,1,23,PARK,,NE,NE,6,10.0 S,77.0 W,S,,,,,410714.6,4340915.3,Spotted from quarters,"S,C",12/31/2002,12/31/2001,12/31/2002,55882,0,,02CW0387,8,0.033,,,A,2302502,CANCELLED 10/22/2009;CANCELLATION VACATED 11/23/2009,https://dwr.state.co.us/Tools/WaterRights/Transactions/108212,"(39.212934, -106.034214)",1062
2302020,GRIFFIN WELL IMPACT REACH,Reach,FOURMILE CREEK,1,23,PARK,,SW,SE,16,10.0 S,77.0 W,S,,,,,413473,4336654.3,Spotted from quarters,"S,C,EX",12/31/2002,12/31/2001,12/31/2002,55882,0,,02CW0387,8,0.0018,,2300679,R,2302502,EXCH FM GUIRAUD T-3,https://dwr.state.co.us/Tools/WaterRights/Transactions/105596,"(39.174823, -106.001721)",1062
2305467,WARM SPRINGS W 2-24917-F,Well,UNDEFINED,1,23,PARK,NW,NW,NW,30,10.0 S,77.0 W,S,200,W,100,N,409273,4334851.8,Spotted from section lines,O,12/31/1979,,11/13/1978,47068,0,,79CW0015,1235Q,0.223,,,,,79CW015/84CW149/81CW146 COMBINED AF LTD 240,https://dwr.state.co.us/Tools/WaterRights/Transactions/107292,"(39.158157, -106.050096)",1062
2306869,SNYDER WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,NE,SW,NE,8,10.0 S,77.0 W,S,1800,E,1500,N,411945.3,4339255.6,Spotted from section lines,"S,C",12/31/2007,12/31/2006,11/03/2003,57343.56189,0,,07CW0147,7H,0.0223,,,A,2302524,,https://dwr.state.co.us/Tools/WaterRights/Transactions/108962,"(39.19811, -106.019747)",1062
2306866,DEVINE WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,NE,NW,NW,8,10.0 S,77.0 W,S,675,W,250,N,411078,4339625.4,Spotted from section lines,"S,TF",12/31/2007,12/31/2006,05/21/1982,57343.48353,0,,16CW3055,H7,0.0089,,2306866,,,LOCATION CORRECTION,https://dwr.state.co.us/Tools/WaterRights/Transactions/280112,"(39.201346, -106.029835)",1062
2300634,ROGERS DITCH,Ditch,HIGH CREEK,1,23,PARK,NW,SE,SW,29,10.0 S,77.0 W,S,,,,,411402,4333407.8,Spotted from quarters,S,10/30/1893,10/18/1889,06/01/1884,14536.12571,0,,10/30/1893,1,14.3,,,,,204,https://dwr.state.co.us/Tools/WaterRights/Transactions/104119,"(39.145365, -106.02527)",1062
2302059,SAMUELSON AUG IMPACT REACH,Reach,FOURMILE CREEK,1,23,PARK,,NE,SW,7,10.0 S,77.0 W,S,,,,,409857.8,4338702.4,Spotted from quarters,"S,EX",12/31/2018,12/31/2017,12/17/2018,61712,0,,18CW3205,A,0.001,,2302924,R,2302543,SUBSTITUTION FM GUIRAUD 3T LEFT IN STREAM,https://dwr.state.co.us/Tools/WaterRights/Transactions/297105,"(39.192908, -106.043841)",1062
2306872,CONDON WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,NW,NE,SW,6,10.0 S,77.0 W,S,1500,W,2120,S,409761.8,4340379.9,Spotted from section lines,S,12/31/2007,12/31/2006,12/31/1996,57343.53691,0,,07CW0147,H7,0.0111,,,A,2302524,,https://dwr.state.co.us/Tools/WaterRights/Transactions/108967,"(39.208013, -106.045174)",1062
2305723,SMITHE FMCR LOT 10 WELL,Well,SOUTH PLATTE RIVER,1,23,PARK,NW,SW,SE,18,10.0 S,77.0 W,S,2370,E,750,S,410132.1,4336701.9,Spotted from section lines,"O,CA",12/31/1996,,12/27/1996,53687,0,,04CW0279,89,0.033,,,,,2ND HOUSE & 33560 SF IRR STILL CONDITIONAL,https://dwr.state.co.us/Tools/WaterRights/Transactions/107567,"(39.174914, -106.040401)",1062
2305069,COIL WELL 4,Well,SOUTH PLATTE RIVER,1,23,PARK,NW,NE,NE,2,10.0 S,77.0 W,S,1056,E,120,N,417022.8,4341211.8,Spotted from section lines,O,12/31/1972,,12/31/1943,34332,0,,W6596,8,0.022,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/106869,"(39.216233, -105.961189)",1062
2307180,FOXTAIL PINES F2 L301 WELL 54098-F,Well,SOUTH PLATTE RIVER,1,23,PARK,,NE,SW,5,10.0 S,77.0 W,S,2040,W,2055,S,411517.5,4340333.7,Spotted from section lines,S,12/31/2018,12/31/2017,06/25/2001,61361.55328,0,,18CW3113,H79,0.0111,,,A,2302541,USES INCLUDES 2 HORSES & HOT TUB,https://dwr.state.co.us/Tools/WaterRights/Transactions/296951,"(39.207779, -106.024844)",1062
2303354,CHENEY SPRING POND,Reservoir,SOUTH PLATTE RIVER,1,23,PARK,NW,NE,SW,31,10.0 S,77.0 W,S,3720,E,2450,S,409684.1,4332403.3,Spotted from section lines,"S,C",12/31/1996,12/31/1995,08/27/1996,53565,0,,96CW0205,569,1.12,,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/106181,"(39.136135, -106.045013)",1062
2303387,TROUT CREEK RANCH POND,Reservoir,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,,SE,NE,23,10.0 S,77.0 W,S,,,,,417101.1,4335740.7,Spotted from quarters,"O,CA,EX",12/31/2005,,11/17/2005,56934,0,,12CW0282,A,0.01,,2304494,R,2302505,MADE ABSOLUTE; EXCH FRM SACRAMENTO RES,https://dwr.state.co.us/Tools/WaterRights/Transactions/263039,"(39.166945, -105.959613)",1062
2306870,GRENDELL WELL 1,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,23,PARK,NW,NE,SW,5,10.0 S,77.0 W,S,1780,W,2455,S,411442.4,4340454.7,Spotted from section lines,"S,C",12/31/2007,12/31/2006,09/17/2003,57343.56142,0,,07CW0147,7H,0.0178,,,A,2302524,,https://dwr.state.co.us/Tools/WaterRights/Transactions/108964,"(39.208861, -106.025729)",1062
2303387,TROUT CREEK RANCH POND,Reservoir,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,,SE,NE,23,10.0 S,77.0 W,S,,,,,417101.1,4335740.7,Spotted from quarters,"O,CA,EX",12/31/2005,,11/17/2005,56934,0,,12CW0282,A,0.01,,8003929,R,2302505,MADE ABSOLUTE; EXCH FRM MADDOW RES,https://dwr.state.co.us/Tools/WaterRights/Transactions/263038,"(39.166945, -105.959613)",1062
2300661,MILLER CHAPMAN DITCH,Ditch,MIDDLE FORK SOUTH PLATTE RIVER,1,23,PARK,,NE,SW,2,10.0 S,77.0 W,S,,,,,416313,4340306,Spotted from quarters,"O,AB",10/18/1889,,06/20/1878,10398,0,,W9448,1,1.24,,,,,ABANDONED; AURORA/GOEMMER/COIL TFR,https://dwr.state.co.us/Tools/WaterRights/Transactions/104178,"(39.208002, -105.9693)",1062
2303451,VENTURE 73 RES,Reservoir,SACRAMENTO CREEK,1,23,PARK,SE,NE,SE,6,10.0 S,77.0 W,S,,,,,410693.3,4340308.5,Spotted from quarters,"O,TF",10/18/1889,,07/01/1867,6391,0,,85CW0465,A,,1.27,2304494,R,2302213,TFR TO L SACRAMENTO CR R 08/24/1988,https://dwr.state.co.us/Tools/WaterRights/Transactions/106299,"(39.207464, -106.03438)",1062
