"id","taxyr","businessname1","businessname2","ein","licensedstatescd","allstatescd","missiondesc","lobbyingactivitiesind","independentauditfinclstmtind","consolidatedauditfinclstmtind","form990providedtogvrnbodyind","conflictofinterestpolicyind","whistleblowerpolicyind","documentretentionpolicyind"
"201101369349302550","2010","CELEBRATE THE BEAT",,"200670553",,,"HOSTING OF PROGRAMS THAT CONSIST OF DAILY CLASSES IN BALLET, TAP, JAZZ AND CHOREOGRAPHY WORKSHOPS. OVER 2,000 STUDENTS PARTICIPATED IN THE PROGRAM.","f","f","f","t","t","t","t"
"201101369349303575","2010","GOLDEN CIVIC FOUNDATION INC",,"237064045",,,"Raise funds for the betterment of Golden, Colorado.","f","f","f","t","t","f","f"
"201101369349304815","2009","Centura Health Corporation",,"841335382",,,"We extend the healing ministry of Christ by caring for those who are ill and by nurturing the health of the people in our communities.","t","f","f","t","t","t","t"
"201101379349300100","2010","WILDLAND AWARENESS AND EDUCATIONAL INSTITUTE",,"261731670",,,"Mission: To raise awareness of natural resources and outdoor recreation, to cultivate tomorrow's conservation leaders and to foster a sense of appreciation for the natural world. Years ago, outdoor knowledge was passed from generation to generation. It provided for the development of an environmental ethic and the foundation for living a healthy lifestyle - mentally and physically. For numerous reasons this knowledge is no longer being passed to our youth. Yet, experts from the American Academy of Pediatrics have drawn a direct link from lack of time outdoors to youth obesity, attention disorders, depression, and academic performance. All agree: children need exposure to nature the same way they need good nutrition and adequate sleep. The good news - the solution is right outside. Wildland Awareness and Educational Institute follows the latest research and is a source of new programs and strategies that engage individuals of all ages in the outdoors and fosters healthy lifestyles.","f","f","f","t","t","f","f"
"201101389349300315","2010","WORSHIPLANET INC",,"710640235",,,"MISSIONARY SERVICES","f","f","f","t","f","f","f"
"201101399349300810","2010","SAINT BRENDANS IRISH DANCE FOUNDATION",,"841571852",,,"TEACH IRISH DANCE AND THE IRISH CULTURE AND PERFORM IN THE COMMUNITY. ALSO SUPPORT COMPETITON TEAMS TO TRAVEL AROUND THE UNITED STATES AND INTERNATIONALLY REPRESENTING CELTIC STEPS AND COLORADO.","f","f","f","f","f","f","f"
"201420489349300312","2012","Red Wind Consulting Inc",,"203369356",,,"Red Wind Consulting, Inc's vision is to strengthen tribal programs and native organizations' ability to develop and enhance local responses to domestic violence, sexual assault and stalking through training and technical assistance.","f","f","f","t","t","f","t"
"201442269349301864","2012","TELLURIDE SKI AND SNOWBOARD CLUB INC",,"841152879",,,"TO INSTILL AND NURTURE A PASSION FOR ALL SNOW SPORTS ALONG WITH DEVELOPING CHARACTER, DISCIPLINE AND DESIRE, WHICH ENCOURAGES YOUNG ATHLETES TO REACH THEIR HIGHEST POTENTIAL.","f","f","f","t","t","t","t"
"201101529349300215","2010","UNITED JEWISH APPEAL ASPEN VALLEY",,"371418235",,,"Religious Organization","f","f","f","t","f","f","f"
"201101549349300710","2010","CLOTHES TO KIDS OF DENVER INC",,"262148733",,,"THE MISSION OF CLOTHES TO KIDS OF DENVER, INC.","f","f","f","f","t","f","f"
"201101829349300005","2010","THE VASCULAR DISEASE FOUNDATION INC",,"841460111",,,"THE MISSION OF THE VASCULAR DISEASE FOUNDATION IS TO REDUCE DEATH AND DISABILITY FROM VASCULAR DISEASES AND IMPROVE VASCULAR HEALTH. THE GOALS OF THE FOUNDATION ARE: (1) TO INCREASE PUBLIC AWARENESS AND CONCERN FOR VASCULAR DISEASES AND THE MAGNITUDE OF IMPACT ON INDIVIDUALS, FAMILIES, AND OUR DIVERSE SOCIETY; (2) PROVIDE INFORMATION AND EDUCATIONAL PROGRAMS FOR HEALTH CARE PROFESSIONALS; (3) BECOME A RESOURCE FOR PUBLIC INFORMATION RELATED TO VASCULAR DISEASES, PROVIDING INFORMATION AND SERVICES TO PATIENTS AND THEIR FAMILIES; AND (4) HELP PATIENTS AND FAMILIES AFFECTED BY VASCULAR DISEASES BY CREATING GRASS ROOT PATIENT ADVOCACY AND COMMUNITY SUPPORT NETWORKS.","t","t","f","t","t","t","f"
"201101829349300705","2010","ICAST",,"412139623",,,"PROMOTE SUSTAINABLE DEVELOPMENT THROUGH THE USE OF APPROPRIATE TECHNOLOGIES FOR THE UNEMPLOYED AND UNDERSERVED COMMUNITIES","f","t","f","t","t","t","t"
"201101919349300100","2010","PROTECTION & EDUCATION RE ANIMALS CULT",,"203726038",,,"WORK HAND IN HAND WITH COMMUNITIES IN THE BAY OF BANDERAS TO INCREASE EDUCATIONAL AND ECONOMIC OPPORTUNITIES THAT SUPPORT AN IMPROVED QUALITY OF LIFE","f","f","f","t","t","t","t"
"201101929349300805","2010","Room to Read",,"912003533","WA",,"See Schedule O","f","f","t","t","t","t","t"
"201101939349300205","2010","BOYS CLUB OF GREELEY FOUNDATION",,"841009628",,,"PROVIDE FUNDING FOR THE BOYS AND GIRLS CLUB OF WELD COUNTY","f","f","f","f","f","f","f"
"201103149349300335","2010","THE BUDDY PROGRAM INC",,"742594693",,,"THE BUDDY PROGRAM STRENGTHENS THE COMMUNITY BY GUIDING AND INSPIRING YOUTH THROUGH MENTORING.","f","f","f","t","t","f","f"
"201101969349301310","2009","new schools fund dba newschools venture fund",,"943281780",,,"NEW SCHOOLS FUND'S MISSION IS TO IMPROVE PUBLIC EDUCATION BY IDENTIFYING AND SUPPORTING THE MOST PROMISING EDUCATION VENTURES IN THE COUNTRY AND BY CREATING A NATIONWIDE NETWORK OF EDUCATION ENTREPRENEURS, EDUCATORS, LEADERS, AND OTHERS COMMITTED TO IMPROVING SCHOOLS. IN FURTHERANCE OF THESE GOALS, THE FUND MAKES GRANTS AND LOANS TO NONPROFIT ENTITIES ENGAGED IN IMPROVING PUBLIC EDUCATION AND MAKES PROGRAM RELATED INVESTMENTS IN FOR-PROFIT BUSINESSES ENGAGED IN IMPROVING PUBLIC EDUCATION. THE FUND ALSO PROVIDES TECHNICAL ASSISTANCE TO BOTH NONPROFIT ENTITIES AND FOR-PROFIT ENTERPRISES WORKING TO IMPROVE PUBLIC EDUCATION.","t","f","t","t","t","t","t"
"201102069349300525","2010","WIND CREST INC",,"510549976",,,"THE BOARD OF DIRECTORS OF NATIONAL SENIOR CAMPUSES, INC. AND ITS SUPPORTED COMMUNITIES ARE COMMITTED TO CREATING COMMUNITIES THAT CELEBRATE LIFE. SEE SCHEDULE O FOR THE COMPLETE MISSION STATEMENT.","f","t","f","t","t","t","t"
"201102109349301010","2010","NATIONAL ASSOCIATION OF COUNSEL FOR CHILDREN",,"840743810",,,"MEMBERSHIP BASED SERVICES, LEGAL SPECIALIZATION FOR ATTORNEYS AND JUDGES, PROFESSIONAL TRAINING THROUGH THE ORGANIZATION'S NATIONAL CONFERENCE, AND QUARTERLY AND ANNUAL PUBLICATIONS.","t","t","f","t","t","t","t"
"201233209349302583","2011","SHINING STARS BASKETBALL INC",,"208792293",,,"THE FOUNDATION OF SHINING STARS IS BUILT ON HARD WORK, POSITIVE ATTITUDES AND TEAM BASKETBALL. A COMMITMENT TO EXCELLENCE EMPOWERS THE INDIVIDUAL GROWTH OF ALL OUR PLAYERS, ON AND OFF THE COURT. CHARACTER BUILDING, LIFE LESSONS, FAMILY, AND EDUCATION ARE PART OF THE VALUES EMPHASIZED THROUGH THE PROGRAMS.","f","f","f","t","t","f","f"
"201102169349300310","2010","Proclamation Ministries Inc",,"470870826",,,"We are an evangelistic organization dedicated to proclaim the salvation of the Lord, His glory among the nations, and His wonders among all peoples.","f","f","f","t","f","f","f"
"201423179349300642","2013","UNIVERSAL EDUCATION SUPPORTERS INC",,"743055232",,,"PROVIDE EDUCATION SCHOLARSHIP","f","f","f","t","f","f","f"
"201102219349301360","2010","THE GOOD SHEPHERD FOUNDATION",,"841583366",,,"THE CORPORATION SHALL SOLICIT, COLLECT, MANAGE, INVEST AND DISBURSE A FUND CONSISTING OF REAL OR PERSONAL PROPERTY, MONIES, AND OTHER INTANGIBLE PROPERTY IN ORDER TO (1) RECRUIT EDUCATORS FOR THE SCHOOL (2) RETAIN THE SCHOOL'S EDUCATORS (3) BENEFIT AND IMPROVE THE SCHOOL, ITS CIRRICULUM, ITS FACILITIES, ITS SERVICES, ITS EDUCATORS AND STAFFS' TRAINING, AND ITS PROGRAMS, (4)ENGAGE IN COOPERATIVE EFFORTS (INCLUDING THE EXPENDITURE OF THE CORPORATION'S FUND) WITH ANY OTHER SCHOOL OR RELIGIOUS OR EDUCATION-RELATED ORGANIZATION IN ORDER TO ADVANCE THE CORPORATION'S PURPOSES, (5) PROMOTE AND ADVANCE THE CORPOARTION'S PURPOSES, AND (6) ADVANCE AND PROMOTE THE PUBLIC HEALTH AND WELFARE.","f","f","f","t","t","f","f"
"201102229349301550","2010","Young Men's Christian Association of Pueblo Colorado",,"840404925",,,"To provide programs that promote strong families, healthy lifestyles, youth leadership, international understanding, and community service to people of both sexes and all ages, all incomes, abilities, religions and races.","f","f","t","t","t","t","t"
"201102249349300035","2010","COLORADO HOUSING INC",,"840612665",,,"Colorado Housing Inc. is devoted to providing essential home ownership opportunities by building communities, building homes and building skills. We provide technical assistance to households under 80% AMI to help them build their own energy efficient home through certified credit counseling, home buyer education and construction expertise.","f","f","f","f","f","f","f"
"201202549349300630","2011","BIOMEDICAL RESEARCH FOUNDATION OF COLORADO",,"742427577",,,"MEDICAL RESEARCH","f","f","f","f","f","f","f"
"201102289349301330","2010","COLORADO DEMONSTRATION SKIING CO DARREN SZOT",,"743165902",,,"NONE","f","f","f","t","f","f","f"
"201102519349300230","2010","TIMBERLINE MINISTRIES INC",,"841308567",,,"RELIGIOUS EDUCATION PROGRAMS","f","f","f","t","f","t","f"
"201102579349300145","2009","American Numismatic Association Inc",,"486063403",,,"The American Numismatic Association was organized in 1891 and was chartered by an act of Congress to advance the knowledge of numismatics, encourage communication and cooperation among numismatists, acquire and disseminate information bearing upon numismatists and promote popular interest in the science of numismatology. The Association is considered to be the largest numismatic organization of its kind.","f","t","f","t","t","t","t"
"201102589349300725","2010","AFRICAID INC",,"841549841","CO",,"AFRICAID IS A NONPROFIT ORGANIZATION THAT SUPPORTS GIRLS' EDUCATION IN AFRICA IN ORDER TO PROVIDE YOUNG WOMEN WITH THE OPPORTUNITY TO TRANSFORM THEIR LIVES AND THE FUTURES OF THEIR COMMUNITIES.","f","t","f","t","t","t","t"
"201102629349300425","2010","ROTARY INTERNATIONAL PUEBLO #43",,"840307713",,,"SERVICE TO THE COMMUNITY","f","f","f","t","f","f","f"
"201102729349300700","2010","DURANGO LATINO EDUCATION COALITION",,"841385195",,,"To promote educational excellence, artistic expression and cultural competency among multicultural chldren and youth.","f","f","f","t","f","f","f"
"201102789349300505","2010","BROOMFIELD HIGH SCHOOL BAND PARENTS ASSOCIATION",,"237348117",,,"The primary purpose of the Broomfield High School Band Parents Association is to support the operation and development of all Broomfield High School band programs.","f","f","f","t","f","f","f"
"201231289349300033","2011","PHILLIPS COUNTY HEALTHCARE FOUNDATI",,"841273537",,,"FUNDS FOR EAST PHILLIPS HOSPITAL","f","f","f","t","t","t","t"
"201102989349300015","2010","CERTIFIED FINANCIAL PLANNER BOARD OF","STANDARDS INC","742385850",,,"BENEFITS THE PUBLIC BY GRANTING THE CFP CERTIFICATION AND UPHOLDING IT AS THE RECOGNIZED STANDARD OF EXCELLENCE FOR COMPETENT AND ETHICAL PERSONAL FINANCIAL PLANNING BY SETTING AND ENFORCING FINANCIAL PLANNING STANDARDS.","t","t","f","t","t","t","t"
"201103089349300710","2010","OTIS A & MARGARET T BARNES TRUST R79224003",,"846023466",,,"TO PROVIDE TUITION AWARDS IN THE FIELD OF CHEMSTRY AND CHEMISTRY DEPT CLASSROOM AND LAB EQUIPMENT AT COLORADO COLLEGE, COLORADO SPRINGS, CO","f","f","f","t","f","f","f"
"201103099349300205","2010","Allied Housing Inc",,"840584939",,,"None","f","f","f","f","t","t","t"
"201103119349300620","2010","WHEAT RIDGE 2020 INC",,"562550132",,,"WHEAT RIDGE 2020 ADVANCES WHEAT RIDGE, COLORADO, AS A VIBRANT AND SUSTAINABLE COMMUNITY. WHEAT RIDGE 2020 ATTRACTS AND RETAINS STAKEHOLDER HOUSEHOLDS AND BUSINESSES BY FACILITATING DEVELOPMENT AND INFLUENCING REGULATORY AND POLICY CHANGES NECESSARY TO REALIZE A VIBRANT AND SUSTAINABLE COMMUNITY.","f","t","f","t","t","t","t"
"201623149349302217","2015","COLORADO BASKETBALL CLUB",,"271847353",,,"Purpose:","f","f","f","t","t","f","f"
"201103149349302320","2010","CLEAN ENERGY ECONOMY FOR THE REGION",,"200563392",,,"ACCELERATE THE TRANSITION TO A CLEAN ENERGY ECONOMY","f","f","f","t","f","f","f"
"201103149349302360","2010","MARION DOWNS HEARING CENTER FOUNDATION",,"810569813",,,"TO PROVIDE SERVICES, RESOURCES, EDUCATION, AND RESEARCH TO SUPPORT THE NEEDS OF INDIVIDUALS WHO ARE DEAF AND HARD OF HEARING AS WELL AS THEIR FAMILIES AND PROFESSIONALS WHO WORK WITH THEM.","f","t","f","t","f","f","f"
"201103159349302495","2010","The Qalandar School dba The Boulder","Inst For Nature and The Human Spirit","841288920",,,"SPIRITUAL AND ENVIRONMENTAL EDUCATION/BRING SPIRIT INTO ACTION IN PLACES OF CONFLICT AROUND THE WORLD.","f","f","f","t","f","f","f"
"201103159349302535","2010","US LACROSSE INC",,"521765246",,,"US LACROSSE IS THE NATIONAL GOVERNING BODY FOR LACROSSE. WE PROVIDE PROGRAM AND SERVICES TO INSPIRE PARTICIPATION WHILE PROTECTING THE INTEGRITY OF THE SPORT.","f","f","t","t","t","t","t"
"201103159349303150","2010","BRIDGES CHILD PLACEMENT AGENCY",,"841306404",,,"CHILD PLACEMENT AGENCY","f","t","f","t","f","f","t"
"201103189349302550","2010","TROUT AND SALMON FOUNDATION",,"237059440",,,"NONE","f","f","f","t","t","f","f"
"201103189349303180","2010","LRSH INC DBA LITTLE RED SCHOOLHOUSE",,"841356466",,,"THE ORGANIZATION PROVIDES MONTESSORI PRESCHOOL EDUCATION AND QUALITY CHILDCARE FOR FAMILIES OF CHILDREN 6 WEEKS TO 6 YEARS OLD IN SUMMIT COUNTY, CO.","f","f","f","t","f","f","f"
"201231389349300123","2011","JAMES RESOURCE NETWORK",,"205129941",,,"To provide resources, education,","f","f","f","f","t","f","f"
"201103189349304950","2010","COALITION FOR THE UPPER SOUTH PLATTE",,"841469785",,,"TO PROTECT THE WATER QUALITY AND ECOLOGICAL HEALTH OF THE UPPER SOUTH PLATTE WATERSHED THROUGH THE COOPERATIVE EFFORTS OF STAKEHOLDERS WITH EMPHASIS ON COMMUNITY VALUES AND ECONOMIC SUSTAINABILITY THROUGH PROGRAMS AND PROJECTS SUCH AS RIVER/STREAM RESTORATION, FIRE & HABITAT RESTORATION, NOXIOUS WEED MANAGEMENT, EROSION CONTROL, DEVELOPMENT AND IMPLEMENTATION COMMUNITY WILDLIFE PROTECTION PLANS, ENERGY PROGRAMS, ABANDONED MINE ASSESSMENT, WATER QUALITY STUDIES, AND RECREATION TRAIL CONSTRUCTION AND MAINTENANCE.","f","t","f","t","t","t","t"
"201103189349307530","2010","BANNER HEALTH",,"450233470",,,"BANNER HEALTH'S NONPROFIT MISSION IS TO MAKE A DIFFERENCE IN PEOPLE'S LIVES THROUGH EXCELLENT PATIENT CARE.","t","f","t","t","t","t","t"
"201103199349302110","2010","SOZO INTERNATIONAL INC",,"200166014",,,"SOZO INTERNATIONAL ENDEAVORS TO EMPOWER THE MOST DISADVANTAGED INDIVIDUALS AND COMMUNITIES BY COORDINATING AND IMPLEMENTING TRANSFORMATIONAL DEVELOPMENT THROUGH PRIMARY INITIATIVES: HEALTH CARE, EDUCATION, AND ECONOMIC.","f","t","f","t","t","t","t"
"201103199349303925","2010","INDEPENDENT FILMS INC DBA ASPENFILM",,"742483139",,,"TO ENLIGHTEN, ENRICH, EDUCATE AND ENTERTAIN THROUGH FILM. SERVING RESIDENTS AND VISITORS OF ALL AGES, ASPEN FILM STIMULATES THOUGHT, ENCOURAGES DIALOGUE, AND BROADENS UNDERSTANDING OF OUR WORLD AND OURSELVES THROUGH THE DIVERSE SPECTRUM OF IDEAS PRESENTED BY FILMMAKERS WORLDWIDE. OUR STATEMENT OF CORPORATE PURPOSE IS TO SHOW FILMS IN THE ROARING FORK VALLEY, TO DEVELOP APPRECIATION FOR THE FILM MEDIUM AND RELATED MEDIA, TO EDUCATE CITIZENS OF ALL AGES CONCERNING FILM AND RELATED MEDIA AND TO SERVE AS A PRESENTER OF FEATURE FILMS, SHORT FILMS, AND ANIMATED FILMS AND, IN PARTICULAR, FILMS MADE BY INDEPENDENT FILMMAKERS.","f","f","f","f","f","f","f"
"201232989349300523","2011","CLUB 20",,"840577512",,,"TO PROMOTE AND PROTECT THE WESTERN SLOPE","f","f","f","f","f","f","f"
"201103199349304945","2010","THE CROOKED WILLOW FOUNDATION",,"271125802",,,"THE CROOKED WILLOW FOUNDATION IS ORGANIZED TO PROVIDE OPPORTUNITIES FOR CHILDREN AND TO ENCOURAGE AND MOTIVATE CHILDREN TO EXPLORE THE NATURAL ENVIRONMENT THROUGH OUTDOOR RECREATION AND OTHER ACTIVITIES THEREBY ENHANCING THEIR AWARENESS OF NATURAL HABITATS FOR WILDLIFE, FISH, PLANTS AND RIPARIAN ECOSYSTEMS.","f","f","f","t","t","f","f"
"201103199349305455","2010","JOSHUA NATIONS INTERNATIONAL",,"141429445",,,"SPREADING CHRISTIANITY WORLDWIDE","f","f","f","t","f","f","f"
"201103199349306475","2010","Junior Achievement - Rocky Mountain Inc",,"840430495",,,"JUNIOR ACHIEVEMENT - ROCKY MOUNTAIN, INC.'S MISSION IS TO INSPIRE AND PREPARE YOUNG PEOPLE TO EMBRACE FREE ENTERPRISE AND SUCCEED IN A GLOBAL ECONOMY.","f","t","f","t","t","t","t"
"201103199349307005","2010","OPPORTUNITY INTERNATIONAL INC","D/B/A OPPORTUNITY INTERNATIONAL-US","540907624",,,"OPPORTUNITY INTERNATIONAL, INC., D/B/A OPPORTUNITY INTERNATIONAL-US, IS A TAX-EXEMPT, PUBLICLY SUPPORTED CHRISTIAN-BASED CORPORATION WHOSE PURPOSE IS TO CREATE EMPLOYMENT AND IMPROVE INCOME FOR THE POOR BY ASSISTING IN THE ESTABLISHMENT OF SMALL AND MICRO BUSINESSES IN DEVELOPING COUNTRIES,","f","f","t","t","t","t","t"
"201103199349307665","2010","MILE HIGH COUNCIL ON ALCOHOLI",,"840512896",,,"TO PROVIDE EDUCATION AND OTHER SERVICES TO PREVENT ALCOHOLISM AND DRUG ABUSE","f","t","t","t","t","t","t"
"201103199349308590","2010","Falcon Community Builders for Classrooms",,"203276856",,,"The Organization was formed for the support of the capital construction and infrastructure needs of education in Falcon School District 49 and Eastern El Paso County, Colorado. Through this, the Organization will help assist in the improvement of public education performance and accountability in District 49.","t","f","f","t","f","f","f"
"201103199349308610","2010","The Word for the World USA",,"841426685",,,"THE WORD FOR THE WORLD USA'S PURPOSE IS TO GET GOD'S WORD TO EVERY PERSON IN THEIR LANGUAGE.","f","t","f","t","t","f","t"
"201103199349309145","2010","JAZZ AT ASPEN-SNOWMASS",,"841220222",,,"PRESENT AND PRESERVE JAZZ, AMERICAN AND POPULAR MUSIC THROUGH WORLD-CLASS FESTIVALS, PERFORMANCES AND EDUCATION PROGRAMS","f","t","f","t","t","t","t"
