"sector","community_name","group_category","category","count","resident_count","date","year","month","id","geocoded_column"
"NORTHWEST","BRENTWOOD","Crime","Residential Break & Enter","2","7267","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BRENTWOOD-Residential Break & Enter-2","
,  
(51.09606620448589, -114.13591450014103)"
"NORTHEAST","TEMPLE","Disorder","Physical Disorder","10","10977","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-TEMPLE-Physical Disorder-10","
,  
(51.08879458506016, -113.94676773665904)"
"SOUTH","SUNDANCE","Crime","Violence Other (Non-domestic)","1","9736","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SUNDANCE-Violence Other (Non-domestic)-1","
,  
(50.90155510486336, -114.04204857668046)"
"CENTRE","MISSION","Crime","Commercial Break & Enter","10","4598","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MISSION-Commercial Break & Enter-10","
,  
(51.033158395427364, -114.06808323713915)"
"NORTH","BEDDINGTON HEIGHTS","Crime","Residential Break & Enter","1","11514","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BEDDINGTON HEIGHTS-Residential Break & Enter-1","
,  
(51.13164398532214, -114.08491114080483)"
"WEST","GLAMORGAN","Crime","Commercial Break & Enter","4","6522","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-GLAMORGAN-Commercial Break & Enter-4","
,  
(51.01552804933978, -114.15286259623358)"
"SOUTH","SOUTHWOOD","Crime","Violence Other (Non-domestic)","2","6246","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SOUTHWOOD-Violence Other (Non-domestic)-2","
,  
(50.9577735651428, -114.08320089308144)"
"CENTRE","DOWNTOWN COMMERCIAL CORE","Crime","Commercial Robbery","1","8683","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-DOWNTOWN COMMERCIAL CORE-Commercial Robbery-1","
,  
(51.04727019967498, -114.06959221074015)"
"NORTHWEST","VARSITY","Crime","Commercial Break & Enter","7","12874","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-VARSITY-Commercial Break & Enter-7","
,  
(51.096001313234325, -114.16259525952493)"
"NORTH","PANORAMA HILLS","Crime","Theft OF Vehicle","2","25710","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-PANORAMA HILLS-Theft OF Vehicle-2","
,  
(51.15971101107547, -114.08806340626336)"
"NORTHEAST","REDSTONE","Crime","Theft FROM Vehicle","1","5848","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-REDSTONE-Theft FROM Vehicle-1","
,  
(51.170446168252354, -113.95779456322208)"
"SOUTHEAST","DOUGLASDALE/GLEN","Disorder","Social Disorder","10","12881","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-DOUGLASDALE/GLEN-Social Disorder-10","
,  
(50.94844504498398, -114.01190367638158)"
"SOUTH","KINGSLAND","Crime","Violence Other (Non-domestic)","1","4688","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-KINGSLAND-Violence Other (Non-domestic)-1","
,  
(50.98688939290727, -114.0773652017753)"
"SOUTHEAST","SHEPARD INDUSTRIAL","Crime","Assault (Non-domestic)","1","255","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SHEPARD INDUSTRIAL-Assault (Non-domestic)-1","
,  
(50.96148345779227, -113.99277756785193)"
"NORTHWEST","COLLINGWOOD","Disorder","Social Disorder","8","2249","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-COLLINGWOOD-Social Disorder-8","
,  
(51.083504232297685, -114.10240136091258)"
"CENTRE","RAMSAY","Crime","Theft FROM Vehicle","1","2158","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-RAMSAY-Theft FROM Vehicle-1","
,  
(51.036411166546735, -114.0425324585402)"
"CENTRE","GREENVIEW","Disorder","Social Disorder","8","1906","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-GREENVIEW-Social Disorder-8","
,  
(51.094862194320754, -114.0574646481144)"
"CENTRE","SOUTH CALGARY","Disorder","Social Disorder","32","4442","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SOUTH CALGARY-Social Disorder-32","
,  
(51.02680703181255, -114.10206934847076)"
"NORTHEAST","RUNDLE","Disorder","Social Disorder","84","11688","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-RUNDLE-Social Disorder-84","
,  
(51.074239973666835, -113.97005811864892)"
"EAST","FOREST LAWN","Crime","Theft OF Vehicle","9","7814","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-FOREST LAWN-Theft OF Vehicle-9","
,  
(51.03784771845403, -113.97123028386736)"
"NORTHEAST","CITYSCAPE","Crime","Violence Other (Non-domestic)","1","3104","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CITYSCAPE-Violence Other (Non-domestic)-1","
,  
(51.14703155696725, -113.96125803148381)"
"CENTRE","ROSEMONT","Crime","Theft OF Vehicle","1","1254","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-ROSEMONT-Theft OF Vehicle-1","
,  
(51.07839419931676, -114.09004296409613)"
"WEST","01H","Crime","Theft FROM Vehicle","1","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-01H-Theft FROM Vehicle-1","
,  
(51.09109619998551, -114.28274059879874)"
"NORTHEAST","SUNRIDGE","Crime","Theft FROM Vehicle","12","11","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SUNRIDGE-Theft FROM Vehicle-12","
,  
(51.074221599518935, -113.99170056999279)"
"NORTHWEST","MONTGOMERY","Disorder","Social Disorder","29","4515","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MONTGOMERY-Social Disorder-29","
,  
(51.07110787892585, -114.1622756118642)"
"CENTRE","HIGHFIELD","Crime","Theft FROM Vehicle","2","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HIGHFIELD-Theft FROM Vehicle-2","
,  
(51.01829467942129, -114.03720097741325)"
"SOUTHEAST","MAHOGANY","Crime","Theft OF Vehicle","1","11784","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MAHOGANY-Theft OF Vehicle-1","
,  
(50.89595849748311, -113.92452695887748)"
"CENTRE","BANKVIEW","Crime","Assault (Non-domestic)","2","5256","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BANKVIEW-Assault (Non-domestic)-2","
,  
(51.034131244481415, -114.10048919021384)"
"WEST","SPRUCE CLIFF","Crime","Assault (Non-domestic)","1","4673","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SPRUCE CLIFF-Assault (Non-domestic)-1","
,  
(51.04860967166606, -114.13628214787398)"
"WEST","GLAMORGAN","Crime","Residential Break & Enter","1","6522","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-GLAMORGAN-Residential Break & Enter-1","
,  
(51.01552804933978, -114.15286259623358)"
"CENTRE","DOWNTOWN COMMERCIAL CORE","Crime","Theft FROM Vehicle","60","8683","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-DOWNTOWN COMMERCIAL CORE-Theft FROM Vehicle-60","
,  
(51.04727019967498, -114.06959221074015)"
"NORTH","THORNCLIFFE","Disorder","Social Disorder","46","8788","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-THORNCLIFFE-Social Disorder-46","
,  
(51.103099554748056, -114.06877942116893)"
"NORTH","EVANSTON","Disorder","Physical Disorder","2","17685","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-EVANSTON-Physical Disorder-2","
,  
(51.171117591304785, -114.11245112799256)"
"NORTHEAST","SADDLE RIDGE","Crime","Commercial Break & Enter","1","22321","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SADDLE RIDGE-Commercial Break & Enter-1","
,  
(51.13057324213389, -113.94562252266931)"
"CENTRE","CAMBRIAN HEIGHTS","Disorder","Physical Disorder","1","2036","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CAMBRIAN HEIGHTS-Physical Disorder-1","
,  
(51.08433917159911, -114.08937896534357)"
"CENTRE","TUXEDO PARK","Disorder","Physical Disorder","4","5326","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-TUXEDO PARK-Physical Disorder-4","
,  
(51.074245240422314, -114.0610445200781)"
"NORTHWEST","HAMPTONS","Crime","Violence Other (Non-domestic)","1","7382","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HAMPTONS-Violence Other (Non-domestic)-1","
,  
(51.14509283969437, -114.14668419231347)"
"CENTRE","SUNALTA","Disorder","Physical Disorder","4","3239","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SUNALTA-Physical Disorder-4","
,  
(51.042958639874435, -114.10146768773632)"
"CENTRE","HOUNSFIELD HEIGHTS/BRIAR HILL","Crime","Residential Break & Enter","3","2798","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HOUNSFIELD HEIGHTS/BRIAR HILL-Residential Break & Enter-3","
,  
(51.063197852108445, -114.10572815630559)"
"CENTRE","MISSION","Crime","Residential Break & Enter","1","4598","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MISSION-Residential Break & Enter-1","
,  
(51.033158395427364, -114.06808323713915)"
"SOUTHEAST","SECTION 23","Disorder","Physical Disorder","2","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SECTION 23-Physical Disorder-2","
,  
(50.97093554627713, -113.94780458888414)"
"CENTRE","BELTLINE","Crime","Theft OF Vehicle","13","25129","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BELTLINE-Theft OF Vehicle-13","
,  
(51.03743792621707, -114.05518879725622)"
"SOUTH","MAPLE RIDGE","Disorder","Social Disorder","6","1916","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MAPLE RIDGE-Social Disorder-6","
,  
(50.95763947437787, -114.0346784529955)"
"SOUTHEAST","MCKENZIE TOWNE","Disorder","Physical Disorder","6","18283","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MCKENZIE TOWNE-Physical Disorder-6","
,  
(50.91713725138621, -113.96147999523379)"
"SOUTH","CHINOOK PARK","Crime","Commercial Break & Enter","2","1662","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CHINOOK PARK-Commercial Break & Enter-2","
,  
(50.983246429039454, -114.0889934233183)"
"NORTH","COUNTRY HILLS","Crime","Theft FROM Vehicle","2","3767","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-COUNTRY HILLS-Theft FROM Vehicle-2","
,  
(51.143775683110206, -114.0798937747985)"
"NORTHEAST","SKYVIEW RANCH","Crime","Theft FROM Vehicle","3","11707","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SKYVIEW RANCH-Theft FROM Vehicle-3","
,  
(51.15612673497898, -113.95837456074634)"
"CENTRE","SCARBORO","Disorder","Social Disorder","2","931","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SCARBORO-Social Disorder-2","
,  
(51.04072250563095, -114.10714883601082)"
"NORTHWEST","DALHOUSIE","Disorder","Physical Disorder","1","8940","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-DALHOUSIE-Physical Disorder-1","
,  
(51.109413833961156, -114.15816461520822)"
"CENTRE","MEADOWLARK PARK","Disorder","Social Disorder","27","644","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MEADOWLARK PARK-Social Disorder-27","
,  
(50.99782962995084, -114.07735542175806)"
"SOUTH","SOMERSET","Crime","Theft FROM Vehicle","1","8543","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SOMERSET-Theft FROM Vehicle-1","
,  
(50.89869686344839, -114.08130751456942)"
"NORTH","02L","Disorder","Social Disorder","1","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-02L-Social Disorder-1","
,  
(51.197744275211036, -114.1179455296621)"
"NORTHEAST","PINERIDGE","Crime","Commercial Robbery","2","10022","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-PINERIDGE-Commercial Robbery-2","
,  
(51.074259757631374, -113.94676495577161)"
"NORTHWEST","TUSCANY","Disorder","Physical Disorder","3","19884","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-TUSCANY-Physical Disorder-3","
,  
(51.12188985111696, -114.24079065901304)"
"EAST","FOOTHILLS","Crime","Theft OF Vehicle","10","317","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-FOOTHILLS-Theft OF Vehicle-10","
,  
(50.99416606568998, -113.98198902398701)"
"NORTHWEST","BOWNESS","Crime","Assault (Non-domestic)","8","11150","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BOWNESS-Assault (Non-domestic)-8","
,  
(51.08335944242536, -114.18782602664336)"
"NORTHWEST","COLLINGWOOD","Crime","Commercial Break & Enter","4","2249","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-COLLINGWOOD-Commercial Break & Enter-4","
,  
(51.083504232297685, -114.10240136091258)"
"NORTHEAST","STONEY 2","Crime","Theft FROM Vehicle","5","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-STONEY 2-Theft FROM Vehicle-5","
,  
(51.14338378225709, -114.01721821479654)"
"SOUTHEAST","EAST SHEPARD INDUSTRIAL","Crime","Theft OF Vehicle","6","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-EAST SHEPARD INDUSTRIAL-Theft OF Vehicle-6","
,  
(50.951244506177744, -113.950956719842)"
"WEST","WEST SPRINGS","Crime","Violence Other (Non-domestic)","1","10758","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-WEST SPRINGS-Violence Other (Non-domestic)-1","
,  
(51.05971960915254, -114.20616821197828)"
"NORTHEAST","PINERIDGE","Crime","Theft OF Vehicle","6","10022","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-PINERIDGE-Theft OF Vehicle-6","
,  
(51.074259757631374, -113.94676495577161)"
"NORTHEAST","FALCONRIDGE","Crime","Violence Other (Non-domestic)","3","10653","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-FALCONRIDGE-Violence Other (Non-domestic)-3","
,  
(51.10330638378534, -113.94537499024918)"
"CENTRE","LOWER MOUNT ROYAL","Disorder","Physical Disorder","4","3457","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-LOWER MOUNT ROYAL-Physical Disorder-4","
,  
(51.03648181086611, -114.08650031444067)"
"CENTRE","GREENVIEW INDUSTRIAL PARK","Crime","Commercial Break & Enter","6","225","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-GREENVIEW INDUSTRIAL PARK-Commercial Break & Enter-6","
,  
(51.08651539849002, -114.04905097324385)"
"NORTH","KINCORA","Crime","Commercial Break & Enter","1","6889","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-KINCORA-Commercial Break & Enter-1","
,  
(51.16026670748173, -114.13286512975175)"
"NORTH","COUNTRY HILLS VILLAGE","Crime","Commercial Break & Enter","4","2597","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-COUNTRY HILLS VILLAGE-Commercial Break & Enter-4","
,  
(51.158203848304325, -114.06139543185002)"
"CENTRE","MANCHESTER","Disorder","Physical Disorder","4","1025","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MANCHESTER-Physical Disorder-4","
,  
(51.00623889050489, -114.06664675902346)"
"CENTRE","WINSTON HEIGHTS/MOUNTVIEW","Disorder","Physical Disorder","7","3635","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-WINSTON HEIGHTS/MOUNTVIEW-Physical Disorder-7","
,  
(51.07532495780659, -114.04185548061031)"
"SOUTH","CEDARBRAE","Crime","Theft OF Vehicle","1","6094","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CEDARBRAE-Theft OF Vehicle-1","
,  
(50.95714874318482, -114.1296160707468)"
"CENTRE","INGLEWOOD","Crime","Residential Break & Enter","4","4024","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-INGLEWOOD-Residential Break & Enter-4","
,  
(51.03414052350448, -114.01911996519493)"
"WEST","SIGNAL HILL","Crime","Commercial Robbery","1","13395","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SIGNAL HILL-Commercial Robbery-1","
,  
(51.022860957411766, -114.17919589437479)"
"WEST","PATTERSON","Crime","Theft OF Vehicle","2","4202","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-PATTERSON-Theft OF Vehicle-2","
,  
(51.06383944197769, -114.1770500638134)"
"CENTRE","SUNNYSIDE","Crime","Theft OF Vehicle","2","4230","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SUNNYSIDE-Theft OF Vehicle-2","
,  
(51.056419204792846, -114.07902631006927)"
"SOUTHEAST","12A","Disorder","Social Disorder","2","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-12A-Social Disorder-2","
,  
(50.96505334266445, -113.89321145110586)"
"NORTHEAST","SOUTH AIRWAYS","Crime","Theft OF Vehicle","2","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SOUTH AIRWAYS-Theft OF Vehicle-2","
,  
(51.0742191886852, -114.0052956757618)"
"NORTHWEST","EDGEMONT","Disorder","Physical Disorder","3","15395","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-EDGEMONT-Physical Disorder-3","
,  
(51.12458784624158, -114.14395321026963)"
"CENTRE","EAU CLAIRE","Crime","Theft FROM Vehicle","3","2030","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-EAU CLAIRE-Theft FROM Vehicle-3","
,  
(51.053606993491464, -114.07282093768943)"
"EAST","APPLEWOOD PARK","Crime","Street Robbery","1","6981","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-APPLEWOOD PARK-Street Robbery-1","
,  
(51.044981778174524, -113.92785764420194)"
"NORTH","STONEY 1","Crime","Theft FROM Vehicle","3","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-STONEY 1-Theft FROM Vehicle-3","
,  
(51.16118788060755, -114.02469848732257)"
"SOUTH","WOODBINE","Crime","Assault (Non-domestic)","2","8866","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-WOODBINE-Assault (Non-domestic)-2","
,  
(50.939610852207664, -114.12962865374453)"
"NORTHWEST","HAWKWOOD","Crime","Residential Break & Enter","2","9248","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HAWKWOOD-Residential Break & Enter-2","
,  
(51.13097352339733, -114.17560523215212)"
"CENTRE","HIGHFIELD","Crime","Assault (Non-domestic)","1","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HIGHFIELD-Assault (Non-domestic)-1","
,  
(51.01829467942129, -114.03720097741325)"
"NORTHWEST","BRENTWOOD","Crime","Violence Other (Non-domestic)","1","7267","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BRENTWOOD-Violence Other (Non-domestic)-1","
,  
(51.09606620448589, -114.13591450014103)"
"SOUTH","GLENDEER BUSINESS PARK","Disorder","Social Disorder","3","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-GLENDEER BUSINESS PARK-Social Disorder-3","
,  
(50.99012200314118, -114.03205510999715)"
"SOUTH","SUNDANCE","Crime","Residential Break & Enter","3","9736","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SUNDANCE-Residential Break & Enter-3","
,  
(50.90155510486336, -114.04204857668046)"
"SOUTHEAST","NEW BRIGHTON","Crime","Street Robbery","1","13103","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-NEW BRIGHTON-Street Robbery-1","
,  
(50.922051675382946, -113.94524760632896)"
"NORTHEAST","MAYLAND HEIGHTS","Crime","Theft OF Vehicle","4","5961","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MAYLAND HEIGHTS-Theft OF Vehicle-4","
,  
(51.060827713742526, -114.01332524116933)"
"NORTHEAST","WESTWINDS","Disorder","Physical Disorder","6","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-WESTWINDS-Physical Disorder-6","
,  
(51.103384585419136, -113.9700447787279)"
"NORTHEAST","FRANKLIN","Disorder","Physical Disorder","5","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-FRANKLIN-Physical Disorder-5","
,  
(51.05892746047145, -113.9875254899815)"
"EAST","VALLEYFIELD","Disorder","Physical Disorder","2","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-VALLEYFIELD-Physical Disorder-2","
,  
(51.009084786482404, -114.00188539153211)"
"NORTH","NORTH HAVEN","Crime","Commercial Break & Enter","2","2359","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-NORTH HAVEN-Commercial Break & Enter-2","
,  
(51.095941551559434, -114.08942057511393)"
"CENTRE","WEST HILLHURST","Disorder","Social Disorder","18","6447","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-WEST HILLHURST-Social Disorder-18","
,  
(51.0550588170122, -114.11515573963867)"
"NORTHEAST","MARLBOROUGH","Crime","Theft FROM Vehicle","7","9162","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MARLBOROUGH-Theft FROM Vehicle-7","
,  
(51.05954540129487, -113.96998802330765)"
"NORTHEAST","MERIDIAN","Crime","Theft OF Vehicle","7","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MERIDIAN-Theft OF Vehicle-7","
,  
(51.05658668369409, -113.99651342384118)"
"CENTRE","RENFREW","Crime","Residential Break & Enter","3","6582","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-RENFREW-Residential Break & Enter-3","
,  
(51.059658452148426, -114.03917583232624)"
"WEST","ROSSCARROCK","Disorder","Social Disorder","32","3625","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-ROSSCARROCK-Social Disorder-32","
,  
(51.04327739256294, -114.14549374099174)"
"NORTH","SKYLINE WEST","Crime","Violence Other (Non-domestic)","1","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SKYLINE WEST-Violence Other (Non-domestic)-1","
,  
(51.1033304198396, -114.04739202008426)"
"EAST","DOVER","Disorder","Social Disorder","84","10351","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-DOVER-Social Disorder-84","
,  
(51.02246299008352, -113.99315051036763)"
"SOUTH","HAYSBORO","Crime","Commercial Break & Enter","3","7080","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-HAYSBORO-Commercial Break & Enter-3","
,  
(50.97221440431281, -114.08335089480715)"
"SOUTH","BRIDLEWOOD","Crime","Residential Break & Enter","2","12641","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-BRIDLEWOOD-Residential Break & Enter-2","
,  
(50.899454856621546, -114.10972655248429)"
"NORTHWEST","UNIVERSITY OF CALGARY","Crime","Commercial Break & Enter","1","2367","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-UNIVERSITY OF CALGARY-Commercial Break & Enter-1","
,  
(51.07502104419914, -114.12991582373081)"
"SOUTHEAST","RIVERBEND","Crime","Theft OF Vehicle","1","9244","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-RIVERBEND-Theft OF Vehicle-1","
,  
(50.97597767000437, -114.0178926680503)"
"CENTRE","MANCHESTER INDUSTRIAL","Crime","Residential Break & Enter","1","0","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-MANCHESTER INDUSTRIAL-Residential Break & Enter-1","
,  
(51.01325709680832, -114.05726651727566)"
"SOUTHEAST","OGDEN","Disorder","Physical Disorder","1","8576","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-OGDEN-Physical Disorder-1","
,  
(50.992096131354884, -114.01258473119236)"
"SOUTH","CANYON MEADOWS","Crime","Commercial Robbery","1","7624","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CANYON MEADOWS-Commercial Robbery-1","
,  
(50.940963833588576, -114.08218233098279)"
"EAST","SOUTHVIEW","Disorder","Social Disorder","40","1805","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SOUTHVIEW-Social Disorder-40","
,  
(51.03415568472256, -113.9973381404431)"
"CENTRE","ERLTON","Crime","Commercial Break & Enter","1","1270","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-ERLTON-Commercial Break & Enter-1","
,  
(51.02632811531515, -114.06314744808363)"
"NORTH","THORNCLIFFE","Crime","Commercial Break & Enter","2","8788","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-THORNCLIFFE-Commercial Break & Enter-2","
,  
(51.103099554748056, -114.06877942116893)"
"NORTHWEST","RANCHLANDS","Crime","Theft FROM Vehicle","7","7607","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-RANCHLANDS-Theft FROM Vehicle-7","
,  
(51.11915824143793, -114.1836434736955)"
"CENTRE","CAPITOL HILL","Crime","Theft OF Vehicle","1","4744","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-CAPITOL HILL-Theft OF Vehicle-1","
,  
(51.07266169356609, -114.09465162163508)"
"NORTHWEST","SCENIC ACRES","Crime","Assault (Non-domestic)","1","8067","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-SCENIC ACRES-Assault (Non-domestic)-1","
,  
(51.11266460946807, -114.21725825966298)"
"NORTHWEST","VARSITY","Crime","Theft OF Vehicle","5","12874","2019-11-01T00:00:00.000","2019","NOV","2019-NOV-VARSITY-Theft OF Vehicle-5","
,  
(51.096001313234325, -114.16259525952493)"
