"bylaw_type","bylaw","bylaw_number","date_of_last_amendment","effective_date","category","url"
"Bylaw","Suite Registry","11M2018","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=CTTeAAqKKsN&msgAction=Download"
"Bylaw","Temporary Signs on Highways","29M97","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=WyAccyrqsW&msgAction=Download"
"Bylaw","Traffic","26M96","2022-03-08T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=LcyqccyeX&msgAction=Download"
"Bylaw","Transit","4M81","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=UqsTgKTqrC&msgAction=Download"
"Bylaw","Transportation of Dangerous Goods","13M2004","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=NTryAqssqTV&msgAction=Download"
"Bylaw","Tree Protection","23M2002","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=FTcyseeeyAA&msgAction=Download"
"Bylaw","Truck Routes","60M90","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTrKAsAcKgV&msgAction=Download"
"Bylaw","Utility Site Servicing","33M2005","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=AyAccyrgrW&msgAction=Download"
"Bylaw","Waste","4M2020","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=GyAcqgrysN&msgAction=Download"
"Bylaw","Wastewater","14M2012","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=EyAcqgryKN&msgAction=Download"
"Bylaw","Water Safety","9084","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=OAqKgKrTKZ&msgAction=Download"
"Bylaw","Water Utility","40M2006","2022-01-01T00:00:00.000",,"Frequent reference","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=PsAKssqgyP&msgAction=Download"
"Bylaw","Vaccine Passport Bylaw (as amended by Bylaw 2M2022)","65M2021",,"2022 January 11 To 2022 February 08","COVID-19","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=GTTcysycTcM&msgAction=Download"
"Bylaw","Vaccine Passport Bylaw (as amended by Bylaw 73M2021)","65M2021",,"2021 November 15 To 2022 January 10","COVID-19","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=FyAcqgryyN&msgAction=Download"
"Bylaw","Vaccine Passport Bylaw (original)","65M2021",,"2021 September 23 To 2021 November 14","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=AAqyTTeTsZ&msgAction=Download"
"Bylaw","Pandemic Face Covering Bylaw (as amended by 71M2021, 74M2021, 9M2022)","63M2021",,"2022 February 24 To 2022 February 28","COVID-19","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VyAccyrqyW&msgAction=Download"
"Bylaw","Pandemic Face Covering Bylaw (as amended by 71M2021, 74M2021)","63M2021",,"2021 November 15 To 2022 February 23","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=PTeKgeKgATF&msgAction=Download"
"Bylaw","Pandemic Face Covering Bylaw (as amended by 71M2021)","63M2021",,"2021 November 01 To 2021 November 14","COVID-19","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=NTryAqssqTV&msgAction=Download"
"Bylaw","Pandemic Face Covering Bylaw (original)","63M2021",,"2021 September 04 To 2021 October 31","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=DTeKcqggyTN&msgAction=Download"
"Bylaw","Temporary COVID-19 Face Coverings Bylaw (as amended by 28M2020, 51M2020, 46M2021, 59M2021)","26M2020",,"Ceased To Be In Force 2021 July 05","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=CTeKecAgqqS&msgAction=Download"
"Bylaw","Temporary COVID-19 Face Coverings Bylaw (as amended by 28M2020, 51M2020, 46M2021)","26M2020",,"2021 June 01 To 2021 July 04","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=OTeKeecAyqZ&msgAction=Download"
"Bylaw","Temporary COVID-19 Face Coverings Bylaw (as amended by 28M2020, 51M2020)","26M2020",,"2020 December 14 To 2021 May 31","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=YTeKecgescU&msgAction=Download"
"Bylaw","Temporary COVID-19 Face Coverings Bylaw (as amended by 28M2020)","26M2020",,"2020 August 01 To 2020 December 13

Original (Was Adopted And Amended On Same Day)","COVID-19","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=DTeKcqAgAyK&msgAction=Download"
"Charter bylaw","Online Advertising of Public Works Notices and Tax Recovery Sales Charter Bylaw","1H2021",,"June 22, 2021","City Charter","https://publicaccess.calgary.ca/lldm01/exccpa?func=ccpa.general&msgID=CTeTAKgqrcA&msgAction=Download"
"Charter bylaw","To Establish a Standard Speed Limit","1H2020",,"February 02, 2021","City Charter","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=DTcgAgregTN&msgAction=Download"
"Charter bylaw","To Amend Bylaw 2M2016, the Calgary Off-Site Levy Bylaw","2H2019",,"December 31, 2019","City Charter","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=VTcTqqKsTyS&msgAction=Download"
"Charter bylaw","To Amend Bylaw 26M96, the Calgary Traffic Bylaw and Bylaw 41M2001, the Calgary Parking Bylaw","1H2019",,"March 19, 2019","City Charter","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=STTAeegeArC&msgAction=Download"
"Charter bylaw","Tax Penalty Cancellation Delegation Charter","1H2018",,"July 25, 2018","City Charter","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=LTTceKcArgV&msgAction=Download"
"Charter bylaw","Electronic Transmission of Assessment, Taxation and Assessment Review Board Notices Charter","2H2018",,"July 25, 2018","City Charter","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PTTceKccATU&msgAction=Download"
"Bylaw","Land Use Bylaw Parts 1-13","1P2007",,"Effective June 1, 2008","Other","https://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=UTTrqKyTKKQ&msgAction=Download"
