"incident_info","description","start_dt","modified_dt","quadrant","longitude","latitude","count","id","point"
" Westbound Stoney Trail at 14 Street NW ","Stalled vehicle. Blocking the left lane","2022-08-28T14:55:11.000","2022-08-28T15:09:06.000","NW","-114.08673835736383","51.174778539599686","1","2022-08-28T14:55:1151.174778539599686-114.08673835736383","POINT (-114.08673835736383 51.174778539599686)"
" Northbound 36 Street and Sunridge Wy NE ","Two vehicle incident. Blocking the left lane","2022-08-28T12:12:21.000","2022-08-28T12:14:41.000","NE","-113.98145713480453","51.06844698420153","1","2022-08-28T12:12:2151.06844698420153-113.98145713480453","POINT (-113.98145713480453 51.06844698420153)"
" Bow Trail and Sarcee Trail SW ","Two vehicle incident. Blocking the EB right lane","2022-08-28T07:40:28.000","2022-08-28T07:43:25.000","SW","-114.16162040517551","51.05148541615398","1","2022-08-28T07:40:2851.05148541615398-114.16162040517551","POINT (-114.16162040517551 51.05148541615398)"
" 16 Avenue and Home Road NW ","Traffic signals are flashing red. Crews have been dispatched","2022-08-28T03:24:03.000","2022-08-28T03:28:50.000","NW","-114.16441171034248","51.072737162334214","1","2022-08-28T03:24:0351.072737162334214-114.16441171034248","POINT (-114.16441171034248 51.072737162334214)"
" Eastbound 114 Avenue at Barlow Trail SE ","Multi-vehicle incident. Blocking multiple lanes","2022-08-28T00:38:56.000","2022-08-28T02:39:05.000","SE","-113.98200514860507","50.95027621851295","1","2022-08-28T00:38:5650.95027621851295-113.98200514860507","POINT (-113.98200514860507 50.95027621851295)"
" 16 Avenue and University Drive NW ","Traffic incident.","2022-08-28T00:17:59.000","2022-08-28T00:41:57.000","NW","-114.12658960334369","51.068480598456475","1","2022-08-28T00:17:5951.068480598456475-114.12658960334369","POINT (-114.12658960334369 51.068480598456475)"
" Northbound 26 Street at Peigan Trail SE ","Two vehicle incident. Blocking the right lane","2022-08-27T21:44:19.000","2022-08-27T22:29:27.000","SE","-113.99905810686151","51.01554870166024","1","2022-08-27T21:44:1951.01554870166024-113.99905810686151","POINT (-113.99905810686151 51.01554870166024)"
" Crowchild Trail and Twelve Mi Coulee Road NW ","Traffic incident.","2022-08-27T21:01:56.000","2022-08-27T21:46:05.000","NW","-114.25737426844572","51.14286954756273","1","2022-08-27T21:01:5651.14286954756273-114.25737426844572","POINT (-114.25737426844572 51.14286954756273)"
" Eastbound Memorial Drive after 5 Avenue SE ","Single vehicle incident. Blocking the left lane","2022-08-27T20:33:09.000","2022-08-27T21:08:58.000","SE","-114.04794993033812","51.049840526076345","1","2022-08-27T20:33:0951.049840526076345-114.04794993033812","POINT (-114.04794993033812 51.049840526076345)"
" Westbound Taradale Drive and Martindale Boulevard NE ","Traffic incident. Blocking the right lane","2022-08-27T20:30:14.000","2022-08-27T20:58:18.000","NE","-113.94728545546688","51.11417614850296","1","2022-08-27T20:30:1451.11417614850296-113.94728545546688","POINT (-113.94728545546688 51.11417614850296)"
" James Mckevitt Road at Millrise Boulevard SW ","Traffic incident.","2022-08-27T19:53:41.000","2022-08-27T20:36:27.000","SW","-114.07496398566879","50.92136665118152","1","2022-08-27T19:53:4150.92136665118152-114.07496398566879","POINT (-114.07496398566879 50.92136665118152)"
" Westwinds Drive and 47 Street NE ","Traffic incident.","2022-08-27T17:50:05.000","2022-08-27T18:29:37.000","NW","-113.96592179043522","51.10012713788772","1","2022-08-27T17:50:0551.10012713788772-113.96592179043522","POINT (-113.96592179043522 51.10012713788772)"
" 24 Avenue and Spiller Road SE ","Traffic incident.","2022-08-27T17:45:07.000","2022-08-27T17:51:53.000","SE","-114.04648831573813","51.03214760127425","1","2022-08-27T17:45:0751.03214760127425-114.04648831573813","POINT (-114.04648831573813 51.03214760127425)"
" Stoney Trail and Deerfoot Trail NE ","Traffic incident.","2022-08-27T17:23:24.000","2022-08-27T18:16:45.000","NW","-113.9942191972614","51.17386574990555","1","2022-08-27T17:23:2451.17386574990555-113.9942191972614","POINT (-113.9942191972614 51.17386574990555)"
" Eastbound Country Hills Boulevard at 14 Street NE ","Two vehicle incident. Blocking the right lanes","2022-08-27T17:16:41.000","2022-08-27T17:24:28.000","NW","-114.02894673060857","51.154154254077504","1","2022-08-27T17:16:4151.154154254077504-114.02894673060857","POINT (-114.02894673060857 51.154154254077504)"
" Bow Trail and 37 Street SW ","Two vehicle incident. Blocking EB and NB right lane","2022-08-27T16:54:49.000","2022-08-27T16:57:44.000","SW","-114.14113080398083","51.04517194255533","1","2022-08-27T16:54:4951.04517194255533-114.14113080398083","POINT (-114.14113080398083 51.04517194255533)"
" Northbound Barlow Trail at 39 Avenue NE ","Two vehicle incident. Blocking the NB right lanes and SB left turning lanes closed","2022-08-27T15:35:22.000","2022-08-27T15:40:55.000","NE","-114.00187376502853","51.08865589367231","1","2022-08-27T15:35:2251.08865589367231-114.00187376502853","POINT (-114.00187376502853 51.08865589367231)"
" Dalhousie Drive and 53 Street NW ","Traffic incident.","2022-08-27T14:09:26.000","2022-08-27T14:40:37.000","NW","-114.16244385491424","51.10815166153004","1","2022-08-27T14:09:2651.10815166153004-114.16244385491424","POINT (-114.16244385491424 51.10815166153004)"
" 130 Avenue and 46 Street SE ","Traffic incident.","2022-08-27T14:08:33.000","2022-08-27T14:40:37.000","NW","-113.96895028997866","50.932077753175356","1","2022-08-27T14:08:3350.932077753175356-113.96895028997866","POINT (-113.96895028997866 50.932077753175356)"
" Burbank Road at Burbank Cr SE ","Traffic incident.","2022-08-27T13:37:06.000","2022-08-27T14:17:09.000","SE","-114.0450833750228","51.00590502542657","1","2022-08-27T13:37:0651.00590502542657-114.0450833750228","POINT (-114.0450833750228 51.00590502542657)"
" John Laurie Boulevard and Nose Hill Drive NW ","Traffic incident.","2022-08-27T13:13:04.000","2022-08-27T14:09:11.000","NW","-114.19327336003776","51.12720827528571","1","2022-08-27T13:13:0451.12720827528571-114.19327336003776","POINT (-114.19327336003776 51.12720827528571)"
" 1 Street and 12 Avenue SE ","Traffic incident.","2022-08-27T13:00:28.000","2022-08-27T14:09:11.000","NW","-114.06086535469366","51.04135755573323","1","2022-08-27T13:00:2851.04135755573323-114.06086535469366","POINT (-114.06086535469366 51.04135755573323)"
" Heritage Meadows Wy and Heritage Drive SE ","Traffic incident.","2022-08-27T11:57:26.000","2022-08-27T12:39:26.000","SE","-114.04421126065533","50.98721743544127","1","2022-08-27T11:57:2650.98721743544127-114.04421126065533","POINT (-114.04421126065533 50.98721743544127)"
" Mcknight Boulevard and 4 Street NW ","Traffic incident.","2022-08-27T11:06:43.000","2022-08-27T12:02:40.000","NW","-114.0715106475469","51.09557531673349","1","2022-08-27T11:06:4351.09557531673349-114.0715106475469","POINT (-114.0715106475469 51.09557531673349)"
" 4 Street and 6 Avenue SW ","Traffic incident. Blocking the left lanes","2022-08-27T10:23:16.000","2022-08-27T10:25:20.000","SW","-114.07147910086277","51.04768868028355","1","2022-08-27T10:23:1651.04768868028355-114.07147910086277","POINT (-114.07147910086277 51.04768868028355)"
" Stoney Trail and Chaparral Boulevard SE ","Two vehicle incident. Blocking the WB right lane","2022-08-27T07:03:37.000","2022-08-27T07:05:41.000","SE","-114.01000167866408","50.89418455413922","1","2022-08-27T07:03:3750.89418455413922-114.01000167866408","POINT (-114.01000167866408 50.89418455413922)"
" 10 Avenue and Bow Trail SW ","Traffic signals are flashing red. Crews have been dispatched","2022-08-27T04:35:38.000","2022-08-27T04:38:16.000","SW","-114.10887650402526","51.04456115555178","1","2022-08-27T04:35:3851.04456115555178-114.10887650402526","POINT (-114.10887650402526 51.04456115555178)"
" 4 Street at 10 Avenue SW ","Traffic incident. The road is closed NB","2022-08-27T04:31:39.000","2022-08-27T04:57:24.000","SW","-114.07151250433878","51.04391171349125","1","2022-08-27T04:31:3951.04391171349125-114.07151250433878","POINT (-114.07151250433878 51.04391171349125)"
" 4 Street at  8 Avenue SW ","Traffic incident.  The road is closed NB","2022-08-27T04:31:39.000","2022-08-27T11:58:13.000","SW","-114.07151653519573","51.04578867765344","1","2022-08-27T04:31:3951.04578867765344-114.07151653519573","POINT (-114.07151653519573 51.04578867765344)"
" 12 Avenue approaching 6 Street SW ","There is an incident involving a pedestrian- EMS on site. Blocking the right lane","2022-08-27T03:56:14.000","2022-08-27T04:04:56.000","SW","-114.0778359413385","51.04184416903852","1","2022-08-27T03:56:1451.04184416903852-114.0778359413385","POINT (-114.0778359413385 51.04184416903852)"
" 6 Avenue at 4 Street SW ","There is an incident involving a pedestrian- EMS on site. The road is closed WB at 3 St SW","2022-08-27T02:06:48.000","2022-08-27T03:09:46.000","SW","-114.07147910086277","51.04768868028355","1","2022-08-27T02:06:4851.04768868028355-114.07147910086277","POINT (-114.07147910086277 51.04768868028355)"
" Westbound 16 Avenue at 68 Street NE ","Two vehicle incident. Blocking multiple lanes in the intersection","2022-08-27T00:48:37.000","2022-08-27T02:09:53.000","NE","-113.9350318439218","51.06706819256167","1","2022-08-27T00:48:3751.06706819256167-113.9350318439218","POINT (-113.9350318439218 51.06706819256167)"
" 15 Avenue and 1 Street SE ","Traffic incident.","2022-08-26T23:08:08.000","2022-08-26T23:09:51.000","SE","-114.06056732211952","51.038508591781536","1","2022-08-26T23:08:0851.038508591781536-114.06056732211952","POINT (-114.06056732211952 51.038508591781536)"
" Southbound Deerfoot Trail and 64 Avenue NE ","Stalled vehicle.  Blocking the left shoulder","2022-08-26T20:12:46.000","2022-08-26T21:19:39.000","NW","-114.04724547336308","51.11326918518183","1","2022-08-26T20:12:4651.11326918518183-114.04724547336308","POINT (-114.04724547336308 51.11326918518183)"
" Royal Oak Drive and Rocky Ridge Road NW ","Traffic incident.","2022-08-26T17:57:50.000","2022-08-26T19:03:13.000","NW","-114.23410577122624","51.13858319858557","1","2022-08-26T17:57:5051.13858319858557-114.23410577122624","POINT (-114.23410577122624 51.13858319858557)"
" Northbound Deerfoot Trail and 32 Avenue NE ","Multi-vehicle incident.  Blocking the right shoulder","2022-08-26T17:52:28.000","2022-08-26T19:13:55.000","NE","-114.03127752238422","51.07920384874986","1","2022-08-26T17:52:2851.07920384874986-114.03127752238422","POINT (-114.03127752238422 51.07920384874986)"
" Northbound Deerfoot Trail and 32 Avenue NE ","Multi-vehicle incident. Blocking the right lanes and shoulder","2022-08-26T17:52:28.000","2022-08-26T17:58:37.000","NE","-114.03144855411713","51.079296036983955","1","2022-08-26T17:52:2851.079296036983955-114.03144855411713","POINT (-114.03144855411713 51.079296036983955)"
" Northbound deerfoot Trail approaching Anderson Road SE ","Traffic incident. Blocking the right lanes","2022-08-26T17:45:37.000","2022-08-26T18:08:26.000","SE","-114.02018095965674","50.95252171245599","1","2022-08-26T17:45:3750.95252171245599-114.02018095965674","POINT (-114.02018095965674 50.95252171245599)"
" 16 Avenue and Shaganappi Trail NW ","Traffic incident.","2022-08-26T14:26:42.000","2022-08-26T14:28:24.000","NW","-114.1479583058266","51.06769039189529","1","2022-08-26T14:26:4251.06769039189529-114.1479583058266","POINT (-114.1479583058266 51.06769039189529)"
" 40 Avenue and Centre Street N ","Traffic incident.","2022-08-26T11:20:21.000","2022-08-26T11:24:01.000","NW","-114.0624337331029","51.08874046270161","1","2022-08-26T11:20:2151.08874046270161-114.0624337331029","POINT (-114.0624337331029 51.08874046270161)"
" Northbound Memorial Drive and Deerfoot Trail NE ","Single vehicle incident. Blocking the right lanes","2022-08-26T06:25:52.000","2022-08-26T06:27:02.000","NE","-114.01913312801044","51.05356271948147","1","2022-08-26T06:25:5251.05356271948147-114.01913312801044","POINT (-114.01913312801044 51.05356271948147)"
" 16 Avenue and 36 Street NE ","Two vehicle incident.","2022-08-26T01:38:51.000","2022-08-26T02:56:22.000","NE","-113.97984754608146","51.066205586041235","1","2022-08-26T01:38:5151.066205586041235-113.97984754608146","POINT (-113.97984754608146 51.066205586041235)"
" 16 Avenue and Edmonton Trail NE ","Multi-vehicle incident.","2022-08-26T01:36:31.000","2022-08-26T01:41:31.000","NE","-114.05608244057704","51.066896415296576","1","2022-08-26T01:36:3151.066896415296576-114.05608244057704","POINT (-114.05608244057704 51.066896415296576)"
" 16 Avenue and Edmonton Trail NE ","Multi-vehicle incident. The road is closed in the area","2022-08-26T01:36:31.000","2022-08-26T08:08:17.000","NE","-114.05616755206971","51.066842616028985","1","2022-08-26T01:36:3151.066842616028985-114.05616755206971","POINT (-114.05616755206971 51.066842616028985)"
" Spiller Road and 25 Avenue SE ","Single vehicle incident.","2022-08-26T01:24:58.000","2022-08-26T02:08:24.000","SE","-114.05201130294178","51.02965268438446","1","2022-08-26T01:24:5851.02965268438446-114.05201130294178","POINT (-114.05201130294178 51.02965268438446)"
" Edgemont Boulevard and Edgemont Drive NW ","Traffic incident.","2022-08-26T00:53:45.000","2022-08-26T01:26:09.000","NW","-114.15359081074209","51.11700627920969","1","2022-08-26T00:53:4551.11700627920969-114.15359081074209","POINT (-114.15359081074209 51.11700627920969)"
" 29 Street and Parkdale Boulevard NW ","Traffic incident.","2022-08-25T23:17:31.000","2022-08-26T01:26:09.000","NW","-114.1296158727663","51.05536551861205","1","2022-08-25T23:17:3151.05536551861205-114.1296158727663","POINT (-114.1296158727663 51.05536551861205)"
" 68 Street and 32 Avenue NE ","Traffic incident.","2022-08-25T21:13:32.000","2022-08-25T21:14:44.000","NE","-113.935557703455","51.08158341441575","1","2022-08-25T21:13:3251.08158341441575-113.935557703455","POINT (-113.935557703455 51.08158341441575)"
" Shawnessy Boulevard and Shawnessy Drive SW ","Traffic incident.","2022-08-25T19:11:40.000","2022-08-25T19:12:28.000","SW","-114.08275000707232","50.9136611569564","1","2022-08-25T19:11:4050.9136611569564-114.08275000707232","POINT (-114.08275000707232 50.9136611569564)"
" Meridian Road and Centre Avenue E ","Traffic incident.","2022-08-25T18:11:45.000","2022-08-25T18:12:56.000","NE","-114.00110110178241","51.05238312088631","1","2022-08-25T18:11:4551.05238312088631-114.00110110178241","POINT (-114.00110110178241 51.05238312088631)"
" Northbound Deerfoot Trail and Beddington Trail NE ","Traffic incident. Blocking the left lane","2022-08-25T16:51:29.000","2022-08-25T17:41:10.000","NE","-114.04565796826193","51.12027614755986","1","2022-08-25T16:51:2951.12027614755986-114.04565796826193","POINT (-114.04565796826193 51.12027614755986)"
" Bowness Road and Point Drive NW ","Traffic incident.","2022-08-25T16:18:01.000","2022-08-25T17:15:24.000","NW","-114.14636528175615","51.062204720019544","1","2022-08-25T16:18:0151.062204720019544-114.14636528175615","POINT (-114.14636528175615 51.062204720019544)"
" Northbound Deerfoot Trail and Airport Trail NE ","Traffic incident.","2022-08-25T16:02:36.000","2022-08-25T16:52:56.000","NE","-114.0348794664337","51.141093570849414","1","2022-08-25T16:02:3651.141093570849414-114.0348794664337","POINT (-114.0348794664337 51.141093570849414)"
" Westbound 32 Avenue and 12 Street NE ","Two vehicle incident. Blocking the left lane","2022-08-25T16:00:02.000","2022-08-25T16:03:21.000","NE","-114.03011422022645","51.08153751505559","1","2022-08-25T16:00:0251.08153751505559-114.03011422022645","POINT (-114.03011422022645 51.08153751505559)"
" Southbound 52 Street and 114 Avenue SE ","Traffic incident. Blocking multiple lanes","2022-08-25T15:41:02.000","2022-08-25T15:42:19.000","NW","-113.95867084744881","50.95059536648394","1","2022-08-25T15:41:0250.95059536648394-113.95867084744881","POINT (-113.95867084744881 50.95059536648394)"
" Southbound Macleod Trail and 90 Avenue SE ","Two vehicle incident. Blocking the right lane","2022-08-25T13:10:44.000","2022-08-25T14:02:55.000","SE","-114.0716999829813","50.97225109621091","1","2022-08-25T13:10:4450.97225109621091-114.0716999829813","POINT (-114.0716999829813 50.97225109621091)"
" 17a Street and Blackfoot Trail SE ","Single vehicle incident. Blocking the left lane","2022-08-25T13:09:26.000","2022-08-25T13:11:57.000","NW","-114.01951238571878","51.037597881909335","1","2022-08-25T13:09:2651.037597881909335-114.01951238571878","POINT (-114.01951238571878 51.037597881909335)"
" Mcivor Boulevard and 130 Avenue SE ","Traffic incident.","2022-08-25T13:07:13.000","2022-08-25T14:02:55.000","NW","-113.93526935235137","50.92835686114833","1","2022-08-25T13:07:1350.92835686114833-113.93526935235137","POINT (-113.93526935235137 50.92835686114833)"
" Memorial Drive and Deerfoot Trail SE ","Two vehicle incident. Blocking the SB right lane and WB left lane","2022-08-25T11:27:28.000","2022-08-25T11:34:40.000","SE","-114.01872999499273","51.04883931454694","1","2022-08-25T11:27:2851.04883931454694-114.01872999499273","POINT (-114.01872999499273 51.04883931454694)"
" 24 Street and Southland Drive SW ","Two vehicle incident. Blocking EB and WB left lanes and all SB lanes","2022-08-25T09:05:56.000","2022-08-25T09:07:55.000","SW","-114.11802122316382","50.96133080862668","1","2022-08-25T09:05:5650.96133080862668-114.11802122316382","POINT (-114.11802122316382 50.96133080862668)"
" Northbound Deerfoot Trail approaching Glenmore Trail SE ","Stalled vehicle. Blocking the right lane","2022-08-25T07:09:42.000","2022-08-25T07:11:25.000","SE","-114.0383283397947","50.98151816540075","1","2022-08-25T07:09:4250.98151816540075-114.0383283397947","POINT (-114.0383283397947 50.98151816540075)"
" Northbound Macleod Trail and Lake Fraser Gate SE ","Traffic incident. Blocking the right lane","2022-08-24T18:54:22.000","2022-08-24T19:34:28.000","NW","-114.06949777237647","50.93945485718707","1","2022-08-24T18:54:2250.93945485718707-114.06949777237647","POINT (-114.06949777237647 50.93945485718707)"
" Southbound Deerfoot Trail and Glenmore Trail SE ","Traffic incident. Blocking the right lane","2022-08-24T18:12:12.000","2022-08-24T19:21:54.000","NW","-114.03489825751538","50.996422293749454","1","2022-08-24T18:12:1250.996422293749454-114.03489825751538","POINT (-114.03489825751538 50.996422293749454)"
" Shaganappi Trail and Varsity Drive NW ","Traffic incident.","2022-08-24T17:49:59.000","2022-08-24T18:55:33.000","NW","-114.15494554608944","51.093388600956565","1","2022-08-24T17:49:5951.093388600956565-114.15494554608944","POINT (-114.15494554608944 51.093388600956565)"
" 2 Avenue and Centre Street S ","There is an incident involving a pedestrian- EMS Dispatched.","2022-08-24T17:34:39.000","2022-08-24T18:13:50.000","SW","-114.06262417740123","51.05122672274141","1","2022-08-24T17:34:3951.05122672274141-114.06262417740123","POINT (-114.06262417740123 51.05122672274141)"
" Eastbound Glenmore Trail and 14 Street SW ","Traffic incident. Blocking the right lane","2022-08-24T17:30:33.000","2022-08-24T18:13:50.000","SE","-114.10159581803677","50.996389267361565","1","2022-08-24T17:30:3350.996389267361565-114.10159581803677","POINT (-114.10159581803677 50.996389267361565)"
" Sun Valley Boulevard and Midlake Boulevard SE ","Traffic signals are flashing red. Crews have been dispatched","2022-08-24T16:57:36.000","2022-08-24T17:50:52.000","SE","-114.04746231092057","50.90666616101366","1","2022-08-24T16:57:3650.90666616101366-114.04746231092057","POINT (-114.04746231092057 50.90666616101366)"
" Westbound Memorial Drive and Deerfoot Trail SE ","Traffic incident. Blocking the left lane","2022-08-24T16:12:44.000","2022-08-24T17:35:14.000","NW","-114.01978604656516","51.04874250098442","1","2022-08-24T16:12:4451.04874250098442-114.01978604656516","POINT (-114.01978604656516 51.04874250098442)"
" 17 Avenue and 24 Street SW ","Traffic incident.","2022-08-24T15:33:15.000","2022-08-24T15:34:04.000","SW","-114.11790685179189","51.03781098674016","1","2022-08-24T15:33:1551.03781098674016-114.11790685179189","POINT (-114.11790685179189 51.03781098674016)"
" Eastbound Country Hills Boulevard and 14 Street NE ","Traffic incident. Blocking the right lane","2022-08-24T08:02:12.000","2022-08-24T08:21:21.000","NE","-114.02820895310445","51.15454575002981","1","2022-08-24T08:02:1251.15454575002981-114.02820895310445","POINT (-114.02820895310445 51.15454575002981)"
" Southbound Deerfoot Trail and 64 Avenue NE ","Traffic incident. Blocking the left lanes","2022-08-24T07:47:10.000","2022-08-24T08:55:39.000","NE","-114.04927240352248","51.11064859079822","1","2022-08-24T07:47:1051.11064859079822-114.04927240352248","POINT (-114.04927240352248 51.11064859079822)"
" Eastbound Memorial Drive and Deerfoot Trail SE ","Traffic incident.  Blocking the right lanes, delays in the area","2022-08-24T07:13:59.000","2022-08-24T08:05:38.000","SE","-114.01947499719837","51.04772644429959","1","2022-08-24T07:13:5951.04772644429959-114.01947499719837","POINT (-114.01947499719837 51.04772644429959)"
" Northbound Deerfoot Trail approaching Country Hills Boulevard NE ","Traffic incident.  Blocking the left lane","2022-08-24T06:38:47.000","2022-08-24T07:25:45.000","NE","-114.02242851491208","51.151202163443536","1","2022-08-24T06:38:4751.151202163443536-114.02242851491208","POINT (-114.02242851491208 51.151202163443536)"
" Elbow Drive and 30 Avenue SW ","Traffic incident.","2022-08-24T00:37:36.000","2022-08-24T00:55:46.000","SW","-114.07881692434539","51.026411524886335","1","2022-08-24T00:37:3651.026411524886335-114.07881692434539","POINT (-114.07881692434539 51.026411524886335)"
" Memorial Drive and 36 Street NE ","There is an incident involving a cyclist- EMS on site. Road is closed EB","2022-08-23T23:33:13.000","2022-08-24T00:38:04.000","NE","-113.97885015997163","51.052350827345414","1","2022-08-23T23:33:1351.052350827345414-113.97885015997163","POINT (-113.97885015997163 51.052350827345414)"
" Westbound 4 Avenue and 9 Street SW ","There is an incident involving a pedestrian- EMS on site. Blocking the left lane","2022-08-23T21:22:21.000","2022-08-23T21:23:19.000","SW","-114.08347289021128","51.04989867598871","1","2022-08-23T21:22:2151.04989867598871-114.08347289021128","POINT (-114.08347289021128 51.04989867598871)"
" Shaganappi Trail and Valiant Drive NW ","Traffic incident.","2022-08-23T21:11:32.000","2022-08-23T21:23:19.000","NW","-114.15442006383431","51.09073177087441","1","2022-08-23T21:11:3251.09073177087441-114.15442006383431","POINT (-114.15442006383431 51.09073177087441)"
" 64 Avenue and Castleridge Boulevard NE ","Traffic incident.","2022-08-23T18:37:29.000","2022-08-23T18:40:32.000","NW","-113.9654037193204","51.110560541324276","1","2022-08-23T18:37:2951.110560541324276-113.9654037193204","POINT (-113.9654037193204 51.110560541324276)"
" Northbound Deerfoot Trail and Memorial Drive SE ","Multi-vehicle incident. Blocking the left shoulder","2022-08-23T16:50:36.000","2022-08-23T17:09:42.000","SE","-114.01978604656516","51.04874250098442","1","2022-08-23T16:50:3651.04874250098442-114.01978604656516","POINT (-114.01978604656516 51.04874250098442)"
" Eastbound Glenmore Trail and Stoney Trail SE ","Two vehicle incident.  Blocking the the right shoulder","2022-08-23T16:43:36.000","2022-08-23T17:09:42.000","SE","-113.93072058126431","50.97969380765891","1","2022-08-23T16:43:3650.97969380765891-113.93072058126431","POINT (-113.93072058126431 50.97969380765891)"
" Southbound Deerfoot Trail and Memorial Drive SE ","Traffic incident.  Blocking the left lane","2022-08-23T16:34:30.000","2022-08-23T17:09:42.000","SE","-114.01978604656516","51.04874250098442","1","2022-08-23T16:34:3051.04874250098442-114.01978604656516","POINT (-114.01978604656516 51.04874250098442)"
" Richmond Road and 29 Street SW ","Traffic incident.","2022-08-23T14:18:05.000","2022-08-23T14:18:41.000","SW","-114.129551930496","51.02595159619302","1","2022-08-23T14:18:0551.02595159619302-114.129551930496","POINT (-114.129551930496 51.02595159619302)"
