"industry","type","year","count","date"
"Manufacturing","Businesses","2021","392","2021-01-01T00:00:00.000"
"Manufacturing","Employees","2021","7215","2021-01-01T00:00:00.000"
"Mining","Businesses","2021","8","2021-01-01T00:00:00.000"
"Mining","Employees","2021","68","2021-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2021","252","2021-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2021","1876","2021-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2021","274","2021-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2021","4307","2021-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2021","129","2021-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2021","99","2021-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2021","1533","2021-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2021","9913","2021-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2021","1232","2021-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2021","8601","2021-01-01T00:00:00.000"
"Public Administration","Businesses","2021","136","2021-01-01T00:00:00.000"
"Public Administration","Employees","2021","7881","2021-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2021","812","2021-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2021","11303","2021-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Businesses","2021","163","2021-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Employees","2021","836","2021-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2021","135","2021-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2021","1209","2021-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2021","158","2021-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2021","2527","2021-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2021","769","2021-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2021","758","2021-01-01T00:00:00.000"
"Utilities","Businesses","2021","9","2021-01-01T00:00:00.000"
"Utilities","Employees","2021","180","2021-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2021","322","2021-01-01T00:00:00.000"
"Wholesale Trade","Employees","2021","6574","2021-01-01T00:00:00.000"
"Accommodation","Businesses","2020","109","2020-01-01T00:00:00.000"
"Accommodation","Employees","2020","1703","2020-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation","Businesses","2020","565","2020-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation","Employees","2020","4397","2020-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2020","17","2020-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2020","122","2020-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2020","244","2020-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2020","3329","2020-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2020","178","2020-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2020","2195","2020-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2020","233","2020-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2020","2428","2020-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2020","160","2020-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2020","980","2020-01-01T00:00:00.000"
"Construction","Businesses","2020","1039","2020-01-01T00:00:00.000"
"Construction","Employees","2020","8044","2020-01-01T00:00:00.000"
"Educational Services","Businesses","2020","309","2020-01-01T00:00:00.000"
"Educational Services","Employees","2020","21407","2020-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2020","80","2020-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2020","524","2020-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2020","216","2020-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2020","5168","2020-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2020","941","2020-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2020","16720","2020-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2020","113","2020-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2020","978","2020-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2020","32","2020-01-01T00:00:00.000"
"Gasoline Stations","Employees","2020","203","2020-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2020","102","2020-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2020","4040","2020-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2020","1367","2020-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2020","25275","2020-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2020","206","2020-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2020","1600","2020-01-01T00:00:00.000"
"Information","Businesses","2020","248","2020-01-01T00:00:00.000"
"Information","Employees","2020","2571","2020-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts &","Businesses","2020","328","2020-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts &","Employees","2020","1936","2020-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2020","26","2020-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2020","76","2020-01-01T00:00:00.000"
"Manufacturing","Businesses","2020","411","2020-01-01T00:00:00.000"
"Manufacturing","Employees","2020","8207","2020-01-01T00:00:00.000"
"Mining","Businesses","2020","6","2020-01-01T00:00:00.000"
"Mining","Employees","2020","55","2020-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2020","253","2020-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2020","1913","2020-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2020","261","2020-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2020","3805","2020-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2020","83","2020-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2020","173","2020-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2020","1500","2020-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2020","9920","2020-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2020","1201","2020-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2020","9085","2020-01-01T00:00:00.000"
"Public Administration","Businesses","2020","133","2020-01-01T00:00:00.000"
"Public Administration","Employees","2020","7827","2020-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2020","830","2020-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2020","5412","2020-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial","Businesses","2020","175","2020-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial","Employees","2020","728","2020-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2020","135","2020-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2020","1159","2020-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2020","174","2020-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2020","2317","2020-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2020","995","2020-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2020","602","2020-01-01T00:00:00.000"
"Utilities","Businesses","2020","9","2020-01-01T00:00:00.000"
"Utilities","Employees","2020","194","2020-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2020","334","2020-01-01T00:00:00.000"
"Wholesale Trade","Employees","2020","4358","2020-01-01T00:00:00.000"
"Accommodation","Businesses","2019","110","2019-01-01T00:00:00.000"
"Accommodation","Employees","2019","1610","2019-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation","Businesses","2019","600","2019-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation","Employees","2019","4433","2019-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2019","19","2019-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2019","130","2019-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2019","252","2019-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2019","3184","2019-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2019","185","2019-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2019","2377","2019-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2019","231","2019-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2019","1738","2019-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2019","173","2019-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2019","1014","2019-01-01T00:00:00.000"
"Construction","Businesses","2019","1056","2019-01-01T00:00:00.000"
"Construction","Employees","2019","8201","2019-01-01T00:00:00.000"
"Educational Services","Businesses","2019","317","2019-01-01T00:00:00.000"
"Educational Services","Employees","2019","21785","2019-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2019","74","2019-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2019","661","2019-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2019","221","2019-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2019","5205","2019-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2019","924","2019-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2019","16527","2019-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2019","120","2019-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2019","1006","2019-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2019","36","2019-01-01T00:00:00.000"
"Gasoline Stations","Employees","2019","214","2019-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2019","97","2019-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2019","4114","2019-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2019","1371","2019-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2019","24912","2019-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2019","201","2019-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2019","1560","2019-01-01T00:00:00.000"
"Information","Businesses","2019","264","2019-01-01T00:00:00.000"
"Information","Employees","2019","2635","2019-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts &","Businesses","2019","322","2019-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts &","Employees","2019","1854","2019-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2019","24","2019-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2019","50","2019-01-01T00:00:00.000"
"Manufacturing","Businesses","2019","450","2019-01-01T00:00:00.000"
"Manufacturing","Employees","2019","9174","2019-01-01T00:00:00.000"
"Mining","Businesses","2019","5","2019-01-01T00:00:00.000"
"Mining","Employees","2019","47","2019-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2019","261","2019-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2019","1920","2019-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2019","274","2019-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2019","4683","2019-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2019","49","2019-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2019","127","2019-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2019","1568","2019-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2019","9752","2019-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2019","1193","2019-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2019","8980","2019-01-01T00:00:00.000"
"Public Administration","Businesses","2019","143","2019-01-01T00:00:00.000"
"Public Administration","Employees","2019","7919","2019-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2019","835","2019-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2019","4851","2019-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial","Businesses","2019","183","2019-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial","Employees","2019","816","2019-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2019","136","2019-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2019","1229","2019-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2019","189","2019-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2019","2438","2019-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2019","977","2019-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2019","604","2019-01-01T00:00:00.000"
"Utilities","Businesses","2019","9","2019-01-01T00:00:00.000"
"Utilities","Employees","2019","194","2019-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2019","341","2019-01-01T00:00:00.000"
"Wholesale Trade","Employees","2019","4425","2019-01-01T00:00:00.000"
"Accommodation","Businesses","2018","111","2018-01-01T00:00:00.000"
"Accommodation","Employees","2018","1634","2018-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Businesses","2018","620","2018-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Employees","2018","6117","2018-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2018","20","2018-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2018","134","2018-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2018","241","2018-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2018","2920","2018-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2018","162","2018-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2018","2340","2018-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2018","227","2018-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2018","1682","2018-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2018","174","2018-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2018","1096","2018-01-01T00:00:00.000"
"Construction","Businesses","2018","1046","2018-01-01T00:00:00.000"
"Construction","Employees","2018","8010","2018-01-01T00:00:00.000"
"Educational Services","Businesses","2018","319","2018-01-01T00:00:00.000"
"Educational Services","Employees","2018","23815","2018-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2018","88","2018-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2018","835","2018-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2018","191","2018-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2018","4269","2018-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2018","893","2018-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2018","16189","2018-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2018","122","2018-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2018","994","2018-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2018","39","2018-01-01T00:00:00.000"
"Gasoline Stations","Employees","2018","228","2018-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2018","95","2018-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2018","3939","2018-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2018","1347","2018-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2018","24558","2018-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2018","204","2018-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2018","1598","2018-01-01T00:00:00.000"
"Information","Businesses","2018","256","2018-01-01T00:00:00.000"
"Information","Employees","2018","2668","2018-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Businesses","2018","315","2018-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Employees","2018","1700","2018-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2018","21","2018-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2018","47","2018-01-01T00:00:00.000"
"Manufacturing","Businesses","2018","435","2018-01-01T00:00:00.000"
"Manufacturing","Employees","2018","8384","2018-01-01T00:00:00.000"
"Mining","Businesses","2018","7","2018-01-01T00:00:00.000"
"Mining","Employees","2018","135","2018-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2018","260","2018-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2018","2020","2018-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2018","257","2018-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2018","4967","2018-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2018","29","2018-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2018","130","2018-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2018","1449","2018-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2018","9568","2018-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2018","1197","2018-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2018","9103","2018-01-01T00:00:00.000"
"Public Administration","Businesses","2018","160","2018-01-01T00:00:00.000"
"Public Administration","Employees","2018","4279","2018-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2018","849","2018-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2018","5440","2018-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Businesses","2018","162","2018-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Employees","2018","746","2018-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2018","138","2018-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2018","1167","2018-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2018","201","2018-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2018","2676","2018-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2018","883","2018-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2018","438","2018-01-01T00:00:00.000"
"Utilities","Businesses","2018","5","2018-01-01T00:00:00.000"
"Utilities","Employees","2018","149","2018-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2018","342","2018-01-01T00:00:00.000"
"Wholesale Trade","Employees","2018","4488","2018-01-01T00:00:00.000"
"Accommodation","Businesses","2017","117","2017-01-01T00:00:00.000"
"Accommodation","Employees","2017","1869","2017-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Businesses","2017","589","2017-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Employees","2017","4997","2017-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2017","18","2017-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2017","128","2017-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2017","246","2017-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2017","2828","2017-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2017","175","2017-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2017","2482","2017-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2017","245","2017-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2017","1848","2017-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2017","214","2017-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2017","1367","2017-01-01T00:00:00.000"
"Construction","Businesses","2017","1074","2017-01-01T00:00:00.000"
"Construction","Employees","2017","8685","2017-01-01T00:00:00.000"
"Educational Services","Businesses","2017","313","2017-01-01T00:00:00.000"
"Educational Services","Employees","2017","23630","2017-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2017","99","2017-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2017","980","2017-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2017","210","2017-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2017","4628","2017-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2017","841","2017-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2017","16250","2017-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2017","121","2017-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2017","1029","2017-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2017","40","2017-01-01T00:00:00.000"
"Gasoline Stations","Employees","2017","275","2017-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2017","89","2017-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2017","3800","2017-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2017","1271","2017-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2017","24194","2017-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2017","212","2017-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2017","1634","2017-01-01T00:00:00.000"
"Information","Businesses","2017","255","2017-01-01T00:00:00.000"
"Information","Employees","2017","3090","2017-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Businesses","2017","331","2017-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Employees","2017","1806","2017-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2017","18","2017-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2017","41","2017-01-01T00:00:00.000"
"Manufacturing","Businesses","2017","427","2017-01-01T00:00:00.000"
"Manufacturing","Employees","2017","11240","2017-01-01T00:00:00.000"
"Mining","Businesses","2017","10","2017-01-01T00:00:00.000"
"Mining","Employees","2017","162","2017-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2017","281","2017-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2017","2121","2017-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2017","277","2017-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2017","5519","2017-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2017","54","2017-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2017","116","2017-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2017","1548","2017-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2017","10290","2017-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2017","1194","2017-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2017","6753","2017-01-01T00:00:00.000"
"Public Administration","Businesses","2017","180","2017-01-01T00:00:00.000"
"Public Administration","Employees","2017","4500","2017-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2017","926","2017-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2017","5303","2017-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Businesses","2017","156","2017-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Employees","2017","697","2017-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2017","142","2017-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2017","1446","2017-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2017","197","2017-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2017","2651","2017-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2017","831","2017-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2017","252","2017-01-01T00:00:00.000"
"Utilities","Businesses","2017","5","2017-01-01T00:00:00.000"
"Utilities","Employees","2017","148","2017-01-01T00:00:00.000"
