"fiscal_year","fund","major_program_class","major_program_class_name","major_program_category","major_program_category_name","major_program","major_program_name","program","program_name","project_phase","project_phase_name","project_budget","project_actuals"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","C01817","Mesa Drive: Southern Ave to US 60","C01817LND2","Mesa Drive: Sthrn Ave to US 60 - Land 2","199","CIP Administration","28713.43","6157.01"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886CAP","SCADA System Gas System Distrib CAP","102","Design","51000","70300.8"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886CAP","SCADA System Gas System Distrib CAP","104","Construction","382000","355478.2"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886CAP","SCADA System Gas System Distrib CAP","199","CIP Administration","46163","52013.24"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886PH3","SCADA System Improvements-Phase III","102","Design","85000","74435.76"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886PH3","SCADA System Improvements-Phase III","104","Construction","488264","386883.45"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886PH3","SCADA System Improvements-Phase III","106","Purchases","8680","0"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C01886","SCADA System Gas System Distribution System","C01886PH3","SCADA System Improvements-Phase III","199","CIP Administration","55374.73","14276.04"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048CAP","Desert Wells Zone Well Site","102","Design","1260.56","1260.56"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048CAP","Desert Wells Zone Well Site","103","Land Acquisition","719615","613191.06"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048CAP","Desert Wells Zone Well Site","104","Construction","3336.51","3336.51"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048CAP","Desert Wells Zone Well Site","199","CIP Administration","550.72","550.72"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048ST01","SE Mesa Well Site Siting SO","102","Design","48047","48047"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C04048","Desert Wells Zone Well Site","C04048ST01","SE Mesa Well Site Siting SO","199","CIP Administration","3979.71","3979.71"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007CAP","Warner Lift Station Modifications","102","Design","295000","283943.5"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007CAP","Warner Lift Station Modifications","104","Construction","168600","161275.17"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007CAP","Warner Lift Station Modifications","199","CIP Administration","39468","36360.7"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007GAS","Warner Lift Stn Gas","102","Design","40192","31855.89"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007GAS","Warner Lift Stn Gas","103","Land Acquisition","8000","0"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007GAS","Warner Lift Stn Gas","104","Construction","894108","343722.05"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007GAS","Warner Lift Stn Gas","199","CIP Administration","65400.83","23645.83"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WTR","Warner Lift Station-WTR Share","102","Design","8300","2035.28"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WTR","Warner Lift Station-WTR Share","104","Construction","756401","277428.24"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WTR","Warner Lift Station-WTR Share","199","CIP Administration","53530","20295.03"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WW","Warner Lift Station-WW Share","102","Design","31300","13765.07"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WW","Warner Lift Station-WW Share","103","Land Acquisition","50000","59387"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WW","Warner Lift Station-WW Share","104","Construction","2821792","1093717.68"
"2023","Capital Project Funding","2WT","Water","3CS","Water Customer Deman Southeast Mesa","C05007","Warner Lift Station Modifications","C05007WW","Warner Lift Station-WW Share","199","CIP Administration","256779","119485.54"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","C05041","University and Stapley Dr Rdwy& Itrsctn Imp","C05041CAP","University and Stapley Dr Rdwy& Itrsctn Imp","102","Design","681550","9838.4"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","C05041","University and Stapley Dr Rdwy& Itrsctn Imp","C05041CAP","University and Stapley Dr Rdwy& Itrsctn Imp","103","Land Acquisition","65000","0"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","C05041","University and Stapley Dr Rdwy& Itrsctn Imp","C05041CAP","University and Stapley Dr Rdwy& Itrsctn Imp","199","CIP Administration","34078","285.77"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036ATCT","Air Traffic Control Tower","104","Construction","114090","114090"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036ATCT","Air Traffic Control Tower","199","CIP Administration","4810.77","4810.77"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036CAP","Airport Landscape Improvements Interior Rds","102","Design","448267","430408.02"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036CAP","Airport Landscape Improvements Interior Rds","103","Land Acquisition","10000","0"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036CAP","Airport Landscape Improvements Interior Rds","104","Construction","3155976.67","581395.74"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036CAP","Airport Landscape Improvements Interior Rds","199","CIP Administration","195410.23","47763.71"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EHPU","Airport East Hangar Interior Paint Upgrades","104","Construction","67817.51","67817.51"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EHPU","Airport East Hangar Interior Paint Upgrades","199","CIP Administration","3147.11","3147.11"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EST","Structural Repaires - Phase 2","104","Construction","232093","216658.65"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EST","Structural Repaires - Phase 2","199","CIP Administration","11605","10182.96"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EXT","Exterior Paint-WWII East and West","102","Design","3871","3922.16"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EXT","Exterior Paint-WWII East and West","104","Construction","599509","560313.74"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036EXT","Exterior Paint-WWII East and West","199","CIP Administration","30169","26464.2"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036FLCN","Landscaping Falcon Drive East Median - Falcon Field","102","Design","26722","9772.11"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036FLCN","Landscaping Falcon Drive East Median - Falcon Field","104","Construction","408992","373.59"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036FLCN","Landscaping Falcon Drive East Median - Falcon Field","199","CIP Administration","21786","473.63"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036FTR","Fighter Aces Drive Master Plan","102","Design","187170","34912.03"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036FTR","Fighter Aces Drive Master Plan","199","CIP Administration","9359","1532.61"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036MON","Falcon Field Monument Signage","104","Construction","308733","275152.61"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036MON","Falcon Field Monument Signage","199","CIP Administration","15437","12972.2"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036MSG","Falcon Field Message Board","102","Design","27764","14240.44"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036MSG","Falcon Field Message Board","104","Construction","252635","237778.08"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036MSG","Falcon Field Message Board","199","CIP Administration","14020","10070.97"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036VIW","Airport Terminal View Park Remodel","102","Design","26543","14651.71"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036VIW","Airport Terminal View Park Remodel","104","Construction","354409","286475.92"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036VIW","Airport Terminal View Park Remodel","199","CIP Administration","19048","12028.01"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL","Falcon Field Signage - Fire Suppression Water Control Equipm","102","Design","3197.28","3197.28"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL","Falcon Field Signage - Fire Suppression Water Control Equipm","104","Construction","35029.26","35029.26"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL","Falcon Field Signage - Fire Suppression Water Control Equipm","199","CIP Administration","1953.77","1953.77"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL2","Falcon Field Fence Screening Improvements at West WWII Hangr","102","Design","20000","11138.64"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL2","Falcon Field Fence Screening Improvements at West WWII Hangr","104","Construction","170475","89895.98"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WAL2","Falcon Field Fence Screening Improvements at West WWII Hangr","199","CIP Administration","9524","4502.06"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW","Airport Landscape Improvements -WW","102","Design","31130.75","31130.75"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW","Airport Landscape Improvements -WW","104","Construction","4612","4612"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW","Airport Landscape Improvements -WW","199","CIP Administration","2701.2","2701.2"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW2","Falcon Field Signage - WWII West Hangar Interior Paint","102","Design","8095.89","8095.89"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW2","Falcon Field Signage - WWII West Hangar Interior Paint","104","Construction","144060.87","144060.87"
"2023","Capital Project Funding","2TR","Transportation","3FF","Falcon Field Airport","C09036","Airport Landscape Improvements Interior Rds","C09036WW2","Falcon Field Signage - WWII West Hangar Interior Paint","199","CIP Administration","7042.57","7042.57"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376CAP","Dist Regulator Station Skyline & Circle Cross Ranch","102","Design","1200.29","1200.29"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376CAP","Dist Regulator Station Skyline & Circle Cross Ranch","103","Land Acquisition","8335","8335"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376CAP","Dist Regulator Station Skyline & Circle Cross Ranch","104","Construction","493766.29","493766.29"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376CAP","Dist Regulator Station Skyline & Circle Cross Ranch","199","CIP Administration","61862.42","61862.42"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376SRHP","Dist Regulator Station Skyline & Hunt Hwy","102","Design","150000","148112.52"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376SRHP","Dist Regulator Station Skyline & Hunt Hwy","104","Construction","4976116","4543454"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10376","District Regulator Station Skyline & Circle Cross Ranch","C10376SRHP","Dist Regulator Station Skyline & Hunt Hwy","199","CIP Administration","497480.29","462196.39"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C10385","Rio Salado Parkway Utility Line Replacement","C10385GAS","Rio Salado Parkway Utility Line Replacement","104","Construction","62480","0"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C10385","Rio Salado Parkway Utility Line Replacement","C10385GAS","Rio Salado Parkway Utility Line Replacement","120","Direct Expenses","67","0"
"2023","Capital Project Funding","2GS","Natural Gas","3GS","Natural Gas Aging Infrastructure","C10385","Rio Salado Parkway Utility Line Replacement","C10385GAS","Rio Salado Parkway Utility Line Replacement","199","CIP Administration","4033","0"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388CAP","Regulator Station Security","104","Construction","413245","5864.46"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388CAP","Regulator Station Security","120","Direct Expenses","437","0"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388CAP","Regulator Station Security","199","CIP Administration","29180.95","678.76"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388GS1","Regulator Station Security-GS1","104","Construction","8000","7342.96"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388GS1","Regulator Station Security-GS1","199","CIP Administration","1520","1268.21"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388GS2","Regulator Station Security-GS2","104","Construction","15500","12718.14"
"2023","Capital Project Funding","2GS","Natural Gas","3SR","Natural Gas System Reinforcement","C10388","Regulator Station Security","C10388GS2","Regulator Station Security-GS2","199","CIP Administration","2945","2327.42"
"2023","Capital Project Funding","2WT","Water","3CO","Water Contractual Obligations","CN0010","Val Vista Water Treatment Plant","CN0010CAP","Val Vista Water Treatment Plant","110","Mesa Share","37189000","37059618.01"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0015","GWRP Expansion - CP0067 Mesa Share","CN0015MP","GWRP-CP0067 Mesa's Percentage","120","Direct Expenses","124604030","119433249.13"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0015","GWRP Expansion - CP0067 Mesa Share","CN0015MP14","GWRP-CP0067 Mesa's Percentage-2014 Bond Funds","120","Direct Expenses","107599","107599"
"2023","Capital Project Funding","2WW","Wastewater","3CL","Wastewater Contractual Obligations","CN0027","SROG 91st Ave. Treatment Plant (Mesa Share)","CN0027ZMS","SROG 91st Ave. Treatment Plant (Mesa Share)","110","Mesa Share","40027990","33180077.87"
"2023","Capital Project Funding","2WT","Water","3CO","Water Contractual Obligations","CN0028","Water Rights for White Mountain Apache Water Settlement","CN0028WRWM","Water Rights for White Mountain Apache Water Settlement","106","Purchases","7400009","0"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0035","Greenfield Major Plant Improvements-Mesa Share","CN0035MS","Mesa Share GWRPJV Blower System Electrical Improvements","120","Direct Expenses","6401043","132657"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0038","Mesa Share for TOPAZ - Site Expansion #2","CN0038CAP","Mesa Share for TOPAZ - Site Expansion #2","120","Direct Expenses","553193","0"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0052","Internet Protocol Network Router Expansion","CN0052CAP","Internet Protocol Network Router Expansion","120","Direct Expenses","348469","169647.12"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0053","System of Systems Networking - Mesa Share","CN0053CAP","System of Systems Networking - Mesa Share","120","Direct Expenses","464625","305287.75"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0054","Mesa Share for TOPAZ - Site Expansion #1","CN0054CAP","Mesa Share for TOPAZ - Site Expansion #1","120","Direct Expenses","2058000","250413.98"
"2023","Capital Project Funding","2PS","Public Safety","3FR","Fire","CN0055","Fire Apparatus Replacements 2018 Authorization","CN0055CAP","Fire Apparatus Replacements 2018 Authorization","106","Purchases","24700000","16073501.2"
"2023","Capital Project Funding","2PS","Public Safety","3FR","Fire","CN0055","Fire Apparatus Replacements 2018 Authorization","CN0055NBEQ","Non-bond Equipment Purchases for Fire","120","Direct Expenses","1870000","313988.63"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","CN0056","Gilbert Road Bridge IGA","CN0056IGA","Gilbert Road Bridge IGA","120","Direct Expenses","1000000","0"
"2023","Capital Project Funding","2WT","Water","3CW","Water Customer Demand Citywide","CN0064","Water Extensions and Oversized Mains-City Share","CN0064EMP2","20'' Waterline Eastmark Parkway Phase 2","120","Direct Expenses","112711","0"
"2023","Capital Project Funding","2WT","Water","3CW","Water Customer Demand Citywide","CN0064","Water Extensions and Oversized Mains-City Share","CN0064EMPK","20'' Waterline Eastmark Parkway","120","Direct Expenses","95212","95212"
"2023","Capital Project Funding","2WT","Water","3CW","Water Customer Demand Citywide","CN0064","Water Extensions and Oversized Mains-City Share","CN0064MDOT","Water Improvements University Dr-Higley to Power Rd","120","Direct Expenses","50000","0"
"2023","Capital Project Funding","2WT","Water","3CW","Water Customer Demand Citywide","CN0064","Water Extensions and Oversized Mains-City Share","CN0064NP20","Cadence at Gateway-Williams Field Improvements","120","Direct Expenses","240609","240609"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0067","Mesa Share GWRP Plant Improvements (CP0897)","CN0067MS","Mesa Share GWRP Plant Improvements (CP0897)","120","Direct Expenses","1314124","3241"
"2023","Capital Project Funding","2WW","Wastewater","3WD","Wastewater Customer Demand Southeast Mesa","CN0068","GWRP Equipment Replacements (Mesa Share)","CN0068MS","GWRP UPS Replacements (Mesa Share)","120","Direct Expenses","4647316","83392"
"2023","Capital Project Funding","2PC","Parks and Culture","3CN","Communications","CN0069","System of Systems","CN0069CAP","System of Systems","120","Direct Expenses","314860","4868.57"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0070","Mesa Share of TOPAZ-Shaw Butte & Florence Gardens-P25 Phs II","CN0070CAP","Shaw Butte & Florence Gardens","120","Direct Expenses","617922","128897.21"
"2023","Capital Project Funding","2PS","Public Safety","3CN","Communications","CN0071","Mesa Share for TOPAZ -  VHF Sys Coverage Imprvmnt & Chnl Exp","CN0071CAP","Mesa Share for TOPAZ -  VHF Sys Coverage Imprvmnt & Chnl Exp","120","Direct Expenses","765852","264532.94"
"2023","Capital Project Funding","2WT","Water","3CO","Water Contractual Obligations","CN0074","Val Vista Water Treatment Plant (Mesa Share)","CN0074V001","Val Vista Water Treatment Plant (Mesa Share)","110","Mesa Share","5541000","0"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0077","Collection System Rehab Joint with Tempe","CN0077JO01","Southern Avenue Interceptor Condition Assessment and Rehab","120","Direct Expenses","1186000","152176.81"
"2023","Capital Project Funding","2WW","Wastewater","3WW","Wastewater Lifecycle","CN0077","Collection System Rehab Joint with Tempe","CN0077JO02","Western Canal Sewer Rehabilitation","120","Direct Expenses","1993000","1528571.01"
"2023","Capital Project Funding","2TR","Transportation","3IT","Intelligent Transportation System","CN0080","SR24 ITS Equipment","CN0080CAP","SR24 ITS Equipment","102","Design","34872","34872"
"2023","Capital Project Funding","2TR","Transportation","3IT","Intelligent Transportation System","CN0080","SR24 ITS Equipment","CN0080CAP","SR24 ITS Equipment","104","Construction","14088","14088"
"2023","Capital Project Funding","2TR","Transportation","3ST","Streets","CN0081","SR24 Williams Field Road Enhancement","CN0081CAP","SR24 Williams Field Road Enhancement","102","Design","44804","44804"
