"rowid","year","month","activity_date","users","new_users","sessions","city","network_location","device_category","region","avg_session_duration"
"2420200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","New Brunswick","(not set)","desktop","New Jersey","0.0"
"2520200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","0","1","New York","(not set)","desktop","New York","0.0"
"2620200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","2","Newton","(not set)","desktop","Massachusetts","19.0"
"2720200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Norfolk","(not set)","mobile","Massachusetts","0.0"
"2820200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","15","11","18","Phoenix","(not set)","desktop","Arizona","428.72222222222223"
"2920200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","23","21","27","Phoenix","(not set)","mobile","Arizona","33.370370370370374"
"3020200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Pune","(not set)","desktop","Maharashtra","0.0"
"3120200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Queen Creek","(not set)","desktop","Arizona","0.0"
"3220200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Queen Creek","(not set)","mobile","Arizona","0.0"
"3320200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Reynoldsburg","(not set)","mobile","Ohio","0.0"
"3420200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","San Antonio","(not set)","desktop","Texas","0.0"
"3520200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","San Diego","(not set)","desktop","California","0.0"
"3620200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","2","1","2","San Diego","(not set)","mobile","California","10.5"
"3720200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","2","2","2","San Jose","(not set)","mobile","California","80.5"
"3820200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","3","3","3","San Tan Valley","(not set)","mobile","Arizona","0.0"
"3920200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Scottsdale","(not set)","desktop","Arizona","35.0"
"4020200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","3","3","3","Scottsdale","(not set)","mobile","Arizona","10.666666666666666"
"4120200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Scottsdale","(not set)","tablet","Arizona","0.0"
"4220200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Suitland-Silver Hill","(not set)","desktop","Maryland","0.0"
"4320200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","4","3","4","Tempe","(not set)","desktop","Arizona","0.0"
"4420200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","0","1","Washington","(not set)","desktop","District of Columbia","0.0"
"4520200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Westlock","(not set)","desktop","Alberta","7.0"
"4620200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Winnipeg","(not set)","desktop","Manitoba","0.0"
"4720200302","2020","2020-03-01T00:00:00.000","2020-03-02T00:00:00.000","1","1","1","Zuni","(not set)","mobile","New Mexico","0.0"
"120200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","(not set)","(not set)","mobile","Saskatchewan","0.0"
"220200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","0","1","Apache Junction","(not set)","desktop","Arizona","0.0"
"320200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","4","3","4","Apache Junction","(not set)","mobile","Arizona","19.5"
"420200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Ashburn","(not set)","desktop","Virginia","0.0"
"520200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","0","1","Atlanta","(not set)","mobile","Georgia","0.0"
"620200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Austin","(not set)","mobile","Texas","0.0"
"720200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","2","2","2","Boardman","(not set)","desktop","Oregon","0.0"
"820200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","0","1","Centennial","(not set)","desktop","Colorado","0.0"
"920200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","2","2","2","Chandler","(not set)","desktop","Arizona","0.0"
"1020200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","3","2","3","Chandler","(not set)","mobile","Arizona","0.0"
"120200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Berkeley Heights","(not set)","mobile","New Jersey","0.0"
"220200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Boardman","(not set)","desktop","Oregon","0.0"
"320200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Daejeon","(not set)","desktop","Daejeon","0.0"
"420200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","3","3","3","Gilbert","(not set)","mobile","Arizona","11.0"
"520200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Goodyear","(not set)","desktop","Arizona","0.0"
"620200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Los Angeles","(not set)","desktop","California","113.0"
"720200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","2","2","2","Los Angeles","(not set)","mobile","California","0.0"
"820200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","5","3","5","Mesa","(not set)","desktop","Arizona","9.0"
"920200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","5","4","6","Mesa","(not set)","mobile","Arizona","0.3333333333333333"
"1020200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","0","1","Phoenix","(not set)","desktop","Arizona","0.0"
"1120200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","7","6","7","Phoenix","(not set)","mobile","Arizona","79.28571428571429"
"1220200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","0","1","San Tan Valley","(not set)","mobile","Arizona","13.0"
"1320200229","2020","2020-02-01T00:00:00.000","2020-02-29T00:00:00.000","1","1","1","Sun Lakes","(not set)","desktop","Arizona","0.0"
"1120200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Chicago","(not set)","mobile","Illinois","0.0"
"1220200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Cincinnati","(not set)","mobile","Ohio","0.0"
"1320200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","El Mirage","(not set)","tablet","Arizona","91.0"
"1420200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Florence","(not set)","mobile","Arizona","0.0"
"1520200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Fort Wayne","(not set)","desktop","Indiana","0.0"
"1620200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","3","3","3","Gilbert","(not set)","desktop","Arizona","0.0"
"1720200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","4","3","5","Gilbert","(not set)","mobile","Arizona","0.0"
"1820200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Gilbert","(not set)","tablet","Arizona","0.0"
"1920200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Gold Canyon","(not set)","desktop","Arizona","0.0"
"2020200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Grapevine","(not set)","mobile","Texas","0.0"
"2120200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Great Falls","(not set)","desktop","Montana","0.0"
"2220200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Honolulu","(not set)","mobile","Hawaii","0.0"
"2320200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Houston","(not set)","mobile","Texas","207.0"
"2420200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Las Vegas","(not set)","mobile","Nevada","0.0"
"2520200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Linz","(not set)","desktop","Upper Austria","0.0"
"2620200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","5","5","5","Los Angeles","(not set)","mobile","California","0.0"
"2720200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","1","1","1","Louisville","(not set)","mobile","Kentucky","0.0"
"2820200303","2020","2020-03-01T00:00:00.000","2020-03-03T00:00:00.000","34","26","37","Mesa","(not set)","desktop","Arizona","62.37837837837838"
