ID,Reporting Agency,Report Number,Date,Street Address,Town,Number,Number1,Number2,Number3,Intersection,Distance From Intersection,Distance Unit,Posted Speed,Direction of Collision,Direction from Intersection,Easting,Northing,Mile Marker,Mile Marker 1,Mile Marker 2,AOT Roadway,AOT Route,AOT Actual Mile,LRS Number,How Mapped,Crash Type,Location 1,Counties
10938,VT0040700,12SH01712,07/17/2012,5476 Dorset St,Shelburne,NO DATA,NO DATA,NO DATA,NO DATA,Bishop Rd,1,Miles,40,2 - Head On,North,,,NO DATA,NO DATA,NO DATA,Street or Town Highways in FA Urban Area,Unknown,999.99,NO DATA,GEOCODE,Injury,"(44.39112986, -73.17675158)",3204
1314,VT0040100,2012BU000464,01/06/2012,FAU 5038┬á (Pearl Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Greene St,40,Feet,25,3 - Same Direction Sideswipe,West,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.58,S50380403,LRS,Property Damage Only,"(44.48060211, -73.20762165)",3204
1709,VT0110200,12RL06510,07/07/2012,FAU-3054 Stratton Road,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Hill Pond Road,NO DATA,NO DATA,35,1 - Rear End,NO DATA,463146,123852,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"STRATTON RD., RUTLAND CITY",1.58,S30541119,LRS,Injury,"(43.61393674, -72.95667517)",3216
153,VTVSP0100,12A100075,01/07/2012,I 89 N MM 75,Richmond,NO DATA,NO DATA,NO DATA,89,MM 75/75,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,462520,204525,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,75.75,I089-0000,LRS,Property Damage Only,"(44.39784984, -72.97540401)",3204
1973,VT0040300,12SB014842,11/03/2012,FAU-5206 Airport Parkway,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Dumont Avenue,1,Feet,25,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"AIRPORT PARKWAY, SOUTH BURLINGTON",0.19,S52060414,LRS,Property Damage Only,"(44.47335592, -73.16444154)",3204
1563,VT0040100,2012BU026586,10/15/2012,FAU-5014 Colchester Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Mansfield Ave,NO DATA,NO DATA,99,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"COLCHESTER AVE., BURLINGTON",0.1,S50140403,LRS,Property Damage Only,"(44.48063497, -73.19863892)",3204
1279,VT0130200,12BB09415,12/14/2012,FAU-2004 Bridge St,Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Depot Street,NO DATA,NO DATA,25,NO DATA,NO DATA,004-95-310,000-38-993,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"BRIDGE ST., VT 119, BRATTLEBORO",0.05,S20041302,LRS,Property Damage Only,"(42.85136792, -72.55642535)",2441
1942,VT0040100,2012BU007801,04/01/2012,FAU 5040 (Pine Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Locust St,NO DATA,NO DATA,30,"12 - Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PINE ST., BURLINGTON",0.52,S50400403,LRS,Property Damage Only,"(44.46290608, -73.21468643)",3204
789,VTVSP0200,12B103100,09/22/2012,I 93 S,Waterford,NO DATA,NO DATA,NO DATA,93,"New Hamphire Border, VT Rt 18",0,Miles,65,6 - Single Vehicle Crash,North,547870,206880,930,316,120,State System (State Highways and Class I TH links),I-93,1.29,I093-0000S,LRS,Property Damage Only,"(44.36063879, -71.89957612)",3203
299,VT0040100,2012BU026485,10/14/2012,Alt. US-7 No Winooski Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Grant,NO DATA,NO DATA,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),BURLINGTON (ALTERNATE US-7),1.45,A007-0403,LRS,Property Damage Only,"(44.48228994, -73.21131621)",3204
1495,VT0040100,2012BU018398,07/25/2012,FAU-5016 (198 East Ave),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,East Ave,NO DATA,NO DATA,25,3 - Same Direction Sideswipe,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"EAST AVE., BURLINGTON",0.31,S50160403,LRS,Property Damage Only,"(44.4770207, -73.19130301)",3204
231,VT0110200,12RL10698,10/18/2012,BRUS-4 West Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Wales Street,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,461597,122939,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),WEST RUTLAND-RUTLAND (BR US-4),1.66,B004-1119,LRS,Property Damage Only,"(43.60810711, -72.97779522)",3216
2765,VT0070000,12GIC0251,02/18/2012,US-2,Alburgh,NO DATA,NO DATA,2,NO DATA,Bay Rd,0,Miles,50,NO DATA,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),US-2,6.83,U002-0701,LRS,Property Damage Only,"(44.95285875, -73.27071147)",3206
2086,VT0040500,12CC04250,06/26/2012,FAU-5614 Mill Pond Road,Colchester,NO DATA,NO DATA,NO DATA,NO DATA,Vermont Route 2A,0,Miles,35,7 - Other - Explain in Narrative,South,448425,227219,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"MILL POND ROAD, COLCHESTER",1.4,S56140405,LRS,Property Damage Only,"(44.54242086, -73.15172231)",3204
750,VT0130500,12DV00795,09/28/2012,FAS-106 Dover Hill Road,Dover,NO DATA,NO DATA,NO DATA,NO DATA,37 Dover Hill Road,NO DATA,NO DATA,35,6 - Single Vehicle Crash,NO DATA,004-77-830E,000-49-901N,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0106,4.01,S01061304,LRS,Property Damage Only,"(42.94885083, -72.7716549)",3217
1633,VT0110200,12RL02696,03/30/2012,FAU 3064 (West Street),Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Merchants Row,NO DATA,NO DATA,30,"10 - Left Turn and Thru, Angle Broadside -->v--",NO DATA,461175,123161,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"WEST ST., RUTLAND CITY",0.75,S30641119,LRS,Property Damage Only,"(43.60779904, -72.98076261)",3216
1732,VT0110200,12RL00274,01/11/2012,Park Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,South Main Street,10,Feet,30,7 - Other - Explain in Narrative,West,462003,122182,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PARK ST., RUTLAND CITY",0.6,S30461119,LRS,Property Damage Only,"(43.59698413, -72.97011099)",3216
716,VTVSP1000,12D203626,12/29/2012,FAS-123 Windham Hill Rd,Townshend,3,NO DATA,NO DATA,NO DATA,#505,500,Feet,35,6 - Single Vehicle Crash,NO DATA,482949,66176,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0123 (VT 121 TH),0.43,S01231317,LRS,Injury,"(43.08941297, -72.70811168)",3217
1278,VT0130200,12BB09382,12/13/2012,FAU-2004 Bridge St,Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Depot St,NO DATA,NO DATA,25,1 - Rear End,NO DATA,004-95-400,000-39-031,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"BRIDGE ST., VT 119, BRATTLEBORO",0.05,S20041302,LRS,Property Damage Only,"(42.85136792, -72.55642535)",2441
1962,VT0040300,12SB01595,02/29/2012,FAU 5208 (Dorset Street),South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Nowland Farm Road,1,Feet,40,"8 - No Turns, Thru moves only, Broadside ^<",North,446268,214565,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",1.32,S52080414,LRS,Injury,"(44.42921702, -73.17484427)",3204
534,VTVSP1300,12B301671,07/30/2012,I 91 Exit 17 Ramp B/US RT 302,Newbury,NO DATA,NO DATA,302,NO DATA,I 91,NO DATA,NO DATA,50,6 - Single Vehicle Crash,East,532940,184392,NO DATA,NO DATA,NO DATA,Ramp or Spur,I-91,0.02,I091-0000NR017B,LRS,Property Damage Only,"(44.15898149, -72.08803394)",3207
1710,VT0110200,12RL10668,10/17/2012,FAU-3054 Stratton Road,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Piedmont Parkway,NO DATA,NO DATA,30,1 - Rear End,East,463160,123501,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"STRATTON RD., RUTLAND CITY",1.41,S30541119,LRS,Property Damage Only,"(43.61153397, -72.95655414)",3216
1107,VT0020100,12BN00431,01/20/2012,FAU-1050 Kocher Drive,Bennington,NO DATA,NO DATA,NO DATA,NO DATA,State Route 7,25,Feet,35,5 - Rear-to-rear,East,442762,44052,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"TOWN HWY. NO. 28 (KOCHER DR.), BENNINGTON",0,S10500202,LRS,Property Damage Only,"(42.89426097, -73.20007063)",902
2050,VT0040100,2012BU030649,12/03/2012,FAU-5046 (150 St Paul Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,N/A,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"ST. PAUL ST., BURLINGTON",0.58,S50460403,LRS,Property Damage Only,"(44.47557037, -73.21398668)",3204
1822,VT0040300,12SB010900,08/21/2012,FAU-5222 Spear St,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Allen Rd,NO DATA,NO DATA,35,3 - Same Direction Sideswipe,NO DATA,444891,213763,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"SPEAR ST., SOUTH BURLINGTON",0.28,S52220414,LRS,Property Damage Only,"(44.42067521, -73.19602677)",3204
1011,VT0041200,12HB00338,04/02/2012,Shelburne Falls Rd,Hinesburg,NO DATA,NO DATA,NO DATA,NO DATA,Ballards Corner Rd,NO DATA,NO DATA,45,7 - Other - Explain in Narrative,NO DATA,450740,204696,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0210,2.89,S02100407,LRS,Property Damage Only,"(44.34076885, -73.11773849)",3204
496,VTVSP0400,12D102424,08/05/2012,I-91 S,Westminster,NO DATA,NO DATA,NO DATA,91,Exit 5,4,Miles,65,6 - Single Vehicle Crash,South,502517,59263,910,1320,2460,State System (State Highways and Class I TH links),I-91,24.46,I091-0000S,LRS,Property Damage Only,"(43.03355235, -72.46946095)",3217
1789,VT0040300,12SB0001349,02/19/2012,FAU 5226 (90 White Street),South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Driveway Of Residence,NO DATA,NO DATA,99,4 - Opp Direction Sideswipe,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"WHITE ST., SOUTH BURLINGTON",0.17,S52260414,LRS,Property Damage Only,"(44.46849021, -73.1709942)",3204
1,VTVSP0100,12A100558,02/15/2012,I-89 SB,South Burlington,NO DATA,NO DATA,NO DATA,89,NO DATA,NO DATA,NO DATA,65,7 - Other - Explain in Narrative,NO DATA,448813,216260,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,85.45,I089-0000S,LRS,Property Damage Only,"(44.44490334, -73.14373867)",3204
1531,VT0040100,2012BU021695,08/27/2012,FAU-5036 (201 Park St),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Poplar St,10,Feet,25,7 - Other - Explain in Narrative,West,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PARK ST., BURLINGTON",0.41,S50360403,LRS,Property Damage Only,"(44.48631692, -73.21935552)",3204
1168,VT0020100,12BN02206,04/08/2012,FAU 1006 (Benmont Avenue),Bennington,NO DATA,NO DATA,NO DATA,NO DATA,Northside Drive,NO DATA,NO DATA,30,1 - Rear End,NO DATA,442602,44043,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"BENMONT AVE., BENNINGTON",0.75,S10060202,LRS,Property Damage Only,"(42.89159442, -73.20143505)",902
1348,VT0040100,2012BU025563,10/04/2012,FAU-5036 Park Street,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Pearl Street,NO DATA,NO DATA,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PARK ST., BURLINGTON",0,S50360403,LRS,Injury,"(44.48026615, -73.21902375)",3204
196,VTVSP1200,12A304987,11/21/2012,I89 NB,Brookfield,NO DATA,NO DATA,NO DATA,89,NO DATA,NO DATA,NO DATA,65,6 - Single Vehicle Crash,North,170034,177998,89,903,3635,State System (State Highways and Class I TH links),I-89,36.35,I089-0000,LRS,Injury,"(44.02256582, -72.61626688)",3207
2098,VT0040500,12CC08322,12/08/2012,FAU-5608 Malletts Bay Avenue,Colchester,NO DATA,NO DATA,NO DATA,NO DATA,Lavigne Road,0,Miles,35,6 - Single Vehicle Crash,South,444189,224966,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"MALLETTS BAY AVE., COLCHESTER",1.66,S56080405,LRS,Injury,"(44.52240904, -73.20175438)",3204
1037,VT0140300,12HF01157,04/13/2012,FAS-325 Sykes Mountain Avenue,Hartford,NO DATA,NO DATA,NO DATA,NO DATA,Beswick Drive,100,Feet,30,"18 - Right Turn and Thru, Broadside ^<--",East,513403,127358,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0325,0.06,S03251408,LRS,Property Damage Only,"(43.64650359, -72.33451171)",3218
762,VTVSP0900,12C300129,01/14/2012,FAS-1030 (2578 South Stream Rd),Pownal,3,NO DATA,NO DATA,NO DATA,Maple Grove Rd,0,Miles,35,"8 - No Turns, Thru moves only, Broadside ^<",South,445332,36702,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0103,7.5,S01030208,LRS,Property Damage Only,"(42.82841422, -73.16846597)",902
881,VTVSP1200,12A301322,03/28/2012,FAS-205 Graniteville RD,Williamstown,1,NO DATA,NO DATA,NO DATA,House 236,75,Feet,35,6 - Single Vehicle Crash,South,497508,180505,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0205,0.55,S02050917,LRS,Injury,"(44.1245999, -72.5313483)",3207
1854,VT0040300,12SB00702,01/26/2012,FAU-5209 Cheesefactory Road,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Hinesburg Road,NO DATA,NO DATA,35,6 - Single Vehicle Crash,NO DATA,447932,212775,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"CHEESEFACTORY RD., SOUTH BURLINGTON",0.79,S52090414,LRS,Property Damage Only,"(44.41349131, -73.15358964)",3204
356,VTVSP0100,12A101148,03/29/2012,I-89 SB,Winooski City,NO DATA,NO DATA,NO DATA,89,Exit 16,NO DATA,NO DATA,55,1 - Rear End,NO DATA,446436,221769,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,90.54,I089-0000S,LRS,Property Damage Only,"(44.49417322, -73.17348099)",3204
1118,VT0020100,12BN06386,09/08/2012,FAU-1037 Orchard Road,Bennington,NO DATA,NO DATA,NO DATA,NO DATA,Willowbrook,NO DATA,NO DATA,35,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,442536,44400,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"ORCHARD RD., BENNINGTON",0.72,S10370202,LRS,Property Damage Only,"(42.90507662, -73.21161879)",902
1220,VT0110200,12RL06609,07/10/2012,FAU-3006 Crescent Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Lincoln Avenue,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",North,461297,124081,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"CRESCENT ST., RUTLAND CITY",0.75,S30061119,LRS,Property Damage Only,"(43.61601702, -72.97696734)",3216
1497,VT0040100,2012BU022843,09/07/2012,FAU-5016 East Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Carrigan Dr,NO DATA,NO DATA,25,"10 - Left Turn and Thru, Angle Broadside -->v--",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"EAST AVE., BURLINGTON",0.2,S50160403,LRS,Property Damage Only,"(44.47543223, -73.19089121)",3204
1906,VT0040300,12SB014777,11/02/2012,FAU-5208 Dorset Street,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Market Street,NO DATA,NO DATA,35,"10 - Left Turn and Thru, Angle Broadside -->v--",NO DATA,445810,218587,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",3.85,S52080414,LRS,Injury,"(44.4654497, -73.18105174)",3204
257,VT0110200,12RL11783,11/17/2012,BRUS-4 State Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Pine Street,NO DATA,NO DATA,30,"12 - Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--",West,460963,123320,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),WEST RUTLAND-RUTLAND (BR US-4),1.3,B004-1119,LRS,Property Damage Only,"(43.60913213, -72.98313106)",3216
1378,VT0040100,2012BU009994,04/28/2012,FAU-5026 North Ave/Ethan Allen Pkwy,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,North Ave,NO DATA,NO DATA,30,"10 - Left Turn and Thru, Angle Broadside -->v--",NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH AVE., BURLINGTON",1.9,S50260403,LRS,Injury,"(44.50374775, -73.24055936)",3204
1451,VT0040100,2012BU029048,11/12/2012,FAU-5038 Pearl Street,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,North Williams Street,30,Feet,25,1 - Rear End,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.78,S50380403,LRS,Property Damage Only,"(44.48070825, -73.20368919)",3204
456,VTVSP1300,12B302542,11/21/2012,I91SB,Thetford,NO DATA,NO DATA,NO DATA,91,NO DATA,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,522516,142515,910,911,82,State System (State Highways and Class I TH links),I-91,82,I091-0000S,LRS,Property Damage Only,"(43.78258219, -72.22007017)",3207
591,VTVSP0200,12B100542,02/22/2012,I 91 NB,St. Johnsbury,NO DATA,NO DATA,NO DATA,91,"Exit 22, MM 132/50",100,Feet,65,6 - Single Vehicle Crash,North,537862,216954,910,311,1325,State System (State Highways and Class I TH links),I-91,132.52,I091-0000,LRS,Property Damage Only,"(44.45342787, -72.0242892)",3203
2029,VT0040100,2012BU006710,03/20/2012,FAU 5052 (S Union Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Spruce St,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",North,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"S UNION ST., BURLINGTON",0.39,S50520403,LRS,Property Damage Only,"(44.47058826, -73.20862115)",3204
1877,VT0040300,12SB01291,02/17/2012,FAU-5208 Dorset Street,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,# 10,400,Feet,35,"10 - Left Turn and Thru, Angle Broadside -->v--",South,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",3.98,S52080414,LRS,Injury,"(44.46732059, -73.18137838)",3204
662,VTVSP0400,12D100761,03/07/2012,I-91 Northbound,Rockingham,NO DATA,NO DATA,NO DATA,91,MM 35/60,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,503005,75839,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-91,35.6,I091-0000,LRS,Property Damage Only,"(43.18439531, -72.46275843)",3217
1469,VT0040100,2012BU020577,08/16/2012,FAU-5038 (337 Pearl St),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,N Willard St,NO DATA,NO DATA,25,"8 - No Turns, Thru moves only, Broadside ^<",East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.71,S50380403,LRS,Property Damage Only,"(44.48067426, -73.2050658)",3204
2040,VT0040100,2012BU023404,09/12/2012,FAU-5050 S Prospect St,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Main St,1,Feet,25,3 - Same Direction Sideswipe,South,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"S PROSPECT ST., BURLINGTON",0,S50500403,LRS,Property Damage Only,"(44.47636306, -73.20068196)",3204
6,VTVSP0100,12A105045,12/22/2012,I-89 S,Richmond,NO DATA,NO DATA,NO DATA,89,Milemarker 79,NO DATA,NO DATA,65,3 - Same Direction Sideswipe,NO DATA,460970,212091,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,79,I089-0000S,LRS,Property Damage Only,"(44.42190705, -73.02199639)",3204
1666,VT0110200,12RL12207,12/01/2012,FAU-3060 Wales Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Washington Street,NO DATA,NO DATA,30,3 - Same Direction Sideswipe,South,461468,122877,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"WALES ST., RUTLAND CITY",0.09,S30601119,LRS,Property Damage Only,"(43.60548239, -72.97736101)",3216
971,VT0080200,12ST00592,03/01/2012,FAS-236 Barrows Road,Stowe,NO DATA,NO DATA,NO DATA,NO DATA,Mcallister Road,NO DATA,NO DATA,35,6 - Single Vehicle Crash,NO DATA,481782,217680,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0236,2.4,S02360808,LRS,Property Damage Only,"(44.4590565, -72.72895387)",904
262,VT0110200,12RL02037,03/12/2012,BRUS-4 (State Street),Rutland City,NO DATA,NO DATA,BR4,NO DATA,Baxter Street,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,460691,123307,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),WEST RUTLAND-RUTLAND (BR US-4),1.11,B004-1119,LRS,Property Damage Only,"(43.60887835, -72.98705275)",3216
