"date_time","inc","badge","ticket","location","call_type","reason","unnamed_column","outcome","unnamed_column_1","search","unnamed_column_2","evidence","unnamed_column_3","type","vio_code","violation","unnamed_column_4","sex","dob","age","race","location_1","residence","unnamed_column_5","state"
"2018-11-17T01:32:43.000","18HW002142","M212","hw3401","Mill St","Parking Problem",,,,,,,,,"Civil Other","SPL","SPL - Disobeying posted sign or marking in state parking lot",,"F","1988-05-21T00:00:00.000","30","White - W",,"Walden",,"VT"
"2018-11-17T01:32:43.000","18HW002142","M212","hw3401","Mill St","Parking Problem",,,,,,,,,"Civil Other","SPL","SPL - Disobeying posted sign or marking in state parking lot",,"M","1970-06-01T00:00:00.000","48","White - W",,"Hardwick",,"VT"
"2018-11-16T16:17:19.000","18HW002139","M203a","3292340","Wolcott ST / House of Pizza","Traffic Stop","E = Externally Generated",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"F","1990-08-29T00:00:00.000","28","White - W",,"Barre",,"VT"
"2018-11-15T20:36:11.000","18HW002135","M207",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1976-05-06T00:00:00.000","43",,"Walden",,,"VT"
"2018-11-15T17:17:10.000","18HW002133","M204",,"VT RT 14","Traffic Stop","E = Externally Generated",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","VSP","VSP - Operating without displaying validation sticker on plate",,"M","1984-07-08T00:00:00.000","34","White - W",,"Richmond",,"VT"
"2018-11-15T14:52:10.000","18HW002131","M204",,"Daniels St","DUI","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Yield Sign",,"M","1985-07-02T00:00:00.000","33","White - W",,"East Hardwick",,"VT"
"2018-11-14T19:39:57.000","18HW002127","M207",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1983-05-11T00:00:00.000","36","White - W",,"Hardwick",,"VT"
"2018-11-11T19:43:56.000","18HW002112","M204",,"S Main St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1983-11-23T00:00:00.000","35","White - W",,"Walden",,"VT"
"2018-11-10T19:45:55.000","18HW002110","M205",,"Mill St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"M","1971-11-23T00:00:00.000","47","White - W",,"Stannard",,"VT"
"2018-11-10T18:57:44.000","18HW002109","M205",,"Quick Stop","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1956-02-18T00:00:00.000","63","White - W",,"Wolcott",,"VT"
"2018-11-10T17:05:07.000","18HW002108","M205","3292364","Wolcott Street","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1985-05-12T00:00:00.000","34","White - W",,"Wolcott",,"VT"
"2018-11-10T17:05:07.000","18HW002108","M205",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1985-05-12T00:00:00.000","34","White - W",,"Wolcott",,"VT"
"2018-11-09T16:00:00.000","18HW002106","M204",,"2756 Noyes Star Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","CEL","CEL - Using Portable Electronic Device – 1st violation",,"M","1992-04-07T00:00:00.000","27","Black - B",,"Wolcott",,"VT"
"2018-11-09T11:16:34.000","18HW002103","M204","3292384","Wolcott St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","2000-09-11T00:00:00.000","18","White - W",,"Troy",,"VT"
"2018-11-09T10:56:49.000","18HW002102","M204","3292383","Craftsbury Rd","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1996-01-25T00:00:00.000","23","White - W",,"Greensboro Bend",,"VT"
"2018-11-09T09:39:18.000","18HW002101","M204",,"Mill St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","OWS","OWS - Obstructing Windshields",,"F","1998-12-11T00:00:00.000","20","White - W",,"Hardwick",,"VT"
"2018-11-06T23:38:25.000","18HW002088","M207",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1951-12-25T00:00:00.000","67","White - W",,"Hardwick",,"VT"
"2018-11-05T18:30:56.000","18HW002079","M212",,"103 Vt Rt 15","Traffic Stop",,,,,,,,,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1957-04-17T00:00:00.000","62","White - W",,"Wolcott",,"VT"
"2018-11-05T18:14:41.000","18HW002078","M212",,"Summer St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"F","1945-03-07T00:00:00.000","74","White - W",,"Hardwick",,"VT"
"2018-11-04T09:42:44.000","18HW002073","M203a","3292338","Mackville Rd","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1990-03-12T00:00:00.000","29","White - W",,"Craftsbury",,"VT"
"2018-11-04T09:42:44.000","18HW002073","M203a","3292339","Mackville Rd","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"M","1990-03-12T00:00:00.000","29","White - W",,"Craftsbury",,"VT"
"2018-11-03T07:42:20.000","18HW002069","M203a","3292337","VT RT 15, Walden Line","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","LBR","LBR - 21-30 MPH over speed limit - Local",,"M","1988-08-11T00:00:00.000","30","White - W",,"Barre",,"VT"
"2018-10-31T22:45:41.000","18HW002053","M204",,"VT Rt 15 / All Metals","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"F","1981-10-03T00:00:00.000","37","White - W",,"Hardwick",,"VT"
"2018-10-31T10:10:13.000","18HW002050","M205","3292363","Vt Rt 15","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1993-05-08T00:00:00.000","25","White - W",,"Hardwick",,"VT"
"2018-10-31T10:10:13.000","18HW002050","M205",,"VT RT 15","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1993-05-08T00:00:00.000","25","White - W",,"Hardwick",,"VT"
"2018-10-30T19:54:00.000","18HW002047","M201",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,,"1967-06-12T00:00:00.000","51",,"Hardwick",,,"VT"
"2018-10-30T19:41:31.000","18HW002045","M201",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1999-08-19T00:00:00.000","19","White - W",,"Eden",,"VT"
"2018-10-30T17:52:37.000","18HW002044","M201",,"Wolcott Street","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1964-04-04T00:00:00.000","55","White - W",,"Wolcott",,"VT"
"2018-10-30T17:45:55.000","18HW002043","M201",,"Mill St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1986-05-19T00:00:00.000","32",,"E Hardwick",,,"VT"
"2018-10-30T16:29:45.000","18HW002041","M203a","3292336","VT Rt 15 / Wolcott Line","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1986-06-07T00:00:00.000","32","White - W",,"Morgan",,"VT"
"2018-10-28T16:58:28.000","18HW002030","M205",,"Church St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit",,"M","1986-09-30T00:00:00.000","32",,"Hardwick",,,"VT"
"2018-10-26T15:55:11.000","18HW002023","M205","3292362","VT RT 15 / Walden line","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","BR","BR - 1-10 MPH Over Speed Limit",,,"1955-11-23T00:00:00.000","63",,"Stannard",,,"Vt"
"2018-10-21T16:15:27.000","18HW001995","M203a",,"Vt Rt 15","Traffic Stop","E = Externally Generated",,"N = No action taken",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,"M","1989-05-20T00:00:00.000","29","White - W",,"Danville",,"VT"
"2018-10-21T15:44:56.000","18HW001994","M203a","3292335","VT RT 14","Traffic Stop","E = Externally Generated",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","NL","NL - Operating Without A License",,"M","1960-07-05T00:00:00.000","58","White - W",,"Hardwick",,"VT"
"2018-10-20T14:31:49.000","18HW001990","M203a",,"VT Rt 15 / Turcotte Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","LBR","LBR - 11-20 MPH Over Speed Limit-Local",,,,,,,,,
,,,,,,,,,,,,,,,,,,"F","2000-12-30T00:00:00.000","18","White - W",,"Hyde Park",,"VT"
"2018-10-19T14:48:52.000","18HW001986","M203a","3292334","Vt Rt 15","Traffic Stop","E = Externally Generated",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1980-06-22T00:00:00.000","38","White - W",,"Barton",,"VT"
"2018-10-18T19:05:33.000","18HW001982","M205",,"VT RT 15 W","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1994-09-19T00:00:00.000","24","White - W",,"St Johnsbury",,"VT"
"2018-10-14T14:25:46.000","18HW001968","M205",,"Cedar St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit",,"M","1962-09-25T00:00:00.000","56",,"North Salem",,,"NY"
"2018-10-14T11:13:05.000","18HW001967","M205",,"VT RT 15 E","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"M","1959-01-13T00:00:00.000","60","Unknown - U",,"Hardwick",,"VT"
"2018-10-14T10:21:48.000","18HW001966","M205",,"VT RT 15 E","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","BR","BR - 1-10 MPH Over Speed Limit",,"F","1981-03-25T00:00:00.000","38","White - W",,"Morrisville",,"vt"
"2018-10-13T22:32:17.000","18HW001964","M207","3292402","S MAin St / Cherry St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","FYY","FYY - Stop Sign",,,"1982-07-10T00:00:00.000","36",,"East Calais",,,"Vt"
"2018-10-12T21:33:14.000","18HW001961","M207",,"1 Mill St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1998-12-11T00:00:00.000","20","White - W",,"Hardwick",,"VT"
"2018-10-12T09:54:59.000","18HW001960","M205",,"Church St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,,,,,,,
,,,,,,,,,,,,,,,,,,"F","2000-12-01T00:00:00.000","18","White - W",,"Hardwick",,"VT"
"2018-10-09T22:34:16.000","18HW001944","M207",,"VT RT 14 N","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","CEL","CEL - Using Portable Electronic Device – 1st violation",,"F","1985-07-20T00:00:00.000","33","White - W",,"W Glover",,"VT"
"2018-10-09T21:06:39.000","18HW001942","M207",,"Mackville Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","INS","INS - Operating Without Liability Insurance",,,,,,,,,
,,,,,,,,,,,,,,,,,,"F","2002-01-12T00:00:00.000","17","White - W",,"Hardwick",,"VT"
"2018-10-09T20:20:24.000","18HW001941","M204",,"Kate Brook Rd","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1983-05-11T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-10-09T20:10:54.000","18HW001940","M207","3292382","Marsh Rd","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","FYY","FYY - Stop Sign",,,"1978-06-06T00:00:00.000","40",,"Hardwick",,,"VT"
"2018-10-09T19:50:42.000","18HW001939","M204","3292381","Marsh Rd / VT RT 15","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","CEL","CEL - Using Portable Electronic Device -  1st violation",,"M","1993-05-08T00:00:00.000","25","White - W",,"Hardwick",,"VT"
"2018-10-08T22:55:18.000","18HW001929","M204",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","2000-05-17T00:00:00.000","18","White - W",,"Wolcott",,"VT"
"2018-10-08T22:54:12.000","18HW001928","M207",,"Vt Rt 15","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DLT","DLT - Driving On Roadways Laned For Traffic",,"M","1992-07-26T00:00:00.000","26","White - W",,"Morristown",,"VT"
"2018-10-08T22:47:19.000","18HW001927","M204",,"Kate Brook Rd","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1985-09-22T00:00:00.000","33","White - W",,"Hyde Park",,"VT"
"2018-10-08T09:47:13.000","18HW001922","M205","3292361","990 VT RT 15","Accident - Property Damage Only","O = Other",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","PNA","PNA - Misuse Of Number Plates",,"M","1973-01-13T00:00:00.000","46","White - W",,"Greensboro Bend",,"Vt"
"2018-10-08T09:47:13.000","18HW001922","M205","3196330","990 VT RT 15","Accident - Property Damage Only","O = Other",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"M","1973-01-13T00:00:00.000","46","White - W",,"Greensboro Bend",,"Vt"
"2018-10-07T20:47:11.000","18HW001920","M209","3292401","Vt Rt 14","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","EFD","EFD - Vehicle Emerging From Driveway",,"M","1982-09-17T00:00:00.000","36","White - W",,"Hardwick",,"VT"
"2018-10-05T13:52:15.000","18HW001906","M203a",,"VT RT 15 / Mcallister Farm Rd","Traffic Stop","E = Externally Generated",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,,,,,,,,
,,,,,,,,,,,,,,,,,,"M","2002-07-24T00:00:00.000","16","White - W",,"Wolcott",,"Vt"
"2018-10-05T11:37:49.000","18HW001905","M203a",,"Vt Rt 14 South","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1991-11-19T00:00:00.000","27","White - W",,"Richford",,"VT"
"2018-10-04T21:19:41.000","18HW001903","M204",,"Vt rt 15/Fisher Bridge","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1990-09-27T00:00:00.000","28","White - W",,"E Harwick",,"VT"
"2018-10-01T13:25:22.000","18HW001878","M203a","3292332","Vt Rt 15","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","LBR","LBR - 21-30 MPH over speed limit - Local",,"M","1997-04-15T00:00:00.000","21","White - W",,"Saint Johnsbury",,"VT"
"2018-05-17T08:31:22.000","18HW000931","M204",,"Breezy Ave","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,,"1962-01-02T00:00:00.000","56",,"Cabot",,,"VT"
"2018-10-01T13:25:22.000","18HW001878","M203a","3292333","VT RT 15","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1997-04-15T00:00:00.000","21","White - W",,"Saint Johnsbury",,"VT"
"2018-10-01T13:07:32.000","18HW001877","M203a",,"South Main Street","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","VNI","VNI - Vehicle Not Inspected Within 15 Days Of Vt. Registration",,"M","1982-05-04T00:00:00.000","36","White - W",,"Williamstown",,"Vt"
"2018-10-01T11:47:21.000","18HW001876","M203a","3292290","82 VT Rt 15 W","Traffic Stop","I = Investigatory",,"T = Ticket",,"SPC = Consent Search w/PC",,"C = Contraband or Evidence of Crime",,"Traffic","PNA","PNA - Misuse Of Number Plates",,"M","1979-03-20T00:00:00.000","40","White - W",,"Cabot",,"VT"
"2018-09-30T20:41:52.000","18HW001873","M204",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"F","1983-08-30T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-09-30T20:41:52.000","18HW001873","M204",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","INS","INS - Operating Without Liability Insurance",,"F","1983-08-30T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-09-30T17:43:48.000","18HW001871","M204","3292350","VT Rt 15 / Rite Aid","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","CEL","CEL - Using Portable Electronic Device -  1st violation",,"M","1984-02-19T00:00:00.000","35","White - W",,"Bradford",,"VT"
"2018-09-30T16:53:54.000","18HW001870","M212",,"439 Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SIG","SIG - Signals Required",,"M","1962-04-18T00:00:00.000","56","White - W",,"Hardwick",,"VT"
"2018-09-28T22:12:59.000","18HW001856","M207",,"Mill St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit",,,"1956-07-25T00:00:00.000","62",,,,,
"2018-09-26T20:37:55.000","18HW001843","M203a","3292289","VT Rt 14 S","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","VNI","VNI - Vehicle Not Inspected Within 15 Days Of Vt. Registration",,"M","1981-08-17T00:00:00.000","37","White - W",,"Hardwick",,"VT"
