Crash ID,Agency,Crash Date,City,Street,Crash Year,Crash Day,Crash Hour,Road Conditions,Crash Circumstances,Crash Role,Injury,Seatbelt,Gender,Age,GeoLocation,Count,Counties
160567,VSP - B2 Royalton,06/15/2015,Bridgewater,US-4,2015,Monday,14:00,Good,Followed too closely,Driver,Fatality (K),No,Male,62.5,"(43.60406, -72.73283)",1,3218
122206,VSP - B2 Royalton,01/15/2012,Bridgewater,US-4,2012,Sunday,12:00,Good,No improper driving,Passenger,Fatality (K),No,Male,10,"(43.60312, -72.73956)",1,3218
122206,VSP - B2 Royalton,01/15/2012,Bridgewater,US-4,2012,Sunday,12:00,Good,No improper driving,Driver,Fatality (K),No,Male,56.5,"(43.60312, -72.73956)",1,3218
190528,VSP - B2 Royalton,11/29/2016,Bridgewater,US-4,2016,Tuesday,7:00,Slick,No improper driving,Driver,Fatality (K),Yes,Male,62,"(43.59439, -72.70837)",1,3218
176151,VSP - B5 New Haven,01/20/2016,Bridport,VT-125,2016,Wednesday,15:00,Good,No improper driving,Driver,Fatality (K),Yes,Male,66.3,"(43.99099, -73.3467)",1,3202
163240,VSP - A5 Derby,08/16/2015,Brighton,VT-114,2015,Sunday,12:00,Good,Failure to keep in proper lane,Passenger,Fatality (K),No,Male,4,"(44.78378, -71.91116)",1,903
185094,VSP - A5 Derby,05/18/2016,Brighton,VT-105,2016,Wednesday,15:00,Good,Exceeded authorized speed limit,Driver,Fatality (K),No,Male,29,"(44.8157, -71.87868)",1,903
152396,VSP - A3 Middlesex,08/25/2014,Brookfield,I-89,2014,Monday,14:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,64.5,"(44.0567, -72.60571)",1,3207
103448,VSP - D2 Brattleboro (VOID),07/10/2010,Brookline,MinCollector,2010,Saturday,0:00,Good,Under the influence of medication/drugs/alcohol,Passenger,Fatality (K),No,Male,21,"(42.9960565700794, -72.6370928497493)",1,3217
136971,VSP - A5 Derby,06/11/2013,Brownington,VT-5A,2013,Tuesday,21:00,Slick,Driving too fast for conditions,Driver,Fatality (K),No,Male,25.4,"(44.80377, -72.08527)",1,3215
162539,VSP - A1 Williston,09/26/2015,Buels Gore,VT-17,2015,Saturday,16:00,Rough,Failure to keep in proper lane,Driver,Fatality (K),No,Male,55.6,"(44.21073, -72.93308)",1,3204
107532,VSP - A4 St. Johnsbury,11/17/2010,Burke,US-5,2010,Wednesday,2:00,Slick,Under the influence of medication/drugs/alcohol,Driver,Fatality (K),No,Male,21.1,"(44.628669835822, -71.9707733302174)",1,3203
126130,VSP - A4 St. Johnsbury,05/11/2012,Burke,TOWN ROAD 0021,2012,Friday,3:00,Shoulders,Failure to keep in proper lane,Driver,Fatality (K),No,Male,24,"(44.56316, -71.94516)",1,3203
107592,VSP - A1 Williston,12/26/2010,Burlington,MAIN ST.- BURLINGTON,2010,Sunday,21:00,Good,No improper driving,Driver,Fatality (K),Yes,Female,43.6,"(44.4758539952209, -73.2140309371738)",1,3204
174752,VSP - A3 Middlesex,01/13/2016,Cabot,US-2,2016,Wednesday,7:00,Slick,Driving too fast for conditions,Driver,Fatality (K),No,Female,47.4,"(44.36283, -72.30734)",1,905
175945,VSP - A3 Middlesex,03/07/2016,Cabot,US-2,2016,Monday,13:00,Slick,Driving too fast for conditions,Driver,Fatality (K),Yes,Male,68.8,"(44.36358, -72.31785)",1,905
146284,VSP - A3 Middlesex,01/29/2014,Calais,VT-14,2014,Wednesday,10:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,73.400000000000006,"(44.34338, -72.44253)",1,905
135574,VSP - A1 Williston,06/02/2013,Cambridge,VT-104,2013,Sunday,19:00,Unknown,Failure to keep in proper lane,Driver,Fatality (K),No,Female,22,"(44.64155, -72.91389)",1,3205
155637,VSP - A1 Williston,12/29/2014,Cambridge,VT-15,2014,Monday,5:00,Slick,Failure to keep in proper lane,Driver,Fatality (K),Yes,Female,54.5,"(44.64818, -72.87196)",1,904
143576,VSP - A5 Derby,12/01/2013,Canaan,VT-102,2013,Sunday,0:00,Slick,Driving too fast for conditions,Driver,Fatality (K),No,Male,51.3,"(44.99119, -71.54239)",1,903
117836,VSP - D1 Rockingham (VOID),10/31/2011,Cavendish,VT-103,2011,Monday,11:00,Good,Distracted,Driver,Fatality (K),Yes,Male,18,"(43.3762, -72.63499)",1,3218
103312,VSP - D1 Rockingham (VOID),05/18/2010,Cavendish,VT-103,2010,Tuesday,9:00,Good,No improper driving,Driver,Fatality (K),Yes,Male,81.3,"(43.350243482969, -72.6262189536515)",1,3218
139988,VSP - D1 Rockingham (VOID),09/09/2013,Cavendish,VT-103,2013,Monday,17:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,29.5,"(43.38079, -72.64421)",1,3218
183844,VSP - A5 Derby,05/29/2016,Charleston,VT-105,2016,Sunday,16:00,Good,Exceeded authorized speed limit,Passenger,Fatality (K),No,Male,26,"(44.89841, -72.0609)",1,3215
183844,VSP - A5 Derby,05/29/2016,Charleston,VT-105,2016,Sunday,16:00,Good,Exceeded authorized speed limit,Passenger,Fatality (K),No,Female,29,"(44.89841, -72.0609)",1,3215
99927,VSP - A1 Williston,01/07/2010,Charlotte,TOWN ROAD 0008,2010,Thursday,15:00,Good,Made an improper turn,Driver,Fatality (K),Yes,Female,75.8,"(44.3339539973322, -73.2203567705313)",1,3204
187903,VSP - A1 Williston,11/03/2016,Charlotte,US-7,2016,Thursday,1:00,Unknown,Unknown,Driver,Fatality (K),Yes,Male,23,"(44.34871, -73.23972)",1,3204
112245,VSP - B4 Rutland,03/18/2011,Clarendon,MinCollector,2011,Friday,0:00,Good,Failure to keep in proper lane,Passenger,Fatality (K),No,Male,19,"(43.5732068184726, -72.9514085305189)",1,3216
112245,VSP - B4 Rutland,03/18/2011,Clarendon,MinCollector,2011,Friday,0:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,18.2,"(43.5732068184726, -72.9514085305189)",1,3216
108349,VSP - B4 Rutland,12/07/2010,Clarendon,US-7,2010,Tuesday,10:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,76.8,"(43.50714, -72.96811)",1,3216
188569,VSP - B4 Rutland,11/21/2016,Clarendon,US-7,2016,Monday,12:00,Good,Failed to yield right of way,Driver,Fatality (K),Yes,Female,21.8,"(43.56075, -72.96423)",1,3216
125373,VSP - A1 Williston,05/29/2012,Colchester,I-89,2012,Tuesday,10:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Female,60,"(44.51526, -73.19153)",1,3204
160270,VSP - A1 Williston,06/12/2015,Colchester,I-89,2015,Friday,20:00,Slick,Driving too fast for conditions,Driver,Fatality (K),Yes,Male,48.6,"(44.58882, -73.17074)",1,3204
158289,VSP - A1 Williston,04/04/2015,Colchester,I-89,2015,Saturday,17:00,Good,Failure to keep in proper lane,Passenger,Fatality (K),No,Female,18,"(44.54201, -73.19787)",1,3204
108657,VSP - A1 Williston,02/01/2011,Colchester,I-89,2011,Tuesday,15:00,Slick,Failure to keep in proper lane,Driver,Fatality (K),Yes,Female,44.1,"(44.5638082713177, -73.1795823551297)",1,3204
108264,VSP - A4 St. Johnsbury,12/23/2010,Concord,US-2,2010,Thursday,7:00,Slick,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,78.8,"(44.4353765068154, -71.9057869748157)",1,903
191116,VSP - B5 New Haven,12/29/2016,Cornwall,VT-74,2016,Thursday,13:00,Slick,Swerving or avoiding due to wind- slippery surface- vehicle- object- non-motorist in roadway etc,Driver,Fatality (K),Yes,Male,69.2,"(43.95173, -73.22249)",1,3202
164521,VSP - A5 Derby,11/30/2015,Coventry,TOWN ROAD 0045,2015,Monday,7:00,Unknown,Unknown,Driver,Fatality (K),No,Female,35.200000000000003,"(72.2144, -44.869)",1,
130270,VSP - A5 Derby,09/24/2012,Coventry,VT-14,2012,Monday,18:00,Good,Failed to yield right of way,Driver,Fatality (K),No,Male,16.7,"(44.9057, -72.259)",1,3215
176877,VSP - A5 Derby,02/08/2016,Coventry,I-91,2016,Monday,6:00,Good,Unknown,Driver,Fatality (K),No,Female,26.2,"(44.87264, -72.17642)",1,3215
116035,VSP - A5 Derby,09/07/2011,Coventry,TOWN ROAD 0020,2011,Wednesday,0:00,Unknown,Failure to keep in proper lane,Driver,Fatality (K),No,Male,57.2,"(44.87434, -72.18038)",1,3215
129060,VSP - A5 Derby,07/21/2012,Coventry,I-91,2012,Saturday,,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Female,22.9,"(44.89215, -72.17268)",1,3215
162047,VSP - A5 Derby,07/16/2015,Craftsbury,VT-14,2015,Thursday,17:00,Good,Failed to yield right of way,Driver,Fatality (K),No,Male,91.9,"(44.65252, -72.40584)",1,3215
130715,VSP - A4 St. Johnsbury,11/14/2012,Danville,US-2,2012,Wednesday,7:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,25.6,"(44.4388, -72.07028)",1,3203
108920,VSP - A4 St. Johnsbury,11/20/2010,Danville,TOWN ROAD 0115,2010,Saturday,9:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Female,72.900000000000006,"(44.4080360314591, -72.1802576687615)",1,3203
153358,VSP - A5 Derby,08/02/2014,Derby,I-91,2014,Saturday,17:00,Slick,Exceeded authorized speed limit,Driver,Fatality (K),No,Male,50.9,"(44.93797, -72.16399)",1,3215
184116,VSP - D2 Brattleboro (VOID),04/26/2016,Dummerston,VT-30,2016,Tuesday,15:00,Good,No improper driving,Passenger,Fatality (K),No,Female,88,"(42.90275, -72.60119)",1,3217
101389,VSP - D2 Brattleboro (VOID),01/31/2010,Dummerston,I-91,2010,Sunday,16:00,Good,,Pedestrian,Fatality (K),N/A,Female,75,"(42.9627925711501, -72.5273817334057)",1,3217
117774,VSP - A3 Middlesex,08/26/2011,East Montpelier,US-2,2011,Friday,20:00,Good,Driving too fast for conditions,Driver,Fatality (K),No,Male,25.8,"(44.25864, -72.50133)",1,905
165572,VSP - A3 Middlesex,11/25/2015,East Montpelier,US-2,2015,Wednesday,0:00,Good,Under the influence of medication/drugs/alcohol,Driver,Fatality (K),No,Male,41.4,"(44.26942, -76.45866)",1,
178236,VSP - A3 Middlesex,05/11/2016,East Montpelier,VT-14,2016,Wednesday,13:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,42.3,"(44.23876, -72.48916)",1,905
151494,VSP - A3 Middlesex,07/09/2014,East Montpelier,US-2,2014,Wednesday,18:00,Good,Made an improper turn,Driver,Fatality (K),No,Male,32.4,"(44.25853, -72.50202)",1,905
128534,VSP - A1 Williston,09/24/2012,Eden,VT-100,2012,Monday,9:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Female,25.8,"(44.73732, -72.4695)",1,904
145395,VSP - A1 Williston,12/19/2013,Eden,VT-118,2013,Thursday,14:00,Good,Unknown,Driver,Fatality (K),Yes,Male,68.3,"(44.73099, -72.56272)",1,904
145395,VSP - A1 Williston,12/19/2013,Eden,VT-118,2013,Thursday,14:00,Good,Unknown,Passenger,Fatality (K),No,Female,53,"(44.73099, -72.56272)",1,904
107321,VSP - A1 Williston,11/24/2010,Eden,TOWN ROAD 0021,2010,Wednesday,23:00,Good,Driving too fast for conditions,Driver,Fatality (K),No,Male,25.9,"(44.7220490173081, -72.5410858871528)",1,904
164098,VSP - A2 St. Albans,11/05/2015,Enosburg,TOWN ROAD 0008,2015,Thursday,2:00,Good,Exceeded authorized speed limit,Driver,Fatality (K),Yes,Female,29.6,"(44.90837, -72.81668)",1,3205
134963,VSP - A1 Williston,04/17/2013,Essex,VT-2A,2013,Wednesday,19:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Female,55,"(44.49877, -73.11325)",1,3204
164931,VSP - A2 St. Albans,12/05/2015,Fairfax,TOWN ROAD 0031,2015,Saturday,8:00,Rough,Driving too fast for conditions,Driver,Fatality (K),No,Male,47.6,"(44.6825, -72.9513)",1,3205
135192,VSP - A2 St. Albans,04/27/2013,Fairfax,FAS 0280,2013,Saturday,11:00,Good,Operating defective equipment,Passenger,Fatality (K),No,Female,21,"(44.66813, -72.97553)",1,3205
179903,VSP - A2 St. Albans,06/22/2016,Fairfield,TOWN ROAD 0014,2016,Wednesday,22:00,Good,Other improper action,Driver,Fatality (K),No,Male,21.1,"(44.85044, -72.90507)",1,3205
184101,VSP - A2 St. Albans,07/30/2016,Fairfield,TOWN ROAD 0034,2016,Saturday,15:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,51.2,"(44.82005, -72.86912)",1,3205
126870,VSP - A2 St. Albans,08/22/2012,Fairfield,TOWN ROAD 0058,2012,Wednesday,9:00,Good,Unknown,Driver,Fatality (K),No,Male,59.8,"(44.7895, -72.98367)",1,3205
146018,VSP - B3 Bradford (VOID),02/14/2014,Fairlee,I-91,2014,Friday,10:00,Slick,Unknown,Driver,Fatality (K),Yes,Male,47.5,"(43.92134, -72.13289)",1,3207
126705,VSP - A3 Middlesex,06/26/2012,Fayston,VT-17,2012,Tuesday,20:00,Slick,Driving too fast for conditions,Driver,Fatality (K),Yes,Male,32,"(44.18711, -72.87903)",1,905
106658,VSP - B5 New Haven,10/04/2010,Ferrisburgh,US-7,2010,Monday,8:00,Good,Failed to yield right of way,Driver,Fatality (K),Yes,Female,68.5,"(44.1528209125063, -73.0453689730065)",1,3202
160565,VSP - B5 New Haven,06/17/2015,Ferrisburgh,TOWN ROAD 0006,2015,Wednesday,17:00,Good,,Bicycle,Fatality (K),N/A,Male,60,"(44.23607, -73.24346)",1,3202
110154,VSP - B5 New Haven,01/15/2011,Ferrisburgh,US-7,2011,Saturday,23:00,Slick,Failure to keep in proper lane,Passenger,Fatality (K),No,Female,56,"(44.242860989461, -73.2298857841422)",1,3202
148330,VSP - A2 St. Albans,06/01/2014,Fletcher,TOWN ROAD 0028,2014,Sunday,15:00,Other,Under the influence of medication/drugs/alcohol,Driver,Fatality (K),Yes,Male,59.8,"(44.65999, -72.92097)",1,3205
188156,VSP - A2 St. Albans,07/05/2016,Georgia,US-7,2016,Tuesday,23:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Passenger,Fatality (K),No,Male,32,"(44.7789, -73.10586)",1,3205
104970,VSP - A2 St. Albans,08/22/2010,Georgia,I-89,2010,Sunday,22:00,Slick,Driving too fast for conditions,Driver,Fatality (K),Yes,Male,51.2,"(44.7363436887608, -73.0794725441245)",1,3205
160147,VSP - A2 St. Albans,05/22/2015,Georgia,MinCollector,2015,Friday,23:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,20.5,"(44.75593, -73.15746)",1,3205
113201,VSP - A2 St. Albans,06/28/2011,Georgia,MinCollector,2011,Tuesday,5:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,47.1,"(44.69795, -73.1066)",1,3205
161345,VSP - A2 St. Albans,07/25/2015,Georgia,TOWN ROAD 0005,2015,Saturday,11:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,71.2,"(44.72859, -73.1976)",1,3205
192095,VSP - A2 St. Albans,02/04/2017,Georgia,I-89,2017,Saturday,16:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,35.200000000000003,,1,
100757,VSP - A2 St. Albans,03/24/2010,Georgia,I-89,2010,Wednesday,18:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,20.7,"(44.7026772312153, -73.0953888070105)",1,3205
124218,VSP - A2 St. Albans,06/09/2012,Georgia,MinCollector,2012,Saturday,15:00,Good,Driving too fast for conditions,Driver,Fatality (K),No,Male,43.6,"(44.70008, -73.09925)",1,3205
111837,VSP - A2 St. Albans,04/18/2011,Grand Isle,VT-314,2011,Monday,15:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Female,53.3,"(44.70028, -73.33601)",1,3206
119060,VSP - B3 Bradford (VOID),10/03/2011,Groton,VT-232,2011,Monday,20:00,Slick,Failure to keep in proper lane,Driver,Fatality (K),No,Male,64.7,"(44.25373, -72.26682)",1,3203
112105,VSP - D2 Brattleboro (VOID),05/01/2011,Guilford,US-5,2011,Sunday,22:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,35.299999999999997,"(42.7747061311052, -72.5669515240731)",1,3217
190036,VSP - B1 Westminster,10/13/2016,Guilford,MinCollector,2016,Thursday,11:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,48.2,"(42.78569, -72.64394)",1,3217
132809,VSP - D2 Brattleboro (VOID),02/07/2013,Guilford,MinCollector,2013,Thursday,12:00,Good,Fatigued- asleep,Passenger,Fatality (K),No,Female,94,"(42.77805, -72.60227)",1,3217
141398,VSP - B2 Royalton,09/25/2013,Hancock,VT-125,2013,Wednesday,13:00,Good,Failure to keep in proper lane,Passenger,Fatality (K),No,Male,45,"(43.92715, -72.92906)",1,3202
129675,VSP - B2 Royalton,10/06/2012,Hartford,I-91,2012,Saturday,2:00,Good,,Pedestrian,Fatality (K),N/A,Male,24,"(43.40554, -72.18558)",1,2445
119406,VSP - B2 Royalton,11/18/2011,Hartland,I-91,2011,Friday,23:00,Good,Under the influence of medication/drugs/alcohol,Driver,Fatality (K),No,Male,56.7,"(43.52972, -72.39847)",1,3218
192599,VSP - B2 Royalton,02/16/2017,Hartland,I-91,2017,Thursday,6:00,Slick,Driving too fast for conditions,Driver,Fatality (K),Yes,Male,50,"(43.59563, -72.34711)",1,3218
131617,VSP - B2 Royalton,01/25/2013,Hartland,I-91,2013,Friday,13:00,Good,Fatigued- asleep,Driver,Fatality (K),Yes,Male,82.4,"(43.61633, -72.3475)",1,3218
165177,VSP - B2 Royalton,10/14/2015,Hartland,I-91,2015,Wednesday,22:00,Good,,Pedestrian,Fatality (K),N/A,Male,60,"(43.59457, -72.34831)",1,3218
103044,VSP - B2 Royalton,06/04/2010,Hartland,US-5,2010,Friday,22:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,21.3,"(43.7921646259021, -72.2628312514501)",1,3207
176380,VSP - A2 St. Albans,12/05/2015,Highgate,VT-78,2015,Saturday,16:00,Good,,Pedestrian,Fatality (K),N/A,Male,54,"(44.9259, -72.96946)",1,3205
130907,VSP - A2 St. Albans,12/01/2012,Highgate,VT-207,2012,Saturday,17:00,Unknown,No improper driving,Driver,Fatality (K),No,Female,35.5,"(44.92061, -73.0541)",1,3205
188730,VSP - A2 St. Albans,10/14/2016,Highgate,US-7,2016,Friday,17:00,Shoulders,,Bicycle,Fatality (K),N/A,Male,14,"(44.95241, -73.11242)",1,3205
153991,VSP - A1 Williston,11/28/2014,Huntington,FAS 0212,2014,Friday,21:00,Slick,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Passenger,Fatality (K),No,Female,20,"(44.3049, -73.00862)",1,3204
112188,VSP - A5 Derby,05/22/2011,Irasburg,VT-58,2011,Sunday,6:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,19.899999999999999,"(44.80413, -72.25534)",1,3215
115444,VSP - A5 Derby,08/06/2011,Irasburg,TOWN ROAD 0005,2011,Saturday,17:00,Good,Driving too fast for conditions,Driver,Fatality (K),No,Male,41.8,"(44.80513, -72.23146)",1,3215
142986,VSP - A5 Derby,12/07/2013,Irasburg,US-5,2013,Saturday,20:00,Other,Disregarded traffic signs- signals- markings,Driver,Fatality (K),No,Male,28.8,"(44.84904, -72.26277)",1,3215
128132,VSP - A5 Derby,09/07/2012,Irasburg,VT-58,2012,Friday,5:00,Good,Driving too fast for conditions,Driver,Fatality (K),No,Male,34.9,"(44.8157, -72.29594)",1,3215
126908,VSP - D2 Brattleboro (VOID),08/19/2012,Jamaica,VT-30,2012,Sunday,15:00,Good,Failure to keep in proper lane,Passenger,Fatality (K),No,Female,62,"(43.11937, -72.8072)",1,3217
132812,VSP - D2 Brattleboro (VOID),01/28/2013,Jamaica,VT-30,2013,Monday,14:00,Slick,Under the influence of medication/drugs/alcohol,Driver,Fatality (K),Yes,Female,20.8,"(43.14517, -72.85494)",1,3217
120141,VSP - D2 Brattleboro (VOID),01/03/2012,Jamaica,VT-30,2012,Tuesday,17:00,Good,Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner,Driver,Fatality (K),No,Male,50.4,"(43.10197, -72.79114)",1,3217
141782,VSP - A2 St. Albans,11/07/2013,Jay,VT-105,2013,Thursday,6:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,75.900000000000006,"(44.97073, -72.52492)",1,3215
138796,VSP - A5 Derby,08/25/2013,Jay,VT-242,2013,Sunday,11:00,Good,Failure to keep in proper lane,Driver,Fatality (K),No,Male,60.9,"(44.94597, -72.44402)",1,3215
140054,VSP - A1 Williston,07/28/2013,Jericho,VT-15,2013,Sunday,0:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,17.8,"(44.51, -72.971)",1,3204
161828,VSP - B4 Rutland,07/31/2015,Killington,US-4,2015,Friday,22:00,Good,No improper driving,Driver,Fatality (K),Yes,Male,62.9,"(43.60749, -72.75135)",1,3216
176447,VSP - B4 Rutland,12/29/2015,Killington,US-4,2015,Tuesday,14:00,Slick,No improper driving,Passenger,Fatality (K),No,Female,50,"(43.6646, -72.8123)",1,3216
176447,VSP - B4 Rutland,12/29/2015,Killington,US-4,2015,Tuesday,14:00,Slick,No improper driving,Driver,Fatality (K),Yes,Male,51.3,"(43.6646, -72.8123)",1,3216
132559,VSP - B4 Rutland,12/14/2012,Killington,US-4,2012,Friday,16:00,Good,Failure to keep in proper lane,Driver,Fatality (K),Yes,Male,47.3,"(43.61286, -72.75368)",1,3216
