"cnn","streetname","limits","jobordernum","effectivedate","expirationdate","modifieddate","id","x","y","latitude","longitude","location","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"13729000","WOOLSEY ST","HAMILTON ST to BOWDOIN ST (700 - 799)","2977J","2022-04-01T00:00:00.000","2027-04-01T00:00:00.000","2022-04-11T09:57:48.000","34850","6009574.71546","2091557.52116","37.72355916506506","-122.40902169213298","
,  
(37.72355916506506, -122.40902169213298)",,,,,,
"4697000","DEL SUR AVE","PORTOLA DR to JUANITA WAY (1 - 99)","10037665","2022-03-22T00:00:00.000","2027-03-22T00:00:00.000","2022-04-15T15:31:36.000","11089","5996321.14707","2098520.25256","37.741925792476735","-122.45533961748879","
,  
(37.741925792476735, -122.45533961748879)",,,,,,
"2537000","ATHENS ST","PERSIA AVE to RUSSIA AVE (500 - 599)","10037665","2022-04-08T00:00:00.000","2027-04-08T00:00:00.000","2022-04-15T15:30:03.000","5566","6003422.17152","2090136.30567","37.71931024522626","-122.43018859573577","
,  
(37.71931024522626, -122.43018859573577)",,,,,,
"2536000","ATHENS ST","BRAZIL AVE to PERSIA AVE (400 - 499)","10037665","2022-04-06T00:00:00.000","2027-04-06T00:00:00.000","2022-04-15T15:29:44.000","5564","6003773.00954","2090694.38785","37.720862481317496","-122.42901564901405","
,  
(37.720862481317496, -122.42901564901405)",,,,,,
"12375000","TAPIA DR","ARBALLO DR \ FONT BLVD to HOLLOWAY AVE (1 - 99)","10037665","2022-03-29T00:00:00.000","2027-03-29T00:00:00.000","2022-04-15T15:30:45.000","31581","5988624.39059","2091391.95178","37.72190868832063","-122.48143028351551","
,  
(37.72190868832063, -122.48143028351551)",,,,,,
"13735000","WORTH ST","21ST ST to 22ND ST (1 - 99)","10037665","2022-03-25T00:00:00.000","2027-03-25T00:00:00.000","2022-04-15T15:32:23.000","34865","6000879.5166","2103077.42461","37.75469919016986","-122.4399049615547","
,  
(37.75469919016986, -122.4399049615547)",,,,,,
"2257000","AMBER DR","TURQUOISE WAY to DUNCAN ST (300 - 399)","10037665","2022-03-31T00:00:00.000","2027-03-31T00:00:00.000","2022-04-15T15:31:07.000","4940","6000264.34393","2099410.00029","37.74459428945161","-122.4417691976252","
,  
(37.74459428945161, -122.4417691976252)",,,,,,
"11664000","SECURITY PACIFIC PL","OFARRELL ST to END: 1-99 BLOCK (1 - 99)","10033118","2022-04-13T00:00:00.000","2027-04-13T00:00:00.000","2022-04-22T07:43:11.000","29919","6011093.6283","2114627.22992","37.786988449556546","-122.40539495530479","
,  
(37.786988449556546, -122.40539495530479)",,,,,,
"26164000","CORBETT AVE","ORD ST intersection","10033114","2022-02-16T00:00:00.000","2027-02-16T00:00:00.000","2022-04-25T11:05:46.000","10341","6000867.41672","2105674.58571","37.761829672169306","-122.44013303370086","
,  
(37.761829672169306, -122.44013303370086)",,,,,,
"21912000","VALLEY ST","SANCHEZ ST intersection","10033114","2022-03-17T00:00:00.000","2027-03-17T00:00:00.000","2022-04-25T11:26:31.000","33292","6003965.61803","2099249.29324","37.744363225617505","-122.42895947329701","
,  
(37.744363225617505, -122.42895947329701)",,,,,,
"25756000","20TH ST","CASTRO ST intersection","2463J","2022-01-25T00:00:00.000","2027-01-25T00:00:00.000","2022-01-31T13:49:40.000","2303","6002407.13477","2104133.78028","37.757686529927035","-122.43469758350022","
,  
(37.757686529927035, -122.43469758350022)",,,,,,
"1538000","26TH ST","NOE ST to CASTRO ST (4100 - 4199)","2463J","2022-01-25T00:00:00.000","2027-01-25T00:00:00.000","2022-01-31T13:45:49.000","3302","6002923.61446","2100654.65448","37.74816298302679","-122.43266286852666","
,  
(37.74816298302679, -122.43266286852666)",,,,,,
"22020000","26TH ST","NOE ST intersection","2463J","2022-01-25T00:00:00.000","2027-01-25T00:00:00.000","2022-01-31T13:46:04.000","3301","6003243.88214","2100672.2528","37.748229461699246","-122.43155665030106","
,  
(37.748229461699246, -122.43155665030106)",,,,,,
"4404000","CORNWALL ST","ARGUELLO BLVD to 02ND AVE (1 - 99)","10037665","2022-05-16T00:00:00.000","2027-05-16T00:00:00.000","2022-05-23T08:17:40.000","10398","5995388.79641","2114239.25091","37.785032564068715","-122.45970165326362","
,  
(37.785032564068715, -122.45970165326362)",,,,,,
"5897000","FULTON ST","ATALAYA TER to ASHBURY ST \ HEMWAY TER (1853 - 1899)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:54:13.000","14168","5998769.09401","2110747.38787","37.77563861781832","-122.44775547434762","
,  
(37.77563861781832, -122.44775547434762)",,,,,,
"26381000","ATALAYA TER","FULTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:53:39.000","5552","5998859.67792","2110759.82864","37.775677953839605","-122.44744301927422","
,  
(37.775677953839605, -122.44744301927422)",,,,,,
"5895000","FULTON ST","CENTRAL AVE to MASONIC AVE (1700 - 1799)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:49:57.000","14164","5999386.65101","2110833.04272","37.77590908093778","-122.445625361606","
,  
(37.77590908093778, -122.445625361606)",,,,,,
"25753000","22ND ST","CASTRO ST intersection","2463J","2022-01-25T00:00:00.000","2027-01-25T00:00:00.000","2022-01-31T13:51:40.000","2609","6002470.8132","2102969.74986","37.754493996127685","-122.43439413517473","
,  
(37.754493996127685, -122.43439413517473)",,,,,,
"5896000","FULTON ST","MASONIC AVE to ATALAYA TER (1800 - 1860)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:53:11.000","14166","5999000.60614","2110779.40828","37.775739766890354","-122.44695692486111","
,  
(37.775739766890354, -122.44695692486111)",,,,,,
"25754000","21ST ST","CASTRO ST intersection","2463J","2022-01-25T00:00:00.000","2027-01-25T00:00:00.000","2022-01-31T14:16:56.000","2428","6002438.92056","2103552.74165","37.756092941765594","-122.43454611066394","
,  
(37.756092941765594, -122.43454611066394)",,,,,,
"5899000","FULTON ST","LOYOLA TER to CLAYTON ST (1950 - 1999)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:57:30.000","14172","5998327.42873","2110685.8815","37.775444484129174","-122.44927886400293","
,  
(37.775444484129174, -122.44927886400293)",,,,,,
"11260000","SACRAMENTO ST","SCOTT ST to DIVISADERO ST (2800 - 2899)","10037665","2022-05-20T00:00:00.000","2027-05-20T00:00:00.000","2022-05-23T08:16:58.000","28771","6001171.79577","2115600.77821","37.7891018204696","-122.43979200367744","
,  
(37.7891018204696, -122.43979200367744)",,,,,,
"26451000","FULTON ST","CLAYTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:58:25.000","14173","5998203.06307","2110668.603","37.77538992742633","-122.44970782690524","
,  
(37.77538992742633, -122.44970782690524)",,,,,,
"5900000","FULTON ST","CLAYTON ST to COLE ST (2000 - 2130)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:59:04.000","14174","5997963.88294","2110634.46998","37.77528252015297","-122.4505327417937","
,  
(37.77528252015297, -122.4505327417937)",,,,,,
"26381000","FULTON ST","ATALAYA TER intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:53:39.000","14167","5998859.67792","2110759.82864","37.775677953839605","-122.44744301927422","
,  
(37.775677953839605, -122.44744301927422)",,,,,,
"3015000","BORICA ST","HOLLOWAY AVE to URBANO DR (1 - 99)","2696J","2018-07-02T00:00:00.000","2023-07-02T00:00:00.000","2018-07-03T08:21:25.000","6985","5992430.70519","2091571.72678","37.72262288244742","-122.4682860090897","
,  
(37.72262288244742, -122.4682860090897)",,,,,,
"22473000","CAPITOL AVE","FARALLONES ST intersection","2707J","2018-07-06T00:00:00.000","2023-07-06T00:00:00.000","2018-07-26T11:29:50.000","8534","5995040.33118","2088396.66227","37.71405528903666","-122.45903538503552","
,  
(37.71405528903666, -122.45903538503552)",,,,,,
"28018000","CALIFORNIA ST","29TH AVE intersection","2792J","2020-04-13T00:00:00.000","2025-04-13T00:00:00.000","2020-04-22T14:31:50.000","8390","5986829.84997","2113930.38177","37.78368859874989","-122.48928978213416","
,  
(37.78368859874989, -122.48928978213416)",,,,,,
"13361000","WALLER ST","WEBSTER ST to FILLMORE ST (300 - 399)","2499J","2018-08-07T00:00:00.000","2023-08-07T00:00:00.000","2018-08-20T14:06:04.000","33926","6004029.49178","2109050.4511","37.77127849622891","-122.42943742534477","
,  
(37.77127849622891, -122.42943742534477)",,,,,,
"24496000","BEALE ST","FOLSOM ST intersection","2984J","2020-11-10T00:00:00.000","2025-11-10T00:00:00.000","2020-11-25T10:50:40.000","6570","6014767.30303","2115171.15118","37.78868664812304","-122.3927228333769","
,  
(37.78868664812304, -122.3927228333769)",,,,,,
"10209000","PALOMA AVE","OCEAN AVE to MONCADA WAY (1 - 99)","2696J","2018-07-02T00:00:00.000","2023-07-02T00:00:00.000","2018-07-03T08:39:15.000","26093","5992343.15633","2093884.41172","37.72896788804448","-122.46875684648094","
,  
(37.72896788804448, -122.46875684648094)",,,,,,
"26451000","CLAYTON ST","FULTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:58:25.000","9740","5998203.06307","2110668.603","37.77538992742633","-122.44970782690524","
,  
(37.77538992742633, -122.44970782690524)",,,,,,
"5901000","FULTON ST","COLE ST to PARKER AVE (2101 - 2198)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T14:00:36.000","14176","5997514.15219","2110571.98742","37.775085208204054","-122.4520839465344","
,  
(37.775085208204054, -122.4520839465344)",,,,,,
"23470000","41ST AVE","RIVERA ST intersection","10033110","2022-02-04T00:00:00.000","2027-02-04T00:00:00.000","2022-02-10T17:12:11.000","4101","5983577.32593","2100178.33505","37.74573898872286","-122.49952544486437","
,  
(37.74573898872286, -122.49952544486437)",,,,,,
"23473000","41ST AVE","QUINTARA ST intersection","10033110","2022-02-03T00:00:00.000","2027-02-03T00:00:00.000","2022-02-10T17:10:39.000","4099","5983554.63907","2100858.3039","37.747604664819455","-122.49965413767127","
,  
(37.747604664819455, -122.49965413767127)",,,,,,
"27752000","41ST AVE","PACHECO ST intersection","10033110","2022-02-03T00:00:00.000","2027-02-03T00:00:00.000","2022-02-10T17:10:39.000","4097","5983531.49601","2101539.04053","37.74947242152812","-122.4997844712091","
,  
(37.74947242152812, -122.4997844712091)",,,,,,
"1919000","41ST AVE","QUINTARA ST to RIVERA ST (2100 - 2199)","10033110","2022-02-04T00:00:00.000","2027-02-04T00:00:00.000","2022-02-10T17:12:11.000","4100","5983565.98251","2100518.31951","37.74667182695884","-122.49958979042808","
,  
(37.74667182695884, -122.49958979042808)",,,,,,
"26469000","COLE ST","FULTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:59:36.000","10000","5997724.70287","2110600.33703","37.77517510730163","-122.45135765409405","
,  
(37.77517510730163, -122.45135765409405)",,,,,,
"1920000","41ST AVE","RIVERA ST to SANTIAGO ST (2200 - 2299)","10033110","2022-02-04T00:00:00.000","2027-02-04T00:00:00.000","2022-02-10T17:12:11.000","4102","5983589.20139","2099839.4475","37.74480919333482","-122.49945934229864","
,  
(37.74480919333482, -122.49945934229864)",,,,,,
"1918000","41ST AVE","PACHECO ST to QUINTARA ST (2000 - 2099)","10033110","2022-02-03T00:00:00.000","2027-02-03T00:00:00.000","2022-02-10T17:10:39.000","4098","5983543.06757","2101198.67221","37.748538543253666","-122.4997193035171","
,  
(37.748538543253666, -122.4997193035171)",,,,,,
"20342000","TALBERT ST","SUNNYDALE AVE intersection","2501J","2018-07-01T00:00:00.000","2023-07-01T00:00:00.000","2018-09-07T08:18:03.000","31568","6010092.58742","2086370.83328","37.709346580371495","-122.40686611356075","
,  
(37.709346580371495, -122.40686611356075)",,,,,,
"6522000","GREENWICH ST","SCOTT ST to DIVISADERO ST (2500 - 2599)","10037665","2022-05-18T00:00:00.000","2027-05-18T00:00:00.000","2022-05-23T08:16:19.000","15859","6000708.77945","2118930.56387","37.798218172991014","-122.44163303203067","
,  
(37.798218172991014, -122.44163303203067)",,,,,,
"26662000","VALLEJO ST","WEBSTER ST intersection","2386J","2018-02-14T00:00:00.000","2023-02-14T00:00:00.000","2018-02-20T10:01:54.000","33263","6003046.16391","2117868.59147","37.79543516602043","-122.43346906286406","
,  
(37.79543516602043, -122.43346906286406)",,,,,,
"26972000","CHESTNUT ST","SCOTT ST intersection","2498J","2019-01-01T00:00:00.000","2024-01-01T00:00:00.000","2019-05-13T12:45:05.000","9383","6000855.29735","2119645.72854","37.80019017258282","-122.44117737587483","
,  
(37.80019017258282, -122.44117737587483)",,,,,,
"26448000","FULTON ST","ASHBURY ST \ HEMWAY TER intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:55:08.000","14169","5998678.51005","2110734.94703","37.77559928077366","-122.44806792925802","
,  
(37.77559928077366, -122.44806792925802)",,,,,,
"26452000","FULTON ST","LOYOLA TER intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:56:57.000","14171","5998451.79442","2110703.16006","37.77549903943726","-122.44884990037109","
,  
(37.77549903943726, -122.44884990037109)",,,,,,
"28180000","UNION ST","SONOMA ST intersection","2794J","2019-03-06T00:00:00.000","2024-03-06T00:00:00.000","2019-03-06T12:52:45.000","32689","6010903.29688","2119656.29369","37.80078640332124","-122.40640795436289","
,  
(37.80078640332124, -122.40640795436289)",,,,,,
"21712000","RUSSIA AVE","EDINBURGH ST intersection","2633J","2018-08-07T00:00:00.000","2023-08-07T00:00:00.000","2018-08-13T15:16:07.000","28626","6002558.42612","2090289.02668","37.71968062314799","-122.43318514308793","
,  
(37.71968062314799, -122.43318514308793)",,,,,,
"25998000","WALLER ST","CARMELITA ST intersection","2499J","2018-08-07T00:00:00.000","2023-08-07T00:00:00.000","2018-08-20T14:06:04.000","33935","6002589.37118","2108849.84287","37.770646034802155","-122.43440451313637","
,  
(37.770646034802155, -122.43440451313637)",,,,,,
"25222000","PINE ST","POLK ST intersection","2064J","2018-08-17T00:00:00.000","2023-08-17T00:00:00.000","2018-10-17T16:49:24.000","26773","6006751.12344","2115674.56641","37.789620423993284","-122.42049344203467","
,  
(37.789620423993284, -122.42049344203467)",,,,,,
"26452000","LOYOLA TER","FULTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:56:57.000","21524","5998451.79442","2110703.16006","37.77549903943726","-122.44884990037109","
,  
(37.77549903943726, -122.44884990037109)",,,,,,
"26448000","ASHBURY ST","FULTON ST \ HEMWAY TER intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:55:08.000","5498","5998678.51005","2110734.94703","37.77559928077366","-122.44806792925802","
,  
(37.77559928077366, -122.44806792925802)",,,,,,
"5898000","FULTON ST","ASHBURY ST \ HEMWAY TER to LOYOLA TER (1900 - 1949)","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:56:22.000","14170","5998565.15225","2110719.05353","37.77554916071364","-122.44845891502538","
,  
(37.77554916071364, -122.44845891502538)",,,,,,
"12258000","SUNNYDALE AVE","TALBERT ST to PEABODY ST (500 - 599)","2501J","2018-07-01T00:00:00.000","2023-07-01T00:00:00.000","2018-09-07T08:18:03.000","31285","6009968.04058","2086417.70285","37.70946830487865","-122.40729987147529","
,  
(37.70946830487865, -122.40729987147529)",,,,,,
"13033000","URBANO DR","VICTORIA ST to WALKWAY (800 - 809)","2696J","2018-07-02T00:00:00.000","2023-07-02T00:00:00.000","2018-07-03T08:42:49.000","33084","5993545.71455","2091740.51233","37.72315066357565","-122.4644439477022","
,  
(37.72315066357565, -122.4644439477022)",,,,,,
"26448000","HEMWAY TER","ASHBURY ST \ FULTON ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:55:08.000","16746","5998678.51005","2110734.94703","37.77559928077366","-122.44806792925802","
,  
(37.77559928077366, -122.44806792925802)",,,,,,
"26469000","FULTON ST","COLE ST intersection","10035255","2022-05-13T00:00:00.000","2027-05-13T00:00:00.000","2022-05-23T13:59:36.000","14175","5997724.70287","2110600.33703","37.77517510730163","-122.45135765409405","
,  
(37.77517510730163, -122.45135765409405)",,,,,,
"13302000","VIENNA ST","PERSIA AVE to RUSSIA AVE (500 - 599)","2633J","2019-07-01T00:00:00.000","2024-07-01T00:00:00.000","2019-10-24T08:47:31.000","33783","6003190.87494","2090281.90996","37.71969693919677","-122.43099848723189","
,  
(37.71969693919677, -122.43099848723189)",,,,,,
"10162000","PACIFIC AVE","BAKER ST to LYON ST (3000 - 3099)","10037665","2022-05-27T00:00:00.000","2027-05-27T00:00:00.000","2022-06-06T08:02:29.000","25976","5999550.96153","2116683.79933","37.791983119315695","-122.44547777110878","
,  
(37.791983119315695, -122.44547777110878)",,,,,,
"21114000","RUTLEDGE ST","FRANCONIA ST intersection","10033114","2022-03-25T00:00:00.000","2027-03-25T00:00:00.000","2022-04-25T11:22:59.000","28676","6010215.82722","2099526.49286","37.74547615643148","-122.40736699733196","
,  
(37.74547615643148, -122.40736699733196)",,,,,,
"20828000","RUTLEDGE ST","BREWSTER ST intersection","10033114","2022-03-25T00:00:00.000","2027-03-25T00:00:00.000","2022-04-25T11:22:59.000","28674","6010396.77747","2099470.78086","37.74533330950711","-122.40673737138029","
,  
(37.74533330950711, -122.40673737138029)",,,,,,
"11152001","ROSE ST","GOUGH ST to OCTAVIA ST (100 - 199)","10033114","2022-01-12T00:00:00.000","2027-01-12T00:00:00.000","2022-04-25T11:02:26.000","28510","6005904.92807","2109832.35567","37.773531421480165","-122.42300578564766","
,  
(37.773531421480165, -122.42300578564766)",,,,,,
"21912000","SANCHEZ ST","VALLEY ST intersection","10033114","2022-03-17T00:00:00.000","2027-03-17T00:00:00.000","2022-04-25T11:26:31.000","29459","6003965.61803","2099249.29324","37.744363225617505","-122.42895947329701","
,  
(37.744363225617505, -122.42895947329701)",,,,,,
"21910000","SANCHEZ ST","29TH ST intersection","10033114","2022-03-15T00:00:00.000","2027-03-15T00:00:00.000","2022-04-25T11:27:55.000","29461","6003981.82818","2098958.36763","37.74356532849041","-122.42888268521908","
,  
(37.74356532849041, -122.42888268521908)",,,,,,
"11532000","SANCHEZ ST","CLIPPER ST to 26TH ST (1250 - 1299)","10033114","2022-03-17T00:00:00.000","2027-03-17T00:00:00.000","2022-04-25T11:19:03.000","29448","6003875.7177","2100852.45423","37.74876004473008","-122.42938463060054","
,  
(37.74876004473008, -122.42938463060054)",,,,,,
"11540000","SANCHEZ ST","DAY ST to 30TH ST (1650 - 1699)","10033114","2022-03-15T00:00:00.000","2027-03-15T00:00:00.000","2022-04-25T11:27:55.000","29464","6004006.23187","2098520.39048","37.74236412521122","-122.42876708707554","
,  
(37.74236412521122, -122.42876708707554)",,,,,,
"3115000","BREWSTER ST","MACEDONIA ST to RUTLEDGE ST (41 - 99)","10033114","2022-03-25T00:00:00.000","2027-03-25T00:00:00.000","2022-04-25T11:11:44.000","7233","6010419.3878","2099562.16259","37.74558548888362","-122.40666562683785","
,  
(37.74558548888362, -122.40666562683785)",,,,,,
"11537000","SANCHEZ ST","28TH ST to VALLEY ST (1500 - 1549)","10033114","2022-03-17T00:00:00.000","2027-03-17T00:00:00.000","2022-04-25T11:19:03.000","29458","6003957.46976","2099395.53109","37.744764299771745","-122.42899807256214","
,  
(37.744764299771745, -122.42899807256214)",,,,,,
"20863000","HAMILTON ST","WOOLSEY ST intersection","2977J","2022-05-25T00:00:00.000","2027-05-25T00:00:00.000","2022-06-13T15:49:59.000","16197","6009718.22727","2091601.51223","37.72368799362735","-122.40852869674515","
,  
(37.72368799362735, -122.40852869674515)",,,,,,
"20828000","BREWSTER ST","RUTLEDGE ST intersection","10033114","2022-03-25T00:00:00.000","2027-03-25T00:00:00.000","2022-04-25T11:22:59.000","7234","6010396.77747","2099470.78086","37.74533330950711","-122.40673737138029","
,  
(37.74533330950711, -122.40673737138029)",,,,,,
"11539000","SANCHEZ ST","29TH ST to DAY ST (1600 - 1649)","10033114","2022-03-15T00:00:00.000","2027-03-15T00:00:00.000","2022-04-25T11:27:55.000","29462","6003989.96531","2098812.32917","37.743164801066186","-122.42884413993033","
,  
(37.743164801066186, -122.42884413993033)",,,,,,
"11535000","SANCHEZ ST","27TH ST to DUNCAN ST (1400 - 1449)","10033114","2022-03-17T00:00:00.000","2027-03-17T00:00:00.000","2022-04-25T11:19:03.000","29454","6003924.17379","2099977.90203","37.74636147085648","-122.4291547203381","
,  
(37.74636147085648, -122.4291547203381)",,,,,,
"25111000","POWELL ST","BROADWAY \ ROBERT C LEVY TUNL intersection","1075J","2018-05-11T00:00:00.000","2023-05-11T00:00:00.000","2018-05-31T12:02:58.000","27342","6009764.55518","2118453.54113","37.797420172360845","-122.41026352453022","
,  
(37.797420172360845, -122.41026352453022)",,,,,,
"13140000","VAN DYKE AVE","JENNINGS ST to KEITH ST (1400 - 1499)","10033113","2021-05-25T00:00:00.000","2026-05-25T00:00:00.000","2021-06-08T11:19:15.000","33322","6015217.29915","2092904.29153","37.72757160370499","-122.38961013037544","
,  
(37.72757160370499, -122.38961013037544)",,,,,,
"22386000","RIDGEWOOD AVE","MANGELS AVE intersection","2504J","2018-07-10T00:00:00.000","2023-07-10T00:00:00.000","2018-10-15T14:00:41.000","28200","5996807.10347","2095273.76778","37.733039603637025","-122.45342500527642","
,  
(37.733039603637025, -122.45342500527642)",,,,,,
"3603000","CALIFORNIA ST","26TH AVE to 27TH AVE (6400 - 6499)","2792J","2020-05-22T00:00:00.000","2025-05-22T00:00:00.000","2020-05-22T13:59:03.000","8385","5987602.22738","2113957.98358","37.783809441173005","-122.48661971093952","
,  
(37.783809441173005, -122.48661971093952)",,,,,,
"20574000","BAY SHORE BLVD","PAUL AVE intersection","2977J","2022-05-25T00:00:00.000","2027-05-25T00:00:00.000","2022-06-13T15:49:58.000","6361","6011956.9457","2091529.79477","37.72361619538525","-122.40078474757033","
,  
(37.72361619538525, -122.40078474757033)",,,,,,
"26809000","BRODERICK ST","SUTTER ST intersection","2795J","2019-07-01T00:00:00.000","2024-07-01T00:00:00.000","2019-07-05T16:34:19.000","7439","6000636.8961","2114131.05714","37.78503588547551","-122.44153717306878","
,  
(37.78503588547551, -122.44153717306878)",,,,,,
"586000","14TH ST","WOODWARD ST to JULIAN AVE (330 - 360)","10037665","2022-06-12T00:00:00.000","2027-06-12T00:00:00.000","2022-06-13T08:59:26.000","1253","6006446.7314","2107884.09673","37.768212525291055","-122.42099324892402","
,  
(37.768212525291055, -122.42099324892402)",,,,,,
"8789000","MARVIEW WAY","PANORAMA DR to SKYVIEW WAY (1 - 61)","10037665","2021-10-01T00:00:00.000","2026-10-01T00:00:00.000","2022-06-13T13:47:37.000","22436","5997850.4327","2102804.1812","37.75377603740652","-122.45036060928284","
,  
(37.75377603740652, -122.45036060928284)",,,,,,
"10312000","PAUL AVE","BAY SHORE BLVD to SAN BRUNO AVE (600 - 699)","2977J","2022-05-25T00:00:00.000","2027-05-25T00:00:00.000","2022-06-13T15:49:58.000","26351","6011773.55284","2091588.83963","37.72376808968739","-122.4014228559932","
,  
(37.72376808968739, -122.4014228559932)",,,,,,
"1821000","37TH AVE","GEARY BLVD to ANZA ST (500 - 599)","10037665","2022-06-02T00:00:00.000","2027-06-02T00:00:00.000","2022-06-13T08:58:24.000","3894","5984411.05886","2112107.39414","37.778541715215624","-122.49752311912354","
,  
(37.778541715215624, -122.49752311912354)",,,,,,
"10731000","PRAGUE ST","RUSSIA AVE to END: 300-399 BLOCK (300 - 399)","2633J","2019-07-01T00:00:00.000","2024-07-01T00:00:00.000","2019-10-24T08:47:31.000","27423","6003801.04301","2089212.96865","37.71679641568226","-122.42881318944498","
,  
(37.71679641568226, -122.42881318944498)",,,,,,
"33571000","PEMBERTON PL","CLAYTON ST intersection","2500J","2020-03-26T00:00:00.000","2025-03-26T00:00:00.000","2020-03-30T09:59:52.000","26400","5999035.05139","2104629.44969","37.75885549995254","-122.44639524371186","
,  
(37.75885549995254, -122.44639524371186)",,,,,,
