"id","unique_id","cnn_intrsctn_fkey","cnn_sgmt_fkey","case_id_pkey","tb_latitude","tb_longitude","geocode_source","geocode_location","collision_datetime","collision_date","collision_time","accident_year","month","day_of_week","time_cat","juris","officer_id","reporting_district","beat_number","primary_rd","secondary_rd","distance","direction","weather_1","weather_2","collision_severity","type_of_collision","mviw","ped_action","road_surface","road_cond_1","road_cond_2","lighting","control_device","intersection","vz_pcf_code","vz_pcf_group","vz_pcf_description","vz_pcf_link","number_killed","number_injured","street_view","dph_col_grp","dph_col_grp_description","party_number_ckey","party_type","at_fault","party_sex","party_age","party_sobriety","party_drug_physical","dir_of_travel","party_safety_equip_1","party_safety_equip_2","finan_respons","sp_info_1","sp_info_2","sp_info_3","oaf_viol_cat","oaf_viol_section","oaf_violation_code","oaf_violation_suffix","oaf_1","oaf_2","party_number_killed","party_number_injured","move_pre_acc","vehicle_year","vehicle_make","stwd_vehicle_type","race","inattention","special_info_f","special_info_g","street_of_travel","vehicle_autonomous","point","data_as_of","data_updated_at","data_loaded_at",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-307","62121","24128000.0",,"4199880","37.7587642286664","-122.41687248109","SFPD-CROSSROADS","CITY STREET","2009-04-03T14:55:00.000","2009-04-03T00:00:00.000","14:55:00","2009","April","Friday","2:01 pm to 6:00 pm","3801","1584","MISSI","4B5F","SOUTH VAN NESS AVE","20TH ST","0","Not Stated","Clear","Not Stated","Injury (Complaint of Pain)","Rear End","Bicycle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","21703","21703","Following too closely prohibited","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21703","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7587642286664,-122.41687248109","CC","Vehicle-Bicycle","2","Bicyclist","No","Female","23","Had Not Been Drinking","Not Stated","North","Not Stated","Not Stated","Not Applicable","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Making Left Turn",,"-","Bicycle","White","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41687 37.758762)","2009-04-03T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:26.426","53","53","3","2","20"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-2b","63548","25170000.0","6117000","4411329","37.7861002689545","-122.41809421017","SFPD-CROSSROADS","CITY STREET","2009-09-27T02:15:00.000","2009-09-27T00:00:00.000","02:15:00","2009","September","Sunday","2:01 am to 6:00 am","3801","00302","NORTH","3E43","GEARY ST","LARKIN ST","2","West","Clear","Not Stated","Injury (Complaint of Pain)","Rear End","Other Motor Vehicle","Crossing in Crosswalk at Intersection","Dry","No Unusual Condition","Not Stated","Dark - Street Lights","Functioning","Intersection <= 20ft","22350","22350","Unsafe speed for prevailing conditions","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350","0","2","http://maps.google.com/maps?q=&layer=c&cbll=37.7861002689545,-122.41809421017","BB","Vehicle-Pedestrian","3","Pedestrian","No","Male","51","Had Been Drinking, Under Influence","Not Stated","South","Not Stated","Not Stated","Not Applicable","Not Stated","Not Stated","Not Stated","Pedestrian Violation","21453",,"D","Violation","None Apparent","0","1","Other",,"-","Pedestrian","Black","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41809 37.7861)","2009-09-27T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:27.793","20","20","6","10","36"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-f64","19010","24459000.0",,"4584618","37.7782510170772","-122.419883230578","SFPD-CROSSROADS","CITY STREET","2010-01-05T23:13:00.000","2010-01-05T00:00:00.000","23:13:00","2010","January","Tuesday","10:01 pm to 2:00 am","3801","821","NORTH","4B8F","VAN NESS AVE","GROVE ST","0","Not Stated","Clear","Not Stated","Injury (Other Visible)","Head-On","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Dark - Street Lights","Functioning","Intersection <= 20ft","23152(a)","23152(a-g)","Driving under influence of alcohol and/or drugs","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=23152","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7782510170772,-122.419883230578","AA","Vehicle(s) Only Involved","1","Driver","Yes","Male","51","Had Been Drinking, Under Influence","Not Stated","North","Air Bag Not Deployed","Lap/Shoulder Harness Used","Not Stated","Not Stated","Not Stated","Not Stated","Automobile Right-of-Way","21801",,"A","Violation","Other","0","1","Making Left Turn","2000","MITSUBISHI","Passenger Car","Black","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41988 37.77825)","2010-01-05T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:20.599","21","21","4","10","36"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-157","71692","24429000.0","8751101","5734872","37.7793396046303","-122.413882400977","SFPD-CROSSROADS","CITY STREET","2012-05-02T18:25:00.000","2012-05-02T00:00:00.000","18:25:00","2012","May","Wednesday","6:01 pm to 10:00 pm","3801","A07797","SOUTH","3B13D","MARKET ST","08TH ST","335","East","Clear","Not Stated","Injury (Complaint of Pain)","Other","Bicycle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Midblock > 20ft","21658(a)","21658(a,b)","Lane straddling or failure to use specified lanes","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21658","0","2","http://maps.google.com/maps?q=&layer=c&cbll=37.7793396046303,-122.413882400977","CC","Vehicle-Bicycle","2","Driver","No","Male","24","Impairment Not Known","Not Stated","East","Not Required","M/C Helmet Driver - Yes","No Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Other Non-Moving Violation","16028",,"C","Violation","Not Stated","0","1","Proceeding Straight","2005","YAMAHA","Motorcycle","White","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41388 37.77934)","2012-05-02T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:27.230","32","32","5","10","34"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-86f","56117","25183000.0","13149101","3220935","37.7820212472169","-122.42070342001","SFPD-CROSSROADS","CITY STREET","2007-02-10T03:40:00.000","2007-02-10T00:00:00.000","03:40:00","2007","February","Saturday","2:01 am to 6:00 am","3801","000957",,"2E12E","VAN NESS AVE","TURK ST","34","North","Raining","Not Stated","Injury (Complaint of Pain)","Rear End","Other Motor Vehicle","No Pedestrian Involved","Wet","No Unusual Condition","Not Stated","Dark - Street Lights","None","Intersection Rear End <= 150ft","22350","22350","Unsafe speed for prevailing conditions","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7820212472169,-122.42070342001","AA","Vehicle(s) Only Involved","2","Driver","No","Male","49","Had Not Been Drinking","Not Stated","South","Air Bag Not Deployed","Lap/Shoulder Harness Used","No Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Stopped","1998","MERCEDES-BENZ","Passenger Car","Asian","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.4207 37.78202)","2007-02-10T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:23.901","100","100","4","10","36"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182bad3c69c_7446","52494","24310000.0",,"2409286","37.7770264209779","-122.412616667515","SFPD-CROSSROADS","CITY STREET","2005-12-06T13:28:00.000","2005-12-06T00:00:00.000","13:28:00","2005","December","Tuesday","10:01 am to 2:00 pm","3801","1933","B","004","08TH ST","MINNA ST","0","Not Stated","Clear","Not Stated","Injury (Complaint of Pain)","Broadside","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","Unknown","Unknown","Unknown","Not Stated","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7770264209779,-122.412616667515","AA","Vehicle(s) Only Involved","2","Driver","No","Female","53","Had Not Been Drinking","Not Stated","West","Air Bag Not Deployed","Lap/Shoulder Harness Used","Not Stated","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight","2003","BMW","Not Stated","Asian","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41261 37.777027)","2005-12-06T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:33:11.743","32","32","1","10","34"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-44d","61517","26640000.0",,"4083801","37.7884878625745","-122.437129195201","SFPD-CROSSROADS","CITY STREET","2009-01-27T16:13:00.000","2009-01-27T00:00:00.000","16:13:00","2009","January","Tuesday","2:01 pm to 6:00 pm","3801","2122","G","4B8D","CALIFORNIA ST","PIERCE ST","0","Not Stated","Clear","Not Stated","Injury (Complaint of Pain)","Broadside","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","21802(a)","21802(a,b)","Violation of right-of-way - entering through highway","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21802","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7884878625745,-122.437129195201","AA","Vehicle(s) Only Involved","2","Driver","No","Female","39","Had Not Been Drinking","Not Stated","East","Air Bag Deployed","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight","1997","TOYOTA","Passenger Car","Hispanic","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.437126 37.788486)","2009-01-27T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:25.828","103","103","4","6","30"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-d3","62890","24076000.0",,"4357217","37.7539020522099","-122.417505901163","SFPD-CROSSROADS","CITY STREET","2009-07-09T12:21:00.000","2009-07-09T00:00:00.000","12:21:00","2009","July","Thursday","10:01 am to 2:00 pm","3801","2226","MISSI","3D61K","CAPP ST","23RD ST","0","Not Stated","Clear","Not Stated","Injury (Other Visible)","Sideswipe","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","22107","22107","Unsafe turn or lane change prohibited","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22107","0","4","http://maps.google.com/maps?q=&layer=c&cbll=37.7539020522099,-122.417505901163","AA","Vehicle(s) Only Involved","1","Driver","Yes","Male","63","Had Been Drinking, Under Influence","Not Stated","North","Air Bag Deployed","Unknown","Yes Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Failure to Heed Stop Sign","22450",,"A","Violation","Not Stated","0","2","Proceeding Straight","2005","JEEP","Passenger Car","Hispanic","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.4175 37.753902)","2009-07-09T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:27.475","53","53","3","2","20"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-68","63415","26704000.0",,"4401222","37.8052869849398","-122.423655074997","SFPD-CROSSROADS","CITY STREET","2009-09-12T13:30:00.000","2009-09-12T00:00:00.000","13:30:00","2009","September","Saturday","10:01 am to 2:00 pm","3801","1529","1330","3A3A","NORTH POINT ST","POLK ST","0","Not Stated","Cloudy","Wind","Injury (Complaint of Pain)","Broadside","Other Motor Vehicle","No Pedestrian Involved","Dry","Not Stated","Not Stated","Daylight","Functioning","Intersection <= 20ft","21453(a)","21453(a,c)","Red signal - driver or bicyclist responsibilities","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453","0","3","http://maps.google.com/maps?q=&layer=c&cbll=37.8052869849398,-122.423655074997","AA","Vehicle(s) Only Involved","2","Driver","No","Male","21","Had Not Been Drinking","Not Stated","North","Air Bag Not Deployed","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","3","Proceeding Straight","2010","CADILLAC","Not Stated","Asian","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.42365 37.805286)","2009-09-12T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:27.681","98","98","6","6","32"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-9d5","625924","20803000.0","9795000","200638269","37.7409842686392","-122.401595122408","SFPD-INTERIM DB","CITY STREET","2020-10-22T16:03:00.000","2020-10-22T00:00:00.000","16:03:00","2020","October","Thursday","2:01 pm to 6:00 pm","3801","1741","Bayview","3C12D","OAKDALE AVE","TOLAND ST","14","West","Clear","Not Stated","Injury (Complaint of Pain)","Rear End","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","22350","22350","Unsafe speed for prevailing conditions","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350","0","2","http://maps.google.com/maps?q=&layer=c&cbll=37.7409842686,-122.401595122","AA","Vehicle(s) Only Involved","2","Driver","No","Male","40","Had Not Been Drinking","Not Stated","East","Other","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Cell Phone Not In Use","Not Stated","Not Stated",,,"Not Stated",,"Not Stated","Not Stated","0","2","Stopped","2015","Toyota / XB / White","Passenger Car","Hispanic","Not Stated",,,"OAKDALE AVENUE","Not applicable, conventional vehicle","POINT (-122.401596 37.740986)","2020-10-27T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:23.204","82","82","2","9","1"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-ace","19924","24388000.0","12015201","4690134","37.7732875403682","-122.418762589651","SFPD-CROSSROADS","CITY STREET","2010-04-20T16:06:00.000","2010-04-20T00:00:00.000","16:06:00","2010","April","Tuesday","2:01 pm to 6:00 pm","3801","2082",,"4B6H","SOUTH VAN NESS AVE","12TH ST","93","North","Clear","Not Stated","Injury (Complaint of Pain)","Sideswipe","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","None","Midblock > 20ft","22517","22517","Opening door on traffic side when unsafe","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22517","0","2","http://maps.google.com/maps?q=&layer=c&cbll=37.7732875403682,-122.418762589651","AA","Vehicle(s) Only Involved","2","Driver","No","Female","25","Had Not Been Drinking","Not Stated","South","Not Required","Lap/Shoulder Harness Not Used","Not Stated","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight","2001","OTHER - BUS","Other Bus","Black","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.41876 37.77329)","2010-04-20T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:22.757","32","32","1","10","20"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182bad3c69c_744a","627039","24692000.0",,"210067062","37.7941342348545","-122.400148779007","SFPD-INTERIM DB","CITY STREET","2021-01-30T14:17:00.000","2021-01-30T00:00:00.000","14:17:00","2021","January","Saturday","2:01 pm to 6:00 pm","3801","748","Central",,"BATTERY ST","SACRAMENTO ST","0","Not Stated","Cloudy","Not Stated","Injury (Other Visible)","Broadside","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft",,,"Unknown",,"0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7941342349,-122.400148779","AA","Vehicle(s) Only Involved","1","Driver","No","Male","29","Had Not Been Drinking","Not Stated","South","Air Bag Not Deployed","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Cell Phone Not In Use","Not Stated","Not Stated",,,"Not Stated",,"Not Stated","Not Stated","0","0","Proceeding Straight","2017","MERCEDES B GLE 43/ BL","Passenger Car","Black","Not Stated",,,"BATTERY ST","Not Stated","POINT (-122.40015 37.794136)","2021-02-09T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:33:11.749","108","108","6","3","6"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-f51","19206","25811000.0","3792000","4585942","37.7582922991493","-122.434756584383","SFPD-CROSSROADS","CITY STREET","2010-01-29T08:12:00.000","2010-01-29T00:00:00.000","08:12:00","2010","January","Friday","6:01 am to 10:00 am","3801","747",,"3D63","CASTRO ST","20TH ST","221","North","Cloudy","Not Stated","Injury (Complaint of Pain)","Other","Bicycle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Midblock > 20ft","22103","22103","Illegal U-turn in residential district","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22103","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7582922991493,-122.434756584383","CC","Vehicle-Bicycle","1","Driver","Yes","Male","49","Had Not Been Drinking","Not Stated","North","Air Bag Not Deployed","Lap/Shoulder Harness Used","Not Stated","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","0","Making U Turn","1985","VOLVO","Passenger Car with Trailer","Asian","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.43475 37.758293)","2010-01-29T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:20.632","115","115","3","5","5"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-1b0","62139","22548000.0","933000","4305452","37.7151687289912","-122.470662230353","SFPD-CROSSROADS","CITY STREET","2009-04-04T09:00:00.000","2009-04-04T00:00:00.000","09:00:00","2009","April","Saturday","6:01 am to 10:00 am","3801","2430","TARAV","3I16","19TH AVE","MONTICELLO ST","20","South","Cloudy","Not Stated","Injury (Complaint of Pain)","Sideswipe","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","None","Intersection <= 20ft","22107","22107","Unsafe turn or lane change prohibited","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22107","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7151687289912,-122.470662230353","AA","Vehicle(s) Only Involved","2","Driver","No","Female","27","Had Not Been Drinking","Not Stated","South","Air Bag Not Deployed","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight","2005","HONDA","Passenger Car","Not Stated","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.470665 37.715168)","2009-04-04T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:27.074","65","65","10","1","24"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-814","59362","26715000.0",,"3749061","37.8008867547254","-122.427825032986","SFPD-CROSSROADS","CITY STREET","2008-05-21T20:35:00.000","2008-05-21T00:00:00.000","20:35:00","2008","May","Wednesday","6:01 pm to 10:00 pm","3801","2050","E","3E70","GOUGH ST","LOMBARD ST","0","Not Stated","Clear","Not Stated","Injury (Complaint of Pain)","Broadside","Bicycle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Dark - Street Lights","Functioning","Intersection <= 20ft","22107","22107","Unsafe turn or lane change prohibited","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22107","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.8008867547254,-122.427825032986","CC","Vehicle-Bicycle","2","Bicyclist","No","Male","43","Had Not Been Drinking","Not Stated","North","Not Stated","Not Stated","Not Applicable","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"Not Stated","Not Stated","0","1","Proceeding Straight",,"-","Bicycle","White","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.427826 37.800888)","2008-05-21T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:24.076","17","17","4","6","13"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-e5c","64482","24778000.000000004","7761000","4629565","37.7962185524243","-122.405144560115","SFPD-CROSSROADS","CITY STREET","2010-01-16T00:25:00.000","2010-01-16T00:00:00.000","00:25:00","2010","January","Saturday","10:01 pm to 2:00 am","3801","1869","A","3A61","KEARNY ST","JACKSON ST","3","North","Clear","Not Stated","Injury (Complaint of Pain)","Sideswipe","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Dark - Street Lights","Functioning","Intersection <= 20ft","21658(a)","21658(a,b)","Lane straddling or failure to use specified lanes","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21658","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7962185524243,-122.405144560115","AA","Vehicle(s) Only Involved","1","Driver","No","Male","31","Had Not Been Drinking","Not Stated","North","Not Stated","Lap/Shoulder Harness Used","Not Stated","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"Violation","Not Stated","0","0","Changing Lanes","1996","TOYOTA","Not Stated","White","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.40514 37.79622)","2010-01-16T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:21.108","106","106","6","3","6"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_16e","64449","24314000.0","9104000","4579057","37.7766434986248","-122.414188161124","SFPD-CROSSROADS","CITY STREET","2010-01-11T20:13:00.000","2010-01-11T00:00:00.000","20:13:00","2010","January","Monday","6:01 pm to 10:00 pm","3801","4178","SOUTH","3B14D","MISSION ST","09TH ST","213","East","Clear","Not Stated","Injury (Other Visible)","Vehicle/Pedestrian","Pedestrian","In Road, Including Shoulder","Dry","No Unusual Condition","Not Stated","Dark - Street Lights","None","Midblock > 20ft","22350","22350","Unsafe speed for prevailing conditions","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=22350","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7766434986248,-122.414188161124","BB","Vehicle-Pedestrian","2","Pedestrian","No","Male","41","Had Not Been Drinking","Not Stated","Not Stated","Not Stated","Not Stated","Not Applicable","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Stopped",,"-","Pedestrian","Hispanic","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.414185 37.77664)","2010-01-11T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:28.573","32","32","1","10","34"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-b3b","625737","23541000.0",,"200613017","37.7528356117718","-122.387756280711","SFPD-INTERIM DB","CITY STREET","2020-10-11T13:00:00.000","2020-10-11T00:00:00.000","13:00:00","2020","October","Sunday","10:01 am to 2:00 pm","3801","2741","Bayview","3C14C","03RD ST","25TH ST","0","Not Stated","Clear","Not Stated","Injury (Other Visible)","Broadside","Bicycle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","21453(a)","21453(a,c)","Red signal - driver or bicyclist responsibilities","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7528356118,-122.387756281","CC","Vehicle-Bicycle","1","Driver","Yes","Not Stated",,"Impairment Not Known","Not Stated","North","Not Stated","Not Stated","Not Stated","Other","Not Stated","Not Stated",,"22350","Vehicle",,"Violation","Not Stated","0","0","Proceeding Straight",,"SILVER SUV","Passenger Car","Not Stated","Not Stated",,,"3RD ST","Not Stated","POINT (-122.38776 37.752834)","2020-10-16T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:22.563","56","56","2","9","1"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-6bd","60001","24695000.0",,"3866572","37.795875004162","-122.400485536746","SFPD-CROSSROADS","CITY STREET","2008-08-02T17:40:00.000","2008-08-02T00:00:00.000","17:40:00","2008","August","Saturday","2:01 pm to 6:00 pm","3801","1727","CENTR","3A4D","WASHINGTON ST","BATTERY ST","0","Not Stated","Clear","Not Stated","Injury (Complaint of Pain)","Broadside","Other Motor Vehicle","No Pedestrian Involved","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","21453(a)","21453(a,c)","Red signal - driver or bicyclist responsibilities","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21453","0","2","http://maps.google.com/maps?q=&layer=c&cbll=37.795875004162,-122.400485536746","AA","Vehicle(s) Only Involved","2","Driver","No","Female","51","Not Stated","Not Stated","West","Air Bag Not Deployed","Lap/Shoulder Harness Used","Yes Proof of Insurance Obtained","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight","2003","HONDA","Not Stated","Asian","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.40048 37.795876)","2008-08-02T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:24.708","77","77","6","3","8"
"vw_geo_sfpd_cr_switrs_all_types_col_prties_cty_union.fid--12c25f02_182dedc44a0_-731","59823","24326000.0",,"3825726","37.7820730676135","-122.412220735952","SFPD-CROSSROADS","CITY STREET","2008-07-14T13:00:00.000","2008-07-14T00:00:00.000","13:00:00","2008","July","Monday","10:01 am to 2:00 pm","3801","805","J","0J1","GOLDEN GATE AVE","JONES ST","0","Not Stated","Clear","Not Stated","Injury (Other Visible)","Vehicle/Pedestrian","Pedestrian","Crossing in Crosswalk at Intersection","Dry","No Unusual Condition","Not Stated","Daylight","Functioning","Intersection <= 20ft","21950(a)","21950(a,c)","Driver or bicyclist to yield right-of-way at crosswalks","http://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=VEH&sectionNum=21950","0","1","http://maps.google.com/maps?q=&layer=c&cbll=37.7820730676135,-122.412220735952","BB","Vehicle-Pedestrian","2","Pedestrian","No","Male","42","Had Not Been Drinking","Not Stated","North","Not Stated","Not Stated","Not Applicable","Not Stated","Not Stated","Not Stated","Not Stated",,"Not Stated",,"None Apparent","Not Stated","0","1","Proceeding Straight",,"-","Pedestrian","Hispanic","Not Stated","Not Stated","Not Stated","Not Collected","Not Collected","POINT (-122.412224 37.782074)","2008-07-14T00:00:00.000","2022-03-28T00:00:00.000","2022-08-27T03:36:24.507","20","20","5","10","36"
