locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location
293000-S-Center,293000,6010826.3048,2113003.04613,05TH ST: MISSION ST to MINNA ST (100 - 135),S,Center,37.782513874687275,-122.4062053646499,11/10/2020 06:44:16 AM,52594,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.782513874687275, -122.4062053646499)"
297000-N-Center,297000,6011404.57136,2112399.06396,05TH ST: TEHAMA ST to CLEMENTINA ST (227 - 266),N,Center,37.78088780942122,-122.40416228096954,11/10/2020 06:44:16 AM,52596,0,,,,,,0,,,,,,,,,,,,,,,Y44,0,"(37.78088780942122, -122.40416228096954)"
298000-N-Center,298000,6011548.41504,2112248.34168,05TH ST: CLEMENTINA ST to FOLSOM ST (263 - 299),N,Center,37.780481997358564,-122.40365404448627,11/10/2020 06:44:16 AM,52597,0,,,,,,0,,,,,,,,,,,,,,,Y44,0,"(37.780481997358564, -122.40365404448627)"
304000-S-Left,304000,6012574.08691,2111172.59653,05TH ST: BRYANT ST \ I-80 E ON RAMP to WELSH ST (500 - 529),S,Left,37.77758548969379,-122.40003017159401,11/10/2020 06:44:16 AM,52598,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77758548969379, -122.40003017159401)"
305000-N-Right,305000,6012792.36749,2110944.07032,05TH ST: WELSH ST to BRANNAN ST (530 - 599),N,Right,37.77697017659924,-122.39925901485023,11/10/2020 06:44:16 AM,52600,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77697017659924, -122.39925901485023)"
305000-S-Left,305000,6012792.36749,2110944.07032,05TH ST: WELSH ST to BRANNAN ST (530 - 599),S,Left,37.77697017659924,-122.39925901485023,11/10/2020 06:44:16 AM,52599,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77697017659924, -122.39925901485023)"
306000-S-Right,306000,6013046.14695,2110678.37896,05TH ST: BRANNAN ST to BLUXOME ST (600 - 649),S,Right,37.77625478897743,-122.39836246102026,11/10/2020 06:44:16 AM,52602,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77625478897743, -122.39836246102026)"
306000-S-Left,306000,6013046.14695,2110678.37896,05TH ST: BRANNAN ST to BLUXOME ST (600 - 649),S,Left,37.77625478897743,-122.39836246102026,11/10/2020 06:44:16 AM,52601,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77625478897743, -122.39836246102026)"
307000-N-Left,307000,6013265.40144,2110448.83311,05TH ST: BLUXOME ST to TOWNSEND ST (650 - 699),N,Left,37.77563671933818,-122.39758789097728,11/10/2020 06:44:16 AM,52603,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77563671933818, -122.39758789097728)"
315000-W-MB,315000,5993974.83189,2113905.4967,06TH AVE: CORNWALL ST to CLEMENT ST (205 - 299),W,MB,37.78386588647332,-122.46448820342393,11/10/2020 06:44:16 AM,51072,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.78386588647332, -122.46448820342393)"
326000-E-MB,326000,6009728.16365,2112835.53324,06TH ST: GOLDEN GATE AVE \ MARKET ST \ TAYLOR ST to STEVENSON ST (1 - 33),E,MB,37.78199243809299,-122.40999264309903,11/10/2020 06:44:16 AM,52768,-1,,,,,,1,,,,,,,,,,,,,,,Y24,0,"(37.78199243809299, -122.40999264309903)"
327000-W-MB,327000,6009876.26838,2112680.92399,06TH ST: STEVENSON ST to JESSIE ST (32 - 63),W,MB,37.78157621726835,-122.40946935149796,11/10/2020 06:44:16 AM,52769,-1,,,,,,,,,,,,,,,,,,,,,Y24,0,"(37.78157621726835, -122.40946935149796)"
327000-E-MB,327000,6009876.26838,2112680.92399,06TH ST: STEVENSON ST to JESSIE ST (32 - 63),E,MB,37.78157621726835,-122.40946935149796,11/10/2020 06:44:16 AM,52770,-1,,,,,,1,,,,,,,,,,,,,,,Y24,0,"(37.78157621726835, -122.40946935149796)"
328000-SW-MB,328000,6010015.60157,2112535.47148,06TH ST: JESSIE ST to MISSION ST (64 - 99),SW,MB,37.78118464495935,-122.40897705729438,11/10/2020 06:44:16 AM,52771,-1,,,,,,1,,,,,,,,,,,,,,,Y24,0,"(37.78118464495935, -122.40897705729438)"
329000-E-MB,329000,6010169.09654,2112375.23525,06TH ST: MISSION ST to MINNA ST (100 - 131),E,MB,37.78075327117756,-122.40843473241007,11/10/2020 06:44:16 AM,52772,-1,,,,,,,,,,,,,,,,,,,,,Y24,0,"(37.78075327117756, -122.40843473241007)"
330000-W-MB,330000,6010313.05622,2112224.95311,06TH ST: MINNA ST to NATOMA ST (132 - 165),W,MB,37.78034869248314,-122.40792610314736,11/10/2020 06:44:16 AM,52773,-1,,,,,,,,,,,,,,,,,,,,,Y24,0,"(37.78034869248314, -122.40792610314736)"
331000-E-MB,331000,6010454.75978,2112077.02613,06TH ST: NATOMA ST to HOWARD ST (162 - 199),E,MB,37.779950452141186,-122.4074254505117,11/10/2020 06:44:16 AM,52774,-1,,,,,,1,,,,,,,,,,,,,,,Y24,0,"(37.779950452141186, -122.4074254505117)"
360000-E-MB,360000,5993973.74575,2106272.58953,07TH AVE: IRVING ST to JUDAH ST (1300 - 1399),E,MB,37.76319984559157,-122.46410701331288,11/10/2020 06:44:16 AM,49616,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.76319984559157, -122.46410701331288)"
371000-NE-MB,371000,6010060.60306,2111220.88235,07TH ST: HOWARD ST to FOLSOM ST (200 - 299),NE,MB,37.777361586514566,-122.40861452673222,11/10/2020 06:44:16 AM,51805,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.777361586514566, -122.40861452673222)"
373000-E-MB,373000,6010607.58301,2110602.40552,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),E,MB,37.77591004080941,-122.40679280870853,11/10/2020 06:44:16 AM,52795,0,,,,,,,,,,,,,,,,,,,,,Y46,0,"(37.77591004080941, -122.40679280870853)"
373000-NE-MB,373000,6010557.75455,2110700.86477,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),NE,MB,37.77591004080941,-122.40679280870853,11/10/2020 06:44:16 AM,49593,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77591004080941, -122.40679280870853)"
404000-S-MB,404000,6008459.37345,2111492.60051,08TH ST: GROVE ST \ HYDE ST \ MARKET ST to STEVENSON ST (1 - 49),S,MB,37.77848014305416,-122.41444229774719,11/10/2020 06:44:16 AM,51931,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77848014305416, -122.41444229774719)"
404000-W-OB-I,404000,6008351.39356,2111606.01022,08TH ST: GROVE ST \ HYDE ST \ MARKET ST to STEVENSON ST (1 - 49),W,OB,37.77848014305416,-122.41444229774719,11/10/2020 06:44:16 AM,51929,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77848014305416, -122.41444229774719)"
404000-S-OB-I,404000,6008456.86435,2111495.23578,08TH ST: GROVE ST \ HYDE ST \ MARKET ST to STEVENSON ST (1 - 49),S,OB,37.77848014305416,-122.41444229774719,11/10/2020 06:44:16 AM,51930,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77848014305416, -122.41444229774719)"
405000-W-MB,405000,6008540.66115,2111407.22489,08TH ST: STEVENSON ST to MISSION ST (36 - 99),W,MB,37.77784913907137,-122.4136505309191,11/10/2020 06:44:16 AM,51804,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77784913907137, -122.4136505309191)"
406000-W-OB-I,406000,6008798.6458,2111156.62814,08TH ST: MISSION ST to MINNA ST (100 - 141),W,OB,37.777241906706145,-122.41288717824715,11/10/2020 06:44:16 AM,51935,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.777241906706145, -122.41288717824715)"
409000-W-OB-I,409000,6009233.48156,2110702.03039,08TH ST: HOWARD ST to TEHAMA ST (200 - 231),W,OB,37.77600756671113,-122.41133777692754,11/10/2020 06:44:16 AM,51936,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77600756671113, -122.41133777692754)"
412000-W-OB-I,412000,6009673.81473,2110240.48622,08TH ST: FOLSOM ST to RINGOLD ST (300 - 341),W,OB,37.774771965913416,-122.40979114491435,11/10/2020 06:44:16 AM,51937,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.774771965913416, -122.40979114491435)"
415001-SW-MB,415001,6010273.13415,2109591.35062,08TH ST: I-80 W OFF RAMP to I-80 W OFF RAMP (410 - 445),SW,MB,37.77342814804201,-122.40810021948067,11/10/2020 06:44:16 AM,52705,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77342814804201, -122.40810021948067)"
415001-W-MB,415001,6010165.06124,2109704.63187,08TH ST: I-80 W OFF RAMP to I-80 W OFF RAMP (410 - 445),W,MB,37.77342814804201,-122.40810021948067,11/10/2020 06:44:16 AM,52081,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77342814804201, -122.40810021948067)"
415001-W-Center-I,415001,6010172.00568,2109716.56764,08TH ST: I-80 W OFF RAMP to I-80 W OFF RAMP (410 - 445),W,Center,37.77342814804201,-122.40810021948067,11/10/2020 06:44:16 AM,52082,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77342814804201, -122.40810021948067)"
417000-W-MB,417000,6011081.796442,2108748.933511,08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699),W,MB,37.7706795985814,-122.40465121102335,11/10/2020 06:44:16 AM,52079,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7706795985814, -122.40465121102335)"
417000-W-Center-I,417000,6011090.182582,2108756.958172,08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699),W,Center,37.7706795985814,-122.40465121102335,11/10/2020 06:44:16 AM,52080,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7706795985814, -122.40465121102335)"
490000-W-MB,490000,6009448.88192,2108831.13185,10TH ST: HARRISON ST to BRYANT ST \ HWY 101 S ON RAMP (400 - 499),W,MB,37.77096358563081,-122.41050690689396,11/10/2020 06:44:16 AM,49924,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77096358563081, -122.41050690689396)"
521000-W-MB,521000,5992119.67235,2113742.16268,12TH AVE: CALIFORNIA ST to CLEMENT ST (200 - 299),W,MB,37.783588426311496,-122.47091374014806,11/10/2020 06:44:16 AM,49609,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.783588426311496, -122.47091374014806)"
676000-E-MB,676000,5991014.30981,2110280.91298,16TH AVE: CABRILLO ST to FULTON ST (700 - 799),E,MB,37.77394383968043,-122.47461851114983,11/10/2020 06:44:16 AM,49535,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77394383968043, -122.47461851114983)"
735000-NW-Center,735000,6005487.27882,2106682.31451,16TH ST: GUERRERO ST to SPENCER ST (3200 - 3219),NW,Center,37.76476918409291,-122.42433852986478,11/10/2020 06:44:16 AM,4,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76476918409291, -122.42433852986478)"
832000-SE-MB,832000,5990374.95213,2110787.68448,18TH AVE: BALBOA ST to CABRILLO ST (600 - 699),SE,MB,37.77571136399909,-122.476897201726,11/10/2020 06:44:16 AM,49542,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.77571136399909, -122.476897201726)"
887000-NE-MB,887000,6004730.06476,2105453.22578,18TH ST: DOLORES ST to CHURCH ST (3700 - 3799),NE,MB,37.761358345010514,-122.42721528414289,11/10/2020 06:44:16 AM,49608,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.761358345010514, -122.42721528414289)"
893000-NE-MB,893000,6001865.54044,2105275.64033,18TH ST: COLLINGWOOD ST to DIAMOND ST (4200 - 4299),NE,MB,37.76079103874578,-122.43665236818934,11/10/2020 06:44:16 AM,52731,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76079103874578, -122.43665236818934)"
986000-SW-MB,986000,6001926.31311,2104675.61299,19TH ST: COLLINGWOOD ST to DIAMOND ST (4200 - 4299),SW,MB,37.75919003040444,-122.43649760439605,11/10/2020 06:44:16 AM,49594,67,1,1,0,0,,0,0,0,1,0,0,,1,,,,1,0,0,2,,1,"(37.75919003040444, -122.43649760439605)"
1035000-N-MB,1035000,6013129.95642,2104756.95513,20TH ST: CONNECTICUT ST to ARKANSAS ST (1600 - 1699),N,MB,37.75993816660315,-122.39773224428586,11/10/2020 06:44:16 AM,51074,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.75993816660315, -122.39773224428586)"
1061000-NW-MB,1061000,6004454.373917,2104268.779833,20TH ST: DOLORES ST to CHURCH ST (3800 - 3899),NW,MB,37.758157784571274,-122.42690849778732,11/10/2020 06:44:16 AM,52409,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.758157784571274, -122.42690849778732)"
1178000-NE-MB,1178000,6010781.63653,2103694.2283,22ND ST: UTAH ST to POTRERO AVE (2450 - 2599),NE,MB,37.75687707479958,-122.405979272477,11/10/2020 06:44:16 AM,49560,100,1,1,1,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.75687707479958, -122.405979272477)"
1178000-SE-MB,1178000,6010782.69174,2103652.22229,22ND ST: UTAH ST to POTRERO AVE (2450 - 2599),SE,MB,37.75687707479958,-122.405979272477,11/10/2020 06:44:16 AM,49561,75,1,1,1,0,,0,0,0,1,1,,,,,,,1,,,5,,1,"(37.75687707479958, -122.405979272477)"
1212000-E-MB,1212000,5988719.98618,2113637.46298,23RD AVE: CALIFORNIA ST to CLEMENT ST (200 - 299),E,MB,37.78305050006907,-122.48280262153234,11/10/2020 06:44:16 AM,49619,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.78305050006907, -122.48280262153234)"
1252000-N-MB,1252000,6010632.15425,2102750.82692,23RD ST: UTAH ST to POTRERO AVE (2600 - 2699),N,MB,37.75430706965184,-122.4059533942501,11/10/2020 06:44:16 AM,49647,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.75430706965184, -122.4059533942501)"
1266000-SE-MB,1266000,6006611.5642,2102596.1191,23RD ST: BARTLETT ST to VALENCIA ST (3350 - 3399),SE,MB,37.75373638495568,-122.42025879186941,11/10/2020 06:44:16 AM,49548,85,1,1,1,0,,0,0,0,1,1,0,,1,,,,1,0,1,1,,1,"(37.75373638495568, -122.42025879186941)"
1382000-E-MB,1382000,5988363.27103,2106070.14318,25TH AVE: IRVING ST to JUDAH ST (1300 - 1399),E,MB,37.762347940058476,-122.48348832930118,11/10/2020 06:44:16 AM,49607,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.762347940058476, -122.48348832930118)"
1392000-E-MB,1392000,5988642.38628,2097926.84957,25TH AVE: ULLOA ST to VICENTE ST (2500 - 2599),E,MB,37.73997080995224,-122.48192408682002,11/10/2020 06:44:16 AM,49543,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.73997080995224, -122.48192408682002)"
1550000-W-Left,1550000,5987563.193,2110212.28299,27TH AVE: CABRILLO ST to FULTON ST (800 - 899),W,Left,37.773405161161456,-122.48640135356766,11/10/2020 06:44:16 AM,51096,100,1,,,0,,,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.773405161161456, -122.48640135356766)"
1641000-E-MB,1641000,5986574.53256,2112925.13127,30TH AVE: CLEMENT ST to GEARY BLVD (400 - 499),E,MB,37.780807612463185,-122.49016382778719,11/10/2020 06:44:16 AM,49574,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.780807612463185, -122.49016382778719)"
1686000-E-MB,1686000,5986546.00525,2104747.42121,31ST AVE: KIRKHAM ST to LAWTON ST (1500 - 1599),E,MB,37.75833263193663,-122.48965673850829,11/10/2020 06:44:16 AM,49571,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.75833263193663, -122.48965673850829)"
1792000-NW-MB,1792000,5984719.45021,2111633.82367,36TH AVE: ANZA ST to BALBOA ST (600 - 699),NW,MB,37.776696012491115,-122.49631909047324,11/10/2020 06:44:16 AM,49581,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.776696012491115, -122.49631909047324)"
1935000-NW-MB,1935000,5983092.93149,2104732.20613,42ND AVE: KIRKHAM ST to LAWTON ST (1500 - 1599),NW,MB,37.757814508219965,-122.50143980636965,11/10/2020 06:44:16 AM,49570,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.757814508219965, -122.50143980636965)"
1946000-E-MB,1946000,5983391.48407,2097157.54652,42ND AVE: VICENTE ST to WAWONA ST (2600 - 2699),E,MB,37.73730489843163,-122.49999852701816,11/10/2020 06:44:16 AM,49578,100,1,,,0,,0,0,0,1,1,1,,1,,,,1,1,1,2,,1,"(37.73730489843163, -122.49999852701816)"
