"date","respondents","allegation_s","disposition","supporting_documents_url"
"2021-08-13T00:00:00.000","John Dennis for Supervisor 2018, John Dennis, and Kelly Lawler","SF C&GCC section 1.114(e)(2) (Contribution Limits – Aggregation of affiliated entity contributions)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-07-28_1819-062-2_1920-035-2_Dennis_and_Lawler_SARP_Stipulation_and_Exhibit_-_Signed.pdf"
"2021-08-13T00:00:00.000","Yes on Proposition V and Rebecca Olson","SF C&GCC § 1.106; Gov’t Code § 84104 (Failure to maintain contribution records) and SF C&GCC §§ 1.161, 1.162 (Campaign communication disclaimer disclosure)","Settled for $10163","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-24_1920-048_Yes_on_V_2016_SARP_Stipulation_and_Exhibit_-_Signed.pdf"
"2021-07-09T00:00:00.000","Yes on Proposition C – Universal Childcare in San Francisco, Norman Yee, and Nancy Warren","SF C&GCC section 1.161 (printed campaign advertisements without proper disclaimers)","Settled for $3500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-08_1718-128_Universal_Childcare_in_San_Francisco_SARP_Stipulation_and_Exhibit-Signed.pdf"
"2021-07-09T00:00:00.000","Cammy Blackstone","SF C&GCC section 2.110(c) (monthly lobbyist reports filed with omissions)","Settled for $1112","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-05-14_1920-010_Cammy_Blackstone_SARP_Stipulation-Signed.pdf"
"2021-06-11T00:00:00.000","Ahsha Safai for Supervisor 2020, Ahsha Safai, and Joe Jaber","SF C&GCC section 1.161 (SMS (text message) campaign advertisements without proper disclaimers)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-11_2021-008_Ahsha_Safai_SARP_Stip_Signed.pdf"
"2021-06-11T00:00:00.000","Amy Lee and Mark Luellen","SF C&GCC section 3.410(c) (failure to disclose permit consulting services)","Settled for $ 12,670","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-11_2021-014_Luellen_and_Lee_Stipulation_and_Exhibit_A_Signed.pdf"
"2021-06-11T00:00:00.000","Matt Haney, Haney for Supervisor 2018, and Stacy Owens","SF C&GCC section 1.161 (printed campaign advertisements without proper disclaimers)","Settled for $1000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-11_1718-088_Haney_for_Supervisor_2018_SARP_Stip_Signed.pdf"
"2021-06-11T00:00:00.000","Rafael Mandelman, Rafael Mandelman for Supervisor 2018, and Stacy Owens","SF C&GCC section 1.161 (printed campaign advertisements without proper disclaimers)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-06-11_1718-139_RafaelMandelman_for_Supervisor_2018_SARP_Stip_Signed.pdf"
"2021-02-12T00:00:00.000","Dante King","SF C&GCC section 3.218 (use of City work-product without authorization)","Settled for $2500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2021-02-12_1819-078_Dante_King_Stipulation_SIGNED_REDACTED.pdf"
"2020-08-14T00:00:00.000","Hillary Ronen for Supervisor 2016, Hillary Ronen, and Stacy Owens","SF C&GCC Section 1.114(a) (acceptance of a contribution exceeding the candidate contribution limit) and SF C&GCC section 1.161 (failure to print disclaimer statements in at least 12-point font)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2020-08-17_1617-086_Hillary_Ronen_for_Supervisor_2016_Stip_Combined_Signed.pdf"
"2020-07-10T00:00:00.000","Keep San Francisco Affordable and Jennifer Fieber","SF C&GCC Section 1.170(f) (knowingly or willfully furnishing false or misleading information to the Ethics Commission); SF C & GCC Section 1.106(failure to file a Late Independent Expenditure Report during 90 - day period preceding an election); SF C & GCC Section 1.161(failure to include required disclosure and disclaimer language on a campaign advertisement)","Settled for $1,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2020-07-13_1516-43_1718-24_Keep_SF_Affordable_Stipulation_DocuSigned_Redacted.pdf"
"2020-07-10T00:00:00.000","Aaron Peskin for Supervisor 2016, Aaron Peskin, and Stacy Owens","Government Code sections 84301-84302 (failure to accurately report contributor information); SF C&GCC section 1.161 (failure to file an itemized disclosure statement and a copy of a mass mailing)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2020-07-13_1516-37A_Aaron_Peskin_for_Supervisor_2016_Stipulation_DocuSigned.pdf"
"2020-07-10T00:00:00.000","Marjan Philhour for Supervisor 2016, Marjan Philhour, and Stacy Owens","SF C&GCC section 1.152 (failure to file Threshold Report); SF C&GCC section 1.161 (failure to include required campaign advertisement disclaimer statement on a mass mailing)","Settled for $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2020-07-13_1617-082_Marjan_Philhour_for_Supervisor_2016_Stipulation_DocuSigned_Redacted.pdf"
"2019-12-20T00:00:00.000","Affordable Housing for All, Yes on D","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/1718-134A_Affordable_Housing_for_All_Stipulation_Signed_and_Combined_Redacted.pdf"
"2019-12-20T00:00:00.000","The Coalition for San Francisco Neighborhoods","California Government Code sections 84101(a) and 84200(a) as incorporated by SF C&GCC section 1.106 – failure to register as a committee and file campaign statements","Settled for $2,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-11-13_1617-056_CFSN_Stip_Signed_and_Combined_Redacted.pdf"
"2019-10-19T00:00:00.000","It's Our Time, SF Women Supporting London Breed for Mayor","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/1718-134B_It_s_Our_Time-Stipulation_Signed_Combined_Redacted.pdf"
"2019-08-16T00:00:00.000","Thea Selby and Re-Elect Thea Selby for the San Francisco Community College Board 2018","SF C&GCC section 1.161 (campaign advertising disclaimers)","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/SFEC_Complaint_No_1819-050_Re-Elect_Thea_Selby_for_the_SF_Community_College_Board_Final_Signed_Stipulation_Redacted.pdf"
"2019-08-16T00:00:00.000","Richard Matthews","SF C&GCC section 3.210(a) (knowingly voting or attempting to influence a governmental decision involving his own appointment to any office, position, or employment)","Settled for $9,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-07-18_09-150331_Rich_Matthews_Stipulation_FINAL_COMBINED_Redacted.pdf"
"2019-08-16T00:00:00.000","Aaron Peskin and Aaron Peskin for Supervisor 2015","SF C&GCC section 1.161(a) (campaign advertising disclaimers)","Settled for $8,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-07-18_1516-11_Aaron_Peskin_Stipulation_FINAL_COMBINED_Redacted.pdf"
"2019-08-16T00:00:00.000","Living Wage For Educators, With Support From United Educators Of San Francisco; Yes On G","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled for $2,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Living_Wage_for_Educators-Signed_Stipulation_Redacted.pdf"
"2019-08-16T00:00:00.000","Mónica Chinchilla for School Board 2018","SF C&GCC (Campaign Finance Reform Ordinance) section 1.114(a)","Settled for $1,083","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-07-17_1819-026_Monica_Chinchilla_Final_Signed_Combined_Stipulation_Redacted.pdf"
"2019-06-28T00:00:00.000","Jane Kim and Jane Kim for Supervisor 2014","SF C&GCC section 3.218 (use of City resources for political purpose); SF C&GCC section 1.161 (campaign advertising disclaimers); SF C&GCC section 1.109 (campaign recordkeeping); SF C&GCC section 1.122 (unlawful use of campaign funds); SF C&GCC section 1.118 (unpaid goods or services)","Settled for $8,750","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-06-14_28-151015_Jane%20Kim_Stip_Combined_signed_Redacted.pdf"
"2019-06-28T00:00:00.000","Ian Kalin for School Board 2016","SF C&GCC (Campaign Finance Reform Ordinance) section 1.116","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-06-18_1718-066_Ian%20Kalin_Signed_Stipulation_and_Exhibit_A.pdf"
"2019-02-15T00:00:00.000","Joseph Certain","SF C&GCC section 3.218(a)","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2019-02-19_1718-012_Joseph_Certain_Signed_Stipulation_Redacted.pdf"
"2019-01-18T00:00:00.000","John Avalos","SF C&GCC (Campaign Finance Reform Ordinance) sections 1.106 and 1.109; California Government Code sections 84104 and 84200","Settled for $12,146","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/13-150618_Avalos_Signed_Stipulated_Agreement_and_Exhibit_A_Redacted.pdf"
"2018-11-16T00:00:00.000","Mark Leno for Mayor 2018","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled for $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Mark%20Leno%20for%20Mayor%202018%20-%20Signed%20and%20Redacted%20Stipulation.pdf"
"2018-09-21T00:00:00.000","Quintin Mecke","SF C&GCC § 1.510","Settled for $4500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2018-09-21-27-15-Quintin-Mecke-Full-Stipulation-Redacted.pdf"
"2018-07-20T00:00:00.000","Unite Here Local 2 PAC","California Government Code section 84203, as incorporated by SF C&GCC section 1.106 – failure to file late contribution reports","Settled for $5500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/1617-127-UNITE-HERE-Signed-Stip_Redacted-w-Exhibits.pdf"
"2018-06-15T00:00:00.000","Olson Lee","SF C&GCC § 3.218","Settled for $800","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2018-04-19-1617-99-Olson-Lee-Stipulation-Redacted.pdf"
"2018-05-07T00:00:00.000","Alice B. Toklas Lesbian and Gay Democratic Club PAC","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $4,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2018-05-07-1617-110-1617-112-Alice-B.-Toklas-Final-Signed-Stip_Redacted.pdf"
"2018-03-16T00:00:00.000","Audrey Joseph","SF C&GCC Section 3.216(b); SF C&GCC Section 3.216(b)(2)","Settlement for $2,550","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2018-03-16-23-15-Audrey-Joseph-Signed-Stip-Packet-Redacted.pdf"
"2017-11-20T00:00:00.000","Eric Mar","SF C&GCC section 3.216(b); Cal. Govt. Code  87203, 87207, 87100","Settled: $16,690.50 to San Francisco and $9,500.00 to the State of California","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Eric-Mar_152201_Fully_Executed_Stip_Redacted.pdf"
"2017-10-23T00:00:00.000","Save City College--Yes on B and Nick Panagopoulus","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-10-24-1718-004-Save-City-College-Signed-Stipulation_Redacted.pdf"
"2017-10-23T00:00:00.000","Angela Calvillo, Clerk of the Board of Supervisors","Sunshine Ordinance sections 67.16 and 67.34","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2017-09-25T00:00:00.000","Great Schools for All with major funding from Chan Zuckerberg Initiative, LLC, Parents and Teachers, Yes on A","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $1000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-09-26-1718-005-Great-Schools-for-All-Signed-Stipulation_Redacted2.pdf"
"2017-09-25T00:00:00.000","Rafael Mandelman for Supervisor 2018 Primary and Rafael Mandelman for Supervisor 2018 General","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-09-26-1718-008-Rafael-Mandelman-Signed-Stipulation_Redacted2.pdf"
"2017-09-25T00:00:00.000","Affordable San Francisco for All, Yes on Proposition C, an affordable housing coalition sponsored by Yerba Buena Consortium","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-09-25-1718-003-Affordable-San-Francisco-for-All-Signed-Stipulation_Redacted2.pdf"
"2017-06-26T00:00:00.000","Working Families for Hillary Ronen for District 9 SSF C&GCC section 1.161(a)upervisor 2016, sponsored by Hotel and Restaurant Works Union UNIT HERE Local 2","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $2,175","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-06-28-Working-Families-Stip_Redacted.pdf"
"2017-01-26T00:00:00.000","Alpha Buie, treasurer of the African American Democratice Club","SF C&GCC (Campaign Finance Reform Ordinance) section 1.106, failure to file campaign statements or terminate committee","Administrative penalty of $3.00","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2017-01-26_Buie-Final-Order-Signed-Redacted.pdf"
"2016-12-19T00:00:00.000","Supervisor Eric Mar","Sunshine Ordinance sections 67.21(e), 67.25(a), 67.34","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2016-12-19T00:00:00.000","Stuart Shuffman for Mayor 2015","SF C&GCC (Campaign Finance Reform Ordinance) section1.22(b)(1)","Settled $2,552","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2016-12-19-Stuart_Shuffman_Stipulation_sig_redacted_Redacted.pdf"
"2016-11-28T00:00:00.000","Barbara Sklar","SF C&GCC  3.1-102, EC Regulation 15.102-1, Sunshine Ordinance section 67.34","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2016-11-28T00:00:00.000","Board of Supervisors","Sunshine Ordinance sections 67.21 and 67.34","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2016-11-28T00:00:00.000","San Francisco for a City that Works","SF C&GCC (Campaign Finance Reform Ordinance) sections 1.161 and 1.162","Settled $7,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2016-11-28-Signed-Stip-CTW-Disclaimers-1617-36_Redacted-1.pdf"
"2016-11-28T00:00:00.000","Kimberly Alvarenga for Supervisor 2016","SF C&GCC (Campaign Finance Reform Ordinance) section 1.161","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2016-11-28-Signed-Stip-Alvarenga-1617-42_Redacted-1.pdf"
"2016-11-28T00:00:00.000","John Rahaim, Sarah Jones","Sunshine Ordinance sections 67.29","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2016-09-26T00:00:00.000","Steve Kawa","Sunshine Ordinance sections 67.21, 67.29-7, 67.34","The Commission found that Respondents did not violate the Sunshine Ordinance.",
"2016-09-26T00:00:00.000","Lynette Sweet","SF C&GCC sections 1.106, 1.109, 1.118 - failure to file campaign statements, failure to maintain required committee documents, failure to pay accrued debt","Administrative penalty of $74,409.18 and $4,650 forfeiture","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/2016-09-27-FINAL-ORDER-signed-19-131115-Sweet_Redacted.pdf"
"2016-06-27T00:00:00.000","Latino Democratic Club","SF C&GCC section 1.114(e)","Settled $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.signed.1415.redacted.pdf"
"2016-06-27T00:00:00.000",,"SF C&GCC section 3.1-101, FPPC Reg. 18730(b)(8.1)(A) - accepting a gift from a single source that exceed the annual gift limit","Dismissed",
"2016-06-27T00:00:00.000",,"SF C&GCC § 3.230(c) - Political Activity on City Premises","Dismissed",
"2016-05-23T00:00:00.000","George Gascon, Cristine Soto Deberry, & Michael Swart,","SF C&GCC section 3.230(a) - prohibition on soliciting political contributions from other City officers and employees","Settled with 3 Respondents for $4,000; $1,500; $1,500; Warning letter issued to other Respondents","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/gascon_deberry_swart_1414.redacted.pdf"
"2015-10-26T00:00:00.000",,"SF C&GCC section 1.161; California Government Code sections 84101, 84203, 84200.5","Dismissed",
"2015-10-26T00:00:00.000",,"SF C&GCC § 2.110","Settled $5,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.0815.signed_Redacted.pdf"
"2015-10-26T00:00:00.000",,"SF C&GCC § 2.110","Settled $3,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.1215.signed_Redacted.pdf"
"2015-10-26T00:00:00.000",,"California Government Code section 84211; SF C&GCC sections 1.152(a), 1.160.5, 1.161(a)","Dismissed",
"2015-09-28T00:00:00.000",,"Cal. Govt. Code sections 84104, 84211; SF C&GCC sections 1.106, 1.114(a), 1.118","Settled $2,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP_1310_signed_Redacted.pdf"
"2015-09-28T00:00:00.000",,"Cal. Govt. Code sections 82013, 84100 et seq.; SF C&GCC section 1.106","Dismissed",
"2015-09-28T00:00:00.000",,"SF C&GCC section 1.162(a)","Dismissed",
"2015-09-28T00:00:00.000",,"Cal. Govt. Code sections 84104, 84211; SF C&GCC section 1.106","Settled $2,575","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP_2610_signed_Redacted.pdf"
"2015-07-27T00:00:00.000",,"SF C&GCC § 2.110(c) - failure to disclose lobbying contacts","Settled $1,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.0715_-_signed_redacted.pdf"
"2015-06-29T00:00:00.000",,"Sunshine Ord. § 67.26 - failure to keep withholding to a miminum","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2015-06-29T00:00:00.000",,"SF C&GCC § 1.122(b)(1) - use of camapign funds","Settled $2,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Stipulation.1214.approved.final_Redacted.pdf"
"2015-05-27T00:00:00.000",,"Cal. Govt. Code § 84104 and SF C&GCC § 1.109(a) (failure to maintain required committee records); Cal. Govt. Code § 84300(b) (making cash expenditures); and SF C&GCC § 1.114(a) (exceeding contribution limits)","Settled $5,700","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.2410_-_signed_redacted.pdf"
"2015-05-27T00:00:00.000",,"SF C&GCC § 2.110(c) - failure to disclose lobbying contacts","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.0615_-_signed_redacted.pdf"
"2015-05-27T00:00:00.000",,"Sunshine Ord. § 67.21(b) - failure to comply with a records request; § 67.25 failure to respond to IDR in time; § 67.27(a) - failure to justify witholding","The Commission determined that Arts Commission violated section 67.27(a) and dismissed all other counts.",
"2015-04-27T00:00:00.000",,"Cal. Govt. Code §§ 82047.5, 84107, 84504(c)","Dismissed",
"2015-02-23T00:00:00.000",,"SF C&GCC § 1.106, Cal. Govt. Code §§ 84200(a), 84200.7(b) - failure to file semi-annual and pre-election campaign statements; SF C&GCC § 1.109 - failure to maintain records necessary to support committee's campaign statements and failure to provide records to Commission staff","Settled $8,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.2212.signed_redacted.pdf"
"2015-02-23T00:00:00.000",,"SF C&GCC § 1.162(a)(1) - disclosure statement in less than 14 point font","Settled $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Aragon.Stip_.Signed.Redacted.pdf"
"2015-01-26T00:00:00.000",,"SF C&GCC section 1.161(a)(1) - failure to include required disclosure statements in 14 point font","Settled $1,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.0814.signed_Redacted.pdf"
"2015-01-26T00:00:00.000",,"Sunshine Ordinance §§ 67.21(b), 67.27(a)(b) and 67.24(b)(1)(i) & (iii)  [referral made pursuant to Sunshine Ordinance § 67.30(c)]","The Commission found that Respondent did not violate the Sunshine Ordinance.",
"2015-01-26T00:00:00.000",,"SF C&GCC section 3.216(b) - accepting a gift from a restricted source","Dismissed",
"2015-01-26T00:00:00.000",,"SF C&GCC section 1.161(a)(1) - failure to include disclosure statement","Settled $750","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Mendoza.Stip_.Signed_Redacted.pdf"
"2015-01-26T00:00:00.000",,"SF C&GCC section 1.161(a)(1) - failure to include required disclosure statement in 14 point font","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.1014.signed_Redacted.pdf"
"2015-01-26T00:00:00.000",,"SF C&GCC section 1.161(a)(1) - failure to include required disclosure statements in 14 point font","Settled $1,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/STIP.0914.signed_Redacted.pdf"
"2014-10-27T00:00:00.000",,"SF C&GCC § 1.162(a)(1) - failure to include disclsoure statement in correct size","Administrative penalty $2,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Order.1812.signed_Redacted.pdf"
"2014-10-27T00:00:00.000",,"Cal. Govt. Code § 84200(a) - failure to file campaign statements","Administrative penalty $9,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Order.1413.signed_Redacted.pdf"
"2014-10-27T00:00:00.000",,"SF C&GCC §§ 1.510, 1.515 Campaign Consultant Ordinance - failure to register as campaign consultant","Dismissed",
"2014-10-27T00:00:00.000",,"SF C&GCC §§ 1.510, 1.515 Campaign Consultant Ordinance - failure to register as campaign consultant","Dismissed",
"2014-10-27T00:00:00.000",,"SF C&GCC § 1.106, Cal. Govt. Code §84211 - failure to dislose required information in committee's campaign statements","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Olague.Stip_.signed.2312_Redacted.pdf"
"2014-10-27T00:00:00.000",,"SF C&GCC § 3.218, Board of Supervisors SIA, § IV.C.3","Dismissed",
"2014-10-27T00:00:00.000",,"SF C&GCC § 84200(a) - failure to file campaign statements","Dismissed",
"2014-09-22T00:00:00.000",,"Cal Govt Code 84200 - Failure to file campaign statements","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Aragon.Stip_.signed.2013_Redacted.pdf"
"2014-09-22T00:00:00.000",,"Cal Govt Code 84200 - Failure to file campaign statements","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Katz.Stip_.signed.1713_Redacted.pdf"
"2014-09-22T00:00:00.000",,"SF C&GCC § 1.161(a)(1) - disclosure statement less than 14 point font","Settled $1,500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Olague.Stip_.signed.1012_redacted.pdf"
"2014-07-28T00:00:00.000",,"Cal Govt Code 84200 - Failure to file campaign statements","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Apuya.Stipulation.1813.signed_Redacted.pdf"
"2014-07-28T00:00:00.000",,"Sunshine Ordinance sections 67.21(a) and 67.29-7 [referral made pursuant to section 67.30]","The Commission found that John Rahaim, Director, Planning Department, non-willfully violated Sunshine Ordinance section 67.21(a).  The Commission found that there was not sufficient evidence to support a finding that there was a violation of Sunshine Ordinance section 67.29-7.  The Commission ordered Director Rahaim to cease and desist from failing, without unreasonable delay, to permit public records to be inspected and examined.  The Commission ordered the Executive Director to post on the Commission's website the Commission's finding that Director Rahaim violated the Sunshine Ordinance.  The Commission ordered the Executive Director to issue a warning letter to Director Rahaim and inform the Planning Commission of the violation.","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Rahaim.order_.0214_redacted.pdf"
"2014-06-23T00:00:00.000",,"California Govt. Code § 84200(a)","Settled $500","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Lacy.Stipulation.1613.signed_Redacted.pdf"
"2014-06-23T00:00:00.000",,"SF C&GCC § 3.224(a)","Settled $9,000","https://sfethicsstorage.blob.core.usgovcloudapi.net/case-resolutions/Cheng.Stipulation.1213.signed_Redacted.pdf"
"2014-04-28T00:00:00.000",,"Sunshine Ordinance 67.21(e), 67.24(g), 67.26","Ethics Commission referred the matter back to the Sunshine Ordinance Task Force for further information",
