CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
7275887,06/19/2017 11:22:39 AM,06/19/2017 06:02:20 PM,06/19/2017 06:02:20 PM,Closed,Comment Noted -  : this is private property -- we don't handle per DPW-BSES,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,"540 FILBERT ST, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.801902518727,-122.408494748709,"(37.80190252, -122.40849475)",Mobile/Open311,http://mobile311.sfgov.org/reports/7275887/photos
7275263,06/19/2017 09:45:37 AM,06/19/2017 02:40:10 PM,06/19/2017 02:40:10 PM,Closed,Case Resolved - Personal belongings,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"10 KEARNY ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,CENTRAL,37.788228723159,-122.403442247314,"(37.78822872, -122.40344225)",Mobile/Open311,http://mobile311.sfgov.org/reports/7275263/photos
7275021,06/19/2017 09:11:56 AM,06/21/2017 03:20:22 PM,06/21/2017 03:20:22 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1028 KEARNY ST, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.797424748002,-122.405135301986,"(37.79742475, -122.4051353)",Phone,
7274807,06/19/2017 08:44:52 AM,06/23/2017 10:25:51 AM,06/23/2017 10:25:51 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1801 LARKIN ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,CENTRAL,37.79476125651,-122.419887198438,"(37.79476126, -122.4198872)",Mobile/Open311,
7274791,06/19/2017 08:42:19 AM,06/19/2017 03:45:52 PM,06/19/2017 03:45:52 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171700820. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,"569 POST ST, SAN FRANCISCO, CA, 94102",3,Lower Nob Hill,CENTRAL,37.788015998271,-122.411259202328,"(37.788016, -122.4112592)",Mobile/Open311,
7274010,06/18/2017 09:15:43 PM,06/20/2017 03:10:06 AM,06/20/2017 03:10:06 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"390 SUTTER ST, SAN FRANCISCO, CA, 94108",3,Downtown / Union Square,CENTRAL,37.789744049827,-122.406313569836,"(37.78974405, -122.40631357)",Mobile/Open311,
7274006,06/18/2017 09:11:32 PM,06/19/2017 02:10:03 AM,06/19/2017 02:10:03 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"562 SUTTER ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.78928329284,-122.409819511527,"(37.78928329, -122.40981951)",Mobile/Open311,
7273966,06/18/2017 08:49:50 PM,06/19/2017 01:45:22 PM,06/19/2017 01:45:22 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1839 LARKIN ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,CENTRAL,37.794872283936,-122.420036315918,"(37.79487228, -122.42003632)",Phone,
7273888,06/18/2017 08:16:22 PM,06/18/2017 10:36:45 PM,06/18/2017 10:36:45 PM,Closed,Case Resolved - See CAD# 171693466 for details.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"1700 MONTGOMERY ST, SAN FRANCISCO, CA, 94111",3,Northern Waterfront,CENTRAL,37.805407841063,-122.404144713381,"(37.80540784, -122.40414471)",Mobile/Open311,
7273833,06/18/2017 07:40:25 PM,06/19/2017 12:45:18 PM,06/19/2017 12:45:18 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of THE EMBARCADERO and WASHINGTON ST,3,Financial District,CENTRAL,37.796335843381,-122.39469118439,"(37.79633584, -122.39469118)",Mobile/Open311,http://mobile311.sfgov.org/reports/7273833/photos
7273826,06/18/2017 07:38:04 PM,06/22/2017 12:26:07 AM,06/22/2017 12:26:07 AM,Closed,Case Resolved - duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,CENTRAL,37.79468750119,-122.3932660931,"(37.7946875, -122.39326609)",Mobile/Open311,http://mobile311.sfgov.org/reports/7273826/photos
7273823,06/18/2017 07:37:26 PM,06/18/2017 08:07:07 PM,06/18/2017 08:07:07 PM,Closed,Insufficient Information - Insufficient infomation provided for action to be taken.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,homeless_other,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,CENTRAL,37.794351093506,-122.39279519778,"(37.79435109, -122.3927952)",Mobile/Open311,
7273817,06/18/2017 07:33:58 PM,06/22/2017 12:25:50 AM,06/22/2017 12:25:50 AM,Closed,Case Resolved - 10-98,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"210 THE EMBARCADERO, SAN FRANCISCO, CA, 94111",3,Financial District,SOUTHERN,37.792222802562,-122.390363440032,"(37.7922228, -122.39036344)",Mobile/Open311,http://mobile311.sfgov.org/reports/7273817/photos
7273662,06/18/2017 06:29:14 PM,12/27/2018 06:15:32 PM,12/27/2018 06:15:32 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of CLAY ST and VAN NESS AVE,3,Pacific Heights,NORTHERN,37.792098694795,-122.422858878846,"(37.79209869, -122.42285888)",Mobile/Open311,
7273626,06/18/2017 06:15:53 PM,06/19/2017 01:25:16 PM,06/19/2017 01:25:16 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of GREENWICH ST and MASON ST,3,Russian Hill,CENTRAL,37.80184,-122.412795,"(37.80184, -122.412795)",Mobile/Open311,
7273450,06/18/2017 05:00:43 PM,06/19/2017 01:45:21 PM,06/19/2017 01:45:21 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1837 LARKIN ST, SAN FRANCISCO, CA, 94109",3,Polk Gulch,CENTRAL,37.7948928,-122.420103,"(37.7948928, -122.420103)",Web,
7273046,06/18/2017 02:27:16 PM,06/19/2017 12:04:01 AM,06/19/2017 12:04:01 AM,Closed,Case Resolved - Police Officer responded to request under CAD # 171692079. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,Intersection of KEARNY ST and POST ST,3,Downtown / Union Square,CENTRAL,37.788724363817,-122.40357851621,"(37.78872436, -122.40357852)",Mobile/Open311,
7273021,06/18/2017 02:15:48 PM,06/18/2017 04:55:19 PM,06/18/2017 04:55:19 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of COSMO PL and TRADER VIC ALY,3,Lower Nob Hill,CENTRAL,37.788039280826,-122.412388920539,"(37.78803928, -122.41238892)",Mobile/Open311,
7272994,06/18/2017 02:05:39 PM,06/22/2017 12:27:00 AM,06/22/2017 12:27:00 AM,Closed,Case Resolved - duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"210 THE EMBARCADERO, SAN FRANCISCO, CA, 94111",3,Financial District,SOUTHERN,37.792286295479,-122.390473075325,"(37.7922863, -122.39047308)",Mobile/Open311,http://mobile311.sfgov.org/reports/7272994/photos
7272839,06/18/2017 12:58:24 PM,06/18/2017 05:42:15 PM,06/18/2017 05:42:15 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171691798. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"1114 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.788384232629,-122.418920015581,"(37.78838423, -122.41892002)",Mobile/Open311,
7272611,06/18/2017 10:50:17 AM,06/18/2017 12:41:20 PM,06/18/2017 12:41:20 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171691349. Issue was addressed.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,homeless_other,"1156 SUTTER ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,NORTHERN,37.787944679184,-122.419548304866,"(37.78794468, -122.4195483)",Mobile/Open311,
7272583,06/18/2017 10:40:00 AM,08/11/2017 05:00:00 PM,08/11/2017 05:00:00 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 7238607,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of CEDAR ST and POLK ST,3,Lower Nob Hill,NORTHERN,37.786342,-122.419801,"(37.786342, -122.419801)",Mobile/Open311,http://mobile311.sfgov.org/reports/7272583/photos
7272510,06/18/2017 10:11:29 AM,06/18/2017 12:25:38 PM,06/18/2017 12:25:38 PM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of BEACH ST and LEAVENWORTH ST,3,Fisherman's Wharf,CENTRAL,37.806862294182,-122.418907600088,"(37.80686229, -122.4189076)",Phone,
7272422,06/18/2017 09:06:35 AM,06/18/2017 12:38:50 PM,06/18/2017 12:38:50 PM,Closed,"Case Resolved - Unknown CAD Disposition, Default to Resolved",Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"1699 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Pacific Heights,NORTHERN,37.791134844955,-122.422945709938,"(37.79113484, -122.42294571)",Mobile/Open311,
7272341,06/18/2017 08:19:24 AM,06/18/2017 09:01:48 AM,06/18/2017 09:01:48 AM,Closed,Insufficient Information - Insufficient infomation provided for action to be taken.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"32 LOMBARD ST, SAN FRANCISCO, CA, 94111",3,Northern Waterfront,CENTRAL,37.804527143052,-122.402210421974,"(37.80452714, -122.40221042)",Mobile/Open311,
7272013,06/17/2017 11:36:35 PM,06/18/2017 03:59:00 AM,06/18/2017 03:59:00 AM,Closed,Case Resolved - Police Officer responded to request under CAD # 171684035. Issue was addressed.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,Intersection of COLIN PL and JONES ST,3,Lower Nob Hill,CENTRAL,37.787500522135,-122.413322562466,"(37.78750052, -122.41332256)",Mobile/Open311,
7271840,06/17/2017 08:42:00 PM,10/10/2017 05:43:00 AM,10/10/2017 05:43:00 AM,Closed,Case is a Duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1946 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Polk Gulch,NORTHERN,37.793802,-122.422607,"(37.793802, -122.422607)",Web,
7271379,06/17/2017 04:55:00 PM,06/17/2017 06:09:20 PM,06/17/2017 06:09:20 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171682581. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"675 LEAVENWORTH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.787144,-122.414982,"(37.787144, -122.414982)",Mobile/Open311,
7271136,06/17/2017 03:49:00 PM,10/10/2017 05:43:00 AM,10/10/2017 05:43:00 AM,Closed,Case is a Duplicate,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of JACKSON ST and VAN NESS AVE,3,Pacific Heights,NORTHERN,37.790880738429,-122.410623352965,"(37.79088074, -122.41062335)",Phone,
7271030,06/17/2017 03:10:41 PM,06/17/2017 08:13:42 PM,06/17/2017 08:13:42 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171682280. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,Intersection of BROADWAY and KEARNY ST,3,North Beach,CENTRAL,37.798011666667,-122.405578333333,"(37.79801167, -122.40557833)",Mobile/Open311,
7270652,06/17/2017 12:50:30 PM,06/18/2017 05:41:23 AM,06/18/2017 05:41:23 AM,Closed,Case Resolved - WASTE NOT FOUND,Recology_Abandoned,Encampments,Encampment items,Cart Pickup,"401 GEARY ST, SAN FRANCISCO, CA, 94102",3,Tenderloin,CENTRAL,37.787006981397,-122.409955165877,"(37.78700698, -122.40995517)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270652/photos
7270123,06/17/2017 09:22:25 AM,06/22/2017 01:57:36 PM,06/22/2017 01:57:36 PM,Closed,Comment Noted - Thank you for notification of this issue.  The Port works closely with the Department of Homelessness & Supportive Housing and the San Francisco Police Department to address Homeless issues along the Port's property.  These are on-going concerns that get addressed as quickly as possible.  Often the situations are resolved only for the short term because the Homeless return.  We will continue to address the situations on an on-going basis.,Port Authority - G,Encampments,Encampment Reports,Encampment Cleanup,Intersection of MISSION ST and THE EMBARCADERO,3,Financial District,SOUTHERN,37.794170463493,-122.392582967991,"(37.79417046, -122.39258297)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270123/photos
7270121,06/17/2017 09:22:02 AM,06/17/2017 02:31:15 PM,06/17/2017 02:31:15 PM,Closed,Case Resolved - Serviced by Abandon Waste driver.,Recology_Abandoned,Encampments,Encampment items,Cart Pickup,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,CENTRAL,37.794373892283,-122.392778936888,"(37.79437389, -122.39277894)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270121/photos
7270120,06/17/2017 09:21:05 AM,08/10/2018 10:40:53 AM,08/10/2018 10:40:53 AM,Closed,Administrative Closure - Previously dispatched by Public Works,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1699 VAN NESS AVE, SAN FRANCISCO, CA, 94109",3,Pacific Heights,NORTHERN,37.791239142629,-122.42282419396,"(37.79123914, -122.42282419)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270120/photos
7270068,06/17/2017 08:51:13 AM,06/30/2017 09:05:02 AM,06/30/2017 09:05:02 AM,Closed,"Comment Noted - Thank you for notification of this issue.  Your concern has been forwarded to Port security for addressing.  The Port works closely with the Department of Homelessness & Supportive Housing and the San Francisco Police Department to address Homeless issues along the Port's property.  These are on-going concerns that get addressed as quickly as possible.  Often the situations are resolved, only for the homeless to return.",Port Authority - G,Encampments,Encampment Reports,Encampment Cleanup,Intersection of BROADWAY and THE EMBARCADERO,3,Northern Waterfront,CENTRAL,37.798807164689,-122.396828737224,"(37.79880716, -122.39682874)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270068/photos
7270052,06/17/2017 08:46:21 AM,06/17/2017 09:28:53 AM,06/17/2017 09:28:53 AM,Closed,Case is Invalid - PERSON sitting on a bench is not and encampment - invalid case,311 Supervisor Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of THE EMBARCADERO and WASHINGTON ST,3,Financial District,CENTRAL,37.797614461778,-122.393579241002,"(37.79761446, -122.39357924)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270052/photos
7270042,06/17/2017 08:43:27 AM,06/18/2017 11:40:14 AM,06/18/2017 11:40:14 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,CENTRAL,37.794629959425,-122.393162828053,"(37.79462996, -122.39316283)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270042/photos
7270039,06/17/2017 08:42:13 AM,06/30/2017 09:04:18 AM,06/30/2017 09:04:18 AM,Closed,"Comment Noted - Thank you for notification of this issue.  Your concern has been forwarded to Port security for addressing.  The Port works closely with the Department of Homelessness & Supportive Housing and the San Francisco Police Department to address Homeless issues along the Port's property.  These are on-going concerns that get addressed as quickly as possible.  Often the situations are resolved, only for the homeless to return.",Port Authority - G,Encampments,Encampment Reports,Encampment Cleanup,Intersection of MISSION ST and THE EMBARCADERO,3,Financial District,SOUTHERN,37.793962340837,-122.392416335756,"(37.79396234, -122.39241634)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270039/photos
7270031,06/17/2017 08:39:55 AM,08/21/2017 04:30:39 PM,08/21/2017 04:30:39 PM,Closed,Case Resolved - Resolved under case 7467227,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"210 THE EMBARCADERO, SAN FRANCISCO, CA, 94111",3,Financial District,SOUTHERN,37.792133283837,-122.390281213561,"(37.79213328, -122.39028121)",Mobile/Open311,http://mobile311.sfgov.org/reports/7270031/photos
7269967,06/17/2017 08:09:42 AM,06/17/2017 02:55:19 PM,06/17/2017 02:55:19 PM,Closed,Case Resolved - Ranger dispatched to area,RPD NSA Queue,Encampments,Encampment Reports,Encampment Cleanup,"Washington Square, , SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.800915758161,-122.41007692192,"(37.80091576, -122.41007692)",Mobile/Open311,http://mobile311.sfgov.org/reports/7269967/photos
7269746,06/17/2017 01:48:04 AM,06/17/2017 02:03:14 AM,06/17/2017 02:03:14 AM,Closed,"Case Resolved - Unknown CAD Disposition, Default to Resolved",Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,"500 BEACH ST, SAN FRANCISCO, CA, 94133",3,Fisherman's Wharf,CENTRAL,37.807207,-122.418109,"(37.807207, -122.418109)",Mobile/Open311,
7269491,06/16/2017 08:07:21 PM,08/21/2017 04:30:39 PM,08/21/2017 04:30:39 PM,Closed,Case Resolved - Resolved under case 7347410,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,Intersection of HALLECK ST and FRONT ST,3,Financial District,CENTRAL,37.793842028461,-122.398881831826,"(37.79384203, -122.39888183)",Phone,
7269208,06/16/2017 05:57:40 PM,06/16/2017 06:12:14 PM,06/16/2017 06:12:14 PM,Closed,Insufficient Information - Insufficient infomation provided for action to be taken.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,homeless_other,"210 THE EMBARCADERO, SAN FRANCISCO, CA, 94111",3,Financial District,SOUTHERN,37.792332647404,-122.390484474713,"(37.79233265, -122.39048447)",Mobile/Open311,
7268967,06/16/2017 05:01:31 PM,06/16/2017 06:50:14 PM,06/16/2017 06:50:14 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171672899. Advised of violation.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,"44 ELLIS ST, SAN FRANCISCO, CA, 94102",3,Downtown / Union Square,CENTRAL,37.785624776758,-122.406650069288,"(37.78562478, -122.40665007)",Mobile/Open311,
7268570,06/16/2017 03:53:13 PM,08/10/2018 10:40:53 AM,08/10/2018 10:40:53 AM,Closed,Administrative Closure - Previously dispatched by Public Works,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"483 BROADWAY, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.7978719,-122.4052229,"(37.7978719, -122.4052229)",Mobile/Open311,http://mobile311.sfgov.org/reports/7268570/photos
7267999,06/16/2017 02:00:43 PM,08/21/2017 04:30:39 PM,08/21/2017 04:30:39 PM,Closed,Case Resolved - Resolved under case 7445024,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1000 BUSH ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.78957077271,-122.413965281821,"(37.78957077, -122.41396528)",Mobile/Open311,
7267499,06/16/2017 12:24:50 PM,06/16/2017 01:05:15 PM,06/16/2017 01:05:15 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171671737. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,Intersection of LARKIN ST and SUTTER ST,3,Lower Nob Hill,CENTRAL,37.787969377595,-122.418534846071,"(37.78796938, -122.41853485)",Mobile/Open311,
7267236,06/16/2017 11:28:21 AM,06/16/2017 12:39:08 PM,06/16/2017 12:39:08 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171671477. Advised of violation.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,homeless_other,Intersection of MONTGOMERY ST and POST ST,3,Downtown / Union Square,CENTRAL,37.788962,-122.402031,"(37.788962, -122.402031)",Mobile/Open311,
7266671,06/16/2017 09:42:51 AM,06/20/2017 12:27:40 AM,06/20/2017 12:27:40 AM,Closed,Case Resolved - Non Emergencies- Call 553-0123,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"1000 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",3,North Beach,CENTRAL,37.798490657214,-122.403767561549,"(37.79849066, -122.40376756)",Phone,
7266346,06/16/2017 08:54:33 AM,06/16/2017 11:05:02 AM,06/16/2017 11:05:02 AM,Closed,Case Resolved - Police Officer responded to request under CAD # 171670946. Issue was addressed.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,Intersection of BUSH ST and LARKIN ST,3,Lower Nob Hill,CENTRAL,37.788988645646,-122.418418830147,"(37.78898865, -122.41841883)",Mobile/Open311,
7266291,06/16/2017 08:43:20 AM,06/20/2017 12:27:20 AM,06/20/2017 12:27:20 AM,Closed,Case Resolved - DPW does not move homeless encampments...Advised SFPD,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"723 PINE ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,CENTRAL,37.791143831305,-122.407746209143,"(37.79114383, -122.40774621)",Mobile/Open311,http://mobile311.sfgov.org/reports/7266291/photos
7266033,06/16/2017 07:25:50 AM,06/16/2017 07:41:52 AM,06/16/2017 07:41:52 AM,Closed,Insufficient Information - Insufficient infomation provided for action to be taken.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,homeless_other,Intersection of ELLIS ST and MASON ST,3,Tenderloin,TENDERLOIN,37.785270680655,-122.409667074382,"(37.78527068, -122.40966707)",Mobile/Open311,
7265771,06/15/2017 10:46:57 PM,06/19/2017 12:25:57 AM,06/19/2017 12:25:57 AM,Closed,Area Cleared,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"999 BUSH ST, SAN FRANCISCO, CA, 94102",3,Lower Nob Hill,CENTRAL,37.789258333333,-122.413475,"(37.78925833, -122.413475)",Mobile/Open311,http://mobile311.sfgov.org/reports/7265771/photos
7265722,06/15/2017 10:09:25 PM,06/15/2017 11:04:56 PM,06/15/2017 11:04:56 PM,Closed,Case Resolved - Police Officer responded to request under CAD # 171664086. Individual(s) not found at location provided.,Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,wellbeing_check,"780 POST ST, SAN FRANCISCO, CA, 94109",3,Lower Nob Hill,CENTRAL,37.787765500457,-122.41470556488,"(37.7877655, -122.41470556)",Mobile/Open311,
7265484,06/15/2017 08:20:59 PM,06/15/2017 08:45:06 PM,06/15/2017 08:45:06 PM,Closed,"Case Resolved - Unknown CAD Disposition, Default to Resolved",Police - Homeless Concerns Queue,Homeless Concerns,Individual Concerns,aggressive_behavior,Intersection of GREEN ST and HYDE ST,3,Russian Hill,CENTRAL,37.798147794505,-122.418878150344,"(37.79814779, -122.41887815)",Mobile/Open311,
7265331,06/15/2017 07:01:56 PM,08/21/2017 04:30:39 PM,08/21/2017 04:30:39 PM,Closed,Case Resolved - Resolved under case 7291499,DPW Ops Queue,Encampments,Encampment Reports,Encampment Cleanup,"450 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,CENTRAL,37.791303990672,-122.405385427103,"(37.79130399, -122.40538543)",Mobile/Open311,
