CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
15748076,08/28/2022 12:16:00 AM,,08/28/2022 12:40:01 AM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of MISSION ST and 5TH ST,MISSION ST,6,South of Market,SOUTHERN,37.782730102539,-122.406478881836,"(37.7827301, -122.40647888)",Twitter,
15747317,08/27/2022 04:47:00 PM,,08/27/2022 05:00:07 PM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of BLANKEN AVE and TUNNEL AVE,BLANKEN AVE,10,Little Hollywood,BAYVIEW,37.71202386245,-122.400788400906,"(37.71202386, -122.4007884)",Mobile/Open311,
15747035,08/27/2022 03:34:00 PM,08/27/2022 10:15:20 PM,08/27/2022 10:15:20 PM,Closed,Case is a Duplicate - Request is a duplicate and has been previously reported as 15747035,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"2340 LARKIN ST, SAN FRANCISCO, CA, 94109",LARKIN ST,3,Russian Hill,CENTRAL,37.799555968117,-122.420635464446,"(37.79955597, -122.42063546)",Mobile/Open311,http://mobile311.sfgov.org/reports/15747035/photos
15746910,08/27/2022 03:06:00 PM,08/27/2022 03:47:00 PM,08/27/2022 03:47:00 PM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"2324 LARKIN ST, SAN FRANCISCO, CA, 94109",LARKIN ST,3,Russian Hill,CENTRAL,37.799383448818,-122.420767183148,"(37.79938345, -122.42076718)",Mobile/Open311,http://mobile311.sfgov.org/reports/15746910/photos
15746875,08/27/2022 02:57:00 PM,08/27/2022 03:47:00 PM,08/27/2022 03:47:00 PM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"2330 LARKIN ST, SAN FRANCISCO, CA, 94109",LARKIN ST,3,Russian Hill,CENTRAL,37.799514694176,-122.420742969942,"(37.79951469, -122.42074297)",Mobile/Open311,http://mobile311.sfgov.org/reports/15746875/photos
15746577,08/27/2022 01:26:35 PM,,08/27/2022 01:31:47 PM,Open,open,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,"650 ILLINOIS ST, SAN FRANCISCO, CA, 94107",ILLINOIS ST,10,Dogpatch,BAYVIEW,37.7637606,-122.3875962,"(37.7637606, -122.3875962)",Web,http://mobile311.sfgov.org/reports/15746577/photos
15746493,08/27/2022 01:05:23 PM,,08/28/2022 02:13:04 PM,Open,open,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,"260 VALENCIA ST, SAN FRANCISCO, CA, 94103",VALENCIA ST,9,Mission Dolores,MISSION,37.768714821123,-122.422371345949,"(37.76871482, -122.42237135)",Mobile/Open311,http://mobile311.sfgov.org/reports/15746493/photos
15745754,08/27/2022 10:12:00 AM,,08/27/2022 10:18:00 AM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"Tulare Park,  INDIANA ST, SAN FRANCISCO, CA, 94124",INDIANA ST,10,Central Waterfront,BAYVIEW,37.7474708,-122.3862322,"(37.7474708, -122.3862322)",Web,http://mobile311.sfgov.org/reports/15745754/photos
15745025,08/27/2022 01:54:00 AM,,08/27/2022 01:55:25 AM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of 19TH AVE and CROSSOVER DR,19TH AVE,4,Inner Sunset,TARAVAL,37.765465760882,-122.477267622786,"(37.76546576, -122.47726762)",Mobile/Open311,http://mobile311.sfgov.org/reports/15745025/photos
15744674,08/26/2022 08:06:00 PM,,08/26/2022 08:14:58 PM,Open,open,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1230 POLK ST, SAN FRANCISCO, CA, 94109",POLK ST,3,Lower Nob Hill,NORTHERN,37.788187754376,-122.420129589851,"(37.78818775, -122.42012959)",Mobile/Open311,http://mobile311.sfgov.org/reports/15744674/photos
15744320,08/26/2022 06:05:00 PM,,08/26/2022 06:46:49 PM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"425 HYDE ST, SAN FRANCISCO, CA, 94109",HYDE ST,5,Tenderloin,TENDERLOIN,37.7848629,-122.4162295,"(37.7848629, -122.4162295)",Mobile/Open311,http://mobile311.sfgov.org/reports/15744320/photos
15743849,08/26/2022 04:20:00 PM,,08/26/2022 06:19:07 PM,Open,open,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,Intersection of 15TH ST and BUENA VISTA TER,15TH ST,8,Corona Heights,PARK,37.766296386719,-122.438552856445,"(37.76629639, -122.43855286)",Phone,
15742594,08/26/2022 12:28:00 PM,,08/26/2022 12:40:24 PM,Open,accepted,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1712 48TH AVE, SAN FRANCISCO, CA, 94122",48TH AVE,4,Outer Sunset,TARAVAL,37.7544624,-122.5074325,"(37.7544624, -122.5074325)",Web,http://mobile311.sfgov.org/reports/15742594/photos
15742200,08/26/2022 11:24:43 AM,,08/26/2022 11:44:21 AM,Open,accepted,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of CALIFORNIA ST and PARK PRESIDIO BLVD,CALIFORNIA ST,1,Inner Richmond,RICHMOND,37.784459313339,-122.472631921427,"(37.78445931, -122.47263192)",Mobile/Open311,
15742154,08/26/2022 11:15:54 AM,,08/26/2022 12:45:05 PM,Open,closed,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,"419 BURNETT AVE, SAN FRANCISCO, CA, 94131",BURNETT AVE,8,Clarendon Heights,PARK,37.755950927734,-122.44422228087,"(37.75595093, -122.44422228)",Mobile/Open311,http://mobile311.sfgov.org/reports/15742154/photos
15742037,08/26/2022 10:55:00 AM,,08/26/2022 12:45:05 PM,Open,closed,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"898 RIVERA ST, SAN FRANCISCO, CA, 94116 (Virtual)",RIVERA ST,7,Golden Gate Heights,TARAVAL,37.74686,-122.47582,"(37.74686, -122.47582)",Web,http://mobile311.sfgov.org/reports/15742037/photos
15741978,08/26/2022 10:46:00 AM,,08/26/2022 11:44:21 AM,Open,accepted,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"650 ARGUELLO BLVD, SAN FRANCISCO, CA, 94118",ARGUELLO BLVD,1,Lone Mountain,RICHMOND,37.777935028076,-122.458427429199,"(37.77793503, -122.45842743)",Phone,
15741812,08/26/2022 10:25:12 AM,,08/26/2022 12:45:05 PM,Open,closed,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,"411 BURNETT AVE, SAN FRANCISCO, CA, 94131",BURNETT AVE,8,Clarendon Heights,PARK,37.756042,-122.4440919,"(37.756042, -122.4440919)",Web,
15741630,08/26/2022 09:57:00 AM,,08/26/2022 10:40:17 AM,Open,accepted,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"391 LAKESHORE DR, SAN FRANCISCO, CA, 94132",LAKESHORE DR,4,Lakeshore,TARAVAL,37.733299255371,-122.496452331543,"(37.73329926, -122.49645233)",Phone,
15741580,08/26/2022 09:50:20 AM,,08/26/2022 12:25:07 PM,Open,accepted,DPW BSM Queue,Street Defects,Utility_Excavation,Utility_Excavation,"1037 OAK ST, SAN FRANCISCO, CA, 94117",OAK ST,5,Lower Haight,NORTHERN,37.773224894926,-122.436477854516,"(37.77322489, -122.43647785)",Mobile/Open311,
15741572,08/26/2022 09:49:00 AM,08/26/2022 12:39:00 PM,08/26/2022 12:39:00 PM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"77 DOW PL, SAN FRANCISCO, CA, 94107",DOW PL,6,South of Market,SOUTHERN,37.78458194,-122.39630319,"(37.78458194, -122.39630319)",Mobile/Open311,http://mobile311.sfgov.org/reports/15741572/photos
15741296,08/26/2022 09:06:41 AM,,08/28/2022 06:15:03 AM,Open,accepted,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,"111 GENEBERN WAY, SAN FRANCISCO, CA, 94112",GENEBERN WAY,9,St. Mary's Park,INGLESIDE,37.733343164641,-122.424886788081,"(37.73334316, -122.42488679)",Mobile/Open311,
15741161,08/26/2022 08:42:00 AM,,08/28/2022 06:15:10 AM,Open,accepted,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,"417 BURNETT AVE, SAN FRANCISCO, CA, 94131",BURNETT AVE,8,Clarendon Heights,PARK,37.755962371826,-122.443946838379,"(37.75596237, -122.44394684)",Phone,
15740878,08/26/2022 07:52:00 AM,,08/26/2022 08:05:03 AM,Open,accepted,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1830 FELL ST, SAN FRANCISCO, CA, 94117",FELL ST,5,Panhandle,PARK,37.772842407227,-122.448059082031,"(37.77284241, -122.44805908)",Phone,
15740396,08/25/2022 10:10:07 PM,,08/26/2022 08:50:02 AM,Open,accepted,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,"1042 INGERSON AVE, SAN FRANCISCO, CA, 94124",INGERSON AVE,10,Bret Harte,BAYVIEW,37.71967265,-122.39375945,"(37.71967265, -122.39375945)",Mobile/Open311,http://mobile311.sfgov.org/reports/15740396/photos
15740050,08/25/2022 07:17:00 PM,08/26/2022 12:00:00 AM,08/26/2022 12:00:00 AM,Closed,Case Resolved - 08.26.2022 Conditions not found at this time.  Tmc - 08.26.2022  Closed RFA  Tmc,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,Intersection of LINCOLN WAY and 30TH AVE,LINCOLN WAY,4,Golden Gate Park,TARAVAL,37.764930725098,-122.489044189453,"(37.76493073, -122.48904419)",Phone,
15739956,08/25/2022 06:40:00 PM,,08/26/2022 11:15:02 AM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"98 MAGELLAN AVE, SAN FRANCISCO, CA, 94116 (Virtual)",MAGELLAN AVE,7,Forest Hill,TARAVAL,37.748734964211,-122.460152917286,"(37.74873496, -122.46015292)",Mobile/Open311,http://mobile311.sfgov.org/reports/15739956/photos
15739623,08/25/2022 04:51:00 PM,,08/26/2022 08:05:03 AM,Open,closed,DPW BSSR Queue,Street Defects,other,other,Intersection of POST ST and PIERCE ST,POST ST,5,Lower Pacific Heights,NORTHERN,37.784736633301,-122.436370849609,"(37.78473663, -122.43637085)",Phone,
15739301,08/25/2022 03:52:00 PM,,08/26/2022 09:35:04 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1043 OAK ST, SAN FRANCISCO, CA, 94117",OAK ST,5,Lower Haight,NORTHERN,37.773212568827,-122.436544595882,"(37.77321257, -122.4365446)",Mobile/Open311,
15739003,08/25/2022 02:49:00 PM,,08/25/2022 02:49:34 PM,Open,SENT,DPT Paint Shop Queue,Street Defects,Pavement_Defect,Pavement_Defect,"106 BARTLETT ST, SAN FRANCISCO, CA, 94110",BARTLETT ST,9,Mission,MISSION,37.75523156,-122.419931,"(37.75523156, -122.419931)",Mobile/Open311,http://mobile311.sfgov.org/reports/15739003/photos
15739006,08/25/2022 02:49:00 PM,,08/26/2022 02:15:18 PM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"177 WARREN DR, SAN FRANCISCO, CA, 94131",WARREN DR,7,Forest Knolls,PARK,37.753490447998,-122.459671020508,"(37.75349045, -122.45967102)",Phone,
15738119,08/25/2022 12:08:09 PM,08/25/2022 01:14:26 PM,08/25/2022 01:14:26 PM,Closed,Case Resolved - Gapping steel plates. Project with Darcy construction. - Spoke with Gaelene from Darcy and advised to resolve as necessary.Abating..mb,DPW BSM Queue,Street Defects,Construction_Plate_Shifted,Construction_Plate_Shifted,"44 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",GOLDEN GATE AVE,5,Tenderloin,TENDERLOIN,37.7823668,-122.4116337,"(37.7823668, -122.4116337)",Web,http://mobile311.sfgov.org/reports/15738119/photos
15738024,08/25/2022 11:50:41 AM,,08/26/2022 07:45:02 AM,Open,in progress,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"35 HAWTHORNE ST, SAN FRANCISCO, CA, 94105",HAWTHORNE ST,6,South of Market,SOUTHERN,37.785785457639,-122.39904980295,"(37.78578546, -122.3990498)",Mobile/Open311,http://mobile311.sfgov.org/reports/15738024/photos
15738006,08/25/2022 11:47:00 AM,08/25/2022 01:04:00 PM,08/25/2022 01:04:00 PM,Closed,Case is a Duplicate - >>>> PER GATEMAN 521. FOUND SMALL LEAK. SCHEDULED LEAK LOCATION CREW FOR FURTHER.,PUC - Water - G,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of CANYON DR and ROBINSON DR,CANYON DR,11,Crocker Amazon,INGLESIDE,37.708597020545,-122.429160957855,"(37.70859702, -122.42916096)",Mobile/Open311,http://mobile311.sfgov.org/reports/15738006/photos
15737946,08/25/2022 11:37:00 AM,08/26/2022 11:26:27 AM,08/26/2022 11:26:27 AM,Closed,Case Resolved - 08.26.22 Duplicate RFA. Refer to RFA # 21487985. JB -,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of BUSH ST and PIERCE ST,BUSH ST,2,Lower Pacific Heights,NORTHERN,37.786602020264,-122.436744689941,"(37.78660202, -122.43674469)",Phone,
15737018,08/25/2022 09:07:00 AM,,08/25/2022 10:00:10 AM,Open,accepted,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of BROADWAY and VAN NESS AVE,BROADWAY,3,Pacific Heights,NORTHERN,37.795691698705,-122.42341760578,"(37.7956917, -122.42341761)",Mobile/Open311,http://mobile311.sfgov.org/reports/15737018/photos
15736626,08/25/2022 08:02:00 AM,08/25/2022 01:09:00 PM,08/25/2022 01:09:00 PM,Closed,Case is a Duplicate - >>>> GATEMAN 531 ON SCENE FOR PACKING LEAK. TRYING TO STOP. HAS TRUCK ON GV TO TURN.,PUC - Water - G,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of BATTERY ST and BROADWAY,BATTERY ST,3,Northern Waterfront,CENTRAL,37.7985907,-122.4010735,"(37.7985907, -122.4010735)",Web,
15736476,08/25/2022 07:18:00 AM,,08/26/2022 11:00:03 AM,Open,in progress,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of STEINER ST and CALIFORNIA ST,STEINER ST,2,Pacific Heights,NORTHERN,37.788696289063,-122.435485839844,"(37.78869629, -122.43548584)",Phone,
15736276,08/25/2022 05:01:00 AM,08/25/2022 01:15:20 PM,08/25/2022 01:15:20 PM,Closed,"Case Resolved - All manhole covers and sewer catch basin grates in place,  no condition found  - none",DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,"180 NAPOLEON ST, SAN FRANCISCO, CA, 94124",NAPOLEON ST,10,Produce Market,BAYVIEW,37.747180938721,-122.398696899414,"(37.74718094, -122.3986969)",Phone,
15735967,08/24/2022 09:37:00 PM,,08/25/2022 03:04:13 AM,Open,closed,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"533 MASONIC AVE, SAN FRANCISCO, CA, 94117",MASONIC AVE,1,Lone Mountain,PARK,37.7762283,-122.4468344,"(37.7762283, -122.4468344)",Web,
15734083,08/24/2022 02:00:00 PM,08/25/2022 08:46:00 AM,08/25/2022 08:46:00 AM,Closed,Case Resolved,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of HAWES ST and QUESADA AVE,HAWES ST,10,Hunters Point,BAYVIEW,37.7280731,-122.3821614,"(37.7280731, -122.3821614)",Web,
15733638,08/24/2022 12:41:00 PM,08/26/2022 01:13:42 PM,08/26/2022 01:13:42 PM,Closed,- SW31 : 50,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of 48TH AVE and IRVING ST,48TH AVE,4,Outer Sunset,TARAVAL,37.762191772461,-122.508201599121,"(37.76219177, -122.5082016)",Phone,
15733367,08/24/2022 11:54:30 AM,,08/26/2022 07:30:05 AM,Open,in progress,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"235 MAIN ST, SAN FRANCISCO, CA, 94105",MAIN ST,6,Financial District,SOUTHERN,37.79011548,-122.39264332,"(37.79011548, -122.39264332)",Mobile/Open311,
15732922,08/24/2022 10:32:25 AM,,08/26/2022 07:45:02 AM,Open,in progress,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of ALANA WAY and EXECUTIVE PARK BLVD,ALANA WAY,10,Candlestick Point SRA,BAYVIEW,37.708783144356,-122.395669058197,"(37.70878314, -122.39566906)",Web,
15731990,08/24/2022 08:12:00 AM,,08/26/2022 01:20:22 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"609 OFARRELL ST, SAN FRANCISCO, CA, 94109",OFARRELL ST,5,Tenderloin,TENDERLOIN,37.785477305811,-122.414690373735,"(37.78547731, -122.41469037)",Mobile/Open311,http://mobile311.sfgov.org/reports/15731990/photos
15731879,08/24/2022 07:48:00 AM,,08/27/2022 06:20:17 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of ALEMANY BLVD and FOOTE AVE,ALEMANY BLVD,11,Outer Mission,INGLESIDE,37.714649200439,-122.447265625,"(37.7146492, -122.44726563)",Phone,
15731613,08/24/2022 06:38:46 AM,,08/26/2022 07:45:00 AM,Open,in progress,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1301 CHESTNUT ST, SAN FRANCISCO, CA, 94123",CHESTNUT ST,3,Marina,NORTHERN,37.802154541016,-122.42486729298,"(37.80215454, -122.42486729)",Mobile/Open311,http://mobile311.sfgov.org/reports/15731613/photos
15731577,08/24/2022 06:15:00 AM,,08/24/2022 03:00:18 PM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of BAKER ST and MARINA BLVD,BAKER ST,2,Marina,NORTHERN,37.805160522461,-122.447288513184,"(37.80516052, -122.44728851)",Twitter,
15731456,08/24/2022 12:08:00 AM,08/24/2022 12:15:19 AM,08/24/2022 12:15:19 AM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of 7TH ST and FOLSOM ST,7TH ST,6,South of Market,SOUTHERN,37.776744842529,-122.407844543457,"(37.77674484, -122.40784454)",Twitter,https://pbs.twimg.com/media/Fa5te4SUsAA9ylK?format=jpg&name=small
15731192,08/23/2022 09:06:00 PM,08/23/2022 09:30:07 PM,08/23/2022 09:30:07 PM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"405 PANORAMA DR, SAN FRANCISCO, CA, 94131",PANORAMA DR,7,Midtown Terrace,PARK,37.7515643,-122.452151,"(37.7515643, -122.452151)",Web,
15730943,08/23/2022 07:18:00 PM,08/23/2022 07:36:12 PM,08/23/2022 07:36:12 PM,Closed,Case Resolved,DPW Ops Queue,Street Defects,Pavement_Defect,Pavement_Defect,"325 FULTON ST, SAN FRANCISCO, CA, 94102",FULTON ST,5,Civic Center,NORTHERN,37.778904257831,-122.422190126984,"(37.77890426, -122.42219013)",Web,
15730781,08/23/2022 06:25:00 PM,,08/25/2022 12:38:51 PM,Open,sent,Muni Feedback Received Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of 23RD AVE and JUDAH ST,23RD AVE,4,Outer Sunset,TARAVAL,37.761502076495,-122.481185566843,"(37.76150208, -122.48118557)",Mobile/Open311,
15730730,08/23/2022 06:10:00 PM,,08/24/2022 11:50:04 AM,Open,accepted,DPW - Bureau of Urban Forestry - G,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of CALIFORNIA ST and PARKER AVE,CALIFORNIA ST,2,Presidio Heights,RICHMOND,37.78616444086,-122.454825908028,"(37.78616444, -122.45482591)",Mobile/Open311,
15730439,08/23/2022 04:56:00 PM,08/24/2022 02:06:37 PM,08/24/2022 02:06:37 PM,Closed,Case Resolved - 08/24/2022 Transferred to SFMTA L Taraval Project.  Tmc - 08/24/2022 Transferred to SFMTA L Taraval Project. Closed RFA Tmc,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of TARAVAL ST and 34TH AVE,TARAVAL ST,4,Parkside,TARAVAL,37.742343902588,-122.491767883301,"(37.7423439, -122.49176788)",Phone,
15729867,08/23/2022 03:08:00 PM,,08/27/2022 06:20:05 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"515 MASONIC AVE, SAN FRANCISCO, CA, 94117",MASONIC AVE,1,Lone Mountain,PARK,37.776438,-122.4468786,"(37.776438, -122.4468786)",Web,
15729815,08/23/2022 02:59:22 PM,08/24/2022 01:12:34 PM,08/24/2022 01:12:34 PM,Closed,- SW31 : 16,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"818 EDINBURGH ST, SAN FRANCISCO, CA, 94112",EDINBURGH ST,11,Excelsior,INGLESIDE,37.7163549,-122.4360362,"(37.7163549, -122.4360362)",Mobile/Open311,http://mobile311.sfgov.org/reports/15729815/photos
15729551,08/23/2022 02:01:00 PM,,08/25/2022 01:30:01 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"1055 ASHBURY ST, SAN FRANCISCO, CA, 94117",ASHBURY ST,8,Ashbury Heights,PARK,37.763692271,-122.446679100508,"(37.76369227, -122.4466791)",Mobile/Open311,http://mobile311.sfgov.org/reports/15729551/photos
15728714,08/23/2022 11:47:00 AM,08/26/2022 01:07:00 PM,08/26/2022 01:07:00 PM,Closed,Case Resolved - p/h,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of GEARY BLVD and 11TH AVE,GEARY BLVD,1,Inner Richmond,RICHMOND,37.780769348145,-122.469627380371,"(37.78076935, -122.46962738)",Phone,
15728469,08/23/2022 11:14:00 AM,08/24/2022 01:17:00 PM,08/24/2022 01:17:00 PM,Closed,Case Transferred - sewer depression/void made safe with ez street cold mix transfer to puc,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"715 SILLIMAN ST, SAN FRANCISCO, CA, 94134",SILLIMAN ST,9,Portola,BAYVIEW,37.72935449,-122.41228849,"(37.72935449, -122.41228849)",Mobile/Open311,
15728303,08/23/2022 10:51:00 AM,08/24/2022 06:36:03 AM,08/24/2022 06:36:03 AM,Closed,Insufficient Information,DPW BSSR Queue,Street Defects,other,other,Intersection of CLARION ALY and VALENCIA ST,CLARION ALY,9,Mission,MISSION,37.762916564941,-122.421691894531,"(37.76291656, -122.42169189)",Phone,
15728122,08/23/2022 10:23:00 AM,,08/26/2022 06:10:05 AM,Open,accepted,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,Intersection of 15TH ST and BEAVER ST,15TH ST,8,Corona Heights,PARK,37.76586151123,-122.437065124512,"(37.76586151, -122.43706512)",Phone,
15727304,08/23/2022 08:18:54 AM,08/23/2022 01:24:00 PM,08/23/2022 01:24:00 PM,Closed,Case is a Duplicate,DPW BSSR Queue,Street Defects,Pavement_Defect,Pavement_Defect,"270 OAK ST, SAN FRANCISCO, CA, 94102",OAK ST,5,Hayes Valley,NORTHERN,37.774925,-122.42364167,"(37.774925, -122.42364167)",Mobile/Open311,http://mobile311.sfgov.org/reports/15727304/photos
