"type","date","lobbyistname","lobbyisttype","firmname","description","amount","clientname","clientcity","clientstate","clientzip","candidatename","descriptionofoffice","committeename","fppcid","sourceoffunds","employeefirstname","employeelastname","employeename","employmenttype","natureofemployment","dateemployed","dateappointed","salaryrange","issalary","jobtitle","officialname","departmentname","subjectarea","issue","filenumber","outcomesought","payeename","payeecity","payeestate","payeezip","experts","intermediaries","id","fromfiling"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2500.0","ACME Development","Tahoe City","CA","96145",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7da37714-d5d6-467e-9607-6b025b37c467","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Starrett, JR","contact","Grubhub",,"307.69","Grubhub","Chicago","IL","60602",,,,,,,,,,,,,,,,,,,,,,,,,,,,"66cc2b76-24c7-4aa1-85bb-37c23affae21","af81c1f3-3173-4128-bc13-9b45974d09bc"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","THE BATTERY","SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0e2e555d-fb79-4cd5-924f-fe8b851a957a","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Cashel, Mark","contact","Credit Suisse Securities (USA) LLC",,"2646.84","Credit Suisse Securities (USA) LLC","New York","NY","10010",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9119a4e5-9ec5-464b-9788-9752869ed8f8","6f23dbc9-6afc-49fc-ab4b-e814d3be35ca"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"8000.0","NEW DEAL HOSPITALITY","SAN FRANCISCO","CA","94108",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8931bcf2-ef1c-45ac-a2f2-1588a2edd491","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"1000.0","BLUE AND GOLD FLEET","SAN FRANCISCO","CA","94119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"b3c333e4-1b12-4a1c-8d11-f32936ea3464","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"5000.0","SF DEPUTY SHERIFF'S ASSOCIATION","SAN FRANCISCO","CA","94103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3726080d-049f-439e-9972-600abdbad180","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Dickerman, Ronald","contact","Madison International",,"0.0","Madison International","New York","NY","10022",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2f62cdcb-7c36-4203-a172-dd9520e8b443","782668a7-8018-49be-86f4-47bfbb2f7aa3"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","POSITIVE RESOURCE CENTER","SAN FRANCISCO","CA","94103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"41245126-638a-4026-aac0-1c05cbf8206b","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Gomes, Aaron","contact","Credit Suisse Asset Management, LLC",,"318.5","Credit Suisse Asset Management, LLC","New York ","NY","10010",,,,,,,,,,,,,,,,,,,,,,,,,,,,"cec41b3a-42ed-403a-b794-48679d4f133e","e44297ca-9c8d-40ff-869a-fac862a3ad20"
"PaymentReceived","2022-07-31T00:00:00.000","Duong, Noelle","contact","Waymo LLC",,"75.72","Waymo LLC","Sausalito","CA","94965",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8d468a85-e03c-4a02-8dc7-00284e5fcda9","950d4e78-164b-4141-8800-2f65e21fd790"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2500.0","PIER 39","SAN FRANCISCO","CA","94119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1bb6b277-1fa0-423f-8004-4f45adbd3280","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","CLARK HILL LLP","SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a0118457-d789-49a9-b0b1-3e33db358067","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Peterson, Rich H.","contact","Lighthouse Public Affairs",,"0.0","GAS LIGHT, LLC","SAN FRANCISCO","CA","94123",,,,,,,,,,,,,,,,,,,,,,,,,,,,"51c6ce4f-1749-4a0c-b0d7-2e9b4326cb89","9a7f3881-a86e-4161-9c27-af479cb28930"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2500.0","ZUM SERVICES INC. ","REDWOOD CITY","CA","94065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"f8692e9d-75f4-42ca-9172-a936f5c1faf0","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Chen, Michael","contact","Madison International",,"0.0","Madison International","New York","NY","10022",,,,,,,,,,,,,,,,,,,,,,,,,,,,"c8abe325-35c8-4dc9-b963-abd60a3e3ad2","24f9df9f-6d57-4b04-ac2a-84f22e9ee87a"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"18500.0","CROWN CASTLE","DUBLIN","CA","94568",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5b38d9d2-6624-4c55-82f3-9bb1a20177d6","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"7000.0","CALIFORNIA HOTEL & LODGING ASSOCIATION","SACRAMENTO","CA","95816",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4559f366-4649-4336-b222-16993cc22e27","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Johnston, Karin","contact","HMS Associates",,"6000.0","Conduent, Inc. and its Affiliates","Washington","DC","20002",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4b0a5345-04f7-4bae-9a28-39fdac790235","ce05f5a0-f83a-4785-9827-a661a5500ec6"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2500.0","ONE VASSAR LLC","SAN FRANCISCO","CA","94104",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1f2f633a-558c-468d-80bf-31f5acd06351","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"3000.0","POST MONTGOMERY ASSOCIATES","SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8d6bff29-a87d-4ea1-bc30-1e3d0e89649c","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","POLK DISTRICT MERCHANTS ASSOCIATION","SAN FRANCISCO","CA","94109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"efd171f8-0a32-41d1-ac74-054871f86313","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"12500.0","ACCENTURE","LOS ANGELES","CA","90071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"f1563694-c53b-4884-9b52-33860e71b29f","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","CARMEL PARTNERS","SAN FRANCISCO","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"497b0a42-212f-4bc8-8517-0104450d8eb4","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","ANHEUSER-BUSCH COMPANIES, LLC","ST. LOUIS","MO","63118",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9dcd726e-bbae-4807-9a00-d7d47c0b7282","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"3000.0","BLACK AND VEATCH","LOS ANGELES","CA","90017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"73d2e493-196e-4aee-883c-eb553fdc0122","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Peterson, Rich H.","contact","Lighthouse Public Affairs",,"2500.0","CARMEL PARTNERS","SAN FRANCISCO","CA","94111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7a743246-82da-4e4b-ad69-77bdcd9792ea","9a7f3881-a86e-4161-9c27-af479cb28930"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","HOSPITAL COUNCIL","SAN FRANCISCO","CA","94104",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8e4a6aba-84d7-4f26-af66-1c3f5ee4a225","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","SAINT IGNATIUS","SAN FRANCISCO","CA","94116",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0407f605-98f8-42c7-a883-76a59d6a5b6b","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"12000.0","DISH NETWORK LLC","ENGLEWOOD","CO","80112",,,,,,,,,,,,,,,,,,,,,,,,,,,,"55ae6ea8-8885-4c72-abda-f98c6c618657","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"10000.0","WAYMO","MOUNTAIN VIEW","CA","94043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9c494131-0be9-4ef3-a38d-9890a2686f38","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Keener, Christine","contact","Verizon Communications, Inc. and its Affiliates",,"73.87","Verizon Communications, Inc. and its Affiliates","New York","NY","10036",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7cf26f17-7104-4fc3-873a-764a4bf77d48","897d9258-90cd-4ff2-a1cc-d5ce5c7f4d4f"
"PaymentReceived","2022-07-31T00:00:00.000","Owunwanne, Karla","contact","Neutron Holdings, Inc. dba Lime",,"232.21","Neutron Holdings, Inc. dba Lime","San Francisco","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a179aad9-580c-4c2d-9d03-6dd7f21c9e2c","e98ce41e-9594-4ff2-8df4-95f0888571af"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"12000.0","ARCADIS","SAN FRANCISCO","CA","94104",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6eb27ef3-cef0-455c-8a0c-6e0b55a628b8","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","SOMA HOTEL SF","SAN FRANCISCO","CA","94158",,,,,,,,,,,,,,,,,,,,,,,,,,,,"93daeab3-9bec-4c72-b2a5-f9516d7cc5f6","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Peterson, Rich H.","contact","Lighthouse Public Affairs",,"0.0","STRAFFIC AMERICA, LLC","VIE","VA","22182",,,,,,,,,,,,,,,,,,,,,,,,,,,,"43030887-98a1-4409-9813-ed9c1d01a1b5","9a7f3881-a86e-4161-9c27-af479cb28930"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"5000.0","SECURITY PROPERTIES","SEATTLE","WA","98104",,,,,,,,,,,,,,,,,,,,,,,,,,,,"b0508d01-1aec-4447-af08-e3cadaa37154","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"3500.0","SCHNIZER PROPERTIES (FORMERLY HARSCH)","SAN FRANCISCO","CA","94108",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3cc6024a-8c77-4361-83ac-fafb8c518500","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Wilson, Lauren","contact","Pacific Gas and Electric Company",,"358.15","Pacific Gas and Electric Company","San Francisco","CA","94177",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a026811b-7dc4-4e58-aea5-96906a7e3792","a4a751ca-77c7-4502-8987-1c8bcfb3c639"
"PaymentReceived","2022-07-31T00:00:00.000","Lindsey, Greg","contact","Morgan Stanley Investment Management Inc.",,"216.0","Morgan Stanley Investment Management Inc.","New York","NY","10036",,,,,,,,,,,,,,,,,,,,,,,,,,,,"37a56f39-6da2-4892-bfbd-2d7101a218f0","20ace22a-849a-4aa6-8a55-baae1c7b2879"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"15000.0","TEAMSTER JOINT COUNCIL 7","SAN FRANCISCO","CA","94134",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7794991d-3a7c-49da-9b94-e1706afa743f","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","BOULEVARD RESTAURANT","SAN FRANCISCO","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"83f7017b-8eed-4f47-94c7-37110fae4863","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2000.0","PARAMOUNT GROUP (75 HOWARD OWNER LP)","SAN FRANCISCO","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5a5d46cf-43c5-4ab1-a758-8caf3061a2d4","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","ILLUMINATE","SAN FRANCISCO","CA","94131",,,,,,,,,,,,,,,,,,,,,,,,,,,,"c5b1f7de-ebee-4599-84bb-05e92d26d5a8","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"5000.0","AutoReturn","San Francisco","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8ceb30df-96cd-4c06-8e38-03813ceccd36","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"0.0","TZK BROADWAY, LLC","SACRAMENTO","CA","95814",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5f7b84de-96a6-4ab2-8896-32410711483a","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Miller, Martha","contact","Platinum Advisors San Francisco",,"7500.0","CAPITAL ONE ","MCLEAN","VA","22102",,,,,,,,,,,,,,,,,,,,,,,,,,,,"ceb6ba26-af30-48cd-a777-03c003e932d9","3371cf74-ea61-488b-a2b6-e2bf3cdc272b"
"PaymentReceived","2022-07-31T00:00:00.000","Tourk, Alex","contact","Ground Floor Public Affairs",,"15000.0","Whole Foods Market","Austin","TX","78703",,,,,,,,,,,,,,,,,,,,,,,,,,,,"45659679-d97d-4484-a868-b33f49e6203e","7764461b-f2c7-41e5-8569-36f355314ff2"
"PaymentReceived","2022-07-31T00:00:00.000","Peterson, Rich H.","contact","Lighthouse Public Affairs",,"11666.67","AT&T","SAN FRANCISCO","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a2722929-e431-4f71-bbef-0c07482a6f9a","9a7f3881-a86e-4161-9c27-af479cb28930"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"10000.0","LANDIFY ECT CORPORATION","LOS ANGELES","CA","90071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"cdea6157-b7f9-4ef9-891f-5cd3dc7d82d1","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Hansen, Mark","contact","Prologis",,"0.0","Prologis","San Francisco","CA","94111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"551d993d-c10b-401e-96c6-1638fb1043cb","2e70f715-e343-4803-ac24-7dc63e35cbd8"
"PaymentReceived","2022-07-31T00:00:00.000","Tourk, Alex","contact","Ground Floor Public Affairs",,"10000.0","Verizon","San Francisco","CA","94105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"b262bab4-5fd6-47ab-80e1-59dffbaaf621","7764461b-f2c7-41e5-8569-36f355314ff2"
"PaymentReceived","2022-07-31T00:00:00.000","Tourk, Alex","contact","Ground Floor Public Affairs",,"10000.0","Lyft","San Francisco","CA","94107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"aac09e3f-426f-41da-bca3-36bf044beea0","7764461b-f2c7-41e5-8569-36f355314ff2"
"PaymentReceived","2022-07-31T00:00:00.000","Tourk, Alex","contact","Ground Floor Public Affairs",,"15000.0","Episcopal Community Services","San Francisco","CA","94103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a9070580-d2d5-4370-8234-265c50e2f28e","7764461b-f2c7-41e5-8569-36f355314ff2"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"5000.0","UNIVERSITY OF SAN FRANCISCO","SAN FRANCISCO","CA","94117",,,,,,,,,,,,,,,,,,,,,,,,,,,,"90383f58-c47f-4f2c-93d0-9205eaf55278","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Tourk, Alex","contact","Ground Floor Public Affairs",,"12500.0","EVGo Services LLC","Los Angeles","CA","90064",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a2774648-ba5d-4881-9771-4d06eed68e3b","7764461b-f2c7-41e5-8569-36f355314ff2"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"8500.0","WEBCOR","SAN FRANCISCO","CA","94107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"12090432-a846-4150-9ddb-3287e01d8c44","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","Peterson, Rich H.","contact","Lighthouse Public Affairs",,"5000.0","BRISTLECONE REAL ESTATE COMPANY LLC","LOS ANGELES","CA","90017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"e3922426-2252-4d9c-927a-c99d7ee23585","9a7f3881-a86e-4161-9c27-af479cb28930"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","BRADY THERAPEUTIC RIDING","SAN FRANCISCO","CA","94132",,,,,,,,,,,,,,,,,,,,,,,,,,,,"cdbeebfc-2994-4f76-bbb6-2ed6b4418ec9","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"0.0","TEAMSTERS LOCAL #665","SAN FRANCISCO","CA","94109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"a11c1c6b-77d0-47f7-b6da-aff4025d4892","d412c658-98b7-41a1-a7a8-188423ca278e"
"PaymentReceived","2022-07-31T00:00:00.000","GRUWELL, CHRIS S.","contact","NEW DEAL ADVISERS",,"2000.0","AMBASSADOR THEATRE GROUP","SAN FRANCISCO","CA","94102",,,,,,,,,,,,,,,,,,,,,,,,,,,,"f3c38373-7baa-47b5-8438-799d1c9b7b33","d412c658-98b7-41a1-a7a8-188423ca278e"
