"title","url","date"
"State adds five additional language options to Missouri Vaccine Navigator","https://health.mo.gov/news/newsitem/uuid/e7f14be6-1ea9-43c0-8254-462f19581449/state-adds-five-additional-language-options-to-missouri-vaccine-navigator","2021-05-17T00:00:00.000"
"DHSS provides virus variant updates from wastewater monitoring project","https://health.mo.gov/news/newsitem/uuid/31bcc035-ed09-4d40-976f-fc9136c81c38/dhss-provides-virus-variant-updates-from-wastewater-monitoring-project","2021-05-14T00:00:00.000"
"DHSS authorizes Pfizer COVID-19 vaccine administration for adolescents","https://health.mo.gov/news/newsitem/uuid/25ecab6d-9662-450f-b160-a211aef4170d/dhss-authorizes-pfizer-covid-19-vaccine-administration-for-adolescents","2021-05-12T00:00:00.000"
"More COVID-19 testing options increase accessibility","https://health.mo.gov/news/newsitem/uuid/885a067c-2b1c-480a-a270-18333827f2da/more-covid-19-testing-options-increase-accessibility","2021-04-30T00:00:00.000"
"State launches Spanish language version of Missouri Vaccine Navigator","https://health.mo.gov/news/newsitem/uuid/aeffb2e5-0c2b-4120-915a-805840921c5b/state-launches-spanish-language-version-of-missouri-vaccine-navigator","2021-04-27T00:00:00.000"
"Missouri vaccinators to resume use of J&J vaccine","https://health.mo.gov/news/newsitem/uuid/c949a216-1f7c-4db2-996f-16183ff93971/missouri-vaccinators-to-resume-use-of-j-j-vaccine","2021-04-23T00:00:00.000"
"Missouri’s work toward vaccine accessibility for those with disabilities highlighted at national level","https://health.mo.gov/news/newsitem/uuid/ceb90f31-270f-4062-b830-8044c2f27a53/missouri-s-work-toward-vaccine-accessibility-for-those-with-disabilities-highlighted-at-national-level","2021-04-21T00:00:00.000"
"Missouri reaches milestone: one in three Missourians have initiated vaccination","https://governor.mo.gov/press-releases/archive/missouri-reaches-milestone-one-three-missourians-have-initiated-vaccination","2021-04-16T00:00:00.000"
"Missouri pauses J&J COVID-19 vaccine administration","https://health.mo.gov/news/newsitem/uuid/e0e3308d-fcc3-44e2-9aef-15f96895eb90/missouri-pauses-j-j-covid-19-vaccine-administration","2021-04-13T00:00:00.000"
"State vaccination teams surpass one-quarter million vaccines administered to Missourians","https://governor.mo.gov/press-releases/archive/state-vaccination-teams-surpass-one-quarter-million-vaccines-administered","2021-04-06T00:00:00.000"
"Governor Parson announces state-supported mega vaccination site in Springfield","https://governor.mo.gov/press-releases/archive/governor-parson-announces-state-supported-mega-vaccination-site-springfield","2021-03-31T00:00:00.000"
"Governor Parson and FEMA announce eight week effort to expand vaccination in St. Louis area","https://governor.mo.gov/press-releases/archive/governor-parson-and-fema-announce-eight-week-effort-expand-vaccinations-st","2021-03-29T00:00:00.000"
"Governor Parson applauds vaccination efforts as phase two of COVID-19 vaccine plan opens","https://governor.mo.gov/press-releases/archive/governor-parson-applauds-vaccination-efforts-phase-two-covid-19-vaccine-plan","2021-03-29T00:00:00.000"
"Missouri updates demographic estimates used in vaccination dashboard","https://health.mo.gov/news/newsitem/uuid/ac92bc0e-a11d-473e-a066-206e2c1b3235/missouri-updates-demographic-estimates-used-in-vaccination-dashboard","2021-03-25T00:00:00.000"
"Missouri launches new statewide transportation resource guide to expand COVID-19 vaccine access to rural, suburban and urban communities across the state","https://health.mo.gov/news/newsitem/uuid/2ada5c68-c2ac-42a9-b4cd-b26282b56123/missouri-launches-new-statewide-transportation-resource-guide-to-expand-covid-19-vaccine-access-to-rural-suburban-and-urban-communities-across-the-state","2021-03-24T00:00:00.000"
"Kansas City Area Vaccination Events Exceed Expectations","https://governor.mo.gov/press-releases/archive/kansas-city-area-vaccination-events-exceed-expectations","2021-03-22T00:00:00.000"
"COVID-19 vaccinator eligibility expands to additional medical professionals and students","https://health.mo.gov/news/newsitem/uuid/8945a116-a3e4-47c6-a8b9-7eac39f55059/covid-19-vaccinator-eligibility-expands-to-additional-medical-professionals-and-students","2021-03-22T00:00:00.000"
"Governor Parson announces timeline for activation of Phase 2 and 3 of Missouri's COVID-19 vaccination plan","https://governor.mo.gov/press-releases/archive/governor-parson-announces-timeline-activation-phase-2-and-3-missouris-covid","2021-03-18T00:00:00.000"
"Governor Parson announces additional vaccines allocated to St. Louis area vaccination events","https://governor.mo.gov/press-releases/archive/governor-parson-announces-additional-vaccines-allocated-st-louis-area","2021-03-18T00:00:00.000"
"Governor Parson announces mega vaccination site in St. Louis","https://governor.mo.gov/press-releases/archive/governor-parson-announces-mega-vaccination-site-st-louis","2021-03-16T00:00:00.000"
"Governor Parson announces mega vaccination site in Kansas City","https://governor.mo.gov/press-releases/archive/governor-parson-announces-mega-vaccination-site-kansas-city","2021-03-11T00:00:00.000"
"DHSS issues statewide order for Janssen COVID-19 vaccine administration","https://health.mo.gov/news/newsitem/uuid/e5aeb2a9-7a91-4e43-9756-2cbc9bf19de1/dhss-issues-statewide-order-for-janssen-covid-19-vaccine-administration","2021-02-28T00:00:00.000"
"DHSS collaborates with Area Agencies on Aging to ensure vaccine access for Missouri seniors","https://health.mo.gov/news/newsitem/uuid/55ff784b-f80a-412e-9b9c-f47f84888dce/dhss-collaborates-with-area-agencies-on-aging-to-ensure-vaccine-access-for-missouri-seniors","2021-02-15T00:00:00.000"
"Missouri moves to allow recently retired healthcare providers to administer COVID-19 vaccine","https://health.mo.gov/news/newsitem/uuid/fc1a9984-cc4b-4fde-9416-fa29b356470e/missouri-moves-to-allow-recently-retired-healthcare-providers-to-administer-covid-19-vaccine","2021-02-09T00:00:00.000"
"Federal Retail Pharmacy Program to begin vaccinations in Missouri Friday","https://health.mo.gov/news/newsitem/uuid/d1a14395-3ca0-40a7-a07c-b8c945fae412/federal-retail-pharmacy-program-to-begin-vaccinations-in-missouri-friday","2021-02-09T00:00:00.000"
"State launches Missouri COVID-19 Vaccine Navigator","https://governor.mo.gov/press-releases/archive/state-launches-missouri-covid-19-vaccine-navigator","2021-02-08T00:00:00.000"
"Hospitals to support high throughput vaccine distribution in Missouri","https://health.mo.gov/news/newsitem/uuid/82fe19f5-9282-4e51-8c0c-a633c787010c/hospitals-to-support-high-throughput-vaccine-distribution-in-missouri","2021-02-01T00:00:00.000"
"Governor Parson announces launch of new COVID-19 vaccination dashboard","https://governor.mo.gov/press-releases/archive/governor-parson-announces-launch-new-covid-19-vaccination-dashboard","2021-01-26T00:00:00.000"
"Governor Parson announces mass vaccination, targeted vaccination sites across the state","https://governor.mo.gov/press-releases/archive/governor-parson-announces-mass-vaccination-targeted-vaccination-sites-across","2021-01-20T00:00:00.000"
"Governor Parson announces activation of first tier of Phase 1B of Missouri's COVID-19 vaccination plan","https://governor.mo.gov/press-releases/archive/governor-parson-announces-activation-first-tier-phase-1b-missouris-covid-19","2021-01-14T00:00:00.000"
"DHSS executes plans for Moderna COVID-19 vaccine administration","https://health.mo.gov/news/newsitem/uuid/9beb8e9a-ab96-49ce-ab92-348afa46b37f/dhss-executes-plans-for-moderna-covid-19-vaccine-administration","2020-12-20T00:00:00.000"
"DHSS issues statewide order for Pfizer-BioNTech COVID-19 vaccine administration","https://health.mo.gov/news/newsitem/uuid/cfc68903-8060-414e-af49-781b55c52760/dhss-issues-statewide-order-for-pfizer-biontech-covid-19-vaccine-administration","2020-12-14T00:00:00.000"
"DHSS Director Randall Williams attends President Trump?s Operation Warp Speed summit at White House as FDA advisory panel endorses Pfizer?s COVID-19 vaccine","https://health.mo.gov/news/newsitem/uuid/148fc903-73a3-4e3e-acdf-8e0b5fb2f44b/dhss-director-randall-williams-attends-president-trump-s-operation-warp-speed-summit-at-white-house-as-fda-advisory-panel-endorses-pfizer-s-covid-19-vaccine","2020-12-10T00:00:00.000"
"Governor Parson announces launch of new COVID-19 vaccine website for Missourians","https://governor.mo.gov/press-releases/archive/governor-parson-announces-launch-new-covid-19-vaccine-website-missourians","2021-11-24T00:00:00.000"
"Governor Parson announces completion of Missouri's COVID-19 vaccine plan, submission to CDC","https://governor.mo.gov/press-releases/archive/governor-parson-announces-completion-missouri-covid-19-vaccine-plan","2021-10-15T00:00:00.000"
