"code","name","policy_no","stplan","medselect","group_ind","eligibility","issue_basis","age_rate","effective_date","lives","reqrate","phone","website","open_closed"
"13100","Omaha Insurance Company","NM36","GH","N","I","These policy forms will be issued to all individuals age 65+ who are eligible for Medicare. In states where required by law, these forms will also be issued to individuals under the age of 65 and eligible for Medicare due to disability or ESRD.","UW","IA","2022-08-01T00:00:00.000","449","0","(800) 667-2937","www.mutualofomaha.com/states","O"
"25178","State Farm Mutual Automobile Insurance Company","97037","A","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","35","0.1","866-855-1212","www.statefarm.com","O"
"25178","State Farm Mutual Automobile Insurance Company","97038","C","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","587","0.1","866-855-1212","www.statefarm.com","O"
"25178","State Farm Mutual Automobile Insurance Company","97039","F","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","2559","0.1","866-855-1212","www.statefarm.com","O"
"25178","State Farm Mutual Automobile Insurance Company","97067","D","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","0","-0.1","866-855-1212","www.statefarm.com","O"
"25178","State Farm Mutual Automobile Insurance Company","97068","G","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","49","-0.1","866-855-1212","www.statefarm.com","O"
"25178","State Farm Mutual Automobile Insurance Company","97069","N","N","I","An insured is eligible to apply provided he or she is entitled to receive benefits under Medicare regardless of age.","UW","IA","2022-01-01T00:00:00.000","12","-0.1","866-855-1212","www.statefarm.com","O"
"28207","Anthem Insurance Companies, Inc.","APPLANAM(17)-MO-T","A","N","I","The minimum issue age is 65, except for those individuals under age 65 that become eligible for Medicare due to disability.","UW","IA","2022-01-01T00:00:00.000","0","0","1-800-490-6217","www.anthem.com","O"
"28207","Anthem Insurance Companies, Inc.","APPLANFM(17)-MO-T","F","N","I","The minimum issue age is 65, except for those individuals under age 65 that become eligible for Medicare due to disability.","UW","IA","2022-01-01T00:00:00.000","2324","0.099","1-800-490-6217","www.anthem.com","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSelect-B-10-MK-UW","B","Y","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","72","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSelect-C-10-MK-UW","C","Y","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","24","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSelect-F-10-MK-UW","F","Y","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","215","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSelect-G-16-MK","G","Y","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","51","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSelect-N-10-MK-UW","N","Y","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","46","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSupp-A-10-MK-UW","A","N","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","16","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSupp-C-10-MK-UW","C","N","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","135","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSupp-F-10-MK-UW","F","N","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","4142","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSupp-G-16-MK","G","N","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","998","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"47171","Blue Cross and Blue Shield of Kansas City","BCBSKC-MedSupp-N-10-MK-UW","N","N","I","Available to Medicare-Eligible Individuals.","UW","IA","2022-01-01T00:00:00.000","85","0","816-395-2583","https://www.bluekc.com/consumer/medicare/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAA2010","A","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","0","0.05","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAB2010","B","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","1","0.05","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAC2010","C","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","2","0.05","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAD2010","D","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","15","0.05","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAF2010","F","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","22","0.05","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAG2010","G","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","18","0","1-800-848-0123","https://www.uct.org/","O"
"56383","Order of United Commercial Travelers of America (The)","MSIAN2010","N","N","I","all ages (under 65 where disabled)","GI","IA","2022-06-01T00:00:00.000","24","0.05","1-800-848-0123","https://www.uct.org/","O"
"56499","Assured Life Association","MTA20","A","N","I","Available to persons aged 65-99 who have Medicare Parts A and B, and persons under age 65 who qualify for Medicare Part B by reason of disability.","UW","IA","2021-08-01T00:00:00.000","0","0.199","(855) 394-1850","www.assuredlife.org","O"
"56499","Assured Life Association","MTA24","F","N","I","Available to persons aged 65-99 who have Medicare Parts A and B, and persons under age 65 who qualify for Medicare Part B by reason of disability.","UW","IA","2021-08-01T00:00:00.000","690","0.201","(855) 394-1850","www.assuredlife.org","O"
"56499","Assured Life Association","MTA25","G","N","I","Available to persons aged 65-99 who have Medicare Parts A and B, and persons under age 65 who qualify for Medicare Part B by reason of disability.","UW","IA","2021-08-01T00:00:00.000","113","0.199","(855) 394-1850","www.assuredlife.org","O"
"56499","Assured Life Association","MTA31","N","N","I","Available to persons aged 65-99 who have Medicare Parts A and B, and persons under age 65 who qualify for Medicare Part B by reason of disability.","UW","IA","2021-08-01T00:00:00.000","19","0.202","(855) 394-1850","www.assuredlife.org","O"
"60176","SBLI USA Life Insurance Company, Inc.","MSPAIS21MO","A","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","0","0","877-725-4872","www.prosperitylife.com","O"
"60176","SBLI USA Life Insurance Company, Inc.","MSPFIS21MO","F","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","0","0","877-725-4872","www.prosperitylife.com","O"
"60176","SBLI USA Life Insurance Company, Inc.","MSPGIS21MO","G","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","0","0","877-725-4872","www.prosperitylife.com","O"
"60176","SBLI USA Life Insurance Company, Inc.","MSPNIS21MO","N","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","0","0","877-725-4872","www.prosperitylife.com","O"
"60183","S.USA Life Insurance Company, Inc.","MSPAIU16MO","A","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","0","0.18","877-725-4872","www.prosperitylife.com","O"
"60183","S.USA Life Insurance Company, Inc.","MSPCIU16MO","C","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","9","0.18","877-725-4872","www.prosperitylife.com","O"
"60183","S.USA Life Insurance Company, Inc.","MSPFIU16MO","F","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","31","0.18","877-725-4872","www.prosperitylife.com","O"
"60183","S.USA Life Insurance Company, Inc.","MSPGIU16MO","G","N","I","All Ages","GI","IA","2021-09-01T00:00:00.000","94","0.18","877-725-4872","www.prosperitylife.com","O"
"60542","The American Home Life Insurance Company","AMHMSP22A-MO","A","N","I","65 or older","GI","IA","2022-07-01T00:00:00.000","0","0","785-235-6276","https://www.amhomelife.com","O"
"60542","The American Home Life Insurance Company","AMHMSP22F-MO","F","N","I","65 or older","GI","IA","2022-07-01T00:00:00.000","0","0","785-235-6276","https://www.amhomelife.com","O"
"60542","The American Home Life Insurance Company","AMHMSP22G-MO","G","N","I","65 or older","GI","IA","2022-07-01T00:00:00.000","0","0","785-235-6276","https://www.amhomelife.com","O"
"60542","The American Home Life Insurance Company","AMHMSP22N-MO","N","N","I","65 or older","GI","IA","2022-07-01T00:00:00.000","0","0","785-235-6276","https://www.amhomelife.com","O"
"61859","Christian Fidelity Life Insurance Company","2010-104-A-MO","A","N","I","All Medicare-Eligible","GI","IA","2021-11-01T00:00:00.000","0","0.055","(866) 641-9999","www.oxfordlife.com","O"
"61859","Christian Fidelity Life Insurance Company","2010-104-C-MO","C","N","I","All Medicare-Eligible","GI","IA","2021-11-01T00:00:00.000","69","0.055","(866) 641-9999","www.oxfordlife.com","O"
"61859","Christian Fidelity Life Insurance Company","2010-104-N-MO","N","N","I","All Medicare-Eligible","GI","IA","2021-11-01T00:00:00.000","87","0.055","(866) 641-9999","www.oxfordlife.com","O"
"61883","ManhattanLife Assurance Company of America","MCMSIAMO","A","N","I","65 or older","GI","IA","2021-06-14T00:00:00.000","0","0","800-877-7703","https://www.manhattanlife.com/","O"
"61883","ManhattanLife Assurance Company of America","MCMSIFMO","F","N","I","65 or older","GI","IA","2021-06-14T00:00:00.000","0","0","800-877-7703","https://www.manhattanlife.com/","O"
"61883","ManhattanLife Assurance Company of America","MCMSIGMO","G","N","I","65 or older","GI","IA","2021-06-14T00:00:00.000","0","0","800-877-7703","https://www.manhattanlife.com/","O"
"61883","ManhattanLife Assurance Company of America","MCMSINMO","N","N","I","65 or older","GI","IA","2021-06-14T00:00:00.000","0","0","800-877-7703","https://www.manhattanlife.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-A","A","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","0","0.14","816-391-2000","https://www.americo.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-C","C","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","0","0.06","816-391-2000","https://www.americo.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-D","D","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","0","0.06","816-391-2000","https://www.americo.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-F","F","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","994","0.14","816-391-2000","https://www.americo.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-G","G","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","1441","0.1","816-391-2000","https://www.americo.com/","O"
"61999","Americo Financial Life and Annuity Insurance Company","AMO500-N","N","N","I","All Ages","GI","IA","2021-12-01T00:00:00.000","133","0.06","816-391-2000","https://www.americo.com/","O"
"63444","Accendo Insurance Company","ACCMSP20A MO","A","N","I","All ages","UW","IA","2022-07-01T00:00:00.000","0","0.09","(800) 264-4000 optio","https://www.aetnaseniorproducts.com/ssi/index.html","O"
"63444","Accendo Insurance Company","ACCMSP20F MO","F","N","I","All ages","UW","IA","2022-07-01T00:00:00.000","66","0.08","(800) 264-4000 optio","https://www.aetnaseniorproducts.com/ssi/index.html","O"
"63444","Accendo Insurance Company","ACCMSP20G MO","G","N","I","All ages","UW","IA","2022-07-01T00:00:00.000","13","0.08","(800) 264-4000 optio","https://www.aetnaseniorproducts.com/ssi/index.html","O"
"63444","Accendo Insurance Company","ACCMSP20N MO","N","N","I","All ages","UW","IA","2022-07-01T00:00:00.000","233","0","(800) 264-4000 optio","https://www.aetnaseniorproducts.com/ssi/index.html","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-A","A","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","0","0.12","888-290-1085","www.slaico.com","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-F","F","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","0","0.12","888-290-1085","www.slaico.com","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-G","G","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","4","0.12","888-290-1085","www.slaico.com","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-GHD","GH","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","2","0.12","888-290-1085","www.slaico.com","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-M","M","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","0","0.12","888-290-1085","www.slaico.com","O"
"63657","Garden State Life Insurance Company","GSL-2020-MO-N","N","N","I","UA 65 / 65+","GI","IA","2022-07-01T00:00:00.000","0","0.12","888-290-1085","www.slaico.com","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanA_1710","A","N","I","Underwriting when outside open enrollment or guarantee issue periods.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanC_1710","C","N","I","Underwriting when outside open enrollment or guarantee issue periods. Only available to applicants first eligible for Medicare before 1/1/2020.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanF_1710","F","N","I","Underwriting when outside open enrollment or guarantee issue periods. Only available to applicants first eligible for Medicare before 1/1/2020.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanG_1710","G","N","I","Underwriting when outside open enrollment or guarantee issue periods.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanK_1710","K","N","I","Underwriting when outside open enrollment or guarantee issue periods.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanL_1710","L","N","I","Underwriting when outside open enrollment or guarantee issue periods.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"64149","The EPIC Life Insurance Company","EPIC_PlanN_1710","N","N","I","Underwriting when outside open enrollment or guarantee issue periods.","GI","IA","2022-01-01T00:00:00.000","0","0","1-800-236-8809","https://www.wpshealth.com/medsupp/index.shtml","O"
"65870","Manhattan Life Insurance Company","MLMS6AMO","A","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","0","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","Manhattan Life Insurance Company","MLMS6BMO","B","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","5","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","Manhattan Life Insurance Company","MLMS6CMO","C","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","28","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","Manhattan Life Insurance Company","MLMS6DMO","D","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","75","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","Manhattan Life Insurance Company","MLMS6FMO","F","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","2281","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","Manhattan Life Insurance Company","MLMS6GMO","G","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","5892","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"65870","The Manhattan Life Insurance Company","MLMS6MMO","M","N","I","ALL AGES","GI","IA","2019-05-01T00:00:00.000","0","0.13","1-800-877-7703","www.manhattanlife.com","O"
"65870","Manhattan Life Insurance Company","MLMS6NMO","N","N","I","65 or older","GI","IA","2021-05-01T00:00:00.000","1164","0.18","800-877-7703","https://www.manhattanlife.com/","O"
"67059","GPM Health and Life Insurance Company","MTM20","A","N","I","These plans are available to persons age 65 and older who have Medicare parts A and B and to persons under age 65 who have Medicare part B.","UW","IA","2021-10-01T00:00:00.000","0","0.17","(877) 844-1036","www.gpmhealthandlife.com","O"
"67059","GPM Health and Life Insurance Company","MTM24","F","N","I","These plans are available to persons age 65 and older who have Medicare parts A and B and to persons under age 65 who have Medicare part B.","UW","IA","2021-10-01T00:00:00.000","250","0.1619","(877) 844-1036","www.gpmhealthandlife.com","O"
"67059","GPM Health and Life Insurance Company","MTM25","G","N","I","These plans are available to persons age 65 and older who have Medicare parts A and B and to persons under age 65 who have Medicare part B.","UW","IA","2021-10-01T00:00:00.000","141","0.1673","(877) 844-1036","www.gpmhealthandlife.com","O"
"67059","GPM Health and Life Insurance Company","MTM31","N","N","I","These plans are available to persons age 65 and older who have Medicare parts A and B and to persons under age 65 who have Medicare part B.","UW","IA","2021-10-01T00:00:00.000","13","0.1669","(877) 844-1036","www.gpmhealthandlife.com","O"
"67326","Old Surety Life Insurance Company","600-A-MO","A","N","I","65 or older","GI","IA","2021-06-01T00:00:00.000","3","0","800-272-5466","www.oldsurety.com","O"
"67326","Old Surety Life Insurance Company","600-F-MO","F","N","I","65 or older","GI","IA","2021-06-01T00:00:00.000","4097","0.05","800-272-5466","www.oldsurety.com","O"
"67326","Old Surety Life Insurance Company","600-G-MO","G","N","I","65 or older","GI","IA","2021-06-01T00:00:00.000","1823","0.03","800-272-5466","www.oldsurety.com","O"
"67369","Cigna Health and Life Insurance Company","CHLIC-MS-IA-A-MO","A","N","I","The policy will be issued to persons age 65 and over who are eligible for Medicare Parts A and B and who meet the underwriting criteria for these underwriting classes. They will also be issued to disabled individuals eligible for Medicare in those st","GI","IA","2022-01-01T00:00:00.000","0","0.08","1-855-891-9368","https://www.cigna.com/medicare/supplemental","O"
"67369","Cigna Health and Life Insurance Company","CHLIC-MS-IA-F-MO","F","N","I","The policy will be issued to persons age 65 and over who are eligible for Medicare Parts A and B and who meet the underwriting criteria for these underwriting classes. They will also be issued to disabled individuals eligible for Medicare in those st","GI","IA","2022-01-01T00:00:00.000","9755","0.13","1-855-891-9368","https://www.cigna.com/medicare/supplemental","O"
"67369","Cigna Health and Life Insurance Company","CHLIC-MS-IA-G-MO","G","N","I","The policy will be issued to persons age 65 and over who are eligible for Medicare Parts A and B and who meet the underwriting criteria for these underwriting classes. They will also be issued to disabled individuals eligible for Medicare in those st","GI","IA","2022-01-01T00:00:00.000","2280","0.1","1-855-891-9368","https://www.cigna.com/medicare/supplemental","O"
"67369","Cigna Health and Life Insurance Company","CHLIC-MS-IA-HDF-MO","FH","N","I","The policy will be issued to persons age 65 and over who are eligible for Medicare Parts A and B and who meet the underwriting criteria for these underwriting classes. They will also be issued to disabled individuals eligible for Medicare in those st","GI","IA","2022-01-01T00:00:00.000","171","0","1-855-891-9368","https://www.cigna.com/medicare/supplemental","O"
"67369","Cigna Health and Life Insurance Company","CHLIC-MS-IA-N-MO","N","N","I","The policy will be issued to persons age 65 and over who are eligible for Medicare Parts A and B and who meet the underwriting criteria for these underwriting classes. They will also be issued to disabled individuals eligible for Medicare in those st","GI","IA","2022-01-01T00:00:00.000","527","0.03","1-855-891-9368","https://www.cigna.com/medicare/supplemental","O"
"67628","Pekin Life Insurance Company","H45A","A","N","I","65+ and Disabled Individuals","UW","IA","2021-07-01T00:00:00.000","0","0","1800-322-0160","www.pekininsurance.com","O"
"67628","Pekin Life Insurance Company","H46F","F","N","I","65+ and Disabled Individuals","UW","IA","2021-07-01T00:00:00.000","168","0.09","1800-322-0160","www.pekininsurance.com","O"
"67628","Pekin Life Insurance Company","H53G","G","N","I","65+ and Disabled Individuals","UW","IA","2021-07-01T00:00:00.000","375","0.08","1800-322-0160","www.pekininsurance.com","O"
"67628","Pekin Life Insurance Company","H54N","N","N","I","65+ and Disabled Individuals","UW","IA","2021-07-01T00:00:00.000","123","0.03","1800-322-0160","www.pekininsurance.com","O"
"68462","Reserve National Insurance Co","MCS-10-A","A","N","I","Disability for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","0","0.05","1.800.654.9106","reservenational.com","O"
"68462","Reserve National Insurance Co","MCS-10-C","C","N","I","Disability for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","0","0.05","1.800.654.9106","reservenational.com","O"
"68462","Reserve National Insurance Co","MCS-10-F","F","N","I","Disability for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","58","0.15","1.800.654.9106","reservenational.com","O"
"68462","Reserve National Insurance Co","MCS-10-F-HD","FH","N","I","Disablility for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","48","0.15","1.800.654.9106","reservenational.com","O"
"68462","Reserve National Insurance Co","MCS-10-G","G","N","I","Disability for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","262","0.15","1.800.654.9106","reservenational.com","O"
"68462","Reserve National Insurance Co","MCS-10-N","N","N","I","Disability for under 65; 65 or older","GI","IA","2021-05-03T00:00:00.000","29","0.05","1.800.654.9106","reservenational.com","O"
"69132","State Mutual Insurance Company","MSMSAI2010MO","A","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSBI2010MO","B","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSCI2010MO","C","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDAI2010MO","A","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDBI2010MO","B","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDCI2010MO","C","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDDI2010MO","D","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDFI2010MO","F","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","2","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDGI2010MO","G","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDI2010MO","D","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDMI2010MO","M","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDNI2010MO","N","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSDRI2010MO","FH","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSFI2010MO","F","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSGI2010MO","G","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSMI2010MO","M","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSNI2010MO","N","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
"69132","State Mutual Insurance Company","MSMSRI2010MO","FH","N","I","Under 65 rates available","UW","IA","2021-09-01T00:00:00.000","0","0","(877) 872-5500","www.statemutualinsurance.com","O"
