"fiscal_year","program_code","program","object_code","object","fund_type_code","fund_type","fund_code","organization_group_code","fund","organization_group","fund_category_code","department_code","fund_category","department","related_govt_unit","character_code","character","sub_object_code","sub_object","job_family_code","job_family","job_code","job","actual"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.05"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.33"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8444","Deputy Probation Officer","2.22"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.02"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8444","Deputy Probation Officer","0.21"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8444","Deputy Probation Officer","0.08"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","0900","Management","8435","Div Director, Adult Probation","0.18"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.04"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.05"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.47"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8444","Deputy Probation Officer","3.39"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.03"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8444","Deputy Probation Officer","0.37"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8444","Deputy Probation Officer","0.09"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","0900","Management","8435","Div Director, Adult Probation","0.08"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.02"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.07"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.56"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8444","Deputy Probation Officer","4.35"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.03"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","5","ADP","Work Orders/Overhead","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8444","Deputy Probation Officer","0.42"
"2003","AKB","Community Services","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8444","Deputy Probation Officer","0.14"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","8435","Div Director, Adult Probation","0.65"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.85"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","1.36"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8400","Probation & Parole","8444","Deputy Probation Officer","12.70"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.05"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.07"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8444","Deputy Probation Officer","0.46"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","0900","Management","8435","Div Director, Adult Probation","0.15"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.05"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.12"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8444","Deputy Probation Officer","0.87"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","0900","Management","8435","Div Director, Adult Probation","0.08"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.06"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8434","Sprv Adult Probation Ofc","0.12"
"2003","AKG","Pre - Sentencing Investigation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501050","Misc-Other Timeoff","8400","Probation & Parole","8444","Deputy Probation Officer","0.76"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","8436","Chief Adult Probation Officer","0.84"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1000","Information Systems","1054","IS Business Analyst-Principal","0.87"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1200","Personnel","1244","Senior Personnel Analyst","0.83"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1408","Principal Clerk","1.13"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1410","Chief Clerk","0.88"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1424","Clerk Typist","6.60"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","1.26"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1430","Transcriber Typist","3.09"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1432","Senior Transcriber Typist","0.80"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.75"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1454","Executive Secretary 3","0.87"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1600","Payroll, Billing & Accounting","1630","Account Clerk","1.68"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1600","Payroll, Billing & Accounting","1632","Senior Account Clerk","0.78"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1600","Payroll, Billing & Accounting","1652","Accountant II","0.87"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1800","Budget, Admn & Stats Analysis","1824","Pr Administrative Analyst","0.85"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","4300","Revenue","4308","Senior Collections Officer","0.84"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","4300","Revenue","4322","Cashier 3","0.78"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.50"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8400","Probation & Parole","8444","Deputy Probation Officer","0.87"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","0900","Management","8436","Chief Adult Probation Officer","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1200","Personnel","1244","Senior Personnel Analyst","0.03"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1408","Principal Clerk","0.12"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1410","Chief Clerk","0.05"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1424","Clerk Typist","0.38"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.13"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1430","Transcriber Typist","0.49"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1432","Senior Transcriber Typist","0.05"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.09"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1454","Executive Secretary 3","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1600","Payroll, Billing & Accounting","1630","Account Clerk","0.11"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1600","Payroll, Billing & Accounting","1632","Senior Account Clerk","0.08"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1600","Payroll, Billing & Accounting","1652","Accountant II","0.06"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1800","Budget, Admn & Stats Analysis","1824","Pr Administrative Analyst","0.04"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","4300","Revenue","4308","Senior Collections Officer","0.07"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","4300","Revenue","4322","Cashier 3","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.03"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501020","Misc-Sick Pay","8400","Probation & Parole","8444","Deputy Probation Officer","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","0900","Management","8436","Chief Adult Probation Officer","0.05"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1000","Information Systems","1054","IS Business Analyst-Principal","0.03"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1200","Personnel","1244","Senior Personnel Analyst","0.01"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1408","Principal Clerk","0.09"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1410","Chief Clerk","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1424","Clerk Typist","0.34"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.05"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1430","Transcriber Typist","0.20"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1432","Senior Transcriber Typist","0.07"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1446","Secretary 2","0.04"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1454","Executive Secretary 3","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1600","Payroll, Billing & Accounting","1630","Account Clerk","0.10"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1600","Payroll, Billing & Accounting","1632","Senior Account Clerk","0.06"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1800","Budget, Admn & Stats Analysis","1824","Pr Administrative Analyst","0.02"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","4300","Revenue","4308","Senior Collections Officer","0.03"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","1GAGF","01","General Fund","Public Protection","1","ADP","Operating","Adult Probation","No","501","Salaries","501040","Misc-Vacation","4300","Revenue","4322","Cashier 3","0.09"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501040","Misc-Vacation","1400","Clerical, Secretarial & Steno","1426","Senior Clerk Typist","0.04"
"2003","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","2S","Special Revenue Funds","2SPPF","01","Public Protection Fund","Public Protection","4","ADP","Grants","Adult Probation","No","501","Salaries","501040","Misc-Vacation","8400","Probation & Parole","8444","Deputy Probation Officer","0.05"
