"fiscal_year","program_code","program","object_code","object","fund_type_code","fund_type","organization_group_code","fund_code","organization_group","fund","department_code","fund_category_code","department","fund_category","related_govt_unit","character_code","character","sub_object_code","sub_object","job_family_code","job_family","job_code","job","budget"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1000","Information Systems","1054","IS Business Analyst-Principal","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1200","Personnel","1244","Senior Personnel Analyst","0.77"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1408","Principal Clerk","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1424","Clerk Typist","6.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1430","Transcriber Typist","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1454","Executive Secretary 3","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1600","Payroll, Billing & Accounting","1222","Sr Payroll & Personnel Clerk","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1600","Payroll, Billing & Accounting","1652","Accountant II","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1800","Budget, Admn & Stats Analysis","1823","Senior Administrative Analyst","1.00"
"2010","ASH","Administration - Adult Probation","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","ADP","1","Adult Probation","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8400","Probation & Parole","8438","Chief Deputy Adlt Probation Of","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9992M","Department Salary Adjustment","-0.37"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-11.23"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9995M","Positions Not Detailed - Miscellaneous","-2.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","TEMPM","Temporary Positions","0.13"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","0931","Manager III","0.80"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","0932","Manager IV","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","8148","Chf District Atty Investigator","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8129","Victim/Witness Investigator 1","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8131","Victim/Witness Investigator 2","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8133","Victim/Witness Investigator 3","0.06"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8135","Asst Chf Victim/Wit Invstgtor","0.75"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8146","District Attry's Investigator","16.93"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8147","Sr District Atty Investigator","6.85"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8149","Asst Chf Dist Atty's Invstgtor","2.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8150","Pr Distatty Invstgtor,Specunit","2.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","75.05"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8181","Assistant Chief Attorney 1","2.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8182","Head Atty, Civil & Criminal","13.15"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8183","Assistant Chief Attorney 2","2.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-0.36"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8146","District Attry's Investigator","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","0.40"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8132","Da Investigative Assist","1.00"
"2010","AIA","Felony Prosecution","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8133","Victim/Witness Investigator 3","2.00"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-0.11"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1458","Legal Secretary 1","1.00"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8132","Da Investigative Assist","0.25"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8147","Sr District Atty Investigator","1.00"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","2.90"
"2010","AID","Career Criminal Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8182","Head Atty, Civil & Criminal","0.65"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-3.89"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","TEMPM","Temporary Positions","0.55"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8132","Da Investigative Assist","0.51"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8133","Victim/Witness Investigator 3","2.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8146","District Attry's Investigator","2.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8147","Sr District Atty Investigator","1.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8149","Asst Chf Dist Atty's Invstgtor","1.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8173","Legal Assistant","1.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","5","District Attorney","Work Orders/Overhead","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","4.85"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-7.62"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","TEMPM","Temporary Positions","0.55"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1458","Legal Secretary 1","0.25"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8129","Victim/Witness Investigator 1","9.75"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8131","Victim/Witness Investigator 2","2.10"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8132","Da Investigative Assist","1.80"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8133","Victim/Witness Investigator 3","3.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8135","Asst Chf Victim/Wit Invstgtor","4.26"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8137","Chf Victim/Witness Invstgtor","1.00"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8146","District Attry's Investigator","3.82"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8147","Sr District Atty Investigator","0.30"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8150","Pr Distatty Invstgtor,Specunit","0.20"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","11.07"
"2010","AIE","Work Orders & Grants","501","Permanent Salaries-Misc","2S","Special Revenue Funds","01","2SPPF","Public Protection","Public Protection Fund","DAT","4","District Attorney","Grants","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8182","Head Atty, Civil & Criminal","1.20"
"2010","AIF","Misdemeanor Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-1.55"
"2010","AIF","Misdemeanor Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8132","Da Investigative Assist","4.00"
"2010","AIF","Misdemeanor Prosecution","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","14.00"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-0.05"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8131","Victim/Witness Investigator 2","1.00"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8146","District Attry's Investigator","3.00"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8147","Sr District Atty Investigator","1.00"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8149","Asst Chf Dist Atty's Invstgtor","1.00"
"2010","AIH","Child Abduction","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","3","District Attorney","Continuing Projects","No","501","Salaries","501010","Perm Salaries-Misc-Regular","8100","Legal & Court","8177","Attorney (Civil/Criminal)","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0000","Turnover Allowance/Adjustment","9993M","Attrition Savings - Miscellaneous","-1.58"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","0923","Manager II","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","0900","Management","0931","Manager III","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1000","Information Systems","1011","IS Technician Assistant","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1000","Information Systems","1023","IS Administrator 3","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1000","Information Systems","1043","IS Engineer-Senior","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1404","Clerk","2.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1400","Clerical, Secretarial & Steno","1458","Legal Secretary 1","6.78"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1500","Administrative Secretarial","1520","Cfdntal Sctry To Distric Atty","1.00"
"2010","AII","Support Services","501","Permanent Salaries-Misc","1G","General Fund","01","1GAGF","Public Protection","General Fund","DAT","1","District Attorney","Operating","No","501","Salaries","501010","Perm Salaries-Misc-Regular","1800","Budget, Admn & Stats Analysis","1824","Pr Administrative Analyst","1.00"
