"categor_a_indicador","nombre_indicador","pa_s","a_o_fecha","a_o_n_mero","puntaje"
"Pilar","2. Presupuesto por resultados","Perú","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","2. Presupuesto por resultados","Promedio","2007-01-01T00:00:00.000","2007","1.5"
"Pilar","2. Presupuesto por resultados","Promedio","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","2. Presupuesto por resultados","Región CAN","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","2. Presupuesto por resultados","Región CAN","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","2. Presupuesto por resultados","Región Caribe","2007-01-01T00:00:00.000","2007","0.8"
"Pilar","2. Presupuesto por resultados","Región Caribe","2013-01-01T00:00:00.000","2013","1.1"
"Pilar","2. Presupuesto por resultados","Región CID","2007-01-01T00:00:00.000","2007","1.2"
"Pilar","2. Presupuesto por resultados","Región CID","2013-01-01T00:00:00.000","2013","1.8"
"Pilar","2. Presupuesto por resultados","Región Cono Sur","2007-01-01T00:00:00.000","2007","2.6"
"Pilar","2. Presupuesto por resultados","Región Cono Sur","2013-01-01T00:00:00.000","2013","3.1"
"Pilar","2. Presupuesto por resultados","República Dominicana","2007-01-01T00:00:00.000","2007","1.0"
"Pilar","2. Presupuesto por resultados","República Dominicana","2013-01-01T00:00:00.000","2013","1.7"
"Pilar","2. Presupuesto por resultados","Suriname","2007-01-01T00:00:00.000","2007","0.5"
"Pilar","2. Presupuesto por resultados","Suriname","2013-01-01T00:00:00.000","2013","0.6"
"Pilar","2. Presupuesto por resultados","Trinidad y Tobago","2007-01-01T00:00:00.000","2007","0.6"
"Pilar","2. Presupuesto por resultados","Trinidad y Tobago","2013-01-01T00:00:00.000","2013","1.0"
"Pilar","2. Presupuesto por resultados","Uruguay","2007-01-01T00:00:00.000","2007","1.8"
"Pilar","2. Presupuesto por resultados","Uruguay","2013-01-01T00:00:00.000","2013","2.9"
"Pilar","3. Gestión Financiera Pública","Argentina","2007-01-01T00:00:00.000","2007","3.3"
"Pilar","3. Gestión Financiera Pública","Argentina","2013-01-01T00:00:00.000","2013","3.4"
"Pilar","3. Gestión Financiera Pública","Bahamas","2007-01-01T00:00:00.000","2007","1.9"
"Pilar","3. Gestión Financiera Pública","Bahamas","2013-01-01T00:00:00.000","2013","2.3"
"Pilar","3. Gestión Financiera Pública","Barbados","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","3. Gestión Financiera Pública","Barbados","2013-01-01T00:00:00.000","2013","2.5"
"Pilar","3. Gestión Financiera Pública","Belice","2007-01-01T00:00:00.000","2007","0.9"
"Pilar","3. Gestión Financiera Pública","Belice","2013-01-01T00:00:00.000","2013","1.2"
"Pilar","3. Gestión Financiera Pública","Brasil","2007-01-01T00:00:00.000","2007","4.0"
"Pilar","3. Gestión Financiera Pública","Brasil","2013-01-01T00:00:00.000","2013","4.3"
"Pilar","3. Gestión Financiera Pública","Chile","2007-01-01T00:00:00.000","2007","4.5"
"Pilar","3. Gestión Financiera Pública","Chile","2013-01-01T00:00:00.000","2013","4.7"
"Pilar","3. Gestión Financiera Pública","Colombia","2007-01-01T00:00:00.000","2007","3.5"
"Pilar","3. Gestión Financiera Pública","Colombia","2013-01-01T00:00:00.000","2013","3.7"
"Pilar","3. Gestión Financiera Pública","Costa Rica","2007-01-01T00:00:00.000","2007","3.2"
"Pilar","3. Gestión Financiera Pública","Costa Rica","2013-01-01T00:00:00.000","2013","3.6"
"Pilar","3. Gestión Financiera Pública","Desviación Estándar","2007-01-01T00:00:00.000","2007","0.9"
"Pilar","3. Gestión Financiera Pública","Desviación Estándar","2013-01-01T00:00:00.000","2013","0.9"
"Pilar","3. Gestión Financiera Pública","Ecuador","2007-01-01T00:00:00.000","2007","2.3"
"Pilar","3. Gestión Financiera Pública","Ecuador","2013-01-01T00:00:00.000","2013","2.9"
"Pilar","3. Gestión Financiera Pública","El Salvador","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","3. Gestión Financiera Pública","El Salvador","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","3. Gestión Financiera Pública","Guatemala","2007-01-01T00:00:00.000","2007","3.0"
"Pilar","3. Gestión Financiera Pública","Guatemala","2013-01-01T00:00:00.000","2013","3.4"
"Pilar","3. Gestión Financiera Pública","Guyana","2007-01-01T00:00:00.000","2007","1.4"
"Pilar","3. Gestión Financiera Pública","Guyana","2013-01-01T00:00:00.000","2013","2.0"
"Pilar","3. Gestión Financiera Pública","Haití","2007-01-01T00:00:00.000","2007","1.3"
"Pilar","3. Gestión Financiera Pública","Haití","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","3. Gestión Financiera Pública","Honduras","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","3. Gestión Financiera Pública","Honduras","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","3. Gestión Financiera Pública","Jamaica","2007-01-01T00:00:00.000","2007","2.2"
"Pilar","3. Gestión Financiera Pública","Jamaica","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","3. Gestión Financiera Pública","México","2007-01-01T00:00:00.000","2007","4.0"
"Pilar","3. Gestión Financiera Pública","México","2013-01-01T00:00:00.000","2013","4.5"
"Pilar","3. Gestión Financiera Pública","Nicaragua","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","3. Gestión Financiera Pública","Nicaragua","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","3. Gestión Financiera Pública","Panamá","2007-01-01T00:00:00.000","2007","2.7"
"Pilar","3. Gestión Financiera Pública","Panamá","2013-01-01T00:00:00.000","2013","3.1"
"Pilar","3. Gestión Financiera Pública","Paraguay","2007-01-01T00:00:00.000","2007","2.3"
"Pilar","3. Gestión Financiera Pública","Paraguay","2013-01-01T00:00:00.000","2013","2.8"
"Pilar","3. Gestión Financiera Pública","Perú","2007-01-01T00:00:00.000","2007","3.1"
"Pilar","3. Gestión Financiera Pública","Perú","2013-01-01T00:00:00.000","2013","3.4"
"Pilar","3. Gestión Financiera Pública","Promedio","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","3. Gestión Financiera Pública","Promedio","2013-01-01T00:00:00.000","2013","2.9"
"Pilar","3. Gestión Financiera Pública","Región CAN","2007-01-01T00:00:00.000","2007","3.0"
"Pilar","3. Gestión Financiera Pública","Región CAN","2013-01-01T00:00:00.000","2013","3.3"
"Pilar","3. Gestión Financiera Pública","Región Caribe","2007-01-01T00:00:00.000","2007","1.8"
"Pilar","3. Gestión Financiera Pública","Región Caribe","2013-01-01T00:00:00.000","2013","2.2"
"Pilar","3. Gestión Financiera Pública","Región CID","2007-01-01T00:00:00.000","2007","2.6"
"Pilar","3. Gestión Financiera Pública","Región CID","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","3. Gestión Financiera Pública","Región Cono Sur","2007-01-01T00:00:00.000","2007","3.3"
"Pilar","3. Gestión Financiera Pública","Región Cono Sur","2013-01-01T00:00:00.000","2013","3.6"
"Pilar","3. Gestión Financiera Pública","República Dominicana","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","3. Gestión Financiera Pública","República Dominicana","2013-01-01T00:00:00.000","2013","2.6"
"Pilar","3. Gestión Financiera Pública","Suriname","2007-01-01T00:00:00.000","2007","1.4"
"Pilar","3. Gestión Financiera Pública","Suriname","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","3. Gestión Financiera Pública","Trinidad y Tobago","2007-01-01T00:00:00.000","2007","1.6"
"Pilar","3. Gestión Financiera Pública","Trinidad y Tobago","2013-01-01T00:00:00.000","2013","2.2"
"Pilar","3. Gestión Financiera Pública","Uruguay","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","3. Gestión Financiera Pública","Uruguay","2013-01-01T00:00:00.000","2013","2.9"
"Pilar","4. Gestión de programas y proyectos ","Argentina","2007-01-01T00:00:00.000","2007","1.5"
"Pilar","4. Gestión de programas y proyectos ","Argentina","2013-01-01T00:00:00.000","2013","2.1"
"Pilar","4. Gestión de programas y proyectos ","Bahamas","2007-01-01T00:00:00.000","2007","0.8"
"Pilar","4. Gestión de programas y proyectos ","Bahamas","2013-01-01T00:00:00.000","2013","0.8"
"Pilar","4. Gestión de programas y proyectos ","Barbados","2007-01-01T00:00:00.000","2007","1.3"
"Pilar","4. Gestión de programas y proyectos ","Barbados","2013-01-01T00:00:00.000","2013","1.8"
"Pilar","4. Gestión de programas y proyectos ","Belice","2007-01-01T00:00:00.000","2007","0.7"
"Pilar","4. Gestión de programas y proyectos ","Belice","2013-01-01T00:00:00.000","2013","1.2"
"Pilar","4. Gestión de programas y proyectos ","Brasil","2007-01-01T00:00:00.000","2007","2.9"
"Pilar","4. Gestión de programas y proyectos ","Brasil","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","4. Gestión de programas y proyectos ","Chile","2007-01-01T00:00:00.000","2007","3.5"
"Pilar","4. Gestión de programas y proyectos ","Chile","2013-01-01T00:00:00.000","2013","3.9"
"Pilar","4. Gestión de programas y proyectos ","Colombia","2007-01-01T00:00:00.000","2007","3.5"
"Pilar","4. Gestión de programas y proyectos ","Colombia","2013-01-01T00:00:00.000","2013","3.7"
"Pilar","4. Gestión de programas y proyectos ","Costa Rica","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","4. Gestión de programas y proyectos ","Costa Rica","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","4. Gestión de programas y proyectos ","Desviación Estándar","2007-01-01T00:00:00.000","2007","0.8"
"Pilar","4. Gestión de programas y proyectos ","Desviación Estándar","2013-01-01T00:00:00.000","2013","0.8"
"Pilar","4. Gestión de programas y proyectos ","Ecuador","2007-01-01T00:00:00.000","2007","1.8"
"Pilar","4. Gestión de programas y proyectos ","Ecuador","2013-01-01T00:00:00.000","2013","2.7"
"Pilar","4. Gestión de programas y proyectos ","El Salvador","2007-01-01T00:00:00.000","2007","2.1"
"Pilar","4. Gestión de programas y proyectos ","El Salvador","2013-01-01T00:00:00.000","2013","2.7"
"Pilar","4. Gestión de programas y proyectos ","Guatemala","2007-01-01T00:00:00.000","2007","2.2"
"Pilar","4. Gestión de programas y proyectos ","Guatemala","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","4. Gestión de programas y proyectos ","Guyana","2007-01-01T00:00:00.000","2007","1.3"
"Pilar","4. Gestión de programas y proyectos ","Guyana","2013-01-01T00:00:00.000","2013","1.4"
"Pilar","4. Gestión de programas y proyectos ","Haití","2007-01-01T00:00:00.000","2007","0.8"
"Pilar","4. Gestión de programas y proyectos ","Haití","2013-01-01T00:00:00.000","2013","1.1"
"Pilar","4. Gestión de programas y proyectos ","Honduras","2007-01-01T00:00:00.000","2007","2.5"
"Pilar","4. Gestión de programas y proyectos ","Honduras","2013-01-01T00:00:00.000","2013","2.7"
"Pilar","4. Gestión de programas y proyectos ","Jamaica","2007-01-01T00:00:00.000","2007","1.9"
"Pilar","4. Gestión de programas y proyectos ","Jamaica","2013-01-01T00:00:00.000","2013","2.1"
"Pilar","4. Gestión de programas y proyectos ","México","2007-01-01T00:00:00.000","2007","2.7"
"Pilar","4. Gestión de programas y proyectos ","México","2013-01-01T00:00:00.000","2013","3.5"
"Pilar","4. Gestión de programas y proyectos ","Nicaragua","2007-01-01T00:00:00.000","2007","1.7"
"Pilar","4. Gestión de programas y proyectos ","Nicaragua","2013-01-01T00:00:00.000","2013","2.3"
"Pilar","4. Gestión de programas y proyectos ","Panamá","2007-01-01T00:00:00.000","2007","1.7"
"Pilar","4. Gestión de programas y proyectos ","Panamá","2013-01-01T00:00:00.000","2013","2.0"
"Pilar","4. Gestión de programas y proyectos ","Paraguay","2007-01-01T00:00:00.000","2007","1.1"
"Pilar","4. Gestión de programas y proyectos ","Paraguay","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","4. Gestión de programas y proyectos ","Perú","2007-01-01T00:00:00.000","2007","2.6"
"Pilar","4. Gestión de programas y proyectos ","Perú","2013-01-01T00:00:00.000","2013","2.5"
"Pilar","4. Gestión de programas y proyectos ","Promedio","2007-01-01T00:00:00.000","2007","1.9"
"Pilar","4. Gestión de programas y proyectos ","Promedio","2013-01-01T00:00:00.000","2013","2.3"
"Pilar","4. Gestión de programas y proyectos ","Región CAN","2007-01-01T00:00:00.000","2007","2.6"
"Pilar","5.  Seguimiento y Evaluación","Guyana","2013-01-01T00:00:00.000","2013","0.9"
"Pilar","4. Gestión de programas y proyectos ","Región CAN","2013-01-01T00:00:00.000","2013","3.0"
"Pilar","4. Gestión de programas y proyectos ","Región Caribe","2007-01-01T00:00:00.000","2007","1.4"
"Pilar","4. Gestión de programas y proyectos ","Región Caribe","2013-01-01T00:00:00.000","2013","1.7"
"Pilar","4. Gestión de programas y proyectos ","Región CID","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","4. Gestión de programas y proyectos ","Región CID","2013-01-01T00:00:00.000","2013","2.4"
"Pilar","4. Gestión de programas y proyectos ","Región Cono Sur","2007-01-01T00:00:00.000","2007","2.1"
"Pilar","4. Gestión de programas y proyectos ","Región Cono Sur","2013-01-01T00:00:00.000","2013","2.6"
"Pilar","4. Gestión de programas y proyectos ","República Dominicana","2007-01-01T00:00:00.000","2007","2.7"
"Pilar","4. Gestión de programas y proyectos ","República Dominicana","2013-01-01T00:00:00.000","2013","2.5"
"Pilar","4. Gestión de programas y proyectos ","Suriname","2007-01-01T00:00:00.000","2007","1.2"
"Pilar","4. Gestión de programas y proyectos ","Suriname","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","4. Gestión de programas y proyectos ","Trinidad y Tobago","2007-01-01T00:00:00.000","2007","2.0"
"Pilar","4. Gestión de programas y proyectos ","Trinidad y Tobago","2013-01-01T00:00:00.000","2013","2.0"
"Pilar","4. Gestión de programas y proyectos ","Uruguay","2007-01-01T00:00:00.000","2007","1.4"
"Pilar","4. Gestión de programas y proyectos ","Uruguay","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","5.  Seguimiento y Evaluación","Argentina","2013-01-01T00:00:00.000","2013","0.8"
"Pilar","5.  Seguimiento y Evaluación","Bahamas","2007-01-01T00:00:00.000","2007","0.8"
"Pilar","5.  Seguimiento y Evaluación","Bahamas","2013-01-01T00:00:00.000","2013","0.8"
"Pilar","5.  Seguimiento y Evaluación","Barbados","2007-01-01T00:00:00.000","2007","1.2"
"Pilar","5.  Seguimiento y Evaluación","Barbados","2013-01-01T00:00:00.000","2013","1.2"
"Pilar","5.  Seguimiento y Evaluación","Belice","2007-01-01T00:00:00.000","2007","0.4"
"Pilar","5.  Seguimiento y Evaluación","Belice","2013-01-01T00:00:00.000","2013","0.4"
"Pilar","5.  Seguimiento y Evaluación","Brasil","2007-01-01T00:00:00.000","2007","3.9"
"Pilar","5.  Seguimiento y Evaluación","Brasil","2013-01-01T00:00:00.000","2013","4.0"
"Pilar","5.  Seguimiento y Evaluación","Chile","2007-01-01T00:00:00.000","2007","4.5"
"Pilar","5.  Seguimiento y Evaluación","Chile","2013-01-01T00:00:00.000","2013","4.6"
"Pilar","5.  Seguimiento y Evaluación","Colombia","2007-01-01T00:00:00.000","2007","3.7"
"Pilar","5.  Seguimiento y Evaluación","Colombia","2013-01-01T00:00:00.000","2013","3.9"
"Pilar","5.  Seguimiento y Evaluación","Costa Rica","2007-01-01T00:00:00.000","2007","3.0"
"Pilar","5.  Seguimiento y Evaluación","Costa Rica","2013-01-01T00:00:00.000","2013","3.4"
"Pilar","5.  Seguimiento y Evaluación","Desviación Estándar","2007-01-01T00:00:00.000","2007","1.2"
"Pilar","5.  Seguimiento y Evaluación","Desviación Estándar","2013-01-01T00:00:00.000","2013","1.2"
"Pilar","5.  Seguimiento y Evaluación","Ecuador","2007-01-01T00:00:00.000","2007","1.7"
"Pilar","5.  Seguimiento y Evaluación","Ecuador","2013-01-01T00:00:00.000","2013","2.3"
"Pilar","5.  Seguimiento y Evaluación","El Salvador","2007-01-01T00:00:00.000","2007","0.7"
"Pilar","5.  Seguimiento y Evaluación","El Salvador","2013-01-01T00:00:00.000","2013","1.1"
"Pilar","5.  Seguimiento y Evaluación","Guatemala","2007-01-01T00:00:00.000","2007","1.5"
"Pilar","5.  Seguimiento y Evaluación","Guatemala","2013-01-01T00:00:00.000","2013","1.5"
"Pilar","5.  Seguimiento y Evaluación","Guyana","2007-01-01T00:00:00.000","2007","0.3"
"Pilar","5.  Seguimiento y Evaluación","Haití","2007-01-01T00:00:00.000","2007","1.1"
"Pilar","5.  Seguimiento y Evaluación","Haití","2013-01-01T00:00:00.000","2013","1.3"
"Pilar","5.  Seguimiento y Evaluación","Honduras","2007-01-01T00:00:00.000","2007","2.2"
"Pilar","5.  Seguimiento y Evaluación","Honduras","2013-01-01T00:00:00.000","2013","2.0"
"Pilar","5.  Seguimiento y Evaluación","Jamaica","2007-01-01T00:00:00.000","2007","0.5"
"Pilar","5.  Seguimiento y Evaluación","Jamaica","2013-01-01T00:00:00.000","2013","1.5"
"Pilar","5.  Seguimiento y Evaluación","México","2007-01-01T00:00:00.000","2007","3.3"
"Pilar","5.  Seguimiento y Evaluación","México","2013-01-01T00:00:00.000","2013","4.2"
"Pilar","5.  Seguimiento y Evaluación","Nicaragua","2007-01-01T00:00:00.000","2007","1.0"
"Pilar","5.  Seguimiento y Evaluación","Nicaragua","2013-01-01T00:00:00.000","2013","1.4"
"Pilar","5.  Seguimiento y Evaluación","Panamá","2007-01-01T00:00:00.000","2007","1.0"
"Pilar","5.  Seguimiento y Evaluación","Panamá","2013-01-01T00:00:00.000","2013","1.2"
"Pilar","5.  Seguimiento y Evaluación","Paraguay","2007-01-01T00:00:00.000","2007","0.4"
"Pilar","5.  Seguimiento y Evaluación","Paraguay","2013-01-01T00:00:00.000","2013","0.7"
"Pilar","5.  Seguimiento y Evaluación","Perú","2007-01-01T00:00:00.000","2007","1.2"
"Pilar","5.  Seguimiento y Evaluación","Perú","2013-01-01T00:00:00.000","2013","2.0"
"Pilar","5.  Seguimiento y Evaluación","Promedio","2007-01-01T00:00:00.000","2007","1.6"
"Pilar","5.  Seguimiento y Evaluación","Promedio","2013-01-01T00:00:00.000","2013","1.9"
"Pilar","5.  Seguimiento y Evaluación","Región CAN","2007-01-01T00:00:00.000","2007","2.2"
"Pilar","5.  Seguimiento y Evaluación","Región CAN","2013-01-01T00:00:00.000","2013","2.8"
"Pilar","5.  Seguimiento y Evaluación","Región Caribe","2007-01-01T00:00:00.000","2007","0.8"
