"country","pais","grupo","indicator","indicador","indicator_id","sub_indicator_if_applicable","sub_indicator_id_if_applicable","level","level_name","value","unit","complementary_data","year_date","year_text","notes","notas","source"
"Argentina","Argentina","AFFORDABLE","Types of lenders operating in the housing micro-finance (HMF) sector.","Los tipos de prestamistas que operan en el sector de micro-financiación de la vivienda (HMF).","15","Type of Lender: Special non-deposit MFIs","15.2","Nacional","Argentina","0",,"Yes = 1, No = 0","2013-01-01T00:00:00.000","2013",,,"Housing Finance Information Network (HOFINET). 2013. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","Types of lenders operating in the housing micro-finance (HMF) sector.","Los tipos de prestamistas que operan en el sector de micro-financiación de la vivienda (HMF).","15","Type of Lender: NGOs","15.3","Nacional","Argentina","1",,"Yes = 1, No = 0","2013-01-01T00:00:00.000","2013",,,"Housing Finance Information Network (HOFINET). 2013. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","Is there a ceiling on lending interest rates for microcredit?","¿Existe un límite máximo a las tasas de interés para préstamos de microcrédito?","16",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","GREEN AND SUSTAINABLE ","Illegal or irregular construction in protected areas is demolished ","¿La construcción ilegal o irregular en áreas protegidas son demolidas? ","83",,,"Nacional","Argentina",,,,,,,,
"Argentina","Argentina","AFFORDABLE","Types of originating lenders as a percentage of market share.","Tipos de prestamistas originarios/ participación en el mercado.","18","Type of originating lenders: Universal/commercial banks","18.1","Nacional","Argentina","100","% of market share",,"2011-01-01T00:00:00.000","2011","Regulated Deposit-taking Institutions (DTIs) in all member jurisidictions are subject to the supervision of prudential regulators. In some jurisdictions, DTIs are concurrently regulated by separate conduct regulators.",,"Housing Finance Information Network (HOFINET). 2011. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","Is mortgage default insurance available? What is the typical MI product?","¿Hay disponibilidad de seguros por mora en la hipoteca? ¿Cuál es el producto típico?","20",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Are credit guarantee systems used? ","¿Se utilizan sistemas de garantía de crédito?","21",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2013-01-01T00:00:00.000","2013",,,"Housing Finance Information Network (HOFINET). 2013. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22",,,"Nacional","Argentina",,,"See sub-indicators 22.1 - 22.4",,,,,
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22","Type of funding source: Retail Funding","22.1","Nacional","Argentina","1",,"Yes = 1, No = 0
Retail funding is the primary source for mortgage funding.","2012-01-01T00:00:00.000","2012",,,"Housing Finance Information Network (HOFINET). 2012. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22","Type of funding source: Wholesale funding","22.2","Nacional","Argentina","0",,"Yes = 1, No = 0","2012-01-01T00:00:00.000","2012",,,"Housing Finance Information Network (HOFINET). 2012. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22","Type of funding source: Funding through market bonds","22.3","Nacional","Argentina","0",,"Yes = 1, No = 0","2012-01-01T00:00:00.000","2012",,,"Housing Finance Information Network (HOFINET). 2012. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22","Type of funding source: Funding through securitization of mortgages","22.4","Nacional","Argentina","1",,"Yes = 1, No = 0
Funding through securitization of mortgages is the tertiary source for mortgage funding.","2012-01-01T00:00:00.000","2012",,,"Housing Finance Information Network (HOFINET). 2012. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","What are the main funding sources for mortgages?","¿Cuáles son las principales fuentes de financiación de hipotecas? ","22","Type of funding source: Other","22.5","Nacional","Argentina","1",,"Yes = 1, No = 0
Government public housing programs are the secondary source for mortgage funding.","2012-01-01T00:00:00.000","2012",,,"Housing Finance Information Network (HOFINET). 2012. Argentina Country Profile.  Retrieved from: http://www.hofinet.org/countries/country.aspx?regionID=4&id=8"
"Argentina","Argentina","AFFORDABLE","Is mortgage lending available for both newly-built and existing houses?  ","¿El Crédito Hipotecario Está Disponible Tanto Para La Construcción De Viviendas Nuevas Como Para Viviendas Existentes? ","23",,,"Nacional","Argentina","1",,"Yes=1, No=0, or newly-built only =0.5, existing only=0.5 ","2015-01-01T00:00:00.000","2015","Reference value based on the analysis of three of the major mortgage lending institutions nationwide: Banco de la Nación Argentina, Banco Hipotecario, y Programa Crédito Argentino (PROCREAR) ","Valor de referencia basado en un análisis de tres de las instituciones principales de crédito hipotecario nacionales: Banco de la Nación Argentina, Banco Hipotecario, y Programa Crédito Argentino (PROCREAR) ","- Banco de la Nación Argentina. 2015. Retrieved from: http://www.bna.com.ar/Personas/NacionCasaPropia
- Banco Hipotecario, 2015. Retrieved from: http://www.hipotecario.com.ar/default.asp?id=329
- Programa Crédito Argentino (PROCREAR). 2015. http://procrear.anses.gob.ar/programa"
"Argentina","Argentina","AFFORDABLE","Is mortgage lending available for the construction of rental housing? ","¿El Crédito Hipotecario Está Disponible Para La Construcción De Vivienda De Alquiler? ","24",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2015-01-01T00:00:00.000","2015","The exception at the national level is the PROCREAR program. ","La exepción al nivel nacional es el programa de PROCREAR","Reporte Inmobiliario Database. 2015. Retrieved from: http://www.reporteinmobiliario.com/nuke/article19-reporte-inmobiliario.html"
"Argentina","Argentina","AFFORDABLE","Is construction lending for residential development (infrastructure and housing) allowed? ","¿Está Permitido El Crédito Para El Desarrollo De Infraestructura Y Vivienda Residencial?","25",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2015-01-01T00:00:00.000","2015","Banco Hipotecario offers credit to finance real state housing developments","El Banco Hipotecario ofrece crédito para financiar instalaciones de vivienda.","- Banco Hipotecario, 2015. Retrieved from: http://www.hipotecario.com.ar/default.asp?id=321"
"Argentina","Argentina","AFFORDABLE","Are there specific laws that deal with mortgages?","¿Existen leyes específicas para hipotecas?","26",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2015-01-01T00:00:00.000","2015","Legal instruments of the Law 24.441 on Financing for Housing and construction (See indicator 4) and the norms that modify it","Instrumentos legales de la ley 24.441 del financiamiento de vivienda y construcción (ver el indicador 4) y las normas que la modifiquen","Ley Nº 24.441 Financiamiento de la vivienda y la construcción. 1994. Retrieved from: http://www.infoleg.gob.ar/infolegInternet/anexos/0-4999/812/norma.htm"
"Argentina","Argentina","AFFORDABLE","Are there subsidized funding sources for mortgage lenders? ","¿Existen fuentes de financiación subvencionadas para prestamistas hipotecarios? ","27",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Are there subsidies to households on housing finance? ","¿Existen subsidios a los hogares para la financiación de la vivienda? ","28",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2015-01-01T00:00:00.000","2015","The ""PROCREAR BICENTENARIO"" program of the Nacional Government offers 400,000 mortgage loans with preferential interest rate and credit conditions.","El programa ¨PROCREAR BICENTENARIO¨del gobierno nacional ofrece 400,000 créditos hipotecarios con tazas de interés bajas y condiciones de crédito  preferenciales","Programa Crédito Argentino (PROCREAR). 2015. Retreived from:
http://procrear.anses.gob.ar/programa"
"Argentina","Argentina","AFFORDABLE","What taxes apply to Residential Real Estate? ","¿Qué impuestos aplican a los bienes raíces residenciales? ","29",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Are there tax benefits on rental properties?","¿Existen beneficios fiscales en propiedades de alquiler?","30",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Scope, quality, and accessibility of credit information through public and private credit registries","Alcance, calidad y accesibilidad de la información crediticia a través de registros de crédito públicos y privados","31",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","There are regulations allowing for restrictive covenants in residential communities ","Hay regulaciones que permitan cláusulas restrictivas en las comunidades residenciales ","32",,,"Nacional","Argentina","1",,"Yes = 1, No = 0","2015-01-01T00:00:00.000","2015","Law 13.512 Art. 6 of Horizontal Property establishes that buildings' co-ownership agreements are the rules to fulfill in terms of morality and coexistance.","Establece el artículo 6 de la ley 13.512 de la propiedad horizontal que acuerdos de co-propiedad de edificios establecen las normas para la moralidad y coexistencia","Ley Nº 13.512  - Regimen Legal de La Propiedad Horizontal. 1948. Article 6. Retrieved from: http://www.infoleg.gob.ar/infolegInternet/anexos/45000-49999/46362/norma.htm
and
http://www.infoleg.gob.ar/infolegInternet/anexos/125000-129999/127737/texact.htm"
"Argentina","Argentina","AFFORDABLE","What is the housing budget as a percentage of the total national government budget in the last year? ","Porcentaje Del Presupuesto Definitivo De Inversión En Vivienda Sobre El Total Del Presupuesto De Gasto De Inversión.","33",,,"Nacional","Argentina","1.44","%",,"2014-01-01T00:00:00.000","2014","2014 Budget for housing and urban development of $13,373.6 million ARS, total public budget for 2014 of $927,624.2 million ARS","El presupuesto 2014 para vivienda y desarrollo urbano fue de $ 13,373.6 millones de ARS, de un presupuesto público total para 2014 de $ 927,624.2 millones ARS","Argentina Ministerio de Economía y Finanzas Públicas: El Presupuesto General de la Administración Nacional para 2014. retreived from: http://www.mecon.gov.ar/onp/html/presupresumen/resum14.pdf"
"Argentina","Argentina","AFFORDABLE","Poverty headcount ratio at urban poverty line ","Tasa De Incidencia De La Pobreza Según La Línea De Pobreza Urbana","34",,,"Nacional","Argentina","4.66","% of urban population","Data is from First Sememter 2013","2013-01-01T00:00:00.000","2013",,,"Instituto Nacional de Estadistica y Censos (INDEC). 2013. Poverty Indices. Retrieved from:
http://www.indec.mecon.gov.ar/nivel4_default.asp?id_tema_1=4&id_tema_2=27&id_tema_3=64"
"Argentina","Argentina","AFFORDABLE","Employment (% of total labor force)","Empleo (% de la fuerza laboral total)","35",,,"Nacional","Argentina",,,"See sub-indicators 35.1 - 35.3",,,,,
"Argentina","Argentina","AFFORDABLE","Employment (% of total labor force)","Empleo (% de la fuerza laboral total)","35","Employment","35.1","Nacional","Argentina","42.10","%",,"2014-01-01T00:00:00.000","2014","INDEC tool requires to consult data one by one for each region. Underemployment rate adds demanding (looking for a full time job) and no-demanding (not looking for a full time job) underemployment","La herramientade INDEC requiere consultar los datos uno por uno para cada región. La tasa de subempleo añade exigentes (en busca de un trabajo a tiempo completo) y no-exigentes (no en busca de un trabajo a tiempo completo) ","Instituto Nacional de Estadistica y Censos (INDEC). 2014. Quarterly Employment and Unemployment Indicators. La Encuesta Permanente de Hogares (EPH) y la Encuesta Anual de Hogares Urbanos (EAHU). Retrieved from:
http://www.indec.mecon.gov.ar/nivel4_default.asp?id_tema_1=4&id_tema_2=31&id_tema_3=58"
"Argentina","Argentina","AFFORDABLE","Employment (% of total labor force)","Empleo (% de la fuerza laboral total)","35","Unemployment","35.2","Nacional","Argentina","6.90","%",,"2014-01-01T00:00:00.000","2014","INDEC tool requires to consult data one by one for each region. Underemployment rate adds demanding (looking for a full time job) and no-demanding (not looking for a full time job) underemployment","La herramientade INDEC requiere consultar los datos uno por uno para cada región. La tasa de subempleo añade exigentes (en busca de un trabajo a tiempo completo) y no-exigentes (no en busca de un trabajo a tiempo completo) ","Instituto Nacional de Estadistica y Censos (INDEC). 2014. Quarterly Employment and Unemployment Indicators. La Encuesta Permanente de Hogares (EPH) y la Encuesta Anual de Hogares Urbanos (EAHU). Retrieved from:
http://www.indec.mecon.gov.ar/nivel4_default.asp?id_tema_1=4&id_tema_2=31&id_tema_3=58"
"Argentina","Argentina","AFFORDABLE","Number of firms originating and funding mortgage loans ","Número de firmas que originan y proveen fondos para préstamos hipotecarios","17",,,"Local","Buenos Aires",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Employment (% of total labor force)","Empleo (% de la fuerza laboral total)","35","Underemployment","35.3","Nacional","Argentina","9.10","%",,"2014-01-01T00:00:00.000","2014","INDEC tool requires to consult data one by one for each region. Underemployment rate adds demanding (looking for a full time job) and no-demanding (not looking for a full time job) underemployment","La herramientade INDEC requiere consultar los datos uno por uno para cada región. La tasa de subempleo añade exigentes (en busca de un trabajo a tiempo completo) y no-exigentes (no en busca de un trabajo a tiempo completo) ","Instituto Nacional de Estadistica y Censos (INDEC). 2014. Quarterly Employment and Unemployment Indicators. La Encuesta Permanente de Hogares (EPH) y la Encuesta Anual de Hogares Urbanos (EAHU). Retrieved from:
http://www.indec.mecon.gov.ar/nivel4_default.asp?id_tema_1=4&id_tema_2=31&id_tema_3=58"
"Argentina","Argentina","AFFORDABLE","Number of recorded urban housing transactions per year","Número de transacciones de vivienda urbana registradas/ año","36",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","How complete is this measure for formal sector transactions?","¿Qué tan completa es esta medida para las transacciones del sector formal?","37",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","CONNECTED  ","Improved sanitation facilities, urban ","Mejora de las instalaciones sanitarias, sector urbano ","56",,,"Nacional","Argentina","98.91","% of urban population with access",,"2014-01-01T00:00:00.000","2014","INDEC data was standarized according to WHO/UNICEF methodology to estimate 'improved sanitation', it considers its estimation factor of 'improved latrines'. Data based on number of households.","Datos del índice se estandarizó según la metodología de la OMS / UNICEF para estimar ""saneamiento mejorado"", considera su factor de estimación de 'letrinas mejoradas "". Datos basados en el número de hogares.","Instituto Nacional de Estadistica y Censos (INDEC). 2014. Quarterly Data. La Encuesta Permanente de Hogares (EPH) y la Encuesta Anual de Hogares Urbanos (EAHU). Retrieved from:
http://www.indec.mecon.ar/bases-de-datos.asp"
"Mexico","México","CONNECTED  ","Improved water source, urban","Fuentes de agua mejoradas, urbano ","57",,,"Metropolitano","ZMVM",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Median urban house price: New housing","Mediana de precios de la vivienda: Vivienda nueva","38",,,"Nacional","Argentina",,,,,,"Although there are no official governmental sources for housing prices, the Economics Institute (INECO) of UADE (Universidad Argentina de Empresa) have a database on indicators for the construction and real-state market including a tracking on the price of the sq. meter in CABA.  Reporte Inmobilario also has a data feature that allows you to look at historic prices in neighborhoods in Buenos Aires, but Reporte Inmobilario says data on the average price per house in BA does not exist and does not exist in any other city or on the  national level.  ","Aunque no hay fuentes gubernamentales oficiales que proveen los precios de la vivienda, el Instituto de Economía (INECO) de la UADE (Universidad Argentina de la Empresa) cuenta con una base de datos sobre los indicadores del mercado de la construcción y bienes raíces, y esto incluye un monitoreo sobre el precio del metro cuadrado en CABA.  Reporte Inmobilario también tiene un portal fr datos que le permite ver a precios históricos de los barrios de Buenos Aires, pero Reporte Inmobilario dice que los datos sobre el precio medio por casa en Buenos Aires no existen, y tampoco se recopila en otras partes del pais  ni al nivel nacionalen ninguna otra ciudad o en el nivel nacional .",
"Argentina","Argentina","AFFORDABLE","Annual average % change in median house prices: Yearly Rate","% de variación promedio anual de la mediana de los precios de vivienda: Tasa anual","39",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","AFFORDABLE","Annual average % change in median house prices: 1997-2007 average rate","% de variación promedio anual de la mediana de los precios de vivienda: 1997-2007 tasa promedio","40",,,"Nacional","Argentina",,,,,,"There is currently no data available.",,
"Argentina","Argentina","ADEQUATE / DECENT  ","Urban Population Living in Slums"," Población urbana vive en barrios informales ","41",,,"Nacional","Argentina","6394000","persons",,"2014-01-01T00:00:00.000","2014",,,"United Nations Department of Economic and Social Affairs. 2014. Millennium Development Goals Indicators. Goal 7.10. Retrieved from: http://mdgs.un.org/unsd/mdg/Data.aspx "
